uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
53.0	2.0	19.239775	51.191532	7.173192	97.936207	0.827984	0.854676	0.775894	0.172224	16.192961999999998	2.0	69.520261	29.270668	4.0	0.015496000000000001	2.788913	6.0	46.440408000000005	64.234121	6.0	1.25203	39.754201	4.0	0.010295	1.0147620000000002	1.0	76.77063000000001	5.249896	3.0	67.60920300000001
57.0	2.0	94.54350500000001	83.788358	26.395574	41.374968	0.29990900000000004	0.228002	0.7248479999999999	0.355466	41.958693	1.0	84.16040100000001	52.545055000000005	5.0	0.019968	6.4002550000000005	5.0	58.512136	50.219567	6.0	1.866927	30.463243	4.0	0.010393000000000001	4.298438	2.0	75.136003	0.27665300000000004	4.0	27.906753000000002
60.0	2.0	40.342258	39.960553000000004	69.085642	35.548479	0.393057	0.904666	0.9094909999999999	0.179607	13.343710999999999	2.0	55.493959	33.106266	5.0	0.023612	8.177833999999999	1.0	93.25453	17.572266	1.0	4.407458	19.301519	3.0	0.010544	2.882156	2.0	85.591157	5.316598	2.0	56.513315000000006
65.0	2.0	87.831198	33.975996	29.246825	33.750487	0.787377	0.44678500000000004	0.878885	0.12843800000000002	70.372556	1.0	58.643694999999994	16.044263	5.0	0.0356	8.825391	2.0	66.748689	48.280178	1.0	3.791637	2.844017	3.0	0.011955	1.2944579999999999	6.0	33.703624	1.393875	4.0	66.216389
70.0	2.0	37.834638	44.284455	77.02558499999999	43.422404	0.28277199999999997	0.527224	0.49327200000000004	0.209312	4.32596	2.0	87.169861	16.683328	2.0	0.019668	11.200136	6.0	48.481897	74.924226	4.0	70.404588	78.331655	4.0	0.0377	1.933323	6.0	93.854235	1.599504	3.0	28.232155
71.0	2.0	85.120051	31.251148999999998	40.907569	91.830201	0.699576	0.27545	0.42104300000000006	0.445582	75.178849	3.0	14.731785999999998	33.065539	3.0	0.044101	11.370924	4.0	80.527974	16.12641	5.0	57.367564	13.462017000000001	2.0	0.012236	2.6157209999999997	4.0	85.495283	1.957223	4.0	24.493859
75.0	2.0	9.365644	90.03142700000001	18.178272	50.381069000000004	0.717971	0.253178	0.366028	0.48676099999999994	5.633115	6.0	48.569138	26.084354	6.0	0.080416	14.706117	3.0	73.915494	2.05081	3.0	29.576815999999997	40.413259000000004	5.0	0.0329	0.253404	5.0	98.247061	2.401568	4.0	6.2265
82.0	2.0	37.167133	98.146199	32.062765	61.570003	0.986706	0.674084	0.728737	0.159558	6.000799	6.0	59.48944	61.367211	4.0	0.016073	11.954931	4.0	30.074396000000004	12.047592	5.0	27.984579999999998	62.362897	1.0	0.151435	5.378198	3.0	24.143071	1.795362	4.0	74.931411
89.0	2.0	56.019684999999996	64.208376	3.912686	59.7831	0.6363840000000001	0.516048	0.582298	0.898559	50.193428999999995	4.0	31.840856	7.483880999999999	4.0	0.015668	2.391556	2.0	65.762547	37.469931	2.0	24.837457	59.191791	5.0	0.030893	0.6338020000000001	3.0	85.556928	2.304245	4.0	49.239979999999996
96.0	2.0	45.679218	63.170313	69.151617	13.995373	0.777092	0.18856199999999998	0.7894329999999999	0.20730500000000002	47.393404	2.0	11.958337	5.918938	1.0	0.02974	13.906573999999999	4.0	23.196935	33.707565	5.0	68.66520899999999	69.545784	5.0	0.01845	5.885859	6.0	96.684686	2.899669	3.0	63.36705500000001
97.0	2.0	54.902896	13.104314	78.913311	45.246761	0.252265	0.159094	0.829033	0.7974180000000001	73.528728	4.0	25.133967000000002	15.916976000000002	5.0	0.013543000000000001	15.709233	2.0	42.80621	15.13815	4.0	7.909436	28.394246999999996	5.0	0.011239	1.666296	2.0	65.87831899999999	1.455911	4.0	16.223117000000002
100.0	2.0	61.364563000000004	80.649612	8.731947	90.225104	0.745355	0.359338	0.5133489999999999	0.653177	54.481706	5.0	87.187765	52.051879	2.0	0.023627000000000002	9.397828	1.0	15.920957999999999	29.569729	6.0	34.741026	36.675703000000006	3.0	0.016522	4.716455000000001	2.0	62.844792000000005	5.20179	4.0	17.291145999999998
107.0	2.0	99.816089	21.759149	31.796715000000003	60.547619999999995	0.670428	0.625085	0.648252	0.802675	60.483675	3.0	24.372071	43.728460999999996	6.0	0.090288	6.508685	1.0	82.357331	66.38086899999999	3.0	11.574736999999999	64.820738	1.0	0.039204	2.861357	2.0	48.958876000000004	3.265314	2.0	5.995757
110.0	2.0	89.116552	40.320124	16.356723000000002	86.316668	0.686932	0.791456	0.23033499999999998	0.9137370000000001	40.941516	4.0	10.627311	30.365434999999998	3.0	0.011647	13.970907999999998	4.0	14.411929999999998	23.326943	4.0	45.543744000000004	16.66429	5.0	0.010276	3.4080699999999995	6.0	11.69539	1.854038	5.0	75.334287
117.0	2.0	63.60728	48.64382	50.909828999999995	55.660222	0.11268399999999999	0.9778190000000001	0.7395149999999999	0.40105	36.866903	2.0	36.821414000000004	34.177574	6.0	0.019811000000000002	12.989717	2.0	41.36025	26.317887	1.0	64.060716	76.901099	2.0	0.164554	3.355972	4.0	28.034276000000002	1.964752	4.0	77.800267
123.0	2.0	29.716751000000002	85.528438	67.539947	85.309661	0.391099	0.457024	0.911791	0.473103	2.7002330000000003	1.0	42.04676	12.745483	3.0	0.015657	17.541995999999997	6.0	20.354192	56.752565000000004	5.0	53.106111999999996	47.921577	2.0	0.011581999999999999	3.662236	3.0	99.92371899999999	4.102755	5.0	78.71357900000001
127.0	2.0	51.853003	38.803119	71.74130600000001	87.67739	0.637668	0.396796	0.630562	0.5983350000000001	26.285859999999996	1.0	8.58159	8.402341999999999	6.0	0.033787	15.886477	3.0	56.794612	10.111763	3.0	10.475484	35.67015	4.0	0.01268	0.39864299999999997	3.0	33.001859	0.196332	5.0	39.257187
137.0	2.0	25.678274	73.01789699999999	59.107937	22.553688	0.800559	0.634121	0.176428	0.150305	78.17348299999999	3.0	34.853178	4.81752	2.0	0.01273	2.507765	4.0	59.5833	18.143348	6.0	22.906059	4.962222	2.0	0.078412	3.120683	2.0	51.260821	5.236063	4.0	21.384933
146.0	2.0	65.08766700000001	57.681413	45.817237	20.441986	0.503743	0.302138	0.208427	0.287025	74.724085	6.0	61.260732	43.593895	2.0	0.017403000000000002	1.573189	6.0	20.451434	28.183069	4.0	76.647136	47.231652000000004	3.0	0.011894	4.776257	5.0	14.842509	2.7940810000000003	6.0	15.516447
149.0	2.0	19.802284	50.220306	68.174417	90.98691099999999	0.11144200000000001	0.13558399999999998	0.317335	0.550427	5.663481	2.0	80.804611	21.062644	3.0	0.01594	16.418747	2.0	96.222619	6.86952	2.0	67.091673	48.334509999999995	6.0	0.010371	2.3540400000000004	4.0	38.600797	3.719701	1.0	61.493136
154.0	2.0	81.986637	65.03953800000001	26.643188000000002	62.372077000000004	0.9436950000000001	0.70411	0.886194	0.195266	64.59639200000001	1.0	39.066069	7.628761999999999	3.0	0.015967	9.355369	6.0	58.68970699999999	43.186536	3.0	12.903321	27.028197	2.0	0.025991000000000004	3.948142	6.0	1.605575	3.7679150000000003	2.0	54.090222999999995
198.0	2.0	43.312704	85.468654	43.302731	17.008973	0.666133	0.266286	0.513459	0.44040200000000007	22.287822	2.0	42.379307	11.836262	2.0	0.023788999999999998	12.9506	5.0	61.487993	53.520281999999995	2.0	16.998051	27.967848999999998	2.0	0.027957	4.817411	4.0	43.691019	2.3058650000000003	6.0	63.193459
203.0	2.0	47.038340000000005	79.960004	21.844909	84.258525	0.554413	0.791034	0.712004	0.637033	6.642353	6.0	68.203898	53.133204000000006	5.0	0.011285	3.3690580000000003	4.0	38.221740000000004	11.936434	1.0	60.739391000000005	53.346458999999996	4.0	0.019767	3.3005739999999997	5.0	31.515127000000003	5.879583	5.0	26.365491
204.0	2.0	81.178037	55.478871	74.569036	77.448573	0.15858	0.463203	0.394577	0.891776	33.116207	3.0	88.059072	23.254503	5.0	0.015088999999999998	17.319194	2.0	24.792067000000003	9.22073	2.0	87.138276	57.121883999999994	4.0	0.019157	3.060098	3.0	19.027728	1.61625	4.0	46.728456
213.0	2.0	20.846191	99.558871	36.864264	45.674284	0.756704	0.529307	0.755797	0.222739	3.867199	6.0	95.736553	25.386871	4.0	0.17594500000000002	8.687781	5.0	37.481815999999995	60.027225	5.0	71.374512	45.914947999999995	2.0	0.041053	0.641602	3.0	27.570969	0.33805100000000005	1.0	83.907966
214.0	2.0	9.028848	60.14733199999999	30.524234000000003	96.407432	0.115718	0.296191	0.343169	0.840457	28.500981	4.0	13.948803	33.339316	4.0	0.087622	15.877545000000001	6.0	70.89433000000001	24.802785	2.0	74.547524	35.436974	3.0	0.062993	2.952226	6.0	14.824907000000001	0.583163	3.0	84.15759200000001
222.0	2.0	36.124681	33.131394	46.656644	34.057927	0.673242	0.644145	0.284229	0.213126	44.480268	2.0	19.846029	26.162192	6.0	0.025441	11.29994	2.0	77.30156099999999	36.898862	1.0	77.11381300000001	7.502788000000001	6.0	0.076552	4.29639	2.0	63.402871999999995	1.447578	2.0	68.424536
224.0	2.0	10.28587	49.626389	27.148263	89.72829200000001	0.19525	0.83642	0.254128	0.947189	64.246214	2.0	37.603621000000004	7.258176	4.0	0.013191999999999999	0.7426520000000001	1.0	25.960352	44.338791	3.0	41.934453999999995	64.337422	3.0	0.010404	3.60436	1.0	58.336126	4.63119	5.0	67.363842
226.0	2.0	40.761696	63.773343999999994	6.226469	90.732934	0.368526	0.211517	0.8484	0.328382	62.286779	3.0	28.825360999999997	41.859702	5.0	0.022239	5.704835	1.0	42.894665	18.525691000000002	1.0	24.793982999999997	48.147552000000005	6.0	0.01577	3.160414	2.0	26.012778	2.695863	5.0	56.21605
231.0	2.0	27.19908	81.83556800000001	98.537598	67.669933	0.6416189999999999	0.752296	0.40425500000000003	0.794093	12.159902	4.0	30.676609000000003	64.76604300000001	2.0	0.030102999999999998	3.2228779999999997	5.0	86.92495600000001	73.401762	2.0	27.531165	67.54746899999999	6.0	0.011073999999999999	1.7621069999999999	4.0	87.140055	4.645517	1.0	69.27565600000001
239.0	2.0	83.82391199999999	50.045825	30.538590000000003	87.401476	0.475279	0.657083	0.20103800000000002	0.211902	20.400895000000002	5.0	64.951589	36.809701000000004	1.0	0.012383	6.380358	4.0	13.676210000000001	55.590095	4.0	5.858442	35.401259	5.0	0.015302000000000001	5.707212999999999	1.0	67.956053	2.402518	5.0	71.489226
250.0	2.0	37.267289	79.469171	67.53165600000001	54.984581999999996	0.27232	0.9652620000000001	0.252872	0.202663	51.28965	3.0	20.886741	43.766298	4.0	0.014731999999999999	18.472182	3.0	10.900615	55.34964	5.0	25.408066	14.8955	2.0	0.025891	1.243586	2.0	55.552391	3.268973	3.0	60.064158
259.0	2.0	75.57125	31.442915999999997	92.203937	71.561035	0.423361	0.124422	0.635803	0.6507470000000001	27.308649	5.0	43.870038	55.241676	6.0	0.010688	5.125311	2.0	37.653989	42.054188	4.0	96.491219	13.559592000000002	2.0	0.026552	0.258117	2.0	31.115875	4.422025	5.0	30.092668
260.0	2.0	84.71035	35.404339	2.140135	48.584455	0.620428	0.526424	0.9183709999999999	0.15376900000000002	25.875529999999998	5.0	26.523654999999998	69.18924200000001	3.0	0.050818	9.607645	3.0	35.610366	54.076744	6.0	44.492439000000005	63.908092	6.0	0.011711	0.879124	6.0	4.425517	1.905573	5.0	7.684183
262.0	2.0	32.060545	56.122377	96.886898	94.494206	0.405988	0.5063409999999999	0.57403	0.14522100000000002	49.315290999999995	6.0	95.993796	12.740373	2.0	0.014211000000000001	4.270022	1.0	26.792313	72.877797	1.0	98.153464	3.8951339999999997	2.0	0.014084000000000001	5.3230319999999995	4.0	72.69022700000001	5.166704	4.0	70.040084
263.0	2.0	42.855671	72.465391	44.004887	53.406572	0.153038	0.548296	0.9906299999999999	0.993619	69.585752	2.0	67.633314	33.251145	6.0	0.012195000000000001	10.582217	5.0	12.154907000000001	14.113771	4.0	55.143390000000004	38.426428	4.0	0.013303	3.527278	4.0	70.25527199999999	4.098552	3.0	62.25677099999999
264.0	2.0	94.769127	89.000408	81.924952	43.254128	0.79252	0.640688	0.47445600000000004	0.288093	31.251125	3.0	84.89438	8.806347	3.0	0.014309	17.497403	6.0	32.843799	68.163882	1.0	39.711717	68.906497	6.0	0.020255000000000002	4.85425	2.0	25.863935	1.6383	1.0	76.593544
272.0	2.0	44.348822	25.816757	29.681724	95.81974	0.683272	0.644804	0.457507	0.63088	49.152442	4.0	60.035924	37.396314000000004	5.0	0.041198	3.3758550000000005	5.0	29.951513000000002	38.558122	1.0	1.673744	8.536813	3.0	0.010619	4.852951	5.0	29.987269	0.554175	4.0	17.843967000000003
275.0	2.0	57.218709	87.51974399999999	60.54772	60.265073	0.163943	0.726395	0.7870739999999999	0.319846	3.478632	4.0	12.814994	26.457704999999997	3.0	0.012532999999999999	16.483898999999997	6.0	90.657174	37.466854999999995	2.0	63.83615	31.05078	2.0	0.020766	4.032885	6.0	86.854425	0.9017040000000001	4.0	32.77252
278.0	2.0	10.695055	62.703193000000006	82.803428	98.624367	0.845791	0.825159	0.373214	0.34747100000000003	9.025683	2.0	60.144502	63.342921999999994	4.0	0.042948	16.235408	1.0	69.197011	47.561871000000004	6.0	48.657134	64.54527900000001	5.0	0.047800999999999996	4.253991	5.0	67.17260999999999	5.845169	1.0	71.522681
280.0	2.0	41.325845	36.321942	50.507562	77.250913	0.262351	0.7712399999999999	0.152024	0.7826350000000001	35.523427000000005	6.0	5.772628	24.190859	4.0	0.029626	16.904162	2.0	51.842175	31.659871000000003	1.0	82.720825	14.983304	6.0	0.043077	3.628742	5.0	67.252387	1.424768	3.0	80.17875500000001
283.0	2.0	96.691781	21.618639	32.165383	92.928678	0.449531	0.558408	0.492462	0.20152	47.328321	5.0	38.822369	26.560924	3.0	0.179508	4.336558999999999	1.0	9.317471000000001	36.817547999999995	3.0	88.07467700000001	5.7713790000000005	5.0	0.012934000000000001	1.433195	2.0	33.973512	2.294807	1.0	38.922124
286.0	2.0	31.3386	23.886713	95.11291999999999	72.289469	0.390743	0.238885	0.780367	0.390651	26.46043	5.0	9.366953	47.485821	6.0	0.01431	1.2670139999999999	3.0	7.4193	18.922565	5.0	57.33338199999999	15.992175	3.0	0.020394	5.416016	6.0	59.84234300000001	2.8479919999999996	2.0	80.64080799999999
293.0	2.0	51.184232	42.474688	95.915053	35.519335999999996	0.47657299999999997	0.484967	0.763223	0.382619	4.501555000000001	6.0	66.354076	18.717682	2.0	0.263386	17.322866	6.0	76.861177	74.397509	5.0	27.686126	34.034055	6.0	0.015203	2.212468	5.0	7.389285000000001	0.32095300000000004	2.0	75.429642
303.0	2.0	18.318768	30.106596999999997	69.394039	29.486919	0.888611	0.6647270000000001	0.9930040000000001	0.674145	31.258794	2.0	37.086104999999996	18.25137	2.0	0.010071	2.493027	4.0	59.228159	73.607933	1.0	2.840507	12.164492	6.0	0.016872	0.886719	2.0	24.139406	5.866845	6.0	80.849917
309.0	2.0	87.6441	78.619153	31.284149	78.201319	0.34726999999999997	0.234756	0.7054010000000001	0.32408200000000004	65.567526	2.0	98.89542800000001	58.99046800000001	6.0	0.044547	16.868548999999998	6.0	96.764494	14.330484	5.0	66.64536	32.736552	2.0	0.023079	5.404001	2.0	29.933296999999996	0.584045	4.0	15.431318
313.0	2.0	94.47948199999999	32.985301	1.035053	95.797949	0.279696	0.6189560000000001	0.10145599999999999	0.643256	59.084379000000006	2.0	19.956454	22.002281	2.0	0.015989	17.618796	6.0	14.458542000000001	27.963644	3.0	66.461309	18.978667	5.0	0.033667	0.93705	5.0	45.522606	4.225039	6.0	13.068361999999999
314.0	2.0	41.192581	66.84845200000001	80.008613	88.418707	0.211223	0.8329290000000001	0.433008	0.928426	50.158542	2.0	35.392138	18.369215	4.0	0.011959000000000001	9.652073	5.0	21.694408	31.608162	4.0	38.596563	36.303607	4.0	0.291188	3.52776	5.0	36.87955	2.814588	5.0	65.65430400000001
317.0	2.0	35.803047	66.08635699999999	54.09728199999999	59.482108	0.6835220000000001	0.46336099999999997	0.924954	0.784533	20.66967	1.0	81.34636400000001	58.39439599999999	6.0	0.011165999999999999	9.132864	4.0	67.311204	25.547736999999998	1.0	88.929087	25.132795	5.0	0.040163	4.4633080000000005	2.0	4.512961	2.2953330000000003	5.0	46.32526
324.0	2.0	84.41773	39.896207000000004	36.559321000000004	6.025509	0.541248	0.650889	0.268785	0.579487	58.01709	4.0	16.190929999999998	6.1461879999999995	3.0	0.010778	9.813948	1.0	68.329363	69.397328	1.0	30.171103000000002	41.935016999999995	3.0	0.014309	2.4116400000000002	1.0	10.152047999999999	1.981646	2.0	49.003555
325.0	2.0	60.128661	33.983789	64.80192	60.864157999999996	0.7696810000000001	0.170378	0.706176	0.277619	31.622565	1.0	62.6721	43.303666	1.0	0.018831	12.884419	5.0	69.619517	42.261159	3.0	53.077727	15.958904	1.0	0.235644	3.2711770000000002	5.0	32.703439	1.8859810000000001	5.0	68.99766899999999
330.0	2.0	78.0039	62.706633	95.076419	80.661968	0.739987	0.16303499999999999	0.829241	0.390391	34.842768	2.0	65.889799	38.060109000000004	6.0	0.019449	10.676606	6.0	63.72073100000001	12.359162	6.0	52.54833000000001	32.3466	2.0	0.01311	3.9988919999999997	5.0	46.063447	2.576212	2.0	29.881048999999997
335.0	2.0	37.054053	78.445076	76.92127099999999	82.734037	0.8971969999999999	0.721693	0.186997	0.500116	6.870464999999999	5.0	31.437837	12.751795	4.0	0.014001	15.848251000000001	1.0	14.399779	14.107736	6.0	13.051725	77.297651	4.0	0.011412	4.689780000000001	3.0	90.818845	4.221442	5.0	77.309248
340.0	2.0	45.727990999999996	72.63957099999999	72.800353	95.21556899999999	0.543239	0.182693	0.8310649999999999	0.9013549999999999	9.263194	6.0	76.036364	14.044910999999999	3.0	0.09323	17.089852	6.0	41.434665	50.710371	4.0	48.462391	77.326527	3.0	0.019711000000000003	1.502335	4.0	93.426698	4.997746	2.0	68.977858
344.0	2.0	74.098125	80.88557800000001	39.666849	82.463068	0.31829	0.9152440000000001	0.841907	0.536081	61.140511	4.0	68.636484	24.852654	4.0	0.033274	7.022746000000001	4.0	5.161224	70.267185	2.0	58.474194	34.953083	3.0	0.012046	0.482782	5.0	5.185684999999999	1.3707719999999999	4.0	34.746628
345.0	2.0	50.454479	86.336747	61.529472999999996	67.13909699999999	0.7830239999999999	0.714805	0.722887	0.35329499999999997	22.443401	1.0	68.42727	62.60746999999999	1.0	0.013590000000000001	16.287185	4.0	97.323577	69.19864100000001	2.0	9.642041	51.314707	6.0	0.010361	4.786989	5.0	39.096344	4.58157	6.0	24.722458
348.0	2.0	65.367234	33.619544	33.898853	7.904158	0.64039	0.502583	0.642728	0.394828	29.240429	4.0	25.082194	14.282813	5.0	0.08978799999999999	5.719004	6.0	99.142301	6.997195	1.0	83.856999	4.848679	3.0	0.025535	2.97529	6.0	30.5089	5.304999	1.0	67.683494
354.0	2.0	95.62050500000001	42.147613	91.331721	78.348462	0.772041	0.683312	0.988661	0.5190560000000001	19.122262	3.0	94.6955	18.58362	2.0	0.025034	13.975557	1.0	81.447124	19.163597	1.0	19.010776999999997	53.172339	4.0	0.010107	3.062347	4.0	24.608573	2.661122	3.0	53.618596999999994
355.0	2.0	5.112847	78.27337299999999	47.353442	90.738185	0.375434	0.8864770000000001	0.941104	0.40963599999999994	2.418128	2.0	34.86013	67.21279799999999	4.0	0.030087	1.3214290000000002	4.0	34.019414000000005	65.122671	2.0	50.485158	76.83726899999999	1.0	0.06023099999999999	0.983215	2.0	88.123659	4.603774	6.0	58.275909999999996
359.0	2.0	5.705508999999999	98.9828	95.65411800000001	88.228115	0.75644	0.5814560000000001	0.913326	0.225119	2.798844	5.0	24.472884	49.230059999999995	6.0	0.22628600000000001	8.983178	3.0	70.127851	60.290201	2.0	73.157702	2.5524430000000002	2.0	0.126914	4.8889949999999995	3.0	76.003271	0.565159	1.0	89.46069399999999
362.0	2.0	11.285528999999999	37.098595	52.219533	53.826618	0.388825	0.6895439999999999	0.35993200000000003	0.190413	8.863821000000002	2.0	50.666396	63.877102	4.0	0.021133000000000002	9.846444	2.0	88.660097	65.931086	4.0	41.126646	5.6714139999999995	6.0	0.014412000000000001	0.8751450000000001	2.0	52.046374	1.373523	1.0	30.213196999999997
363.0	2.0	46.895969	78.05927199999999	62.738911	38.812374	0.147815	0.898134	0.48268999999999995	0.137268	39.365392	6.0	65.59347	50.408809000000005	2.0	0.010648000000000001	5.751191	3.0	51.053696	23.892163	2.0	5.298687	16.117933999999998	3.0	0.014948	3.857901	3.0	78.73376400000001	2.024834	4.0	99.65664100000001
