uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
158.0	3.0	6.278980000000001	50.767711	65.748411	63.976231000000006	0.673906	0.598558	0.742328	0.368589	43.167567	4.0	32.911348	53.21581	5.0	0.016778	4.346861	3.0	51.489401	29.456013000000002	6.0	40.529475	9.388425	3.0	0.07080700000000001	5.741932	3.0	71.933695	3.155469	2.0	92.889433
163.0	3.0	58.19003000000001	36.08984	5.186517	86.990043	0.724845	0.43653800000000004	0.185382	0.744117	51.654008000000005	6.0	95.302626	61.146213	4.0	0.013368000000000001	6.748838	4.0	5.110693	63.63701999999999	4.0	95.390343	46.803178	3.0	0.065211	4.989158	4.0	26.937236	3.213717	3.0	5.31758
166.0	3.0	73.90306899999999	33.192629	7.819972	45.314623	0.5828770000000001	0.42748500000000006	0.39813699999999996	0.458844	77.221296	6.0	22.386805	18.825499	1.0	0.813664	17.862381	6.0	16.094209	31.890964	2.0	61.440893	59.887969999999996	3.0	0.011948	5.279204	1.0	13.529673999999998	2.0182919999999998	5.0	55.90926999999999
167.0	3.0	17.060354	54.154481999999994	68.690671	89.395844	0.7364689999999999	0.209473	0.831155	0.48568500000000003	45.447272999999996	6.0	73.886911	26.049984	4.0	0.010457	16.706106	2.0	17.716438	39.368821000000004	3.0	68.681338	6.5095410000000005	3.0	0.014792	3.556467	5.0	58.793206000000005	4.237075	3.0	74.756606
168.0	3.0	69.999464	40.242148	15.849422	90.10720500000001	0.321358	0.77051	0.900803	0.21542600000000003	71.921586	4.0	99.36061	56.207411	6.0	0.020396	12.747772	4.0	28.728291	28.32361	2.0	28.120365999999997	16.727566	3.0	0.0156	3.2620270000000002	5.0	39.609225	3.1654430000000002	6.0	82.519488
174.0	3.0	83.597223	17.728323	9.87325	5.939794999999999	0.544759	0.431728	0.171746	0.837464	70.697058	3.0	83.826684	20.188973	6.0	0.012181	6.5809880000000005	2.0	31.976338000000002	61.224861	1.0	98.091822	17.027859	4.0	0.010061	3.8883900000000002	5.0	85.776487	0.291398	2.0	78.261912
180.0	3.0	50.751812	61.648089	10.855471000000001	77.75433000000001	0.28641700000000003	0.741969	0.8754959999999999	0.710436	26.268808	6.0	73.698542	40.882253000000006	2.0	0.012369	11.295486	3.0	32.686097	31.06672	1.0	62.591423	12.821497	3.0	0.011670999999999999	5.346769	5.0	82.766687	0.488592	6.0	42.676115
192.0	3.0	30.509320000000002	49.506008	38.886618	98.595141	0.397003	0.522436	0.775258	0.353097	47.145315999999994	3.0	69.555527	74.519622	6.0	0.012345	12.254536	2.0	87.466877	62.792601	5.0	85.775405	33.378601	3.0	0.019172	3.860215	4.0	82.50762900000001	4.1328190000000005	5.0	29.726297
205.0	3.0	32.163447999999995	60.242096999999994	71.722309	41.472289	0.884698	0.64889	0.836168	0.199532	2.668976	5.0	58.235631000000005	17.079311999999998	4.0	0.013993	9.930931	5.0	77.521777	6.7718240000000005	2.0	61.01514399999999	39.70323	1.0	0.010311	4.768572	5.0	43.488792	1.065389	6.0	91.210103
210.0	3.0	68.66315999999999	41.946011999999996	69.064068	47.047609	0.45606	0.33235	0.49360200000000004	0.231893	34.080599	5.0	87.608062	74.87977	6.0	0.011798999999999999	8.840992	5.0	86.195963	37.200157	1.0	92.711383	0.8929239999999999	4.0	0.021953999999999998	3.8449839999999997	4.0	23.988657	1.841293	5.0	10.290795
229.0	3.0	76.058516	91.42894100000001	23.693979000000002	94.74999	0.717278	0.651031	0.8912180000000001	0.105396	53.455156	6.0	91.015291	19.742687	3.0	0.015169	6.495076	6.0	13.108317000000001	16.180352	3.0	22.021817000000002	32.452694	6.0	0.014032	4.07372	3.0	75.771051	5.158601	2.0	51.222322999999996
233.0	3.0	66.490238	84.92955400000001	14.184504	70.10030400000001	0.990241	0.701993	0.28825500000000004	0.901186	73.030889	3.0	41.502241	60.309174	5.0	0.011643	11.190659	2.0	40.702479	24.188019	2.0	60.943353	45.387723	3.0	0.018438	4.56821	3.0	14.318407999999998	4.430357	5.0	34.240301
244.0	3.0	36.573761	21.203236999999998	98.059411	45.010062	0.164984	0.669258	0.937124	0.179567	13.88555	6.0	83.454791	9.753392999999999	3.0	0.033783999999999995	14.030692000000002	4.0	45.215061	53.304531000000004	6.0	19.522694	31.506240999999996	1.0	0.01741	0.9320719999999999	4.0	70.83950899999999	2.928953	2.0	42.512298
252.0	3.0	39.023179999999996	49.024227	58.77080600000001	76.01999	0.258283	0.627332	0.9075209999999999	0.812371	24.139366	5.0	81.25353	14.089027999999999	1.0	0.011682	12.120986	4.0	91.277962	4.204751	5.0	32.531071000000004	14.031739000000002	3.0	0.029512	2.974376	2.0	8.754744	2.4475029999999998	6.0	68.130865
253.0	3.0	47.549749	47.701163	72.705488	56.412381999999994	0.513462	0.5317689999999999	0.6984640000000001	0.812755	60.099877	5.0	96.388153	2.799468	4.0	0.016197	18.496347	2.0	38.297064	12.6293	5.0	93.631711	51.044553	2.0	0.011711	0.626101	5.0	19.030813000000002	1.405736	5.0	60.944476
256.0	3.0	55.848459999999996	90.69366	89.810192	38.769591	0.49199499999999996	0.966724	0.633833	0.742175	54.604066	2.0	65.961399	57.336404	5.0	0.035032	11.925405	5.0	34.574509	14.892102	5.0	68.400124	10.999028	4.0	0.023986	1.461051	2.0	94.434997	3.733803	5.0	14.898121
268.0	3.0	13.345691	59.76426899999999	71.00286899999999	82.75690300000001	0.311666	0.5348229999999999	0.965816	0.425087	56.36348100000001	3.0	94.412612	33.781796	4.0	0.038979	0.9560299999999999	4.0	88.92624599999999	40.788171999999996	6.0	70.372947	44.922739	4.0	0.033642	5.5391129999999995	5.0	78.151133	1.09002	1.0	63.050180000000005
276.0	3.0	74.444429	91.59441	10.314811	52.312422	0.272027	0.7177520000000001	0.593345	0.664088	24.306241	6.0	50.155868	61.954074	4.0	0.013217	18.23621	6.0	74.594768	7.355486	3.0	8.684507	32.727156	1.0	0.011723	2.3676310000000003	4.0	25.489775	1.326718	5.0	46.55953
281.0	3.0	25.640617000000002	31.428210999999997	29.651041999999997	40.351312	0.406003	0.658939	0.721715	0.7172029999999999	52.215471	1.0	37.627065	52.604142	2.0	0.031488	14.149779	6.0	28.85551	18.545718	1.0	97.74126600000001	50.91029	1.0	0.11907899999999999	4.151634	1.0	58.026522	4.8449230000000005	5.0	55.153290000000005
284.0	3.0	17.411094	64.66327199999999	80.474012	80.732881	0.5147550000000001	0.538818	0.950774	0.40336	74.111464	2.0	6.853039	57.371061	4.0	0.066004	14.829107999999998	5.0	76.93414	41.740390000000005	3.0	80.442174	25.746962	1.0	0.099054	5.7405230000000005	6.0	11.599250999999999	3.049588	3.0	78.985033
298.0	3.0	89.368936	85.417629	59.122014	56.037227	0.844513	0.527579	0.141057	0.732154	11.687078	6.0	50.443609	2.258825	1.0	0.010316	14.649235000000001	5.0	52.71589399999999	33.282289	6.0	79.70386500000001	40.706058	1.0	0.013184	1.5601	3.0	73.01357	4.870091	4.0	87.631486
307.0	3.0	32.561875	84.092274	40.903549	76.462968	0.7365649999999999	0.9574809999999999	0.54432	0.9850639999999999	15.31524	6.0	77.966713	64.778287	5.0	0.01576	17.001624	4.0	39.222838	35.7205	2.0	98.968267	18.199899	4.0	0.033929	3.8449800000000005	1.0	24.355960999999997	3.0714770000000002	5.0	90.452282
328.0	3.0	41.732039	31.695265999999997	5.067264	89.67236	0.344279	0.467534	0.23943699999999998	0.608372	64.238873	5.0	93.18838000000001	58.634147	4.0	0.045217	9.207956	5.0	68.76141899999999	55.759243999999995	4.0	59.695913	20.579081	1.0	0.026974	3.222887	2.0	75.471905	0.34652	2.0	17.137171
347.0	3.0	27.962197999999997	52.97867900000001	20.206241000000002	84.912112	0.9817450000000001	0.333847	0.475174	0.682055	33.798336	1.0	20.022117	67.363489	1.0	0.031152999999999997	16.027566	6.0	63.024977	43.037317	5.0	83.474791	42.310553000000006	4.0	0.011947	4.408089	4.0	79.868476	4.908238	5.0	46.439797
357.0	3.0	49.662418	35.449038	21.955126	33.897275	0.646353	0.6562520000000001	0.167408	0.336649	51.143882	4.0	25.899402	4.911205000000001	4.0	0.013897999999999999	12.530809	5.0	29.105420000000002	29.686888	3.0	58.649774	31.732581	1.0	0.085836	4.420558	6.0	7.072033	3.9779690000000003	3.0	44.077809
378.0	3.0	41.886297	25.788097	8.644737	90.23826700000001	0.695451	0.745121	0.356673	0.25204099999999996	52.933558999999995	1.0	34.852191999999995	9.878862	4.0	0.016733	11.975692	6.0	58.060588	20.996745999999998	5.0	58.880354000000004	22.642148000000002	4.0	0.037208	4.839835	2.0	55.124432999999996	1.202988	3.0	76.829123
379.0	3.0	46.937166999999995	89.32340500000001	86.004924	98.724016	0.69103	0.258345	0.385316	0.714132	30.903647999999997	4.0	12.058662	16.672658	6.0	0.138985	16.522812	5.0	73.638003	43.753456	6.0	97.83524200000001	1.8846189999999998	2.0	0.021536000000000003	1.356595	3.0	4.68253	4.3287260000000005	1.0	52.874914000000004
388.0	3.0	33.700286	86.447861	68.566696	90.650154	0.787402	0.818524	0.357448	0.762519	65.484701	2.0	92.410599	70.88639599999999	1.0	0.016630000000000002	11.318794	3.0	30.041190999999998	13.177382000000001	6.0	49.084627000000005	56.944552	6.0	0.088556	4.394275	6.0	86.031415	3.4064400000000004	3.0	83.560686
402.0	3.0	24.153342000000002	82.97652	14.095532999999998	10.236217	0.514243	0.961849	0.623958	0.49567100000000003	13.136367000000002	6.0	89.015599	8.418054	3.0	0.01344	15.762858999999999	6.0	78.040461	56.55872900000001	1.0	3.07361	47.876129999999996	5.0	0.046305	4.635619999999999	4.0	64.045908	4.6924269999999995	6.0	98.395808
408.0	3.0	12.626828999999999	47.15495	53.519706000000006	12.471748	0.307257	0.827996	0.136664	0.12106099999999999	21.687976000000003	5.0	67.721728	38.71822	3.0	0.06667999999999999	10.80745	3.0	34.212615	17.231486	3.0	27.343442	51.120763000000004	3.0	0.024816	4.07679	2.0	78.147977	2.082046	6.0	74.80290500000001
409.0	3.0	44.346696	87.97765600000001	41.703127	2.158281	0.701601	0.865769	0.204988	0.47090699999999996	67.27699799999999	4.0	70.557598	19.214215	1.0	0.012495000000000001	5.105799	4.0	99.361873	30.162798	1.0	44.759259	56.83259	2.0	0.011904999999999999	5.832256	4.0	69.014841	2.4977169999999997	6.0	76.995852
434.0	3.0	83.482646	53.101664	75.731045	87.456337	0.29183400000000004	0.835132	0.9103979999999999	0.17110999999999998	37.284048999999996	6.0	57.025282999999995	19.279482	6.0	0.036116	14.648157000000001	3.0	63.913073	22.737182999999998	5.0	89.516497	42.376172	1.0	0.080374	0.743056	5.0	92.09666	4.397248	2.0	46.728609999999996
440.0	3.0	30.197940000000003	53.321324	67.43845999999999	21.337767000000003	0.79443	0.8408889999999999	0.557901	0.672642	29.664382	4.0	54.149023	28.410334999999996	4.0	0.016028999999999998	18.227577	4.0	34.296069	70.393939	2.0	97.682436	76.06360500000001	4.0	0.016635	2.797819	3.0	37.958816999999996	2.221743	5.0	6.786815
443.0	3.0	74.160081	25.128832	19.824309	39.784355	0.568871	0.501963	0.874569	0.45398900000000003	60.176345	4.0	75.488606	28.56972	5.0	0.013224000000000001	6.3615639999999996	6.0	25.539937	15.300125	3.0	14.561254000000002	53.012577	3.0	0.044135	3.468589	5.0	21.671063	4.1569959999999995	1.0	8.605508
478.0	3.0	40.135142	52.537856999999995	14.871108999999999	51.043064	0.513487	0.9546180000000001	0.296052	0.389283	46.150098	2.0	42.606041	32.800331	1.0	0.017546	4.621311	6.0	80.909891	34.493204999999996	2.0	48.711359	10.700928	4.0	0.011143	5.216753	6.0	69.511257	1.7816919999999998	3.0	49.669812
504.0	3.0	7.698575	82.734585	98.94923	30.843462	0.25237600000000004	0.841614	0.731164	0.141181	58.690651	5.0	10.612258	66.359414	4.0	0.027226999999999998	15.957607999999999	5.0	39.201419	30.002081	4.0	96.095488	65.62687199999999	4.0	0.016097999999999998	1.779607	2.0	18.4839	1.192653	5.0	51.658028
514.0	3.0	38.927345	56.827315000000006	89.93995	84.432974	0.78052	0.546234	0.873748	0.254004	51.308310999999996	6.0	5.465289	72.032816	6.0	0.016051	13.381764000000002	5.0	15.841465	56.115439	1.0	84.079599	4.9187650000000005	5.0	0.012584	4.049812999999999	2.0	31.85783	5.783182	2.0	29.607296
523.0	3.0	85.64215899999999	90.074985	83.50845	68.651501	0.32095300000000004	0.437945	0.828024	0.609654	61.946633	5.0	58.092687	64.33044	5.0	0.010787	13.859281	4.0	60.767021	30.816993	5.0	95.818627	48.193903000000006	6.0	0.018341999999999997	4.771788	5.0	71.79731600000001	1.273716	3.0	31.062396999999997
539.0	3.0	32.655674	94.42841700000001	61.425351	14.479543	0.919718	0.8958879999999999	0.201808	0.9246540000000001	35.799008	4.0	55.490964	7.3691059999999995	5.0	0.020472	13.085102000000001	2.0	61.187245999999995	4.584713	1.0	51.642585	61.697941	5.0	0.080296	3.121866	6.0	28.173039000000003	4.153233999999999	5.0	86.35368000000001
548.0	3.0	35.536108	3.200056	23.310976999999998	85.610341	0.613221	0.13808900000000002	0.8800979999999999	0.8210430000000001	10.823514999999999	6.0	18.750075	15.54202	6.0	0.021781000000000002	8.168341	5.0	66.714023	72.17602	6.0	29.352767	45.027592	1.0	0.011592	4.979392	3.0	59.688113	3.848847	3.0	44.19826
550.0	3.0	62.40209300000001	57.573703	51.352618	31.750927	0.476605	0.851433	0.947857	0.163521	22.8383	4.0	54.251767	9.517638	5.0	0.049218	12.18657	6.0	54.591113	63.918463	1.0	96.63126	66.186246	1.0	0.015002000000000001	5.722449	5.0	59.702277	4.204983	4.0	99.059972
558.0	3.0	66.29538199999999	98.10620899999999	77.506185	31.396158000000003	0.993768	0.9318780000000001	0.528471	0.112804	35.384617	3.0	49.045612	50.65788	3.0	0.047753	5.114986	4.0	75.275785	65.969398	3.0	91.083862	15.058067000000001	2.0	0.033429	1.424475	6.0	69.41409	1.77785	2.0	90.337509
604.0	3.0	32.05676	63.015106	99.181338	7.0768770000000005	0.550848	0.934736	0.598056	0.788656	41.047744	3.0	43.357890999999995	57.494755000000005	2.0	0.011844	5.44953	5.0	47.776472	65.709233	6.0	4.068376	2.7868180000000002	2.0	0.013262999999999999	3.253104	4.0	74.638097	0.367734	3.0	26.281235
616.0	3.0	31.085659000000003	65.52179699999999	78.489998	15.347558	0.333425	0.567295	0.44273999999999997	0.235422	69.779423	5.0	91.871911	13.454957	5.0	0.017503	15.914082999999998	1.0	18.514744	10.501579	2.0	18.389274	69.73781	1.0	0.131999	4.409928	4.0	25.616443	5.036944	4.0	23.004313
621.0	3.0	47.05257	19.623243	36.630258000000005	59.259416	0.614715	0.68197	0.758989	0.829917	26.9616	2.0	38.684794000000004	35.033986999999996	5.0	0.016996999999999998	12.512062	2.0	76.122893	65.9623	5.0	36.341649	21.641592000000003	6.0	0.081479	1.081668	5.0	41.576174	0.252128	4.0	42.099825
625.0	3.0	61.248539	37.240656	14.02684	68.428535	0.897443	0.453903	0.6650659999999999	0.5720890000000001	67.690853	1.0	94.609847	32.058531	5.0	0.106081	9.169699000000001	5.0	90.17530699999999	3.8934029999999997	5.0	70.871686	65.306217	1.0	0.035641	4.805079	5.0	52.803923	1.234404	1.0	44.151334999999996
638.0	3.0	32.701571	65.317841	16.808322	91.552594	0.643659	0.699886	0.287702	0.9959969999999999	51.990696	5.0	26.499781	30.7871	6.0	0.016272	18.455464000000003	3.0	29.781799	70.071311	2.0	52.113128	5.637435	6.0	0.028860000000000004	3.671354	6.0	89.03532	2.230575	1.0	58.354401
650.0	3.0	74.855086	30.757296000000004	40.040588	42.077888	0.370657	0.858318	0.9112040000000001	0.5128050000000001	60.370121999999995	2.0	49.630195	20.97597	2.0	0.012126000000000001	8.213234	1.0	73.987475	23.634342999999998	2.0	57.862949	14.912607999999999	6.0	0.11700799999999999	5.881796	6.0	69.947446	0.33465500000000004	3.0	27.533799
652.0	3.0	90.67151	72.466515	40.545336999999996	93.373636	0.314	0.460083	0.385626	0.187601	48.217775	6.0	30.37625	61.05856899999999	4.0	0.060381	9.680738	5.0	49.397733	9.751458	6.0	63.517487	7.874009	5.0	0.017012	5.242074	5.0	82.680972	1.527249	5.0	54.262783
660.0	3.0	15.376118	33.296296999999996	24.164443	13.783148	0.193703	0.16076	0.561792	0.350704	38.82489	2.0	93.226242	15.744187	5.0	0.11875899999999999	9.585994	5.0	85.697843	2.613823	1.0	42.733354	11.326189	5.0	0.17247200000000001	4.87593	5.0	34.325294	5.324482	6.0	57.72766800000001
674.0	3.0	98.046418	29.221777000000003	74.071273	57.864925	0.6846939999999999	0.374109	0.322256	0.320676	68.07674	4.0	47.554918	44.87149	5.0	0.026643	12.131026	1.0	98.579844	71.25737	5.0	83.001124	37.37003	1.0	0.019547	1.254446	4.0	55.336231999999995	4.017901	5.0	29.40697
700.0	3.0	83.13441800000001	95.480059	10.457081	99.56993	0.775069	0.565508	0.9484040000000001	0.7309329999999999	69.541256	3.0	79.906196	56.729891	1.0	0.01848	15.444895	3.0	76.161433	8.077465	4.0	30.442690000000002	70.471948	6.0	0.022072	4.988275	1.0	88.636605	4.958558999999999	1.0	74.054675
702.0	3.0	11.454494	27.605781	26.165716	26.338632	0.8265540000000001	0.604999	0.76536	0.9476459999999999	62.119606000000005	1.0	34.134436	32.728679	5.0	0.036958	2.095765	6.0	70.94239300000001	11.512211	4.0	80.163824	5.349633	4.0	0.012152	1.7304380000000001	3.0	86.753821	5.131113	1.0	77.099788
724.0	3.0	37.418403999999995	88.63273000000001	6.456294000000001	32.173438	0.647108	0.983267	0.24047	0.46714300000000003	10.788891	4.0	44.554429999999996	30.417894	4.0	0.043719	14.910963	6.0	95.68964100000001	31.234285999999997	5.0	95.836888	17.425978	1.0	0.011901	3.676935	2.0	93.917875	1.321876	2.0	35.989434
740.0	3.0	18.357851999999998	6.090294999999999	85.228241	17.615171	0.28923499999999996	0.27122399999999997	0.648193	0.794903	12.707091	4.0	97.777331	60.052735999999996	2.0	0.016927	12.213861999999999	3.0	19.935802	40.848163	3.0	40.064391	7.0409809999999995	1.0	0.01601	3.911051	3.0	18.377229	3.5630949999999997	4.0	48.864138
745.0	3.0	41.918271000000004	41.437545	2.517243	50.99612	0.498212	0.967699	0.29983899999999997	0.47359700000000005	49.771474	2.0	18.267682999999998	40.965948	5.0	0.038383999999999995	14.944891	4.0	30.861244	67.676343	3.0	41.169314	41.627245	3.0	0.013311000000000002	3.495246	5.0	5.527394	1.464492	2.0	67.73880799999999
746.0	3.0	96.688412	27.434238	49.105839	24.631547	0.81605	0.5921390000000001	0.253818	0.23377199999999998	38.362221000000005	6.0	59.811259	27.389017	5.0	0.016719	17.950329	2.0	29.070934	39.773811	5.0	69.51445600000001	73.58819	3.0	0.021831	1.503492	4.0	24.60768	4.141316000000001	1.0	23.509094
749.0	3.0	18.574961	21.556393	5.7023779999999995	8.008521	0.646245	0.48460200000000003	0.674039	0.358695	17.672334	5.0	54.269576	35.284706	6.0	0.05221900000000001	16.716188	5.0	23.991395	45.38514	1.0	92.48934799999999	30.792364000000003	6.0	0.01619	1.0631540000000002	2.0	87.16073100000001	0.49136499999999994	4.0	95.788249
756.0	3.0	28.243558	68.628242	13.202827	29.329280999999998	0.733079	0.861475	0.5740390000000001	0.159244	45.634431	4.0	81.25559200000001	35.352493	4.0	0.105026	2.432745	2.0	54.240189	62.891431000000004	2.0	50.613778	72.292222	4.0	0.031188	1.361904	2.0	26.430532	4.494186	3.0	97.60019399999999
761.0	3.0	57.620559	35.083709999999996	56.81800500000001	34.443906	0.5457770000000001	0.929832	0.8975129999999999	0.10985999999999999	49.488844	3.0	47.645365999999996	58.078184	3.0	0.012745999999999999	15.176331	4.0	62.455397	29.704479	3.0	66.132921	5.59085	1.0	0.015316	2.7278330000000004	6.0	68.841199	3.182007	1.0	18.253094
767.0	3.0	30.927059000000003	11.482442	29.942419	14.957592000000002	0.415905	0.13302	0.811	0.15525	48.732154	5.0	27.181301	63.708481000000006	3.0	0.017906000000000002	13.59847	4.0	69.907103	46.167423	2.0	84.75154599999999	11.98811	4.0	0.014575999999999999	1.3166209999999998	2.0	82.774635	2.890698	1.0	18.950001
783.0	3.0	95.294718	20.171920999999998	24.216199	98.954724	0.30579	0.769419	0.509847	0.193573	27.510169	5.0	33.564414	14.407689000000001	5.0	0.013652000000000001	13.984380999999999	4.0	21.427882	67.618238	2.0	25.220648	67.05844599999999	6.0	0.013472999999999999	1.265203	6.0	89.791763	2.979921	2.0	36.423972
794.0	3.0	50.950437	43.425286	39.77062	46.373033	0.723708	0.8991100000000001	0.714129	0.877125	9.373353	5.0	16.05904	18.416828	2.0	0.011926	18.394279	5.0	50.521997999999996	4.531461	4.0	99.584789	48.742513	5.0	0.011801	2.565627	4.0	17.370007	1.463471	3.0	65.722713
808.0	3.0	17.188489	17.776958999999998	76.560648	73.883013	0.38098200000000004	0.47622600000000004	0.436791	0.8400549999999999	41.619657000000004	4.0	25.029148	56.392745999999995	3.0	0.012607	7.202502000000001	4.0	9.188783	15.966097	2.0	60.030919999999995	25.311185000000002	6.0	0.018258	4.395654	2.0	43.066577	1.2960450000000001	2.0	83.861476
817.0	3.0	24.558483	23.472555	89.77710400000001	18.615624	0.372544	0.965958	0.755676	0.254564	9.196268	5.0	30.716094000000002	7.392721000000001	1.0	0.012996	8.898764	2.0	88.147563	47.721695000000004	2.0	87.92315500000001	55.646352	3.0	0.026682	5.357282	3.0	45.409549	3.012469	1.0	45.975986
820.0	3.0	34.934979999999996	35.352785	79.915695	37.008139	0.642004	0.738053	0.641105	0.973568	39.143359999999994	2.0	76.158222	35.450387	3.0	0.018316	16.994107	4.0	83.705464	73.149434	3.0	70.92196700000001	62.269456000000005	4.0	0.010777	2.891257	4.0	47.083958	1.315723	2.0	35.537107
825.0	3.0	79.95050400000001	79.516688	33.837084999999995	57.121975	0.804887	0.183343	0.569127	0.273944	49.825094	6.0	75.817589	17.131549	1.0	0.014511000000000001	10.923202	3.0	38.442707	36.400002	6.0	78.811605	21.141810999999997	2.0	0.038062	3.300729	5.0	95.48307700000001	4.373359	3.0	74.91069300000001
851.0	3.0	38.187596	30.773721999999996	43.232459000000006	99.41138199999999	0.77531	0.70225	0.688058	0.47595699999999996	22.928568	4.0	77.52121899999999	40.149755	2.0	0.022438	17.752753	5.0	23.142613	59.696056000000006	2.0	61.18036800000001	31.513757000000002	1.0	0.100978	0.6280720000000001	3.0	45.303806	2.677194	4.0	65.393245
