2783	7	7.194457	7.212647	-5.410991	-2.806410	3.632793	1.160650	3.803685	1.621398	-6.074475	-4.136412	3.979853	1.621409	-8.827370	-4.136412	7.778004	7.487527	4.255545	7.212647	4.625601	7.487521	-5.913534	-4.136411	-2.225643	-0.949138	3.801356	1.160650	-2.415830	-1.299009
2891	7	0.396198	-5.384449	-5.530311	-0.453334	-5.099068	-5.851743	-5.530266	-0.453334	6.032417	5.481132	-7.273884	-0.453334	-6.524823	-5.851743	-0.242398	5.635061	-6.729684	-5.851743	5.803106	6.183622	4.586722	5.477122	4.050432	6.183546	4.785018	5.478850	-2.087696	5.633657
3094	7	2.699852	1.100045	2.953178	1.379220	8.038264	6.480496	-8.262835	-3.454531	-9.132808	-0.452990	7.686184	6.896300	-3.303878	-0.140234	-2.775180	-3.454527	2.702589	1.100245	-2.830398	-3.454528	-4.308769	4.865479	4.506893	6.896171	-3.304519	-0.140347	3.074606	1.390064
3381	7	-6.356030	3.337969	0.297694	6.762020	7.658733	7.313339	-10.113687	2.318938	-10.450848	-2.570746	0.711738	7.243041	7.665020	7.313339	-15.037589	-3.433713	-4.431842	-2.570746	-10.818871	-3.433704	-0.335543	3.340538	-4.628469	2.366352	-0.327802	3.340607	-11.060555	-3.433707
3752	7	-4.496791	-4.065788	-5.400394	-4.267968	6.970920	2.689549	-5.808800	-4.267968	7.791794	7.671431	-11.795012	-4.267968	6.583763	7.671412	-11.757145	1.849565	-9.791944	-4.066630	6.150508	6.550168	5.756066	2.689106	-5.754081	1.849565	-5.709059	-4.066563	-5.340431	1.849566
3813	7	-3.662570	-5.767651	6.809161	5.864703	1.180451	-1.477666	3.505871	0.612144	1.180453	-1.477663	-5.051448	-3.497618	3.770946	0.280030	3.330119	0.611997	3.770947	0.280031	-5.231274	-3.596370	6.074454	4.835728	1.110180	0.598048	6.074455	4.835728	-7.410046	-3.996746
3875	7	-3.770458	-5.856486	-2.802322	-4.904520	2.483567	-1.151745	3.929947	-1.634484	2.483581	-1.151736	-2.837183	-4.904520	-3.770472	-5.856486	3.966281	-1.634264	6.412604	5.332698	-8.052833	-4.904520	1.420525	-2.958322	7.007873	3.858190	-4.631450	-5.856492	7.010707	3.858190
4371	7	6.737644	5.873502	-10.976052	-3.282847	4.118181	-0.174423	-5.571095	-3.281725	-11.074409	-3.547617	-0.215932	6.242505	-11.207790	-3.547617	6.416291	6.926900	-5.204079	-3.547617	-5.571095	-3.281725	-5.264347	2.515067	6.414386	6.926900	-5.129798	2.515067	-0.218004	6.240110
4803	7	2.020297	-0.354556	1.277543	-4.405454	2.020744	-0.354289	-4.593177	-4.590987	-4.481462	-6.290062	1.277676	-4.405359	-4.481041	-6.290039	-4.593099	-4.590987	6.115249	5.847041	-8.431633	-4.590987	-7.980625	-6.329872	7.552181	5.911830	2.565696	5.634989	4.102212	5.910479
4896	7	7.432260	6.458385	-7.898067	0.101823	-1.787728	-6.070870	-5.328600	0.542103	-5.989003	-6.089427	4.541065	6.018094	7.458407	6.458387	-7.917765	-6.289403	2.655875	-0.250938	-5.399199	0.520673	-1.699160	-6.067146	-5.377354	-5.879379	2.754886	-0.102626	-5.453204	-5.901523
4955	7	-1.377354	5.390876	-6.527405	-8.246148	-5.679665	-3.501017	-0.803331	-7.040043	5.322895	7.429873	-7.119734	-8.246542	-8.494871	-4.161253	6.042091	3.272022	-5.681882	-3.501954	4.973327	-3.204169	3.146708	1.458532	-1.489514	-7.644434	3.144143	1.457746	4.285342	-3.221512
5336	7	8.648640	6.635313	-5.742683	-6.505280	-5.621140	-3.343078	7.680588	5.299951	-2.898720	-3.325951	-3.373454	-6.473489	-2.899857	-3.325978	6.202017	-1.150269	3.575814	0.727665	6.103970	-1.150879	5.947600	6.626505	5.317601	5.286298	3.577630	0.728461	-3.469827	-6.477578
5815	7	-2.094218	-3.457559	-3.425705	-5.989178	3.168650	-1.210969	-3.425705	-5.989178	-1.288762	3.300748	-3.477080	-6.057929	7.985105	5.909396	-5.041533	-7.378371	-3.822544	2.700796	5.081804	4.930952	-4.017942	-3.756581	5.091829	4.930965	6.070885	5.832618	3.468443	4.923005
6055	7	-10.579421	-6.223457	8.990858	8.779687	3.481046	0.187644	8.877387	2.327415	-5.205715	-6.223456	-2.489621	-2.324735	-5.987039	-6.223457	8.877387	2.327415	5.573658	5.960743	3.802984	2.302337	4.058191	0.188609	-2.489621	-2.324735	6.067926	5.960744	-7.544956	-2.324796
6219	7	-6.005334	-3.012175	8.587864	7.025942	-3.173650	-2.115464	2.444831	0.459909	-3.070965	-2.061794	-4.133980	-3.825588	7.525815	6.300417	-10.638791	-4.477148	2.482915	0.958058	-4.133983	-3.825589	2.374854	0.928783	2.444829	0.459908	5.536325	6.254218	2.085446	5.778134
6434	7	-7.912420	-5.694257	6.496524	6.000206	-4.422391	-5.002092	-4.475951	-0.822679	3.906769	-0.074528	-4.475961	-0.822679	-4.422392	-5.002092	0.615671	-0.809115	3.906769	-0.074528	0.615660	-0.809115	4.054764	5.590966	4.339798	5.999519	7.580599	5.883693	-6.679523	-0.822679
6491	7	-5.172105	-4.224199	-2.704591	2.096213	-9.836425	-4.224243	9.260396	6.546606	5.376650	7.709286	-7.213950	2.096213	-5.108818	-4.224192	-2.720926	-3.475221	5.440299	7.709353	-7.230181	-3.475221	5.075961	1.415536	-2.730393	2.096213	5.140258	1.415830	-2.746739	-3.475221
6809	7	-3.657598	-3.913347	-2.568191	-4.396126	-5.217305	-3.913347	6.869297	5.746237	-3.193066	2.247995	-2.824761	-4.576632	-3.220991	2.247995	2.203527	-0.923197	7.225986	6.695654	-8.034571	-6.259727	-3.687880	-3.913347	2.458171	-0.799630	-4.745536	2.247995	6.612612	5.733541
6963	7	-7.841481	-2.969874	-0.116225	5.510446	7.081070	8.196929	-7.135180	3.826056	-9.965161	-3.021226	5.419349	9.592797	-3.607078	-2.129225	-4.999757	-2.341953	7.356217	8.203207	-11.486017	-2.341953	6.837905	2.281295	-2.280892	3.826474	7.117504	2.290371	-6.650054	-2.341953
7216	7	-7.402841	-2.488890	-6.400964	-0.422851	-9.134498	3.938671	4.392388	8.861517	-9.074389	3.939426	-2.154021	5.978455	-1.506334	5.422153	-10.717904	-0.422851	5.142265	6.899411	-11.488231	-0.422851	-12.077300	-2.544801	-0.570089	5.980168	-12.134284	-2.544891	5.897340	8.861525
7395	7	-7.269028	-4.006246	-3.077529	-5.531075	-7.259426	2.461518	-3.423249	-5.532576	-12.744255	2.461518	6.371769	6.634948	-12.753881	-4.006246	6.717157	6.635015	-7.270433	-4.006246	6.097520	0.476409	-7.260831	2.461518	5.751590	0.476167	3.291721	6.378898	-5.373928	-5.533980
7398	7	-9.955362	-4.243029	6.268793	6.821704	-6.396628	-4.240744	0.933410	0.571731	4.151256	0.792945	0.448617	0.434133	4.506278	0.797789	-5.332854	-4.621133	6.128299	6.665849	-8.469938	-4.623297	-6.023570	-4.239188	-4.856831	-4.617476	2.164214	6.482232	2.777143	6.820155
7572	7	-10.342799	0.026815	-0.684923	7.051665	-4.049632	0.026815	-5.076106	2.760019	-10.567987	0.026815	3.489120	9.389692	3.535622	1.188252	-6.892030	-3.803473	5.542247	4.888820	-10.320352	-3.803555	-0.712250	0.027453	-6.880224	-3.803471	4.580311	4.888793	-8.530982	2.756436
7628	7	-2.704831	2.727734	4.615981	0.938252	-0.199921	3.203657	-2.304126	-2.115305	5.847756	6.863324	-6.991143	-4.457110	-2.754708	2.727413	6.606708	5.318019	-4.493419	-3.300972	4.771366	0.948851	3.546904	6.839214	2.685760	4.977144	-4.541377	-3.300982	6.754711	5.320682
7632	7	-0.936005	-2.530234	-3.891679	-4.475258	5.479393	6.339788	5.188358	6.494631	3.705913	-0.430990	-3.898375	-4.475258	3.148147	-0.547208	4.115917	1.820238	-1.412995	-2.815950	4.121804	1.820387	8.799931	6.421581	-5.243206	-4.475262	-4.261978	-3.979020	6.537832	6.495069
7695	7	7.525460	6.752062	-8.378917	-6.878970	-4.893178	1.176177	4.880642	-0.843341	-10.882917	1.175585	8.393405	5.692467	-4.895221	-5.347370	4.880864	-0.843335	-10.884954	-5.347856	8.393622	5.692467	-4.895220	-5.347370	-1.225839	-2.357163	-4.893177	1.176177	-1.226209	-2.357401
7898	7	-9.860225	-4.513163	6.876289	6.419400	6.890837	5.270533	-7.142021	-5.892892	0.704823	-4.099612	3.623581	-0.169041	-5.384519	-4.513163	-3.859261	-5.892883	-5.384519	-4.513163	3.623624	-0.169040	2.349625	4.517267	4.161813	6.419390	0.704823	-4.099612	-3.859301	-5.892883
7998	7	-6.804633	-3.425159	1.788496	-1.163658	-0.919289	3.666274	0.969751	-2.676395	-12.497003	-3.634149	6.547392	5.281498	-0.919289	3.666274	-5.143678	-5.276184	-6.804633	-3.425159	-4.299899	-5.276059	2.374811	3.878719	0.873592	-2.879493	2.374811	3.878719	-5.239879	-5.276189
8060	7	7.785760	5.870809	-9.281480	-3.954497	-7.633062	-6.641893	6.696305	7.612482	3.519443	-0.133176	-5.310395	-3.954380	-3.022914	-6.583534	-5.310300	-3.954380	3.126627	-0.133257	2.692277	2.324121	-3.447338	-6.623643	2.692411	2.324121	3.213834	5.870707	2.521937	7.612012
8477	7	6.494835	7.098377	-7.165074	-5.249706	2.900097	0.786612	-3.400461	-4.855612	-1.926554	-4.420636	4.202035	0.967707	-1.764299	-4.146142	-2.363766	-4.042304	2.722244	0.786611	3.145936	0.937947	-3.173763	-4.777015	7.812110	4.855423	5.312200	7.098377	2.975703	4.688795
8521	7	6.878349	3.427373	3.589483	1.567729	0.420480	3.422255	3.793574	5.646652	-3.926823	-4.433221	7.433022	1.586282	7.045560	3.427373	-8.018027	-4.627649	5.691705	3.427373	3.778396	5.646134	-5.116638	-4.535119	7.612207	5.654633	-3.756627	-4.372745	-4.194742	-4.627649
8931	7	5.305591	6.848756	-8.389379	-3.288730	-5.780027	0.780621	3.984077	1.970695	-5.722219	0.780621	-5.645542	-3.288611	-7.261249	-4.762219	-5.645406	-3.288611	-11.083247	0.780620	5.029565	6.465225	-7.318874	-4.762219	3.984214	1.970695	-12.619913	-4.762219	5.029700	6.465225
9048	7	0.493245	-6.243415	-3.769187	-4.493735	-5.877107	-6.438518	6.262432	4.722378	-4.472791	-6.438518	0.228078	-3.309769	6.223154	5.440416	-7.788268	-4.494164	-4.472791	-6.438518	-3.769187	-4.493735	6.080526	5.440415	2.353045	3.908439	0.493245	-6.243415	0.228078	-3.309769
9081	7	-7.691651	0.342505	7.387534	6.795997	6.448264	6.627292	-5.275535	-5.280439	-3.701170	-4.433504	-2.958663	-5.274341	-3.838404	0.343787	1.697551	-0.336499	-7.737785	-4.434404	7.388092	6.795997	-3.884771	-4.433790	1.698175	-0.335712	-3.654836	0.344381	-2.959224	-5.274348
9512	7	6.367299	0.645810	3.785664	0.082216	-3.077965	-4.360936	3.786259	0.082216	8.774679	7.214555	-7.761302	-1.632512	5.421414	0.645798	6.046999	4.833030	-4.024069	-4.361188	6.047593	4.833030	6.367413	0.645810	-2.077475	-1.595221	-3.077852	-4.360936	-2.076607	-1.595112
9718	7	-0.221743	2.488578	-0.574974	4.823843	5.628594	8.098430	-1.389900	4.408054	-4.563821	-4.365172	-0.482518	4.874688	-7.793273	-4.365224	6.220447	7.099299	-3.613261	2.093028	6.181248	7.097270	-2.713129	-4.362825	-3.064019	-0.250894	6.883458	8.099865	-4.046522	-0.457821
9944	7	-3.953598	-3.903413	-4.499300	-6.054537	6.691106	3.819343	-4.676418	-6.054537	-3.953598	-3.903413	3.347856	-0.650978	-8.543977	-7.327046	6.878503	5.272926	-3.953598	-3.903413	1.552792	-4.151778	6.691106	3.819343	3.100829	-0.703469	6.691106	3.819343	1.349664	-4.791216
9997	7	6.853098	6.808139	-8.967353	-3.169805	-4.300247	-4.799462	-4.168514	-3.169719	-5.006617	-5.035925	7.381244	6.040536	0.399421	4.864333	-5.851501	-3.169804	3.326284	-0.225937	7.381157	6.040536	4.162378	-0.030258	-4.168644	-3.169719	6.179153	6.778930	2.599716	6.036769
