1184	6	-9.629402	-3.053016	5.709080	6.412925	-3.892669	-3.053016	-5.954353	-5.395451	4.629420	3.007346	-5.957863	-5.395451	-3.892728	-3.053016	5.623297	1.229989	4.629358	3.007346	5.619791	1.229987	7.050411	6.122903	-11.739633	-5.395451
1240	6	5.696614	7.465903	-4.535723	-1.355273	-7.318599	-5.253347	8.300757	8.680655	-3.058965	-5.247834	-1.835010	-1.355069	-3.343928	-5.250297	4.459456	2.112246	4.731841	1.417232	-2.183648	-1.355195	4.441629	1.414166	4.076806	2.107512
1377	6	6.580626	6.299079	-12.058010	-2.346007	4.992668	1.455595	-9.694009	-2.346007	-0.722314	-4.461365	-4.518118	3.281320	-0.177459	-3.783893	-9.431682	-2.346007	6.037651	6.298932	-7.169579	3.281319	4.443626	1.450278	-4.789627	3.281320
1401	6	-3.804191	-5.322328	7.568201	1.375998	-9.611948	-5.322329	8.122449	7.654543	7.712178	7.295922	-9.321405	-3.920152	7.614333	1.089561	7.563283	1.375998	-3.801570	-5.322328	0.457588	-3.106944	7.616954	1.089561	0.443285	-3.136747
1463	6	-9.901257	-5.800914	6.581617	6.898222	-4.535760	-2.785632	-5.704481	-3.750098	7.162103	6.332764	-7.712658	-3.855814	3.198922	0.165254	-5.763640	-3.755538	3.853710	6.302397	-1.866703	3.756784	1.851431	6.204479	4.636283	6.765661
1468	6	-3.129329	-1.008365	-2.290889	-5.999893	6.566618	8.056070	-7.347230	-6.006443	1.983455	7.179497	3.621562	5.752525	-3.129630	-1.008528	5.231135	-0.059258	-7.843206	-2.123385	8.733966	5.836727	1.481482	2.156875	8.730800	5.836727
1633	6	-4.929267	-6.125691	-5.943227	-5.149567	5.338442	0.487730	-5.943234	-5.149567	-6.936550	-6.125691	5.931799	6.279294	4.735513	4.765820	3.327934	6.276936	3.233103	0.423022	5.931794	6.279294	6.741298	4.765950	-8.547074	-5.149567
1817	6	5.328540	2.383521	3.456316	1.769162	5.329296	2.383521	-2.430080	-4.405251	6.122712	8.859429	-5.712880	-4.405308	-1.340858	1.257754	3.480977	1.769462	-1.339902	1.258714	-2.406101	-4.405246	-4.934094	-3.546518	5.350495	5.169605
1930	6	-8.637252	-4.319648	7.131716	8.333074	-5.312311	-4.319647	-2.801147	-1.054725	6.501114	6.205785	-6.586804	-3.347605	4.744044	6.203657	-1.979052	5.422595	6.222007	2.071775	-3.734246	-1.780014	3.226629	6.067399	3.388779	8.121648
1979	6	7.961214	6.141930	-3.509487	3.014561	-7.225830	-2.851544	0.754540	6.660559	7.994559	6.141930	-8.859988	-2.512248	-7.226226	-2.851544	6.299159	8.148676	-2.483498	-2.851544	-4.836223	-2.512006	5.732888	0.510465	-4.836241	-2.512006
1994	6	2.855519	-0.455479	-4.335914	-5.901163	-3.699906	-2.235336	-4.335914	-5.901163	5.013400	4.379974	-6.881503	-5.905003	-4.135709	-2.235336	8.480569	5.205581	4.577554	4.379922	5.935221	5.205570	2.413681	-0.538848	8.480569	5.205581
2303	6	-3.617938	-4.917233	2.731381	-2.835549	4.513859	-0.856292	2.561657	-2.894197	-3.818312	-4.917243	6.228689	1.970339	4.313153	-0.856292	6.062848	1.970293	7.565200	5.173736	3.055921	1.891048	7.763023	5.173736	-3.217785	-8.190529
2346	6	-6.510637	-9.730841	0.342585	6.290098	1.254251	-7.005290	-4.114082	-2.806001	1.097619	-7.604519	5.562516	1.512913	-4.633159	-9.730841	5.565615	1.512914	-4.476571	-9.730841	-4.106207	-2.801529	-6.635634	-9.730841	6.880064	6.464882
2543	6	-10.298108	0.144739	6.653532	7.269877	-4.439298	0.144758	-4.800369	-4.230650	-5.371219	5.190662	3.638518	0.657823	-9.848928	0.144739	5.156602	0.658295	-5.820903	5.190660	5.258672	7.269872	6.486640	6.441769	-7.073263	-4.230658
2643	6	1.599614	0.653428	6.681137	6.784426	-0.710767	-4.066653	-4.977003	-0.895183	-8.537863	-4.138269	6.706129	6.784426	7.846354	0.703242	-5.003765	-0.895183	1.634328	5.218232	3.407637	6.773230	7.857087	5.286656	-8.385463	-0.895183
2655	6	6.462866	7.335926	-9.836182	-6.838400	-5.797323	-4.981095	-5.463648	-6.567983	-5.796380	1.023417	-5.464129	-6.568148	-11.105127	-4.982306	0.718307	4.868793	-11.233932	1.022197	6.615168	4.954831	-11.104048	1.022197	0.717532	4.868703
2762	6	-6.280239	-3.693648	5.263773	8.390027	7.201188	7.124116	-12.282517	-2.976700	-1.524365	-3.677607	-6.454617	-2.868817	3.513774	1.540775	-6.454623	-2.868818	-1.566376	-3.678941	4.289648	2.082489	3.470870	1.527620	4.289639	2.082487
2926	6	8.644018	6.436708	-10.131007	-5.089614	2.249691	0.934492	-6.359560	-5.087409	-2.082899	-1.785679	-6.349226	-5.087377	-8.688978	-2.472839	6.825339	7.188222	-6.391148	3.059228	6.636702	7.188062	2.095406	6.433822	3.009336	7.086247
2989	6	-5.887524	1.845202	-6.329452	-2.093012	-11.126512	-3.774066	6.731552	5.590203	-5.900118	-3.774065	0.868638	2.647028	-5.894316	-3.774065	-3.034583	-1.714274	-11.112125	1.845202	3.435209	5.562176	5.472627	4.510856	-7.038790	-2.095880
3067	6	6.806960	6.477743	-6.778851	-3.588069	4.533581	-0.066341	3.037310	0.166949	-4.554182	-1.302553	6.093423	6.523747	-0.588175	-1.296876	3.040414	0.167296	-2.178936	5.230718	3.919200	6.514808	2.789007	6.477517	2.068222	6.154623
3101	6	6.636151	6.228273	3.175626	-3.489841	-2.431574	-6.237146	-0.509194	-6.098266	-2.431574	-6.237146	4.947997	-2.354860	-2.857285	-6.237488	8.346396	2.890050	6.283617	6.228267	6.607835	2.827448	6.636151	6.228273	-2.189353	-7.414602
3204	6	7.120313	6.795044	-10.519176	-0.652111	-7.675747	-3.715482	6.160348	6.870279	4.899354	1.432990	-4.600096	-0.652111	-4.434957	-3.712021	1.465817	1.301217	-4.153953	-3.710357	-4.600032	-0.652111	4.603149	1.406755	1.465710	1.301188
3281	6	-4.686205	-5.177969	-5.799825	-0.514600	-11.114739	-5.183129	6.984362	7.589087	1.563906	-2.782588	-5.800347	-0.514600	-4.686202	0.497792	-5.849989	-0.514600	1.715266	3.067319	-6.958207	-0.514600	-11.114735	0.488258	6.934846	7.589087
3296	6	-6.218280	-6.778109	6.084625	6.918207	3.703769	-0.342131	6.082741	6.918205	6.197880	5.957937	-7.049949	-5.203719	6.190443	-0.330300	-3.519799	-5.009528	-3.731925	-6.775255	-3.516936	-5.008803	3.803080	5.948283	2.409576	6.797754
3376	6	3.276855	1.654360	7.260837	4.154451	-4.872016	-4.230440	7.261699	4.154451	7.372021	7.249277	-8.910051	-4.155536	4.586270	1.654388	-3.678159	-3.674494	6.183991	7.249277	1.654571	4.154330	-3.606516	-2.166916	-3.677229	-3.673434
3421	6	-7.545312	-3.213998	-1.484308	4.144171	-9.195086	-3.213998	6.561566	6.623364	5.648436	6.936673	-7.168151	4.105071	-6.110746	-3.213998	-3.382181	-0.008437	7.057367	6.936817	-8.956200	-0.011440	0.264678	-3.040185	-3.382181	-0.008437
3457	6	5.859589	5.831403	-4.866037	-4.746585	-2.076347	-3.484824	7.885618	0.194524	-4.040877	-5.987419	8.410179	5.846396	-1.987716	-3.341610	-1.537939	-4.692888	5.771902	5.831371	4.716816	0.192078	3.760343	5.827212	5.250869	5.845572
3463	6	-7.944068	-3.506110	6.557342	6.188262	-2.930901	-3.181139	-3.273986	-1.908005	7.534772	6.302461	-6.779778	-2.306407	2.227116	-0.823042	-3.376458	-1.933523	5.732119	6.198925	-1.753278	3.860640	2.604955	5.432177	3.691609	5.994612
3472	6	-0.460092	4.031787	3.209001	1.383151	-0.459796	4.031788	-1.195545	-0.724303	6.769422	5.474754	2.223231	1.153696	6.769574	5.474754	-2.423359	-1.680221	-4.446706	4.030661	7.162885	5.490470	2.785976	5.265116	6.333847	5.475503
3531	6	6.924814	6.775832	-6.481590	-7.375967	-4.924714	-3.713812	-4.061379	-7.375967	-9.127116	-3.713813	6.329194	4.840658	-4.465840	1.931183	-4.273925	-7.375967	2.537963	6.774999	3.887995	4.838451	-8.668244	1.931181	6.116729	4.840658
3598	6	6.999318	6.259910	-6.787121	-5.274505	4.918621	0.337711	-3.631926	-5.274468	-1.291539	-1.195391	-3.627952	-5.274468	-7.235929	-1.195391	6.927822	6.296952	0.774789	4.565921	-4.666566	-5.274505	-5.218818	4.555800	5.898977	6.296952
3761	6	6.920810	7.711807	-11.342003	-2.944368	5.398474	1.178642	-6.066720	-2.944368	-5.847525	-3.277051	0.557557	-2.936025	-5.847525	-3.277051	-6.066594	-2.944368	-10.102323	-3.277051	6.724953	6.469102	5.398474	1.178642	0.557430	-2.936030
3779	6	-9.651321	-4.009667	-0.982483	6.564326	-3.087032	-3.997458	-7.560996	-4.595426	-9.692417	-4.009667	4.426991	7.600952	0.382854	5.931588	-9.654644	1.626867	4.143375	6.028999	-9.655393	1.626867	0.383149	5.931665	-13.337019	-4.595529
3887	6	3.988229	0.397160	-5.506306	-6.331094	3.988229	0.397160	0.469682	-0.364653	7.523856	6.203004	-10.064599	-6.331119	-0.022449	0.395060	5.290947	6.179171	3.515732	6.203004	0.729361	6.177223	-5.492425	-5.640467	5.291309	6.179171
3913	6	8.296707	0.068778	-6.673281	-1.237570	6.404173	0.068778	5.579982	7.161843	-5.770532	-5.956287	5.580000	7.161845	-3.878000	-5.956286	-6.673262	-1.237570	6.406731	6.331321	-5.606471	5.166767	8.297675	6.331321	-12.536252	-1.245815
3926	6	7.937428	-0.135393	-1.793714	0.163123	6.837290	5.041611	-6.794023	4.941910	5.607545	-0.241042	4.820635	6.368717	8.174576	5.071725	-8.484808	0.163120	-3.633124	-5.006826	4.837282	6.368722	-1.306473	-3.421638	-1.763059	0.163123
3927	6	-1.630299	-3.361886	-0.986790	-3.156420	5.894402	0.058224	-1.126943	-3.259646	6.463318	6.063214	-3.779767	-5.071211	5.894301	0.058217	4.187342	-0.920656	-5.719401	-5.763931	8.705949	3.934155	-1.630398	-3.361965	4.350277	-0.902546
3970	6	-6.299782	-5.330129	-4.308503	1.343154	0.624858	-1.667181	-5.471948	-4.559924	-10.674919	-5.330129	6.859179	6.621870	4.545765	6.362071	-9.040666	1.343022	5.277705	6.362071	-10.203943	-4.559932	-5.519281	-5.330129	-5.471923	-4.559924
3993	6	-2.551083	-0.337877	8.146129	1.120069	8.227314	9.646243	3.443632	0.773417	-7.826917	-0.338982	8.439307	7.497262	2.954924	9.646060	3.857683	7.296734	8.227317	9.646243	-2.477126	-4.759725	-2.669537	5.138492	4.055204	7.342296
4030	6	-4.711165	-2.441767	6.751373	1.151033	6.812225	7.531285	3.333726	1.145037	7.087612	7.531305	-5.510120	-5.086984	-0.911149	5.999651	4.583666	6.281882	-7.339061	-2.649369	6.753540	6.282885	4.187667	7.528960	3.335892	6.276996
4163	6	-5.051922	-5.587219	6.511563	6.502876	1.402901	-1.810185	3.702771	0.366244	-2.825923	-5.583792	3.702771	0.366244	6.241523	6.823219	-10.143753	-5.358666	-2.741756	-5.583131	-4.275353	-5.358665	1.489153	-1.620204	-4.275353	-5.358665
4228	6	7.218400	6.664196	-6.483553	-2.909595	-2.684935	-3.427856	2.635234	1.488374	-0.949185	3.025087	-4.182620	-2.904530	-6.262554	3.014867	4.812326	6.772755	-2.683199	-3.427855	-3.492674	-2.896107	-7.951377	-3.428144	5.498531	6.799918
4258	6	-9.986493	2.729959	6.588932	9.022798	1.560814	5.866139	6.247020	9.008566	-6.288986	-0.972487	-4.779167	-0.536631	-10.491866	-1.075782	6.874986	9.032456	-5.487404	2.943781	-5.106320	-0.596609	5.782492	6.732707	-5.475039	-0.651981
4267	6	-7.141704	-0.446240	6.583034	7.855401	-4.170401	4.204360	-0.535117	4.780672	-4.215000	4.204124	5.805555	7.855401	7.222208	7.701301	-11.377475	-1.147672	0.793475	7.260667	-11.219904	-1.147672	-2.812709	-0.431401	-5.022383	-1.147672
4270	6	5.827899	1.335023	-9.501412	3.416540	8.287813	1.335684	-10.475516	-2.901504	5.831293	4.646026	-12.019959	3.416538	8.290955	4.646793	-12.982396	-2.901504	-6.800640	-4.293674	-9.495489	3.416540	-3.310456	-3.841273	-10.469641	-2.901504
4339	6	4.757908	0.292454	2.705575	0.835606	-4.011555	-6.044074	-3.037067	-3.485808	-10.425864	-6.044319	6.551758	6.849184	4.801192	0.293179	-3.176971	-3.485817	-4.056340	-6.044096	2.790886	0.872180	8.218558	6.778733	-5.884012	-3.485835
4340	6	-2.785824	-5.237877	-4.932738	-3.113058	1.229737	-2.141893	-4.932738	-3.113058	-7.616469	-6.981271	6.737518	7.176572	-2.785829	-5.237880	3.115734	0.506679	7.282380	5.895255	-11.018003	-3.113096	1.229711	-2.141910	3.115734	0.506679
4368	6	6.409478	7.917001	-3.304225	-8.073201	-6.622403	-3.541792	4.043153	-1.949146	-6.483190	-3.541792	-3.163665	-8.073201	-11.626793	-3.541792	7.583178	4.288064	6.270884	7.917001	3.901929	-1.950834	1.249395	4.988686	7.442619	4.288064
4475	6	5.208594	6.732250	-9.272018	1.530168	-11.828607	-3.861331	5.578374	7.359734	-5.474200	-3.253075	-5.398374	1.545838	-0.791823	6.491579	-9.269331	1.530168	-5.469258	-3.249695	-5.399170	-2.488878	5.212218	6.732250	-9.272771	-2.504731
4513	6	6.222295	9.285944	-10.637428	-1.417461	-0.100274	7.233619	-10.637030	-1.417461	-12.678192	-0.867732	5.809155	6.715613	-6.288965	3.881189	1.399365	6.455056	-7.221721	-0.758792	2.820030	0.464122	-6.710737	-0.713769	-4.267290	-1.417459
4520	6	8.129521	6.340275	-6.007241	-0.157152	-2.799833	-3.726093	6.642930	6.680741	-0.503085	-1.954858	-0.692817	-0.157081	3.678783	0.595367	-0.692894	-0.157081	3.510956	0.541717	5.072788	1.871237	-0.685409	-2.102882	5.072851	1.871237
4569	6	6.052345	6.463910	-8.307285	-7.801366	-5.261033	-6.159022	-3.484037	-7.801276	5.809640	0.586374	5.397818	-1.397999	-8.357328	-6.159023	8.324237	5.109686	5.809658	0.586374	-3.486279	-7.801276	-5.261051	-6.159022	5.400069	-1.397999
4572	6	3.833343	7.216504	5.438102	5.996879	5.094515	7.216584	3.511492	1.012927	-2.259300	-3.791128	5.529300	1.039301	-3.502525	-3.831586	7.417243	5.998653	5.146053	7.216585	-3.055467	-0.025072	-2.207578	-3.784786	-0.941702	0.051626
4595	6	-9.589687	-6.144411	7.971295	7.037593	6.970632	6.625654	-10.136614	-3.045668	-4.634464	-6.144346	-3.916042	-3.045668	-4.634674	-6.144346	3.051059	0.574016	4.433731	-0.012303	-3.916074	-3.045668	4.433516	-0.012303	3.051032	0.574015
4628	6	3.656749	0.443164	6.569037	8.810201	7.682594	0.526630	-6.155057	-3.456569	-8.617197	-5.610821	6.752863	8.810201	3.910286	5.896570	4.027737	8.810200	-4.632382	-3.204640	-5.969535	-3.456569	7.878005	5.940887	-8.725857	-3.456570
4638	6	-3.712592	-3.880064	-5.004910	-4.523607	-3.714438	-3.880064	1.275235	-0.502392	-10.397983	-3.880064	5.826282	7.682540	2.348835	-0.311692	1.271105	-0.508654	4.910890	6.535504	-9.479766	-4.528115	2.352272	-0.300278	-5.008182	-4.523628
4705	6	-1.611673	1.600943	-1.374179	0.840966	-4.961767	1.576391	6.178689	7.530774	7.847042	5.264292	-2.679581	0.840893	4.581064	5.261852	4.871396	7.530756	8.009702	5.264292	-2.855562	-3.350583	-1.402486	1.614117	-1.553651	-3.350555
4709	6	-7.740901	-3.963642	9.081168	4.334406	4.441866	0.583428	-2.286985	-3.798887	4.240292	6.636987	8.645448	4.334395	7.801695	6.637047	-2.690565	-3.829300	7.801695	6.637047	2.618012	-1.595567	4.441866	0.583428	3.043824	-1.551080
4744	6	8.133212	7.235914	-9.864318	-1.761382	6.041655	7.235914	2.976778	8.850134	0.199996	1.147919	7.944427	9.446010	6.039749	1.152029	7.944344	9.446008	-4.633766	-4.370835	7.958980	9.446253	0.202247	7.231890	2.983364	8.852444
4761	6	7.256188	6.214423	-7.652864	-4.140542	-0.666316	-2.594377	3.178188	0.798103	-0.648778	-2.567730	-2.349295	-4.074518	-6.008572	-5.112184	7.031618	7.418740	5.297265	0.787187	3.178187	0.798103	5.310130	0.787263	-2.349295	-4.074518
4762	6	2.604360	-0.892585	-2.348672	-7.930082	-3.371861	-6.962293	-2.347802	-7.930079	2.558620	-0.908268	5.953423	3.503412	-3.417597	-6.962293	5.954274	3.503412	5.710091	4.956445	-3.867950	-7.931380	5.664501	4.956445	4.433612	3.502532
4813	6	6.739874	8.065942	-8.522850	-1.914573	-9.060239	-0.894106	7.675833	5.560282	-6.306293	-0.894106	1.861302	-0.979068	4.351437	8.065506	-4.172966	3.622216	-6.088793	-0.894106	-3.662478	-1.913655	3.869431	8.062710	2.739165	5.082500
4822	6	-7.091985	-3.650098	6.020469	4.980503	-5.889312	-3.650098	-1.128717	-2.097729	6.297245	7.173576	-4.352805	-6.405844	-5.896136	-3.650098	5.336668	-1.536321	6.276695	7.173576	2.103967	-1.536331	5.079681	7.173562	2.926845	4.980503
4849	6	6.336760	8.278197	-8.978008	-4.131660	2.935462	8.278197	2.736324	6.673478	-2.222200	8.207437	2.736324	6.673478	3.415085	8.278197	-3.091358	4.536380	-1.640481	8.263803	-3.091358	4.536380	-5.418725	-3.055174	7.987574	6.768966
4857	6	-4.555492	-8.961252	-3.190975	-4.725082	6.610967	3.017543	-3.205197	-4.735620	-7.569051	-8.961252	7.447715	7.212546	-4.690947	-8.961252	4.761865	0.927422	6.476878	3.017543	4.747381	0.927358	3.368902	2.938975	7.436871	7.212545
4875	6	6.790460	7.840526	-5.685845	-5.624053	4.865871	1.574452	-2.537983	-5.387642	-5.863879	-5.060369	8.265502	6.214163	4.113170	7.821081	5.002080	6.214086	1.953629	1.204414	8.134282	6.214163	6.790118	7.840526	-2.575207	0.431956
4888	6	-5.505912	-6.695290	4.291589	1.019143	-5.282348	-6.694563	-1.164862	-1.057436	4.815603	-0.505035	-1.164862	-1.057436	-8.389267	-6.696516	8.992928	6.624292	4.591992	-0.505069	4.291589	1.019143	5.669949	5.471681	-3.831410	-5.455167
4912	6	-1.285042	-1.961660	-3.182889	-2.056945	6.419881	6.670220	-8.881321	-2.056945	-1.328672	-1.961818	5.096340	3.135109	6.050176	1.177501	4.674410	3.135082	-4.364710	-1.962610	5.119332	5.212889	6.093278	1.177501	-3.606097	-2.056945
5117	6	8.496326	7.596628	-7.580975	-4.371156	-8.681876	-0.627532	6.692116	7.266778	-3.425776	-0.627531	-2.467285	-4.370828	3.230647	7.435384	1.574523	5.771401	-3.426042	-0.627531	2.193308	0.297240	-3.607629	3.884312	5.315334	7.266693
5365	6	-0.430863	6.040012	2.635662	8.209410	3.885679	7.245484	2.627596	8.209404	5.724478	7.320242	2.100419	3.126745	7.409172	7.340915	-7.996147	-0.106245	-0.409794	6.052356	-3.526970	5.085936	3.907875	7.247028	-3.534704	5.085935
5380	6	5.378258	6.616315	1.671353	8.194896	-6.151194	-4.935949	7.291018	8.195368	-5.011714	-4.935906	-4.716451	-4.262516	3.643329	1.628390	7.242614	8.195368	6.517067	6.617876	-10.299676	-4.262517	4.825641	1.689329	-4.773596	-4.262517
5456	6	-2.382238	0.517736	6.032126	6.777265	4.451324	7.099127	3.401688	6.507014	5.975399	7.106724	-4.643237	3.936505	0.946441	1.601087	-2.038985	3.954762	-2.384335	-2.316023	6.032218	6.777266	6.681969	7.106821	-8.248155	-0.799147
5467	6	-1.755157	5.113228	-1.465699	4.171124	-0.912299	5.233342	-7.417623	-3.400714	-3.865718	4.446662	4.223714	7.149152	3.521028	5.393198	-1.683207	4.054997	4.287716	5.396594	-7.538186	-3.403400	-8.767534	-3.504161	5.713278	7.373040
5566	6	-5.596105	-2.924141	3.710727	0.382561	6.390798	9.486279	-10.782996	-3.027338	-5.591248	-2.924141	-4.141263	-2.844471	-2.969257	3.317228	-7.036036	-3.002829	-11.667730	-2.924156	6.995590	6.380323	-9.130722	3.289494	4.220620	6.083637
5613	6	2.317526	5.369764	3.559197	5.830392	-3.125250	-4.247166	-2.677111	-0.375167	-3.129259	-4.247482	4.267733	0.150664	-6.857904	-4.304804	7.400736	5.837835	3.187196	6.164655	-5.002694	5.303591	6.060030	6.584543	-8.606184	-0.381784
5686	6	-1.190096	6.301371	-10.456313	-5.219531	-10.054085	-3.508391	6.880009	7.471586	-7.600200	-3.502922	-5.498452	-5.219504	-3.644552	5.130253	3.510753	7.424024	4.548320	6.313161	-10.463548	-5.219531	2.629967	6.313157	1.895730	6.502170
5748	6	-3.219286	-6.477828	3.352393	0.369039	-3.209925	-6.477823	0.034603	-4.969425	-6.096020	-6.477977	6.988594	5.387416	3.100640	-0.071380	3.352393	0.369039	5.192650	5.924489	-4.979340	-4.985970	3.113322	-0.071364	0.034603	-4.969425
5863	6	-4.232607	-2.846196	-6.972568	-3.183258	-9.415947	-5.615664	-0.750986	8.207936	3.056154	0.217311	-6.973136	-3.183258	0.886769	6.270681	-13.519385	-3.183288	6.714323	6.577791	-13.529299	-3.183288	-9.415959	-5.615667	4.992892	8.411524
6138	6	-0.757403	5.214364	-5.184819	-5.959523	-5.215148	-6.858416	4.370805	0.634328	5.350741	5.258232	1.097204	0.632131	-0.757534	5.214348	1.165913	0.632596	-11.844406	-6.882239	6.944174	5.530588	5.350860	5.258232	-5.253348	-5.959530
6163	6	-3.581829	-2.185795	3.150598	0.073022	-7.162174	-2.185861	8.684309	6.204479	-3.581829	-2.185795	-0.665247	-1.508751	3.071923	5.883059	8.566193	6.204479	6.053948	5.984177	3.027910	0.073018	6.053948	5.984177	-0.783558	-1.786115
