uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
105.0	2.0	95.767085	15.101079	64.122233	74.424758	0.5845520000000001	0.532457	0.187899	0.582955	47.35459	5.0	36.295413	68.595381	1.0	0.010875	9.174731	6.0	90.286108	42.746486	4.0	10.952845	59.637721	2.0	0.017779	1.510537	6.0	81.97965699999999	4.076205	4.0	99.958437
113.0	2.0	10.894022999999999	17.643856	14.932579999999998	63.39284	0.7842779999999999	0.8334229999999999	0.968561	0.55876	28.520770000000002	6.0	85.52502700000001	29.794341999999997	2.0	0.010348	8.989448	3.0	82.634794	66.601192	1.0	68.165587	75.855518	4.0	0.014777	0.45247299999999996	5.0	64.298798	5.817273	3.0	11.276352000000001
114.0	2.0	12.081257	92.415432	58.799981	78.356669	0.870554	0.974744	0.309777	0.5534140000000001	39.327535	3.0	77.76794699999999	58.59673000000001	1.0	0.012933000000000002	15.603378	5.0	34.748027	47.773969	4.0	89.88714499999999	34.277640999999996	2.0	0.086039	3.4583559999999998	5.0	18.491862	4.2850209999999995	3.0	55.547506000000006
121.0	2.0	41.434688	30.658189	42.589314	17.134817	0.5646260000000001	0.48430100000000004	0.45143199999999994	0.746508	75.664047	5.0	63.59245799999999	42.881678	6.0	0.39441	11.662442	6.0	35.179619	14.385939000000002	2.0	93.48002199999999	47.767826	5.0	0.018086	5.011108	6.0	87.298621	4.62162	5.0	65.028754
128.0	2.0	77.999161	16.981582	53.41018100000001	32.572706	0.373384	0.816783	0.874008	0.47934	30.509835	5.0	24.130699	29.867455	2.0	0.04459	18.024445999999998	4.0	14.995079999999998	23.126448	3.0	53.12814399999999	12.869665	5.0	0.013229	0.5077010000000001	2.0	50.480287	2.056534	1.0	42.070209000000006
151.0	2.0	33.325901	9.124464	58.135535	39.767784000000006	0.911043	0.595726	0.48256899999999997	0.176122	30.481191	2.0	42.524126	65.203362	2.0	0.014728999999999999	10.72947	2.0	66.75814799999999	57.624297999999996	2.0	71.255914	47.778813	3.0	0.228149	1.12727	4.0	52.226496000000004	1.9977669999999998	6.0	25.189042
153.0	2.0	8.326081	14.430698999999999	78.637539	1.716673	0.772227	0.47478000000000004	0.506732	0.275102	68.048214	1.0	67.879232	41.011497	4.0	0.032718000000000004	2.90941	4.0	79.313363	10.208064	2.0	46.941508	57.30202	5.0	0.030719999999999997	1.646996	2.0	43.082588	2.543489	1.0	56.740803
154.0	2.0	63.741202	6.760511999999999	79.584841	32.145064	0.695835	0.423228	0.653339	0.592723	55.892216000000005	6.0	22.738878	70.287086	3.0	0.032556	10.590457	3.0	31.253724	38.516909999999996	5.0	95.49590400000001	45.310982	6.0	0.018185	4.168922	2.0	96.807852	5.872758999999999	2.0	14.892256
155.0	2.0	3.431162	9.740548	79.737491	56.50604499999999	0.21156399999999997	0.356325	0.197195	0.872527	57.581568999999995	1.0	84.391871	32.065222999999996	6.0	0.012659	3.786799	5.0	23.65033	25.481012	5.0	56.505412	74.7486	6.0	0.019894	4.757664	2.0	24.396558	2.510306	5.0	64.275696
163.0	2.0	34.73595	8.544553	85.485275	55.652055000000004	0.42131499999999994	0.6749970000000001	0.513519	0.787755	13.903988	5.0	7.432685	29.450464	3.0	0.011337999999999999	4.496682	2.0	57.959116	11.428121	3.0	28.960475	61.958501	1.0	0.025071	2.4443349999999997	3.0	29.571403000000004	2.724489	4.0	35.013184
172.0	2.0	25.551307	2.117136	75.933604	67.97455699999999	0.475814	0.632782	0.363125	0.807283	11.149576	5.0	6.503739	68.589923	4.0	0.11459200000000001	9.580836999999999	5.0	98.176653	58.231393999999995	5.0	83.072165	22.707419	3.0	0.041897000000000004	4.284333999999999	3.0	17.409466000000002	1.788532	2.0	48.105817
194.0	2.0	85.36999899999999	10.742671000000001	47.730592	16.845439000000002	0.803304	0.698864	0.464228	0.557048	58.288528	4.0	53.271378000000006	72.882221	5.0	0.021088	8.437642	3.0	57.809805000000004	37.799194	6.0	60.877318	45.665715000000006	6.0	0.016427	5.646815	2.0	58.063798	1.62373	5.0	60.473643
212.0	2.0	3.116676	65.78879	13.679139000000001	34.583245	0.492816	0.142326	0.505559	0.613187	56.8022	3.0	43.967065000000005	50.684401	2.0	0.017037	12.92222	3.0	63.90413	30.903115999999997	4.0	91.300926	74.195373	1.0	0.011054999999999999	2.793534	5.0	73.685591	4.504299	5.0	86.156083
215.0	2.0	54.758516	23.197306	8.362642	74.496123	0.915658	0.487335	0.605183	0.80634	51.688328000000006	6.0	44.639294	53.616195	3.0	0.029745999999999998	4.812778	1.0	54.814451	8.15893	3.0	83.055999	54.572706999999994	1.0	0.087252	3.906101	1.0	23.225126	4.707232	4.0	34.319232
224.0	2.0	37.564344	4.197857	30.554695000000002	80.804383	0.46741400000000005	0.9247360000000001	0.6970770000000001	0.399725	40.26645	3.0	47.089766	17.135217	1.0	0.015374	5.5572550000000005	3.0	65.816023	23.203383	2.0	66.080662	10.567647000000001	6.0	0.023278	2.012871	4.0	25.777955	4.522646	3.0	70.848782
238.0	2.0	41.869089	28.958803000000003	76.813036	94.067275	0.47353500000000004	0.782573	0.52836	0.719838	77.57690500000001	6.0	71.908976	19.19536	2.0	0.070538	3.8386519999999997	4.0	16.614904	29.902123	6.0	70.670153	59.433139000000004	3.0	0.022849	1.7733259999999997	4.0	51.182961	1.491562	2.0	13.414095000000001
239.0	2.0	41.266495	3.806915	36.608723	79.15005699999999	0.889418	0.983555	0.916167	0.48535100000000003	28.372157	5.0	80.49619	66.52505	2.0	0.04357	8.603463	6.0	65.027784	64.992488	6.0	76.67691500000001	68.31023	2.0	0.010208	1.1252010000000001	5.0	30.682209999999998	4.138604	5.0	55.881737
250.0	2.0	61.543257999999994	11.916064	86.408162	38.648383	0.8895540000000001	0.766246	0.333846	0.6166470000000001	67.359785	6.0	62.511019999999995	43.43699	3.0	0.01103	3.098491	6.0	81.710571	36.114958	4.0	61.478466000000004	76.841316	1.0	0.011892	5.460413	5.0	31.724326	5.462869	2.0	79.82316800000001
252.0	2.0	90.057112	9.185167	17.609239000000002	51.388288	0.948364	0.9023610000000001	0.644493	0.58323	51.157215	3.0	52.524289	15.979954999999999	1.0	0.020936	2.012882	5.0	73.595889	22.883826000000003	1.0	20.812202	10.529272	1.0	0.035200999999999996	0.937632	3.0	76.496951	0.689525	2.0	59.751965000000006
261.0	2.0	83.314427	33.076237	48.941583	98.36811999999999	0.8260280000000001	0.389139	0.79485	0.18904100000000001	12.22598	2.0	58.788401	4.342206	5.0	0.039336	7.0966380000000004	5.0	38.446431	28.767195	6.0	93.969101	70.27987900000001	5.0	0.011251	4.504582	5.0	67.098156	3.665716	3.0	27.441019
262.0	2.0	10.1156	6.97918	20.42047	64.617818	0.49374399999999996	0.562928	0.250285	0.17044600000000001	25.64276	1.0	26.547895	71.412464	1.0	0.010336	14.317971	3.0	27.037236	68.57905699999999	5.0	63.419163	75.913214	1.0	0.056727	2.238211	1.0	38.215094	4.1240239999999995	6.0	21.801316
269.0	2.0	94.111427	98.16034	76.631114	64.15682199999999	0.923259	0.175176	0.677775	0.7388859999999999	67.993902	6.0	17.813108	0.783349	5.0	0.010425	18.352667999999998	5.0	70.989755	33.593441	2.0	85.83644100000001	59.795823999999996	6.0	0.01116	0.794593	2.0	87.142955	1.400132	3.0	47.347879
270.0	2.0	71.772347	2.960091	40.951095	77.941324	0.931707	0.707962	0.944413	0.9508840000000001	28.152487	5.0	28.31775	49.680518	1.0	0.038583	5.561653	6.0	77.968173	69.645839	1.0	28.81312	73.60978100000001	5.0	0.010831	5.128009	2.0	55.844597	1.739899	2.0	22.310357999999997
272.0	2.0	20.099947	13.183141	82.44282199999999	88.273886	0.185915	0.885175	0.137219	0.414596	7.000392999999999	2.0	45.587133	67.467159	3.0	0.026166000000000002	13.869112	2.0	64.04206500000001	60.126938	2.0	44.477135	26.398974	4.0	0.022293	2.9488	5.0	67.72059899999999	3.3818019999999995	5.0	61.380818999999995
273.0	2.0	32.502198	13.300903	16.425404999999998	21.449979000000003	0.866209	0.598503	0.48522200000000004	0.663818	38.219437	2.0	57.063823	9.422404	6.0	0.030735000000000002	10.738745	1.0	59.244213	15.799073000000002	2.0	76.0733	53.103487	6.0	0.08615	1.9133330000000002	5.0	14.716435	3.3758589999999997	4.0	88.62469899999999
280.0	2.0	55.185047999999995	8.071538	65.29077	64.07342	0.792851	0.555241	0.6907939999999999	0.78947	66.626729	3.0	40.091984000000004	63.388805000000005	6.0	0.010748	5.5886629999999995	5.0	71.186818	26.968391999999998	5.0	76.35226	28.175327000000003	5.0	0.24194699999999997	3.2158	2.0	57.367561	0.071217	6.0	57.364447999999996
286.0	2.0	77.33632800000001	9.613691000000001	73.36292900000001	60.387143	0.999583	0.973635	0.131208	0.8242879999999999	25.712041	2.0	64.174438	38.582226	3.0	0.016925	6.3740190000000005	3.0	48.08465	30.555847999999997	1.0	82.901763	77.35441800000001	2.0	0.018047999999999998	3.380132	6.0	90.685333	1.930206	6.0	70.112737
329.0	2.0	31.652526	24.492568	43.446883	37.200155	0.37731	0.962405	0.43958400000000003	0.786017	50.765948	6.0	73.841714	9.913832000000001	5.0	0.033616	14.345066000000001	3.0	91.693653	66.850721	1.0	60.15356	22.59455	5.0	0.10755799999999999	3.5718910000000004	6.0	9.623061	5.203301000000001	3.0	51.553158
334.0	2.0	1.733397	17.829309	87.345095	63.693594	0.255848	0.408883	0.852909	0.41535200000000005	34.905908000000004	1.0	33.300514	32.159672	4.0	0.04917	12.823355000000001	3.0	61.289476	54.33693	4.0	60.817328	26.387034000000003	4.0	0.010190000000000001	0.162414	6.0	66.840837	0.7576930000000001	5.0	64.57836400000001
341.0	2.0	58.061795999999994	48.278713	18.477517000000002	72.438946	0.356717	0.8729030000000001	0.95934	0.460707	14.575497	1.0	65.587294	2.322	3.0	0.014475	13.883281	6.0	33.814172	39.980218	6.0	75.063726	2.986968	5.0	0.016868	5.72421	3.0	59.263583	5.342667	2.0	15.819092999999999
345.0	2.0	68.262951	6.635619999999999	4.114254	44.173363	0.19814400000000001	0.41555600000000004	0.61598	0.13213	69.36428599999999	6.0	47.35264	3.6926959999999998	5.0	0.014334999999999999	0.799296	1.0	82.19673900000001	35.87055	5.0	43.648937	11.583035	3.0	0.203438	0.695662	2.0	77.182952	0.181058	2.0	51.822301
350.0	2.0	1.508351	32.148067	88.750384	5.577053	0.603496	0.8770610000000001	0.799136	0.8735	30.594664	1.0	7.923135	25.622765	2.0	0.018911	3.376358	2.0	64.08943199999999	4.860359	4.0	5.536762	49.277578999999996	1.0	0.036827	1.270076	6.0	84.023589	4.543129	2.0	60.346875
352.0	2.0	72.568486	73.935239	35.234217	65.779636	0.5806319999999999	0.589566	0.946319	0.490141	77.33765600000001	2.0	82.534355	1.597892	1.0	0.014956	10.267653	3.0	60.245791000000004	60.928001	2.0	10.271432	10.556313000000001	6.0	0.015625999999999998	1.229722	4.0	92.77745300000001	5.672134	2.0	12.657777000000001
368.0	2.0	15.904623	73.88281500000001	51.179128000000006	74.850406	0.732897	0.987722	0.78557	0.7614529999999999	78.118116	5.0	68.474339	65.85364100000001	5.0	0.048996	11.752147	2.0	98.589414	35.555307	2.0	36.105156	76.050232	4.0	0.040924	2.931907	1.0	77.412929	0.354774	4.0	54.268587
370.0	2.0	36.505534999999995	17.076454000000002	22.276688	76.77837	0.994447	0.944034	0.531183	0.6156550000000001	43.853414	3.0	15.747476	52.010695	3.0	0.035533999999999996	14.84869	3.0	13.898176999999999	17.808049	2.0	56.153921	47.300028999999995	2.0	0.049027	4.783518	3.0	53.80852900000001	2.065603	6.0	49.072464000000004
375.0	2.0	8.527242999999999	9.823353	79.63874799999999	49.160419	0.363154	0.45354099999999997	0.289758	0.660794	20.652042	3.0	61.551025	61.051835	2.0	0.14488399999999999	13.878263	3.0	71.44897399999999	67.889445	3.0	45.991176	26.577091999999997	5.0	0.027744	3.837558	3.0	50.536120000000004	4.718158	1.0	37.411406
382.0	2.0	49.998492999999996	13.338470000000001	85.118862	71.105059	0.187838	0.677281	0.23198000000000002	0.428263	27.813399	2.0	63.893409999999996	9.989774	6.0	0.014738999999999999	11.909351	6.0	53.139706000000004	35.680485	3.0	29.545806	3.9156739999999997	6.0	0.013484000000000001	1.929468	5.0	7.9376050000000005	4.021884	2.0	90.178382
385.0	2.0	95.165083	7.226402	76.081024	11.014891	0.285885	0.7443420000000001	0.403443	0.531556	61.029604000000006	2.0	81.766712	13.576491	4.0	0.063401	0.817461	1.0	18.590594	49.619931	6.0	31.836139000000003	72.194879	6.0	0.032651	1.2161950000000001	3.0	69.273753	5.233939	1.0	30.961919
394.0	2.0	2.946593	14.442848999999999	92.700712	2.133623	0.18351800000000001	0.9261219999999999	0.8340059999999999	0.380378	46.441371999999994	3.0	94.460239	40.877736	5.0	0.016679	16.088689000000002	6.0	36.284715999999996	53.663602000000004	3.0	4.014117	39.525687	2.0	0.025736000000000002	4.264054	6.0	77.61498900000001	0.274971	6.0	1.0102799999999998
399.0	2.0	48.738071999999995	2.935517	60.247119	45.841831	0.23556799999999997	0.9877739999999999	0.141041	0.9901700000000001	18.785898	5.0	12.207202	35.894262	3.0	0.016362	16.35367	3.0	15.919196	64.087909	2.0	51.471757000000004	61.775638	3.0	0.014792	5.444941	3.0	31.320578	1.5769540000000002	2.0	84.756598
412.0	2.0	2.549134	64.59528900000001	87.84083100000001	85.063254	0.980416	0.986441	0.641117	0.552487	21.36978	3.0	22.673742999999998	63.621931000000004	1.0	0.026568	16.639998000000002	5.0	56.84276800000001	44.146602	1.0	9.999258	68.851435	2.0	0.053801	4.673735	6.0	56.682938	2.497325	3.0	40.584305
424.0	2.0	77.035814	16.652489000000003	50.800537	68.389199	0.647729	0.982524	0.792395	0.8148529999999999	46.2378	3.0	4.568074	45.720958	2.0	0.014106	5.969215	3.0	51.49123	31.267657	6.0	42.762264	24.954442	4.0	0.038991000000000005	4.706827	2.0	51.15652	5.830957	4.0	71.730102
431.0	2.0	16.877648	72.270326	12.398831	37.556486	0.48490900000000003	0.815682	0.503566	0.553679	30.715294	2.0	69.032539	30.911893	4.0	0.014730000000000002	13.077616	3.0	54.816145	45.459214	2.0	28.930937	55.440274	5.0	0.015008	2.651487	4.0	37.093402000000005	4.454226	4.0	1.9939349999999998
449.0	2.0	1.6673529999999999	40.65593	64.032098	24.455021	0.41050299999999995	0.233602	0.259441	0.936558	41.809061	3.0	56.176262	19.641765	6.0	0.169221	5.558680000000001	5.0	67.875617	43.921895	5.0	36.63883	70.285477	4.0	0.013756	4.335354	2.0	9.439124000000001	3.2705889999999997	2.0	72.81739
454.0	2.0	69.730552	5.031612	28.430352000000003	62.801638	0.192825	0.461552	0.477717	0.872558	30.0616	2.0	29.723101	68.962906	6.0	0.05474400000000001	5.389732	2.0	81.185963	19.733066	5.0	92.893436	16.221153	3.0	0.010372	0.191983	1.0	23.18916	1.488643	3.0	82.869564
476.0	2.0	20.252345000000002	4.461677	76.5416	1.717602	0.838541	0.551721	0.752169	0.630104	59.39853000000001	1.0	39.387519	19.398863000000002	3.0	0.012508	6.590521000000001	2.0	19.785249	70.018648	1.0	80.614486	57.442862	2.0	0.038286	2.880946	6.0	76.003213	0.6930350000000001	6.0	73.677074
500.0	2.0	17.656891	19.868517999999998	36.661066	99.539804	0.990898	0.6510050000000001	0.848678	0.634296	39.691828	3.0	63.818245999999995	5.2750010000000005	3.0	0.015897	8.240623	5.0	78.734758	55.542437	3.0	93.15856099999999	56.203529	4.0	0.013489	5.19186	4.0	43.571294	3.5175389999999997	5.0	30.149196999999997
502.0	2.0	72.339872	11.668704	77.004622	32.872762	0.29801	0.682642	0.717129	0.506692	78.37764200000001	2.0	63.443966	28.334884000000002	4.0	0.16073199999999999	0.457848	6.0	96.212294	59.556208	4.0	59.550603	22.505529	5.0	0.046179000000000005	5.108258	3.0	53.465936	3.793113	3.0	79.803322
506.0	2.0	8.570788	80.88501	71.957369	77.866844	0.8272079999999999	0.551859	0.296608	0.13054100000000002	51.408188	6.0	58.058565	54.532525	4.0	0.169352	18.531861	5.0	26.785465999999996	39.901675	6.0	41.782714	35.322111	6.0	0.011616	5.584968	4.0	52.005893	1.779477	3.0	72.87605699999999
548.0	2.0	81.05082800000001	57.372685	62.470773	29.231597999999998	0.880237	0.958046	0.706795	0.7267979999999999	65.24840400000001	6.0	57.483321	13.350833999999999	4.0	0.065577	11.495164	2.0	82.375576	37.930269	3.0	75.580341	69.391673	5.0	0.014584	1.21045	6.0	1.267227	4.055178	3.0	84.885296
556.0	2.0	96.736395	12.508428	90.292238	14.499737	0.822982	0.571641	0.605193	0.45815200000000006	31.348554999999998	4.0	64.073054	20.968482	4.0	0.011726	14.139063	6.0	59.459566	46.427819	4.0	59.350091000000006	72.06166999999999	4.0	0.076152	1.480178	5.0	47.75607	2.296716	4.0	99.315618
567.0	2.0	60.517635	19.92584	26.787958000000003	74.850588	0.467106	0.567674	0.952995	0.53473	52.005202000000004	2.0	12.570722	1.417027	5.0	0.032436	6.095775	1.0	88.501774	59.223114	6.0	82.490301	8.173445	5.0	0.060763	3.592112	2.0	37.314336	1.240333	5.0	43.21996
568.0	2.0	59.661443000000006	2.09402	95.045548	24.034052	0.45272399999999996	0.260236	0.7483850000000001	0.584331	71.201791	2.0	30.630492999999998	24.916624	4.0	0.01432	9.282202999999999	3.0	89.242561	51.552092	3.0	99.781937	68.227336	5.0	0.110922	3.369073	1.0	73.142861	4.036539	1.0	80.50967800000001
579.0	2.0	13.255057	96.057006	59.975885	34.643368	0.6480640000000001	0.63564	0.470497	0.898033	6.57176	5.0	55.212765000000005	4.128775	6.0	0.011152	18.044439999999998	5.0	45.893763	59.93656899999999	5.0	55.049216	61.755132999999994	3.0	0.106349	2.822537	6.0	49.955056	2.0636259999999997	2.0	6.664338000000001
586.0	2.0	2.459939	46.613445	82.25904799999999	57.191722	0.741263	0.5154	0.99129	0.9865120000000001	45.412597999999996	4.0	25.952996	1.262946	6.0	0.039623	13.455547	6.0	39.274343	44.450468	5.0	35.235203999999996	55.834927	6.0	0.057026	1.918391	2.0	30.770668	4.783962	2.0	67.801293
596.0	2.0	14.426117999999999	5.775398	11.08413	11.034649	0.530379	0.626252	0.650856	0.200973	38.407914	2.0	77.988972	74.836653	2.0	0.036297	12.080725	6.0	28.619415000000004	25.073316000000002	4.0	23.545579	28.880447999999998	1.0	0.018784	4.430061	2.0	94.32897	1.5349110000000001	4.0	46.498872999999996
598.0	2.0	5.175569	89.377483	21.254182999999998	71.133714	0.8997139999999999	0.998337	0.874495	0.6868029999999999	64.275729	1.0	90.65786999999999	38.290377	3.0	0.020250999999999998	7.654151	6.0	62.393471999999996	6.472506	4.0	81.512475	57.180859999999996	1.0	0.011691	2.362711	3.0	5.559915	2.0876189999999997	2.0	78.630635
599.0	2.0	3.9465190000000003	32.917171999999994	68.658676	79.782714	0.9778049999999999	0.567317	0.9132239999999999	0.848748	6.324253	2.0	24.307804	47.177093	4.0	0.013271000000000002	10.630083	2.0	42.913131	75.17956600000001	3.0	36.360395000000004	1.434285	5.0	0.087384	5.273288	3.0	28.153343	5.253893	1.0	39.589819
618.0	2.0	36.936508	22.239657	27.452911999999998	48.93895	0.9830979999999999	0.834477	0.523125	0.984859	66.206686	3.0	98.983592	5.379449	2.0	0.11154000000000001	5.920884	4.0	29.428451000000003	74.124907	1.0	35.538049	50.592303	2.0	0.22894099999999998	4.534429	1.0	95.034458	0.541853	4.0	50.326215000000005
638.0	2.0	69.27059100000001	6.4721660000000005	6.088968	30.892952	0.526302	0.710021	0.7872319999999999	0.8417319999999999	60.210533	5.0	45.12364	35.780674	5.0	0.01108	9.619876	1.0	40.02734	5.091062	3.0	16.71218	42.359072	1.0	0.011792	2.335287	2.0	4.970261	4.100348	6.0	98.46647
639.0	2.0	46.63787	28.435352	19.046736	84.952479	0.2293	0.704862	0.360086	0.6436109999999999	62.430004000000004	5.0	34.11307	5.442939	6.0	0.014343	10.294882000000001	2.0	7.796835000000001	15.210814000000001	6.0	74.576074	76.146343	2.0	0.014359	4.473118	6.0	71.906736	1.6548990000000001	5.0	27.004869
656.0	2.0	27.552486	18.150976	18.2872	69.55595100000001	0.647435	0.487831	0.23575300000000002	0.803871	49.899794	6.0	96.171009	59.003384999999994	5.0	0.157327	5.734324	1.0	65.617046	35.093691	2.0	93.022979	11.94158	4.0	0.256188	3.886305	3.0	71.268817	1.090407	3.0	72.338178
664.0	2.0	1.2578790000000002	36.632069	16.275291	9.268067	0.56902	0.5471630000000001	0.41313	0.969873	8.354781	2.0	86.23579000000001	49.438918	3.0	0.039958999999999995	15.772267999999999	5.0	13.84411	3.5006209999999998	5.0	23.69166	67.27938	3.0	0.014986000000000001	1.7862490000000002	4.0	8.706917	1.137189	5.0	9.261136
666.0	2.0	1.247615	83.161753	25.979249	74.97587800000001	0.622183	0.705991	0.467549	0.523091	65.363568	2.0	10.368454	29.982669	3.0	0.022889	2.808273	1.0	73.57638299999999	26.262846999999997	4.0	15.119078	54.292643000000005	1.0	0.020846	2.751141	1.0	46.240627	2.923106	6.0	80.493685
673.0	2.0	3.4158779999999997	77.358006	62.557122	58.845911	0.9283530000000001	0.7252109999999999	0.28884899999999997	0.839981	57.858599	4.0	66.201976	73.251826	5.0	0.025164	4.070687	6.0	36.703028	25.624563000000002	5.0	44.605321	52.699567	4.0	0.027025	5.70224	4.0	64.305364	3.453755	5.0	43.758697999999995
685.0	2.0	12.290208999999999	37.376329999999996	40.993733	97.6835	0.686398	0.549692	0.6141300000000001	0.40174299999999996	50.113704999999996	4.0	12.588207	6.1825529999999995	6.0	0.068589	15.267732	1.0	66.17474200000001	48.918755	3.0	97.838262	58.485211	3.0	0.021044999999999998	3.9312169999999997	2.0	98.437842	2.163449	6.0	80.03649200000001
699.0	2.0	2.438096	51.938274	27.851470000000003	8.623025	0.396397	0.338429	0.826892	0.933643	52.184152000000005	4.0	22.208053	40.982795	6.0	0.047333	14.582976	1.0	25.322401	20.216379999999997	1.0	29.648804	56.264283999999996	6.0	0.012055	0.468272	4.0	44.821269	5.738633	2.0	52.212802
701.0	2.0	9.602422	21.442407	75.332938	22.848519	0.548762	0.856972	0.44614799999999993	0.481886	43.452177	5.0	92.21205	73.833432	3.0	0.034851	4.669942	4.0	85.828218	56.032351	3.0	46.902456	28.158848	1.0	0.033101	4.505151000000001	6.0	27.821689000000003	1.181908	5.0	85.87113199999999
702.0	2.0	19.050178	29.388092999999998	47.845483	81.477068	0.356038	0.852023	0.887064	0.985516	64.21585999999999	5.0	91.718001	59.006409999999995	3.0	0.021586	4.493875	2.0	64.34565400000001	38.950423	1.0	55.197685	29.309451	4.0	0.015844	3.85565	2.0	42.773654	5.346077999999999	1.0	53.024983999999996
