HNF4A	HNF1A	PPARG	SREBP1	K_DEG
61.6209430461469	12.2957308770466	1850.48291441011	102.992637751391	0.001003605536024
61.6209430469577	12.2957308770466	1850.38291441011	102.992637545526	0.001003659773738
61.6209430477686	12.2957308770467	1850.28291441011	102.992637339628	0.001003714017316
61.6209430485796	12.2957308770467	1850.18291441011	102.992637133696	0.001003768266757
61.6209430493908	12.2957308770467	1850.08291441011	102.992636927731	0.001003822522062
61.6209430502021	12.2957308770467	1849.98291441011	102.992636721732	0.001003876783234
61.6209430510135	12.2957308770468	1849.88291441011	102.9926365157	0.001003931050271
61.6209430518251	12.2957308770468	1849.78291441011	102.992636309635	0.001003985323176
61.6209430526368	12.2957308770468	1849.68291441011	102.992636103536	0.001004039601949
61.6209430534486	12.2957308770468	1849.58291441011	102.992635897403	0.001004093886592
61.6209430542605	12.2957308770469	1849.48291441011	102.992635691238	0.001004148177105
61.6209430550726	12.2957308770469	1849.38291441011	102.992635485039	0.001004202473489
61.6209430558848	12.2957308770469	1849.28291441011	102.992635278806	0.001004256775745
61.6209430566972	12.2957308770469	1849.18291441011	102.99263507254	0.001004311083874
61.6209430575097	12.295730877047	1849.08291441011	102.992634866241	0.001004365397877
61.6209430583223	12.295730877047	1848.98291441011	102.992634659908	0.001004419717756
61.620943059135	12.295730877047	1848.88291441011	102.992634453541	0.00100447404351
61.6209430599479	12.295730877047	1848.78291441011	102.992634247141	0.001004528375141
61.6209430607609	12.2957308770471	1848.68291441011	102.992634040708	0.00100458271265
61.6209430615741	12.2957308770471	1848.58291441011	102.992633834241	0.001004637056038
61.6209430623874	12.2957308770471	1848.48291441011	102.99263362774	0.001004691405306
61.6209430632008	12.2957308770471	1848.38291441011	102.992633421206	0.001004745760454
61.6209430640143	12.2957308770472	1848.28291441011	102.992633214639	0.001004800121484
61.620943064828	12.2957308770472	1848.18291441011	102.992633008038	0.001004854488397
61.6209430656418	12.2957308770472	1848.08291441011	102.992632801403	0.001004908861193
61.6209430664557	12.2957308770472	1847.98291441011	102.992632594735	0.001004963239874
61.6209430672698	12.2957308770473	1847.88291441011	102.992632388034	0.001005017624441
61.620943068084	12.2957308770473	1847.78291441011	102.992632181298	0.001005072014894
61.6209430688983	12.2957308770473	1847.68291441011	102.99263197453	0.001005126411234
61.6209430697128	12.2957308770473	1847.58291441011	102.992631767727	0.001005180813463
61.6209430705274	12.2957308770474	1847.48291441011	102.992631560891	0.001005235221581
61.6209430713421	12.2957308770474	1847.38291441012	102.992631354022	0.001005289635589
61.6209430721569	12.2957308770474	1847.28291441012	102.992631147119	0.001005344055489
61.6209430729719	12.2957308770474	1847.18291441012	102.992630940182	0.00100539848128
61.6209430737871	12.2957308770475	1847.08291441012	102.992630733212	0.001005452912965
61.6209430746023	12.2957308770475	1846.98291441012	102.992630526208	0.001005507350544
61.6209430754177	12.2957308770475	1846.88291441012	102.99263031917	0.001005561794019
61.6209430762332	12.2957308770475	1846.78291441012	102.992630112099	0.001005616243389
61.6209430770489	12.2957308770476	1846.68291441012	102.992629904994	0.001005670698656
61.6209430778647	12.2957308770476	1846.58291441012	102.992629697856	0.001005725159821
61.6209430786806	12.2957308770476	1846.48291441012	102.992629490683	0.001005779626885
61.6209430794967	12.2957308770476	1846.38291441012	102.992629283478	0.001005834099849
61.6209430803128	12.2957308770477	1846.28291441012	102.992629076238	0.001005888578714
61.6209430811291	12.2957308770477	1846.18291441012	102.992628868965	0.00100594306348
61.6209430819456	12.2957308770477	1846.08291441012	102.992628661658	0.001005997554149
61.6209430827622	12.2957308770477	1845.98291441012	102.992628454318	0.001006052050722
61.6209430835789	12.2957308770478	1845.88291441012	102.992628246943	0.0010061065532
61.6209430843957	12.2957308770478	1845.78291441012	102.992628039535	0.001006161061583
61.6209430852127	12.2957308770478	1845.68291441012	102.992627832094	0.001006215575873
61.6209430860298	12.2957308770478	1845.58291441012	102.992627624618	0.00100627009607
61.6209430868471	12.2957308770479	1845.48291441012	102.992627417109	0.001006324622176
61.6209430876645	12.2957308770479	1845.38291441012	102.992627209567	0.001006379154191
61.620943088482	12.2957308770479	1845.28291441012	102.99262700199	0.001006433692117
61.6209430892996	12.2957308770479	1845.18291441012	102.99262679438	0.001006488235954
61.6209430901174	12.295730877048	1845.08291441012	102.992626586736	0.001006542785703
61.6209430909353	12.295730877048	1844.98291441012	102.992626379058	0.001006597341366
61.6209430917534	12.295730877048	1844.88291441012	102.992626171346	0.001006651902943
61.6209430925715	12.295730877048	1844.78291441012	102.992625963601	0.001006706470435
61.6209430933898	12.2957308770481	1844.68291441012	102.992625755822	0.001006761043844
61.6209430942083	12.2957308770481	1844.58291441012	102.992625548009	0.001006815623169
61.6209430950269	12.2957308770481	1844.48291441012	102.992625340162	0.001006870208413
61.6209430958456	12.2957308770481	1844.38291441012	102.992625132281	0.001006924799576
61.6209430966644	12.2957308770482	1844.28291441013	102.992624924367	0.001006979396659
61.6209430974834	12.2957308770482	1844.18291441013	102.992624716419	0.001007033999662
61.6209430983025	12.2957308770482	1844.08291441013	102.992624508437	0.001007088608588
61.6209430991217	12.2957308770482	1843.98291441013	102.992624300421	0.001007143223437
61.6209430999411	12.2957308770483	1843.88291441013	102.992624092371	0.00100719784421
61.6209431007606	12.2957308770483	1843.78291441013	102.992623884288	0.001007252470907
61.6209431015803	12.2957308770483	1843.68291441013	102.99262367617	0.00100730710353
61.6209431024	12.2957308770483	1843.58291441013	102.992623468019	0.00100736174208
61.6209431032199	12.2957308770484	1843.48291441013	102.992623259834	0.001007416386558
61.62094310404	12.2957308770484	1843.38291441013	102.992623051615	0.001007471036965
61.6209431048602	12.2957308770484	1843.28291441013	102.992622843362	0.001007525693301
61.6209431056805	12.2957308770484	1843.18291441013	102.992622635075	0.001007580355568
61.6209431065009	12.2957308770485	1843.08291441013	102.992622426754	0.001007635023766
61.6209431073215	12.2957308770485	1842.98291441013	102.9926222184	0.001007689697897
61.6209431081422	12.2957308770485	1842.88291441013	102.992622010011	0.001007744377962
61.6209431089631	12.2957308770485	1842.78291441013	102.992621801589	0.001007799063961
61.620943109784	12.2957308770486	1842.68291441013	102.992621593132	0.001007853755896
61.6209431106051	12.2957308770486	1842.58291441013	102.992621384642	0.001007908453767
61.6209431114264	12.2957308770486	1842.48291441013	102.992621176118	0.001007963157575
61.6209431122478	12.2957308770486	1842.38291441013	102.992620967559	0.001008017867322
61.6209431130693	12.2957308770487	1842.28291441013	102.992620758967	0.001008072583008
61.6209431138909	12.2957308770487	1842.18291441013	102.992620550341	0.001008127304635
61.6209431147127	12.2957308770487	1842.08291441013	102.992620341681	0.001008182032202
61.6209431155346	12.2957308770487	1841.98291441013	102.992620132987	0.001008236765712
61.6209431163567	12.2957308770488	1841.88291441013	102.992619924259	0.001008291505166
61.6209431171788	12.2957308770488	1841.78291441013	102.992619715496	0.001008346250563
61.6209431180012	12.2957308770488	1841.68291441013	102.9926195067	0.001008401001905
61.6209431188236	12.2957308770488	1841.58291441013	102.99261929787	0.001008455759194
61.6209431196462	12.2957308770489	1841.48291441013	102.992619089006	0.00100851052243
61.6209431204689	12.2957308770489	1841.38291441013	102.992618880108	0.001008565291614
61.6209431212918	12.2957308770489	1841.28291441013	102.992618671176	0.001008620066746
61.6209431221148	12.2957308770489	1841.18291441013	102.992618462209	0.001008674847829
61.6209431229379	12.295730877049	1841.08291441014	102.992618253209	0.001008729634863
61.6209431237611	12.295730877049	1840.98291441014	102.992618044175	0.001008784427849
61.6209431245845	12.295730877049	1840.88291441014	102.992617835106	0.001008839226787
61.620943125408	12.295730877049	1840.78291441014	102.992617626004	0.00100889403168
61.6209431262317	12.2957308770491	1840.68291441014	102.992617416867	0.001008948842527
61.6209431270555	12.2957308770491	1840.58291441014	102.992617207696	0.00100900365933
61.6209431278794	12.2957308770491	1840.48291441014	102.992616998492	0.00100905848209
61.6209431287035	12.2957308770491	1840.38291441014	102.992616789253	0.001009113310808
61.6209431295277	12.2957308770492	1840.28291441014	102.99261657998	0.001009168145484
61.620943130352	12.2957308770492	1840.18291441014	102.992616370673	0.00100922298612
61.6209431311765	12.2957308770492	1840.08291441014	102.992616161331	0.001009277832717
61.6209431320011	12.2957308770492	1839.98291441014	102.992615951956	0.001009332685275
61.6209431328258	12.2957308770493	1839.88291441014	102.992615742546	0.001009387543796
61.6209431336507	12.2957308770493	1839.78291441014	102.992615533103	0.001009442408281
61.6209431344757	12.2957308770493	1839.68291441014	102.992615323625	0.00100949727873
61.6209431353008	12.2957308770493	1839.58291441014	102.992615114113	0.001009552155145
61.6209431361261	12.2957308770494	1839.48291441014	102.992614904567	0.001009607037526
61.6209431369515	12.2957308770494	1839.38291441014	102.992614694987	0.001009661925874
61.620943137777	12.2957308770494	1839.28291441014	102.992614485372	0.001009716820191
61.6209431386027	12.2957308770494	1839.18291441014	102.992614275723	0.001009771720478
61.6209431394285	12.2957308770495	1839.08291441014	102.992614066041	0.001009826626735
61.6209431402544	12.2957308770495	1838.98291441014	102.992613856323	0.001009881538963
61.6209431410805	12.2957308770495	1838.88291441014	102.992613646572	0.001009936457164
61.6209431419067	12.2957308770495	1838.78291441014	102.992613436787	0.001009991381338
61.6209431427331	12.2957308770496	1838.68291441014	102.992613226967	0.001010046311486
61.6209431435595	12.2957308770496	1838.58291441014	102.992613017113	0.00101010124761
61.6209431443862	12.2957308770496	1838.48291441014	102.992612807225	0.001010156189709
61.6209431452129	12.2957308770496	1838.38291441014	102.992612597302	0.001010211137786
61.6209431460398	12.2957308770497	1838.28291441014	102.992612387345	0.001010266091841
61.6209431468668	12.2957308770497	1838.18291441014	102.992612177354	0.001010321051876
61.620943147694	12.2957308770497	1838.08291441014	102.992611967329	0.00101037601789
61.6209431485213	12.2957308770497	1837.98291441015	102.992611757269	0.001010430989886
61.6209431493487	12.2957308770498	1837.88291441015	102.992611547176	0.001010485967864
61.6209431501763	12.2957308770498	1837.78291441015	102.992611337047	0.001010540951824
61.6209431510039	12.2957308770498	1837.68291441015	102.992611126885	0.001010595941769
61.6209431518318	12.2957308770498	1837.58291441015	102.992610916688	0.001010650937699
61.6209431526598	12.2957308770499	1837.48291441015	102.992610706457	0.001010705939615
61.6209431534879	12.2957308770499	1837.38291441015	102.992610496192	0.001010760947518
61.6209431543161	12.2957308770499	1837.28291441015	102.992610285892	0.001010815961409
61.6209431551445	12.2957308770499	1837.18291441015	102.992610075558	0.001010870981288
61.620943155973	12.29573087705	1837.08291441015	102.99260986519	0.001010926007158
61.6209431568016	12.29573087705	1836.98291441015	102.992609654787	0.001010981039019
61.6209431576304	12.29573087705	1836.88291441015	102.99260944435	0.001011036076871
61.6209431584593	12.29573087705	1836.78291441015	102.992609233878	0.001011091120716
61.6209431592884	12.2957308770501	1836.68291441015	102.992609023372	0.001011146170556
61.6209431601176	12.2957308770501	1836.58291441015	102.992608812832	0.001011201226389
61.6209431609469	12.2957308770501	1836.48291441015	102.992608602257	0.001011256288219
61.6209431617763	12.2957308770501	1836.38291441015	102.992608391648	0.001011311356046
61.6209431626059	12.2957308770502	1836.28291441015	102.992608181005	0.00101136642987
61.6209431634356	12.2957308770502	1836.18291441015	102.992607970327	0.001011421509693
61.6209431642655	12.2957308770502	1836.08291441015	102.992607759614	0.001011476595516
61.6209431650955	12.2957308770502	1835.98291441015	102.992607548868	0.001011531687339
61.6209431659256	12.2957308770503	1835.88291441015	102.992607338087	0.001011586785164
61.6209431667559	12.2957308770503	1835.78291441015	102.992607127271	0.001011641888992
61.6209431675863	12.2957308770503	1835.68291441015	102.992606916421	0.001011696998823
61.6209431684169	12.2957308770504	1835.58291441015	102.992606705536	0.001011752114659
61.6209431692475	12.2957308770504	1835.48291441015	102.992606494617	0.0010118072365
61.6209431700783	12.2957308770504	1835.38291441015	102.992606283664	0.001011862364349
61.6209431709093	12.2957308770504	1835.28291441015	102.992606072676	0.001011917498204
61.6209431717404	12.2957308770505	1835.18291441015	102.992605861653	0.001011972638068
61.6209431725716	12.2957308770505	1835.08291441015	102.992605650596	0.001012027783942
61.620943173403	12.2957308770505	1834.98291441015	102.992605439505	0.001012082935826
61.6209431742345	12.2957308770505	1834.88291441015	102.992605228379	0.001012138093722
61.6209431750661	12.2957308770506	1834.78291441016	102.992605017219	0.00101219325763
61.6209431758978	12.2957308770506	1834.68291441016	102.992604806024	0.001012248427552
61.6209431767297	12.2957308770506	1834.58291441016	102.992604594794	0.001012303603488
61.6209431775618	12.2957308770506	1834.48291441016	102.99260438353	0.001012358785439
61.6209431783939	12.2957308770507	1834.38291441016	102.992604172231	0.001012413973407
61.6209431792263	12.2957308770507	1834.28291441016	102.992603960898	0.001012469167393
61.6209431800587	12.2957308770507	1834.18291441016	102.99260374953	0.001012524367396
61.6209431808913	12.2957308770507	1834.08291441016	102.992603538128	0.001012579573419
61.620943181724	12.2957308770508	1833.98291441016	102.992603326691	0.001012634785463
61.6209431825569	12.2957308770508	1833.88291441016	102.992603115219	0.001012690003527
61.6209431833898	12.2957308770508	1833.78291441016	102.992602903713	0.001012745227614
61.620943184223	12.2957308770508	1833.68291441016	102.992602692173	0.001012800457725
61.6209431850562	12.2957308770509	1833.58291441016	102.992602480597	0.001012855693859
61.6209431858896	12.2957308770509	1833.48291441016	102.992602268987	0.001012910936019
61.6209431867232	12.2957308770509	1833.38291441016	102.992602057343	0.001012966184205
61.6209431875568	12.2957308770509	1833.28291441016	102.992601845664	0.001013021438418
61.6209431883906	12.295730877051	1833.18291441016	102.99260163395	0.00101307669866
61.6209431892246	12.295730877051	1833.08291441016	102.992601422201	0.001013131964931
61.6209431900587	12.295730877051	1832.98291441016	102.992601210418	0.001013187237232
61.6209431908929	12.295730877051	1832.88291441016	102.9926009986	0.001013242515564
61.6209431917272	12.2957308770511	1832.78291441016	102.992600786748	0.001013297799928
61.6209431925617	12.2957308770511	1832.68291441016	102.992600574861	0.001013353090326
61.6209431933963	12.2957308770511	1832.58291441016	102.992600362939	0.001013408386757
61.6209431942311	12.2957308770511	1832.48291441016	102.992600150982	0.001013463689224
61.620943195066	12.2957308770512	1832.38291441016	102.992599938991	0.001013518997727
61.6209431959011	12.2957308770512	1832.28291441016	102.992599726965	0.001013574312267
61.6209431967362	12.2957308770512	1832.18291441016	102.992599514904	0.001013629632845
61.6209431975715	12.2957308770512	1832.08291441016	102.992599302809	0.001013684959462
61.620943198407	12.2957308770513	1831.98291441016	102.992599090679	0.00101374029212
61.6209431992426	12.2957308770513	1831.88291441016	102.992598878514	0.001013795630818
61.6209432000783	12.2957308770513	1831.78291441016	102.992598666314	0.001013850975558
61.6209432009141	12.2957308770513	1831.68291441017	102.99259845408	0.001013906326342
61.6209432017501	12.2957308770514	1831.58291441017	102.992598241811	0.001013961683169
61.6209432025863	12.2957308770514	1831.48291441017	102.992598029507	0.001014017046042
61.6209432034225	12.2957308770514	1831.38291441017	102.992597817168	0.00101407241496
61.6209432042589	12.2957308770514	1831.28291441017	102.992597604795	0.001014127789926
61.6209432050955	12.2957308770515	1831.18291441017	102.992597392387	0.001014183170939
61.6209432059322	12.2957308770515	1831.08291441017	102.992597179943	0.001014238558002
61.620943206769	12.2957308770515	1830.98291441017	102.992596967466	0.001014293951114
61.6209432076059	12.2957308770516	1830.88291441017	102.992596754953	0.001014349350278
61.620943208443	12.2957308770516	1830.78291441017	102.992596542405	0.001014404755493
61.6209432092803	12.2957308770516	1830.68291441017	102.992596329823	0.001014460166762
61.6209432101176	12.2957308770516	1830.58291441017	102.992596117206	0.001014515584084
61.6209432109551	12.2957308770517	1830.48291441017	102.992595904554	0.001014571007461
61.6209432117928	12.2957308770517	1830.38291441017	102.992595691867	0.001014626436895
61.6209432126305	12.2957308770517	1830.28291441017	102.992595479145	0.001014681872385
61.6209432134684	12.2957308770517	1830.18291441017	102.992595266389	0.001014737313933
61.6209432143065	12.2957308770518	1830.08291441017	102.992595053597	0.00101479276154
61.6209432151447	12.2957308770518	1829.98291441017	102.992594840771	0.001014848215207
61.620943215983	12.2957308770518	1829.88291441017	102.99259462791	0.001014903674934
61.6209432168215	12.2957308770518	1829.78291441017	102.992594415013	0.001014959140724
61.6209432176601	12.2957308770519	1829.68291441017	102.992594202082	0.001015014612577
61.6209432184988	12.2957308770519	1829.58291441017	102.992593989116	0.001015070090493
61.6209432193377	12.2957308770519	1829.48291441017	102.992593776116	0.001015125574474
61.6209432201767	12.2957308770519	1829.38291441017	102.99259356308	0.001015181064521
61.6209432210159	12.295730877052	1829.28291441017	102.992593350009	0.001015236560635
61.6209432218551	12.295730877052	1829.18291441017	102.992593136903	0.001015292062817
61.6209432226946	12.295730877052	1829.08291441017	102.992592923763	0.001015347571068
61.6209432235341	12.295730877052	1828.98291441017	102.992592710587	0.001015403085389
61.6209432243738	12.2957308770521	1828.88291441017	102.992592497376	0.00101545860578
61.6209432252137	12.2957308770521	1828.78291441017	102.992592284131	0.001015514132243
61.6209432260537	12.2957308770521	1828.68291441017	102.99259207085	0.001015569664779
61.6209432268938	12.2957308770521	1828.58291441018	102.992591857535	0.001015625203389
61.620943227734	12.2957308770522	1828.48291441018	102.992591644184	0.001015680748074
61.6209432285744	12.2957308770522	1828.38291441018	102.992591430799	0.001015736298835
61.620943229415	12.2957308770522	1828.28291441018	102.992591217378	0.001015791855672
61.6209432302556	12.2957308770522	1828.18291441018	102.992591003923	0.001015847418587
61.6209432310964	12.2957308770523	1828.08291441018	102.992590790432	0.001015902987581
61.6209432319374	12.2957308770523	1827.98291441018	102.992590576906	0.001015958562655
61.6209432327784	12.2957308770523	1827.88291441018	102.992590363346	0.00101601414381
61.6209432336197	12.2957308770523	1827.78291441018	102.99259014975	0.001016069731046
61.620943234461	12.2957308770524	1827.68291441018	102.992589936119	0.001016125324365
61.6209432353025	12.2957308770524	1827.58291441018	102.992589722453	0.001016180923769
61.6209432361441	12.2957308770524	1827.48291441018	102.992589508752	0.001016236529256
61.6209432369859	12.2957308770525	1827.38291441018	102.992589295016	0.00101629214083
61.6209432378278	12.2957308770525	1827.28291441018	102.992589081245	0.001016347758491
61.6209432386699	12.2957308770525	1827.18291441018	102.992588867439	0.001016403382239
61.6209432395121	12.2957308770525	1827.08291441018	102.992588653598	0.001016459012076
61.6209432403544	12.2957308770526	1826.98291441018	102.992588439721	0.001016514648003
61.6209432411968	12.2957308770526	1826.88291441018	102.99258822581	0.001016570290021
61.6209432420395	12.2957308770526	1826.78291441018	102.992588011863	0.00101662593813
61.6209432428822	12.2957308770526	1826.68291441018	102.992587797881	0.001016681592333
61.6209432437251	12.2957308770527	1826.58291441018	102.992587583864	0.001016737252629
61.6209432445681	12.2957308770527	1826.48291441018	102.992587369812	0.00101679291902
61.6209432454112	12.2957308770527	1826.38291441018	102.992587155725	0.001016848591506
61.6209432462545	12.2957308770527	1826.28291441018	102.992586941602	0.00101690427009
61.620943247098	12.2957308770528	1826.18291441018	102.992586727445	0.001016959954771
61.6209432479415	12.2957308770528	1826.08291441018	102.992586513252	0.001017015645551
61.6209432487852	12.2957308770528	1825.98291441018	102.992586299024	0.001017071342431
61.6209432496291	12.2957308770528	1825.88291441018	102.992586084761	0.001017127045412
61.6209432504731	12.2957308770529	1825.78291441018	102.992585870462	0.001017182754495
61.6209432513172	12.2957308770529	1825.68291441018	102.992585656129	0.00101723846968
61.6209432521615	12.2957308770529	1825.58291441018	102.99258544176	0.001017294190969
61.6209432530059	12.2957308770529	1825.48291441018	102.992585227356	0.001017349918363
61.6209432538504	12.295730877053	1825.38291441019	102.992585012916	0.001017405651863
61.6209432546951	12.295730877053	1825.28291441019	102.992584798442	0.00101746139147
61.6209432555399	12.295730877053	1825.18291441019	102.992584583932	0.001017517137185
61.6209432563849	12.295730877053	1825.08291441019	102.992584369387	0.001017572889008
61.62094325723	12.2957308770531	1824.98291441019	102.992584154807	0.001017628646941
61.6209432580752	12.2957308770531	1824.88291441019	102.992583940191	0.001017684410985
61.6209432589206	12.2957308770531	1824.78291441019	102.99258372554	0.001017740181141
61.6209432597661	12.2957308770531	1824.68291441019	102.992583510854	0.00101779595741
61.6209432606117	12.2957308770532	1824.58291441019	102.992583296133	0.001017851739793
61.6209432614575	12.2957308770532	1824.48291441019	102.992583081376	0.001017907528291
61.6209432623035	12.2957308770532	1824.38291441019	102.992582866584	0.001017963322904
61.6209432631495	12.2957308770533	1824.28291441019	102.992582651756	0.001018019123634
61.6209432639957	12.2957308770533	1824.18291441019	102.992582436894	0.001018074930482
61.6209432648421	12.2957308770533	1824.08291441019	102.992582221996	0.00101813074345
61.6209432656886	12.2957308770533	1823.98291441019	102.992582007062	0.001018186562537
61.6209432665352	12.2957308770534	1823.88291441019	102.992581792093	0.001018242387744
61.620943267382	12.2957308770534	1823.78291441019	102.992581577089	0.001018298219074
61.6209432682289	12.2957308770534	1823.68291441019	102.99258136205	0.001018354056527
61.6209432690759	12.2957308770534	1823.58291441019	102.992581146975	0.001018409900104
61.6209432699231	12.2957308770535	1823.48291441019	102.992580931865	0.001018465749805
61.6209432707705	12.2957308770535	1823.38291441019	102.992580716719	0.001018521605633
61.6209432716179	12.2957308770535	1823.28291441019	102.992580501538	0.001018577467587
61.6209432724655	12.2957308770535	1823.18291441019	102.992580286321	0.00101863333567
61.6209432733132	12.2957308770536	1823.08291441019	102.992580071069	0.001018689209881
61.6209432741611	12.2957308770536	1822.98291441019	102.992579855782	0.001018745090222
61.6209432750091	12.2957308770536	1822.88291441019	102.992579640459	0.001018800976695
61.6209432758573	12.2957308770536	1822.78291441019	102.992579425101	0.001018856869299
61.6209432767056	12.2957308770537	1822.68291441019	102.992579209708	0.001018912768036
61.620943277554	12.2957308770537	1822.58291441019	102.992578994279	0.001018968672908
61.6209432784026	12.2957308770537	1822.48291441019	102.992578778814	0.001019024583914
61.6209432792513	12.2957308770537	1822.38291441019	102.992578563314	0.001019080501057
61.6209432801002	12.2957308770538	1822.2829144102	102.992578347779	0.001019136424336
61.6209432809492	12.2957308770538	1822.1829144102	102.992578132208	0.001019192353754
61.6209432817983	12.2957308770538	1822.0829144102	102.992577916601	0.00101924828931
61.6209432826476	12.2957308770538	1821.9829144102	102.992577700959	0.001019304231007
61.620943283497	12.2957308770539	1821.8829144102	102.992577485282	0.001019360178845
61.6209432843466	12.2957308770539	1821.7829144102	102.992577269569	0.001019416132824
61.6209432851963	12.2957308770539	1821.6829144102	102.99257705382	0.001019472092947
61.6209432860461	12.295730877054	1821.5829144102	102.992576838036	0.001019528059214
61.6209432868961	12.295730877054	1821.4829144102	102.992576622217	0.001019584031627
61.6209432877462	12.295730877054	1821.3829144102	102.992576406361	0.001019640010185
61.6209432885965	12.295730877054	1821.2829144102	102.992576190471	0.00101969599489
61.6209432894469	12.2957308770541	1821.1829144102	102.992575974545	0.001019751985744
61.6209432902974	12.2957308770541	1821.0829144102	102.992575758583	0.001019807982747
61.6209432911481	12.2957308770541	1820.9829144102	102.992575542585	0.0010198639859
61.6209432919989	12.2957308770541	1820.8829144102	102.992575326552	0.001019919995204
61.6209432928498	12.2957308770542	1820.7829144102	102.992575110484	0.001019976010661
61.620943293701	12.2957308770542	1820.6829144102	102.99257489438	0.00102003203227
61.6209432945522	12.2957308770542	1820.5829144102	102.99257467824	0.001020088060034
61.6209432954036	12.2957308770542	1820.4829144102	102.992574462064	0.001020144093954
61.6209432962551	12.2957308770543	1820.3829144102	102.992574245853	0.001020200134029
61.6209432971068	12.2957308770543	1820.2829144102	102.992574029607	0.001020256180262
61.6209432979586	12.2957308770543	1820.1829144102	102.992573813324	0.001020312232653
61.6209432988105	12.2957308770543	1820.0829144102	102.992573597006	0.001020368291203
61.6209432996626	12.2957308770544	1819.9829144102	102.992573380653	0.001020424355914
61.6209433005148	12.2957308770544	1819.8829144102	102.992573164264	0.001020480426786
61.6209433013672	12.2957308770544	1819.7829144102	102.992572947839	0.001020536503821
61.6209433022197	12.2957308770545	1819.6829144102	102.992572731378	0.001020592587018
61.6209433030723	12.2957308770545	1819.5829144102	102.992572514882	0.001020648676381
61.6209433039251	12.2957308770545	1819.4829144102	102.99257229835	0.001020704771908
61.620943304778	12.2957308770545	1819.3829144102	102.992572081782	0.001020760873602
61.6209433056311	12.2957308770546	1819.2829144102	102.992571865178	0.001020816981464
61.6209433064843	12.2957308770546	1819.1829144102	102.992571648539	0.001020873095494
61.6209433073376	12.2957308770546	1819.08291441021	102.992571431864	0.001020929215694
61.6209433081911	12.2957308770546	1818.98291441021	102.992571215154	0.001020985342064
61.6209433090447	12.2957308770547	1818.88291441021	102.992570998407	0.001021041474605
61.6209433098985	12.2957308770547	1818.78291441021	102.992570781625	0.001021097613319
61.6209433107524	12.2957308770547	1818.68291441021	102.992570564808	0.001021153758207
61.6209433116065	12.2957308770547	1818.58291441021	102.992570347954	0.001021209909269
