uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
37.0	2.0	39.681237	25.833803	99.294368	44.893201	0.106671	0.443934	0.264017	0.819358	16.519597	3.0	92.225627	69.157501	4.0	0.016745	2.315455	4.0	63.523956999999996	1.355939	1.0	47.800998	19.788155	6.0	64.708712	72.31731500000001	3.0	80.01397	17.850782000000002	6.0	0.024232	2.772734	4.0	27.484965999999996
41.0	2.0	9.651519	97.041822	12.637874	87.601834	0.577597	0.747634	0.22665900000000003	0.31393000000000004	1.524801	2.0	18.625503	61.203754	4.0	0.03792	6.164254	1.0	25.128835000000002	0.98955	4.0	92.070832	19.166632999999997	3.0	13.524142999999999	59.39621700000001	5.0	12.550953999999999	12.614009	5.0	0.047550999999999996	6.354489	5.0	66.750006
42.0	2.0	35.584848	77.679474	41.600025	74.388494	0.62685	0.31809699999999996	0.5732109999999999	0.17007	15.487471	2.0	87.900148	34.813815000000005	2.0	0.010112999999999999	1.2771270000000001	3.0	60.121752	1.615038	2.0	30.221028999999998	17.982232999999997	5.0	58.643589	2.512034	4.0	15.356675	14.102260000000001	4.0	0.012629000000000001	9.651857000000001	2.0	59.115227000000004
44.0	2.0	26.189764999999998	75.29449699999999	47.344752	68.203824	0.161726	0.869179	0.5142939999999999	0.51031	13.148549	4.0	9.945554	47.814187	6.0	0.099175	3.3578019999999995	5.0	10.936511	2.324755	1.0	43.293027	8.890932000000001	2.0	26.409717999999998	74.448985	1.0	78.463734	18.119216	6.0	0.033672	9.505115	6.0	33.909421
56.0	2.0	30.044546999999998	47.448152	22.077927	64.268917	0.925934	0.990183	0.31397800000000003	0.177228	19.073301999999998	3.0	16.394042000000002	61.605847999999995	4.0	0.43939300000000003	2.248059	3.0	60.679354000000004	0.243233	3.0	94.365003	15.287239000000001	3.0	42.160743	17.572135999999997	4.0	98.044213	22.435996	5.0	0.0858	17.591048	6.0	4.716394
63.0	2.0	53.755185	58.934801	40.507394	31.456294	0.576099	0.171625	0.717544	0.199428	8.939439	3.0	70.401512	36.714803	1.0	0.017027	0.157333	3.0	53.999763	4.463417	5.0	50.599925	18.997920999999998	2.0	87.042523	36.19429	3.0	7.560005	11.726201	1.0	0.014376	13.071203	1.0	98.88796500000001
75.0	2.0	76.955505	39.559564	70.899446	36.025616	0.39753299999999997	0.8679399999999999	0.793034	0.362747	21.307776	5.0	97.322998	56.320995999999994	2.0	0.421843	2.7821759999999998	5.0	39.093030999999996	3.5011650000000003	6.0	1.5921530000000002	4.986345	3.0	96.228342	47.594053	3.0	98.81178299999999	20.630132	6.0	0.037072	0.28959	2.0	92.816399
91.0	2.0	24.551888	92.63396	25.929691000000002	35.908198	0.303669	0.489684	0.23525900000000002	0.204296	8.27206	3.0	53.117270999999995	15.316218	6.0	0.168543	1.921835	2.0	90.792762	0.378469	5.0	45.8471	5.564673	1.0	83.788714	38.470344	2.0	52.293420000000005	22.590709	5.0	0.024572999999999998	4.737536	4.0	75.105437
98.0	2.0	18.981046	34.237251	31.970385999999998	15.82045	0.495792	0.169965	0.522728	0.299046	0.29134899999999997	6.0	4.714963	53.000029000000005	3.0	0.015562000000000001	2.517026	6.0	48.896485	4.10387	4.0	70.451647	23.84344	1.0	20.510158999999998	15.758657000000001	6.0	41.842397999999996	16.826995	4.0	0.026588999999999998	3.980211	2.0	68.26482
99.0	2.0	20.395916	75.291139	11.129403	76.98074	0.5064770000000001	0.902106	0.43715299999999996	0.648047	18.6905	1.0	77.957514	52.59445699999999	6.0	0.02505	4.274722	5.0	4.960584	5.955494	6.0	63.050629	12.120801	6.0	31.791821999999996	16.261243	1.0	29.716426000000002	6.8879850000000005	5.0	0.01348	12.84638	6.0	5.301265
102.0	2.0	90.769643	32.480271	28.560114000000002	54.015042	0.9435209999999999	0.7005899999999999	0.996057	0.105512	19.653728	1.0	39.623986	31.249765999999997	3.0	0.026807	4.124403	1.0	83.073952	1.929228	5.0	69.054326	2.2923139999999997	2.0	87.68762	70.380227	4.0	28.621192999999998	6.03184	6.0	0.015144999999999999	1.131311	4.0	56.35108100000001
103.0	2.0	38.611103	89.32844899999999	44.039444	54.039623999999996	0.590849	0.7017220000000001	0.126727	0.10942400000000001	21.397804	5.0	63.39638000000001	13.925073000000001	3.0	0.0218	4.395403	4.0	52.966018999999996	3.6086440000000004	4.0	60.954021	9.506784	4.0	23.757284	61.726932	6.0	90.241259	16.340487	2.0	0.040591	4.850162	4.0	99.340551
105.0	2.0	29.820743	63.394886	50.046237	74.509479	0.777119	0.8245950000000001	0.49273999999999996	0.536979	15.401542000000001	3.0	76.143297	31.514218	5.0	0.030036	2.253937	3.0	64.143378	6.058743	4.0	67.814718	2.7857279999999998	6.0	66.538425	54.345985999999996	1.0	31.141707	10.488265	5.0	0.012988	16.514832000000002	5.0	48.727918
110.0	2.0	65.659882	42.822390000000006	36.802713	18.704679000000002	0.502572	0.905149	0.157412	0.275398	10.571176	3.0	37.277375	74.279433	2.0	0.011632	5.476369999999999	4.0	72.354919	6.129666	4.0	54.110716000000004	12.100847	6.0	45.783157	1.1508049999999999	2.0	53.71051800000001	10.055683	6.0	0.034115	16.422244	4.0	16.551339000000002
111.0	2.0	12.98327	34.043737	48.048587	34.047399	0.783854	0.671214	0.453412	0.21518099999999998	1.919505	1.0	63.959612	23.386287	4.0	0.012832	1.8556380000000001	1.0	40.744240999999995	3.6839180000000002	3.0	53.326388	8.904607	1.0	64.985793	39.234716999999996	4.0	89.773286	14.448901000000001	5.0	0.011146	1.8620729999999999	4.0	76.341691
112.0	2.0	71.96550500000001	89.931738	20.855385000000002	75.78692099999999	0.714344	0.626842	0.612456	0.514785	13.286456	6.0	18.279735000000002	28.824658000000003	5.0	0.012201	3.677569	5.0	78.700969	5.759083	2.0	57.306775	21.965736	2.0	79.74184699999999	52.901596	3.0	20.729647	9.467316	3.0	0.010025	7.796444	1.0	30.921115999999998
116.0	2.0	96.93379300000001	99.806887	49.359663	99.179837	0.585186	0.269932	0.281636	0.27624099999999996	7.546563000000001	5.0	27.435244	4.166448	6.0	0.014435	0.81793	4.0	73.387613	2.069384	4.0	71.371747	13.163768	2.0	39.119765	36.268606	5.0	96.93928100000001	12.07979	6.0	0.010801999999999999	10.060057	2.0	29.541063
117.0	2.0	65.084694	51.691095000000004	53.408381000000006	84.224824	0.289592	0.516703	0.643442	0.583611	10.55107	4.0	47.949745	23.868788000000002	2.0	0.011387000000000001	3.7323800000000005	4.0	67.541904	1.230784	4.0	27.0015	16.195029	2.0	61.85436	8.514586999999999	5.0	8.157739999999999	21.414314	6.0	0.010055	9.165567	3.0	95.302897
120.0	2.0	70.979552	14.412802	75.100679	80.097719	0.680972	0.170514	0.391494	0.912559	22.713921	1.0	8.413114	40.238654	5.0	0.035938	2.3295470000000003	6.0	63.313317000000005	0.76142	1.0	41.148474	3.593768	4.0	95.181037	71.997833	3.0	55.717152	0.50267	6.0	0.021437	6.3398010000000005	3.0	9.711961
122.0	2.0	66.460953	52.043195000000004	9.877196000000001	35.776159	0.330361	0.830083	0.5985050000000001	0.650517	8.573198	3.0	80.96373299999999	23.299589	2.0	0.01028	6.158947	3.0	8.848765	4.808605	2.0	17.888412	20.801275	2.0	79.104791	20.951853	1.0	40.13701	18.753766	3.0	0.016103	2.5474229999999998	5.0	7.791353999999999
123.0	2.0	64.00733100000001	54.206965000000004	5.567554	3.9469260000000004	0.5768300000000001	0.9254469999999999	0.5823050000000001	0.519541	15.568105	4.0	88.896863	25.962095	4.0	0.05181	4.726257	4.0	63.551529	2.46469	6.0	87.141324	12.933766	5.0	81.269491	68.94922700000001	3.0	1.04216	12.888784	2.0	0.019552	5.931515	5.0	61.356390000000005
125.0	2.0	80.690995	26.530735999999997	79.546467	94.348968	0.489018	0.9890979999999999	0.584866	0.654222	16.878922	4.0	71.844408	44.421029	3.0	0.016054	0.585104	4.0	83.212376	2.618033	6.0	58.865047	6.7382800000000005	3.0	80.378121	36.857418	2.0	68.688085	5.335998	5.0	0.022542	8.276388	2.0	76.110196
129.0	2.0	78.307982	73.278092	51.742407	99.31987099999999	0.457678	0.301794	0.9356629999999999	0.389527	23.824982000000002	5.0	14.340693	43.569254	6.0	0.023796	0.473279	3.0	90.894108	5.640029	4.0	42.114401	4.23337	4.0	60.050667000000004	41.993111	3.0	2.566407	6.631017	4.0	0.012498	17.118497	4.0	87.65194
133.0	2.0	22.841214	22.640962	19.736524	34.21647	0.465297	0.45283500000000004	0.35015	0.985907	11.297053	1.0	6.8355690000000005	35.682018	4.0	0.013433	5.142801	1.0	65.777762	5.653972	6.0	10.429016	9.535317	1.0	52.630596	28.795873999999998	5.0	29.317452000000003	18.633264	3.0	0.010490000000000001	4.69247	5.0	44.548041999999995
141.0	2.0	37.069486	29.414262	40.548939000000004	15.630641	0.877128	0.555581	0.22419299999999998	0.228019	11.669483	1.0	46.816212	56.447368000000004	4.0	0.07835	2.3429029999999997	1.0	97.315566	1.749918	5.0	20.839788000000002	3.371634	2.0	15.419998999999999	18.525394	3.0	68.107155	2.090857	3.0	0.015326	12.059028	1.0	61.965256999999994
142.0	2.0	28.384715999999997	58.39171700000001	18.727408999999998	55.047329000000005	0.45986099999999996	0.944765	0.442812	0.759987	6.875234	2.0	89.168242	16.812151999999998	6.0	0.016196000000000002	4.29117	1.0	58.942853	2.957533	2.0	56.118424	11.328356	3.0	68.559104	26.320476	3.0	70.376914	10.446828	4.0	0.032389	0.202931	3.0	49.644406
146.0	2.0	11.487267999999998	63.060942000000004	47.075773999999996	49.705906	0.12456400000000001	0.872353	0.48831	0.721125	16.203725	3.0	25.928845000000003	55.389779000000004	2.0	0.014236000000000002	2.006985	3.0	97.246412	3.683647	6.0	39.20856	7.565581	5.0	32.758071	49.20867	1.0	8.733075	9.695103999999999	6.0	0.011559	0.46663000000000004	1.0	22.157607000000002
147.0	2.0	24.813839	86.289043	67.944529	70.83540500000001	0.883534	0.41782600000000003	0.19961600000000002	0.587137	7.101934	1.0	82.210053	41.348843	1.0	0.042845	6.1488879999999995	1.0	99.290926	6.004592	5.0	91.175197	1.2209299999999998	1.0	75.917939	56.313582	5.0	54.802014	1.063947	6.0	0.014066	1.7495580000000002	3.0	29.639803000000004
149.0	2.0	8.14231	97.18747900000001	31.50785	24.013030999999998	0.480973	0.162882	0.709314	0.642999	19.396345999999998	5.0	74.305146	3.245342	4.0	0.029205000000000002	3.564406	3.0	26.693633000000002	3.5687830000000003	5.0	66.691949	11.456534	6.0	13.895966	9.101102000000001	6.0	34.029414	15.861835000000001	2.0	0.025954	6.942714	1.0	44.013628000000004
151.0	2.0	19.197385	84.726396	69.459322	78.974626	0.150649	0.560085	0.8756200000000001	0.8501209999999999	11.776484	2.0	98.690337	58.51058100000001	3.0	0.010364	2.8783950000000003	3.0	20.518078	2.728999	4.0	54.966409	6.301815	6.0	1.0765719999999999	3.5441589999999996	2.0	74.16422299999999	11.181466	3.0	0.01097	8.117084	2.0	58.658395999999996
154.0	2.0	77.233518	68.582157	72.013553	22.136654	0.43200600000000006	0.733065	0.7516430000000001	0.968087	4.390957	4.0	76.891574	48.557126000000004	3.0	0.026413	0.727762	2.0	47.442644	4.038454	1.0	37.34989	3.3041339999999995	2.0	54.284256000000006	33.410585	2.0	1.860593	10.46635	4.0	0.039907	17.341262	6.0	37.146921999999996
156.0	2.0	42.621509	31.793421999999996	20.066644	96.374432	0.104076	0.502559	0.8575440000000001	0.276891	6.93686	3.0	1.899614	19.698435999999997	2.0	0.021449	6.172967	3.0	14.375891000000001	2.197356	3.0	76.99495999999999	7.037451	3.0	15.288974	1.767797	3.0	70.292642	17.070595	2.0	0.012477	2.082359	3.0	55.592994
162.0	2.0	54.294006	44.048028	15.582282999999999	77.87179300000001	0.975355	0.5948060000000001	0.146203	0.718979	14.876007999999999	5.0	52.350795	10.844251	2.0	0.022229	4.13169	1.0	6.9051089999999995	3.3911910000000005	4.0	37.297382	22.844101000000002	3.0	85.288818	33.187032	1.0	58.009522	17.889333999999998	5.0	0.033338	3.6237790000000003	5.0	54.576731
174.0	2.0	18.237995	62.390016	94.279717	20.697503	0.30336	0.783519	0.8864639999999999	0.6973020000000001	4.828089	6.0	41.481594	41.458222	4.0	0.019102	2.052891	2.0	1.7726439999999999	4.295139	6.0	48.481024	9.251667	2.0	48.101951	3.1657669999999998	4.0	42.188475	3.7274480000000003	5.0	0.025963999999999997	16.453699	1.0	80.688004
180.0	2.0	98.952706	80.40405200000001	82.38980600000001	62.415296	0.8993190000000001	0.799485	0.922552	0.476034	4.439968	6.0	39.010551	64.362115	6.0	0.01546	3.226624	4.0	99.119676	6.126737	5.0	59.885681000000005	12.941728	4.0	67.64912700000001	5.000646	6.0	8.255802000000001	18.989241	5.0	0.025287	11.684201	3.0	7.8707
183.0	2.0	70.982252	84.43283000000001	86.020206	14.971362	0.7514460000000001	0.614742	0.7690640000000001	0.694656	6.086025	1.0	1.286331	70.515679	1.0	0.12183499999999998	1.712663	5.0	83.23389399999999	0.726824	4.0	57.379681000000005	17.211660000000002	4.0	99.417783	3.6761239999999997	1.0	68.967721	17.827669	5.0	0.010438	11.33705	3.0	2.130586
184.0	2.0	79.765597	19.526495	54.574666	34.307421999999995	0.933958	0.796928	0.309324	0.6312840000000001	16.945708	6.0	73.993662	46.498871	2.0	0.015735	0.9727469999999999	6.0	26.155949	5.5897879999999995	5.0	8.121835	12.5516	6.0	46.641034999999995	50.987453	1.0	87.08025500000001	17.628760999999997	6.0	0.012577	16.1552	5.0	17.550339
196.0	2.0	26.097693	32.34622	32.552924	8.854004	0.559757	0.6138140000000001	0.217567	0.121492	20.45778	5.0	60.631191	24.793969	3.0	0.09275900000000001	5.265261	5.0	68.654386	5.1929739999999995	3.0	64.78155600000001	14.96136	2.0	12.483697	17.618265	5.0	83.984391	16.842965	2.0	0.057495000000000004	13.684514000000002	1.0	75.811573
199.0	2.0	69.163526	26.998356	64.04875899999999	64.95561500000001	0.725874	0.712348	0.225913	0.5245920000000001	5.92143	3.0	87.489591	56.103511	4.0	0.017601	1.4036879999999998	4.0	3.268891	4.360277	6.0	98.95933199999999	4.435225	1.0	94.85372	24.484382999999998	2.0	20.570518	13.916976000000002	5.0	0.023958	12.255225999999999	5.0	17.853007
205.0	2.0	62.959683	87.09017800000001	26.388223999999997	76.897154	0.5405479999999999	0.140576	0.718312	0.969783	17.395851	2.0	64.33126999999999	33.611934000000005	3.0	0.030436	1.9251369999999999	1.0	73.921679	4.094785	5.0	96.298952	22.100604	4.0	55.016718999999995	41.909134	3.0	12.319495	8.268727	4.0	0.020237	0.853141	2.0	9.135341
206.0	2.0	38.930222	91.31501800000001	19.320779	80.897442	0.213642	0.352804	0.873174	0.680288	16.905882000000002	1.0	56.609462	36.39264	3.0	0.039810000000000005	2.660924	1.0	42.501378	1.667846	5.0	98.589175	16.165522	1.0	76.277466	15.781229999999999	2.0	22.436719	10.906816000000001	3.0	0.022137999999999998	16.462289000000002	5.0	46.882209
207.0	2.0	64.671565	99.085713	41.60176	78.745329	0.517456	0.24523499999999998	0.656738	0.12348800000000001	23.847739	4.0	64.705511	70.60352900000001	2.0	0.012777	2.4437849999999997	4.0	2.796355	6.035392	5.0	31.140934	11.490739999999999	1.0	53.800578	43.199145	3.0	42.145319	18.953768	6.0	0.18149	7.280745	2.0	78.474274
211.0	2.0	49.231665	51.170173999999996	37.798712	30.140462	0.298775	0.482912	0.7483	0.9941559999999999	19.895035999999998	5.0	42.329133	5.776201	6.0	0.016197	4.112376	1.0	41.113201000000004	1.563884	2.0	40.116254999999995	4.140555	2.0	31.539175	31.332695	1.0	10.655875	3.2910269999999997	6.0	0.056455	11.073887	3.0	49.841932
212.0	2.0	8.659344	80.298384	94.924811	90.921345	0.9268549999999999	0.588407	0.513284	0.268838	17.341585000000002	2.0	24.374868	18.207884	2.0	0.013444	2.935957	6.0	15.059966000000001	1.686107	2.0	24.90861	21.083262	5.0	33.231705	29.376924	1.0	57.72989200000001	15.699929000000001	3.0	0.018073	12.093497	3.0	67.749973
222.0	2.0	75.419141	47.558306	55.518313	73.142561	0.586294	0.3484	0.798736	0.709438	9.887212	4.0	95.080483	14.657162	5.0	0.020984	5.756794	1.0	54.871103000000005	2.655361	1.0	55.20384	4.965996	1.0	25.168567000000003	17.055884	3.0	8.216791	20.908594	3.0	0.013345	1.155858	2.0	98.95582399999999
223.0	2.0	92.614876	44.674394	63.217448	91.153198	0.986332	0.402116	0.975242	0.465257	0.728917	4.0	96.88959799999999	60.452973	6.0	0.27671999999999997	0.12378399999999999	1.0	99.673099	5.874866	3.0	50.991485	12.872209	2.0	79.149149	31.495515	1.0	48.765506	15.267261999999999	2.0	0.010406	5.141513	4.0	75.780309
226.0	2.0	50.611808	47.270821000000005	86.099164	60.887403000000006	0.5083	0.534421	0.7511439999999999	0.7657069999999999	5.078171	5.0	28.719882000000002	46.498709999999996	2.0	0.015971	1.741925	3.0	58.992142	5.4251059999999995	3.0	78.157001	9.225705	1.0	38.724965999999995	33.266096999999995	4.0	5.3139	3.7873980000000005	4.0	0.02188	7.8967279999999995	1.0	34.29204
234.0	2.0	2.099751	90.655741	8.615293	56.933868999999994	0.243669	0.43055200000000005	0.138347	0.594467	22.837045	3.0	59.979399	74.454738	5.0	0.016104	1.10585	3.0	71.278673	5.132724	5.0	84.3449	22.27064	5.0	78.468991	5.377662	2.0	13.838666	5.869981	5.0	0.020002000000000002	4.6632169999999995	6.0	96.109376
235.0	2.0	79.360137	78.336502	90.733583	37.6567	0.376427	0.559728	0.406157	0.582291	17.432792000000003	2.0	85.957948	8.309482000000001	3.0	0.024471	5.143079	3.0	61.71518100000001	3.352381	5.0	15.614014000000001	15.145323999999999	4.0	50.558618	14.214402999999999	5.0	56.613538	5.687489	4.0	0.02684	9.551336000000001	3.0	59.281853000000005
237.0	2.0	49.650793	38.325856	59.38454399999999	79.942346	0.452553	0.751321	0.490613	0.166709	13.668053	6.0	20.028195999999998	68.778999	3.0	0.039284	4.993735	3.0	61.7092	4.871698	1.0	54.194191000000004	5.38492	6.0	71.77043499999999	6.597573	4.0	33.100679	14.291464000000001	5.0	0.01006	12.332075	2.0	20.188177
238.0	2.0	54.587545999999996	83.251701	51.68545	4.180630000000001	0.580922	0.367004	0.698289	0.663912	18.116267	6.0	81.810175	57.478354	3.0	0.019753	1.860787	3.0	58.113215000000004	0.282789	1.0	69.769497	17.401432999999997	5.0	73.595421	39.556425	6.0	4.4560379999999995	10.315076	6.0	0.012906	18.136892	1.0	94.92441600000001
243.0	2.0	9.811425	53.2079	10.589329	7.427272	0.594021	0.500772	0.198766	0.43388699999999997	20.476317	4.0	33.95712	2.586211	4.0	0.017716	1.8016240000000001	1.0	47.190402	1.5678239999999999	1.0	55.323078	5.76306	2.0	63.821635	23.839259	4.0	25.015935	6.534462	6.0	0.014871	2.447931	3.0	52.178065999999994
247.0	2.0	51.023278000000005	28.452924	40.04078	55.004557	0.860326	0.527311	0.8940809999999999	0.759139	22.43451	6.0	53.533113	72.972267	2.0	0.022031	2.542416	3.0	19.849623	2.092749	6.0	59.395901	12.974915	2.0	97.245023	1.860134	5.0	56.844649	8.936152	2.0	0.033768	12.193232	1.0	73.657499
249.0	2.0	96.707668	62.657388	77.5679	58.837630000000004	0.154373	0.763783	0.26318400000000003	0.250664	14.162848	1.0	16.629801999999998	72.78744300000001	6.0	0.010688	3.383928	5.0	26.967710999999998	4.447812	3.0	64.663282	7.054815	2.0	8.878813000000001	51.891526	5.0	50.294569	9.151902999999999	3.0	0.010667	10.975585	1.0	33.330453999999996
250.0	2.0	88.931759	80.26430400000001	11.750382	86.813337	0.9553	0.7121109999999999	0.43693999999999994	0.161828	10.035847	6.0	50.007234000000004	21.289475	1.0	0.015531999999999999	4.486505999999999	2.0	34.401634	2.3761740000000002	6.0	75.046898	22.818876	3.0	1.2432940000000001	35.054532	6.0	33.033737	18.567501999999998	2.0	0.025702	14.412464000000002	1.0	19.255675
253.0	2.0	70.41857399999999	99.543246	36.807399	99.11958	0.762609	0.464782	0.932982	0.9095479999999999	9.710673	3.0	32.501798	56.685131000000005	4.0	0.01025	1.532736	1.0	79.409953	5.628929	3.0	98.784126	19.650401000000002	1.0	98.846616	29.380740999999997	5.0	72.58721899999999	1.9212349999999998	3.0	0.013175	4.473066	2.0	12.157459
261.0	2.0	58.562619999999995	64.484158	67.547952	91.492563	0.12424	0.9339930000000001	0.564505	0.22247199999999998	1.450007	2.0	86.653295	68.175398	3.0	0.010205	5.932061	4.0	64.837315	0.776987	6.0	13.679182999999998	5.962931	6.0	66.65144599999999	46.437946000000004	4.0	56.379399	21.371855	3.0	0.145385	2.186531	5.0	27.90966
262.0	2.0	35.350305	13.416385	38.852403	51.451595000000005	0.532271	0.44128199999999995	0.5567949999999999	0.376641	9.703475	6.0	38.591788	70.064571	4.0	0.012434	3.830656	6.0	33.231017	2.446445	3.0	86.92305	12.651099	1.0	66.58094100000001	18.483745000000003	2.0	23.305853	8.666967999999999	3.0	0.020805	7.373392	2.0	51.909463
263.0	2.0	83.27688	44.823079	53.732617000000005	75.619066	0.573325	0.950716	0.43738999999999995	0.605534	12.132875	1.0	55.041114	21.286455	3.0	0.020054	3.738512	2.0	63.576579	4.365058	3.0	8.355933	8.046822	4.0	83.880847	15.235726999999999	2.0	38.378382	2.45211	6.0	0.050483999999999994	11.106164999999999	2.0	44.216632000000004
265.0	2.0	15.775897	93.949543	27.573484000000004	30.784284999999997	0.9279370000000001	0.737192	0.6704680000000001	0.281976	20.168435000000002	3.0	98.119488	30.204126000000002	6.0	0.011685	1.618724	6.0	35.323176000000004	2.447734	3.0	29.308476000000002	9.928535	4.0	38.355445	28.372904	1.0	41.610143	0.995577	2.0	0.029287999999999998	4.151796	5.0	58.099481000000004
281.0	2.0	32.457741999999996	25.360894000000002	16.224961999999998	39.242247	0.653867	0.316046	0.781569	0.23333600000000002	3.1576470000000003	2.0	54.547293	40.526981	3.0	0.012032	5.742565	4.0	80.818436	5.840473	6.0	81.203057	23.098314000000002	1.0	12.894851	35.310607	1.0	70.66199499999999	19.493679999999998	5.0	0.020913	9.476564	2.0	10.341583
