uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
363.0	3.0	97.068249	41.718101000000004	94.12100799999999	51.815756	0.9435879999999999	0.11711300000000001	0.13267	0.995712	19.62602	5.0	17.090631	65.580529	2.0	0.24896	3.285215	3.0	95.156538	5.798885	4.0	98.843517	10.556914	5.0	44.451254	43.368913	6.0	51.442586999999996	11.649233	2.0	0.019704	5.2454279999999995	6.0	41.099688
370.0	3.0	13.716837	85.367076	59.47496999999999	97.675005	0.163685	0.21719000000000002	0.700779	0.937729	2.221579	1.0	77.963587	51.015387	6.0	0.015916999999999997	4.481898	5.0	85.591192	4.105913	4.0	30.464890000000004	4.307501	3.0	34.136469	36.404213	1.0	6.5217339999999995	18.885316	2.0	0.017935	14.816723000000001	1.0	85.572647
398.0	3.0	88.27219699999999	74.816331	47.279617	62.58633199999999	0.511156	0.9250659999999999	0.652644	0.640419	4.51348	5.0	33.0258	59.635287	4.0	0.010777	1.082973	6.0	14.472370000000002	4.773546	6.0	46.343664000000004	19.073144	6.0	43.006516999999995	20.463678	5.0	51.309636	19.854272	6.0	0.301228	6.891055000000001	3.0	16.332304999999998
457.0	3.0	58.430772999999995	39.750675	51.001758	93.45349300000001	0.21808200000000003	0.660658	0.808055	0.416472	5.795282	5.0	23.339287	54.31329100000001	5.0	0.01111	1.4096440000000001	5.0	47.288868	5.380758999999999	1.0	95.37295300000001	23.104433	5.0	1.5748790000000001	13.394335	6.0	12.044423	20.816605	6.0	0.012435	8.315159	5.0	1.92787
458.0	3.0	74.548906	98.34145600000001	84.52828000000001	86.08546899999999	0.9653430000000001	0.557541	0.616845	0.640505	18.559849	2.0	89.863291	63.480501000000004	6.0	0.010673	2.243122	4.0	58.378762	0.8763	6.0	6.899547999999999	14.361820000000002	6.0	31.268967	13.495741	1.0	83.08698000000001	20.081254	3.0	0.032427	14.961613	6.0	90.573698
490.0	3.0	55.82970699999999	83.031246	70.440613	61.865062	0.751115	0.766617	0.5787869999999999	0.7505609999999999	5.188746	5.0	29.958346999999996	24.017813	4.0	0.021292	2.709161	5.0	71.137977	4.177596	5.0	20.431749	1.752331	5.0	26.73838	38.03366	3.0	14.589926	19.151025	2.0	0.041116	6.663078	4.0	6.759964
492.0	3.0	48.902183	20.739542	70.774004	23.009806	0.9117129999999999	0.23820700000000003	0.592113	0.378598	21.179562	5.0	92.411929	38.881084	4.0	0.014787	0.71825	1.0	19.448112	0.251483	6.0	63.941342000000006	22.946061	4.0	8.754228	2.782041	4.0	68.459447	23.15204	3.0	0.04927	5.897063	3.0	86.54119399999999
500.0	3.0	98.160547	75.040433	66.281935	36.307421999999995	0.67508	0.84762	0.128142	0.534935	3.6149480000000005	4.0	84.851698	46.957963	4.0	0.102351	0.540065	2.0	3.659643	1.857864	2.0	60.314935	21.578585	2.0	26.123641	32.310984000000005	3.0	40.7426	12.048886999999999	5.0	0.0243	5.165723000000001	2.0	92.263453
521.0	3.0	67.439536	72.27282	62.556948	51.861681	0.358646	0.9967790000000001	0.126313	0.47596400000000005	5.269646	5.0	98.792926	38.756221999999994	4.0	0.021346	1.4690299999999998	5.0	56.269664	2.389602	4.0	21.927572	19.841344	5.0	62.283528000000004	16.945154000000002	5.0	28.76104	9.213013	5.0	0.024711	8.379529	3.0	17.172096
634.0	3.0	17.202799	92.169291	95.913403	4.037825	0.554363	0.400658	0.10794400000000001	0.599845	12.676581	4.0	7.50352	4.176483	5.0	0.062962	1.581887	5.0	84.46151400000001	0.7485609999999999	4.0	39.849467	2.5985810000000003	4.0	49.445523	51.914281	6.0	75.978987	17.852712	3.0	0.012468	7.6062330000000005	5.0	91.852622
662.0	3.0	11.935051	75.212836	99.392421	7.8414589999999995	0.25713400000000003	0.17797000000000002	0.293775	0.24999699999999997	21.291793	3.0	14.880884	34.022672	6.0	0.013774000000000002	1.160548	6.0	17.646773	5.080552	3.0	96.972089	2.640261	5.0	21.312306	33.707634000000006	1.0	48.136371999999994	6.157104	6.0	0.023006	17.565016	4.0	22.836735
685.0	3.0	5.8944849999999995	39.423359000000005	31.417316999999997	65.751488	0.759717	0.284375	0.31304099999999996	0.81508	14.966335999999998	2.0	31.247364	29.745257000000002	1.0	0.013643	2.891452	5.0	32.091795	0.266439	5.0	4.586521	14.661019	5.0	79.04823	19.702256	1.0	64.05591	14.107287	3.0	0.025031	8.458116	1.0	87.50603000000001
700.0	3.0	71.394868	33.639258	69.35074300000001	69.711619	0.6731199999999999	0.8891180000000001	0.586417	0.772157	2.074595	5.0	42.632119	54.525249	4.0	0.014678	2.4182799999999998	2.0	40.496953999999995	6.220713	2.0	95.845692	5.922036	6.0	18.339633	22.391735	6.0	20.891357	19.786752	4.0	0.010646	8.139246	4.0	69.031663
747.0	3.0	23.69593	22.345669	39.43722	62.436492	0.970549	0.17886300000000002	0.344858	0.570619	10.15025	6.0	3.626695	53.01356800000001	5.0	0.046264	0.75168	4.0	59.811512	4.0109330000000005	2.0	14.181543	6.247472	4.0	46.903696000000004	55.634496	3.0	77.193473	21.393705999999998	5.0	0.012662999999999999	1.641721	5.0	20.294613000000002
748.0	3.0	22.912294	69.561559	80.378218	84.961894	0.193281	0.168457	0.188054	0.11978299999999999	10.892161999999999	5.0	66.17002	23.347601	4.0	0.024345	1.401165	2.0	95.54793199999999	2.3268299999999997	4.0	42.400905	1.953732	3.0	72.56124799999999	1.405246	3.0	31.753754999999998	12.150535000000001	5.0	0.01284	8.798677	1.0	63.967176
825.0	3.0	28.077567	23.215777	60.927195999999995	90.901331	0.333931	0.380177	0.327383	0.701431	5.331193	5.0	26.382469	15.708604999999999	6.0	0.267525	4.389396	4.0	75.915998	3.195548	2.0	40.311602	19.039661	6.0	1.560802	33.797631	4.0	32.373138	8.253991000000001	1.0	0.010847	8.328118	5.0	53.523465
828.0	3.0	54.287006000000005	50.676502	75.43287099999999	37.982524	0.5385989999999999	0.8609690000000001	0.188462	0.406781	9.221103999999999	4.0	63.70479399999999	60.736194999999995	2.0	0.145978	6.22823	2.0	45.071604	5.277023000000001	2.0	58.211203000000005	9.443949	2.0	70.26270799999999	54.401391000000004	1.0	59.617691	5.044849	1.0	0.017263	13.803560999999998	5.0	65.522897
897.0	3.0	68.608887	53.421135	47.816725	94.29314699999999	0.314711	0.717593	0.7625850000000001	0.145906	16.235955	3.0	41.014140999999995	24.509329	6.0	0.019544	1.7425130000000002	6.0	95.574253	2.176007	3.0	15.002934	2.677036	5.0	54.428465	37.036745	4.0	58.70809200000001	14.250055	3.0	0.015867	15.559351999999999	1.0	10.585049
908.0	3.0	5.784259	62.281583999999995	47.421553	86.751455	0.9894569999999999	0.22116599999999997	0.23529	0.659791	15.950496	4.0	11.309553999999999	19.032555	5.0	0.010814	0.733481	2.0	76.28502900000001	0.7029989999999999	2.0	36.540744000000004	2.667911	6.0	17.591615	19.381245	3.0	44.313546	8.502434	6.0	0.010215	10.802032	4.0	29.79522
917.0	3.0	16.145375	20.609938	19.771556	42.492653000000004	0.21279800000000001	0.969591	0.255738	0.58665	20.033491	2.0	64.46006	40.243544	2.0	0.086948	4.4370080000000005	6.0	4.933059	6.2242239999999995	4.0	39.624674	6.874923	3.0	23.310886	45.618806	5.0	26.681215	3.49969	1.0	0.160624	2.17794	6.0	81.941976
946.0	3.0	58.284048999999996	95.664197	60.404993000000005	62.482122	0.478314	0.752452	0.401698	0.398453	14.097235999999999	4.0	98.325886	41.303807	6.0	0.042568	3.66589	3.0	76.590228	3.010673	4.0	25.282506	1.8270819999999999	6.0	22.083306	4.012368	2.0	40.284783000000004	21.769382	5.0	0.032817	12.798264	4.0	21.462594
948.0	3.0	82.738419	69.22343000000001	68.71051800000001	96.143262	0.492742	0.5613630000000001	0.121894	0.160886	11.086933	1.0	23.461986	30.005098999999998	3.0	0.191262	3.6952019999999997	3.0	72.148753	5.688493	1.0	95.917244	23.144855	5.0	69.70480699999999	54.07409499999999	3.0	86.038916	13.585336999999999	2.0	0.015796	4.168524	6.0	81.133774
956.0	3.0	60.321967	73.326358	47.761389	18.611572	0.20518499999999998	0.922593	0.622336	0.637618	6.369839	6.0	39.289162	46.182395	2.0	0.018819	2.784319	5.0	92.2146	1.45842	4.0	54.661607999999994	22.705359	6.0	18.194269	5.054776	3.0	15.141041	16.599951	3.0	0.018749000000000002	16.835055999999998	6.0	10.425511
997.0	3.0	78.62844100000001	71.950689	86.879983	76.54750899999999	0.165881	0.722197	0.7653	0.52207	5.532967	5.0	84.275347	14.890931	3.0	0.012025	3.056946	3.0	66.263224	1.8383509999999998	4.0	28.456784000000003	11.749322	6.0	15.267648000000001	58.857288	6.0	79.110448	22.689729999999997	4.0	0.124322	4.372402	2.0	39.410529
1035.0	3.0	42.157758	24.882075	24.48811	68.530291	0.335977	0.766881	0.185284	0.289825	4.577281	5.0	63.421312	26.448307	5.0	0.072781	3.008754	3.0	88.521787	5.446733	3.0	31.060740000000003	2.246041	5.0	79.425844	30.679884	1.0	16.521286	22.088134	6.0	0.013059000000000001	18.800421	5.0	58.752736
1076.0	3.0	66.248879	36.167375	45.67538	49.090154	0.26521	0.239017	0.21185199999999998	0.263331	12.003789	6.0	22.631517000000002	16.428754	3.0	0.033783999999999995	1.469878	3.0	80.995079	3.20467	5.0	69.358537	22.158928	6.0	59.227056000000005	71.766002	5.0	14.616847	18.789277	1.0	0.013975	15.967720000000002	6.0	26.917047999999998
1106.0	3.0	74.903522	30.941022999999998	98.007517	18.003903	0.375487	0.488859	0.25346799999999997	0.24709699999999998	0.515419	6.0	84.372723	9.540411	6.0	0.014066999999999998	1.44927	6.0	51.453708	1.657161	6.0	50.503448	14.41646	4.0	95.66892800000001	45.856118	3.0	84.117449	17.343076999999997	2.0	0.042185	12.810238	4.0	8.45845
1159.0	3.0	97.554133	47.372721999999996	14.531253	81.006659	0.207704	0.9999959999999999	0.341953	0.349047	12.235138000000001	6.0	14.495007999999999	18.647763	5.0	0.037162	5.386299	5.0	42.061693	5.965072	1.0	12.506652	2.830057	2.0	95.358234	10.734878	4.0	31.599355	22.416033	3.0	0.014131999999999999	10.812396000000001	3.0	66.70778
1168.0	3.0	71.083896	66.330787	63.859497	40.445634000000005	0.9828030000000001	0.9869049999999999	0.117021	0.999516	10.218135	5.0	70.965317	52.111113	6.0	0.027435	5.867128	5.0	44.883565999999995	3.174121	3.0	48.48536	15.572182999999999	3.0	20.734035000000002	3.852783	4.0	65.994182	6.900206	5.0	0.019311000000000002	5.0112879999999995	4.0	67.32395799999999
1199.0	3.0	78.073174	27.918665	45.33037	30.733319	0.610762	0.134135	0.98729	0.8847659999999999	4.972148000000001	6.0	25.988006	73.606818	4.0	0.020246	3.8176410000000005	2.0	23.656848	3.9767870000000003	5.0	76.812217	19.760826	5.0	51.520913	16.790829000000002	3.0	27.786206	7.39708	3.0	0.01048	7.446814	1.0	6.062577
1219.0	3.0	35.654896	27.581379	80.536455	83.39056	0.575695	0.747254	0.767123	0.41711400000000004	4.597589	5.0	89.83545	73.911578	1.0	0.020368	4.211088	6.0	2.5610009999999996	4.240062	3.0	73.27952900000001	16.441162	2.0	10.679205	58.609088	2.0	12.048653999999999	19.398057	4.0	0.05635	18.323217	2.0	52.823652
1298.0	3.0	28.892422999999997	85.505011	47.652107	27.405895	0.23092	0.584408	0.289111	0.47815100000000005	12.553617	4.0	24.745017	74.010127	3.0	0.025297	1.11835	6.0	40.813666999999995	4.037439	3.0	35.503376	0.648641	6.0	52.446551	51.930376	1.0	15.991089	1.9119869999999999	1.0	0.014612	5.958089	6.0	33.870098
1307.0	3.0	59.972373	93.710652	57.200413	28.307069	0.674574	0.48945500000000003	0.19985799999999998	0.97815	22.472057999999997	4.0	22.043582999999998	39.508765999999994	6.0	0.010623	1.1563729999999999	5.0	42.982935	2.975	1.0	76.908509	4.886164	1.0	64.510573	2.657039	3.0	88.49026500000001	3.6441239999999997	1.0	0.029452999999999997	16.965991	2.0	90.168859
1319.0	3.0	71.07794399999999	20.270716	26.165233999999998	7.933522999999999	0.232391	0.399868	0.22070700000000001	0.154723	2.6660220000000003	6.0	41.72704	34.95057	1.0	0.046808999999999996	2.82476	5.0	44.385668	1.557279	4.0	51.783858	13.748317000000002	3.0	98.35986899999999	22.31149	1.0	20.339714	8.987748	1.0	0.099454	6.986831	5.0	97.105463
1336.0	3.0	33.54394	69.879747	43.679398	69.704984	0.8635149999999999	0.931942	0.110148	0.8214739999999999	11.169294	3.0	34.821418	63.477084999999995	6.0	0.14206400000000002	1.037748	5.0	61.858249	3.134117	3.0	80.800646	23.065520000000003	4.0	67.526483	20.659164999999998	6.0	27.423533000000003	7.23068	6.0	0.030114	13.218103	1.0	45.224765000000005
1346.0	3.0	66.083253	96.175474	23.079017999999998	44.676829999999995	0.9495020000000001	0.449813	0.110009	0.358402	11.91986	2.0	8.833060000000001	53.162516000000004	4.0	0.069461	2.5978220000000003	5.0	4.220519	4.909122	4.0	97.621838	23.521199	5.0	36.644353	71.975269	4.0	52.471908	22.798689000000003	1.0	0.013234000000000001	1.664512	3.0	28.943236
1368.0	3.0	44.342163	82.803736	88.944412	49.13794	0.930642	0.21010700000000002	0.780181	0.325691	16.825413	2.0	47.017185	63.982043000000004	3.0	0.01429	1.338371	2.0	15.986559	4.040422	6.0	54.346731000000005	11.956355	1.0	40.12381	61.515604	4.0	73.44125600000001	4.813484	1.0	0.09812699999999999	1.100606	6.0	44.568176
1376.0	3.0	8.508161999999999	66.450715	50.507692	65.48394300000001	0.795358	0.15144100000000002	0.682218	0.293669	19.171663	6.0	13.211495000000001	55.000285	3.0	0.014778999999999999	3.812266	6.0	80.167594	2.2982259999999997	2.0	48.611104	3.058493	5.0	18.901032999999998	12.160642999999999	1.0	54.017708999999996	20.223591	5.0	0.15351900000000002	17.141723000000002	3.0	63.30431899999999
1457.0	3.0	44.838687	67.999464	82.495124	26.708084999999997	0.27605599999999997	0.274356	0.641401	0.606929	21.109689000000003	4.0	15.783226	34.257471	4.0	0.029202999999999996	4.218516999999999	1.0	63.140336	2.281548	6.0	7.367255	18.384444000000002	2.0	98.920069	16.455092	3.0	24.472504	8.728492	6.0	0.150507	5.836003	4.0	9.000872
1469.0	3.0	89.634326	99.564791	92.756212	35.218074	0.964298	0.613317	0.329988	0.207519	10.135736	3.0	78.456294	17.688617	1.0	0.043543	4.628563	4.0	31.164312	1.3663379999999998	1.0	53.972375	9.373508000000001	5.0	52.789425	56.819095999999995	2.0	66.306384	19.584843	2.0	0.01369	13.094486999999999	2.0	83.285007
1509.0	3.0	32.594196000000004	39.456495000000004	69.861373	42.645489000000005	0.408996	0.116371	0.768569	0.478154	13.843596	2.0	95.637305	16.701701999999997	5.0	0.031688	2.280173	6.0	74.48772199999999	0.07585399999999999	2.0	93.900615	7.447778	5.0	23.734267000000003	61.805428000000006	4.0	37.213759	19.567057000000002	1.0	0.043588	0.6819930000000001	6.0	39.363001000000004
1541.0	3.0	77.172893	64.293814	85.681191	53.472088	0.9587319999999999	0.999259	0.35019	0.40372399999999997	4.939026	2.0	41.635976	42.210868	4.0	0.010901000000000001	0.249813	6.0	54.177558999999995	3.552439	6.0	16.235175	6.5034220000000005	6.0	28.895162	64.647095	3.0	72.86999200000001	7.261492999999999	4.0	0.060311000000000003	5.723523999999999	1.0	25.744177
1549.0	3.0	60.04030600000001	91.898259	64.363889	39.268632000000004	0.210106	0.6738850000000001	0.509857	0.660199	7.101864	4.0	54.35299200000001	24.927613	3.0	0.018768	4.041967	4.0	72.370728	6.073158	4.0	29.794434000000003	0.899208	6.0	65.683257	34.9737	4.0	38.28857	19.12589	2.0	0.010928	4.661302	3.0	27.597898999999998
1555.0	3.0	36.712123	81.61883900000001	96.06787	63.94495500000001	0.849766	0.11403900000000002	0.1364	0.9877819999999999	3.384637	3.0	18.66744	62.762021999999995	5.0	0.027198000000000003	4.731895	2.0	62.318298999999996	4.356925	6.0	61.127437	3.348849	4.0	84.089286	33.78255	5.0	56.346793000000005	23.485221	1.0	0.013686000000000002	6.678988	2.0	81.6396
1568.0	3.0	87.55839499999999	53.281512	71.34905400000001	94.671226	0.30738200000000004	0.30233699999999997	0.750108	0.572174	15.058755999999999	5.0	34.482893	27.015502	2.0	0.316688	0.799429	4.0	12.269051	1.8932400000000003	3.0	42.488471999999994	3.737227	1.0	53.536683	46.734316	2.0	28.176353000000002	19.710416	1.0	0.010968	8.221384	6.0	8.115665
1598.0	3.0	9.922341000000001	48.931033	51.372011	49.695945	0.700411	0.26931	0.6194810000000001	0.412142	10.945159	4.0	95.6095	8.918538999999999	3.0	0.165008	0.9775889999999999	2.0	15.632659	4.709258999999999	2.0	59.50172	9.604409	5.0	68.94893499999999	5.301457	4.0	14.143266	14.309937	4.0	0.018482	4.210488	5.0	69.59046500000001
1651.0	3.0	81.712843	23.377361999999998	55.60467	82.70032900000001	0.14879900000000001	0.648854	0.240416	0.390786	10.70182	1.0	64.639881	50.234167	3.0	0.010083	3.2658259999999997	2.0	20.167735999999998	3.366562	1.0	57.410929	7.178780000000001	1.0	51.808494	17.126934	4.0	30.005015000000004	21.873441	3.0	0.024339	16.556981	6.0	82.72205500000001
1655.0	3.0	66.29644	52.174477	44.407671	8.396525	0.675512	0.104333	0.781726	0.33532399999999996	0.9793620000000001	5.0	74.228543	10.027735	5.0	0.030797	4.452244	3.0	13.396616	0.779283	4.0	34.85354	6.631032	6.0	16.097782000000002	1.006401	3.0	44.714758	20.289510999999997	1.0	0.014962	6.180404	5.0	43.021815000000004
1685.0	3.0	62.153304000000006	69.679063	88.98220400000001	5.825124	0.653587	0.700232	0.830211	0.9211159999999999	21.722203	1.0	69.415593	68.169729	1.0	0.055976	2.8088319999999998	5.0	64.982125	3.1311430000000002	6.0	39.908431	23.306756	4.0	16.453132999999998	73.690613	6.0	10.433166	22.11234	3.0	0.012037	1.0525120000000001	3.0	94.377913
1691.0	3.0	91.27279399999999	39.842617	61.854234	69.03830500000001	0.348545	0.653265	0.501311	0.722707	21.048839	2.0	49.685417	48.339755	1.0	0.032116000000000006	3.757704	2.0	4.302835	5.97471	1.0	50.148522	12.609282	2.0	98.811336	41.353455	6.0	66.946439	17.291553	2.0	0.014305000000000002	7.998786999999999	1.0	61.56746
1701.0	3.0	77.638633	67.103601	59.37064	98.25504000000001	0.202425	0.8032239999999999	0.564267	0.432209	11.705744000000001	2.0	89.041576	2.24353	2.0	0.015648	2.251405	3.0	45.219953000000004	5.998037	2.0	85.39138299999999	6.567042999999999	4.0	15.411145000000001	45.400288	2.0	77.537415	7.234552000000001	2.0	0.043273	1.4979200000000001	3.0	59.257034
1753.0	3.0	93.908548	59.330502	67.298737	77.751859	0.145456	0.730001	0.922782	0.966261	3.3120489999999996	2.0	32.648418	34.880697	5.0	0.017058	2.033804	3.0	83.269111	2.1117939999999997	4.0	48.989563000000004	17.969952	4.0	20.96022	1.46143	2.0	90.453758	17.907507	2.0	0.046885	7.56677	2.0	82.06764100000001
1854.0	3.0	18.863069	47.994483	57.71120500000001	69.02393000000001	0.831643	0.7255520000000001	0.283046	0.553924	5.030804	6.0	83.69273100000001	72.569861	4.0	0.0104	1.585577	4.0	67.73918	0.49933599999999995	2.0	58.919128	7.7796970000000005	3.0	98.74450999999999	28.975386	3.0	67.90163199999999	8.986426	2.0	0.061662	9.717251	3.0	56.73743100000001
1860.0	3.0	16.670054	52.466685	96.96814300000001	58.445397	0.540524	0.8893340000000001	0.147002	0.8931040000000001	11.840448	1.0	24.729932	62.265255	1.0	0.072648	0.46621999999999997	5.0	41.34619	6.113326	3.0	11.853872	2.1204259999999997	3.0	66.820504	42.364861	2.0	48.064252	15.538401	4.0	0.012492	9.053479	5.0	1.356861
1884.0	3.0	23.525667000000002	57.74666	95.799213	32.178995	0.45031800000000005	0.300122	0.8661540000000001	0.185854	15.547671	3.0	73.095282	10.569764	2.0	0.0611	5.240572	5.0	58.848751	3.392346	5.0	43.741995	0.447459	4.0	60.357016	64.120039	3.0	42.176404	23.42541	5.0	0.017449	8.889386	1.0	7.598502000000001
1974.0	3.0	88.86474	51.527519	78.070666	52.250073	0.872771	0.23289899999999997	0.459794	0.337346	17.205984	4.0	5.230716999999999	1.2029450000000002	5.0	0.013222	1.3314110000000001	4.0	2.791027	0.465607	5.0	63.887910999999995	11.122043	1.0	7.962157	38.047971999999994	6.0	12.899107	7.343555	3.0	0.082081	4.880749	6.0	78.205826
1980.0	3.0	34.679497	11.698898	96.036396	87.354209	0.172777	0.578171	0.6000489999999999	0.218579	8.969028999999999	1.0	90.27369300000001	30.062294	1.0	0.034039	1.4335200000000001	5.0	6.017737	5.4087309999999995	5.0	21.891924	2.388611	6.0	73.062201	38.684317	6.0	35.521408	5.449669999999999	2.0	0.028391000000000003	8.422711999999999	2.0	85.123747
1995.0	3.0	81.702176	67.463819	52.235572999999995	79.831312	0.784497	0.718599	0.553407	0.519478	10.351747999999999	4.0	56.837615	8.303298	5.0	0.019915000000000002	3.3565120000000004	5.0	19.729195	1.27591	6.0	16.508856	2.796407	4.0	29.794902	24.564019000000002	4.0	22.330078	6.090577	2.0	0.04034	16.620188	1.0	41.354817
2041.0	3.0	77.207277	58.566674	69.875845	17.44576	0.575244	0.811746	0.186588	0.561248	9.726158999999999	5.0	15.297353	49.119732	1.0	0.016715999999999998	5.304172	6.0	86.59419799999999	5.079251999999999	2.0	97.637429	6.7225399999999995	6.0	58.642609	35.807992	4.0	83.178177	9.829495	4.0	0.136561	4.008999	3.0	40.833016
2083.0	3.0	55.71807	64.06426	90.412214	82.838206	0.240375	0.145644	0.272368	0.86821	15.157291	6.0	69.721177	58.197689000000004	6.0	0.055413	0.654101	4.0	65.75076700000001	6.026137	2.0	82.882069	15.628522	5.0	27.879546	11.862098	6.0	86.064149	7.725913	3.0	0.032541	6.562581	1.0	75.665533
2167.0	3.0	19.238181	24.593382000000002	63.104225	19.043385	0.407719	0.382094	0.8332940000000001	0.831986	1.7162169999999999	2.0	23.168439000000003	31.597631	3.0	0.01384	3.05018	4.0	84.448763	2.227865	1.0	59.786473	17.430282000000002	6.0	91.105303	11.218047	4.0	48.308162	23.40314	1.0	0.011787	3.107951	4.0	27.287311
