uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
367.0	2.0	47.687121999999995	42.406572	48.775608	8.103435000000001	0.452824	0.21335900000000002	0.5210779999999999	0.67678	54.168903	2.0	80.937405	55.859778000000006	3.0	0.072615	5.83381	6.0	53.11914300000001	39.377268	6.0	78.637681	7.392607000000001	3.0	0.08137899999999999	14.339443	6.0	54.216976
403.0	2.0	57.899081	19.818746	84.974487	42.772226	0.29986199999999996	0.7518819999999999	0.7870090000000001	0.880338	25.348635	4.0	22.28818	39.344132	2.0	0.014015999999999999	16.435131	6.0	8.244912	63.642418000000006	5.0	24.294273	78.240565	3.0	0.014011000000000001	7.873583	1.0	21.280820000000002
510.0	2.0	69.477463	50.456525	19.592712	18.984497	0.765065	0.9746440000000001	0.8304370000000001	0.9641190000000001	35.734978999999996	4.0	95.76815699999999	19.300798	5.0	0.032273	7.513591	2.0	80.95402299999999	44.156813	1.0	61.300649	49.565893	3.0	0.013188	6.00469	1.0	35.393128999999995
528.0	2.0	37.410109999999996	12.045819	15.862066	26.012864999999998	0.75005	0.326341	0.202296	0.49448000000000003	9.234694000000001	4.0	30.07175	8.440516	6.0	0.028222000000000004	18.313485	2.0	95.314137	63.530538	5.0	24.334331	7.781567	3.0	0.183295	10.572165	2.0	66.35466
550.0	2.0	2.520236	32.956315999999994	91.492246	41.566641	0.53225	0.29483899999999996	0.9458270000000001	0.8039	7.923639	2.0	84.189138	5.684936	2.0	0.012943000000000001	0.512787	6.0	77.81196	57.302176	3.0	94.059759	19.885604999999998	2.0	0.013046	9.955454	1.0	79.636957
566.0	2.0	81.206327	70.575998	11.512232000000001	2.08612	0.5879840000000001	0.775201	0.613887	0.160106	71.247698	5.0	44.175564	58.582634	4.0	0.124048	15.494264999999999	4.0	93.863	16.565297	3.0	46.141319	43.733802000000004	2.0	0.01289	9.311451	6.0	88.275979
567.0	2.0	45.857264	35.356567	12.678968	3.448176	0.37498200000000004	0.340952	0.396575	0.755584	37.97558	5.0	85.73145799999999	51.44899	3.0	0.085173	9.724916	2.0	23.888728	25.174415	6.0	87.556237	63.042791	3.0	0.038414	12.838484	6.0	81.43651
572.0	2.0	31.651469	67.219594	49.646085	43.987686	0.797556	0.246694	0.294625	0.596527	12.531108	5.0	10.398382000000002	72.54278199999999	5.0	0.015328999999999999	15.375912	6.0	45.283303000000004	44.038148	6.0	61.835753000000004	3.4047400000000003	4.0	0.022111000000000002	16.601732000000002	2.0	5.536044
578.0	2.0	22.178573	40.030190000000005	54.404814	8.040865	0.351125	0.343578	0.968435	0.81085	76.852692	4.0	75.507134	49.170249	3.0	0.011419	6.251359	4.0	51.317192999999996	56.813083	2.0	11.690807000000001	40.681164	2.0	0.034419	4.733541000000001	3.0	28.233582000000002
596.0	2.0	68.332809	81.72148100000001	61.190578	5.999464	0.152023	0.954967	0.92953	0.31701599999999996	50.399221999999995	3.0	87.34248000000001	4.982831	4.0	0.010359	12.649249000000001	6.0	59.791522	13.405698000000001	6.0	54.650358	36.360301	1.0	0.012828999999999998	14.807917999999999	1.0	93.35417199999999
609.0	2.0	41.955254	24.533584	1.498969	68.400903	0.9352219999999999	0.705717	0.375244	0.368225	26.707782	6.0	87.516425	45.275079999999996	3.0	0.025729000000000002	12.187908	4.0	53.456225	40.712814	4.0	47.764485	46.313331	1.0	0.045685	17.028523	6.0	93.208286
639.0	2.0	65.98262	8.388425	31.24789	28.44443	0.858261	0.250837	0.538117	0.508023	29.475339	3.0	90.75638199999999	34.038716	3.0	0.038825	9.009547	6.0	15.946249	25.681616	1.0	91.459682	1.3774879999999998	3.0	0.07371	10.159397	5.0	40.3238
654.0	2.0	80.168543	21.715282000000002	13.31289	90.230947	0.8574	0.551473	0.7392029999999999	0.433046	43.966007	4.0	68.222955	8.56142	3.0	0.044532	12.539195	6.0	65.3308	41.363958000000004	1.0	10.883877	2.416223	4.0	0.047406000000000004	17.637555	6.0	59.064657
663.0	2.0	90.3867	59.151005000000005	57.752095999999995	11.682249	0.74731	0.816236	0.218915	0.9666959999999999	53.97602	2.0	63.45900699999999	45.305747	1.0	0.022019	16.384235	4.0	42.245144	26.070391	5.0	85.97179200000001	53.758931000000004	2.0	0.030858	15.958982999999998	4.0	30.059647
667.0	2.0	6.2964080000000004	41.517402000000004	59.38666800000001	42.408476	0.434299	0.523827	0.800768	0.768827	39.018339000000005	6.0	93.109583	72.102227	5.0	0.075215	10.034676	6.0	5.782744	51.242826	4.0	33.557102	11.22413	1.0	0.020763999999999998	8.201547999999999	1.0	19.826923
692.0	2.0	99.32885999999999	93.942509	2.2757810000000003	35.210023	0.31516700000000003	0.7931279999999999	0.426725	0.187443	26.749966999999998	4.0	80.137179	49.147416	6.0	0.086952	5.60821	4.0	91.015034	11.257000999999999	3.0	52.502796	54.215669999999996	4.0	0.02692	8.832360000000001	2.0	79.776514
697.0	2.0	18.344658	51.342708	70.68394	37.145659	0.47691000000000006	0.708259	0.680715	0.908136	62.249596	2.0	43.38906	7.848091999999999	5.0	0.021849	8.141672	6.0	79.898622	68.31121800000001	3.0	67.777716	71.456616	3.0	0.099391	16.426343	2.0	41.651901
700.0	2.0	70.768862	35.157383	5.5423919999999995	12.0995	0.428096	0.716564	0.5577489999999999	0.499949	74.77029499999999	3.0	25.097085	24.742228	4.0	0.051459000000000005	15.532388000000001	5.0	58.209466000000006	43.690194	1.0	36.241543	32.345813	3.0	0.012811000000000001	18.214266000000002	1.0	35.359906
758.0	2.0	89.294762	17.714268	7.234713	34.541579	0.8587030000000001	0.545158	0.516896	0.539569	25.69855	6.0	84.472016	53.478069	3.0	0.025923	10.1793	1.0	93.36501899999999	30.759973	3.0	23.797368	11.635297	5.0	0.033798	15.944582	3.0	15.864787
785.0	2.0	20.49426	66.470637	72.06823100000001	7.696849	0.129699	0.718905	0.258183	0.221374	62.370126	3.0	87.99209	65.68160999999999	2.0	0.110421	7.64221	5.0	72.838239	62.278326	6.0	65.887788	13.433922	3.0	0.013926	7.624707000000001	1.0	40.714492
787.0	2.0	10.697318	99.12880600000001	4.298331	52.808049	0.132017	0.502551	0.600726	0.32475	30.667203000000004	6.0	22.512293	15.191612	4.0	0.048729	15.246569000000001	5.0	46.609944	19.492494	3.0	43.210435	39.485492	4.0	0.08165599999999999	13.155327999999999	4.0	79.847131
791.0	2.0	27.742121	96.994578	1.685748	64.601373	0.5247539999999999	0.207025	0.543367	0.298192	34.991782	5.0	40.165158	31.387088000000002	5.0	0.010489	15.858923	5.0	38.405998	18.012857	6.0	56.317381999999995	53.945418999999994	4.0	0.012357	2.310981	1.0	95.478555
798.0	2.0	15.102599	15.38074	3.855455	13.975249	0.45786800000000005	0.328044	0.150989	0.619941	41.823267	4.0	59.286118	1.261154	6.0	0.018813999999999997	4.602309	3.0	63.382536	41.971677	4.0	31.242037	68.75630100000001	1.0	0.057549	6.809964999999999	5.0	69.756647
850.0	2.0	49.208644	72.666962	32.042260999999996	6.861451	0.35779	0.880713	0.9969889999999999	0.730808	51.920932	6.0	11.80213	42.855872	2.0	0.023505	17.360867000000002	4.0	13.946522	16.401681	3.0	95.731778	50.655966	4.0	0.010311	8.591358999999999	4.0	48.040993
858.0	2.0	54.751652	42.338249	99.94336700000001	23.213065	0.563368	0.319008	0.8237270000000001	0.47913	8.088136	6.0	59.599842	44.340567	1.0	0.016671000000000002	7.070792	5.0	92.71906700000001	65.07606700000001	5.0	86.269887	30.182489	6.0	0.022241999999999998	14.364635	5.0	13.108914000000002
895.0	2.0	75.113405	51.731885	44.727534000000006	18.185287	0.830937	0.7536649999999999	0.609734	0.864699	48.306115999999996	6.0	42.912014	59.418437	5.0	0.099005	6.932411999999999	6.0	48.823848	59.23451800000001	2.0	63.111986	57.535439000000004	5.0	0.054724	13.823513	2.0	98.421989
920.0	2.0	94.715877	26.837090000000003	27.725509999999996	16.596277	0.47016199999999997	0.38111300000000004	0.17594200000000002	0.6557930000000001	37.660641	6.0	82.971562	54.79835	5.0	0.011165999999999999	9.531761999999999	2.0	34.368808	59.647481000000006	2.0	79.68538000000001	41.54209	6.0	0.018446	18.271975	4.0	71.41069
935.0	2.0	66.368661	27.012428999999997	13.870706	93.74627199999999	0.773806	0.506542	0.937625	0.759898	23.724904000000002	3.0	73.344219	15.267616	1.0	0.039159	12.286508999999999	2.0	32.246832	64.621663	5.0	34.553222	53.3658	6.0	0.013826	11.350439999999999	4.0	30.511006
939.0	2.0	54.883514	89.116529	23.347153	87.107716	0.153123	0.360263	0.8327100000000001	0.552109	75.32470699999999	5.0	99.5683	58.39111	5.0	0.03319	13.110959	5.0	17.174245000000003	38.788721	4.0	49.232684000000006	5.114319	6.0	0.142228	6.311686	2.0	68.47765799999999
946.0	2.0	47.239298	28.925959000000002	5.920094000000001	86.427526	0.27064099999999996	0.47595200000000004	0.5978439999999999	0.14784	72.65535200000001	5.0	27.529639000000003	10.634995	2.0	0.010864	17.7803	5.0	36.683257	59.551590000000004	2.0	91.235958	63.86931	3.0	0.127574	16.135734	3.0	89.610873
1003.0	2.0	14.395643	22.722531	19.972382999999997	16.887975	0.14343499999999998	0.344271	0.586094	0.449812	61.889116	5.0	85.341562	34.690217	3.0	0.025673	12.507163	6.0	70.269888	55.655213	5.0	55.079772999999996	14.208682999999999	2.0	0.010825	12.158185000000001	6.0	63.598234
1006.0	2.0	88.309991	25.173838	68.273515	2.569134	0.7831199999999999	0.366757	0.61931	0.261656	15.220603	6.0	62.057469999999995	40.688457	4.0	0.08834	8.353242	2.0	65.500637	21.901634	2.0	35.662439	10.006053	1.0	0.014981999999999999	14.114432	3.0	13.82279
1009.0	2.0	59.686742	74.51195799999999	2.3927560000000003	54.927326	0.903591	0.669072	0.629654	0.47029399999999993	72.55743199999999	6.0	30.351452000000002	20.747484	2.0	0.03951	0.73654	4.0	20.261664	10.579978	2.0	12.456648	53.448060999999996	2.0	0.051113	1.25429	4.0	1.696566
1031.0	2.0	26.283392	41.811461	45.916153	2.7001180000000002	0.552852	0.46183599999999997	0.9554950000000001	0.852074	24.648613	4.0	5.5058	43.481413	4.0	0.05620599999999999	17.55076	4.0	61.504101	43.979929	2.0	23.997995	43.425856	1.0	0.16833399999999998	4.471916	5.0	85.839825
1033.0	2.0	49.571969	92.942557	20.283573	47.175302	0.8452370000000001	0.840627	0.597223	0.9218850000000001	22.017019	5.0	98.45837	8.476272	1.0	0.043549000000000004	7.232255	5.0	90.81666700000001	66.724502	6.0	89.553907	53.846317000000006	2.0	0.027975999999999997	3.102605	5.0	3.924872
1038.0	2.0	92.318076	53.874912	1.7530130000000002	27.734606	0.598378	0.47457200000000005	0.8145180000000001	0.264633	53.510001	3.0	72.055324	2.168252	2.0	0.199717	13.890870000000001	4.0	59.233065	3.0417560000000003	5.0	8.512798	34.056188	2.0	0.010445999999999999	0.791089	5.0	49.758023
1070.0	2.0	47.145447999999995	56.498614	95.59622399999999	21.528379	0.614421	0.225888	0.9978360000000001	0.669795	38.305482	6.0	47.325004	71.50771	6.0	0.011256	10.686478	5.0	81.17858299999999	59.8826	6.0	40.189536	6.182732	4.0	0.016123	10.556918	1.0	66.633749
1092.0	2.0	33.449333	3.189765	3.231432	89.193794	0.129394	0.146297	0.896386	0.896919	13.358723000000001	2.0	64.704503	30.02358	2.0	0.017208	17.924776	5.0	86.592256	36.817901	2.0	21.328046	71.481751	1.0	0.018086	16.806302	5.0	54.990362
1107.0	2.0	48.511637	27.553236	96.814312	4.715465	0.8106800000000001	0.6108600000000001	0.520516	0.47534899999999997	70.964037	1.0	96.40339200000001	36.150991999999995	5.0	0.017877	8.013916	4.0	87.563873	63.985001000000004	4.0	94.85932700000001	47.807101	5.0	0.047512	16.338821	4.0	12.478066
1145.0	2.0	88.29992	74.510447	78.105184	15.533527	0.9609790000000001	0.756965	0.9372739999999999	0.677617	51.410948	6.0	36.071684000000005	7.296338	4.0	0.021876	8.841888	5.0	69.092548	57.650636999999996	3.0	89.113677	70.832134	4.0	0.034832	16.783944	4.0	17.594975
1228.0	2.0	95.594288	72.822529	48.900909999999996	5.6940610000000005	0.19305999999999998	0.8942479999999999	0.20413699999999999	0.785518	68.337082	5.0	91.919611	60.937583999999994	2.0	0.026374	14.823648	5.0	57.750714	69.029038	6.0	79.518339	72.92405699999999	3.0	0.027492000000000003	1.152901	3.0	95.122231
1249.0	2.0	77.544895	54.577077	9.260914999999999	19.956389	0.971742	0.724514	0.6803640000000001	0.41834099999999996	21.584324	6.0	90.222429	48.062045	2.0	0.012808000000000002	10.121558	5.0	19.048302	55.435816	5.0	94.901241	68.01844100000001	1.0	0.02943	9.581019	2.0	64.899023
1308.0	2.0	59.561263000000004	49.20275	4.487628	86.535264	0.512895	0.598838	0.58014	0.638282	27.82625	3.0	97.027371	41.48405	4.0	0.021581	7.24914	5.0	14.759626999999998	12.98434	3.0	70.57491999999999	63.465644999999995	5.0	0.39768400000000004	13.61149	5.0	74.55074599999999
1314.0	2.0	82.746774	44.929758	2.266728	67.995276	0.600073	0.20515300000000003	0.623946	0.18304	71.13098199999999	3.0	70.272338	59.783984999999994	5.0	0.395448	16.711379	4.0	68.687411	11.576694999999999	5.0	53.301125	55.545535	4.0	0.016072	9.463033	1.0	86.740854
1316.0	2.0	81.018107	54.404585	22.65701	33.839546	0.303813	0.9473459999999999	0.944451	0.9502219999999999	21.302116	3.0	86.69511800000001	62.524152	1.0	0.379664	11.480483	3.0	96.71244399999999	43.433079	1.0	21.012364	10.509552000000001	6.0	0.010359	9.678922	5.0	34.576943
1323.0	2.0	7.3913839999999995	80.776319	69.759677	27.059426000000002	0.618911	0.857036	0.675033	0.6591060000000001	34.33448	5.0	54.85977	24.754532	3.0	0.011834	6.785831	5.0	4.854732	42.535066	5.0	19.235522	32.536787	1.0	0.01009	12.616582000000001	1.0	10.106286
1362.0	2.0	94.589873	92.751625	9.016575999999999	61.874598999999996	0.955941	0.928417	0.6737850000000001	0.22715900000000003	44.529695000000004	6.0	17.991967000000002	11.461339	4.0	0.079437	18.52681	6.0	39.088815000000004	25.561197	6.0	26.403482	54.672864000000004	4.0	0.03003	18.760541	6.0	96.479258
1366.0	2.0	62.109421999999995	52.882934	41.580683	4.462823	0.554666	0.14139200000000002	0.879923	0.639462	14.019595	5.0	67.964619	4.975083000000001	2.0	0.040348	14.600776000000002	6.0	89.395756	70.014485	1.0	23.867526	24.250586	5.0	0.010825	15.568244	6.0	19.446432
1461.0	2.0	72.033369	59.219322	36.058895	30.462699	0.609232	0.469208	0.834471	0.683485	68.315968	3.0	81.698037	21.169247	4.0	0.010768000000000002	9.367258	3.0	91.915064	59.903468000000004	1.0	49.702056	26.340283000000003	1.0	0.01226	18.473474	6.0	18.01812
1478.0	2.0	37.481685	30.100240000000003	48.939752	10.130579	0.197742	0.873207	0.370908	0.891619	3.8729739999999997	3.0	85.891224	73.20694	5.0	0.013491999999999999	7.722676	6.0	67.64837299999999	50.648604999999996	5.0	49.449807	57.926444999999994	1.0	0.271305	14.647529	1.0	54.271738
1552.0	2.0	54.541825	15.209814999999999	20.594513	12.675696	0.437301	0.29380700000000004	0.411785	0.569156	48.364005	1.0	74.75134	38.516902	5.0	0.02228	17.023985	5.0	70.645092	71.527889	3.0	26.641361	65.83519100000001	2.0	0.032389999999999995	10.672882000000001	1.0	67.78202900000001
1591.0	2.0	31.572777000000002	31.553074	5.949006	46.925829	0.141388	0.9704459999999999	0.29088200000000003	0.46736400000000006	23.586054	6.0	83.16642399999999	9.84752	3.0	0.022751	8.483786	5.0	93.630569	46.752579	6.0	50.245971000000004	69.211538	4.0	0.028967000000000003	15.054344	1.0	20.067823999999998
1625.0	2.0	66.792689	53.198693000000006	9.109958	36.644473	0.346544	0.8951959999999999	0.855158	0.902584	31.209505	5.0	58.506989000000004	38.487981	5.0	0.036552	6.049259999999999	4.0	39.349188	63.546022	5.0	21.361942000000003	37.44583	1.0	0.014221000000000001	5.966892	4.0	1.2681850000000001
1634.0	2.0	72.885687	59.074399	45.519354	3.866435	0.525133	0.8343510000000001	0.91148	0.6170439999999999	55.279965000000004	2.0	54.116876	35.224835	5.0	0.03497	10.202795	4.0	27.640314	7.258294	6.0	45.200063	58.35194	3.0	0.016578	17.606613	5.0	5.65004
1655.0	2.0	20.017985999999997	49.867342	1.609374	26.15213	0.270916	0.64571	0.44842	0.9553450000000001	13.72905	4.0	87.93383	0.8320270000000001	3.0	0.010484	2.807686	6.0	40.146888	42.623808000000004	4.0	10.066403999999999	68.073138	5.0	0.834836	17.362278	5.0	90.74032
1657.0	2.0	47.760837	93.045527	21.4897	57.514514	0.526705	0.655924	0.865898	0.718245	40.865002000000004	5.0	37.893386	54.20599	1.0	0.014806999999999999	12.850113	3.0	35.149352	38.334453	1.0	22.852916	3.633455	5.0	0.023384000000000002	0.19963699999999998	1.0	90.234043
1667.0	2.0	56.906220999999995	22.411795	4.871124	18.837282000000002	0.5093270000000001	0.126131	0.458528	0.262579	30.627744	3.0	83.928934	67.086533	1.0	0.016655	13.681723000000002	6.0	60.967061	18.969093	3.0	47.836579	30.695627	6.0	0.13817100000000002	12.270414	5.0	73.718907
1686.0	2.0	26.969322	85.55850600000001	35.668715999999996	8.607797999999999	0.166285	0.5590729999999999	0.77277	0.385264	78.468163	3.0	89.742805	61.152075	3.0	0.010809000000000001	15.078214000000001	4.0	27.938488	63.395835	5.0	35.170101	63.987533	2.0	0.021302	18.359072	3.0	67.965593
1695.0	2.0	37.82751	61.716747999999995	11.273660000000001	30.205697999999998	0.12018800000000002	0.422421	0.54577	0.46424399999999993	48.64912	6.0	73.046777	23.871009	1.0	0.010804000000000001	8.864639	4.0	24.086724	8.580405	2.0	80.476667	11.238586	4.0	0.018561	18.589725	6.0	96.954782
1704.0	2.0	10.357241	55.752662	3.082762	79.276618	0.569892	0.286254	0.45477	0.802036	52.280431	4.0	25.787515	11.418764	4.0	0.060757000000000005	14.269989	3.0	18.407413000000002	7.400188000000001	2.0	1.8099939999999999	32.704435	2.0	0.014967	16.298589	3.0	87.338123
1711.0	2.0	86.190676	31.237047999999998	79.744691	4.007761	0.868376	0.545192	0.422933	0.120979	57.496042	2.0	34.508010999999996	12.157299	4.0	0.06639099999999999	14.446995999999999	4.0	89.475346	39.810624	5.0	85.37732	49.824009999999994	4.0	0.012102	8.707979	1.0	53.735089
1720.0	2.0	21.20158	29.294752000000003	80.816547	18.392004	0.356001	0.199478	0.8386899999999999	0.9258569999999999	61.34684	2.0	80.904551	16.011264999999998	4.0	0.024015	8.620751	3.0	66.70219300000001	31.469271999999997	5.0	86.93163100000001	47.441638	3.0	0.022418	14.697142999999999	1.0	30.413895
1729.0	2.0	79.11889599999999	64.018261	3.3596239999999997	78.615843	0.513376	0.118737	0.7369180000000001	0.8378110000000001	40.104589000000004	6.0	68.134087	23.714097	1.0	0.035009	10.274574000000001	4.0	52.440893	24.359344	4.0	20.934679	41.505154	4.0	0.011877	5.0728349999999995	6.0	57.090926
1737.0	2.0	90.892889	12.687464	30.505159999999997	38.391712	0.748883	0.157105	0.9869709999999999	0.5076609999999999	74.436193	3.0	52.040213	2.338923	5.0	0.041207	14.899538	4.0	59.609356000000005	58.846605000000004	2.0	43.312633	28.734953000000004	4.0	0.039463	18.062227	6.0	98.782332
1738.0	2.0	45.925323	74.393588	25.578495	30.032055	0.557516	0.8185859999999999	0.896134	0.932629	59.513929000000005	6.0	41.970172	71.718019	3.0	0.031856	11.188707	1.0	47.574044	57.241863	4.0	33.272329	50.003328	6.0	0.011174	14.608295000000002	3.0	27.608108
1757.0	2.0	40.393122	39.141013	38.858219	31.0181	0.314635	0.291842	0.257904	0.858454	28.494796	6.0	92.15195	42.578889000000004	5.0	0.12795	17.298151	2.0	73.781624	67.68833000000001	5.0	70.83636800000001	75.017686	6.0	0.015388999999999998	14.535653	1.0	80.539018
1762.0	2.0	28.933802000000004	48.79927	84.826532	1.121325	0.749958	0.42094	0.9308719999999999	0.20357	25.38701	6.0	67.83931700000001	24.859832	5.0	0.029767000000000002	12.161706	4.0	25.279551	41.013253999999996	6.0	18.751903	23.254378	3.0	0.016441	17.2899	5.0	96.96134
1773.0	2.0	70.411629	45.473159	81.946543	12.263378	0.989693	0.907378	0.574308	0.867732	32.139669	6.0	59.260137	22.557319	6.0	0.032927	7.786049	2.0	11.093886	68.293758	3.0	93.471131	9.749781	3.0	0.011359000000000001	10.896394	6.0	10.094083
1786.0	2.0	38.319625	53.706455000000005	4.502427	48.534583000000005	0.11666900000000001	0.6450859999999999	0.8875209999999999	0.817595	56.393464	3.0	27.872627	32.305040999999996	6.0	0.027169	10.581256	5.0	5.976806	21.088712	6.0	74.486294	26.002701000000002	5.0	0.018458000000000002	0.316808	5.0	29.041249
