uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
152.0	4.0	69.57999699999999	47.170169	23.579572	73.174035	0.996606	0.178954	0.769494	0.5255479999999999	14.492172	2.0	95.183954	12.765637	3.0	0.068277	4.956842	4.0	2.930525	0.9858299999999999	6.0	41.186011	12.037666999999999	5.0	26.833921000000004	23.003220000000002	6.0	96.917302	14.475542	5.0	19.697465	21.278194	4.0	51.239638	23.170327	1.0	79.218413
169.0	4.0	19.323677	58.206747	91.071392	50.618087	0.247522	0.488063	0.6226010000000001	0.368615	12.040457	3.0	65.501077	25.284986	5.0	0.277215	3.956373	4.0	53.204078	5.779873	4.0	97.829111	4.534169	6.0	53.6484	21.063606	1.0	87.30082900000001	22.885251999999998	4.0	97.822638	23.534417	6.0	69.927174	21.707532999999998	5.0	50.095338
178.0	4.0	19.03195	40.930417999999996	83.956373	95.714279	0.230516	0.315623	0.707812	0.77857	21.324603	6.0	43.256309	16.696687	1.0	0.018851	5.644137000000001	6.0	11.101536999999999	1.563245	6.0	88.271889	16.188536	3.0	34.982574	4.962625	4.0	22.347675	21.731925	5.0	48.074511	11.466754	2.0	75.79003900000001	7.258489999999999	6.0	85.581294
183.0	4.0	6.206614	94.947026	49.813026	71.49680500000001	0.665981	0.9727	0.558118	0.5321359999999999	22.960085	6.0	54.72405799999999	11.215214999999999	5.0	0.047637	5.82811	4.0	87.84033000000001	1.1721270000000001	1.0	3.504396	11.868065	5.0	75.600597	22.582476	3.0	72.264923	18.740853	6.0	11.658493	8.422821	1.0	94.80542700000001	20.497251000000002	4.0	84.44671600000001
195.0	4.0	80.398836	47.399077	66.913854	36.423982	0.665805	0.44566999999999996	0.530285	0.754401	15.066446	2.0	66.955449	18.888410999999998	4.0	0.022431	3.2313520000000002	4.0	3.5889800000000003	4.489646	2.0	71.691159	10.138001	4.0	23.229696	6.635503999999999	5.0	88.22203	16.240985000000002	4.0	70.425264	5.665382	6.0	66.895578	21.003613	4.0	57.011689000000004
212.0	4.0	74.086148	86.524984	93.350258	12.280803	0.272981	0.601676	0.334795	0.609035	8.839225	4.0	14.990225	4.164643	3.0	0.017256	4.837745	3.0	65.31776500000001	1.228526	3.0	38.621787	9.614175	3.0	61.735344	2.114044	4.0	49.250717	14.243859	4.0	36.622723	23.533631	5.0	73.300539	10.219756	5.0	4.513417
218.0	4.0	82.069959	35.831581	99.00064	73.772574	0.745803	0.44782799999999995	0.53262	0.16222	8.452447	2.0	27.88281	5.289981	1.0	0.14659	3.785679	1.0	27.379343	1.029083	1.0	20.080854000000002	3.4619129999999996	3.0	93.590839	13.084723	3.0	78.774371	0.510411	6.0	97.44851	0.896402	1.0	38.902351	14.287351999999998	6.0	20.968292
224.0	4.0	63.606066000000006	30.334994000000002	13.540323999999998	86.315497	0.32724899999999996	0.21656	0.32360300000000003	0.7411979999999999	7.29891	1.0	2.346869	22.785106	2.0	0.050963999999999995	1.252883	5.0	71.451187	0.758648	2.0	15.60701	19.909272	4.0	88.35663199999999	20.344229000000002	2.0	13.599619	17.056672	2.0	94.20597	3.001843	6.0	42.012327	21.714398000000003	4.0	35.530394
235.0	4.0	12.846260000000001	22.133588	64.783045	14.759197	0.623681	0.702815	0.26021	0.146304	7.868674	4.0	49.347491999999995	21.918464	5.0	0.15673900000000002	0.988994	5.0	32.280414	1.9432310000000002	4.0	3.930285	3.087533	5.0	75.562985	23.834702	3.0	36.122351	13.018544	2.0	24.809382	16.222212	3.0	4.203401	12.96461	4.0	6.476049
242.0	4.0	49.452585	32.298613	40.247009000000006	90.59223399999999	0.6767449999999999	0.655231	0.276156	0.736768	23.074423	3.0	9.959667	9.344165	5.0	0.048838	1.013101	1.0	1.721501	1.554382	6.0	72.655644	6.237168	5.0	75.799973	8.980255	3.0	86.563464	11.678991	4.0	19.390544000000002	9.741634	3.0	95.560796	9.418396000000001	3.0	54.767109
243.0	4.0	57.708355000000005	53.454113	81.1462	81.53180400000001	0.203798	0.788175	0.472016	0.37746799999999997	19.33425	4.0	85.085367	9.07513	2.0	0.021301	2.9504650000000003	5.0	3.679184	1.4399620000000002	2.0	47.49774	22.41139	2.0	45.951894	23.41701	1.0	66.420936	0.403852	6.0	97.953172	17.213309	4.0	62.619889	23.280744	5.0	33.188395
256.0	4.0	91.926694	81.009694	32.490399	63.60961700000001	0.707337	0.102351	0.45355500000000004	0.7014130000000001	18.94051	3.0	14.875496	6.803132000000001	1.0	0.035200999999999996	2.353814	3.0	53.921025	4.840930999999999	3.0	68.016217	18.730227	6.0	56.15518	6.200193	4.0	33.670953000000004	21.304569	1.0	4.568567	2.126515	3.0	97.341277	6.758744	5.0	67.705958
271.0	4.0	59.505123	52.238892	85.413889	32.711141999999995	0.361823	0.731453	0.558972	0.7656470000000001	9.816497	6.0	65.147975	7.388259	3.0	0.023262	4.909242	2.0	42.344293	3.918803	1.0	36.711942	22.669078	1.0	68.579548	1.014283	3.0	40.37579	17.202606	5.0	12.039906	18.519712	5.0	42.693608000000005	23.930936	1.0	69.224049
279.0	4.0	67.027254	50.443090000000005	97.79469399999999	5.681568	0.9981049999999999	0.8675790000000001	0.884935	0.19455899999999998	9.010433	4.0	96.568137	23.323164000000002	1.0	0.010239	3.9156470000000003	4.0	45.256475	4.6685550000000005	3.0	68.925501	4.8628	2.0	65.727532	0.39719899999999997	1.0	82.212478	21.517946	4.0	61.423821999999994	3.5800959999999997	3.0	83.76365899999999	12.565272	5.0	9.290503999999999
297.0	4.0	76.45936800000001	43.395045	99.99291	88.942763	0.338393	0.354717	0.655161	0.222466	19.859267000000003	2.0	35.979310999999996	22.561676000000002	1.0	0.015604	5.67408	2.0	49.814301	3.2933199999999996	2.0	67.083804	6.495295	2.0	52.816536	24.972720000000002	4.0	49.601926	6.904471000000001	5.0	7.339233	15.688457000000001	1.0	21.6231	18.223945999999998	2.0	24.981985
305.0	4.0	58.979183	99.84697	72.26692800000001	41.750991	0.679978	0.804389	0.6283569999999999	0.917982	10.506027	4.0	67.110052	17.047341	2.0	0.012401	4.129283999999999	1.0	42.080740000000006	5.733678	1.0	70.718563	8.826208	4.0	25.118532000000002	20.182741	3.0	57.940341000000004	8.352019	1.0	55.299355000000006	5.074171	2.0	78.41240400000001	6.9631229999999995	2.0	52.142806
318.0	4.0	86.08380799999999	36.650494	82.048572	83.275977	0.464416	0.457025	0.815621	0.766065	8.425061999999999	4.0	42.445158	7.8933979999999995	1.0	0.015933000000000003	5.22852	4.0	41.735824	2.0601220000000002	6.0	89.936491	16.859354	1.0	88.979289	10.521841	4.0	13.302912	21.927321	4.0	34.072402000000004	6.256805	4.0	92.267328	5.326094	2.0	60.843165
325.0	4.0	43.939976	87.402284	10.905769	69.479796	0.9874940000000001	0.255836	0.5691579999999999	0.778092	19.713578	3.0	86.420454	3.520036	4.0	0.045797000000000004	5.985767	6.0	60.004461	1.60837	1.0	95.037979	9.191256	1.0	69.447428	16.111683	5.0	2.164805	3.892028	5.0	58.537505	6.534358	1.0	34.349577000000004	20.475584	4.0	40.310748
329.0	4.0	78.773558	18.098235	72.84231199999999	15.937572	0.9031129999999999	0.9952280000000001	0.593229	0.287554	8.603251	3.0	73.270358	19.228031	5.0	0.427048	3.156884	2.0	64.761723	4.484774	3.0	22.845054	6.347755	1.0	86.720239	11.601642	1.0	61.250836	22.399136	3.0	64.547886	21.988092	4.0	5.948907	18.722664	2.0	21.107526
335.0	4.0	19.842128	70.70791	77.421223	92.71233199999999	0.230856	0.765858	0.752195	0.7659	11.387591	1.0	75.213472	18.111188000000002	6.0	0.22555999999999998	2.972239	3.0	27.323325	5.739648000000001	1.0	32.031015000000004	16.136782999999998	1.0	32.179435	21.35762	3.0	71.097797	15.816414000000002	2.0	58.284437	12.862194	2.0	58.040259999999996	14.697501	1.0	54.87466
340.0	4.0	99.766188	68.50276	66.631631	67.34196700000001	0.369909	0.793063	0.465908	0.888933	20.272221	4.0	33.049208	2.637682	6.0	0.014547	5.335522	6.0	18.530787	0.200415	1.0	12.427823	19.098272	5.0	91.114838	1.8097919999999998	6.0	70.385651	5.099216	2.0	5.670121	8.594084	4.0	83.70728299999999	14.494395	5.0	8.850977
341.0	4.0	84.51791899999999	90.964682	46.521776	61.041396999999996	0.8252870000000001	0.99095	0.140541	0.785674	18.576442	2.0	34.407403	8.422627	2.0	0.017455000000000002	0.083527	2.0	21.635149	1.221837	6.0	77.549623	7.604577000000001	5.0	51.217839	3.1685060000000003	5.0	57.405531	7.2111160000000005	6.0	33.352785	24.179541	2.0	29.571919	10.37941	3.0	17.015464
350.0	4.0	65.1989	27.625964	94.034745	33.588578999999996	0.926235	0.223253	0.217577	0.9680209999999999	9.626735	5.0	48.641908	24.876416	3.0	0.058142	0.942425	6.0	11.226992999999998	2.593404	4.0	10.193108	21.34604	6.0	8.129146	23.995785	5.0	88.823275	2.7451659999999998	3.0	26.398327000000002	2.16627	4.0	7.615483	6.090078	4.0	24.060135
353.0	4.0	54.7923	69.283183	81.52875	91.681318	0.513838	0.412286	0.740549	0.615786	2.4718169999999997	5.0	84.88819000000001	8.011488	2.0	0.11474000000000001	0.929867	4.0	50.387932	2.889167	1.0	32.509039	9.437008	3.0	73.791137	5.093442	1.0	65.064613	3.8890800000000003	3.0	87.63519000000001	2.525465	5.0	87.529724	23.33764	3.0	89.94406
370.0	4.0	42.801353000000006	92.13574	65.648455	88.503253	0.935474	0.8501540000000001	0.5709380000000001	0.700527	5.553881	6.0	69.974427	1.4948700000000001	1.0	0.046189999999999995	1.322559	5.0	81.643189	1.318804	3.0	36.222687	6.630592	2.0	77.705671	20.674993	4.0	55.054308999999996	1.377692	2.0	25.41252	17.735457999999998	2.0	19.131106	13.552562	5.0	22.735316
382.0	4.0	22.056756	33.222822	19.923934	90.185381	0.759523	0.762197	0.175154	0.657567	15.519463	6.0	56.738043999999995	2.05198	2.0	0.339636	1.910009	3.0	76.840828	5.472289	4.0	61.310106999999995	10.868794	6.0	38.910907	12.795883	6.0	26.512074	18.248712	3.0	19.729419	21.710425	4.0	63.132698	4.5498080000000005	1.0	75.45546800000001
385.0	4.0	44.701343	24.761489	25.844001000000002	51.025531	0.371566	0.108964	0.8924469999999999	0.699739	11.799425999999999	6.0	54.519325	7.098686	1.0	0.018118000000000002	5.973163	6.0	47.978975	3.6829870000000002	4.0	85.201626	17.583724	1.0	12.993453	8.538896000000001	5.0	25.257669	4.321838	1.0	41.771442	15.386479000000001	3.0	19.788848	13.201248999999999	3.0	90.286906
389.0	4.0	53.50543100000001	44.824746000000005	83.844275	22.34619	0.275887	0.9970479999999999	0.899242	0.506262	0.310103	4.0	56.415174	23.080048	3.0	0.038995999999999996	5.236031	3.0	77.446884	1.798818	6.0	57.418713000000004	0.442741	2.0	36.145425	4.599797	4.0	78.678466	24.00129	2.0	20.252893	0.600304	1.0	20.737067	2.191919	5.0	46.48368
407.0	4.0	55.315777000000004	77.855047	57.088837	41.370537	0.9874700000000001	0.7318720000000001	0.8322200000000001	0.8028069999999999	12.086238	6.0	83.539101	1.241165	4.0	0.054265999999999995	0.077447	4.0	64.821931	1.056273	3.0	54.465934999999995	2.05802	6.0	77.04989599999999	15.282563	4.0	62.313029	17.158633	4.0	22.332468	7.552733	4.0	58.489229	0.479091	3.0	55.494437
421.0	4.0	91.923503	82.454852	79.468271	12.977727999999999	0.861454	0.2272	0.204862	0.906825	11.014292999999999	3.0	91.32781	14.629024	5.0	0.173969	5.383775	5.0	34.584284000000004	6.076541000000001	4.0	32.290015999999994	13.729979	1.0	51.216837	7.725967999999999	2.0	78.11931700000001	9.915922	4.0	69.40402399999999	0.440172	5.0	70.282889	5.788841000000001	1.0	98.37684499999999
434.0	4.0	73.114675	47.96046	41.076918	29.679416999999997	0.8678520000000001	0.364564	0.549721	0.833807	4.646681	5.0	90.16806600000001	4.6399610000000004	4.0	0.146225	4.135683	4.0	52.8222	6.132344	6.0	30.629316999999997	19.063526	2.0	77.426961	3.005002	4.0	89.148944	15.818508	2.0	13.583044000000001	1.382076	4.0	29.938867	9.173518	4.0	1.495399
448.0	4.0	20.382954	93.349862	22.879703	93.712576	0.794144	0.861835	0.28373400000000004	0.6533770000000001	1.415875	2.0	89.339253	23.108185	3.0	0.022862999999999998	3.6516129999999998	4.0	36.804519	2.246029	4.0	54.667218999999996	16.778577	2.0	6.991953	4.8358870000000005	1.0	10.489753	16.738601	3.0	29.912881	14.574364000000001	4.0	6.822675	20.55142	5.0	53.976963
452.0	4.0	78.157377	30.398128000000003	36.111957000000004	73.562438	0.597535	0.46661	0.628765	0.197812	2.007726	5.0	29.476457	6.260373	6.0	0.034455	0.6217	4.0	17.141604	1.545752	4.0	96.43473	4.126175	5.0	83.2068	0.701326	2.0	32.562121999999995	18.258782999999998	6.0	32.346956	10.430514	6.0	38.315253999999996	13.766546	1.0	76.21799399999999
459.0	4.0	64.574679	10.499317999999999	32.543095	65.785117	0.837319	0.439184	0.347531	0.5891529999999999	20.275042000000003	2.0	38.830131	10.082549	1.0	0.012593	5.848199	5.0	8.943232	2.104772	3.0	4.626434	2.445993	5.0	52.002092	9.776456	2.0	58.93073100000001	3.4180230000000003	4.0	41.683085	15.475179	3.0	14.690295	24.991641	4.0	18.206914
462.0	4.0	87.260991	79.717322	64.181567	95.380972	0.9371799999999999	0.574425	0.805634	0.9676870000000001	21.805723999999998	3.0	79.326402	10.292141	3.0	0.014407	0.867871	6.0	3.583138	4.26805	1.0	44.553496	19.042127	2.0	6.601884	2.020338	3.0	72.380558	7.779553999999999	6.0	72.449373	3.261725	4.0	54.792087	18.973163	6.0	27.732998
468.0	4.0	99.375359	68.328328	69.012404	70.226905	0.484755	0.283094	0.241152	0.16064900000000001	20.536513	3.0	77.999503	16.385478	1.0	0.011585999999999999	4.5183029999999995	1.0	93.51962900000001	2.052598	3.0	12.674430000000001	21.928569	2.0	23.714809	16.285294	4.0	88.121354	5.594805	1.0	37.24434	1.539658	6.0	72.317378	15.572695000000001	2.0	30.953756
474.0	4.0	21.566023	86.188211	36.459641999999995	31.752397	0.33210700000000004	0.379474	0.145769	0.9082180000000001	3.5842940000000003	6.0	86.73366700000001	1.875247	4.0	0.015375	0.488158	4.0	11.380397	2.342957	2.0	45.223015000000004	9.57158	4.0	48.69225	23.292733	2.0	77.83407199999999	23.140999	6.0	1.088157	21.210586	6.0	27.440990999999997	5.807415	2.0	44.56893
479.0	4.0	68.40265699999999	38.939372	37.431290999999995	77.467649	0.237895	0.576079	0.859858	0.24444899999999997	2.1503240000000003	6.0	74.603569	17.120212	1.0	0.151883	6.091533	4.0	59.25516999999999	3.481289	3.0	40.291236	11.5644	1.0	24.865256	2.301845	6.0	56.948654000000005	11.763035	4.0	19.839859	7.534975	5.0	44.471619	23.665164	1.0	85.828846
481.0	4.0	48.655929	23.412666	61.925343999999996	25.832316	0.343346	0.204797	0.965441	0.43941899999999995	15.817763000000001	4.0	26.586197	3.6457010000000003	1.0	0.144103	0.513072	4.0	84.330998	3.6463300000000003	5.0	50.623144	18.631408	2.0	26.316202	18.183885	1.0	92.483272	21.730446	4.0	21.668995000000002	14.683225	6.0	79.905893	16.7951	1.0	21.946877
488.0	4.0	71.693754	19.486176999999998	89.671275	18.707845000000002	0.5227	0.7351770000000001	0.767943	0.192851	21.586129999999997	2.0	37.0247	1.535379	2.0	0.438968	5.322092	5.0	66.164643	5.867353	6.0	92.429509	2.362699	6.0	74.48653900000001	3.912094	6.0	64.931597	20.504469	3.0	44.68582	8.292196	6.0	29.272895000000002	7.202749000000001	3.0	37.905584000000005
498.0	4.0	10.238333	98.854385	57.636407999999996	96.512613	0.967742	0.631696	0.352353	0.611475	9.673442999999999	6.0	87.568298	11.213602	4.0	0.144511	4.159804	2.0	92.319243	5.210662999999999	1.0	4.337047	8.874958	5.0	56.852146	21.670844	6.0	43.782354	16.055611	2.0	18.192386	17.539741	3.0	4.730562	8.766287	4.0	86.086325
501.0	4.0	90.476451	83.098156	69.40231700000001	25.659648	0.663285	0.899919	0.846305	0.277496	15.399496	2.0	39.212121999999994	6.5386370000000005	6.0	0.047603	1.586073	1.0	76.536489	6.235062	1.0	70.64030100000001	18.04437	4.0	80.124191	11.243511	2.0	77.371752	14.190235999999999	1.0	44.153038	1.377267	2.0	90.719311	11.036541999999999	5.0	7.656923
504.0	4.0	96.141075	84.467028	67.19714300000001	47.783113	0.134116	0.9404170000000001	0.732901	0.706212	7.827858999999999	6.0	95.58012	18.617275	3.0	0.013916999999999999	3.644832	5.0	27.069159000000003	1.6259780000000001	2.0	36.797913	4.510794000000001	1.0	45.085997	2.631602	3.0	99.36815899999999	10.098136	5.0	82.687338	16.695543	3.0	45.159085	10.374886	6.0	10.387213000000001
