uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
200.0	2.0	24.33859	16.560499	21.389451	94.65584100000001	0.349694	0.8910469999999999	0.435096	0.466314	2.885555	3.0	64.883183	16.778066	1.0	0.015238999999999999	1.2604440000000001	4.0	99.196533	3.7746120000000003	5.0	85.112554	14.426182999999998	3.0	79.43346	13.09658	5.0	86.11189300000001	16.778598000000002	1.0	49.04032	21.532304	1.0	22.092979999999997	9.231708	6.0	8.185555
201.0	2.0	78.48012299999999	6.151581	48.130987	38.955934	0.960133	0.804098	0.871857	0.5843	14.511663	5.0	90.03093299999999	17.798977	6.0	0.013859999999999999	6.071791999999999	6.0	78.343274	2.998111	3.0	28.629034000000004	10.072500999999999	2.0	31.605519	8.685671000000001	1.0	33.657478999999995	2.049746	3.0	23.204261	5.336025	6.0	97.369364	19.818078	2.0	76.007013
220.0	2.0	5.433981	38.37285	99.084761	82.366497	0.541679	0.8503229999999999	0.332898	0.17943800000000001	14.393448000000001	2.0	4.037079	10.832452	2.0	0.010784	2.098814	5.0	79.00404499999999	4.069666000000001	6.0	47.87424	12.743509	3.0	73.93767	10.136227	2.0	68.531261	18.763987	1.0	40.641668	18.145935	6.0	69.253299	24.060151	1.0	69.476614
236.0	2.0	86.064796	6.857477	64.01270799999999	98.040127	0.315279	0.49093000000000003	0.25499099999999997	0.75556	18.311297	5.0	28.434666999999997	0.299356	2.0	0.018805000000000002	3.797129	1.0	53.81853	1.328292	1.0	50.218201	9.732925	2.0	70.444544	23.513030999999998	2.0	32.271652	19.278691000000002	1.0	23.366037	17.779888	3.0	39.83719	18.139907	6.0	40.466889
254.0	2.0	3.59349	24.657079	79.425573	59.30585799999999	0.9477200000000001	0.27665100000000004	0.205181	0.7097319999999999	17.848804	5.0	46.800852	15.561735999999998	1.0	0.031517	2.054925	2.0	50.584415	3.014263	4.0	79.02318299999999	7.924733	2.0	26.686892999999998	12.207682	1.0	13.656433999999999	9.999399	5.0	64.980571	12.582358000000001	2.0	88.415475	8.907129	2.0	92.674098
288.0	2.0	57.528016	1.452869	66.98301	70.476113	0.797275	0.222987	0.920323	0.23513699999999998	3.132508	6.0	49.852771000000004	21.403128	1.0	0.010739	5.286173000000001	2.0	57.214515000000006	3.988916	5.0	20.918511	20.427998000000002	4.0	90.289344	18.151501	3.0	31.689138	2.620948	2.0	85.18342700000001	15.508764000000001	6.0	98.409212	14.904532999999999	5.0	24.797732
299.0	2.0	14.367672	4.943218	97.945847	51.074436	0.39660700000000004	0.501419	0.445154	0.490047	12.007695	4.0	46.801990999999994	15.573739000000002	1.0	0.014731999999999999	5.946728	2.0	14.356511	2.254339	1.0	28.781135	7.638683	2.0	53.566097	6.817365	1.0	83.06711999999999	22.658137	4.0	61.499207	6.425126000000001	6.0	89.658063	19.521402	5.0	91.40884399999999
303.0	2.0	24.000801	14.582918	69.940511	97.26681500000001	0.6594260000000001	0.7057	0.877326	0.434325	2.1948939999999997	4.0	57.248078	7.571114	2.0	0.010004	0.642833	6.0	94.56989499999999	0.072738	3.0	45.386972	17.467154999999998	6.0	51.054755	19.699976	2.0	13.445719	4.920564	1.0	13.504157000000001	15.251783999999999	1.0	77.551231	12.815733999999999	4.0	67.097453
313.0	2.0	46.144495	13.095338	19.862266	86.965698	0.8875879999999999	0.677766	0.175718	0.234921	16.022702	6.0	82.412288	7.875953	2.0	0.016083	6.0350220000000006	3.0	14.478043	4.589631	4.0	63.847634	0.277206	5.0	7.119608	11.986539	6.0	91.46765	19.551904999999998	5.0	56.687677	24.055316	5.0	4.303284	25.190598	1.0	47.523467
315.0	2.0	5.331027	59.01082099999999	18.644192	56.789572	0.574202	0.511356	0.421126	0.364605	13.058788	5.0	40.778501	13.010447000000001	5.0	0.019430000000000003	5.9042	4.0	95.66654100000001	2.9589119999999998	3.0	18.936644	17.003207999999997	1.0	20.086097	19.694487	5.0	33.337398	12.425636	5.0	12.038242	4.629273	6.0	90.00434	10.191091	6.0	50.617546000000004
319.0	2.0	4.442158	14.245621	37.009013	78.53993299999999	0.7561939999999999	0.5605289999999999	0.96934	0.497329	16.94535	1.0	3.358826	15.711388000000001	6.0	0.021481999999999998	3.8979150000000002	2.0	55.01659300000001	4.3279309999999995	3.0	16.735039999999998	11.812533	3.0	84.304294	11.781597999999999	6.0	1.451309	10.216706	4.0	61.999795999999996	0.470315	5.0	33.762744	23.859847	2.0	20.280693
327.0	2.0	15.300266	5.706132	13.666839000000001	83.481574	0.9057959999999999	0.444183	0.199736	0.521355	7.002014999999999	4.0	13.847423999999998	12.731996	2.0	0.21984299999999998	4.011003	4.0	2.718248	2.67233	6.0	20.553309	19.256391	4.0	42.510428000000005	6.2373959999999995	1.0	12.273995	4.810017	2.0	51.903971999999996	3.142686	6.0	49.528799	21.168304	2.0	95.992209
330.0	2.0	43.017863	3.131771	85.343122	83.299607	0.5557310000000001	0.745091	0.847455	0.6386890000000001	20.607454	4.0	48.097907	1.002931	2.0	0.013041999999999998	2.084591	3.0	94.338911	3.6169870000000004	6.0	41.683077000000004	11.569897000000001	1.0	51.397268	3.9230379999999996	2.0	5.5157169999999995	24.026666	4.0	49.116944000000004	9.47666	2.0	88.567155	4.588336	1.0	86.74631
332.0	2.0	5.183902	20.574422	25.283392000000003	92.546228	0.159652	0.780619	0.569347	0.354524	7.047619999999999	4.0	44.307913	3.647418	6.0	0.019543	1.168488	1.0	23.475215	6.257592	6.0	67.371759	21.522512	4.0	79.752655	10.922141	3.0	62.75736800000001	16.194029	6.0	10.994794	20.856467000000002	2.0	84.377351	18.313213	4.0	85.219347
363.0	2.0	49.283439	5.535213	98.348937	81.860232	0.376644	0.987293	0.716498	0.7580140000000001	12.679882000000001	5.0	8.034657000000001	13.301808	5.0	0.018053	2.098939	3.0	43.606715	0.796655	1.0	52.187917999999996	4.275068	6.0	34.038113	6.041878	5.0	38.937965999999996	3.8805339999999995	5.0	32.399111	1.7796990000000001	1.0	61.206447	24.120489000000003	2.0	82.442582
383.0	2.0	30.912953	5.960331	36.408268	73.625711	0.8468950000000001	0.772489	0.7241479999999999	0.126028	6.289318	5.0	97.292017	1.768707	2.0	0.019523	5.748361	3.0	98.738585	2.13099	6.0	21.104886999999998	15.073123	5.0	77.295452	19.435451999999998	4.0	33.265852	12.019233999999999	6.0	92.697788	23.292901999999998	5.0	36.490869	15.028685000000001	3.0	76.895398
391.0	2.0	2.256818	7.481505	43.68181	56.172575	0.434316	0.90746	0.357306	0.389148	11.782719	4.0	28.578708000000002	18.053361	4.0	0.010212	3.9963870000000004	6.0	75.30462	4.633375	2.0	14.723802	1.0439319999999999	2.0	68.206211	17.069928	6.0	68.801836	2.577	4.0	5.172185	13.280601999999998	4.0	81.54871700000001	8.82643	2.0	73.34046500000001
396.0	2.0	13.067142	17.175954	79.04746899999999	55.532839	0.7385649999999999	0.567627	0.586923	0.757199	12.919263	2.0	71.686752	8.309013	1.0	0.150854	2.083024	2.0	80.888463	0.765583	1.0	81.421825	15.914795999999999	4.0	50.816223	23.171314000000002	2.0	68.067982	3.9282839999999997	5.0	86.735598	1.116853	2.0	94.693596	9.685606	4.0	59.780733999999995
402.0	2.0	26.540901	13.947694	94.268691	77.76176099999999	0.598538	0.9078799999999999	0.754011	0.18571700000000002	18.847345	2.0	83.57932	17.05475	6.0	0.114712	4.962503	2.0	63.55119200000001	5.638802	1.0	92.39550799999999	10.815597	3.0	83.705783	4.389329	3.0	29.607967	24.138671	2.0	51.311306	6.1503440000000005	2.0	26.048264	22.823123000000002	4.0	82.20048
406.0	2.0	17.871312	11.59557	82.394847	29.583859000000004	0.55924	0.886265	0.20194700000000002	0.8134279999999999	14.505851000000002	6.0	32.842884000000005	13.599460999999998	1.0	0.041786000000000004	3.7853269999999997	2.0	41.531698	2.10955	2.0	84.011802	12.561407	4.0	81.545823	16.220192	2.0	96.348923	18.870670999999998	1.0	55.687631	7.20033	2.0	48.412493	7.259432	2.0	37.972065
413.0	2.0	3.8221309999999997	84.005567	27.790813	39.7275	0.823682	0.30046300000000004	0.564933	0.563588	10.326824	5.0	11.624105	12.29951	3.0	0.023129	6.127161	1.0	50.837523	4.001804	5.0	91.448645	2.323154	5.0	25.628938	14.08562	4.0	60.98431	12.458173	1.0	21.296738	8.156069	4.0	39.752887	13.876210999999998	6.0	11.067828
422.0	2.0	12.121228	1.641521	45.127102	53.426229000000006	0.5432939999999999	0.86708	0.814281	0.356212	18.710882	6.0	53.481674	6.451911	1.0	0.07871900000000001	4.723730000000001	3.0	30.747048	0.07652300000000001	4.0	65.263502	8.342433999999999	4.0	25.738706	14.136753	2.0	69.854863	23.847954	1.0	4.845130999999999	15.996799	4.0	52.83803100000001	18.750162	6.0	24.903797
430.0	2.0	73.290309	4.520067	97.52077	26.147538	0.869302	0.362791	0.21670999999999999	0.281157	7.767211	6.0	87.636723	21.557098	4.0	0.020633000000000002	2.122747	3.0	13.661309	2.5772459999999997	4.0	73.17608299999999	14.720319	5.0	54.730817	19.907968	2.0	97.37889	20.181396	1.0	20.410978	5.101636	2.0	25.134307	22.381977	4.0	31.052685999999998
431.0	2.0	7.25525	72.184898	63.164476	64.087524	0.589967	0.968189	0.782762	0.728404	16.779656	4.0	34.844556	21.254069	5.0	0.087405	5.971337	1.0	22.640685	3.883586	5.0	62.386959999999995	21.554063	6.0	37.775384	0.41845	3.0	23.176499	20.673201000000002	4.0	1.8786770000000002	16.475295000000003	4.0	49.680412	11.452625999999999	3.0	16.129974
455.0	2.0	84.846425	10.401619	46.379117	96.013828	0.43998699999999996	0.7626569999999999	0.914407	0.11755	1.85595	4.0	23.358081	12.851016	5.0	0.021325	4.412825	3.0	77.264618	5.751234999999999	6.0	28.248841	19.001857	5.0	25.170353	18.163388	4.0	94.643959	20.746109	4.0	39.609909	7.854901	5.0	8.948381	0.308711	4.0	45.974672999999996
467.0	2.0	1.8091409999999999	27.041301	88.48136600000001	38.26364	0.845882	0.668339	0.465791	0.41559700000000005	17.695456	4.0	60.597492	22.007798	1.0	0.014034	5.190092	1.0	69.597334	2.481805	1.0	91.115884	14.338201000000002	6.0	93.569029	25.173938	4.0	60.65509300000001	18.029435999999997	6.0	8.563018	8.211907	3.0	37.004649	16.152588	1.0	9.224547
508.0	2.0	54.054865	1.50148	12.449823	34.879717	0.667822	0.905867	0.15353	0.396256	10.291179	2.0	29.080965999999997	15.651157999999999	1.0	0.012162000000000001	1.8590790000000001	6.0	76.965585	3.171792	2.0	17.794501	15.834342000000001	1.0	26.240059999999996	8.690975	4.0	14.700201999999999	13.767987	1.0	67.01356899999999	11.418185000000001	6.0	29.997161	11.097019	5.0	29.530025
510.0	2.0	9.152242	23.319938	62.863241	53.387510999999996	0.8621120000000001	0.928977	0.987974	0.672988	4.799087999999999	2.0	36.544774	1.432153	5.0	0.056015999999999996	2.620575	3.0	90.20612	0.277371	3.0	20.957062	23.23925	4.0	68.449635	15.375468	1.0	38.935043	4.905207	5.0	86.952361	11.432735000000001	6.0	64.063291	4.588973	5.0	32.972705
526.0	2.0	21.568597	5.761164	83.393778	33.399892	0.72644	0.649058	0.893804	0.995806	14.015185999999998	4.0	67.224051	23.079486	5.0	0.28034699999999996	2.190821	1.0	39.230215	3.994611	5.0	27.106961	7.383435	2.0	66.275417	21.099018	6.0	45.821508	1.774393	2.0	62.391785999999996	16.816714	3.0	7.412428	5.056889	1.0	24.969696
556.0	2.0	33.957073	25.6494	48.582493	33.864159	0.228659	0.673909	0.8560989999999999	0.39200100000000004	6.856013000000001	4.0	82.353463	1.7180380000000002	1.0	0.021181000000000002	4.7406809999999995	2.0	93.444237	1.082624	6.0	44.404888	20.539869	3.0	97.843467	5.660714	2.0	87.37031999999999	21.790582	2.0	63.042122	19.618105	3.0	42.685181	14.686551000000001	2.0	50.160575
564.0	2.0	2.770181	18.100237	80.938563	92.723813	0.377917	0.377064	0.612915	0.21635900000000002	14.306592000000002	1.0	18.374841	23.644657000000002	4.0	0.127493	5.006146	6.0	57.608579000000006	2.38206	1.0	72.948401	5.8974	4.0	30.980821000000002	20.070717000000002	4.0	32.59328	23.209873	5.0	81.89966	5.042864	2.0	16.676668	6.670230999999999	2.0	34.022661
586.0	2.0	96.819611	30.297508	70.94561800000001	56.45824399999999	0.985014	0.93086	0.117225	0.664131	22.818907	6.0	64.315927	11.593478999999999	1.0	0.012471	4.374862	5.0	39.345611	3.457094	5.0	77.07445	22.209226	5.0	76.199805	8.051624	3.0	12.519436	16.521501	4.0	66.1719	22.163051	6.0	40.447089	5.177336	2.0	31.984608
590.0	2.0	1.476412	33.166672999999996	83.721248	18.504422	0.619711	0.622424	0.32395300000000005	0.9480459999999999	12.901364	3.0	26.18705	20.870216	6.0	0.011101999999999999	3.566528	5.0	16.737841	4.280025	3.0	56.685148	9.06915	2.0	37.832876	11.225188000000001	1.0	18.108856	1.747903	5.0	64.95878499999999	4.08502	2.0	68.967135	21.153581	5.0	94.70955
596.0	2.0	42.522076	19.648518	61.130981999999996	14.795534	0.10725499999999999	0.691326	0.373814	0.33781500000000003	17.524735	3.0	56.001702	17.128115	3.0	0.012267	0.707175	1.0	55.393361999999996	5.190072	2.0	93.99363100000001	22.62005	6.0	7.646761	22.830343	3.0	98.351793	11.377678	1.0	54.427513	21.33711	2.0	89.003723	11.058359	5.0	87.92290200000001
604.0	2.0	28.041054	1.7277740000000001	79.62475	66.000078	0.31112	0.166182	0.7188479999999999	0.5448069999999999	19.453197	1.0	92.921871	3.710797	2.0	0.011209	2.570763	6.0	46.760558	1.565988	2.0	10.961463	11.446545	4.0	88.791744	23.733486	2.0	30.476515000000003	10.756302999999999	2.0	94.092736	1.064814	1.0	97.42186099999999	23.58246	4.0	40.623288
609.0	2.0	56.936923	4.753512000000001	59.352849	27.811456	0.36999299999999996	0.3388	0.676982	0.11483099999999999	16.003363	2.0	98.440942	24.512875	3.0	0.035597000000000004	6.050596	5.0	37.475336999999996	0.8907200000000001	2.0	27.442009999999996	19.019673	2.0	17.440832999999998	4.4805269999999995	4.0	42.014978	20.687618	1.0	36.565753	16.739583	5.0	33.88134	9.427725	2.0	51.491619
613.0	2.0	26.594962	9.595697999999999	99.612752	66.105451	0.94299	0.35945900000000003	0.9399059999999999	0.619978	6.094671	5.0	94.373809	19.09245	5.0	0.011991	4.693653	5.0	27.271059	1.732884	6.0	28.423652	20.187399	2.0	46.720331	22.428316	5.0	26.846706	13.876129999999998	5.0	83.631628	19.785956	3.0	16.446639	17.714805	2.0	19.127737
646.0	2.0	79.052299	3.128752	63.089449	67.63531	0.743608	0.43204499999999996	0.559988	0.8721049999999999	13.742116000000001	3.0	72.92745	14.39686	3.0	0.022258	2.424527	1.0	23.624872	3.540943	1.0	24.031166	7.207806	1.0	49.067645	14.044982999999998	4.0	18.613687	20.803117999999998	1.0	56.838882999999996	10.974402	4.0	53.439161999999996	10.048433000000001	3.0	14.73424
651.0	2.0	65.103047	12.143174	24.845732	36.91018	0.737366	0.8339709999999999	0.9329940000000001	0.42880799999999997	4.906675	5.0	82.20079399999999	8.341451	2.0	0.053448	2.327027	5.0	72.882714	3.269113	3.0	53.989025	15.657036999999999	3.0	36.98965	16.666991	4.0	87.33066600000001	12.625919	6.0	23.532951	7.370133999999999	6.0	69.214511	13.590804	5.0	1.6906130000000001
682.0	2.0	1.258478	3.010383	42.667374	49.444643	0.32598499999999997	0.11603599999999999	0.665377	0.557351	13.049452	3.0	52.069416	15.058557	2.0	0.015106	5.541112	6.0	25.414146	3.060995	6.0	50.054503000000004	16.41506	5.0	66.295405	4.399151	2.0	22.09317	5.522286	4.0	42.28633	3.5322989999999996	4.0	87.959728	5.325287	4.0	29.441612
685.0	2.0	14.150456	94.499253	69.199924	78.089299	0.391761	0.802066	0.780323	0.27213200000000004	23.064739000000003	4.0	63.249539	4.141339	5.0	0.019114	1.713466	2.0	65.944591	3.3949290000000003	1.0	25.311272	9.010843	3.0	44.168984	15.607389000000001	1.0	20.508657999999997	4.762675	6.0	59.807714000000004	7.767053999999999	6.0	33.027716	1.217174	1.0	17.527224
686.0	2.0	79.8736	4.801079	77.785714	64.219463	0.746847	0.7357859999999999	0.732784	0.9108930000000001	10.152746	1.0	88.91765699999999	5.158071	3.0	0.012328	2.798837	5.0	59.337301000000004	3.039659	1.0	6.145487	5.73848	3.0	69.151927	15.823913000000001	4.0	30.157206	18.006335999999997	5.0	21.952834	9.786403	5.0	72.353042	19.202709	6.0	26.971774
695.0	2.0	33.384679	15.371096	17.517232	88.160325	0.8372719999999999	0.7690239999999999	0.49865200000000004	0.959333	13.196765	5.0	61.592273999999996	16.723841	5.0	0.022303	3.6678589999999995	2.0	53.299265000000005	4.093081	4.0	42.767302	20.070702	6.0	76.689943	9.569927999999999	6.0	73.11740400000001	14.584829999999998	1.0	85.090579	14.503946	3.0	26.08951	3.8748400000000003	6.0	19.447944
696.0	2.0	4.4543099999999995	59.819554000000004	55.892084	39.819641	0.979049	0.336465	0.44851499999999994	0.9460860000000001	10.240863000000001	5.0	38.30601	12.50234	5.0	0.093091	5.518293	1.0	62.243538	1.744979	3.0	38.549494	20.281132	1.0	21.971238	9.37752	2.0	65.506141	7.118251	5.0	48.820333000000005	6.811042	5.0	31.75848	18.105617000000002	4.0	67.83646800000001
715.0	2.0	2.844208	73.830502	14.178730999999999	77.019751	0.320204	0.681491	0.906551	0.839741	4.950219000000001	1.0	68.11918	16.449596	3.0	0.183392	5.262014	2.0	34.595048	2.711374	6.0	15.462679999999999	11.511144999999999	2.0	16.522349	8.542792	6.0	12.958525999999999	4.754224	5.0	22.485359	3.27015	4.0	82.696598	23.04203	1.0	56.425214000000004
723.0	2.0	34.139866999999995	26.100503	87.727277	47.460353000000005	0.326604	0.603553	0.517099	0.439763	8.471895	2.0	16.293891000000002	12.755301	4.0	0.010592	5.447483999999999	3.0	10.770172	4.870305999999999	1.0	56.7144	22.250119	2.0	85.48713000000001	11.115745	3.0	54.492740000000005	20.79692	6.0	53.117141000000004	5.136545	6.0	91.918881	11.324173	5.0	35.989677
733.0	2.0	4.215017	55.531411999999996	14.793134	91.88300699999999	0.22642199999999998	0.5125930000000001	0.974369	0.862476	5.909888	1.0	14.881801000000001	9.678235	2.0	0.010008	2.732438	6.0	5.576683999999999	4.182689	2.0	84.255863	6.592728	4.0	38.247252	6.798437	4.0	93.725287	2.703293	5.0	32.743728000000004	4.408628	5.0	3.291092	5.030041000000001	2.0	72.845424
740.0	2.0	17.69323	6.17286	71.00805799999999	55.425062	0.387901	0.887985	0.257343	0.15546300000000002	23.507102	3.0	68.481468	1.504903	6.0	0.253944	2.075098	6.0	49.910826	2.193538	1.0	48.506658	3.939871	1.0	41.580152000000005	1.8366349999999998	4.0	94.243387	19.997542000000003	6.0	81.659571	10.712425	3.0	38.360364000000004	14.707888	5.0	98.708658
743.0	2.0	48.085221000000004	4.790209	91.049417	25.940718	0.7741680000000001	0.711849	0.414792	0.345722	12.849099	5.0	1.075936	20.356622	4.0	0.048952999999999997	5.2616559999999994	3.0	87.12388	3.9190139999999998	2.0	81.097594	16.804432000000002	4.0	56.936599	12.499065	4.0	27.773213000000002	1.595062	6.0	48.851326	5.468207	5.0	21.809757	5.131146	5.0	2.9585369999999998
756.0	2.0	68.862626	8.827908	46.136316	21.126580999999998	0.339208	0.980574	0.46706499999999995	0.587117	10.789082	4.0	54.05996700000001	5.593433	1.0	0.013856	6.126721	3.0	75.478851	2.462371	1.0	60.563562	18.797826	5.0	53.904771999999994	12.261694	3.0	69.110173	14.380595000000001	6.0	90.592463	17.250632	5.0	68.665494	5.213325	5.0	51.172090999999995
761.0	2.0	85.14752	22.711026	24.000104999999998	99.539839	0.369004	0.707932	0.48808100000000004	0.41896700000000003	13.199174	1.0	83.75589599999999	0.346125	4.0	0.041332	3.016133	1.0	61.721444999999996	3.787936	3.0	22.397563	2.7927169999999997	3.0	66.226998	19.911613	2.0	89.167761	18.018463	4.0	60.456047	9.229661	2.0	19.718653	21.532562	6.0	8.66628
767.0	2.0	65.148093	13.107756	36.799287	26.539733000000002	0.498483	0.663114	0.864823	0.149586	22.899620000000002	2.0	45.600623	7.0941600000000005	5.0	0.020218	2.117845	3.0	98.955805	4.186583000000001	3.0	31.639585999999998	13.179978	6.0	80.720833	25.31387	4.0	6.949955	24.163319	4.0	36.758945000000004	7.3223899999999995	5.0	16.180354	17.057413	3.0	21.72278
772.0	2.0	27.790297	8.302947	28.804075	13.961932999999998	0.69008	0.458164	0.28387199999999996	0.707639	9.45855	5.0	16.6664	24.502898000000002	1.0	0.023801	1.6541919999999999	6.0	62.486265	2.800814	4.0	98.13347399999999	13.640457000000001	1.0	39.911351	13.198906	6.0	94.870074	8.169149	4.0	79.221776	11.086882000000001	2.0	20.476010000000002	5.325275	2.0	93.869264
775.0	2.0	6.842737	32.785143	94.218025	70.046841	0.115454	0.538283	0.21822600000000003	0.329973	3.980056	2.0	78.13391700000001	15.565971	4.0	0.014547	4.847575	2.0	97.35139000000001	2.361652	6.0	48.404717	18.689849	3.0	41.593441999999996	22.985354	3.0	90.765393	4.413816000000001	1.0	51.665242	19.103785000000002	5.0	12.514071000000001	8.139581	4.0	25.953825
786.0	2.0	11.024072	29.717160999999997	14.848729	95.14995	0.7346090000000001	0.619017	0.305292	0.786211	4.216654	2.0	18.498105	2.969284	4.0	0.011897	5.992783	4.0	95.81924599999999	1.979096	3.0	21.579548000000003	20.363254	2.0	29.764088	15.846465	6.0	6.694324000000001	10.217931	5.0	24.615717	23.383354999999998	4.0	25.962188	11.552959	6.0	75.409874
