uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
528.0	2.0	15.432764	49.729904	49.195318	16.391310999999998	0.555891	0.837297	0.259155	0.12953699999999999	10.456845	2.0	57.809740000000005	14.415776999999999	5.0	0.474185	0.589136	2.0	29.388845	5.260642	4.0	77.162763	4.884346	4.0	75.48149000000001	5.254327	4.0	21.544914000000002	13.612872	1.0	45.450508	5.574014	4.0	1.457961	4.291538	2.0	34.890771
532.0	2.0	70.08636899999999	37.054128000000006	51.515274	16.045793	0.515883	0.530188	0.126432	0.315869	1.6747779999999999	6.0	71.399295	20.74871	1.0	0.019227	4.30272	6.0	30.369619	4.086121	6.0	1.065655	7.3700600000000005	3.0	68.86688199999999	1.6580139999999999	2.0	16.339569	12.837291	3.0	8.213969	17.895179000000002	1.0	89.40063	22.409553	1.0	78.991291
562.0	2.0	83.129839	75.359161	76.680029	82.91632800000001	0.928416	0.49669399999999997	0.24354	0.16380999999999998	22.886994	1.0	44.940939	23.990986	3.0	0.075507	1.007034	5.0	84.70320500000001	0.539119	1.0	90.169472	22.017614000000002	3.0	83.04515699999999	20.563275	3.0	38.310213	13.586276999999999	6.0	50.025611	5.155549	1.0	19.325026	8.479768	1.0	74.00309399999999
589.0	2.0	29.880623999999997	31.130557	77.523975	34.505114	0.450639	0.44249799999999995	0.24027600000000002	0.455301	10.644171	2.0	72.462374	8.957381	1.0	0.0148	2.0235369999999997	3.0	97.119486	4.129278	6.0	32.731488	23.403073000000003	1.0	51.775954	2.948953	5.0	36.636009	21.487498000000002	3.0	6.5585130000000005	2.1022849999999997	4.0	74.551082	4.200241	1.0	49.291340999999996
621.0	2.0	82.71553	29.179370000000002	69.906801	91.31055400000001	0.292315	0.5438	0.377183	0.634566	22.465354	1.0	92.07934	24.728783	1.0	0.011316	3.867429	6.0	55.406013	4.28057	4.0	22.560357	14.509426999999999	6.0	41.194952	16.953466	5.0	9.4416	5.834086	2.0	14.338616	13.428185999999998	5.0	53.318594	20.343303	6.0	15.521891
634.0	2.0	53.945267	21.990532	71.734099	1.083573	0.5984659999999999	0.8813709999999999	0.40973100000000007	0.107554	20.892064	4.0	39.818165	24.533435	5.0	0.012074	2.156377	2.0	29.401646000000003	6.18104	6.0	30.994622999999997	2.3406	6.0	74.562122	24.817422	3.0	5.323412	6.612494	1.0	87.8223	17.302779	1.0	72.72066099999999	11.439409	2.0	18.002472
709.0	2.0	50.291959999999996	66.86116700000001	89.74408000000001	15.495429000000001	0.154309	0.790296	0.245891	0.174785	8.570333	6.0	14.225788	9.710272	3.0	0.026372000000000003	4.56452	2.0	27.386454999999998	1.040433	4.0	18.288623	16.204684	2.0	89.645107	13.200917	1.0	71.648127	0.925242	1.0	24.367032000000002	18.502259	6.0	65.102108	22.352192000000002	4.0	11.304495
808.0	2.0	95.949187	76.869208	43.361692	13.503567000000002	0.974524	0.709724	0.28386300000000003	0.737052	23.506544	2.0	78.785942	20.626586	2.0	0.01291	5.857613	6.0	81.530393	2.397162	6.0	7.291991	13.645485999999998	6.0	22.3551	18.432776999999998	1.0	13.284673000000002	3.784482	1.0	89.742112	16.880598000000003	4.0	12.445745	12.256048	4.0	88.750342
814.0	2.0	69.817237	40.091877000000004	97.30881	27.580115000000003	0.28170700000000004	0.7340939999999999	0.341839	0.28899600000000003	23.639391	2.0	50.294263	14.202428	6.0	0.617117	2.533395	3.0	38.282765000000005	0.539605	1.0	2.654377	23.49725	3.0	90.086089	1.388926	2.0	43.080332	18.349	1.0	80.406373	14.264394	6.0	44.719497	0.7774369999999999	1.0	38.720694
819.0	2.0	86.560426	69.58773599999999	81.719976	91.411589	0.609105	0.11376199999999999	0.859094	0.572279	13.217213000000001	1.0	81.486896	11.553351	1.0	0.6715939999999999	5.581955000000001	2.0	79.434698	2.248583	2.0	54.623639000000004	18.801859	3.0	66.515242	24.715203	1.0	8.083215	18.709064	3.0	9.426283999999999	10.781618	2.0	5.802304	6.367955	1.0	89.065462
846.0	2.0	66.682058	39.992199	76.343417	25.569795000000003	0.157666	0.357131	0.11823399999999999	0.292387	20.767326999999998	4.0	55.68767	0.9964649999999999	2.0	0.017149	3.024101	3.0	71.078273	1.7802619999999998	4.0	42.760658	14.08216	4.0	42.349275	12.824813	6.0	3.045226	20.485232999999997	6.0	5.851841	7.205933	5.0	88.232384	8.553813	3.0	63.010231999999995
996.0	2.0	41.179636	69.086585	32.650752000000004	27.888416999999997	0.150946	0.24325700000000003	0.31951199999999996	0.236911	10.340549000000001	4.0	25.322382	8.762285	2.0	0.01901	1.856206	3.0	35.058226	0.353517	6.0	73.973038	11.023430000000001	1.0	36.940472	8.622599000000001	5.0	42.970158000000005	21.841766	1.0	3.914093	2.934268	6.0	3.9015410000000004	17.741884	1.0	81.684125
997.0	2.0	43.872363	65.52525200000001	57.381439	77.16696400000001	0.24199099999999998	0.7465649999999999	0.606412	0.16041	10.298799	1.0	33.825507	22.257995	4.0	0.041139999999999996	1.50146	1.0	71.933687	4.5113970000000005	6.0	69.174221	4.697934	5.0	32.103227000000004	16.979727	4.0	55.085615000000004	12.479057000000001	6.0	16.465961	21.432019	2.0	3.220713	12.693186	4.0	16.96425
1005.0	2.0	72.71248299999999	27.857022999999998	77.068292	44.111537	0.234359	0.8238629999999999	0.187041	0.50284	18.691643	1.0	19.23987	7.8852009999999995	2.0	0.010606	5.8310900000000006	6.0	1.668009	2.781005	5.0	86.014987	2.233212	5.0	16.37569	15.483077999999999	6.0	14.535252	21.173314	1.0	82.08371700000001	8.573400999999999	3.0	27.678003000000004	16.956260999999998	5.0	97.640051
1142.0	2.0	87.43401999999999	40.771009	47.535486999999996	88.689305	0.522022	0.15175999999999998	0.395785	0.724091	2.114009	2.0	31.44766	9.436192	3.0	0.021333	1.543807	1.0	92.453683	1.481358	1.0	56.13054	4.880541	3.0	74.049869	15.727719	6.0	4.187786	6.697663	6.0	27.802584000000003	1.594079	5.0	72.372959	4.614104	1.0	77.441084
1311.0	2.0	31.574531	67.95474200000001	90.032824	18.854138	0.11103800000000001	0.23672100000000001	0.573643	0.327322	23.003277999999998	4.0	45.732385	5.558655	3.0	0.027137	4.428968	4.0	35.436994	4.870916	3.0	70.267652	3.012505	5.0	8.65985	23.471706	6.0	43.220636999999996	2.578997	5.0	68.50155699999999	20.833798	3.0	1.7927669999999998	8.478987	1.0	76.227998
1371.0	2.0	4.231745	74.047099	24.354809	71.501565	0.778334	0.29722800000000005	0.5675020000000001	0.655558	8.232393	5.0	26.124241	23.286013	3.0	0.022989	0.13902	1.0	3.00012	0.10285599999999999	5.0	14.175336999999999	7.371374	6.0	50.732565	16.572872	3.0	10.622755999999999	3.4795269999999996	5.0	8.68368	2.71252	1.0	5.212886	21.21856	2.0	1.795885
1393.0	2.0	26.84057	98.96457099999999	92.480968	1.326924	0.262346	0.8860790000000001	0.234839	0.682732	3.5659120000000004	3.0	70.05518000000001	19.039576999999998	6.0	0.014452000000000001	2.055367	3.0	68.684744	5.648438	2.0	97.794042	14.22884	1.0	40.115283000000005	14.411529000000002	6.0	50.321135	0.9003110000000001	2.0	54.993109999999994	6.480325	6.0	77.152902	17.160518	6.0	22.837776
1489.0	2.0	39.816293	55.312628000000004	84.49923199999999	3.5877660000000002	0.7429020000000001	0.461984	0.103528	0.44881899999999997	19.875239	3.0	43.299528	22.589817	3.0	0.015672	4.085058	3.0	96.020009	4.266031	2.0	90.731567	9.003711000000001	6.0	37.369904	11.024780999999999	6.0	27.674841999999998	0.9201229999999999	2.0	6.7820160000000005	10.033557	5.0	80.134462	8.270988000000001	5.0	75.794866
1495.0	2.0	65.133409	33.331119	97.799224	12.998451	0.834008	0.42349	0.114125	0.47867600000000005	17.407207999999997	1.0	3.752538	2.469375	3.0	0.011212999999999999	1.1469799999999999	5.0	41.521606	0.620501	4.0	73.763405	17.038952	5.0	50.204328000000004	19.216782000000002	6.0	8.834201	4.763202	6.0	17.489875	2.868689	2.0	22.133373000000002	18.8914	4.0	41.026061
1521.0	2.0	99.369823	44.742975	93.399987	19.633469	0.365858	0.234531	0.23503400000000002	0.834044	18.715766000000002	5.0	45.285676	18.49062	5.0	0.011859	3.132159	2.0	56.24521800000001	5.71255	2.0	70.312954	16.164856	5.0	64.275534	12.516632000000001	2.0	19.647901	6.109376999999999	1.0	73.948914	1.880859	2.0	39.17218	2.964289	2.0	73.30588900000001
1626.0	2.0	37.941176	21.118824	59.104327000000005	84.857653	0.152399	0.395766	0.644323	0.5336810000000001	9.282811	1.0	11.558531	24.126646	6.0	0.809855	0.6109640000000001	4.0	58.90006999999999	3.125818	1.0	24.515335	19.513623000000003	6.0	72.875097	23.0918	2.0	8.494404	11.720104	5.0	4.802119	12.842686	3.0	28.989418	7.238991	6.0	1.428424
1665.0	2.0	80.532059	23.310489	73.23235799999999	17.370042	0.330227	0.200324	0.795411	0.355093	23.130226999999998	2.0	50.774489	13.939523000000001	2.0	0.020862000000000002	3.6651599999999998	2.0	82.83202	5.967636	4.0	66.688079	5.5534300000000005	5.0	28.246022999999997	7.536957000000001	5.0	6.026577	4.3397440000000005	1.0	20.628010999999997	23.585196	1.0	84.02535300000001	0.72039	3.0	29.170446999999996
1674.0	2.0	49.456951000000004	48.060247	39.867691	78.64218699999999	0.638462	0.468351	0.108134	0.998408	16.492079	6.0	50.753235	18.006027	4.0	0.057132	0.7417100000000001	3.0	36.864669	5.5992690000000005	4.0	87.41931	18.715525	6.0	19.401664	3.7317139999999998	6.0	6.454869	13.089831	1.0	83.14827	21.699445	1.0	41.199135	15.292482999999999	2.0	1.584236
1758.0	2.0	59.03511999999999	35.314374	64.676276	69.709025	0.644734	0.46200399999999997	0.52255	0.599118	16.496164	5.0	85.030394	12.405791	1.0	0.014311	1.027194	6.0	51.680432	4.136876	5.0	38.500268	6.867599	4.0	47.378887	17.111033	4.0	86.371224	0.326692	1.0	2.327235	6.814813000000001	1.0	24.943857	1.869747	2.0	71.85749799999999
1843.0	2.0	54.75350699999999	45.139305	70.662497	93.741848	0.934398	0.613729	0.4016	0.773273	18.598192	3.0	6.538425	21.425084	1.0	0.012835	1.835766	6.0	48.969568	0.836794	4.0	69.89601800000001	10.667207000000001	5.0	62.61315	5.428452	1.0	87.002749	7.4171119999999995	1.0	81.277625	10.104019000000001	6.0	26.970017	11.200032	1.0	5.705881
1878.0	2.0	26.92748	48.932809000000006	60.57079399999999	73.529555	0.271038	0.928415	0.212367	0.184576	22.242651000000002	6.0	52.628315	22.592339000000003	6.0	0.01648	1.604886	5.0	81.400224	1.109348	4.0	4.531028	4.402025	6.0	23.359381	23.656565	2.0	78.298585	5.163285	2.0	12.84078	3.5836080000000003	2.0	7.371336	12.110627000000001	2.0	76.673096
1890.0	2.0	38.629906	34.621091	19.434085999999997	37.353937	0.230165	0.562395	0.569258	0.23227899999999999	4.155357	3.0	49.325948	25.185864000000002	6.0	0.04233	3.885932	6.0	93.516388	2.083312	5.0	11.655342999999998	21.017349	1.0	91.074776	4.490595	5.0	1.38269	9.881374000000001	1.0	9.394347999999999	23.953649	4.0	77.018753	8.134027	3.0	18.151169
1903.0	2.0	81.565432	21.030535	86.527695	62.114024	0.136924	0.183899	0.202951	0.844591	0.732571	2.0	40.755904	19.649422	3.0	0.014428	4.030337	3.0	36.548423	2.195549	3.0	52.024721	19.333362	1.0	91.311525	22.258245000000002	1.0	6.630093	6.229903	5.0	28.551917	23.085655	6.0	7.895619	3.408603	3.0	23.774919
1951.0	2.0	37.427717	41.732616	71.333143	28.416676000000002	0.725791	0.727287	0.544333	0.25675	19.243645	1.0	12.939477	3.876139	2.0	0.029200999999999998	2.516584	2.0	45.562165	4.869971	5.0	8.276894	2.9905630000000003	6.0	26.288669	4.544551	5.0	90.089567	4.22569	3.0	97.952065	5.714866000000001	1.0	4.844284	24.713815	3.0	2.896962
2051.0	2.0	32.872002	67.99380500000001	76.838374	72.650741	0.9250950000000001	0.510885	0.152412	0.51253	19.356747	6.0	8.637468	21.141643	1.0	0.021163	0.375391	1.0	39.274615999999995	5.390065	4.0	74.690596	4.745035	2.0	48.659735	1.380176	3.0	26.198747	5.460713	2.0	29.587678000000004	18.906447	6.0	42.091221999999995	19.588627	3.0	23.190671
2054.0	2.0	30.540502000000004	65.41901700000001	40.878028	17.086153	0.8325940000000001	0.931214	0.189386	0.41256400000000004	8.783109	4.0	13.570119	5.134868	4.0	0.010912	3.151436	1.0	85.64131400000001	2.052246	3.0	41.45358	17.524664	1.0	31.213257000000002	24.289732	5.0	7.922557	2.71654	1.0	62.187143999999996	6.669683	4.0	22.055319	23.072875	3.0	30.693233000000003
2122.0	2.0	23.907698999999997	99.12783	42.743415999999996	79.21343399999999	0.36757399999999996	0.46333	0.115249	0.7709600000000001	0.620812	4.0	26.208985000000002	22.987918	5.0	0.013325	1.823134	4.0	29.077122999999997	0.24162199999999998	5.0	54.817218000000004	21.915792	4.0	17.731676	13.142903	2.0	18.740064	1.9446279999999998	4.0	10.091627	12.824667999999999	4.0	99.277895	13.887932000000001	3.0	65.62398
2236.0	2.0	51.828866	31.083741999999997	19.709267	26.769910999999997	0.440717	0.247964	0.125876	0.625293	11.980557000000001	2.0	28.999112	15.054333999999999	1.0	0.306971	5.5936069999999996	6.0	16.352754	2.938817	3.0	74.910719	21.161972	4.0	18.973878	0.413101	4.0	66.75093000000001	15.811072	3.0	19.090597	5.661465	3.0	13.242626999999999	19.795811999999998	1.0	12.052899
2265.0	2.0	37.882288	31.299231	95.59095400000001	55.375434	0.6924170000000001	0.619671	0.200994	0.201025	8.617645	3.0	67.847562	16.198029000000002	1.0	0.011612	0.122342	4.0	5.827331	1.3978620000000002	6.0	18.62061	19.956789999999998	4.0	73.208383	3.76689	2.0	66.19958000000001	1.386039	4.0	76.018348	7.457439999999999	6.0	19.182744	11.521607000000001	1.0	25.338794
2295.0	2.0	95.760447	21.579444	69.432916	46.860874	0.96014	0.725368	0.124464	0.11368699999999998	4.67109	4.0	94.13882	15.736544	4.0	0.36685999999999996	2.754934	1.0	50.53516	4.873997	6.0	79.97384	3.4959620000000005	5.0	28.395090999999997	9.903723	1.0	17.636132999999997	0.574637	4.0	48.330391999999996	16.026748	2.0	93.091755	19.178214	1.0	85.88604000000001
2326.0	2.0	42.351831	84.940798	91.271946	98.456909	0.328408	0.479063	0.457992	0.354115	6.179768	2.0	96.833713	9.041484	6.0	0.043651999999999996	0.44721000000000005	1.0	92.312828	6.162458	1.0	36.020325	16.359331	5.0	12.067502000000001	9.379421	1.0	7.2204	0.669848	4.0	9.965441	10.917208	4.0	22.556248	9.466592	3.0	60.912386
2328.0	2.0	99.519993	23.834027	10.605858	98.843124	0.26765100000000003	0.858009	0.267947	0.44445	16.149549	5.0	80.39598000000001	24.977064000000002	3.0	0.050899	4.640293	3.0	26.254871	4.91483	1.0	39.982015000000004	1.11271	4.0	46.496363	14.258372	6.0	1.494038	19.227454	2.0	8.08885	6.570656	4.0	73.500577	8.143374	3.0	27.169675
2347.0	2.0	65.814463	69.76084	62.835589	90.79950799999999	0.723852	0.637927	0.214087	0.879769	11.585482	6.0	30.900307	23.958147	2.0	0.028418000000000002	4.573746	4.0	20.213168	0.371818	3.0	34.001090999999995	4.537518	4.0	7.0086960000000005	17.377098	1.0	3.617198	3.77242	1.0	12.575679	22.541978	3.0	44.955996	22.314902	3.0	14.348265
2389.0	2.0	57.26698100000001	41.425252	43.635984	81.061921	0.16742	0.283193	0.840518	0.237569	12.714865	5.0	63.56864300000001	14.548370000000002	3.0	0.044568	4.181076	1.0	62.778753	3.7176620000000002	3.0	47.716355	16.094883	3.0	45.877917	19.167528	3.0	71.390384	17.507627	1.0	39.925882	20.03901	5.0	4.793297	13.263662	2.0	99.184661
2409.0	2.0	89.071637	37.939446000000004	83.763832	23.071755	0.844988	0.132072	0.10729200000000001	0.830442	23.139692999999998	5.0	96.275592	19.286154	4.0	0.021818	0.942032	3.0	52.66856800000001	3.7888370000000005	3.0	19.41764	1.950321	4.0	57.958518000000005	23.52994	3.0	47.843382	0.6122029999999999	5.0	51.434649	12.132257000000001	3.0	31.887566999999997	15.208569	1.0	36.869517
2431.0	2.0	95.750518	24.05059	72.94799300000001	7.461594	0.766266	0.630903	0.262277	0.8264389999999999	19.348563000000002	1.0	78.870296	18.357871	2.0	0.016693	1.674993	3.0	84.196324	3.925639	2.0	94.32409799999999	4.211843	3.0	25.274644	15.191877999999999	3.0	7.680393	11.81162	5.0	4.91411	17.246674	3.0	32.891627	25.211388	1.0	96.694872
2520.0	2.0	8.416456	55.415845999999995	97.609812	47.424564000000004	0.870078	0.8219799999999999	0.541475	0.533701	13.634286	3.0	50.804085	3.972018	2.0	0.013953	2.7408040000000002	3.0	15.252501	5.16465	6.0	4.929857	4.400532	2.0	97.59880799999999	24.315188	2.0	18.698465	5.233414	1.0	13.845510999999998	6.9595020000000005	5.0	1.399037	6.456854	5.0	35.100184000000006
2586.0	2.0	53.452558999999994	15.351723000000002	72.52209	91.670416	0.449284	0.18651900000000002	0.484076	0.78176	5.853447	3.0	17.035874	15.140626999999999	4.0	0.10869100000000001	3.459167	3.0	62.016239	1.712993	5.0	29.565521	9.305879	4.0	84.83013100000001	14.474882999999998	2.0	3.4546650000000003	7.790659	1.0	6.229608	16.172048	6.0	94.266548	17.003956	1.0	92.017303
2602.0	2.0	38.097384000000005	62.303743000000004	96.81719	97.227801	0.6676479999999999	0.388729	0.8178890000000001	0.14826	11.222094	1.0	37.056248	23.783401	5.0	0.030576999999999997	0.542962	2.0	59.165361	0.201462	6.0	63.31116899999999	10.114146	4.0	35.035073	1.948749	5.0	99.611413	9.157288000000001	2.0	90.737341	18.187638	2.0	38.353065	11.950149	3.0	9.922984
2742.0	2.0	48.199042999999996	46.80508	98.25246899999999	49.343653	0.684315	0.987728	0.379594	0.406289	5.1476	5.0	70.733549	20.078561999999998	1.0	0.01112	3.846974	5.0	48.269341	3.8331440000000003	1.0	15.641734	15.047495999999999	5.0	90.209094	17.647923000000002	1.0	66.947835	18.083245	4.0	2.299826	11.552599	4.0	13.544839999999999	1.000322	1.0	98.143761
2842.0	2.0	77.63644599999999	77.734287	74.675838	69.062312	0.263665	0.511777	0.22743200000000002	0.225156	15.250117000000001	6.0	78.453035	21.565734	1.0	0.012818000000000001	5.436624	5.0	80.256299	6.02257	3.0	69.975464	3.652308	5.0	8.524794	0.277519	4.0	75.18512700000001	5.374441	1.0	20.60055	12.666482	2.0	85.019924	8.206446000000001	4.0	68.592168
2923.0	2.0	62.2364	21.755785	82.472309	25.623064000000003	0.395348	0.300527	0.11087899999999999	0.845751	14.592516	3.0	41.051778999999996	14.910363	5.0	0.013955	2.426323	3.0	34.726402	1.8960650000000001	5.0	54.782236	22.194085	3.0	28.637442	1.501365	5.0	80.260349	0.7099	6.0	54.226427	2.9439290000000002	1.0	12.293869	6.251387	2.0	1.298123
3026.0	2.0	63.455192000000004	83.928347	25.868112	13.491585999999998	0.118675	0.240706	0.15953299999999998	0.364528	4.605053	3.0	15.193278	0.560582	1.0	0.14256	3.152838	5.0	68.67649899999999	2.997674	1.0	93.391832	8.459361999999999	4.0	98.56150600000001	1.8266639999999998	4.0	41.340004	10.675478	2.0	45.199428000000005	1.238116	2.0	20.459231	2.979995	6.0	1.6500009999999998
3117.0	2.0	58.422171999999996	47.127701	31.271881	17.15095	0.398429	0.975065	0.605618	0.583022	14.809110999999998	1.0	15.457991	2.758238	5.0	0.013877	6.050919	6.0	82.721347	0.973901	6.0	36.624598	5.031183	6.0	99.347543	1.527084	2.0	3.7026559999999997	4.643121	1.0	35.709804	19.613512	1.0	49.747049	19.492896	4.0	7.22885
3126.0	2.0	61.08155	11.218204	93.838273	3.1566389999999998	0.8231780000000001	0.292462	0.10662	0.687244	3.353991	2.0	30.086584999999996	6.476876	6.0	0.031107	1.468316	4.0	48.920649	3.272574	6.0	63.849964	6.633711999999999	4.0	7.718861	12.486832000000001	3.0	12.521622	1.4484860000000002	1.0	68.824656	3.0319409999999998	2.0	12.495303	6.121569999999999	3.0	68.22703
3213.0	2.0	96.00786	89.384466	72.33896999999999	65.448698	0.860085	0.22047199999999997	0.108082	0.374225	13.337403	5.0	43.652378999999996	14.875282	1.0	0.021569	5.9905800000000005	4.0	25.970402	1.032251	6.0	90.34011	22.514769	6.0	44.627302	19.254459	4.0	4.99961	4.387779	6.0	19.698459	3.7227309999999996	4.0	51.445933000000004	8.256597	2.0	44.495333
3236.0	2.0	71.872987	70.318864	75.949339	50.524848999999996	0.307797	0.568179	0.976881	0.6586420000000001	17.056193	4.0	19.911082999999998	18.886392999999998	5.0	0.037993	4.12924	5.0	28.999827000000003	5.847514	6.0	46.934305	10.88286	3.0	30.746491	8.769337	1.0	38.843563	1.317112	1.0	27.021432	3.787717	3.0	4.501579	5.272839	1.0	95.35984300000001
3261.0	2.0	43.937208	16.190852	49.160682	19.128545000000003	0.311909	0.778135	0.777812	0.20529299999999998	23.653845999999998	3.0	81.24805500000001	12.227991000000001	1.0	0.02501	1.37392	4.0	30.511646999999996	1.0616940000000001	3.0	16.425404	7.783463	6.0	65.459098	17.657636	1.0	2.82457	1.451014	5.0	30.678632	11.294112	5.0	9.707734	7.003921000000001	1.0	10.332394
3336.0	2.0	41.2323	59.006202	97.754283	17.774941000000002	0.267783	0.440935	0.550462	0.776325	6.553426	1.0	15.389810999999998	21.065860999999998	3.0	0.012347	4.926648	5.0	25.634062	3.68066	4.0	78.221939	11.402733999999999	6.0	3.9495080000000002	1.9125470000000002	1.0	37.126459999999994	4.409708999999999	1.0	62.479758	24.282213	1.0	74.132127	23.39472	5.0	44.382422
