index_no	uid	no_of_states	HH	HL	LH	LL	
84	1365	2	0	0	0.574	0.426	
85	1375	2	0	0	0.722	0.278	
86	1384	2	0	0	0.324	0.676	
87	1427	2	0	0	0.545	0.455	
88	1433	2	0	0	0.405	0.595	
89	1452	2	0	0.266	0.734	0	
90	1461	2	0	0	0.657	0.343	
91	1467	2	0	0	0.245	0.755	
92	1492	2	0	0	0.56	0.44	
93	1500	2	0	0	0.402	0.598	
94	1505	2	0	0	0.37	0.63	
95	1516	2	0	0	0.607	0.393	
96	1532	2	0	0	0.244	0.756	
97	1534	2	0	0.603	0.397	0	
98	1549	2	0	0.199	0.617	0.184	
99	1560	2	0	0	0.611	0.389	
100	1562	2	0	0	0.311	0.689	
101	1584	2	0	0	0.542	0.458	
102	1590	2	0	0	0.607	0.393	
103	1592	2	0	0	0.323	0.677	
104	1608	2	0	0	0.621	0.379	
105	1612	2	0	0	0.262	0.738	
106	1615	2	0	0	0.744	0.256	
107	1634	2	0	0.288	0.37	0.342	
108	1660	2	0	0	0.521	0.479	
109	1664	2	0	0	0.564	0.436	
110	1682	2	0	0	0.411	0.589	
111	1693	2	0	0	0.363	0.637	
112	1698	2	0	0	0.542	0.458	
113	1709	2	0	0	0.364	0.636	
114	1715	2	0	0	0.362	0.638	
115	1733	2	0	0	0.642	0.358	
116	1748	2	0	0	0.371	0.629	
117	1755	2	0	0	0.682	0.318	
118	1756	2	0	0	0.302	0.698	
119	1760	2	0	0.728	0.272	0	
120	1768	2	0	0	0.665	0.335	
121	1781	2	0	0	0.347	0.653	
122	1787	2	0	0	0.705	0.295	
123	1797	2	0	0	0.352	0.648	
124	1802	2	0	0	0.449	0.551	
125	1804	2	0	0	0.695	0.305	
126	1819	2	0	0.386	0.614	0	
127	1835	2	0	0	0.349	0.651	
128	1864	2	0	0.354	0.646	0	
129	1865	2	0	0	0.406	0.594	
130	1878	2	0	0	0.167	0.833	
131	1888	2	0	0	0.431	0.569	
132	1894	2	0	0	0.671	0.329	
133	1903	2	0	0.747	0.253	0	
134	1914	2	0	0	0.508	0.492	
135	1916	2	0	0	1	0	
136	1928	2	0	0	0.33	0.67	
137	1930	2	0.745	0.255	0	0	
138	1985	2	0	0	0.526	0.474	
139	1991	2	0	0	0.549	0.451	
140	2021	2	0	0	0.522	0.478	
141	2023	2	0	0	0.36	0.64	
142	2024	2	0	0	0.307	0.693	
143	2028	2	0	0.611	0.389	0	
144	2045	2	0	0	0.379	0.621	
145	2068	2	0	0	0.133	0.867	
146	2085	2	0	0	0.736	0.264	
147	2096	2	0	0	0.253	0.747	
148	2108	2	0	0	0.464	0.536	
149	2112	2	0	0	0.432	0.568	
150	2125	2	0	0	0.349	0.651	
151	2132	2	0	0	0.475	0.525	
152	2148	2	0	0	0.33	0.67	
153	2161	2	0	0	0.548	0.452	
154	2164	2	0	0	0.373	0.627	
155	2196	2	0	0	0.56	0.44	
156	2202	2	0	0.619	0.381	0	
157	2208	2	0	0	0.315	0.685	
158	2224	2	0	0	0.397	0.603	
159	2234	2	0	0.291	0.136	0.573	
160	2247	2	0	0.293	0.707	0	
161	2282	2	0	0	0.341	0.659	
162	2314	2	0	0.141	0.342	0.517	
163	2359	2	0	0	0.626	0.374	
164	2371	2	0	0.234	0.629	0.137	
165	2407	2	0	0	0.522	0.478	
166	2442	2	0	0	0.7	0.3	
167	2443	2	0	0	0.611	0.389	
168	2450	2	0	0	0.163	0.837	
169	2451	2	0	0	0.388	0.612	
170	2453	2	0	0	0.538	0.462	
171	2469	2	0	0	0.233	0.767	
172	2484	2	0	0	0.697	0.303	
173	2506	2	0	0	0.628	0.372	
174	2534	2	0	0	0.148	0.852	
175	2547	2	0	0	0.274	0.726	
176	2594	2	0	0	0.412	0.588	
177	2595	2	0	0	0.348	0.652	
178	2620	2	0	0	0.603	0.397	
179	2627	2	0	0	0.385	0.615	
180	2634	2	0	0	0.386	0.614	
181	2639	2	0	0	0.199	0.801	
182	2640	2	0	0	0.399	0.601	
183	2691	2	0	0	0.635	0.365	
184	2702	2	0	0	0.525	0.475	
185	2752	2	0	0	0.227	0.773	
186	2761	2	0	0	0.286	0.714	
187	2774	2	0	0.488	0.512	0	
188	2783	2	0	0	0.464	0.536	
189	2810	2	0	0	0.463	0.537	
190	2829	2	0	0	0.657	0.343	
191	2835	2	0	0.461	0.539	0	
192	2849	2	0	0.663	0.337	0	
193	2852	2	0	0	0.37	0.63	
194	2928	2	0	0	0.566	0.434	
195	2932	2	0	0	0.401	0.599	
196	2934	2	0	0	0.437	0.563	
197	2962	2	0	0	0.33	0.67	
198	3039	2	0	0	0.6	0.4	
199	3044	2	0	0	0.565	0.435	
200	3067	2	0	0.078	0.703	0.219	
201	3073	2	0	0	0.377	0.623	
202	3090	2	0	0	0.362	0.638	
203	3096	2	0	0	0.593	0.407	
204	3125	2	0	0	0.378	0.622	
205	3128	2	0	0	0.752	0.248	
206	3187	2	0	0	0.512	0.488	
207	3196	2	0	0	0.296	0.704	
208	3206	2	0	0	0.633	0.367	
209	3212	2	0	0	0.37	0.63	
210	3222	2	0	0	0.315	0.685	
211	3234	2	0	0	0.412	0.588	
212	3261	2	0	0	0.602	0.398	
213	3266	2	0	0.603	0.397	0	
214	3318	2	0	0.103	0.74	0.157	
215	3335	2	0	0	0.653	0.347	
216	3351	2	0	0	0.322	0.678	
217	3353	2	0.558	0.442	0	0	
218	3354	2	0	0	0.375	0.625	
219	3365	2	0	0	0.453	0.547	
220	3406	2	0	0	0.259	0.741	
221	3423	2	0	0.301	0.699	0	
222	3482	2	0	0.167	0.571	0.262	
223	3493	2	0	0	0.341	0.659	
224	3533	2	0	0	0.403	0.597	
225	3546	2	0	0	0.347	0.653	
226	3562	2	0	0	0.461	0.539	
227	3596	2	0	0	0.391	0.609	
228	3604	2	0	0.103	0.545	0.352	
229	3607	2	0	0.845	0.155	0	
230	3608	2	0	0	0.682	0.318	
231	3636	2	0	0	0.524	0.476	
232	3650	2	0	0	0.617	0.383	
233	3666	2	0	0	0.514	0.486	
234	3682	2	0	0	0.687	0.313	
235	3686	2	0	0	0.282	0.718	
236	3720	2	0	0	0.316	0.684	
237	3738	2	0	0	0.508	0.492	
238	3745	2	0	0.109	0.685	0.206	
239	3746	2	0	0	0.37	0.63	
240	3750	2	0	0	0.539	0.461	
241	3754	2	0	0	0.512	0.488	
242	3762	2	0	0	0.34	0.66	
243	3776	2	0	0	0.46	0.54	
244	3805	2	0	0.13	0.729	0.141	
245	3822	2	0	0	0.657	0.343	
246	3836	2	0	0	0.609	0.391	
247	3847	2	0	0	0.424	0.576	
248	3854	2	0	0.651	0.349	0	
249	3863	2	0	0	0.607	0.393	
250	3867	2	0.581	0.419	0	0	
251	3869	2	0	0.092	0.604	0.304	
252	3871	2	0	0	0.561	0.439	
253	3884	2	0	0	0.616	0.384	
254	3887	2	0	0.146	0.531	0.323	
255	3888	2	0	0	0.595	0.405	
256	3896	2	0	0	0.591	0.409	
257	3901	2	0	0	0.666	0.334	
258	3908	2	0	0	0.43	0.57	
259	3915	2	0	0	0.221	0.779	
260	3919	2	0	0.059	0.689	0.252	
261	3937	2	0	0	0.258	0.742	
262	3941	2	0	0	0.623	0.377	
263	3950	2	0	0	0.383	0.617	
264	3974	2	0	0	0.658	0.342	
265	3984	2	0	0	0.459	0.541	
266	4004	2	0	0	0.754	0.246	
267	4012	2	0	0	0.541	0.459	
268	4019	2	0	0	0.702	0.298	
269	4026	2	0	0	0.574	0.426	
270	4028	2	0	0	0.249	0.751	
271	4051	2	0	0	0.282	0.718	
272	4064	2	0	0	0.389	0.611	
273	4067	2	0	0.184	0.198	0.618	
274	4073	2	0	0	0.645	0.355	
275	4112	2	0	0	0.568	0.432	
276	4132	2	0	0	0.531	0.469	
277	4146	2	0.31	0.69	0	0	
278	4240	2	0	0	0.439	0.561	
279	4244	2	0	0	0.391	0.609	
280	4250	2	0	0	0.682	0.318	
281	4261	2	0	0	0.373	0.627	
282	4262	2	0	0	0.326	0.674	
283	4275	2	0	0	0.611	0.389	
284	4302	2	0	0	0.334	0.666	
285	4329	2	0	0	0.625	0.375	
286	4336	2	0	0	0.349	0.651	
287	4341	2	0	0	0.631	0.369	
288	4399	2	0	0	0.33	0.67	
289	4404	2	0	0	0.401	0.599	
290	4420	2	0	0	0.657	0.343	
291	4422	2	0	0	0.191	0.809	
292	4438	2	0	0	0.602	0.398	
293	4461	2	0	0	0.369	0.631	
294	4475	2	0	0.648	0.352	0	
295	4485	2	0	0.658	0.342	0	
296	4498	2	0	0	0.609	0.391	
297	4504	2	0	0	0.502	0.498	
298	4528	2	0	0	0.395	0.605	
299	4543	2	0	0	0.585	0.415	
300	4557	2	0	0.07	0.541	0.389	
301	4574	2	0	0	0.473	0.527	
302	4609	2	0	0	0.356	0.644	
303	4615	2	0	0	0.571	0.429	
304	4628	2	0	0	0.387	0.613	
305	4645	2	0	0	0.541	0.459	
306	4658	2	0	0	0.3	0.7	
307	4674	2	0	0.463	0.537	0	
308	4677	2	0	0	0.58	0.42	
309	4694	2	0.326	0	0.674	0	
310	4696	2	0	0	0.319	0.681	
311	4711	2	0	0	0.614	0.386	
312	4746	2	0	0	0.596	0.404	
313	4782	2	0	0	0.312	0.688	
314	4785	2	0	0.164	0.644	0.192	
315	4864	2	0	0.282	0.314	0.404	
316	4882	2	0	0	0.498	0.502	
317	4913	2	0	0	0.369	0.631	
318	4926	2	0	0.619	0.381	0	
319	4951	2	0	0.258	0.234	0.508	
320	4954	2	0	0	0.583	0.417	
321	5052	2	0	0	0.184	0.816	
322	5066	2	0	0	0.569	0.431	
323	5074	2	0	0	0.292	0.708	
324	5106	2	0	0	0.521	0.479	
325	5110	2	0	0.276	0.724	0	
326	5130	2	0	0	0.33	0.67	
327	5149	2	0	0	0.329	0.671	
328	5168	2	0	0	0.455	0.545	
329	5173	2	0	0.429	0.571	0	
330	5195	2	0	0	0.572	0.428	
331	5211	2	0	0	0.686	0.314	
332	5215	2	0	0	0.661	0.339	
333	5216	2	0	0	0.469	0.531	
334	5222	2	0	0	0.412	0.588	
335	5231	2	0	0	0.401	0.599	
336	5235	2	0	0	0.341	0.659	
337	5253	2	0	0.641	0.359	0	
338	5290	2	0	0	0.629	0.371	
339	5296	2	0	0	0.269	0.731	
340	5336	2	0	0	0.594	0.406	
341	5349	2	0	0	0.522	0.478	
342	5362	2	0	0	0.54	0.46	
343	5367	2	0	0	0.573	0.427	
344	5393	2	0	0	0.45	0.55	
345	5409	2	0	0.18	0.666	0.154	
346	5414	2	0	0	0.663	0.337	
347	5452	2	0	0	0.297	0.703	
348	5459	2	0	0	0.407	0.593	
349	5484	2	0	0	0.553	0.447	
350	5495	2	0	0.422	0.578	0	
351	5503	2	0	0	0.553	0.447	
352	5523	2	0	0	0.364	0.636	
353	5524	2	0	0	0.67	0.33	
354	5534	2	0	0	0.733	0.267	
355	5547	2	0	0.244	0.756	0	
356	5548	2	0	0	0.498	0.502	
357	5574	2	0	0	0.624	0.376	
358	5639	2	0	0	0.628	0.372	
359	5641	2	0	0	0.6	0.4	
360	5645	2	0	0.872	0.128	0	
361	5656	2	0	0	0.71	0.29	
362	5676	2	0	0	0.32	0.68	
363	5736	2	0.582	0.418	0	0	
364	5737	2	0	0	0.33	0.67	
365	5757	2	0	0	0.71	0.29	
366	5789	2	0	0	0.632	0.368	
367	5812	2	0	0.672	0.328	0	
368	5817	2	0	0.476	0.524	0	
369	5823	2	0	0.064	0.688	0.248	
370	5852	2	0	0.155	0.364	0.481	
371	5874	2	0	0.516	0.484	0	
372	5881	2	0	0	0.523	0.477	
373	5899	2	0	0	0.267	0.733	
374	5906	2	0	0.693	0.307	0	
375	5924	2	0	0	0.655	0.345	
376	5945	2	0	0	0.731	0.269	
377	5959	2	0	0	0.375	0.625	
378	5977	2	0	0	0.323	0.677	
379	5978	2	0	0	0.313	0.687	
380	5986	2	0	0	0.552	0.448	
381	5989	2	0	0.244	0.756	0	
382	6001	2	0	0.132	0.617	0.251	
383	6029	2	0	0	0.341	0.659	
384	6034	2	0	0	0.345	0.655	
385	6039	2	0	0	0.564	0.436	
386	6048	2	0	0	0.547	0.453	
387	6052	2	0	0	0.258	0.742	
388	6063	2	0	0	0.381	0.619	
389	6069	2	0	0	0.585	0.415	
390	6071	2	0	0	0.486	0.514	
391	6073	2	0	0	0.393	0.607	
392	6080	2	0	0	0.541	0.459	
393	6086	2	0	0	0.638	0.362	
394	6127	2	0	0	0.233	0.767	
395	6134	2	0.702	0	0.298	0	
396	6140	2	0	0.625	0.375	0	
397	6156	2	0	0.143	0.592	0.265	
398	6176	2	0	0	0.608	0.392	
399	6179	2	0	0	0.387	0.613	
400	6184	2	0	0	0.418	0.582	
401	6197	2	0	0	0.225	0.775	
402	6250	2	0	0	0.222	0.778	
403	6254	2	0	0	0.447	0.553	
404	6272	2	0	0	0.337	0.663	
405	6283	2	0	0	0.223	0.777	
406	6285	2	0	0	0.378	0.622	
407	6297	2	0	0	0.683	0.317	
408	6325	2	0	0	0.256	0.744	
409	6328	2	0	0	0.434	0.566	
410	6335	2	0	0	0.382	0.618	
411	6342	2	0	0	0.34	0.66	
412	6349	2	0	0	0.186	0.814	
413	6352	2	0	0	0.668	0.332	
414	6361	2	0	0	0.397	0.603	
415	6371	2	0	0	0.251	0.749	
416	6397	2	0	0	0.535	0.465	
417	6400	2	0	0.368	0.632	0	
418	6444	2	0	0.325	0.675	0	
419	6487	2	0	0.365	0.635	0	
420	6495	2	0	0	0.683	0.317	
421	6501	2	0	0.727	0.273	0	
422	6506	2	0	0	0.654	0.346	
423	6510	2	0	0.478	0.522	0	
424	6515	2	0	0	0.551	0.449	
425	6520	2	0	0.687	0.313	0	
426	6535	2	0	0	0.515	0.485	
427	6544	2	0	0	0.354	0.646	
428	6553	2	0	0	0.619	0.381	
429	6558	2	0	0	0.566	0.434	
430	6560	2	0	0	0.669	0.331	
431	6599	2	0	0	0.652	0.348	
432	6643	2	0	0.708	0.292	0	
433	6656	2	0	0.433	0.567	0	
434	6657	2	0	0	0.598	0.402	
435	6677	2	0	0	0.68	0.32	
436	6690	2	0	0	0.633	0.367	
437	6740	2	0	0.077	0.71	0.213	
438	6775	2	0	0	0.341	0.659	
439	6787	2	0	0	0.652	0.348	
440	6816	2	0	0	0.665	0.335	
441	6821	2	0	0	0.679	0.321	
442	6857	2	0	0	0.635	0.365	
443	6862	2	0	0	0.599	0.401	
444	6915	2	0	0	0.411	0.589	
445	6933	2	0	0.064	0.633	0.303	
446	6938	2	0	0.225	0.651	0.124	
447	6940	2	0	0	0.597	0.403	
448	6948	2	0	0	0.552	0.448	
449	6950	2	0	0	0.573	0.427	
450	6967	2	0	0	0.541	0.459	
451	6968	2	0	0	0.714	0.286	
452	6969	2	0	0	0.208	0.792	
453	6976	2	0	0	0.364	0.636	
454	6977	2	0	0	0.444	0.556	
455	6981	2	0	0.13	0.666	0.204	
456	6991	2	0	0	0.281	0.719	
457	6996	2	0	0	0.66	0.34	
458	7014	2	0	0	0.538	0.462	
459	7027	2	0	0	0.479	0.521	
460	7046	2	0	0	0.738	0.262	
461	7069	2	0	0	0.366	0.634	
462	7073	2	0	0	0.662	0.338	
463	7078	2	0	0	0.682	0.318	
464	7085	2	0	0	0.683	0.317	
465	7087	2	0	0	0.331	0.669	
466	7121	2	0	0.291	0.709	0	
467	7131	2	0	0	0.209	0.791	
468	7134	2	0	0	0.522	0.478	
469	7153	2	0	0	0.344	0.656	
470	7154	2	0	0	0.68	0.32	
471	7162	2	0	0	0.301	0.699	
472	7198	2	0	0	0.325	0.675	
473	7214	2	0	0	0.571	0.429	
474	7229	2	0.366	0.634	0	0	
475	7270	2	0	0.13	0.728	0.142	
476	7280	2	0	0	0.706	0.294	
477	7292	2	0.363	0.637	0	0	
478	7298	2	0.458	0.542	0	0	
479	7302	2	0	0	0.384	0.616	
480	7309	2	0	0	0.595	0.405	
481	7331	2	0	0	0.721	0.279	
482	7351	2	0	0	0.65	0.35	
483	7353	2	0	0	0.49	0.51	
484	7366	2	0	0	0.346	0.654	
485	7423	2	0	0.443	0.557	0	
486	7447	2	0	0	0.277	0.723	
487	7461	2	0	0	0.257	0.743	
488	7487	2	0	0	0.423	0.577	
489	7506	2	0	0.319	0.681	0	
490	7507	2	0	0	0.531	0.469	
491	7520	2	0	0	0.253	0.747	
492	7569	2	0	0.791	0.209	0	
493	7572	2	0	0	0.673	0.327	
494	7627	2	0	0	0.159	0.841	
495	7628	2	0	0	0.628	0.372	
496	7638	2	0	0	0.431	0.569	
497	7641	2	0	0	0.792	0.208	
498	7651	2	0	0	0.424	0.576	
499	7656	2	0	0	0.623	0.377	
500	7687	2	0	0	0.355	0.645	
501	7693	2	0	0	0.298	0.702	
502	7711	2	0	0	0.38	0.62	
503	7731	2	0	0	0.681	0.319	
504	7740	2	0	0	0.442	0.558	
505	7745	2	0	0	0.182	0.818	
506	7759	2	0	0	0.641	0.359	
507	7762	2	0	0	0.535	0.465	
508	7792	2	0	0	0.652	0.348	
509	7795	2	0	0	0.7	0.3	
510	7802	2	0	0.278	0.49	0.232	
511	7856	2	0	0	0.67	0.33	
512	7858	2	0	0	0.706	0.294	
513	7867	2	0	0	0.693	0.307	
514	7869	2	0	0	0.572	0.428	
515	7883	2	0	0	0.297	0.703	
516	7900	2	0	0	0.381	0.619	
517	7935	2	0	0.066	0.701	0.233	
518	7940	2	0	0	0.698	0.302	
519	7951	2	0	0	0.329	0.671	
520	7954	2	0	0	0.674	0.326	
521	7958	2	0	0	0.622	0.378	
522	7961	2	0	0	0.349	0.651	
523	7966	2	0	0	0.703	0.297	
524	7990	2	0	0	0.601	0.399	
525	8016	2	0	0	0.6	0.4	
526	8028	2	0	0	0.594	0.406	
527	8036	2	0	0	0.393	0.607	
528	8051	2	0	0.483	0.517	0	
529	8058	2	0	0	0.252	0.748	
530	8071	2	0	0	0.331	0.669	
531	8074	2	0	0	0.175	0.825	
532	8082	2	0	0	0.652	0.348	
533	8087	2	0	0.431	0.569	0	
534	8104	2	0	0	0.433	0.567	
535	8149	2	0	0	0.739	0.261	
536	8209	2	0	0	0.138	0.862	
537	8210	2	0	0	0.351	0.649	
538	8214	2	0	0.605	0.395	0	
539	8286	2	0	0	0.517	0.483	
540	8292	2	0	0	0.669	0.331	
541	8303	2	0	0.352	0.648	0	
542	8308	2	0	0	0.527	0.473	
543	8335	2	0	0	0.52	0.48	
544	8402	2	0	0	0.36	0.64	
545	8420	2	0.595	0.405	0	0	
546	8422	2	0	0	0.637	0.363	
547	8444	2	0	0	0.597	0.403	
548	8448	2	0	0.118	0.717	0.165	
549	8449	2	0	0	0.65	0.35	
550	8492	2	0	0	0.683	0.317	
551	8507	2	0	0	0.666	0.334	
552	8527	2	0	0	0.742	0.258	
553	8530	2	0	0	0.648	0.352	
554	8556	2	0	0.57	0.43	0	
555	8568	2	0	0.401	0.599	0	
556	8572	2	0	0	0.568	0.432	
557	8591	2	0	0	0.421	0.579	
558	8596	2	0	0	0.571	0.429	
559	8606	2	0	0.198	0.588	0.214	
560	8621	2	0	0	0.655	0.345	
561	8630	2	0	0	0.663	0.337	
562	8643	2	0	0	0.539	0.461	
563	8653	2	0	0.065	0.741	0.194	
564	8680	2	0	0.076	0.71	0.214	
565	8687	2	0	0	0.474	0.526	
566	8702	2	0	0	0.384	0.616	
567	8707	2	0	0	0.65	0.35	
568	8709	2	0	0	0.35	0.65	
569	8713	2	0	0	0.533	0.467	
570	8719	2	0	0	0.22	0.78	
571	8722	2	0	0	0.263	0.737	
572	8727	2	0	0.108	0.604	0.288	
573	8760	2	0	0	0.607	0.393	
574	8771	2	0	0	0.447	0.553	
575	8777	2	0	0	0.292	0.708	
576	8783	2	0	0	0.312	0.688	
577	8804	2	0	0	0.648	0.352	
578	8836	2	0	0	0.695	0.305	
579	8844	2	0	0	0.553	0.447	
580	8895	2	0	0	0.351	0.649	
581	8904	2	0	0	0.192	0.808	
582	8929	2	0	0.16	0.574	0.266	
583	8936	2	0	0	0.651	0.349	
584	8941	2	0	0	0.34	0.66	
585	8982	2	0	0	0.554	0.446	
586	8993	2	0	0	0.357	0.643	
587	9000	2	0	0	0.537	0.463	
588	9016	2	0	0	0.553	0.447	
589	9022	2	0	0	0.362	0.638	
590	9061	2	0	0	0.312	0.688	
591	9071	2	0	0	0.367	0.633	
592	9079	2	0	0.104	0.639	0.257	
593	9086	2	0	0	0.724	0.276	
594	9097	2	0	0.516	0.484	0	
595	9112	2	0	0	0.692	0.308	
596	9132	2	0	0	0.465	0.535	
597	9148	2	0	0	0.238	0.762	
598	9161	2	0	0	0.587	0.413	
599	9196	2	0	0.079	0.62	0.301	
600	9197	2	0	0	0.241	0.759	
601	9224	2	0	0	0.31	0.69	
602	9237	2	0	0	0.628	0.372	
603	9265	2	0	0.608	0.392	0	
604	9279	2	0	0	0.154	0.846	
605	9281	2	0	0	0.588	0.412	
606	9298	2	0	0.084	0.718	0.198	
607	9310	2	0	0	0.612	0.388	
608	9319	2	0	0	0.651	0.349	
609	9324	2	0	0	0.689	0.311	
610	9340	2	0	0.235	0.765	0	
611	9356	2	0	0	0.42	0.58	
612	9381	2	0	0	0.505	0.495	
613	9382	2	0	0	0.408	0.592	
614	9412	2	0	0	0.696	0.304	
615	9420	2	0	0	0.621	0.379	
616	9438	2	0	0.113	0.728	0.159	
617	9447	2	0	0.673	0.327	0	
618	9452	2	0	0	0.563	0.437	
619	9459	2	0	0	0.452	0.548	
620	9477	2	0	0.264	0.736	0	
621	9482	2	0	0	0.341	0.659	
622	9496	2	0	0	0.304	0.696	
623	9515	2	0	0.172	0.612	0.216	
624	9564	2	0	0.114	0.716	0.17	
625	9585	2	0	0	0.4	0.6	
626	9604	2	0	0	0.357	0.643	
627	9605	2	0	0	0.67	0.33	
628	9606	2	0	0	0.211	0.789	
629	9618	2	0	0.545	0.455	0	
630	9625	2	0.586	0.414	0	0	
631	9656	2	0	0	0.466	0.534	
632	9670	2	0	0	0.449	0.551	
633	9674	2	0	0	0.636	0.364	
634	9684	2	0	0	0.712	0.288	
635	9709	2	0	0	0.311	0.689	
636	9720	2	0	0	0.603	0.397	
637	9755	2	0	0	0.323	0.677	
638	9788	2	0	0	0.274	0.726	
639	9798	2	0	0	0.217	0.783	
640	9799	2	0	0.648	0.352	0	
641	9836	2	0	0	0.725	0.275	
642	9858	2	0	0	0.526	0.474	
643	9859	2	0	0.63	0.37	0	
644	9860	2	0	0	0.675	0.325	
645	9895	2	0	0.34	0.66	0	
646	9963	2	0	0	0.3	0.7	
647	9974	2	0	0	0.404	0.596	
