index_no	uid	no_of_states	HH	HL	LH	LL	
236	2061	2	0	0.589	0.411	0	
237	2078	2	0	0.827	0.173	0	
238	2080	2	0	0.406	0.594	0	
239	2102	2	0	0.851	0.149	0	
240	2113	2	0	0.494	0.506	0	
241	2122	2	0	0.1	0.9	0	
242	2143	2	0	0.9	0.1	0	
243	2144	2	0	0.783	0.217	0	
244	2192	2	0	0.892	0.108	0	
245	2195	2	0	0.789	0.211	0	
246	2206	2	0	0.866	0.134	0	
247	2233	2	0	0.124	0.876	0	
248	2236	2	0	0.611	0.389	0	
249	2249	2	0	0.637	0.363	0	
250	2252	2	0	0.506	0.494	0	
251	2263	2	0	0.045	0.955	0	
252	2267	2	0	0.488	0.512	0	
253	2268	2	0	0.167	0.833	0	
254	2270	2	0	0.174	0.826	0	
255	2272	2	0	0.898	0.102	0	
256	2284	2	0	0.712	0.288	0	
257	2308	2	0	0.429	0.571	0	
258	2312	2	0	0.206	0.794	0	
259	2322	2	0	0.59	0.41	0	
260	2323	2	0	0.155	0.845	0	
261	2331	2	0	0.735	0.265	0	
262	2333	2	0	0.819	0.181	0	
263	2334	2	0	0.879	0.121	0	
264	2340	2	0	0.773	0.227	0	
265	2350	2	0	0.426	0.574	0	
266	2397	2	0	0.256	0.744	0	
267	2401	2	0	0.403	0.597	0	
268	2403	2	0	0.86	0.14	0	
269	2404	2	0	0.118	0.882	0	
270	2413	2	0	0.405	0.595	0	
271	2422	2	0	0.728	0.272	0	
272	2427	2	0	0.497	0.503	0	
273	2430	2	0	0.872	0.128	0	
274	2460	2	0	0.571	0.429	0	
275	2467	2	0.004	0.14	0.856	0	
276	2473	2	0	0.787	0.213	0	
277	2476	2	0	0.928	0.072	0	
278	2478	2	0	0.205	0.795	0	
279	2486	2	0	0.458	0.542	0	
280	2500	2	0	0.762	0.238	0	
281	2526	2	0	0.454	0.546	0	
282	2527	2	0	0.109	0.891	0	
283	2529	2	0	0.26	0.74	0	
284	2531	2	0	0.598	0.402	0	
285	2532	2	0	0.884	0.116	0	
286	2535	2	0	0.505	0.495	0	
287	2543	2	0	0.153	0.847	0	
288	2546	2	0	0.131	0.869	0	
289	2567	2	0	0.53	0.47	0	
290	2568	2	0	0.38	0.62	0	
291	2582	2	0	0.685	0.315	0	
292	2596	2	0	0.408	0.592	0	
293	2601	2	0	0.925	0.075	0	
294	2605	2	0	0.529	0.471	0	
295	2608	2	0	0.891	0.109	0	
296	2609	2	0	0.318	0.682	0	
297	2613	2	0	0.173	0.827	0	
298	2615	2	0	0.789	0.211	0	
299	2618	2	0	0.792	0.208	0	
300	2619	2	0	0.783	0.217	0	
301	2624	2	0	0.122	0.878	0	
302	2635	2	0	0.638	0.362	0	
303	2636	2	0	0.328	0.672	0	
304	2643	2	0	0.714	0.286	0	
305	2645	2	0	0.776	0.224	0	
306	2658	2	0	0.078	0.922	0	
307	2692	2	0	0.698	0.302	0	
308	2719	2	0	0.815	0.185	0	
309	2721	2	0	0.391	0.609	0	
310	2726	2	0	0.597	0.403	0	
311	2731	2	0	0.818	0.182	0	
312	2738	2	0	0.172	0.828	0	
313	2740	2	0	0.631	0.369	0	
314	2765	2	0	0.492	0.508	0	
315	2773	2	0	0.835	0.165	0	
316	2790	2	0	0.713	0.287	0	
317	2798	2	0	0.182	0.818	0	
318	2820	2	0	0.197	0.803	0	
319	2839	2	0	0.162	0.838	0	
320	2843	2	0	0.805	0.195	0	
321	2854	2	0	0.814	0.186	0	
322	2874	2	0.468	0.532	0	0	
323	2881	2	0	0.849	0.151	0	
324	2883	2	0.209	0.791	0	0	
325	2889	2	0	0.467	0.533	0	
326	2892	2	0	0.224	0.776	0	
327	2916	2	0	0.288	0.712	0	
328	2920	2	0	0.955	0.045	0	
329	2925	2	0	0.659	0.341	0	
330	2938	2	0	0.613	0.387	0	
331	2955	2	0	0.854	0.146	0	
332	2961	2	0	0.901	0.099	0	
333	2964	2	0	0.744	0.256	0	
334	2982	2	0	0.745	0.255	0	
335	2997	2	0	0.261	0.739	0	
336	3006	2	0	0.254	0.746	0	
337	3013	2	0	0.827	0.173	0	
338	3031	2	0	0.836	0.164	0	
339	3038	2	0	0.482	0.518	0	
340	3041	2	0	0.226	0.774	0	
341	3056	2	0	0.826	0.174	0	
342	3057	2	0	0.69	0.31	0	
343	3061	2	0	0.408	0.592	0	
344	3080	2	0	0.722	0.278	0	
345	3081	2	0	0.141	0.859	0	
346	3083	2	0.267	0	0.733	0	
347	3084	2	0	0.22	0.78	0	
348	3086	2	0	0.674	0.326	0	
349	3104	2	0	0.708	0.292	0	
350	3107	2	0	0.386	0.614	0	
351	3126	2	0	0.598	0.402	0	
352	3130	2	0	0.628	0.372	0	
353	3134	2	0	0.368	0.632	0	
354	3135	2	0	0.526	0.474	0	
355	3139	2	0	0.745	0.255	0	
356	3144	2	0	0.923	0.077	0	
357	3148	2	0	0.638	0.362	0	
358	3151	2	0	0.229	0.771	0	
359	3154	2	0.214	0.786	0	0	
360	3156	2	0	0.318	0.682	0	
361	3161	2	0	0.115	0.885	0	
362	3166	2	0	0.73	0.27	0	
363	3182	2	0.566	0.434	0	0	
364	3184	2	0	0.838	0.162	0	
365	3185	2	0	0.7	0.3	0	
366	3189	2	0	0.443	0.557	0	
367	3209	2	0	0.533	0.467	0	
368	3210	2	0	0.319	0.681	0	
369	3220	2	0	0.519	0.481	0	
370	3226	2	0	0.688	0.312	0	
371	3239	2	0	0.229	0.771	0	
372	3246	2	0	0.676	0.324	0	
373	3252	2	0	0.243	0.757	0	
374	3259	2	0	0.187	0.813	0	
375	3260	2	0	0.091	0.909	0	
376	3274	2	0	0.183	0.817	0	
377	3276	2	0	0.69	0.31	0	
378	3287	2	0	0.62	0.38	0	
379	3323	2	0	0.401	0.599	0	
380	3324	2	0	0.471	0.529	0	
381	3331	2	0	0.849	0.151	0	
382	3349	2	0	0.203	0.797	0	
383	3368	2	0	0.781	0.219	0	
384	3369	2	0	0.871	0.129	0	
385	3393	2	0	0.541	0.459	0	
386	3398	2	0	0.686	0.314	0	
387	3403	2	0	0.879	0.121	0	
388	3419	2	0	0.102	0.898	0	
389	3428	2	0	0.222	0.778	0	
390	3429	2	0	0.599	0.401	0	
391	3438	2	0	0.298	0.702	0	
392	3454	2	0	0.696	0.304	0	
393	3470	2	0	0.153	0.847	0	
394	3486	2	0	0.283	0.717	0	
395	3501	2	0	0.664	0.336	0	
396	3508	2	0	0.47	0.53	0	
397	3509	2	0	0.754	0.246	0	
398	3512	2	0	0.295	0.705	0	
399	3513	2	0	0.153	0.847	0	
400	3517	2	0	0.098	0.902	0	
401	3539	2	0	0.261	0.739	0	
402	3540	2	0	0.315	0.685	0	
403	3559	2	0	0.581	0.419	0	
404	3567	2	0	0.775	0.225	0	
405	3572	2	0	0.823	0.177	0	
406	3578	2	0	0.748	0.252	0	
407	3588	2	0	0.117	0.883	0	
408	3591	2	0	0.268	0.732	0	
409	3606	2	0	0.818	0.182	0	
410	3609	2	0	0.891	0.109	0	
411	3615	2	0	0.828	0.172	0	
412	3625	2	0	0.761	0.239	0	
413	3634	2	0	0.876	0.124	0	
414	3638	2	0	0.159	0.841	0	
415	3639	2	0	0.775	0.225	0	
416	3643	2	0	0.388	0.612	0	
417	3661	2	0	0.054	0.946	0	
418	3674	2	0	0.456	0.544	0	
419	3680	2	0	0.281	0.719	0	
420	3681	2	0	0.314	0.686	0	
421	3701	2	0	0.374	0.626	0	
422	3726	2	0	0.652	0.348	0	
423	3741	2	0	0.655	0.345	0	
424	3742	2	0	0.863	0.137	0	
425	3764	2	0	0.081	0.919	0	
426	3784	2	0	0.53	0.47	0	
427	3786	2	0	0.273	0.727	0	
428	3792	2	0	0.182	0.818	0	
429	3794	2	0	0.184	0.816	0	
430	3801	2	0	0.672	0.328	0	
431	3804	2	0	0.758	0.242	0	
432	3813	2	0	0.832	0.168	0	
433	3816	2	0	0.122	0.878	0	
434	3829	2	0	0.84	0.16	0	
435	3842	2	0	0.872	0.128	0	
436	3875	2	0	0.154	0.846	0	
437	3885	2	0	0.064	0.881	0.055	
438	3909	2	0	0.69	0.31	0	
439	3910	2	0	0.795	0.205	0	
440	3929	2	0	0.43	0.57	0	
441	3930	2	0	0.364	0.636	0	
442	3938	2	0	0.846	0.154	0	
443	3940	2	0	0.497	0.503	0	
444	3945	2	0	0.344	0.656	0	
445	3958	2	0	0.783	0.217	0	
446	3968	2	0.223	0.777	0	0	
447	3969	2	0	0.749	0.251	0	
448	3976	2	0	0.144	0.856	0	
449	3983	2	0	0.442	0.558	0	
450	3990	2	0	0.332	0.668	0	
451	3999	2	0	0.585	0.415	0	
452	4007	2	0	0.078	0.922	0	
453	4018	2	0	0.857	0.143	0	
454	4021	2	0	0.125	0.875	0	
455	4030	2	0	0.559	0.441	0	
456	4036	2	0	0.266	0.734	0	
457	4037	2	0	0.825	0.175	0	
458	4055	2	0	0.357	0.643	0	
459	4068	2	0	0.528	0.472	0	
460	4080	2	0	0.202	0.798	0	
461	4087	2	0	0.893	0.107	0	
462	4093	2	0	0.31	0.69	0	
463	4097	2	0	0.608	0.392	0	
464	4103	2	0	0.56	0.44	0	
465	4113	2	0	0.191	0.809	0	
466	4119	2	0	0.654	0.346	0	
467	4122	2	0	0.192	0.808	0	
468	4147	2	0	0.258	0.742	0	
469	4157	2	0	0.532	0.468	0	
470	4162	2	0	0.11	0.89	0	
471	4163	2	0	0.889	0.111	0	
472	4166	2	0	0	0.262	0.738	
473	4170	2	0	0.187	0.813	0	
474	4173	2	0	0.296	0.704	0	
475	4181	2	0	0.142	0.858	0	
476	4188	2	0	0.207	0.793	0	
477	4189	2	0	0.279	0.721	0	
478	4190	2	0	0.113	0.887	0	
479	4200	2	0	0.143	0.857	0	
480	4203	2	0	0.392	0.608	0	
481	4219	2	0	0.592	0.408	0	
482	4223	2	0	0.475	0.525	0	
483	4226	2	0	0.758	0.242	0	
484	4253	2	0	0.313	0.687	0	
485	4254	2	0	0.205	0.795	0	
486	4269	2	0	0.549	0.37	0.081	
487	4271	2	0	0.499	0.501	0	
488	4279	2	0	0.255	0.745	0	
489	4306	2	0	0.373	0.627	0	
490	4318	2	0	0.595	0.405	0	
491	4319	2	0	0.816	0.184	0	
492	4344	2	0	0.446	0.554	0	
493	4355	2	0	0.137	0.863	0	
494	4361	2	0	0.219	0.781	0	
495	4362	2	0	0.487	0.513	0	
496	4366	2	0	0.772	0.228	0	
497	4406	2	0	0.821	0.179	0	
498	4413	2	0	0.855	0.145	0	
499	4414	2	0	0.336	0.664	0	
500	4436	2	0	0.122	0.878	0	
501	4445	2	0	0.152	0.848	0	
502	4448	2	0	0.638	0.362	0	
503	4459	2	0	0.099	0.901	0	
504	4462	2	0	0.807	0.193	0	
505	4489	2	0	0.204	0.796	0	
506	4493	2	0	0.302	0.698	0	
507	4508	2	0	0.775	0.225	0	
508	4514	2	0	0.704	0.296	0	
509	4523	2	0	0.761	0.239	0	
510	4525	2	0	0.754	0.246	0	
511	4547	2	0	0.121	0.879	0	
512	4550	2	0	0.113	0.887	0	
513	4556	2	0	0.67	0.33	0	
514	4559	2	0	0.216	0.784	0	
515	4572	2	0	0.502	0.498	0	
516	4575	2	0	0.694	0.306	0	
517	4583	2	0	0.262	0.738	0	
518	4591	2	0	0.272	0.728	0	
519	4592	2	0	0.162	0.838	0	
520	4595	2	0	0.399	0.601	0	
521	4597	2	0	0.769	0.231	0	
522	4598	2	0	0.863	0.137	0	
523	4599	2	0	0.139	0.861	0	
524	4616	2	0	0.844	0.156	0	
525	4624	2	0	0.636	0.364	0	
526	4626	2	0	0.789	0.211	0	
527	4629	2	0	0.831	0.169	0	
528	4644	2	0	0.142	0.858	0	
529	4647	2	0	0.357	0.643	0	
530	4648	2	0	0.384	0.616	0	
531	4657	2	0	0.597	0.403	0	
532	4665	2	0	0.059	0.941	0	
533	4670	2	0	0.637	0.363	0	
534	4683	2	0	0.329	0.671	0	
535	4684	2	0	0.669	0.331	0	
536	4687	2	0	0.596	0.404	0	
537	4713	2	0	0.117	0.883	0	
538	4724	2	0	0.74	0.26	0	
539	4728	2	0	0.329	0.671	0	
540	4744	2	0	0.148	0.852	0	
541	4745	2	0	0.469	0.531	0	
542	4747	2	0	0.245	0.755	0	
543	4748	2	0	0.426	0.574	0	
544	4763	2	0	0.439	0.561	0	
545	4791	2	0	0.898	0.102	0	
546	4794	2	0	0.849	0.151	0	
547	4796	2	0	0.125	0.875	0	
548	4807	2	0	0.325	0.675	0	
549	4824	2	0	0.844	0.156	0	
550	4825	2	0	0.834	0.166	0	
551	4826	2	0	0.766	0.234	0	
552	4831	2	0	0.357	0.643	0	
553	4837	2	0	0.191	0.809	0	
554	4843	2	0	0.248	0.752	0	
555	4845	2	0	0.569	0.431	0	
556	4846	2	0	0.851	0.149	0	
557	4853	2	0	0.165	0.835	0	
558	4854	2	0	0.448	0.552	0	
559	4867	2	0	0.414	0.586	0	
560	4879	2	0	0.699	0.301	0	
561	4880	2	0	0.798	0.202	0	
562	4885	2	0	0.87	0.13	0	
563	4889	2	0	0.554	0.446	0	
564	4892	2	0	0.176	0.824	0	
565	4904	2	0	0.638	0.362	0	
566	4909	2	0	0.175	0.825	0	
567	4911	2	0	0.299	0.701	0	
568	4915	2	0	0.606	0.394	0	
569	4931	2	0	0.102	0.898	0	
570	4934	2	0	0.595	0.405	0	
571	4944	2	0	0.93	0.07	0	
572	4955	2	0	0.326	0.674	0	
573	4971	2	0	0.819	0.181	0	
574	4972	2	0	0.183	0.817	0	
575	4975	2	0	0.745	0.255	0	
576	4987	2	0	0.912	0.088	0	
577	4995	2	0	0.349	0.651	0	
578	5024	2	0	0.204	0.796	0	
579	5031	2	0	0.155	0.845	0	
580	5035	2	0	0.423	0.577	0	
581	5037	2	0	0.192	0.808	0	
582	5039	2	0	0.877	0.123	0	
583	5045	2	0	0.554	0.446	0	
584	5047	2	0	0.201	0.799	0	
585	5053	2	0	0.126	0.874	0	
586	5081	2	0	0.725	0.275	0	
587	5093	2	0	0.613	0.387	0	
588	5098	2	0	0.154	0.846	0	
589	5104	2	0	0.611	0.389	0	
590	5113	2	0	0.375	0.625	0	
591	5120	2	0	0.844	0.156	0	
592	5161	2	0	0.218	0.782	0	
593	5175	2	0	0.299	0.701	0	
594	5192	2	0	0.194	0.806	0	
595	5198	2	0	0.82	0.18	0	
596	5202	2	0	0.356	0.644	0	
597	5203	2	0	0.104	0.896	0	
598	5212	2	0.263	0.737	0	0	
599	5243	2	0	0.252	0.748	0	
600	5245	2	0	0.457	0.543	0	
601	5246	2	0	0.6	0.4	0	
602	5261	2	0	0.119	0.881	0	
603	5271	2	0	0.225	0.775	0	
604	5272	2	0.065	0	0.935	0	
605	5278	2	0	0.513	0.487	0	
606	5279	2	0	0.694	0.306	0	
607	5280	2	0	0.644	0.356	0	
608	5286	2	0	0.166	0.834	0	
609	5313	2	0	0.772	0.228	0	
610	5341	2	0	0.889	0.111	0	
611	5344	2	0	0.199	0.801	0	
612	5351	2	0	0.154	0.846	0	
613	5354	2	0	0.381	0.619	0	
614	5360	2	0	0.685	0.315	0	
615	5386	2	0	0.136	0.864	0	
616	5404	2	0	0.669	0.331	0	
617	5422	2	0	0.249	0.751	0	
618	5426	2	0	0.382	0.618	0	
619	5429	2	0	0.373	0.627	0	
620	5434	2	0	0.612	0.388	0	
621	5441	2	0	0.533	0.467	0	
622	5447	2	0	0.256	0.744	0	
623	5460	2	0	0.536	0.464	0	
624	5466	2	0	0.761	0.239	0	
625	5472	2	0	0.688	0.312	0	
626	5478	2	0	0.713	0.287	0	
627	5482	2	0	0.222	0.778	0	
628	5488	2	0	0.169	0.831	0	
629	5490	2	0	0.237	0.763	0	
630	5494	2	0	0.857	0.143	0	
631	5508	2	0	0.454	0.546	0	
632	5512	2	0	0.757	0.243	0	
633	5526	2	0	0.244	0.756	0	
634	5545	2	0	0.296	0.704	0	
635	5579	2	0	0.884	0.116	0	
636	5593	2	0	0.852	0.148	0	
637	5595	2	0	0.278	0.722	0	
638	5614	2	0	0.235	0.765	0	
639	5619	2	0	0.296	0.704	0	
640	5624	2	0	0.25	0.75	0	
641	5667	2	0	0.891	0.109	0	
642	5668	2	0	0.531	0.469	0	
643	5673	2	0	0.362	0.638	0	
644	5682	2	0	0.398	0.602	0	
645	5702	2	0	0.408	0.592	0	
646	5703	2	0	0.219	0.781	0	
647	5707	2	0	0.381	0.619	0	
648	5722	2	0	0.112	0.888	0	
649	5730	2	0	0.715	0.285	0	
650	5749	2	0	0.548	0.452	0	
651	5750	2	0	0.307	0.693	0	
652	5751	2	0.152	0.848	0	0	
653	5772	2	0	0.781	0.219	0	
654	5781	2	0	0.317	0.683	0	
655	5787	2	0	0.843	0.157	0	
656	5790	2	0	0.14	0.86	0	
657	5800	2	0	0.881	0.119	0	
658	5801	2	0	0.861	0.139	0	
659	5808	2	0	0.345	0.655	0	
660	5819	2	0	0.21	0.79	0	
661	5824	2	0	0.829	0.171	0	
662	5835	2	0	0.205	0.795	0	
663	5843	2	0	0.861	0.139	0	
664	5850	2	0	0.713	0.287	0	
665	5854	2	0	0.52	0.48	0	
666	5858	2	0	0.316	0.684	0	
667	5872	2	0	0.645	0.355	0	
668	5880	2	0	0.077	0.923	0	
669	5891	2	0	0.258	0.742	0	
670	5898	2	0	0.717	0.283	0	
671	5931	2	0	0.159	0.841	0	
672	5932	2	0	0.316	0.684	0	
673	5982	2	0	0.499	0.501	0	
674	5990	2	0	0.474	0.526	0	
675	6027	2	0	0.551	0.449	0	
676	6032	2	0	0.107	0.893	0	
677	6054	2	0	0.046	0.954	0	
678	6057	2	0	0.944	0.056	0	
679	6062	2	0	0.781	0.219	0	
680	6072	2	0	0.552	0.448	0	
681	6076	2	0	0.407	0.593	0	
682	6097	2	0	0.837	0.163	0	
683	6112	2	0	0.172	0.828	0	
684	6123	2	0	0.646	0.354	0	
685	6143	2	0	0.843	0.157	0	
686	6144	2	0	0.738	0.262	0	
687	6167	2	0	0.369	0.631	0	
688	6177	2	0	0.184	0.816	0	
689	6181	2	0	0.638	0.362	0	
690	6194	2	0	0.537	0.463	0	
691	6203	2	0	0.258	0.742	0	
692	6213	2	0	0.208	0.792	0	
693	6216	2	0	0.485	0.515	0	
694	6217	2	0	0.266	0.734	0	
695	6227	2	0	0.379	0.621	0	
696	6228	2	0	0.152	0.848	0	
697	6249	2	0	0.65	0.35	0	
698	6266	2	0	0.816	0.184	0	
699	6275	2	0	0.613	0.387	0	
700	6282	2	0	0.41	0.59	0	
701	6284	2	0	0.838	0.162	0	
702	6293	2	0	0.68	0.32	0	
