uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
662.0	3.0	53.497527000000005	27.723281	12.962291	91.109258	0.411629	0.906725	0.575364	0.209592	25.506919	4.0	84.413483	62.876823	2.0	0.055117	7.2484850000000005	3.0	68.237674	26.684212	6.0	8.076921	42.731889	1.0	0.01785	12.138857000000002	5.0	71.68260500000001
699.0	3.0	28.190357000000002	78.88243100000001	34.513595	63.791603	0.9951540000000001	0.301697	0.495889	0.691616	46.349416999999995	2.0	41.04766	42.481465	5.0	0.057277	7.486869	4.0	57.059974	62.639724	2.0	88.064805	35.377328000000006	2.0	0.010111	10.446219000000001	5.0	31.598570000000002
729.0	3.0	13.5436	62.25655	30.357018	66.137749	0.879252	0.807137	0.262467	0.725116	16.604658999999998	6.0	50.327141	61.427870999999996	6.0	0.013471	14.777589	3.0	68.146087	31.071171000000003	5.0	79.573337	65.866582	5.0	0.020697	16.384345	3.0	47.198651
744.0	3.0	46.175517	64.01706999999999	45.475657	83.77152199999999	0.5116310000000001	0.514241	0.931839	0.690797	58.04695600000001	1.0	68.043599	60.731626	5.0	0.020363	16.994328	4.0	90.778622	45.462564	2.0	91.734112	40.302397	3.0	0.030086	5.335521	4.0	39.151509000000004
745.0	3.0	19.921757	14.680976999999999	58.888037	62.352254	0.332575	0.185823	0.901503	0.914616	77.47851	4.0	42.727063	20.685242000000002	5.0	0.01584	14.902579000000001	6.0	24.582373	11.467107	4.0	79.447948	70.285762	4.0	0.10209800000000001	16.259737	2.0	23.879445
747.0	3.0	84.762038	38.091469000000004	74.619878	60.658454000000006	0.810813	0.8911469999999999	0.267678	0.783982	52.019974	4.0	63.377233	23.505323	6.0	0.017275	11.314094	5.0	78.93342700000001	63.585162	5.0	71.460977	68.013874	3.0	0.016555	17.019892000000002	3.0	85.054188
763.0	3.0	26.055375	14.410229999999999	27.362938	77.649435	0.737698	0.62288	0.9993569999999999	0.268271	8.755578	4.0	91.74056999999999	55.198865000000005	3.0	0.020265000000000002	15.268464000000002	6.0	13.399491000000001	44.301512	2.0	64.092869	69.792226	3.0	0.018544	13.763613000000001	4.0	82.018798
814.0	3.0	52.99361	22.343184	42.737854	52.546602	0.377197	0.823465	0.8683190000000001	0.667964	1.930549	6.0	36.779528000000006	27.548415999999996	6.0	0.038858	17.751222	5.0	38.602143	24.537724	3.0	72.950843	39.218785	2.0	0.044095	3.676306	3.0	88.14999499999999
835.0	3.0	9.849745	49.766874	36.301984000000004	72.46430500000001	0.138689	0.195476	0.39119499999999996	0.468145	37.572588	2.0	53.5306	47.018566	2.0	0.016491	8.426438000000001	6.0	85.00760600000001	23.342206	5.0	88.906111	24.563214000000002	1.0	0.045142	11.180765	6.0	65.395736
858.0	3.0	12.678784	68.773495	42.298809000000006	64.003276	0.34894899999999995	0.625551	0.665475	0.665675	13.021901	3.0	50.368862	43.713048	1.0	0.035155	13.879189000000002	3.0	94.511663	44.49004	6.0	40.763971999999995	18.980620000000002	3.0	0.029519	12.161781	2.0	64.520197
859.0	3.0	7.069792999999999	45.592287	86.738351	91.384689	0.16538599999999998	0.200415	0.9947809999999999	0.841505	8.329525	2.0	53.606386	3.1528099999999997	1.0	0.02044	13.07141	5.0	64.492504	34.90044	6.0	90.451564	22.380182	1.0	0.041404	5.426254	3.0	15.561921
910.0	3.0	84.636924	13.923962	27.212021000000004	20.034248	0.49170200000000003	0.200741	0.975568	0.12001600000000001	22.270160999999998	2.0	38.455572	25.807139000000003	4.0	0.010946	17.387987	5.0	42.880327	47.645787	2.0	26.406086	28.828818	6.0	0.022925	17.775132	4.0	75.576197
915.0	3.0	67.107975	30.974934	46.513744	42.852334	0.44406	0.611827	0.783849	0.85644	15.673070000000001	2.0	49.434025	47.874823	4.0	0.10399000000000001	15.389491	6.0	61.751838	22.951552	4.0	30.413359000000003	11.148823	2.0	0.013132	4.6993160000000005	4.0	72.375399
919.0	3.0	80.274714	86.21772800000001	5.84342	89.709218	0.8087529999999999	0.960987	0.29135500000000003	0.7488600000000001	31.149583000000003	4.0	86.57396800000001	71.350326	3.0	0.029767000000000002	13.501074	5.0	79.663601	34.640583	3.0	46.23362	15.316398999999999	3.0	0.017478999999999998	4.455031	5.0	44.701446999999995
928.0	3.0	38.423493	70.264381	66.07637199999999	86.136539	0.599023	0.94944	0.9858180000000001	0.45237	31.027601	3.0	67.943687	13.418932	5.0	0.074907	12.072498	5.0	92.158957	23.473871	6.0	91.72880500000001	21.844632999999998	4.0	0.010975	16.54628	4.0	46.407990999999996
943.0	3.0	2.038134	70.764361	24.847556	76.987175	0.363948	0.677922	0.6773819999999999	0.5707979999999999	53.540801	2.0	60.176763	53.656661	6.0	0.010543	1.307509	4.0	49.258276	26.071041	5.0	87.112578	28.801837	4.0	0.6612319999999999	10.805985	4.0	87.396702
956.0	3.0	21.156754	91.70482700000001	11.367723	26.259904	0.9622649999999999	0.169722	0.397509	0.14685399999999998	64.144223	6.0	60.93933199999999	35.792618	2.0	0.012306999999999998	8.165905	2.0	43.883209	10.103939	3.0	78.546021	36.666623	3.0	0.20753200000000002	15.35385	4.0	73.123239
958.0	3.0	23.984784	28.198809999999998	80.02745999999999	13.979895	0.520741	0.274753	0.889869	0.442312	77.657656	4.0	76.350176	12.421435	5.0	0.022824	10.993067	4.0	57.515882	28.60724	4.0	77.227898	25.823826999999998	5.0	0.908645	13.232785999999999	6.0	25.526301
960.0	3.0	27.31232	56.233189	32.210298	54.404337	0.5039859999999999	0.28183400000000003	0.695526	0.5287470000000001	38.669327	4.0	42.790888	22.670113	4.0	0.010603	3.899539	5.0	89.838072	7.803186999999999	6.0	82.327763	56.893918000000006	4.0	0.102022	14.461433	5.0	29.252312
963.0	3.0	25.332024	94.021805	44.016931	84.11636800000001	0.489307	0.975843	0.99082	0.960568	73.992162	6.0	39.845611	59.348372999999995	6.0	0.011216	15.497267	6.0	92.345768	45.848337	4.0	49.059020000000004	66.020872	4.0	0.037459	7.823932000000001	3.0	18.890025
999.0	3.0	28.965021999999998	26.367981	12.885454	14.34184	0.7969350000000001	0.478603	0.348648	0.1819	48.790632	2.0	70.677482	17.323777	2.0	0.014066999999999998	9.126324	6.0	53.559231999999994	70.118264	2.0	58.252897	78.43798699999999	4.0	0.016822	4.0757129999999995	5.0	84.138136
1007.0	3.0	22.70208	73.97218000000001	51.082809999999995	31.915921	0.315542	0.7958350000000001	0.882392	0.532935	40.616716	6.0	49.48421	49.087759000000005	6.0	0.01523	12.736203	4.0	89.715199	43.938849	6.0	31.8183	56.31353000000001	1.0	0.010581	12.806049	4.0	77.15001099999999
1035.0	3.0	30.483396999999997	65.499628	16.548304	79.78451700000001	0.7037979999999999	0.72887	0.439968	0.9146120000000001	54.36455	6.0	84.168841	31.105976000000002	3.0	0.017684000000000002	7.387092999999999	1.0	85.13158100000001	53.545892	5.0	36.88966	56.401813	3.0	0.010459999999999999	12.927956	6.0	51.538115999999995
1039.0	3.0	46.274423999999996	34.660073	17.620376	73.910669	0.243878	0.721748	0.547046	0.5308470000000001	41.06051	2.0	47.539541	60.88803000000001	4.0	0.12194300000000001	17.635167000000003	5.0	27.126936999999998	64.179965	1.0	37.047216	72.701314	4.0	0.03512	9.629114999999999	6.0	99.566402
1049.0	3.0	32.525738	64.456748	28.033912	42.139196000000005	0.339992	0.287009	0.511475	0.9132129999999999	18.872195	3.0	59.509628	31.569965999999997	5.0	0.141979	7.788537	5.0	99.66756	20.612985000000002	3.0	74.898193	19.036884	6.0	0.015843	17.893748000000002	4.0	39.930019
1050.0	3.0	24.700777	70.124236	27.708265	51.850912	0.863714	0.5585439999999999	0.11511400000000001	0.430825	27.332601	5.0	9.890808999999999	72.892844	5.0	0.011372	8.964255999999999	4.0	36.480823	38.373835	6.0	95.357716	20.62927	3.0	0.012159999999999999	15.942829999999999	5.0	72.870446
1064.0	3.0	2.948292	60.24256999999999	88.866617	98.66053000000001	0.185724	0.177457	0.573106	0.469265	23.829051	5.0	53.519581	28.127494	2.0	0.049056999999999996	17.267803	5.0	99.595772	70.45361199999999	6.0	30.452958000000002	13.476395000000002	6.0	0.015992	10.096281	4.0	95.72907
1070.0	3.0	91.69267099999999	38.057586	75.338443	54.753291000000004	0.925883	0.16951	0.167882	0.807751	43.311066	4.0	76.645893	47.116122	2.0	0.010384000000000001	15.914968	6.0	11.633784	49.553271	3.0	28.470329	5.925142	1.0	0.016053	17.030563	2.0	97.132127
1076.0	3.0	61.862639	92.787995	39.83944	60.757456999999995	0.9938170000000001	0.635476	0.479451	0.989036	44.588428	3.0	43.394	60.256434999999996	3.0	0.014633000000000002	9.273544000000001	2.0	63.043424	58.34624300000001	6.0	98.650527	58.251518999999995	6.0	0.013277	9.893955	4.0	86.725794
1079.0	3.0	89.735109	21.385978	79.841931	35.89018	0.285921	0.740703	0.41343100000000005	0.968924	33.415783000000005	3.0	68.9346	49.60204	3.0	0.010881	9.175622	4.0	70.598749	61.79270699999999	3.0	59.08933199999999	21.977643	4.0	0.117405	8.218917	5.0	85.744357
1080.0	3.0	25.466986	43.830791999999995	30.603153000000002	60.20316700000001	0.90391	0.40060100000000004	0.906244	0.8709129999999999	19.163002	6.0	89.184141	53.337588000000004	1.0	0.302153	10.689846000000001	3.0	70.509637	21.126829999999998	5.0	8.031003	47.233809	5.0	0.01523	7.7524429999999995	6.0	25.843739000000003
1085.0	3.0	85.86608299999999	44.416121000000004	75.01090699999999	45.335751	0.9285610000000001	0.123958	0.732058	0.748475	15.071264999999999	5.0	95.878874	29.019759999999998	5.0	0.029377999999999998	6.4755650000000005	4.0	92.37056199999999	43.051649	6.0	41.684271	20.325345000000002	6.0	0.065164	5.367801999999999	4.0	91.654637
1086.0	3.0	36.760498999999996	58.688249	52.193985999999995	30.389045	0.739067	0.8315879999999999	0.348561	0.163367	47.535292999999996	2.0	25.707535999999998	72.958711	1.0	0.022991	14.143262	4.0	13.249970000000001	26.704359000000004	5.0	40.430269	4.670386	3.0	0.011683	10.734281	6.0	19.553322
1155.0	3.0	88.983908	54.354976	33.088553999999995	69.39146600000001	0.448009	0.378815	0.8614440000000001	0.966842	66.416951	4.0	72.880697	33.088394	4.0	0.053841999999999994	15.454526000000001	2.0	54.743047999999995	36.828064000000005	4.0	31.282923999999998	30.156996000000003	4.0	0.011676	16.204418	6.0	31.852791999999997
1173.0	3.0	17.300595	49.350869	76.790948	31.967011	0.2762	0.913847	0.559084	0.389121	29.534838	4.0	41.421766	5.483716	2.0	0.188058	9.917741	5.0	53.711002	52.159743	5.0	35.479907	71.579553	1.0	0.010343000000000001	18.602912	5.0	30.85156
1247.0	3.0	7.698183	83.429796	28.014090000000003	75.115934	0.5841430000000001	0.8942120000000001	0.9328780000000001	0.45359700000000003	65.60031	4.0	42.468893	19.273284	1.0	0.051747	2.6636889999999998	6.0	36.833683	51.887218	4.0	83.658801	27.846528000000003	2.0	0.013472	8.057764	3.0	30.789823
1248.0	3.0	38.177605	74.507104	67.801512	63.6207	0.724363	0.8501620000000001	0.6676850000000001	0.670097	29.847521	6.0	51.196212	14.426832999999998	2.0	0.058378	17.026699	6.0	80.32684	25.479305	2.0	72.573799	23.01004	2.0	0.015116999999999998	17.525756	6.0	31.081516999999998
1329.0	3.0	76.643869	56.830489	55.866987	66.970979	0.755781	0.700129	0.85559	0.530559	56.507711	1.0	65.28065500000001	7.7381720000000005	3.0	0.046431	11.663828	5.0	34.125904	49.513020000000004	6.0	76.285525	30.873033000000003	1.0	0.038887	15.013931	1.0	74.095812
1339.0	3.0	23.452358	58.113301	70.59164	31.855006	0.24506799999999998	0.43573999999999996	0.8727590000000001	0.618552	51.352365	3.0	70.84895300000001	42.566004	6.0	0.013206	10.876528	5.0	93.442686	47.429253	2.0	70.816807	36.372609000000004	6.0	0.015206	12.370502	4.0	48.11401
1366.0	3.0	7.444536	98.531137	38.002776000000004	27.956652000000002	0.72619	0.950098	0.39672399999999997	0.129139	59.758013	2.0	4.863101	26.27706	5.0	0.010731000000000001	5.418097	3.0	51.952314	44.431278999999996	5.0	80.982312	4.102939	4.0	0.48339799999999994	4.369921	6.0	23.860046
1394.0	3.0	29.973461999999998	94.947942	17.197648	29.402274	0.571116	0.73348	0.704566	0.349672	56.589543000000006	6.0	65.523759	69.787887	5.0	0.015572999999999998	12.628164	2.0	99.010761	5.230511	6.0	74.953383	16.344514	6.0	0.023141	13.310928	2.0	38.762769
1416.0	3.0	48.264922	46.37235	93.942195	41.280879	0.959591	0.999942	0.890174	0.511862	25.523976	1.0	85.982339	27.403124	2.0	0.032448000000000005	8.377977	5.0	98.14288	28.332678	5.0	70.50524899999999	17.780014	2.0	0.013078999999999999	15.247442999999999	3.0	33.46335
1439.0	3.0	20.281558999999998	56.02199399999999	14.78336	64.505922	0.7776770000000001	0.28181799999999996	0.2555	0.918156	32.73387	3.0	47.157315999999994	55.508423	6.0	0.029965	15.145628	4.0	79.309237	42.783328999999995	5.0	50.18991	50.62966	6.0	0.015475999999999998	4.716426	2.0	92.76341500000001
1445.0	3.0	93.187762	66.521788	81.217322	49.240123	0.379225	0.940192	0.740028	0.768505	32.088408	3.0	46.814892	33.683419	4.0	0.014008000000000001	17.017659	3.0	52.959205000000004	41.913356	4.0	74.229343	62.764031	5.0	0.010061	6.729242	3.0	93.546965
1522.0	3.0	41.929412	62.616983999999995	77.31754699999999	4.220546	0.444092	0.753887	0.804127	0.565264	47.251251	6.0	20.933264	8.811952999999999	4.0	0.041706	6.8216220000000005	4.0	81.40414200000001	11.33756	4.0	94.104371	18.605072	3.0	0.024024	1.690882	2.0	10.389063
1525.0	3.0	63.575892	40.400262	71.172494	41.606190000000005	0.22489099999999998	0.18649000000000002	0.878599	0.16514	36.300329999999995	6.0	60.537572	34.251471	2.0	0.028444999999999998	14.619685	5.0	58.589468999999994	50.534777000000005	2.0	91.871321	13.159505	2.0	0.017834	18.451707	2.0	94.262872
1532.0	3.0	18.277562	96.646714	52.163432	52.133542	0.780198	0.8993389999999999	0.8325899999999999	0.237725	25.211869	2.0	64.562294	49.04455	3.0	0.01939	15.231467000000002	4.0	33.184137	44.194175	6.0	56.823654000000005	11.385418	6.0	0.026202999999999997	14.342573999999999	2.0	50.77217
1544.0	3.0	75.02435799999999	81.643351	97.180933	75.741298	0.9019290000000001	0.57338	0.542928	0.568227	71.712468	6.0	57.917688	28.368951000000003	3.0	0.017846	13.154657	6.0	99.061728	59.05429399999999	3.0	70.041228	60.690445	6.0	0.010898	15.17331	4.0	56.242591000000004
1565.0	3.0	85.308925	92.580735	91.719011	23.152634	0.649083	0.455471	0.539204	0.549664	71.272246	4.0	82.789014	29.100042	6.0	0.011279	16.760178	6.0	19.147527	62.347613	3.0	33.270784	21.682057	6.0	0.028432	11.385017999999999	4.0	52.319392
1596.0	3.0	67.551748	82.242976	79.037432	47.33122	0.7505069999999999	0.8382850000000001	0.683955	0.579492	61.134728	6.0	72.89995400000001	23.350897	6.0	0.01095	7.212523	2.0	97.10784699999999	55.125609	4.0	92.323665	53.13020600000001	2.0	0.025415	4.768742	4.0	24.927484
1598.0	3.0	3.6243830000000004	89.12159399999999	58.578113	10.330439	0.250644	0.742754	0.698386	0.669064	58.63630500000001	6.0	2.268893	63.312704000000004	1.0	0.049162	10.360399000000001	6.0	22.412515	19.330042000000002	2.0	97.351364	18.974626999999998	5.0	0.027339	18.182523	5.0	70.656594
1609.0	3.0	18.507832999999998	25.533693	39.032798	78.343692	0.782471	0.512001	0.621576	0.557589	45.239816999999995	4.0	61.49665600000001	57.960924	6.0	0.041392	3.5697989999999997	4.0	58.072791	56.761625	4.0	96.042969	25.917223999999997	3.0	0.010605	14.215145999999999	4.0	55.136109
1631.0	3.0	15.108467999999998	63.920753000000005	73.150186	21.061448000000002	0.760296	0.716082	0.505868	0.551029	15.120220000000002	5.0	57.169791000000004	8.27807	6.0	0.101124	7.365507000000001	2.0	77.84685999999999	22.687619	3.0	91.004848	66.500403	5.0	0.13079200000000002	7.608255000000001	6.0	26.528807
1637.0	3.0	13.989405999999999	96.34291800000001	41.590777	37.188672	0.8420340000000001	0.687948	0.859094	0.649642	26.515206	5.0	87.351117	7.3732880000000005	4.0	0.015369999999999998	15.413589000000002	6.0	32.279198	45.670190000000005	3.0	60.041491	40.100296	6.0	0.028206000000000002	10.061574	1.0	66.564297
1651.0	3.0	69.16148100000001	83.913748	77.48478100000001	56.073381999999995	0.819234	0.48533000000000004	0.8730479999999999	0.23927800000000002	45.508399	2.0	99.323431	14.340558999999999	5.0	0.011895999999999999	5.931896	6.0	48.290101	62.999407999999995	2.0	45.954522999999995	9.000448	3.0	0.012816	10.751787	5.0	63.337286999999996
1680.0	3.0	18.08796	56.966085	34.791814	76.366511	0.197468	0.29294899999999996	0.917074	0.490594	49.949859000000004	6.0	66.629824	9.876443	4.0	0.012422	13.746262	6.0	19.643075	17.616260999999998	3.0	88.124966	63.532338	1.0	0.011289	14.403151999999999	3.0	69.36875400000001
