uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
325.0	2.0	64.853316	10.441089	86.656717	55.912415	0.36686199999999997	0.36940500000000004	0.193487	0.24393099999999998	5.012942	2.0	92.022559	3.440088	6.0	96.90930300000001	14.908395	3.0	69.199958	6.821953999999999	3.0	6.798725999999999	16.298901	4.0	30.559712	15.496134	5.0	0.092185	5.518753	3.0	3.488182	5.156922	6.0	3.2195	14.735446	2.0	67.441132
398.0	2.0	30.419481	38.128904999999996	78.858426	42.376546999999995	0.118789	0.698543	0.18796400000000002	0.306302	16.667478	2.0	12.680007000000002	9.75726	1.0	67.414891	22.948754	2.0	18.006610000000002	18.501067000000003	1.0	68.839844	13.822126999999998	2.0	15.352817000000002	22.730204	1.0	0.032615	4.179583	2.0	69.939697	0.631999	5.0	4.501966	8.666953	5.0	13.602615
400.0	2.0	47.336056	13.317345999999999	64.630833	92.17975	0.688231	0.737665	0.42070799999999997	0.37236199999999997	8.780465	1.0	41.821536	0.90796	4.0	3.716586	6.577248	5.0	47.10004	2.071878	2.0	18.617403	0.870253	1.0	16.758748999999998	21.735566	6.0	0.034214999999999995	0.879677	6.0	92.229066	4.9099010000000005	2.0	13.820078	18.824393	1.0	85.713684
467.0	2.0	57.37615600000001	61.252590000000005	21.590836	67.784925	0.152308	0.952601	0.150014	0.569209	2.541173	2.0	19.55688	22.869903	1.0	63.619631999999996	6.467411	1.0	80.70518	18.856946	5.0	58.087975	22.117963	6.0	88.464449	5.7215110000000005	3.0	0.043439	4.728732	4.0	2.963899	0.9850620000000001	3.0	2.762029	8.835641	5.0	7.3514740000000005
492.0	2.0	56.989614	19.193517	74.778788	30.871478999999997	0.119147	0.6133029999999999	0.6482289999999999	0.43997299999999995	22.510177	3.0	38.345849	18.814683	1.0	68.324528	12.083121	6.0	14.021648	3.76491	2.0	86.29099599999999	4.217257	6.0	36.547634	22.814277	2.0	0.10936900000000001	0.53014	3.0	2.065034	1.846061	3.0	12.300222	5.975208	4.0	17.840913
508.0	2.0	42.646122	22.093829	60.019856000000004	25.374717999999998	0.9191389999999999	0.871612	0.48814399999999997	0.8596590000000001	17.116599	1.0	70.732412	7.826683999999999	2.0	49.061621	17.363384	6.0	33.721761	2.305889	4.0	3.3625	24.931943	2.0	1.42351	20.218704000000002	5.0	0.45183500000000004	1.564689	3.0	70.71694699999999	1.1864	4.0	68.68805	3.374111	5.0	5.435877
531.0	2.0	32.11015	53.609066000000006	64.07010799999999	94.457699	0.686005	0.802181	0.787229	0.345625	8.502074	1.0	85.667387	19.092074	3.0	98.178937	7.112614	1.0	27.293709000000003	2.12646	4.0	61.888754000000006	10.916278	1.0	8.175108999999999	13.834743	5.0	0.026202	0.26837	4.0	3.89319	4.288449	1.0	77.119272	22.273079	2.0	8.529552
543.0	2.0	58.376614000000004	13.355186999999999	66.12884	27.861635999999997	0.6543800000000001	0.823003	0.4197	0.995533	7.367407000000001	1.0	70.76655	22.931371	4.0	78.416138	20.617639	1.0	49.018808	3.088037	4.0	41.110671999999994	24.317263	1.0	45.025337	16.437105	3.0	0.016735	0.300427	1.0	45.712773999999996	3.474135	3.0	23.229817	23.264276000000002	2.0	19.730293
571.0	2.0	85.010126	12.501805000000001	34.05008	32.457637	0.563902	0.346225	0.8529479999999999	0.631855	10.933069	1.0	11.232975	20.778713	5.0	65.48370899999999	6.2226870000000005	3.0	9.608497999999999	13.604507	2.0	90.001876	20.222362	6.0	2.00713	1.315453	6.0	0.289707	1.088526	1.0	14.946710000000001	0.386324	6.0	50.692717	6.5215760000000005	2.0	99.985421
618.0	2.0	60.731692	9.028983	98.79996899999999	33.135156	0.672708	0.6988439999999999	0.925077	0.9419799999999999	17.015882	4.0	35.955719	1.808473	4.0	29.104597	5.602201999999999	5.0	57.660377000000004	0.352996	2.0	76.18496800000001	6.259486	1.0	2.752862	7.915414	3.0	0.129886	0.908151	1.0	94.439153	5.678584	6.0	88.13736999999999	19.63429	1.0	96.01910500000001
734.0	2.0	14.865196	5.723146	33.30494	80.945787	0.429126	0.260642	0.323047	0.171961	8.725303	3.0	58.178557	18.731177	5.0	11.438444	13.811172000000001	6.0	23.707380999999998	3.4984	4.0	55.732576	3.989728	2.0	59.615336	24.142491	3.0	0.013525	0.137102	5.0	63.539919999999995	3.404872	2.0	75.734092	18.671801000000002	5.0	8.220235
742.0	2.0	10.102716000000001	88.269911	78.35028	57.419717000000006	0.513155	0.358051	0.128868	0.453143	16.440822	5.0	79.494116	5.821525	3.0	54.853671	5.121967	5.0	63.002302	14.544263	4.0	38.437362	8.598091	4.0	28.664517	0.427907	4.0	0.026772000000000004	3.4157879999999996	2.0	26.048753	5.646895	6.0	10.147165	5.593828	4.0	76.354647
806.0	2.0	86.080013	16.756285000000002	94.391524	46.273944	0.39171500000000004	0.9928870000000001	0.252703	0.650872	15.991095000000001	5.0	64.782325	21.634347	5.0	8.142854	17.375847	5.0	77.29448599999999	9.005021000000001	6.0	79.300668	14.464328	6.0	96.246769	19.038579000000002	3.0	0.122044	4.788908	1.0	5.2051	0.1977	1.0	53.564664	7.724247	2.0	23.400551
960.0	2.0	10.56151	77.210658	24.758979	35.047268	0.144022	0.9715520000000001	0.186644	0.102751	13.149572000000001	6.0	54.731229000000006	11.182482	3.0	49.518232	7.744517999999999	4.0	49.284911	11.305511	3.0	93.935271	22.322535000000002	5.0	74.842827	17.247656	6.0	0.060458000000000005	0.634151	6.0	22.670181	2.420093	4.0	11.527878999999999	1.012997	5.0	65.391904
968.0	2.0	92.314871	42.085238000000004	55.863366000000006	41.398962	0.41243599999999997	0.9744889999999999	0.147465	0.358298	13.303785000000001	5.0	66.163765	6.492687	5.0	81.78144	1.124603	6.0	98.149455	18.847342	2.0	81.677148	0.981726	6.0	15.300676000000001	20.976397	3.0	0.053091	0.697098	3.0	88.870406	4.430955	6.0	89.335677	23.812414999999998	1.0	15.944744
972.0	2.0	40.809063	11.631523	86.77257	81.91806700000001	0.327994	0.317717	0.9263540000000001	0.4717	22.632261	5.0	51.760677	2.692214	4.0	28.635740999999996	2.737443	5.0	67.514607	6.402863	3.0	66.666878	8.774751	5.0	52.727773	2.4189849999999997	1.0	0.010592	0.352283	6.0	13.03163	5.425492	3.0	1.128412	3.542819	3.0	65.604562
1001.0	2.0	58.800325	83.465163	17.994452	1.8540919999999999	0.637205	0.965525	0.17677400000000001	0.22326300000000002	3.958707	3.0	71.996703	20.060266	1.0	87.89332399999999	5.705639	6.0	74.952534	9.395956	6.0	66.372051	12.617761	3.0	18.053068	23.860459	1.0	0.022682	0.38246399999999997	4.0	8.607089	0.780734	1.0	55.015801	25.265743	1.0	23.230245
1153.0	2.0	4.39859	14.305210999999998	89.177352	99.091912	0.13348800000000002	0.261379	0.213988	0.9628979999999999	12.735702999999999	2.0	89.04704699999999	16.90448	5.0	39.638797	20.178805	6.0	97.461923	6.803897999999999	2.0	42.3438	0.584611	4.0	53.051411	19.265304	5.0	0.022001	0.21543600000000002	1.0	55.7677	2.0809599999999997	1.0	99.382328	7.563903999999999	4.0	52.102993
1220.0	2.0	95.97949799999999	15.660070000000001	69.301961	71.765517	0.219734	0.64484	0.133657	0.104601	19.751924	2.0	77.22357099999999	19.416721	4.0	24.723832	21.742683	4.0	85.640828	15.446617999999999	6.0	76.64774799999999	16.116092000000002	1.0	70.524814	6.864305	6.0	0.014786	4.498941	6.0	66.191437	0.649885	3.0	17.253926	20.592427	4.0	62.387046
1240.0	2.0	37.351851	69.914132	59.142022999999995	61.91454	0.9816379999999999	0.9681549999999999	0.692836	0.114095	9.413074	1.0	35.031149	19.129312	6.0	13.10009	21.910581	2.0	24.741047000000002	21.102953	4.0	23.365619	13.982172	5.0	9.076769	8.641643	1.0	0.016286000000000002	2.219109	3.0	18.140118	2.276509	3.0	84.720954	19.294535999999997	4.0	80.535336
1324.0	2.0	67.566303	44.90679	93.094296	86.689143	0.30343200000000004	0.9390629999999999	0.757686	0.467807	7.975009	5.0	34.134168	23.219043	5.0	34.905469000000004	15.525909	6.0	31.379306	10.261488	4.0	80.20320600000001	23.091763	6.0	9.530897	1.236783	1.0	0.071895	0.15002200000000002	2.0	54.904239000000004	4.641011	1.0	28.477651	21.854418	1.0	48.673148
1400.0	2.0	67.432964	88.917333	96.31216500000001	81.691165	0.174554	0.8506309999999999	0.609212	0.902668	9.404196	5.0	90.84971800000001	15.337415	1.0	97.61456	18.039041	6.0	21.488022	21.024595	2.0	38.519628000000004	6.068436	6.0	39.834936	8.330905	1.0	0.025253	0.782483	6.0	23.367839	0.8790819999999999	3.0	3.98697	0.7413109999999999	4.0	22.436733
1424.0	2.0	49.792184999999996	15.56294	25.601031	85.425562	0.912684	0.19171300000000002	0.187634	0.18651700000000002	5.20365	2.0	57.66625500000001	7.629455	1.0	97.120246	15.592592999999999	1.0	28.384517	14.994207000000001	4.0	58.373706999999996	17.864283	4.0	23.897524	22.285449	1.0	0.017	0.659887	4.0	6.941222	4.141504	3.0	1.105145	8.531025	1.0	85.487255
1452.0	2.0	22.220481	70.09268399999999	36.221363000000004	81.17456	0.462872	0.150123	0.220642	0.9873790000000001	11.255873	4.0	41.490154	11.004734	2.0	81.274626	11.947429	3.0	70.419591	13.687320000000001	4.0	86.61135300000001	1.70018	1.0	1.234789	10.946565	6.0	0.027555	0.853299	2.0	4.696552	0.7385470000000001	2.0	94.13492	1.647818	6.0	60.513071999999994
1499.0	2.0	88.049082	31.304231	18.445578	75.061615	0.640893	0.345052	0.101912	0.145513	0.650778	5.0	54.874997	6.142633999999999	3.0	95.82265699999999	5.272983	2.0	38.526576	8.134172999999999	2.0	86.255018	10.584327	1.0	98.743586	21.948151	1.0	0.036568	2.704713	4.0	62.839684	0.150538	3.0	2.3834419999999996	5.336601	4.0	59.749623
1531.0	2.0	45.093319	35.497369	48.295604	68.960902	0.755608	0.807743	0.42763599999999996	0.24447399999999997	10.622271000000001	1.0	62.75723299999999	6.509546	6.0	77.76219499999999	10.161467	1.0	96.540488	7.407996000000001	1.0	13.714541	19.942549	5.0	1.594118	19.632323	2.0	0.019734	4.008219	4.0	9.327831	5.5588	1.0	79.216593	22.338598	1.0	68.120122
1587.0	2.0	64.381173	51.49799	73.087532	79.37550300000001	0.46306	0.613059	0.778343	0.807859	21.746131	6.0	99.62382099999999	17.378799	5.0	33.283184999999996	21.842322	1.0	49.861178	19.924653	4.0	7.304345	2.009223	3.0	15.275864000000002	6.077488	1.0	0.013349000000000001	1.069613	1.0	6.553399	3.4449919999999996	6.0	86.831497	6.787785	4.0	10.374680999999999
1662.0	2.0	28.05973	35.172993	90.948157	12.368757	0.45316000000000006	0.60574	0.11271400000000001	0.736721	10.236939999999999	2.0	87.572936	12.170159	6.0	58.376503	21.166168	2.0	16.463584	5.6132290000000005	1.0	47.621899	12.448534	1.0	22.052708	16.41144	1.0	0.010245	0.27828200000000003	6.0	89.566569	2.990551	3.0	49.24745	14.335811999999999	2.0	91.093999
1720.0	2.0	80.533262	27.286872	36.856004	25.508592	0.652341	0.5427	0.298458	0.930883	19.933031	5.0	96.521963	22.39774	5.0	90.31558000000001	19.436276	2.0	79.355071	14.244048999999999	6.0	51.214579	1.411226	4.0	1.154313	19.372439	1.0	0.037662	3.124501	1.0	23.866838	2.181234	5.0	31.684896999999996	13.233834	3.0	2.344554
1750.0	2.0	67.626903	41.007785999999996	93.80998699999999	67.51449000000001	0.315205	0.353971	0.8474229999999999	0.795959	14.902547	2.0	34.954772999999996	6.779085	6.0	49.870628	13.995932999999999	6.0	33.303655	22.370846	2.0	57.734106000000004	22.144897	5.0	5.646786	2.7821	5.0	0.061461	0.5053300000000001	1.0	93.02108299999999	0.323986	6.0	87.132986	19.708348	1.0	69.215052
2097.0	2.0	16.461973	14.944111999999999	89.209567	94.932509	0.718504	0.48397299999999993	0.172124	0.74547	8.25191	4.0	7.888727	3.13502	3.0	38.717279	16.578884	5.0	11.402985000000001	10.198559	1.0	39.413757000000004	14.023935	5.0	18.531903	23.40929	4.0	0.015574000000000001	5.339066000000001	6.0	9.193949	4.320729	2.0	10.356917999999999	24.699958	1.0	43.819752
2162.0	2.0	33.966406	94.292723	77.015286	26.033307999999998	0.624059	0.701671	0.36766	0.463844	15.997174	6.0	15.900023000000001	21.977954	5.0	92.23354499999999	18.417581	6.0	40.575835	0.358939	5.0	29.405573999999998	7.502076	2.0	46.690286	9.642401	1.0	0.013623	5.168205	4.0	1.193285	5.370495	1.0	1.502369	17.766579999999998	1.0	28.141501
2238.0	2.0	59.691749	31.418357	97.40835799999999	85.134618	0.331389	0.499849	0.688779	0.303268	5.499244	6.0	74.552215	7.481777	4.0	13.261598999999999	16.654073999999998	5.0	76.167202	12.590877	4.0	77.87576700000001	2.812568	2.0	62.020058	10.528047	4.0	0.039717	0.38664499999999996	3.0	65.814998	2.2827580000000003	5.0	24.92919	7.4093160000000005	1.0	59.688147
2269.0	2.0	17.942883	68.45963	74.79191999999999	43.856097999999996	0.7905300000000001	0.8291569999999999	0.380218	0.9831620000000001	3.965644	5.0	58.533173	6.201778	4.0	98.69835	9.019797	2.0	93.57388900000001	5.010543	4.0	85.464495	10.311524	6.0	9.840232	18.761526999999997	1.0	0.026256	3.5612199999999996	6.0	24.221279	0.228858	1.0	71.222528	2.155516	2.0	8.48968
2593.0	2.0	19.574637	18.647378	34.414442	94.537307	0.24575500000000003	0.324007	0.119926	0.169041	7.263539	4.0	15.229612	3.910125	5.0	48.704266	3.6664510000000003	2.0	1.7143529999999998	5.365647	3.0	84.86412800000001	7.766927000000001	1.0	6.722361	14.503298999999998	4.0	0.035885	4.303846	1.0	41.249203	0.47419300000000003	2.0	8.875136	9.269632000000001	1.0	62.851521999999996
2610.0	2.0	51.188951	25.065094000000002	65.19838399999999	19.488122	0.310368	0.872035	0.495541	0.883142	8.495135000000001	5.0	60.983468	4.837493	3.0	22.587716	0.605259	5.0	32.008886	1.622414	1.0	34.339766	22.188773	2.0	2.668314	20.125615	6.0	0.028804000000000003	3.0905099999999996	1.0	72.462731	3.1852400000000003	1.0	37.727527	16.396629	2.0	67.368439
2639.0	2.0	26.504894	30.740374	81.750231	65.79195899999999	0.138748	0.402796	0.182429	0.11186099999999999	16.816413	4.0	70.58278	11.765916	1.0	52.408759	2.407512	3.0	55.680676	5.205451	6.0	77.579925	21.422729999999998	3.0	46.882154	13.123617000000001	1.0	0.01399	0.707168	3.0	68.16991999999999	3.620253	5.0	4.913406	3.2448759999999996	6.0	83.861461
2671.0	2.0	86.221131	34.262845	88.02573199999999	31.120433000000002	0.471998	0.534772	0.5986060000000001	0.905948	19.136067	6.0	55.079229000000005	19.142879	6.0	47.746965	23.28983	3.0	96.591712	8.072097	5.0	7.670160000000001	4.940698	2.0	64.61776	11.764791	2.0	0.121341	5.6538379999999995	1.0	3.147216	0.5082180000000001	3.0	3.2034380000000002	13.447367999999999	1.0	34.920525
2757.0	2.0	22.101456	72.61574300000001	82.843251	85.142653	0.815379	0.822525	0.774839	0.997296	20.889093	2.0	33.491386	8.758811999999999	5.0	78.522674	3.93589	3.0	83.28955699999999	15.329182000000001	3.0	22.976134	5.891507	6.0	42.005426	2.751239	1.0	0.021259	0.477714	2.0	92.871962	3.6159980000000003	6.0	9.717413	1.2557399999999999	6.0	19.992777
2760.0	2.0	57.156889	72.613386	81.354477	69.64751	0.693118	0.230769	0.907647	0.48950299999999997	11.501035	3.0	19.817312	7.340638	6.0	27.133284999999997	17.028078	3.0	42.648475	9.047995	6.0	35.418498	1.136736	1.0	96.671177	14.193270000000002	5.0	0.557732	3.024005	5.0	19.949987	1.376351	3.0	49.108531	9.162671000000001	1.0	33.971228
2876.0	2.0	25.389262	7.072413	47.704094	24.631713	0.790366	0.156382	0.847002	0.377618	10.67403	6.0	42.977923	1.070949	4.0	45.922167	3.117971	2.0	81.09285899999999	3.044495	4.0	40.552365	0.299454	3.0	70.058854	4.5709230000000005	4.0	0.034694	0.8929010000000001	2.0	7.813007000000001	5.531937999999999	1.0	25.197803	3.4216870000000004	1.0	58.232141000000006
2996.0	2.0	45.909619	90.06583499999999	40.770232	35.250383	0.775209	0.69042	0.162525	0.14106300000000002	7.698549000000001	4.0	44.431482	20.682941	5.0	94.665607	21.097662	2.0	49.465204	6.331156	1.0	31.648607000000002	8.362185	4.0	70.139271	7.013622	1.0	0.116103	0.875431	6.0	29.617587	1.46185	4.0	16.130966	6.317142	1.0	12.630889999999999
3021.0	2.0	76.34411999999999	40.83027	68.258306	44.749735	0.119244	0.7163510000000001	0.7255520000000001	0.160451	19.623292000000003	1.0	26.202033	9.417867	5.0	61.983180000000004	8.027972	2.0	23.685094	14.806306	5.0	4.059231	1.784357	2.0	31.372671999999998	17.002499	1.0	0.011890999999999999	0.7946479999999999	1.0	81.94306	0.281553	2.0	6.833994000000001	9.839514	2.0	32.401877
3052.0	2.0	37.74433	42.167211	90.368432	75.912465	0.231598	0.921427	0.111522	0.111444	4.213898	6.0	94.071414	2.328618	4.0	35.842502	7.334923	5.0	53.094432	20.222596	2.0	78.649004	1.8665189999999998	2.0	63.478080000000006	18.963714000000003	1.0	0.012825999999999999	1.3076	6.0	34.148604999999996	0.8590209999999999	5.0	26.971396000000002	20.780291000000002	2.0	43.834953999999996
3055.0	2.0	47.077503	60.072925	88.765651	59.602452	0.735214	0.39145599999999997	0.565442	0.49591	8.499733	5.0	91.041433	2.613882	3.0	73.708161	10.403326	3.0	12.12978	13.634853	6.0	96.335668	8.980542999999999	3.0	9.376327999999999	20.402973	6.0	0.138148	1.8455409999999999	3.0	1.304981	3.421797	2.0	47.332491	7.408784	1.0	83.719479
3076.0	2.0	59.864102	8.756736	91.953873	73.6587	0.8247059999999999	0.294564	0.300618	0.45670600000000006	23.295118	2.0	80.17634	13.093741	1.0	90.00072	18.996617999999998	6.0	87.855115	3.280068	5.0	8.172931	17.654747	6.0	1.64175	12.126503	6.0	0.049219	2.3036830000000004	6.0	6.186967	1.277462	6.0	65.263265	6.41099	5.0	56.327259999999995
3170.0	2.0	30.339018	25.369615	59.642537	87.802378	0.5623670000000001	0.503768	0.18833	0.26155300000000004	13.872520000000002	1.0	94.32144	7.233422999999999	4.0	45.584133	21.545085999999998	5.0	61.027719	2.636063	3.0	49.906454	20.015626	1.0	1.0493940000000002	15.405563	6.0	0.036119	3.407197	4.0	11.705691999999999	4.364387000000001	1.0	53.300102	22.702757000000002	4.0	41.907409
3177.0	2.0	23.843770000000003	44.629998	99.150633	82.63194399999999	0.406359	0.526327	0.348555	0.43347399999999997	5.115639	2.0	26.118686999999998	12.578773	1.0	76.253147	3.5780489999999996	5.0	17.843144	11.431246	1.0	60.156381999999994	16.821645999999998	1.0	2.27925	0.7211989999999999	3.0	0.063487	0.579759	4.0	8.793077	3.686207	3.0	74.758845	7.421678	4.0	34.588063
3204.0	2.0	60.21716800000001	12.146853	84.831717	10.458552000000001	0.17963099999999999	0.561	0.697036	0.2323	16.817762	5.0	10.987288000000001	15.201772	4.0	20.512842000000003	16.436506	1.0	19.524684	5.187892	1.0	73.15884	16.359126	1.0	14.323803	17.598437	5.0	0.012015000000000001	0.8433700000000001	1.0	52.29973	0.56379	4.0	81.81732099999999	0.6263449999999999	6.0	84.478616
3281.0	2.0	26.480046	36.35434	25.815115	73.90583199999999	0.9813700000000001	0.9262389999999999	0.854807	0.74271	14.196578	5.0	90.419402	5.064312	4.0	6.012273	17.903406	4.0	88.249087	3.837901	5.0	96.05325400000001	16.710385000000002	3.0	1.51871	23.175043	1.0	0.024905	0.717013	2.0	50.613504	4.825615	2.0	77.818887	23.828995000000003	1.0	75.424376
3309.0	2.0	29.298556	36.905312	45.573084	9.259527	0.645133	0.7968529999999999	0.49864200000000003	0.27836	17.532654	2.0	36.487676	8.049635	2.0	33.461751	9.625845	5.0	31.663571	5.20539	5.0	92.790097	0.267388	2.0	38.946714	11.660206	4.0	0.05002	2.388949	2.0	1.095915	2.757813	6.0	54.915781	18.000770000000003	2.0	49.906451000000004
3373.0	2.0	89.67779200000001	54.557708	70.879593	78.17812099999999	0.77168	0.8543350000000001	0.610176	0.45486099999999996	15.984735	3.0	35.762528	6.035366000000001	4.0	53.445013	17.869454	2.0	37.234734	18.265856	2.0	99.635323	13.090133999999999	2.0	6.8188059999999995	4.936781	3.0	0.137968	0.079047	1.0	26.563446999999996	2.179506	1.0	73.723766	8.738437	2.0	28.26251
3375.0	2.0	39.362840000000006	75.59477700000001	63.401298	33.124015	0.806948	0.63432	0.549967	0.28129699999999996	13.900191	1.0	93.161305	14.768603	3.0	79.074124	16.931681	1.0	41.898922999999996	7.261483	4.0	32.137774	3.043088	2.0	75.378201	16.644243	1.0	0.013884	0.29773299999999997	2.0	74.609888	5.513623	5.0	38.287801	1.089016	2.0	23.740686
3378.0	2.0	31.752595	90.707134	34.378146	69.939685	0.8528629999999999	0.628653	0.396165	0.12434300000000001	17.586898	5.0	41.894335999999996	3.197834	2.0	60.487533	10.417328999999999	1.0	63.107094999999994	23.654691	1.0	2.648463	11.964089999999999	5.0	81.648505	16.424314000000003	3.0	0.027977999999999996	0.9908600000000001	1.0	9.079213000000001	4.3454809999999995	1.0	27.603078000000004	16.305825	1.0	48.308381
3439.0	2.0	22.765941	19.816674	82.66938499999999	29.472181	0.27418899999999996	0.500502	0.421624	0.114383	12.102953	6.0	2.235805	10.35298	1.0	90.264143	16.022482999999998	1.0	68.250123	14.475579000000002	4.0	29.341563	21.688685999999997	5.0	14.346059	22.247702	2.0	0.018264	1.7787650000000002	1.0	3.1489849999999997	4.870495	3.0	47.551069	11.009913000000001	4.0	24.966801999999998
