uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
521.0	2.0	45.62263	15.232585	63.986392	6.669751	0.353138	0.460975	0.6238020000000001	0.571941	8.890946000000001	3.0	81.376161	13.908970000000002	3.0	84.81983699999999	12.681279	3.0	41.041784	13.054971	3.0	52.093086	8.978608	1.0	99.26651600000001	23.402252999999998	1.0	0.039659	4.407738	6.0	38.83571	2.5199529999999997	5.0	23.582915	16.396945000000002	5.0	90.367531
532.0	2.0	86.822929	73.76603399999999	58.564125	4.279186	0.48710299999999995	0.751954	0.25785399999999997	0.367841	18.065416	2.0	58.253964	19.977022	1.0	16.746644	10.910296	5.0	57.672408	18.692617000000002	2.0	34.147954999999996	14.665729999999998	4.0	77.19226	5.648329	4.0	0.02224	4.593891	3.0	28.18998	5.779429	3.0	73.35386899999999	24.419603	4.0	60.430085999999996
544.0	2.0	73.615049	56.834621999999996	6.123024	23.314456	0.7154119999999999	0.522195	0.626559	0.625448	16.448620000000002	6.0	34.831275	17.397307	5.0	82.552097	4.378804	4.0	18.28324	10.184994999999999	1.0	59.912916	25.307662	1.0	16.510943	20.999482	4.0	0.06367300000000001	3.169362	3.0	89.60127	5.8376589999999995	4.0	37.253328	11.006361	1.0	24.595842
549.0	2.0	99.722974	73.537899	5.594462	98.174669	0.992072	0.273879	0.725694	0.9394049999999999	3.0559950000000002	3.0	84.624658	5.3471519999999995	1.0	97.14765	2.113513	4.0	15.73956	16.453148000000002	2.0	21.217776999999998	24.281312	5.0	41.406985	22.419591	3.0	0.0221	2.358434	4.0	88.911035	4.6867410000000005	1.0	58.954228	18.503420000000002	3.0	28.51118
586.0	2.0	29.324075	34.783193	34.987117	5.180529	0.361491	0.901275	0.459466	0.346637	17.320204	3.0	58.987802	17.147655	1.0	95.69890500000001	14.638947	6.0	6.113996	11.869715	4.0	32.915181	4.077508	3.0	42.565253000000006	23.555379000000002	4.0	0.048277999999999995	5.8691949999999995	5.0	59.238096	3.816092	3.0	43.284714	17.878384	4.0	35.025858
621.0	2.0	74.24195999999999	17.929013	15.635542999999998	22.758728	0.65409	0.367571	0.349321	0.992901	22.990656	1.0	67.930748	16.330161	1.0	5.939014	4.807462999999999	1.0	40.270720000000004	16.126759	4.0	65.401503	12.981398	4.0	62.24745	4.103955	2.0	0.010759000000000001	1.609065	1.0	22.359739	3.7009339999999997	2.0	85.555121	15.15685	6.0	67.942403
634.0	2.0	37.84778	46.956815	46.579347999999996	2.401399	0.899158	0.70114	0.396888	0.5553239999999999	13.024792	5.0	62.208201	5.087909	2.0	74.374074	3.012712	2.0	31.22673	10.87157	3.0	33.520534999999995	21.550998	4.0	67.576942	17.191249	6.0	0.22192399999999998	1.209983	6.0	64.385538	2.089826	2.0	75.021603	19.910522	5.0	77.788954
650.0	2.0	83.646364	70.28933599999999	49.047990999999996	7.245939999999999	0.572148	0.842518	0.671097	0.8575940000000001	4.425311	5.0	55.899168	5.126942	2.0	84.662722	15.825853	1.0	26.410078000000002	19.625353	5.0	94.180036	0.916166	2.0	34.846111	15.949763	5.0	0.043349	3.592707	2.0	53.960133	1.358727	5.0	1.165351	10.921082	5.0	50.634155
654.0	2.0	42.204640999999995	40.709827000000004	66.770241	29.086774	0.984833	0.444367	0.991226	0.865764	9.573976	3.0	51.434459000000004	12.58608	1.0	52.892483999999996	5.071786	4.0	59.459897999999995	7.2803770000000005	5.0	27.811914	20.170297	6.0	97.439653	1.330777	3.0	0.012591	4.148442	6.0	7.079953999999999	5.420654	4.0	9.403369999999999	17.655956	5.0	86.059533
660.0	2.0	86.867306	98.460841	1.8716869999999999	82.735122	0.9608620000000001	0.913435	0.701442	0.45377799999999996	18.73819	2.0	59.354617000000005	13.004713	5.0	36.166353	8.96871	1.0	59.080055	7.5648539999999995	1.0	25.786953	9.627563	1.0	44.115072	13.741985000000001	3.0	0.014349	4.236893	1.0	90.777794	4.891687999999999	3.0	94.72270400000001	2.87086	6.0	68.534547
681.0	2.0	34.151105	28.084878000000003	77.533056	6.413411	0.254388	0.951976	0.951081	0.691538	22.655893	4.0	72.81519	15.252448999999999	6.0	82.759781	23.332404	3.0	85.522198	3.9935370000000003	1.0	72.29334899999999	0.346493	3.0	69.48332099999999	9.10062	4.0	0.017056	3.7829230000000003	5.0	71.090307	5.736498	3.0	88.62049300000001	18.446522	5.0	85.166026
683.0	2.0	60.221768999999995	35.964824	2.905795	74.265097	0.276777	0.322782	0.800867	0.394703	2.84881	3.0	33.277174	14.630802	4.0	28.249815	7.49213	3.0	25.379901999999998	8.313732	5.0	31.72733	6.642817999999999	6.0	13.819765	13.991225	1.0	0.03946	2.559687	4.0	60.34600699999999	5.306589	2.0	50.407594	6.215935	1.0	30.473843
731.0	2.0	46.791942	81.77056800000001	61.355761	5.387939	0.285227	0.6037100000000001	0.867324	0.673479	18.117995	3.0	90.41572	12.738508	2.0	25.583454999999997	1.598427	4.0	79.748341	15.322413000000001	4.0	82.55242700000001	7.692125999999999	6.0	90.774085	21.610798000000003	4.0	0.012165	2.9570830000000004	2.0	84.276943	0.12796	4.0	58.388038	14.852229999999999	5.0	48.691978000000006
755.0	2.0	53.753117	32.684694	64.168713	1.9356779999999998	0.971419	0.227543	0.414954	0.504921	19.51173	6.0	48.377583	11.09411	4.0	82.993767	9.745233	3.0	26.125745000000002	5.27491	6.0	13.174116	12.253160000000001	5.0	63.486477	12.85932	4.0	0.08541900000000001	4.059622	5.0	90.628359	2.925502	2.0	59.081208999999994	17.367542	6.0	76.594433
770.0	2.0	20.59421	99.24674	30.412529	12.197632	0.548609	0.659351	0.424217	0.420008	10.754267	3.0	45.756207	5.725724	1.0	71.226022	22.743195	6.0	26.018004	4.755571	4.0	8.412472	13.794426999999999	1.0	98.491161	8.302611	6.0	0.017161000000000003	1.476214	6.0	99.182482	4.9352	1.0	12.02485	19.257091	4.0	41.393539000000004
847.0	2.0	59.343759	38.884803999999995	2.940572	84.678078	0.29184499999999997	0.788425	0.718137	0.16939300000000002	9.322633999999999	2.0	56.607898	1.2618209999999999	2.0	10.13768	13.5401	3.0	40.839032	22.629915	3.0	49.371162	3.6961839999999997	2.0	43.763676000000004	20.438888000000002	4.0	0.04728	2.6039830000000004	5.0	10.573428999999999	4.352026	4.0	12.390722	15.211006	1.0	6.600535000000001
852.0	2.0	42.171808	73.686192	59.237867	15.697445000000002	0.420275	0.47114399999999995	0.46624499999999997	0.441878	12.355802	2.0	76.569625	14.430345	4.0	92.506218	3.970731	4.0	75.328066	11.560964	3.0	87.31732199999999	24.611867	4.0	60.72749399999999	12.661571	1.0	0.046263	5.162518	2.0	29.585114	4.318902	4.0	27.299908000000002	20.101986	2.0	19.119512
942.0	2.0	14.298029999999999	77.854073	8.747735	53.694660999999996	0.19503299999999998	0.701543	0.8001590000000001	0.961166	6.542699	3.0	21.136813	2.342693	1.0	81.360783	7.479369999999999	5.0	84.307497	15.194435999999998	6.0	77.658072	18.221928	2.0	68.195904	10.930439	1.0	0.014903	3.9139410000000003	3.0	99.23931800000001	3.5503339999999994	5.0	59.70542	15.403145	4.0	35.022469
949.0	2.0	88.418245	42.374189	19.189583	7.981882000000001	0.79386	0.631332	0.372377	0.7224520000000001	8.911358	5.0	88.719316	20.942954	3.0	17.606278	6.149714	6.0	22.262866	19.54737	1.0	28.067738000000002	17.674447	4.0	90.861099	18.724071	1.0	0.106858	4.103018	2.0	39.121525	5.170052	2.0	51.442004	20.93682	5.0	38.805749
1002.0	2.0	16.208415	8.442942	2.7478990000000003	23.53145	0.46335600000000005	0.191478	0.728865	0.230382	12.480984	4.0	48.138688	8.142163	2.0	26.745757	3.051933	1.0	63.0615	15.037129	1.0	25.992255	1.975856	5.0	8.251119000000001	10.861887	1.0	0.10240899999999999	2.671161	4.0	79.172046	1.834412	6.0	59.07431	13.92249	5.0	49.053584
1016.0	2.0	51.239975	72.806996	22.635315	5.685718	0.542928	0.776087	0.809404	0.24405500000000002	10.965879	5.0	22.271683	12.197922	1.0	99.954755	12.286168	6.0	36.941169	10.696633	6.0	2.1243380000000003	21.534856	1.0	39.11817	9.391538	3.0	0.030701	0.41171899999999995	2.0	17.367384	1.795916	6.0	48.255986	19.661459	3.0	49.620327
1032.0	2.0	71.456401	71.74708199999999	4.06192	48.193234999999994	0.729871	0.356058	0.782335	0.825045	18.64862	4.0	59.414657	22.805292	6.0	5.865339	12.697566	1.0	85.520041	4.695377	5.0	12.32526	24.601206	5.0	53.568123	19.07059	3.0	0.020087	3.176455	2.0	44.798406	0.997001	1.0	62.74639200000001	9.757391	1.0	54.954712
1037.0	2.0	8.695271	89.537663	27.503331	5.86105	0.235368	0.45898100000000003	0.656975	0.7591180000000001	14.693014999999999	3.0	68.074985	9.842958	6.0	28.506221999999998	14.598289999999999	3.0	40.298735	8.018528	3.0	45.749545	11.259482	1.0	54.292368	6.160369	3.0	0.01403	3.8476879999999998	5.0	9.473782	0.670909	3.0	6.822025999999999	23.016517	2.0	25.295009
1059.0	2.0	71.958907	82.900388	41.011561	23.718301999999998	0.957983	0.368938	0.7155199999999999	0.989642	22.948814000000002	3.0	44.762638	15.449192000000002	1.0	97.366555	5.6046510000000005	3.0	21.235183	22.924068	5.0	88.943885	8.273394999999999	6.0	57.686151	18.806564	3.0	0.018602	1.045868	4.0	84.859775	3.018899	5.0	3.762956	23.675141	2.0	84.80901300000001
1066.0	2.0	55.28908199999999	53.100035999999996	3.633985	3.439046	0.239353	0.184569	0.482073	0.6651859999999999	21.855816	4.0	20.15118	11.14992	5.0	67.465122	5.817908999999999	2.0	23.02928	15.468045000000002	5.0	41.454375	19.513486999999998	4.0	4.190974	11.625182	1.0	0.010846	4.829765	3.0	41.406	2.306036	2.0	81.59631999999999	4.583526	6.0	98.871688
1069.0	2.0	62.659734	81.50479	37.969945	3.275713	0.776928	0.112956	0.47261400000000003	0.42458500000000005	4.7929	2.0	37.555334	13.373169	1.0	40.02186	7.214439	2.0	67.967209	19.83774	6.0	61.789348	6.538873000000001	6.0	74.483745	18.149007	6.0	0.01737	3.838404	6.0	87.21465699999999	2.327152	3.0	59.341248	25.210967999999998	1.0	79.39529399999999
1074.0	2.0	9.991009	22.872035999999998	1.350375	97.979562	0.489957	0.103674	0.393065	0.13051600000000002	8.741284	1.0	25.979182	11.564701	1.0	52.327837	6.989739999999999	6.0	68.44667700000001	8.438969	4.0	9.726183	21.765519	2.0	12.511693	2.4038169999999996	2.0	0.01516	5.781147	6.0	89.837707	3.114411	6.0	2.310082	4.183701999999999	2.0	83.606999
1082.0	2.0	66.656051	27.02185	10.68327	13.144110000000001	0.333254	0.472996	0.720503	0.9812860000000001	2.165104	5.0	65.330761	13.511051	5.0	59.907392	7.403653	6.0	71.013984	2.459443	3.0	72.677824	19.347353	2.0	87.240897	1.945439	3.0	0.17488299999999998	2.3546099999999996	1.0	29.825119	5.568017	5.0	56.572387	14.130739000000002	2.0	71.098321
1104.0	2.0	4.722972	90.405447	28.849321999999997	16.704570999999998	0.901078	0.151258	0.615049	0.972613	6.436016	6.0	92.056529	2.223385	4.0	76.130333	4.703093	5.0	25.075615	20.969951000000002	6.0	4.348521	1.261021	1.0	8.898594000000001	2.1128299999999998	2.0	0.019894	5.047004	6.0	15.225585	2.9293	3.0	36.490505999999996	7.393224000000001	1.0	88.34584100000001
1128.0	2.0	7.3037220000000005	55.351641	19.864729	3.8244830000000003	0.182902	0.608024	0.542053	0.784543	12.163177000000001	2.0	10.280492	7.195936	3.0	40.881321	3.050822	5.0	52.288222	11.984231	6.0	24.594928	20.426698000000002	2.0	42.270764	19.117767999999998	4.0	0.012140999999999999	1.9077389999999999	4.0	11.323608	0.40116999999999997	4.0	2.121798	9.680142	5.0	83.163498
1137.0	2.0	64.904424	66.676125	6.299043	21.569519	0.425675	0.8372790000000001	0.9313819999999999	0.755842	19.854124	5.0	9.612561	16.152687	5.0	46.681086	19.741424	6.0	79.205364	12.822175999999999	4.0	82.088912	21.550472	3.0	64.312495	12.951359	1.0	0.011106999999999999	4.754491000000001	3.0	87.094346	2.2399169999999997	2.0	11.584019999999999	3.9678709999999997	5.0	56.974536
1150.0	2.0	37.263959	65.11366600000001	16.493653	9.293121000000001	0.334183	0.6560630000000001	0.597266	0.8355610000000001	22.430529999999997	2.0	26.974728999999996	6.418468	2.0	85.04234699999999	11.168251	2.0	36.173904	11.302139	5.0	95.440566	12.908112	2.0	28.477739	22.05552	1.0	0.010752	2.192834	5.0	98.17003100000001	0.614279	4.0	51.319556	24.926501000000002	6.0	73.75115
1155.0	2.0	12.456341	12.083239	45.22068	7.037339	0.251717	0.5499	0.65791	0.730422	4.559297	6.0	39.135155	12.994185	1.0	54.539677000000005	14.715404000000001	5.0	42.708921999999994	9.907705	3.0	19.935409	3.184205	6.0	50.459325	16.937588	6.0	0.012209999999999999	2.546386	1.0	16.393774	2.988569	2.0	25.330107	14.506573999999999	5.0	47.613535
1161.0	2.0	50.695208	89.929992	79.236755	12.818211999999999	0.45785699999999996	0.841535	0.681032	0.6191949999999999	15.787636	2.0	41.259253	15.931629000000001	3.0	89.925927	18.408686	1.0	63.56580699999999	4.442718	3.0	47.266917	8.654150999999999	4.0	93.107219	0.759807	6.0	0.021478	3.8273599999999997	6.0	93.917631	1.0432290000000002	2.0	26.07444	22.677	3.0	38.512172
1189.0	2.0	8.571811	25.532979	24.284935	29.609396999999998	0.10453299999999999	0.512111	0.5062409999999999	0.972191	16.573572	2.0	63.965132999999994	16.501869	6.0	73.83581600000001	6.603967	4.0	24.554304000000002	8.424897999999999	1.0	4.7858	6.433945	2.0	38.669124	11.841398	6.0	0.027061	3.93225	4.0	41.254187	5.212919	4.0	89.009528	16.435257	5.0	83.35180600000001
