uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
106.0	2.0	29.125860999999997	13.418320999999999	84.202115	59.79006999999999	0.949932	0.476785	0.670431	0.5555100000000001	2.721293	3.0	28.640348	20.673873	5.0	31.997915000000003	11.023729	5.0	16.078059	8.146355999999999	2.0	93.602085	22.001332	4.0	42.285281	7.10102	4.0	0.021394999999999997	2.509293	2.0	44.97286	5.783248	2.0	84.694445	6.829522	6.0	61.169047
122.0	2.0	2.408587	3.02007	5.023648000000001	62.972843999999995	0.777093	0.707278	0.15135099999999999	0.7305010000000001	24.34839	4.0	22.63622	2.355411	1.0	27.644005	13.676425	2.0	82.683437	17.296091	6.0	21.197138	16.394254	3.0	55.838042	5.466944	2.0	0.018009999999999998	4.7062919999999995	1.0	1.8508650000000002	2.543108	3.0	46.462286999999996	5.350156	5.0	50.353615000000005
126.0	2.0	8.328024000000001	25.277510999999997	15.569552	32.497559	0.655579	0.164378	0.8716879999999999	0.379056	4.9794160000000005	1.0	82.139161	21.292171	2.0	84.259292	3.080876	3.0	57.252024	3.976182	3.0	16.922741000000002	0.368213	4.0	63.404815	10.881554	3.0	0.011502	2.352947	6.0	75.349908	0.685034	2.0	71.22225999999999	11.680365	3.0	31.818658000000003
151.0	2.0	39.575165999999996	14.064303	42.487833	45.022379	0.8838280000000001	0.8598129999999999	0.7223229999999999	0.304625	1.755507	2.0	83.76998499999999	16.343729999999997	3.0	71.18696700000001	13.768092000000001	4.0	26.278685999999997	9.735338	5.0	77.678809	18.926992000000002	4.0	77.758554	12.61425	6.0	0.027993	3.266835	1.0	61.318278	2.387827	4.0	72.722932	4.465458	3.0	83.687414
166.0	2.0	3.447761	23.039883	8.472418	77.48315699999999	0.717743	0.260253	0.232694	0.723024	5.732604	5.0	14.384646	0.583137	1.0	9.178737	10.344986	2.0	75.614355	18.044295	3.0	74.122113	24.834308	2.0	40.119942	15.946114000000001	6.0	0.013630000000000001	2.161484	1.0	48.682555	5.65956	1.0	95.968165	8.24743	5.0	17.871533
190.0	2.0	25.323191	10.204049000000001	50.078322	51.572858000000004	0.87475	0.493621	0.39411	0.945161	5.644957	1.0	34.282237	10.686987	5.0	53.880886	22.511008	3.0	15.667826000000002	15.633636	6.0	86.17780400000001	8.625022	6.0	93.648643	7.954739999999999	1.0	0.037475	0.49792600000000004	1.0	37.687609	2.593522	3.0	3.5398980000000004	20.645664	4.0	75.606486
191.0	2.0	82.406513	12.766551	31.589990999999998	15.094806	0.527911	0.8355309999999999	0.800056	0.347945	21.545463	4.0	41.969705	5.555547	5.0	55.015772999999996	9.522783	2.0	91.444598	18.863946	6.0	27.674733000000003	21.342063	3.0	18.522537	8.224627	5.0	0.012675	4.792387000000001	6.0	27.101539000000002	1.220833	2.0	54.217471999999994	18.722607	6.0	19.716072
198.0	2.0	13.84699	47.462213	98.183105	69.810113	0.786458	0.620683	0.828782	0.485875	5.806609	2.0	24.223319	5.243829	6.0	83.715714	20.976546	3.0	30.781686999999998	23.963483	4.0	76.686903	22.295499	5.0	92.865698	23.106873	5.0	0.010243	1.3996030000000002	5.0	58.035328	0.633464	4.0	87.560835	23.757422000000002	4.0	22.268438
203.0	2.0	40.976492	4.0527809999999995	84.683454	29.160285	0.825952	0.321683	0.49936400000000003	0.655365	9.455382	4.0	19.499805	17.091978	4.0	69.075749	13.688904	6.0	79.799213	18.565759	4.0	82.199425	9.745994	3.0	39.698046000000005	20.968432999999997	1.0	0.024562	5.797728	2.0	83.74191400000001	2.371138	2.0	35.721769	21.115404	4.0	19.551215
218.0	2.0	70.023543	7.407538000000001	3.168443	32.468819	0.5130819999999999	0.957793	0.11251300000000002	0.821207	14.203845999999999	4.0	58.272591000000006	16.531028	2.0	84.011089	12.030706	5.0	33.626202	14.551357999999999	3.0	66.576386	18.734654000000003	4.0	54.059888	15.534482999999998	4.0	0.019518999999999998	1.6890759999999998	4.0	45.742707	0.9613700000000001	3.0	88.917712	8.570112	4.0	43.507649
225.0	2.0	11.862946	50.137008	36.675056	87.44029599999999	0.8893790000000001	0.41660600000000003	0.735744	0.837673	23.93125	4.0	58.914123	16.800982	3.0	48.228144	4.566884	6.0	50.719371	22.868046	1.0	85.985858	23.935837	5.0	62.593813	23.025108	1.0	0.023425	3.00858	3.0	49.162777	0.534482	4.0	20.260832999999998	0.991575	1.0	55.79379300000001
240.0	2.0	25.339249	4.690073	41.736874	92.54226700000001	0.554337	0.386992	0.616241	0.87225	5.859019	1.0	72.88140600000001	2.2894740000000002	3.0	48.170289000000004	22.261077	4.0	76.90235200000001	4.855805	5.0	77.222538	21.059225	2.0	28.335939	18.976772	2.0	0.015224000000000001	4.756375	2.0	87.090799	5.947431	1.0	60.476847	6.662669999999999	2.0	41.379933
247.0	2.0	5.825723	88.790727	68.441982	53.080645999999994	0.429547	0.953599	0.365846	0.41167700000000007	15.799245999999998	1.0	89.43312399999999	9.443138000000001	2.0	78.585948	11.923257000000001	3.0	46.076074	17.773001999999998	6.0	35.060039	12.560943	6.0	76.579538	11.821388	3.0	0.033875	4.076080999999999	3.0	39.470382	1.211726	2.0	9.040375	21.090405	4.0	3.8154510000000004
252.0	2.0	20.541941	36.999515	93.059917	97.99865799999999	0.728019	0.754003	0.362976	0.336018	10.181328	5.0	6.257998000000001	19.280432	4.0	26.119761999999998	15.368169	1.0	72.177824	2.852008	2.0	28.506358000000002	15.676345000000001	6.0	62.231504	19.240607	4.0	0.021672999999999998	1.345903	2.0	48.402273	2.411595	5.0	21.609292	20.134037	2.0	26.514109
258.0	2.0	29.495396000000003	1.24302	21.219372	75.92116899999999	0.8734940000000001	0.10420499999999999	0.537849	0.828508	22.575302	5.0	60.901376	5.452939	2.0	18.098744	20.967883	4.0	66.851475	1.023155	1.0	35.425819	9.422505000000001	1.0	72.541375	13.369392999999999	3.0	0.011202	4.758433999999999	4.0	38.271204	2.306016	3.0	63.804935	23.414848000000003	2.0	42.612018
264.0	2.0	72.836037	14.885523999999998	28.139931	30.510835999999998	0.8690260000000001	0.516087	0.357204	0.764303	22.281511	1.0	60.526228	4.9234279999999995	3.0	13.414895000000001	14.446051999999998	4.0	79.40268499999999	23.384086	2.0	55.185811	12.827907000000002	1.0	35.194502	19.118577	3.0	0.040192	0.345649	6.0	55.668848	1.5919450000000002	1.0	41.17646	22.117744000000002	3.0	61.050636
269.0	2.0	59.437543000000005	11.238287	21.533586	64.479557	0.765696	0.861193	0.613153	0.26970700000000003	16.035521	2.0	96.592313	22.785006	5.0	77.049609	13.671629000000001	6.0	42.135546999999995	14.089169	1.0	90.15329799999999	14.844301000000002	6.0	65.091497	2.386873	2.0	0.010898	5.841213	3.0	70.065885	3.32763	2.0	80.426479	12.99271	6.0	39.512277000000005
274.0	2.0	22.50466	7.307047	30.129693	19.157728	0.682945	0.9386059999999999	0.119073	0.697778	12.665526	5.0	41.738492	3.461636	3.0	49.327597999999995	16.68253	2.0	20.845627	2.319013	4.0	12.283564	25.375999	4.0	10.298869999999999	5.524483999999999	4.0	0.022125	4.224722	5.0	23.613485999999998	4.901319	6.0	55.850547	6.5780330000000005	1.0	33.644415
277.0	2.0	17.835065	5.622736	65.653091	86.805099	0.7109989999999999	0.515063	0.870064	0.412149	20.076439999999998	1.0	27.995907	22.872289000000002	6.0	96.315658	11.071874000000001	6.0	88.895422	21.211289999999998	3.0	15.573126	24.070023000000003	4.0	18.674879999999998	0.800949	3.0	0.016798	4.256937000000001	5.0	40.968647999999995	3.9681330000000004	3.0	98.42921700000001	14.35622	5.0	92.46299599999999
284.0	2.0	3.8861660000000002	84.63360300000001	5.491994999999999	26.099872	0.714568	0.274117	0.29876199999999997	0.362244	7.087680000000001	5.0	3.8221269999999996	16.166254000000002	1.0	29.525840999999996	11.468146	3.0	78.45187	17.254032000000002	5.0	28.183484999999997	23.362645999999998	2.0	39.380649	21.991315	1.0	0.052971000000000004	5.273821	2.0	50.276001	0.32337	5.0	28.346521999999997	8.01622	3.0	48.109307
320.0	2.0	1.8436560000000002	88.052921	3.694149	98.665791	0.278028	0.625047	0.272848	0.35949699999999996	11.649576	4.0	45.555873	18.120319	2.0	85.383219	15.901879000000001	1.0	33.39373	20.155799	2.0	38.57455	9.849857	3.0	23.544454	14.902429999999999	3.0	0.015667	0.824417	2.0	31.698084	3.4242690000000002	4.0	91.648726	11.000113	3.0	56.222087
328.0	2.0	29.737707	2.765132	97.43503	62.460374	0.373419	0.435942	0.917266	0.616186	22.760641	6.0	82.07251099999999	12.311946	2.0	83.611533	10.384373	4.0	30.255446000000003	14.633595000000001	1.0	73.703466	22.181437	5.0	55.271741000000006	23.472994	1.0	0.023827	1.7806220000000001	3.0	71.133018	5.19414	6.0	56.741453	23.472448	5.0	16.754496
344.0	2.0	3.0956080000000004	82.587294	52.521587	23.217817999999998	0.198095	0.12408800000000002	0.588723	0.552167	21.968563	5.0	96.716084	22.991776	5.0	68.115162	11.819788	5.0	98.097948	21.49825	6.0	67.44314399999999	18.485412	2.0	31.449953999999998	7.102923	6.0	0.052520000000000004	4.162603	6.0	40.237311	1.312762	1.0	40.447038	20.632005	1.0	69.933143
346.0	2.0	4.680162	30.228462	60.193326	61.82015	0.843318	0.493371	0.30553	0.969806	3.278092	2.0	31.425278000000002	23.2664	2.0	64.462374	1.719444	5.0	95.91289	11.496955	1.0	52.676747	24.500469	4.0	19.789191	22.279993	4.0	0.018344	1.980716	5.0	38.793014	1.7442	3.0	98.773076	0.562999	4.0	73.199534
351.0	2.0	77.038227	6.4713970000000005	27.800584000000004	5.195618	0.610287	0.408125	0.740829	0.22839	2.200873	6.0	44.49586	13.561273000000002	1.0	42.205938	10.343861	2.0	72.96296	17.994514000000002	6.0	16.97119	2.5733669999999997	5.0	20.834874	5.930453	4.0	0.010839	2.267837	2.0	3.4806120000000003	2.906317	3.0	7.659919	18.708054	1.0	61.64909300000001
369.0	2.0	75.355663	23.567885999999998	16.343682	47.918298	0.51655	0.782523	0.649663	0.162902	0.876102	5.0	97.435774	12.812795	1.0	81.206025	1.6728299999999998	5.0	85.191106	21.101206	2.0	79.901669	14.382957999999999	1.0	33.419076000000004	10.77575	4.0	0.018963999999999998	4.090669999999999	4.0	63.168282999999995	2.679693	5.0	87.840884	15.08671	6.0	54.796288
380.0	2.0	17.846488	62.671643	94.16872	44.35298	0.771473	0.840181	0.506217	0.528842	6.731339	4.0	40.726096999999996	21.528135	3.0	25.565382	5.522558	6.0	90.694405	3.659926	6.0	70.924471	13.312973000000001	6.0	46.926071	12.198039999999999	4.0	0.014393000000000001	5.8426160000000005	1.0	43.999421999999996	3.349673	4.0	90.56645999999999	11.442616000000001	6.0	1.1805139999999998
383.0	2.0	21.823415	7.9310220000000005	75.424868	35.864884	0.8975629999999999	0.811747	0.942966	0.956842	11.81838	2.0	55.46725	10.070505	4.0	12.666122999999999	13.796239000000002	1.0	85.62785699999999	11.671438	4.0	71.466674	6.918432000000001	5.0	65.051948	4.684972	4.0	0.015286000000000001	1.8329220000000002	2.0	7.15983	3.095777	4.0	42.306197	13.984898999999999	2.0	28.045788
388.0	2.0	48.208667	12.734551	7.57062	14.725248	0.384897	0.6169789999999999	0.141869	0.621711	24.17235	3.0	30.739804	16.058751	3.0	57.291163	16.215019	2.0	65.308549	17.680754999999998	2.0	87.750996	3.9184879999999995	3.0	41.371829	21.862637	3.0	0.014471000000000001	1.6899970000000002	4.0	66.68253299999999	3.720542	6.0	94.249004	1.94333	3.0	6.7939229999999995
389.0	2.0	9.538362	14.115060999999999	84.12907	85.442234	0.286039	0.48898100000000005	0.315763	0.7016060000000001	1.022522	2.0	94.609448	22.267407000000002	3.0	67.237338	4.335795	1.0	94.997339	2.4908650000000003	6.0	68.317655	7.440625	1.0	94.820054	0.9036040000000001	2.0	0.014731999999999999	5.572412	3.0	60.314217000000006	5.324018	2.0	55.209049	10.886069	6.0	12.096983999999999
406.0	2.0	82.369392	26.931203999999997	53.534951	37.506219	0.681315	0.9839180000000001	0.24141300000000002	0.8314459999999999	12.13263	6.0	63.31273	21.817275	5.0	16.237156	7.531102000000001	4.0	17.521497	16.087571	4.0	22.508581	20.571628	4.0	70.391594	5.344997	5.0	0.13429100000000002	4.1957	3.0	44.049926	2.9681130000000002	6.0	85.56400500000001	22.864551000000002	6.0	29.732571999999998
417.0	2.0	26.551679999999998	3.148416	45.774286	97.623674	0.147085	0.543362	0.9517100000000001	0.28488800000000003	5.572478	2.0	74.273318	5.327822	6.0	57.702397	16.636129	4.0	86.71643	23.39838	4.0	68.993478	7.588781	1.0	24.336041	22.736847	2.0	0.04915	3.274851	4.0	73.846591	5.395283999999999	3.0	30.62075	22.625063	6.0	33.190952
423.0	2.0	1.61009	48.842032	86.882762	22.534375	0.44332	0.404357	0.162726	0.9318280000000001	23.853747	5.0	60.578967000000006	3.3732660000000005	4.0	2.881538	18.90756	4.0	54.819480000000006	17.8628	1.0	59.213359999999994	7.9127220000000005	5.0	26.057561	7.850917	6.0	0.010768000000000002	2.148453	4.0	80.80814000000001	1.019239	1.0	64.035565	22.581534	6.0	28.659843
426.0	2.0	46.06341	10.229169	64.04547600000001	24.053437	0.20626399999999998	0.718983	0.567826	0.790918	13.88294	2.0	59.487970999999995	20.210245999999998	3.0	60.794413	2.5515849999999998	2.0	17.189923999999998	15.626315	6.0	45.589847	8.33104	6.0	21.75176	22.295741	2.0	0.020805	4.984243	5.0	53.914865	1.874707	1.0	7.956842	15.178729	4.0	64.10570600000001
428.0	2.0	1.858281	62.728019999999994	83.897374	63.211901	0.9535040000000001	0.6176659999999999	0.334465	0.680199	20.908638	3.0	99.733081	2.016644	2.0	82.005688	16.6983	4.0	69.459277	5.945727	3.0	42.436386999999996	19.493173000000002	5.0	38.923263	14.787122	4.0	0.127108	4.89075	3.0	66.877996	5.605946	6.0	24.167094	14.335545999999999	4.0	10.304084
435.0	2.0	5.610671	10.685979	45.537613	98.143058	0.898199	0.771888	0.829583	0.323946	18.550163	3.0	98.66788199999999	18.6112	6.0	21.747197	20.852921	6.0	95.957196	0.253044	2.0	46.308077000000004	10.781929	4.0	67.767544	16.130794	3.0	0.134201	2.217222	6.0	12.028718	2.102202	4.0	49.810978999999996	12.171549	5.0	71.791602
441.0	2.0	1.905627	10.368176	90.37192900000001	3.3583550000000004	0.462174	0.250386	0.55999	0.5708340000000001	1.624534	3.0	3.821343	4.63605	6.0	20.733452	1.182492	6.0	13.157635999999998	3.178201	5.0	64.192257	0.951198	4.0	52.913327	11.722116	6.0	0.05148099999999999	3.49329	5.0	48.412263	0.786316	3.0	28.292370000000002	6.559492999999999	6.0	14.490394
446.0	2.0	30.382281	3.71525	56.711804	45.651977	0.5390560000000001	0.692774	0.624379	0.367251	22.577333	5.0	55.400535	6.746417	3.0	79.64473199999999	22.188185999999998	1.0	76.04316800000001	0.661211	5.0	16.939754999999998	4.488125	4.0	50.338892	17.953820999999998	1.0	0.015382	4.359013	1.0	28.986003999999998	3.944899	4.0	71.425861	25.426424	1.0	87.395161
447.0	2.0	22.117839	26.722886	65.581048	51.387355	0.914869	0.606571	0.7316	0.549281	21.495059	2.0	71.575182	15.090696	6.0	30.676684	5.267135	4.0	29.230539	16.369777	2.0	77.269856	13.753835	4.0	60.427677	22.171692999999998	2.0	0.013766999999999998	4.875418	4.0	28.338541999999997	5.015211	5.0	19.487226999999997	0.8360850000000001	1.0	79.614292
448.0	2.0	71.994945	6.349865	63.603733999999996	7.141468	0.360149	0.478313	0.485242	0.962108	11.705395	5.0	87.03631899999999	6.509666999999999	3.0	98.158138	19.563426	6.0	9.286673	20.834156	2.0	46.246946	2.239221	3.0	11.296242999999999	4.7317860000000005	3.0	0.035164	3.958218	3.0	69.424779	0.828217	5.0	97.91748100000001	20.952548	6.0	12.706737
449.0	2.0	18.511085	11.409929	38.847243	67.581801	0.8313959999999999	0.46368000000000004	0.724705	0.691298	24.312734	2.0	31.114084000000002	13.837728	3.0	30.571023999999998	13.806431	1.0	26.712903000000004	19.722572	3.0	33.625349	18.040457999999997	6.0	41.981825	23.009995999999997	1.0	0.010988	5.947393	3.0	35.311832	3.85481	3.0	42.499373	2.71402	3.0	9.442298
453.0	2.0	15.347092000000002	52.691956999999995	20.682653	34.864678000000005	0.812159	0.82281	0.24752399999999997	0.509831	11.938701	5.0	7.965754	18.433194	3.0	94.268291	13.453638	6.0	73.24115	20.491868	1.0	88.129046	14.731638	5.0	84.10205500000001	3.926711	4.0	0.023338	3.262439	3.0	29.293259000000003	4.281696	1.0	42.955008	3.173822	2.0	75.516524
458.0	2.0	2.275865	76.83564	40.240244	38.181629	0.22557800000000003	0.667892	0.817879	0.33760300000000004	4.418572	4.0	4.3186480000000005	7.794027000000001	4.0	73.837469	15.776035999999998	1.0	63.953323	19.319478	5.0	14.384964000000002	16.876769	5.0	47.890212	1.924005	3.0	0.026229000000000002	0.522922	1.0	10.765938	3.588249	4.0	94.60704399999999	6.737949	5.0	15.972351999999999
463.0	2.0	6.910497	9.677945	56.770277	31.520775	0.592071	0.38664699999999996	0.577873	0.10463099999999999	11.287661	4.0	29.026146	6.434332	4.0	75.388937	8.279133999999999	6.0	92.317468	3.3767139999999998	3.0	32.551358	7.277164999999999	5.0	81.081591	19.372288	4.0	0.13200599999999998	1.2395690000000001	5.0	12.171375999999999	4.9418050000000004	2.0	97.567279	20.156843	1.0	36.803358
466.0	2.0	18.260057	53.837787	84.43506	68.673213	0.5504319999999999	0.390885	0.552363	0.92415	8.866213	5.0	62.829499	21.953453	3.0	63.658592000000006	7.020774	3.0	49.522394	19.555141	6.0	39.641138	16.696968	2.0	83.138009	6.345542	5.0	0.014391	4.399185	3.0	63.403240000000004	5.790868	1.0	27.637926	15.625546	1.0	47.083233
474.0	2.0	39.801396999999994	13.866554999999998	88.364391	28.368346000000003	0.999397	0.47917299999999996	0.11829200000000001	0.419889	23.431685	1.0	42.547329	22.478336	6.0	65.79862299999999	18.72352	2.0	78.986795	8.887509	3.0	79.987356	8.959026	5.0	81.11206800000001	1.869361	5.0	0.023937	5.646173999999999	2.0	63.183282999999996	4.564830000000001	4.0	43.204895	13.462304999999999	3.0	23.266725
482.0	2.0	3.9977419999999997	9.906635000000001	21.384698	56.144548	0.6792560000000001	0.7436560000000001	0.309287	0.669186	3.0432919999999997	4.0	44.457982	12.266589999999999	4.0	96.69919399999999	5.799439	3.0	21.868004	5.9189	6.0	97.48200600000001	7.533921	4.0	78.320155	22.782007999999998	6.0	0.016156999999999998	5.226269	1.0	82.368774	4.954680000000001	5.0	19.941441	7.391061	2.0	4.322661
494.0	2.0	56.291091	13.031275	82.355163	74.823171	0.163297	0.9062319999999999	0.727426	0.24284899999999998	13.725392999999999	4.0	87.422412	5.727218	4.0	97.396653	13.407383	1.0	40.390198	20.3911	5.0	39.883796999999994	19.746094	6.0	90.581786	3.8043370000000003	4.0	0.022393	1.687514	3.0	49.136521	1.353009	2.0	71.296289	4.885977	4.0	82.178168
505.0	2.0	23.676596	16.83644	97.233851	73.967338	0.969008	0.670388	0.646914	0.770408	23.122848	4.0	86.89829499999999	7.350897	1.0	51.714813	6.059201	4.0	66.147418	16.334073999999998	5.0	98.169044	14.439043	3.0	15.654107000000002	19.875795999999998	5.0	0.013032	3.722065	3.0	20.839951	2.7537830000000003	5.0	58.637926	7.135510000000001	1.0	9.738427
506.0	2.0	77.529575	17.798852	81.150643	79.29527900000001	0.572692	0.703912	0.524215	0.891482	19.201620000000002	3.0	92.150403	8.35328	5.0	70.4431	6.6048860000000005	4.0	60.11489	21.831182000000002	6.0	13.443112	18.031831	3.0	62.050915	22.962119	5.0	0.021653	1.140967	6.0	17.54496	0.120716	2.0	16.977662	4.812995	4.0	72.473765
513.0	2.0	5.327586	22.448495	6.507909	66.499977	0.183276	0.32777399999999995	0.420051	0.608692	23.0582	2.0	4.436103	4.5808860000000005	1.0	99.737916	20.477655	5.0	20.891167000000003	11.435528999999999	1.0	75.718873	18.4492	6.0	20.42351	15.729453	1.0	0.014834	5.532812	5.0	49.312088	5.801982	6.0	42.635459000000004	22.909174	2.0	31.138854
534.0	2.0	97.656012	9.980913000000001	47.880464	30.158357000000002	0.536766	0.547992	0.979773	0.49091	0.895561	6.0	65.219553	16.29956	2.0	38.458090999999996	21.084214000000003	2.0	94.294605	21.912581	5.0	21.850749	4.862193	6.0	39.545346	6.731919	4.0	0.025021	0.145345	2.0	49.73798	4.039827	6.0	31.739046000000002	22.58108	3.0	85.18318599999999
554.0	2.0	96.193508	12.354341999999999	54.541734999999996	6.280401	0.533974	0.41443800000000003	0.695222	0.6783520000000001	11.404615	2.0	53.11995400000001	17.794757999999998	4.0	40.307424	0.297626	5.0	30.607912	22.044154000000002	6.0	26.844038	12.966632	4.0	17.567218	16.041513000000002	4.0	0.083215	2.333512	5.0	49.034609	2.535201	4.0	38.852395	18.804625	4.0	75.019657
558.0	2.0	34.259564000000005	1.529077	95.058458	6.5738330000000005	0.5339119999999999	0.542199	0.518123	0.305587	14.07915	1.0	70.80070699999999	5.700964	4.0	86.40357	21.657258	2.0	43.690191	1.8253009999999998	1.0	56.20304	21.604573000000002	3.0	26.078037	8.938517	2.0	0.011103	3.216367	6.0	67.597624	2.978248	5.0	31.245873	16.772278	5.0	42.199525
569.0	2.0	10.826784	15.291638	19.331384	89.482905	0.713213	0.674515	0.46501899999999996	0.9193610000000001	18.915209	1.0	26.691740999999997	8.539855000000001	4.0	13.765001999999999	1.799291	4.0	18.72718	6.860216	4.0	91.158799	8.462494	6.0	20.373559	16.572478	6.0	0.020467	2.391981	1.0	67.332076	4.955259	5.0	67.959199	5.887887999999999	3.0	87.9873
