uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
297.0	3.0	16.469864	23.287231	14.419667	63.940118000000005	0.15140499999999998	0.477602	0.361235	0.9286120000000001	9.835673	6.0	41.467552000000005	19.178276	3.0	0.020464	6.251435	4.0	38.493111	4.68436	2.0	2.675755	6.344723	4.0	85.328214	22.334704000000002	2.0	71.92105600000001	22.447826	6.0	0.015015	2.040334	2.0	4.847352	3.005855	1.0	32.023328
327.0	3.0	13.422668	94.417479	35.309597	80.94739	0.25661	0.648932	0.358478	0.254703	8.722471	4.0	50.210399	8.065251	6.0	0.017308	2.549114	3.0	3.692171	1.404639	2.0	30.418131	0.733556	3.0	67.575575	15.527918	2.0	24.369058	7.34899	2.0	0.077439	4.638654	6.0	41.31281	5.553671	2.0	51.47133
333.0	3.0	17.100817000000003	69.134934	91.056516	27.402415	0.772861	0.45248900000000003	0.133413	0.356605	2.6793869999999997	6.0	52.11633	44.193453000000005	1.0	0.015992	1.230899	3.0	9.172943	5.565371	1.0	33.103946	11.12038	4.0	81.835628	31.699361	5.0	4.440274	15.345726	2.0	0.041721	0.620252	6.0	90.994926	2.568149	2.0	48.544694
358.0	3.0	94.679737	82.595297	37.764346999999994	50.032302	0.657288	0.912111	0.12973800000000002	0.924594	9.463602	3.0	87.061003	26.110905	4.0	0.124083	1.794661	6.0	33.501897	3.142434	3.0	81.598896	18.04376	5.0	90.965452	17.43773	3.0	73.053349	2.208323	1.0	0.039761000000000005	5.34465	4.0	67.305571	5.011830000000001	1.0	11.955121
368.0	3.0	66.73514899999999	59.373922	90.492204	90.918201	0.29126599999999997	0.924802	0.827508	0.657783	19.263175	3.0	67.508972	17.39082	3.0	0.034116	1.699541	6.0	43.588926	1.339551	1.0	86.471503	1.1656540000000002	1.0	99.894242	33.174122	3.0	15.357652999999999	3.110941	1.0	0.019901	1.7521849999999999	1.0	77.707921	1.036966	3.0	27.687137
374.0	3.0	70.350741	10.19732	43.299125	73.805438	0.166022	0.5611430000000001	0.241234	0.8568969999999999	10.068833999999999	3.0	16.773581	47.186274	2.0	0.010005	2.792679	2.0	91.770259	2.095838	5.0	32.612181	6.002234	1.0	43.538593	46.420469	5.0	77.32649599999999	7.963100999999999	5.0	0.184559	5.822547	4.0	51.409904	0.788622	1.0	57.575019999999995
444.0	3.0	99.46380500000001	65.366547	73.805713	43.604728	0.317891	0.740803	0.8411790000000001	0.135401	5.666118	4.0	14.796664999999999	64.730204	5.0	0.011694	1.450483	1.0	31.047751	3.143608	4.0	6.960941	14.033263	4.0	50.99561	69.5147	2.0	9.397153999999999	21.776226	2.0	0.045637	3.323258	1.0	53.750675	2.253494	1.0	39.441002000000005
451.0	3.0	59.908646999999995	3.8572290000000002	37.804241999999995	35.352996000000005	0.59573	0.297394	0.368334	0.745318	0.527192	3.0	19.83673	33.285629	4.0	0.021627	5.408469	1.0	18.48787	5.9236059999999995	1.0	86.828404	7.148528	1.0	14.948293	52.87688000000001	5.0	39.32977	14.478517000000002	6.0	0.010393000000000001	5.177008	1.0	62.264767000000006	2.812284	5.0	50.215821999999996
483.0	3.0	70.108317	77.432865	60.208589	40.160478000000005	0.480955	0.285128	0.5273479999999999	0.762698	3.236902	3.0	16.454473	13.971288000000001	4.0	0.028433	5.267261	1.0	50.282973999999996	1.6601869999999999	3.0	58.741620999999995	22.347053	4.0	4.069612	13.182219	2.0	99.997137	13.522920000000001	3.0	0.02235	0.320389	5.0	93.308598	1.862579	2.0	88.558701
497.0	3.0	74.426921	76.860483	86.149503	45.639114	0.870532	0.620033	0.624329	0.15716	18.453385	4.0	19.795558	69.58048000000001	1.0	0.010345	2.646288	2.0	92.529033	4.835293	3.0	24.734454	18.832670999999998	6.0	73.82200999999999	72.9706	2.0	27.061989	23.307	4.0	0.261319	5.876969	1.0	32.665843	1.337672	3.0	57.30928
507.0	3.0	97.560022	52.799786	34.748385	41.752644000000004	0.972823	0.516	0.644033	0.843448	7.19308	4.0	23.033966	7.035386999999999	4.0	0.017643	3.486419	6.0	2.3328029999999997	0.760359	2.0	16.153489999999998	21.819484	6.0	46.183951	3.339193	6.0	9.344512	18.556886	5.0	0.339982	4.126869	1.0	3.933449	5.364288	5.0	83.079887
510.0	3.0	79.221711	50.684318	67.195415	97.773391	0.538515	0.41716400000000003	0.23444299999999998	0.585485	9.085255	5.0	25.203360999999997	56.41978	3.0	0.029536	0.9793879999999999	1.0	30.727937	2.166109	4.0	56.02873100000001	10.715066	4.0	31.623209999999997	15.45556	2.0	73.645993	9.623572	2.0	0.043522000000000005	3.897214	1.0	73.17532	5.749782	2.0	68.722701
538.0	3.0	18.719078	79.742009	30.143924	43.470147999999995	0.78947	0.49911000000000005	0.9872110000000001	0.216799	16.576598999999998	3.0	61.29369200000001	52.711491	1.0	0.013854	3.860168	5.0	45.907919	3.148193	2.0	75.761732	8.310687	6.0	69.35991899999999	17.985659	3.0	19.480989	15.215548000000002	1.0	0.012681	0.324997	6.0	34.299862	1.6662720000000002	1.0	27.189248
539.0	3.0	25.764595	60.993306999999994	61.801775	15.772948000000001	0.180045	0.204516	0.21269200000000002	0.113515	20.399719	1.0	84.552425	37.396338	4.0	0.01254	5.707305	2.0	54.272575	3.3165709999999997	6.0	15.4789	7.917463000000001	2.0	88.87091600000001	54.070502000000005	1.0	98.662708	2.370882	2.0	0.070884	1.8197759999999998	6.0	69.22564399999999	2.4260639999999998	6.0	6.044702
543.0	3.0	20.77936	69.073624	89.19830300000001	74.005423	0.396593	0.35544699999999996	0.267881	0.695442	2.432862	2.0	27.409823	51.53329	2.0	0.12945299999999998	0.110472	5.0	50.543793	0.723186	1.0	83.872374	6.0168800000000005	4.0	63.633754	37.515412	1.0	46.548806	20.750170999999998	6.0	0.067351	1.463816	5.0	62.733173	4.502458	3.0	81.497265
548.0	3.0	46.322826	41.374088	90.715055	80.565403	0.44221099999999997	0.604133	0.41240600000000005	0.73255	17.203243	4.0	99.309843	67.68133900000001	2.0	0.010137	1.352071	5.0	15.655567999999999	4.504708	5.0	44.819367	21.017642000000002	5.0	75.242292	37.110682000000004	4.0	3.8070230000000005	2.028036	2.0	0.226327	2.162486	4.0	79.820246	4.688838	1.0	20.459192
564.0	3.0	62.289218999999996	99.073039	27.636346000000003	54.573028	0.22971399999999997	0.158903	0.414213	0.505559	4.86194	3.0	88.925096	36.733502	5.0	0.025981999999999998	3.424784	1.0	58.343030000000006	0.178521	2.0	53.35658000000001	18.173867	5.0	76.581576	27.052671999999998	4.0	79.274371	10.479541000000001	3.0	0.10425799999999999	0.8784280000000001	4.0	46.090793	1.715656	6.0	51.256287
580.0	3.0	97.21913	94.729534	74.651352	46.413154999999996	0.438837	0.5969899999999999	0.12370999999999999	0.126412	9.620971	3.0	90.642637	50.273724	5.0	0.046005000000000004	2.35885	6.0	98.529622	4.981962	5.0	34.225303000000004	6.803081	1.0	61.01687	32.772176	4.0	95.174939	16.306475	4.0	0.010491	2.675079	4.0	78.676996	0.646226	1.0	52.312218
593.0	3.0	30.555075	93.000568	88.34836899999999	35.804724	0.139402	0.6066590000000001	0.975319	0.917115	23.652286	3.0	9.039226	41.623222999999996	4.0	0.016965	4.024888	2.0	99.985941	1.038356	3.0	36.221055	1.099234	3.0	62.426033999999994	45.837964	3.0	8.564756	11.574161	6.0	0.02126	4.342884	1.0	24.016729	5.67192	6.0	13.111091
645.0	3.0	68.581384	93.976522	58.578301	65.180089	0.662871	0.113798	0.22923600000000002	0.7854260000000001	10.263722999999999	3.0	54.187349	62.40386899999999	6.0	0.010038	4.071606	2.0	9.419176	2.860579	6.0	69.72399200000001	9.151614	4.0	94.28681999999999	29.913323	1.0	28.058751	13.078545	1.0	0.020166	1.275517	6.0	8.985764	4.152353	2.0	7.85225
654.0	3.0	88.532249	67.706462	94.520101	41.556455	0.157676	0.947818	0.667388	0.203095	9.221914	4.0	40.096090000000004	58.15279399999999	2.0	0.021233000000000002	1.398858	3.0	46.194003	4.797592	4.0	8.091368	6.4008910000000006	5.0	33.756888000000004	55.150771999999996	2.0	48.823483	20.274504999999998	2.0	0.012341	5.76626	1.0	31.768914000000002	2.682249	2.0	92.473178
733.0	3.0	42.6935	82.648561	22.170375	47.959013	0.139724	0.992575	0.645065	0.517931	3.095416	2.0	18.848151	33.532272	4.0	0.010693000000000001	4.079306	3.0	84.90498000000001	1.7945400000000002	6.0	22.818775	5.085871	1.0	14.655295	3.873365	4.0	93.734356	6.440885	1.0	0.058988	2.288119	5.0	38.917255	2.087671	1.0	42.274334
735.0	3.0	57.908868999999996	69.971148	51.93871	93.631303	0.24225100000000002	0.34286700000000003	0.271228	0.301216	22.111024	3.0	81.354298	69.026291	6.0	0.93214	0.40836300000000003	3.0	93.586272	4.0165120000000005	1.0	89.145033	11.658878	1.0	39.506188	52.53791700000001	1.0	27.415495	18.018225	2.0	0.026177999999999996	2.842071	5.0	4.111909	1.894697	6.0	78.559922
762.0	3.0	9.341512	79.414831	50.699641	25.637133	0.477191	0.786988	0.15209	0.972484	10.496727	6.0	42.772934	29.192403999999996	2.0	0.014593	5.920158	4.0	33.108146999999995	2.186271	4.0	43.563767	3.4092089999999997	6.0	74.40654	14.031621	1.0	38.778181	21.641898	1.0	0.011541	0.552265	4.0	49.702878999999996	4.20326	2.0	34.255076
800.0	3.0	82.583627	60.828782999999994	93.98364000000001	75.83029	0.5404180000000001	0.264072	0.166971	0.266547	2.533827	3.0	64.25999499999999	10.487956	2.0	0.021761000000000003	4.465903	3.0	53.787441	4.3226379999999995	2.0	10.466925	2.368348	5.0	79.217125	26.801993	4.0	71.498951	13.102049000000001	4.0	0.016284	2.6203	4.0	18.493371	4.664756	1.0	32.808004
816.0	3.0	19.318926	40.406372	76.735692	98.61330600000001	0.628307	0.274654	0.9117940000000001	0.450809	1.280461	1.0	78.46605799999999	35.686935	3.0	0.013622	0.24645	4.0	5.888854	0.453004	6.0	82.002011	1.084935	3.0	67.66201099999999	57.398942000000005	4.0	5.314753	14.746457999999999	1.0	0.020625	2.23536	6.0	43.216035	0.6192529999999999	2.0	97.64595
874.0	3.0	68.05046800000001	20.815794	88.55645799999999	83.90700799999999	0.380384	0.10745299999999999	0.155817	0.7754449999999999	15.982218	3.0	41.951303	62.573479000000006	3.0	0.208998	1.000541	4.0	1.66185	5.405736	4.0	91.495112	19.847996	3.0	18.357273	20.387134	3.0	59.285468	10.642511	1.0	0.010674	2.84406	6.0	44.122157	3.143427	5.0	88.16318000000001
889.0	3.0	74.42556	95.880841	50.751794	61.09921	0.386355	0.595795	0.6297520000000001	0.501996	3.502178	1.0	54.367785999999995	48.115353999999996	3.0	0.038932	2.340585	3.0	68.834928	5.981939	3.0	82.565899	1.36876	6.0	94.25415699999999	56.45850600000001	1.0	97.54862800000001	12.443338	2.0	0.114195	0.168472	4.0	56.137373	1.328055	6.0	89.62519499999999
919.0	3.0	72.460414	91.66199399999999	74.995339	89.219334	0.21084699999999998	0.32804	0.571986	0.21727	22.442645000000002	4.0	64.42810300000001	13.934503	4.0	0.024095	1.7042580000000003	5.0	43.978851	2.64205	1.0	4.639443	23.156361999999998	6.0	19.325443	13.060691	3.0	54.550204	9.397438000000001	1.0	0.010608	4.303005000000001	2.0	14.217974	2.3144080000000002	4.0	82.428814
924.0	3.0	84.85806600000001	70.828594	79.490104	30.377469	0.5257649999999999	0.52695	0.705271	0.20038	2.73084	4.0	77.105211	37.392824	5.0	0.276528	4.664144	1.0	33.733061	1.660828	2.0	61.697565000000004	23.13843	2.0	16.567697	62.140386	3.0	94.521137	0.706959	2.0	0.059186	1.336019	4.0	1.110908	1.424607	5.0	60.714698999999996
947.0	3.0	94.718213	56.23398100000001	32.550315000000005	14.445445000000001	0.556187	0.704741	0.674111	0.565124	4.3319410000000005	4.0	40.536561999999996	12.465525	4.0	0.013016	0.9803940000000001	6.0	16.794282	5.511013	2.0	44.326863	3.828011	5.0	18.185347	51.515829	6.0	3.0197220000000002	14.823045	1.0	0.092817	1.473734	5.0	16.473706	4.748325	5.0	82.392286
966.0	3.0	97.031705	43.70139	88.323576	60.796523	0.132945	0.525446	0.371368	0.269256	2.096517	5.0	89.472447	41.765628	6.0	0.028443	1.043411	3.0	17.571973999999997	1.530604	6.0	54.635302	9.602533	6.0	5.866683999999999	16.09453	6.0	57.897859999999994	16.872272	5.0	0.042585000000000005	3.5221440000000004	1.0	51.751253999999996	0.466286	2.0	90.49894300000001
978.0	3.0	60.334674	26.084272	7.725052000000001	34.499915	0.904136	0.297121	0.286383	0.332924	13.438668	1.0	85.27175	20.071771	2.0	0.012394	1.254876	1.0	20.878624	1.3830790000000002	6.0	69.362794	18.679648	2.0	3.550131	38.666863	6.0	21.548442	11.905221000000001	1.0	0.033544	1.627708	5.0	71.302966	3.55501	6.0	44.187864000000005
985.0	3.0	99.667917	75.862246	47.894447	92.525817	0.475124	0.758012	0.428008	0.983208	18.467489999999998	1.0	47.21215	70.542985	1.0	0.013783000000000002	3.818174	4.0	41.707844	5.606489	4.0	18.567273	18.75187	1.0	29.080769	29.037714	3.0	46.653003000000005	1.560716	4.0	0.237163	0.741159	2.0	30.056259000000004	1.967037	2.0	97.39155699999999
1035.0	3.0	78.703138	58.91704300000001	62.313295	55.585414	0.397522	0.5633630000000001	0.199248	0.388838	11.389194999999999	3.0	52.464169999999996	30.52706	3.0	0.043809	2.4722939999999998	2.0	79.467381	5.611113	2.0	56.610803000000004	12.238578	1.0	44.807738	60.693825	4.0	70.737237	3.26963	2.0	0.018744	1.8298729999999999	1.0	68.717372	0.078961	4.0	60.486233999999996
1054.0	3.0	59.061370999999994	52.904803	83.63439699999999	97.34874599999999	0.548369	0.418181	0.40891500000000003	0.313677	11.494599000000001	6.0	2.706459	65.67818299999999	1.0	0.022394999999999998	4.107308	3.0	22.373222	5.348981	1.0	44.721994	21.37564	2.0	12.501541	52.491478	5.0	84.322758	3.8466839999999998	1.0	0.017456	3.947338	1.0	54.803965000000005	5.049537	3.0	51.040286
1055.0	3.0	21.047981	40.727803	68.942929	4.441773	0.5808220000000001	0.941841	0.432096	0.167898	13.835899	5.0	26.011881	45.539012	1.0	0.36036799999999997	0.612067	1.0	74.07493000000001	3.762171	1.0	5.241978	1.624464	4.0	47.593036	7.236836	3.0	23.869907	18.492046	3.0	0.010621	0.17239200000000002	4.0	11.887248	4.810288	3.0	93.570652
1056.0	3.0	45.22518	89.924022	36.349803	29.152365000000003	0.173628	0.354887	0.467264	0.149547	21.085567	2.0	24.851478	63.885375	2.0	0.014887000000000001	3.1372430000000002	1.0	29.778701	2.69761	4.0	20.793679	11.909102	6.0	49.977865	67.739652	6.0	25.608782	3.4613650000000002	3.0	0.219879	4.372882	2.0	94.894959	0.246831	5.0	10.212232
1060.0	3.0	58.861964	37.975373	66.65278	89.78667	0.597642	0.228456	0.333714	0.715572	14.142494000000001	3.0	42.042432	46.866006	4.0	0.431138	0.442522	3.0	3.876086	2.1340939999999997	6.0	97.687562	15.197713	4.0	55.905537	58.880725	4.0	41.85654	8.969353	2.0	0.111023	2.5812	3.0	85.413953	5.751854	3.0	2.098481
1075.0	3.0	48.512627	12.770852	64.836149	59.510918999999994	0.558417	0.138549	0.127772	0.486342	17.857569	6.0	36.451411	56.452799	1.0	0.14018	0.836413	5.0	43.163224	3.5799160000000003	4.0	13.629678	9.517336	2.0	59.649364	54.854057	4.0	8.217138	17.335369	6.0	0.028638	2.588869	4.0	45.075577	2.54515	3.0	65.943096
1077.0	3.0	68.469993	25.558597	93.148213	58.906358	0.171043	0.173876	0.40114099999999997	0.7261890000000001	20.027556	1.0	65.17083199999999	52.089927	2.0	0.024784999999999998	5.520453	2.0	38.932254	6.085161	6.0	41.880571999999994	10.559427000000001	3.0	80.334951	48.528042	5.0	2.830285	9.139944999999999	1.0	0.012245	3.6856410000000004	4.0	45.096469	2.2167939999999997	4.0	96.934675
1118.0	3.0	23.452467000000002	40.284529	64.43304599999999	8.776257000000001	0.772457	0.8245819999999999	0.664375	0.101535	6.357203	5.0	9.980300999999999	64.189409	1.0	0.010648999999999999	5.0333760000000005	5.0	26.797034000000004	1.929342	4.0	27.468702	23.226928	2.0	29.943815999999998	44.275448	1.0	80.272201	10.920391	1.0	0.014188	0.8526590000000001	3.0	28.934466999999998	2.701793	1.0	32.520806
1138.0	3.0	34.528793	90.589315	57.425481000000005	92.220476	0.23569099999999998	0.757004	0.249529	0.654454	14.45323	5.0	50.275979	66.54782900000001	1.0	0.014573	3.0270509999999997	2.0	39.576664	5.797445	6.0	70.958393	10.626189	5.0	12.794718	45.034645000000005	6.0	61.454489	23.713404	5.0	0.011112	0.138796	3.0	20.161715	1.735512	1.0	20.280609
1155.0	3.0	64.221257	19.196089999999998	86.894299	62.474295	0.127469	0.8925059999999999	0.31737600000000005	0.601086	13.007352000000001	5.0	11.76366	42.740528999999995	4.0	0.018437000000000002	2.97567	3.0	65.374742	2.725838	6.0	34.906846	1.100582	3.0	23.49875	72.66396999999999	5.0	65.598341	22.637031	2.0	0.014697	4.752863	2.0	7.593986	3.676561	4.0	25.724438
1158.0	3.0	9.874296000000001	67.692717	59.042053	75.048227	0.517964	0.6169479999999999	0.199217	0.87351	5.697884999999999	1.0	88.6688	61.321783999999994	3.0	0.041333999999999996	1.592597	2.0	95.94935600000001	1.069258	2.0	32.010489	19.383313	2.0	79.53044799999999	64.37886400000001	2.0	10.646179	23.42634	3.0	0.077291	1.624263	1.0	34.608115000000005	5.7810760000000005	4.0	94.592713
1166.0	3.0	45.808142	65.838275	63.659862	81.48011600000001	0.446353	0.5989680000000001	0.291939	0.24537399999999998	13.80665	5.0	26.160348000000003	23.771124	1.0	0.277464	0.604428	1.0	71.624804	2.5725290000000003	4.0	58.550251	7.299078999999999	6.0	32.259623	33.529612	5.0	49.635733	20.219034	6.0	0.03	2.3003240000000003	2.0	53.644406999999994	0.934301	2.0	21.146758
1168.0	3.0	91.17733199999999	38.129858	71.008894	68.135542	0.780087	0.8358200000000001	0.29546300000000003	0.758877	23.702949	3.0	86.974436	46.834387	3.0	0.010698000000000001	1.742017	4.0	68.299686	1.041233	4.0	77.99159399999999	7.669711	4.0	53.341406000000006	5.290211	5.0	48.280553000000005	4.496435	2.0	0.021963	1.8807180000000001	4.0	31.111751	4.863189	1.0	68.971674
1181.0	3.0	27.987239000000002	30.591181	66.84486	21.530537	0.311799	0.248586	0.24961799999999998	0.680721	20.656668	3.0	35.881554	45.539572	4.0	0.057758000000000004	3.038672	5.0	41.180164000000005	4.5472790000000005	3.0	55.09085699999999	3.7705480000000002	3.0	58.805718999999996	20.111851	2.0	2.149485	3.3039650000000003	1.0	0.015487	4.080818	5.0	51.342763	3.131672	2.0	37.941745000000004
1225.0	3.0	44.559494	23.401183	99.30417800000001	13.305347	0.967667	0.44887200000000005	0.25272100000000003	0.184665	19.382120999999998	5.0	79.394485	70.27477900000001	4.0	0.039856	5.326392	1.0	57.611475	6.0879959999999995	4.0	72.58612099999999	20.029072	1.0	32.437871	70.519032	5.0	28.567839000000003	2.3511450000000003	2.0	0.029198	2.359471	1.0	92.89605999999999	0.8975569999999999	6.0	57.701939
1231.0	3.0	30.564456	23.3867	43.366437	4.126418	0.5544939999999999	0.709263	0.189735	0.425551	20.860088	1.0	60.822465	70.578691	5.0	0.010483	0.724817	5.0	66.075863	3.034015	4.0	14.724665	9.758257	6.0	71.288837	3.353217	3.0	66.459451	10.807075	2.0	0.015092	3.090865	1.0	45.825595	5.93848	1.0	97.675291
1263.0	3.0	70.157655	79.247907	45.047846	57.442878	0.6343439999999999	0.400505	0.144603	0.926908	3.320588	5.0	21.305702	10.576472	2.0	0.014227000000000002	3.2818629999999995	1.0	55.485763	1.684339	6.0	36.178199	14.762495000000001	6.0	9.550122	5.232094999999999	3.0	10.820545	13.90361	4.0	0.08937200000000001	5.795037000000001	4.0	18.442481	3.6084	5.0	99.243229
1265.0	3.0	22.036785000000002	61.148588000000004	47.673375	60.664553000000005	0.765113	0.135061	0.133499	0.699364	4.8721	1.0	55.647461	42.245164	3.0	0.010061	2.974672	6.0	2.469373	5.6493459999999995	4.0	59.35361999999999	4.844092	1.0	67.54883199999999	3.295088	3.0	85.848215	6.244530999999999	6.0	0.027551999999999997	4.024456	3.0	33.683764000000004	1.429946	1.0	59.910867
1269.0	3.0	78.745421	24.742666	94.42498499999999	46.841558	0.133958	0.570028	0.403382	0.41242700000000004	13.241807999999999	4.0	47.218115999999995	21.172971	3.0	0.13910799999999998	4.004633999999999	2.0	26.957508	5.571471	2.0	98.880484	12.909858999999999	6.0	54.111598	56.811647	2.0	89.94413399999999	7.305485000000001	3.0	0.013219	0.609483	3.0	22.694519	0.917381	3.0	54.697227000000005
1301.0	3.0	73.039322	97.345725	96.603111	46.843422	0.404204	0.62945	0.502911	0.156882	2.562957	4.0	27.691981	35.270909	5.0	0.043413	4.7449010000000005	6.0	21.579564	1.8941560000000002	4.0	52.013038	2.4226330000000003	2.0	53.598339	38.947435999999996	4.0	35.264317999999996	10.364008	1.0	0.012024	1.111489	2.0	47.783876	3.610608	6.0	92.070112
1308.0	3.0	67.236429	16.199013	43.957749	20.621660000000002	0.855133	0.6055020000000001	0.25569400000000003	0.554277	8.093881	6.0	80.480079	32.198859000000006	5.0	0.027369	2.129602	5.0	52.523577	4.5965489999999996	1.0	13.154588	5.296380999999999	3.0	74.171963	43.536386	1.0	60.452904000000004	5.583425	2.0	0.064011	3.7312800000000004	6.0	5.387654	2.099453	3.0	19.855906
