uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
181.0	2.0	34.923456	56.36428299999999	19.915744	1.035825	0.89149	0.656247	0.149015	0.37102199999999996	16.622708	5.0	61.388388	19.893763	2.0	0.011737000000000001	3.383836	6.0	5.690966	5.276221	6.0	76.582437	11.309602	3.0	51.228553999999995	30.073857	3.0	27.848288	13.776333	3.0	0.016572999999999997	5.777926	3.0	35.173992999999996	1.407563	2.0	65.49734000000001
189.0	2.0	89.309253	44.982803999999994	30.084124	9.1725	0.9649110000000001	0.576485	0.9473159999999999	0.594819	9.384003	6.0	39.394919	19.156674	3.0	0.021168	4.639251	1.0	31.029621999999996	4.404794	1.0	61.48333	10.305014	5.0	23.878211999999998	63.242831	4.0	53.774664	4.055694	6.0	0.023101	3.2500310000000003	1.0	31.347296000000004	2.886587	5.0	11.123188
193.0	2.0	61.967358999999995	63.887051	68.71882	1.402102	0.500225	0.9838030000000001	0.24233200000000002	0.913049	9.308715	5.0	96.420498	11.876553	2.0	0.053249	1.166748	2.0	20.2446	3.9853050000000003	2.0	40.675952	2.26288	5.0	56.783956999999994	10.888164999999999	4.0	61.124992000000006	1.0101879999999999	4.0	0.012938	4.302575	4.0	24.649957	2.578992	4.0	52.525529000000006
195.0	2.0	33.808653	29.932775	16.499634	10.16005	0.8388110000000001	0.546896	0.591213	0.30073099999999997	12.085739	3.0	99.461761	63.828328000000006	2.0	0.15279	5.36468	5.0	16.79121	0.60764	3.0	98.32745600000001	10.058359	5.0	88.434814	71.446827	5.0	67.268292	16.526108999999998	6.0	0.011077	1.997872	6.0	23.318358	0.445434	1.0	57.728141
201.0	2.0	41.687856	20.889094	19.372116000000002	44.141481	0.8492719999999999	0.286748	0.7035399999999999	0.643768	19.753569	3.0	61.102329000000005	54.015795	2.0	0.028106	3.2421330000000004	5.0	75.960656	4.836064	3.0	14.576165	14.98576	3.0	27.317490000000003	65.632465	6.0	47.352534000000006	22.956338	5.0	0.014915000000000001	1.075016	6.0	73.387748	4.797415	3.0	46.490409
206.0	2.0	16.339689	86.680459	3.015971	61.447334	0.829778	0.541808	0.800361	0.727669	21.322581	6.0	47.694955	49.208452	6.0	0.060373	4.836958999999999	2.0	61.88264	5.811223	4.0	38.201014	19.584241	3.0	85.616001	49.281258	2.0	94.432682	2.6693569999999998	1.0	0.015841	2.638904	4.0	78.491341	5.099778	3.0	28.003740000000004
259.0	2.0	95.552851	94.168076	93.833805	7.474285000000001	0.535345	0.43167700000000003	0.367035	0.800147	5.395485	2.0	11.080211	20.98742	2.0	0.041306	5.961432	5.0	64.99363699999999	1.557879	5.0	48.791472	6.008381	1.0	46.227092999999996	66.522273	6.0	85.80583100000001	9.792874000000001	5.0	0.043117	4.633475	4.0	69.29705799999999	2.540432	3.0	84.82813
260.0	2.0	23.943857	51.041992	9.381791999999999	13.073601	0.680465	0.933629	0.655748	0.385925	18.689282000000002	5.0	94.194857	30.442971999999997	1.0	0.010372	2.630076	6.0	98.62856500000001	3.2843739999999997	6.0	83.12751800000001	21.955623000000003	6.0	23.872603	39.201334	2.0	9.236059	9.624967	3.0	0.011446	3.183703	5.0	80.47164000000001	4.219254	5.0	63.42651899999999
265.0	2.0	14.763069	85.12499100000001	81.301424	4.501821	0.644012	0.790924	0.7155699999999999	0.515638	16.002309	6.0	67.5149	31.165163	4.0	0.019344	5.435004	1.0	93.744826	4.583755	6.0	56.054949	6.192435	2.0	75.099028	49.609071	2.0	24.748142	0.301406	4.0	0.017888	4.707552	1.0	88.62063	5.024239	3.0	63.655687
282.0	2.0	90.42790699999999	20.581217000000002	61.879528	3.635928	0.364144	0.539439	0.66081	0.7473420000000001	4.429255	3.0	95.89913	16.212673000000002	4.0	0.075968	6.102655	4.0	46.408907	6.173946	5.0	78.760014	1.31361	5.0	83.763003	44.092828999999995	5.0	70.14975600000001	8.325225	2.0	0.015946000000000002	3.5865949999999995	1.0	85.412858	1.439949	1.0	18.328989
320.0	2.0	96.828886	56.551218999999996	8.839654	64.897379	0.840347	0.172003	0.9139799999999999	0.164525	4.4916599999999995	1.0	72.435475	5.414377	5.0	0.204232	2.598004	1.0	62.138138	1.538136	5.0	95.916574	9.262777	1.0	18.915232	40.860628000000005	3.0	80.31268	18.59759	1.0	0.012544	1.5230270000000001	4.0	99.423202	3.940723	2.0	44.313584999999996
331.0	2.0	15.024417999999999	20.541376	60.339321999999996	7.747658	0.9621850000000001	0.734857	0.819001	0.237573	22.951088000000002	1.0	74.193061	32.510284999999996	2.0	0.187931	1.10789	6.0	72.16054100000001	4.255449	5.0	54.769518999999995	3.748742	1.0	97.679144	61.563697	4.0	66.19319499999999	0.8207530000000001	4.0	0.10214	3.6798559999999996	6.0	6.039879	2.1995880000000003	3.0	75.726134
339.0	2.0	36.339005	55.065805000000005	14.933232	25.643627	0.29184	0.319809	0.8288049999999999	0.833442	3.449282	4.0	23.440711999999998	21.593484	2.0	0.026931	5.076943	1.0	55.402085	5.9807760000000005	5.0	39.496946	14.170710999999999	5.0	38.595262	40.930686	5.0	91.07634300000001	21.539194000000002	1.0	0.015012000000000001	1.426978	5.0	81.25670799999999	2.5976209999999997	4.0	52.990052
362.0	2.0	71.240799	28.87708	15.186310999999998	38.282684	0.226279	0.427746	0.5441189999999999	0.695565	20.196442	5.0	70.629664	15.253385	4.0	0.037655	3.5792910000000004	1.0	57.288211	1.7339669999999998	3.0	53.205760999999995	11.170321000000001	2.0	64.61809000000001	68.44546700000001	4.0	65.46322099999999	20.615925	5.0	0.027668	5.418371	5.0	85.57325	2.684708	2.0	5.952625
391.0	2.0	34.650719	84.255045	40.338665	19.151944	0.26845399999999997	0.48958	0.874616	0.515042	15.279810999999999	4.0	49.816007	26.683537	2.0	0.01586	3.525032	1.0	12.927652	4.0317169999999996	5.0	78.777183	3.037169	5.0	59.514472	74.086259	6.0	36.755998	5.859889	2.0	0.010457	2.864219	6.0	65.14559399999999	4.917365	6.0	62.359189
396.0	2.0	14.57458	92.048687	2.0628349999999998	49.349026	0.47445200000000004	0.790565	0.825268	0.353633	23.332562	5.0	8.902248	71.62894200000001	2.0	0.010269	0.092076	4.0	57.705589	2.516609	6.0	18.175532	16.620747	4.0	37.614794	31.646760999999998	1.0	5.068581	9.485643	5.0	0.024443	3.7424730000000004	2.0	98.479749	2.454535	5.0	67.20128000000001
398.0	2.0	41.014533	73.705919	3.3164849999999997	40.454776	0.845083	0.332944	0.654129	0.31038699999999997	22.154183	6.0	47.522937	11.407653	2.0	0.045974	0.602874	6.0	43.03297	4.336798	6.0	46.313346	7.8386960000000006	3.0	56.877842	35.676317	3.0	39.897359	14.979298000000002	1.0	0.010197	3.096418	4.0	79.245968	4.153302	2.0	70.327213
401.0	2.0	17.439766	70.657341	3.484716	70.21266	0.73875	0.46934899999999996	0.53933	0.8935860000000001	6.271517	3.0	50.486201	26.51943	4.0	0.02223	2.631796	1.0	14.932692999999999	4.831537	6.0	71.71114	22.316195999999998	2.0	83.986576	45.925444	6.0	42.368078000000004	7.774660000000001	6.0	0.026399000000000002	3.432065	6.0	29.653513	3.434105	2.0	98.11248
440.0	2.0	83.238038	78.863987	48.035338	7.311506	0.640297	0.327615	0.7379100000000001	0.68485	9.263167999999999	6.0	87.695444	52.211131	5.0	0.013366	2.4693169999999998	4.0	56.306849	2.340505	6.0	19.742871	12.166091	5.0	43.503795000000004	41.988576	4.0	45.621407	1.392732	2.0	0.011856	4.388651	6.0	91.158447	3.866745	2.0	12.360242999999999
456.0	2.0	5.017905000000001	60.847879000000006	86.623692	15.847254999999999	0.8282879999999999	0.6541239999999999	0.769079	0.928981	4.537751	6.0	15.64373	37.706848	6.0	0.021662	0.551176	5.0	83.097927	2.1198599999999996	6.0	93.58307099999999	19.874313	4.0	87.542051	38.274962	6.0	77.006564	13.807203	1.0	0.02744	3.9415150000000003	4.0	26.645864000000003	2.904226	1.0	69.622496
472.0	2.0	36.942814	13.112093	6.478464	23.140862	0.259429	0.868658	0.44356599999999996	0.558024	7.479039	5.0	53.769668	57.077176	6.0	0.026279000000000004	5.954434	6.0	32.649643	5.548963	6.0	75.057105	1.278783	2.0	35.828798	66.941734	5.0	86.32133	7.94515	6.0	0.027117000000000002	0.688172	2.0	61.619626000000004	2.867162	2.0	99.678286
522.0	2.0	8.77404	12.276856	6.257445	5.648025	0.11411400000000001	0.12596500000000002	0.193051	0.845794	23.795566	6.0	91.603474	38.725538	3.0	0.012222	2.88207	3.0	47.269529	5.632618	1.0	88.79477	8.630287	2.0	83.312585	22.729460999999997	5.0	16.707875	15.652548000000001	2.0	0.059577	3.4950050000000004	4.0	92.783984	1.687693	4.0	1.3330879999999998
565.0	2.0	22.206139	22.52186	23.996370000000002	19.396749	0.732291	0.466042	0.8529479999999999	0.65745	12.970593	5.0	58.70923199999999	37.225206	4.0	0.08129600000000001	2.483011	4.0	19.277467	3.221906	5.0	5.768025	16.452467000000002	5.0	16.258851999999997	50.632512	6.0	89.031258	19.840276	3.0	0.026251	0.567183	5.0	93.983273	5.690631	3.0	16.610626
607.0	2.0	98.08452700000001	61.408018999999996	53.015232999999995	21.602104999999998	0.9849030000000001	0.338158	0.9900639999999999	0.8707450000000001	4.476565	3.0	22.303116	54.314728	5.0	0.015513999999999998	0.41125	1.0	81.32445200000001	4.303128	4.0	60.424486	16.971442	5.0	76.2409	43.246415	5.0	58.073826000000004	5.684665	6.0	0.017963	4.316706	6.0	18.236798999999998	3.71625	3.0	36.52531
622.0	2.0	89.468056	33.142663	49.71825	1.5201200000000001	0.779091	0.11846199999999998	0.351599	0.42501400000000006	12.06625	6.0	40.202187	13.617592000000002	2.0	0.058924000000000004	1.7304259999999998	6.0	88.032285	0.8617530000000001	6.0	35.26616	17.625327	2.0	37.009639	31.183311	2.0	52.730517000000006	19.005325	2.0	0.039157	2.893748	4.0	75.35398199999999	0.644307	3.0	44.521806
641.0	2.0	20.756662	90.864926	7.103012	44.228021999999996	0.883	0.7514609999999999	0.642523	0.688609	12.763931	5.0	63.101996	74.813299	4.0	0.011165000000000001	0.47702700000000003	3.0	47.064337	3.760896	4.0	87.832951	20.301584	3.0	28.947778000000003	47.011456	4.0	25.990312	10.168219	1.0	0.014547	4.124603	6.0	76.082875	1.712366	1.0	22.291292000000002
655.0	2.0	47.801119	63.49227	22.197483	9.916639	0.5290590000000001	0.5545399999999999	0.675042	0.9994959999999999	21.251235	5.0	95.989372	66.643974	3.0	0.010836	0.47913500000000003	5.0	25.964053	3.5942790000000002	1.0	60.891765	21.107597	2.0	89.35385699999999	27.872114	3.0	75.616221	17.827993	6.0	0.022381	3.7993620000000004	6.0	28.33803	1.338866	2.0	88.644538
661.0	2.0	60.658752	22.960324	20.312220999999997	8.9616	0.516935	0.8287049999999999	0.323719	0.48704899999999995	3.3710940000000003	5.0	40.688707	20.94368	3.0	0.069996	3.6058470000000002	4.0	23.493215	1.287995	3.0	42.802869	1.287266	4.0	9.920114	56.986462	3.0	68.876339	17.832494	3.0	0.015749000000000003	3.8721160000000006	1.0	23.329296	5.759416000000001	1.0	31.705149
667.0	2.0	56.879833	86.98822	5.9134150000000005	46.719854	0.810458	0.553986	0.649791	0.849375	11.43162	2.0	26.895981	42.52936	5.0	0.028931000000000002	4.18596	6.0	42.561555	1.23911	2.0	7.781229	10.109401	4.0	22.721176999999997	45.669344	4.0	27.22454	1.140363	6.0	0.020641	4.241134	3.0	44.031589000000004	3.8656580000000003	3.0	24.793924
670.0	2.0	28.409146000000003	5.598775	3.8455199999999996	4.545196	0.295601	0.729979	0.634404	0.916522	6.466666	5.0	93.13909699999999	35.433077000000004	3.0	0.01111	2.8162990000000003	1.0	82.977248	2.263576	6.0	78.126592	3.2279720000000003	3.0	34.367218	41.744445	2.0	76.06285	20.425291	5.0	0.010586	5.225658999999999	4.0	19.034308	1.6603430000000001	4.0	47.74817
674.0	2.0	96.396051	85.21229	15.29868	41.440476000000004	0.36151	0.32863600000000004	0.734997	0.85091	7.802732000000001	4.0	45.104264	43.889694	5.0	0.013969	3.403222	4.0	35.998428000000004	2.9247970000000003	3.0	92.789653	17.731728	3.0	54.099444999999996	57.038364	1.0	19.796262	5.8438360000000005	3.0	0.0254	4.717017	1.0	14.980625	5.380218	1.0	47.367669
689.0	2.0	22.863822	91.38023199999999	3.522536	33.802642	0.306533	0.599126	0.872064	0.767652	5.50206	6.0	24.404326	47.56155	5.0	0.147607	4.044214	1.0	20.588678	5.683319	3.0	59.469129	1.966993	3.0	47.174969	64.01950500000001	2.0	99.016021	18.52188	5.0	0.014172	3.5943959999999997	6.0	86.659075	0.629726	3.0	7.368075999999999
701.0	2.0	1.8901080000000001	52.428238	25.373048	14.639335	0.691738	0.56313	0.971023	0.7829109999999999	9.687329	6.0	40.077168	12.550097000000001	6.0	0.01123	3.270292	1.0	69.23559200000001	5.434265	5.0	20.359966	1.732227	6.0	66.820215	47.258905	2.0	41.460093	22.937487	6.0	0.199398	2.3235930000000002	6.0	14.392435	4.984262	4.0	2.430727
742.0	2.0	10.789025	19.507259	11.880208999999999	4.004255000000001	0.828966	0.9590770000000001	0.86001	0.9760709999999999	7.630253	2.0	53.73406	10.84515	3.0	0.011847	0.244056	6.0	2.235415	5.632814	3.0	20.501954	2.318814	2.0	98.739012	45.665578000000004	4.0	19.113953	10.137674	5.0	0.015811000000000002	3.335401	5.0	58.859581000000006	3.192931	5.0	48.927295
756.0	2.0	91.969779	95.681466	11.479709	3.474019	0.144538	0.290788	0.16517	0.312604	17.52563	6.0	55.364991	27.761217	3.0	0.027343	4.91896	3.0	87.3183	6.231139	6.0	86.65010600000001	0.686094	1.0	7.584830999999999	60.62684	3.0	21.236494	21.303226000000002	4.0	0.012171	5.601482	5.0	17.060710999999998	0.734256	4.0	82.72761
794.0	2.0	20.585619	52.397733	2.1733540000000002	4.826727	0.725212	0.931637	0.25192800000000004	0.699917	7.216810000000001	6.0	89.050004	12.380013	6.0	0.059370000000000006	3.444922	2.0	35.319897999999995	4.1009459999999995	1.0	29.011569	10.136344	2.0	4.386189	10.183048	2.0	32.643338	11.407459	1.0	0.015206	2.061134	4.0	12.072138	1.612742	6.0	48.421096
804.0	2.0	39.122316	93.030312	83.607801	4.362794999999999	0.134214	0.453575	0.582975	0.201731	12.455447999999999	4.0	63.308713	6.754803	1.0	0.148431	0.5576439999999999	1.0	31.758695	6.206072	3.0	63.536128000000005	7.895341	5.0	32.593244	75.043803	4.0	66.1658	16.548741	6.0	0.490634	5.1352910000000005	3.0	80.669467	3.133159	6.0	55.976498
809.0	2.0	90.774858	86.681638	21.903466	3.386399	0.782903	0.8387969999999999	0.456458	0.26172199999999995	17.772156	2.0	22.010585	50.937204	6.0	0.022084	4.850669	2.0	83.211402	2.5231529999999998	4.0	58.20795699999999	1.294469	5.0	70.99539	37.725287	2.0	47.514221	4.856696	4.0	0.039341	0.726394	3.0	93.00022299999999	5.583838	4.0	60.837241000000006
828.0	2.0	87.790862	74.230166	27.731479999999998	5.673973999999999	0.763668	0.364858	0.8366870000000001	0.9695	3.3893519999999997	4.0	93.01895999999999	39.690519	2.0	0.154387	2.0135709999999998	5.0	54.796989	0.13328399999999999	2.0	96.401211	16.040321	3.0	97.269329	30.759443	2.0	42.065735	21.532791	4.0	0.19629100000000002	0.461258	3.0	65.736319	4.836658	4.0	15.694593
853.0	2.0	79.562951	25.69187	1.975934	42.637834000000005	0.728038	0.8887290000000001	0.681867	0.49099499999999996	17.448738	6.0	59.077974	11.073093	1.0	0.033402999999999995	3.2533119999999998	5.0	64.761491	0.721078	5.0	93.706515	14.174873000000002	2.0	34.942636	70.911692	3.0	6.374925	16.867459	1.0	0.041512	2.724614	2.0	61.950324	3.184718	5.0	78.311266
856.0	2.0	12.056887	85.77084599999999	12.104192999999999	5.625007	0.311071	0.12172999999999999	0.698283	0.759225	0.6357520000000001	4.0	95.905938	40.679406	4.0	0.019757	3.687778	4.0	81.713453	5.122765	5.0	85.13915300000001	10.565173	5.0	73.227399	63.740812	1.0	58.719142000000005	6.15166	4.0	0.014559	1.545817	3.0	87.424768	0.06412899999999999	3.0	74.07825
858.0	2.0	79.887412	56.67731	18.300435999999998	7.999347	0.49749399999999994	0.5962569999999999	0.34111199999999997	0.916716	16.76558	4.0	73.009442	57.595224	3.0	0.018057	3.2969800000000005	4.0	69.795839	5.877552	3.0	81.929141	21.882539	6.0	33.634244	20.886349	6.0	42.920799	21.223803	5.0	0.011396	5.274696	6.0	89.551272	0.554165	5.0	46.063108
860.0	2.0	71.23678699999999	80.46014	4.204071	46.3611	0.9957719999999999	0.559077	0.603852	0.748626	4.528364	6.0	50.750726	33.304815000000005	3.0	0.026338999999999998	0.633102	5.0	1.781235	6.235973	6.0	55.761911	19.550823	3.0	34.207501	52.787397	2.0	14.495982000000001	21.292269	4.0	0.011559	0.38410900000000003	3.0	27.523401	4.865975	5.0	47.063519
867.0	2.0	35.72505	62.861301	3.8473029999999997	25.303722	0.367446	0.449845	0.8029430000000001	0.48867200000000005	7.540404	6.0	29.618717999999998	41.189801	4.0	0.046375	5.00286	1.0	88.689914	5.168449	1.0	98.68688399999999	22.39805	1.0	35.216876	45.31558	5.0	58.690863	1.664282	2.0	0.03785	2.56595	4.0	73.800599	2.1524	3.0	73.797386
872.0	2.0	20.617098000000002	68.203242	3.279242	78.293189	0.5818479999999999	0.706059	0.713318	0.444985	8.423059	1.0	39.881170000000004	74.128156	5.0	0.11385999999999999	5.4898169999999995	4.0	41.020383	6.1357230000000005	1.0	62.168541000000005	9.902282000000001	6.0	98.09957299999999	66.915607	1.0	32.426668	17.864003	3.0	0.026418999999999998	3.466564	5.0	96.977835	3.078087	2.0	2.46865
882.0	2.0	40.198935999999996	42.80944	37.095303	2.511123	0.283733	0.538662	0.623	0.21855300000000003	22.971716	2.0	79.351951	72.132102	5.0	0.031625	2.089468	1.0	69.52452199999999	4.5782110000000005	3.0	60.642537	4.845021	4.0	73.659486	66.955042	4.0	16.558246	19.088326000000002	2.0	0.010395	4.572801999999999	4.0	66.25986	0.9122950000000001	3.0	78.422557
890.0	2.0	47.582226	51.099267	57.65675699999999	12.979267	0.75553	0.9753790000000001	0.707428	0.932808	13.036071000000002	3.0	16.806812	2.497242	6.0	0.061	1.076387	3.0	7.77497	0.48133400000000004	5.0	96.903369	9.48903	1.0	20.744259	41.898626	2.0	65.017949	21.596082	5.0	0.033523000000000004	3.793507	4.0	41.756212	4.969683	3.0	4.79248
901.0	2.0	79.629561	52.82409200000001	2.24143	83.508841	0.49986800000000003	0.309406	0.7090350000000001	0.695325	16.734873	3.0	58.836636	26.947609999999997	4.0	0.011244	0.097576	2.0	65.292997	3.8753010000000003	4.0	27.305228000000003	17.403282	5.0	49.772364	43.965278000000005	6.0	62.755584999999996	23.599835000000002	4.0	0.047878	3.6643260000000004	3.0	11.370411	4.754663	6.0	42.2903
910.0	2.0	83.969676	14.128901999999998	1.8446630000000002	93.527682	0.994057	0.11065	0.765421	0.8375319999999999	11.092875	2.0	86.619804	39.265592	4.0	0.090134	2.212265	3.0	12.748107000000001	0.428234	1.0	59.217606	12.074624	6.0	53.977968000000004	65.380409	6.0	15.151107000000001	8.485775	5.0	0.042795	5.7668230000000005	3.0	66.061403	2.360104	3.0	87.405659
922.0	2.0	65.791393	21.617973000000003	92.189551	29.744436999999998	0.519414	0.67547	0.750841	0.9604809999999999	2.001331	2.0	3.959887	32.348594	5.0	0.01133	0.656261	5.0	41.071267999999996	4.197884999999999	6.0	4.4639	5.830137000000001	5.0	71.603926	51.346364	6.0	72.805266	15.64226	4.0	0.019028	3.98429	1.0	90.671531	1.369251	2.0	75.156166
929.0	2.0	70.094042	46.369748	34.926413000000004	8.615950999999999	0.8905879999999999	0.791096	0.4233	0.663874	0.869489	5.0	23.786473	62.09108199999999	1.0	0.034493	0.24530300000000002	6.0	99.929108	2.670641	4.0	88.356522	2.503348	5.0	56.76706	61.24416899999999	4.0	95.258481	6.3170720000000005	3.0	0.01059	1.126428	5.0	29.425975	4.199841	2.0	49.641791999999995
942.0	2.0	25.156972	49.865061	20.364107	8.991465	0.5657840000000001	0.567539	0.772722	0.252992	4.3231150000000005	3.0	78.07128	15.950871	3.0	0.042876	4.14776	2.0	56.293028	3.6980190000000004	2.0	91.87031400000001	10.252283	6.0	16.192664	54.922042000000005	6.0	38.123304	16.917797	1.0	0.043784	5.868472	4.0	15.507085	5.732513	4.0	67.412275
946.0	2.0	21.422053	70.842148	13.077048	25.442049	0.756568	0.927741	0.655022	0.7446659999999999	10.910651	4.0	80.342444	3.4167199999999998	3.0	0.036235	5.348114	2.0	65.895611	0.821422	6.0	55.840648	18.149924	3.0	58.37981	47.074719	5.0	77.353078	15.063853	4.0	0.013836000000000001	0.13911300000000001	5.0	41.596488	3.289571	3.0	31.028395
