uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
1522.0	2.0	77.471953	84.499431	37.261339	75.190234	0.239735	0.811675	0.541148	0.14493699999999998	13.544772	5.0	71.373858	17.226437	2.0	0.01761	4.362883	6.0	38.711911	15.193173999999999	2.0	75.285781	74.441245	6.0	0.025202000000000002	1.123775	3.0	29.404132	5.396911	3.0	28.398183000000003	0.9377989999999999	3.0	54.486026
1621.0	2.0	47.63459	32.718377000000004	91.804713	34.824290000000005	0.8567450000000001	0.695802	0.7210270000000001	0.728004	53.937082	2.0	27.212260999999998	23.373985	3.0	0.070537	2.645905	4.0	75.22649200000001	20.76801	4.0	5.125386	67.564541	1.0	0.055805999999999994	1.999036	1.0	51.7312	2.075934	4.0	24.796229999999998	17.680153	6.0	8.580538
1780.0	2.0	31.244142999999998	43.630815999999996	99.741935	60.370652	0.22228	0.626534	0.663068	0.17961300000000002	13.599747	5.0	47.701254999999996	20.270135	1.0	0.07763300000000001	11.486171	3.0	69.809463	6.6987570000000005	4.0	6.704139	19.817214	1.0	0.018621000000000002	0.9919290000000001	1.0	11.004372	2.184739	1.0	13.266395000000001	13.745414000000002	1.0	19.049764
1868.0	2.0	99.05429699999999	19.856935999999997	53.378381000000005	74.912269	0.298749	0.5929989999999999	0.798064	0.506708	64.875192	5.0	5.178857	7.490511	1.0	0.037948	8.384164	4.0	35.565435	2.211462	1.0	40.435089000000005	50.100945	4.0	0.297239	0.283621	2.0	68.559961	3.803553	4.0	73.62669	24.226277	6.0	34.754075
2125.0	2.0	72.471713	84.759586	58.040926	55.772587	0.981929	0.317461	0.142717	0.623814	54.824132999999996	5.0	72.244824	5.849881	4.0	0.026687	2.202373	3.0	94.71158100000001	13.435159	1.0	1.7366270000000001	45.208863	5.0	0.656937	5.625744999999999	6.0	16.043608	5.759175	1.0	29.379893	12.82018	5.0	7.3139199999999995
2173.0	2.0	68.250956	88.088936	94.975699	65.51009599999999	0.101221	0.795093	0.47761000000000003	0.269192	40.965671	4.0	89.38499	13.090843	4.0	0.031103	4.0716790000000005	4.0	55.659737	5.66416	2.0	1.1251280000000001	68.946428	4.0	0.012343000000000002	4.224597	3.0	8.120512	2.5590759999999997	1.0	90.568308	7.898989	1.0	86.274439
2373.0	2.0	71.598778	10.02776	84.260695	50.640324	0.407694	0.287879	0.14408800000000002	0.439403	20.627086	5.0	40.952642	4.171188	5.0	0.052014	9.897238	1.0	10.238772	0.434992	3.0	26.513755	23.813932	6.0	0.064718	0.341674	5.0	32.80838	1.761607	1.0	23.194411	13.344423	5.0	30.219908
2622.0	2.0	97.025991	44.574701	71.80720600000001	43.770225	0.241106	0.991698	0.157858	0.381833	58.570838	3.0	74.251178	2.5081759999999997	3.0	0.101922	2.4525959999999998	3.0	57.970741000000004	15.479729999999998	4.0	86.495595	77.27599000000001	1.0	0.023244	1.763322	4.0	8.007069	1.045399	3.0	13.397398	15.575492	5.0	5.064317
2634.0	2.0	33.701840999999995	25.318042000000002	56.066281000000004	28.358307	0.535189	0.405301	0.110148	0.58473	51.255006	4.0	6.6729899999999995	19.404213000000002	4.0	0.052333000000000005	9.976199000000001	6.0	4.635234	13.791007999999998	5.0	20.942076999999998	75.534635	3.0	0.027620999999999996	1.066833	2.0	84.317053	4.668025	6.0	75.686617	11.253549000000001	5.0	93.860826
2638.0	2.0	37.701298	82.640394	52.876062	24.877177	0.49224799999999996	0.970305	0.11424100000000001	0.959743	68.36856800000001	6.0	52.306751	12.161482000000001	2.0	0.012687	11.752471	3.0	62.564671999999995	19.136834	3.0	66.95003	76.805522	3.0	0.010279	0.643026	4.0	11.326035000000001	4.096044999999999	2.0	94.946618	25.150394	6.0	12.701576
2640.0	2.0	21.194635	60.393985	52.842946999999995	85.505057	0.29723499999999997	0.9999399999999999	0.733857	0.656424	50.221897999999996	6.0	50.94981	12.110313	3.0	0.229204	16.287141000000002	4.0	58.932156000000006	0.50193	2.0	57.73879	0.9492010000000001	6.0	0.080612	1.2006219999999999	1.0	22.942347	5.864389	6.0	22.076202	22.079923	3.0	13.461789000000001
2756.0	2.0	26.645887	66.24845	32.775884000000005	34.904794	0.19964200000000001	0.11752699999999999	0.146809	0.278658	73.558425	1.0	26.921458	11.68322	2.0	0.031559	16.047342	4.0	65.755983	13.535988	6.0	1.210274	19.153277	1.0	0.069906	1.792705	1.0	85.863996	2.5376830000000004	2.0	23.388481	19.520069	5.0	86.701233
3132.0	2.0	56.709275	22.838906	51.751203000000004	11.427321000000001	0.393656	0.8449700000000001	0.47005399999999997	0.403833	21.782621	3.0	12.470543	12.468107	1.0	0.036964	17.695926	6.0	35.897892999999996	21.040962	1.0	35.879995	73.487752	2.0	0.11566400000000002	5.05596	5.0	7.191349000000001	0.5505899999999999	1.0	47.844134000000004	4.112696	1.0	65.40373699999999
3152.0	2.0	88.334634	94.631425	30.51616	49.127801	0.181832	0.497306	0.850657	0.289902	59.09605500000001	3.0	69.463445	4.379995	1.0	0.013996000000000001	5.2378480000000005	5.0	94.36398	2.742232	4.0	38.894802	66.034122	2.0	0.010483	0.404429	2.0	24.33239	1.752782	1.0	21.323256	19.463258	3.0	1.176703
3256.0	2.0	83.512771	75.547831	34.263951	51.752501	0.995944	0.748657	0.189367	0.48240900000000003	51.411272	1.0	20.737697	21.337999	6.0	0.22186399999999998	8.206845	3.0	75.722758	7.425019	2.0	16.673064	59.099054	5.0	0.64265	2.3730279999999997	2.0	77.941907	4.120893	1.0	12.830716	13.489719000000001	4.0	7.405274
3364.0	2.0	50.391426	69.624765	50.230491	10.751246	0.273146	0.613598	0.121558	0.474783	74.93930999999999	3.0	29.784921	4.5270470000000005	5.0	0.050981	13.829413	4.0	49.374041	4.957147	5.0	6.833817999999999	64.987463	2.0	0.015953	0.20858200000000002	6.0	19.917671	2.826075	5.0	37.931177000000005	22.58318	5.0	35.747443
3365.0	2.0	14.832730999999999	25.11122	67.367785	2.882543	0.30068	0.765393	0.103594	0.139177	44.116675	2.0	94.58285699999999	15.35714	3.0	0.038317000000000004	6.479423000000001	5.0	35.860644	25.020308	4.0	3.019917	24.357944	1.0	0.12951600000000002	4.157499	3.0	14.406939999999999	0.302101	5.0	87.893726	18.959413	1.0	32.475139
3405.0	2.0	8.78926	82.544731	89.595663	38.700432	0.7885439999999999	0.9495680000000001	0.351659	0.442539	18.864160000000002	1.0	40.028009000000004	22.166451000000002	6.0	0.010353	5.700725	2.0	92.16824799999999	12.110928999999999	3.0	5.376914	43.517323	4.0	0.011614	1.828197	3.0	8.861889	2.8275759999999996	3.0	12.549495	16.83363	4.0	60.657045999999994
3411.0	2.0	5.421323999999999	39.460989	86.483076	70.531171	0.11657100000000001	0.914076	0.156777	0.7378439999999999	27.567037	4.0	15.745357	18.926882	1.0	0.083351	10.416346	1.0	37.155345000000004	22.980942000000002	6.0	23.288272	41.656346	5.0	0.025487	1.803321	2.0	75.365122	1.5648090000000001	1.0	66.813487	19.124376	5.0	83.918814
3414.0	2.0	41.797306	36.738365	95.957347	17.391996	0.495464	0.860441	0.14851	0.436266	12.605646	6.0	6.291644	9.06136	6.0	0.025092	2.561	6.0	25.672355	8.065622	2.0	67.57975400000001	55.310251	6.0	0.067786	4.93631	1.0	44.274319	1.777816	6.0	20.732356	17.298788000000002	5.0	29.151708000000003
3530.0	2.0	73.001471	26.919327000000003	26.731251	75.85341600000001	0.662945	0.611781	0.316081	0.7708649999999999	18.517652	5.0	44.535151	19.248806	1.0	0.020133	14.865484	4.0	93.07889	4.294706	5.0	18.767978	61.738002	1.0	0.136965	1.580762	5.0	35.509021999999995	0.067897	3.0	27.571415999999996	5.133625	1.0	81.490934
3609.0	2.0	59.521011	16.336389999999998	81.049428	70.399722	0.23344099999999998	0.537082	0.30457199999999995	0.586267	41.487713	4.0	22.645564999999998	23.119322	3.0	0.012334999999999999	7.516686	6.0	97.992738	9.644701	3.0	58.913623	70.169722	4.0	0.010243	2.692167	2.0	2.4380319999999998	0.159344	3.0	15.398357	19.754926	4.0	23.296601000000003
3629.0	2.0	83.10374499999999	60.600910999999996	75.761871	97.092095	0.254364	0.562433	0.703747	0.169443	48.517828	2.0	85.456363	17.078101	6.0	0.088047	11.765558	4.0	85.51175400000001	2.798292	3.0	60.644653000000005	47.422007	3.0	0.013009	0.264379	5.0	40.021771	3.078346	1.0	94.317453	0.33970700000000004	1.0	13.834525
3666.0	2.0	95.20684399999999	59.349073	17.687599	44.134025	0.47286999999999996	0.119504	0.195852	0.12523900000000002	31.028421999999996	6.0	59.719218999999995	13.844439999999999	1.0	0.029878	8.568076	6.0	91.22969599999999	18.56553	3.0	31.170623	23.430162	5.0	0.211125	1.2128299999999999	4.0	42.958767	5.510516	5.0	3.783721	6.096925	3.0	64.6285
3737.0	2.0	49.788134	9.353785	67.584317	73.420647	0.10326199999999999	0.204341	0.24576399999999998	0.8219280000000001	69.652412	1.0	57.416143999999996	16.606201000000002	6.0	0.031367	9.524503999999999	2.0	24.402779000000002	22.717008	1.0	95.903456	77.16895600000001	2.0	0.019827	0.185191	1.0	89.029981	4.045659	4.0	3.82326	13.141129999999999	6.0	70.557519
3859.0	2.0	50.395956	92.39546	36.073235	28.683360999999998	0.5424260000000001	0.44025299999999995	0.178749	0.41012	72.263891	5.0	69.35221999999999	21.856085999999998	5.0	0.010212	3.868033	1.0	86.161653	24.176059	1.0	2.773525	62.742720999999996	2.0	0.24371900000000002	1.104545	2.0	29.329503999999996	4.008596	6.0	48.415172999999996	23.92442	5.0	12.44572
4035.0	2.0	45.913171000000006	21.797625	59.611943000000004	75.564476	0.262228	0.520185	0.40161399999999997	0.693783	7.14432	3.0	45.403825	18.638285999999997	2.0	0.01123	4.075165	5.0	79.661232	4.6755	5.0	10.870699	48.421392	3.0	0.014308000000000001	1.209702	4.0	8.565716	3.540082	2.0	65.390388	16.426915	2.0	92.25393299999999
4116.0	2.0	54.549493999999996	34.900276	49.217464	50.774889	0.9881840000000001	0.783295	0.185504	0.6612520000000001	21.880283	1.0	56.467503	17.434935999999997	3.0	0.325121	12.366850999999999	4.0	53.40834	3.294056	5.0	7.004474	47.137434000000006	6.0	0.016381	1.7534509999999999	3.0	67.422563	1.8996680000000001	3.0	63.229415	20.980419	6.0	31.912646000000002
4292.0	2.0	75.613579	69.39378	77.07726600000001	55.851172999999996	0.687244	0.422901	0.361604	0.675959	31.441178999999998	2.0	54.774055000000004	10.116431	1.0	0.03588	12.500063	5.0	77.321269	6.576047	6.0	1.312323	19.012166	2.0	0.021849	3.743314	2.0	12.214866	0.255864	2.0	2.4796869999999998	15.802598000000001	2.0	24.409635
4422.0	2.0	69.72977900000001	79.926973	92.058746	65.631434	0.20081300000000002	0.745266	0.557854	0.188305	50.608306	2.0	60.591443000000005	23.092773	5.0	0.010169	0.315589	6.0	74.76409699999999	11.793067	1.0	33.946425	8.424233000000001	4.0	0.08416599999999999	1.7166720000000002	2.0	19.938809	1.4785979999999999	3.0	24.702116	0.8666219999999999	5.0	49.94082
4451.0	2.0	79.849976	48.044470000000004	40.641251000000004	85.328682	0.250284	0.200533	0.378214	0.323575	12.959872	2.0	27.336503999999998	21.327666	4.0	0.013003	4.6859519999999995	4.0	69.068031	13.280215	3.0	89.78765899999999	58.241032999999995	1.0	0.055202999999999995	0.773185	6.0	17.556383	3.6429699999999996	2.0	4.191026	4.181317	1.0	28.69817
4564.0	2.0	4.227817	38.407684	58.824146	51.32513	0.26961599999999997	0.781324	0.105227	0.7080890000000001	24.240647	3.0	5.135241000000001	9.902311	2.0	0.025642	9.787997	1.0	43.484504	17.984385	5.0	63.231076	37.341744	4.0	0.147476	0.355609	3.0	35.086103	4.302884	3.0	65.283754	21.712563	3.0	49.607806
4610.0	2.0	48.329744	37.904613	71.51035999999999	81.987975	0.6597390000000001	0.898859	0.268016	0.241718	10.277452	5.0	59.715596999999995	6.401774	2.0	0.274857	15.141832	4.0	11.198375	4.222183	3.0	3.1160740000000002	27.348188	4.0	0.09047999999999999	1.731652	1.0	67.9543	1.266463	1.0	88.092536	15.034861	1.0	14.013962
4630.0	2.0	62.41830600000001	13.144957999999999	62.210675	14.448089000000001	0.810488	0.368601	0.353798	0.170706	31.393410999999997	1.0	30.082462	9.813421	6.0	0.019964	9.317007	5.0	14.994323000000001	23.264109	5.0	26.612853	50.654646	4.0	0.012225	0.233238	5.0	48.270962	5.77745	6.0	17.383646	10.255364	4.0	52.017084000000004
4701.0	2.0	74.491188	6.474953	58.410275	9.909009	0.5692729999999999	0.199606	0.190978	0.469695	32.865179	2.0	58.280754	22.620279999999998	3.0	0.011512	8.174999	2.0	57.021092	0.864183	4.0	59.69286999999999	45.773692	2.0	0.011811	3.408904	1.0	82.80409399999999	0.467855	4.0	63.685283	5.849705	2.0	6.696986999999999
4710.0	2.0	11.08665	6.7947630000000006	73.858593	4.036121	0.550503	0.262548	0.533507	0.178123	20.60981	6.0	34.632548	14.452751999999998	5.0	0.012731999999999999	4.0294	6.0	8.18653	12.445376	2.0	4.971257	38.832896999999996	5.0	0.056629	3.2923940000000003	1.0	62.669899	5.439792	5.0	20.094594	14.715264999999999	4.0	51.230098999999996
4794.0	2.0	99.11463	67.087508	58.8558	68.51629	0.587536	0.368379	0.25808000000000003	0.58321	17.848271	3.0	43.847512	11.449238000000001	1.0	0.113997	12.994076	4.0	78.095644	19.819548	4.0	99.24848	71.183068	1.0	0.07024	3.010328	6.0	15.249342	3.9691300000000003	2.0	6.31194	9.92568	1.0	1.0846200000000001
4894.0	2.0	93.991828	28.158956	29.612208000000003	25.198053	0.308988	0.5775399999999999	0.164914	0.26410700000000004	13.322267000000002	6.0	25.092533	23.845855	5.0	0.011192	14.7835	6.0	73.97722399999999	8.40752	6.0	21.232026	66.51061700000001	4.0	0.011195	3.500818	6.0	2.5865970000000003	3.788183	2.0	90.793076	11.506536	3.0	58.581641000000005
4909.0	2.0	18.227125	22.326747	75.249325	26.59805	0.206409	0.266921	0.8661139999999999	0.187275	12.063547	5.0	52.648991	22.685965	1.0	0.016168000000000002	3.0238720000000003	4.0	16.708432000000002	2.822143	1.0	2.602645	2.849001	3.0	0.378198	0.47753900000000005	6.0	56.414663	3.509184	2.0	27.020752	8.204153	2.0	72.515067
4965.0	2.0	45.655685	93.117315	70.33438699999999	39.258656	0.75515	0.258341	0.146119	0.928053	52.432562	4.0	9.77182	14.196448	6.0	0.047604	5.187397	5.0	26.405614	16.617468	1.0	6.565661	14.812949	1.0	0.022633	3.368349	1.0	4.751411	0.763071	1.0	35.144889	16.166309	5.0	14.509811
5000.0	2.0	44.788195	81.631035	71.91556800000001	71.11406	0.5537880000000001	0.911093	0.5610649999999999	0.332903	60.860305000000004	1.0	1.0172649999999999	8.542045	2.0	0.058749	7.3759809999999995	5.0	43.797672	24.355877	5.0	44.730433000000005	10.807333999999999	6.0	0.026886	1.979868	1.0	85.948559	3.079155	3.0	6.5844059999999995	6.559172	2.0	92.83309799999999
5070.0	2.0	60.504922	51.665574	74.29061300000001	85.009816	0.9511930000000001	0.298168	0.14316500000000001	0.8445860000000001	31.370281	5.0	4.124666	6.878694	4.0	0.104477	11.458535000000001	5.0	95.54756400000001	10.953166	3.0	2.9698029999999997	51.533575	4.0	0.072288	0.43287600000000004	6.0	5.413857	2.355083	5.0	77.087293	12.022838	6.0	86.66120699999999
5203.0	2.0	82.097286	52.728061	84.532736	16.895720999999998	0.32005900000000004	0.573353	0.406047	0.5788810000000001	49.099757000000004	4.0	96.830404	20.624717	5.0	0.12177	17.788741	4.0	36.159744	15.312295	2.0	18.233136	73.60705	1.0	0.012482	4.669587	1.0	16.667845	1.113758	4.0	42.118673	9.064507	1.0	15.709348
5297.0	2.0	83.03474200000001	80.356763	90.370114	33.18687	0.805074	0.32266500000000004	0.274439	0.6981729999999999	20.44784	5.0	58.261863	7.172600999999999	5.0	0.01072	11.135474	3.0	20.523602	0.9631629999999999	6.0	1.736535	4.221449	2.0	0.041673	0.36146799999999996	5.0	28.140669	4.635758999999999	2.0	70.532624	21.872607000000002	2.0	51.598468
5671.0	2.0	8.054393	68.120063	38.036477000000005	66.456087	0.673294	0.7958609999999999	0.730607	0.44017799999999996	6.832963	2.0	24.605211999999998	23.781292999999998	5.0	0.010988	12.332326	3.0	8.270686	8.350223	3.0	10.185761999999999	71.867397	3.0	0.012312	0.960916	6.0	2.419403	2.0122970000000002	1.0	13.488735	14.733246	6.0	43.522048999999996
5730.0	2.0	81.27272099999999	19.180812	88.912175	19.623054	0.394822	0.673743	0.816542	0.111773	62.398984	4.0	22.895742000000002	8.588041	2.0	0.012647	3.2979410000000002	3.0	72.211987	22.767674	4.0	30.422852000000002	27.418038	1.0	0.010616	0.335202	3.0	20.368517	2.7779849999999997	4.0	40.209755	15.260872	6.0	61.867063
6052.0	2.0	94.64530400000001	68.909699	21.992907000000002	14.930039	0.403528	0.89894	0.217954	0.280401	55.512159	4.0	10.805541999999999	8.588589	5.0	0.013654	12.851856	6.0	95.51869599999999	22.151666	5.0	5.817382	27.370309999999996	5.0	0.135638	0.19072	4.0	10.284902	4.001271	3.0	38.289077	25.110177	1.0	46.016538
6324.0	2.0	38.792823999999996	20.501726	78.792998	80.733862	0.31823	0.816221	0.437292	0.57302	17.86572	6.0	26.026085000000002	3.8238830000000004	2.0	0.014406	0.21587199999999998	4.0	89.40086600000001	18.555246	3.0	36.976106	64.437665	6.0	0.026843000000000002	1.483572	1.0	32.055434999999996	0.273563	3.0	39.073842	0.685761	5.0	3.139297
6460.0	2.0	33.043883	95.19994100000001	56.708503	48.61808	0.385756	0.32101799999999997	0.387438	0.148396	48.42184	3.0	86.2319	11.242699	2.0	0.185765	13.643220000000001	4.0	71.132357	2.724152	4.0	47.908232	28.093842	2.0	0.152745	3.096916	2.0	23.745727	2.196008	1.0	36.199768	6.225286	2.0	11.591871000000001
6709.0	2.0	89.282951	30.709718	66.47733199999999	66.904977	0.8895719999999999	0.747908	0.8582559999999999	0.8428950000000001	18.765228	5.0	46.915371	20.137691	6.0	0.202824	5.743777	5.0	87.056488	4.31613	5.0	17.516666	10.983875999999999	2.0	0.014512	0.372759	3.0	4.2216	0.739432	1.0	42.32584	3.4033599999999997	1.0	66.549199
6762.0	2.0	61.363437	76.906329	22.242701999999998	46.748162	0.240308	0.21685500000000002	0.220412	0.620641	67.207169	3.0	44.456715	20.086126	2.0	0.037725999999999996	11.679396	6.0	78.379628	11.25785	3.0	22.142504000000002	35.682429	5.0	0.742875	0.161908	2.0	2.681396	2.667007	3.0	26.984375	8.595105	4.0	16.960497
6763.0	2.0	76.56056	67.351863	56.01336	54.936640000000004	0.48541999999999996	0.155753	0.128413	0.529971	63.15250699999999	5.0	53.683234999999996	6.814382000000001	4.0	0.019712999999999998	1.210983	5.0	41.620588	2.254237	1.0	93.67061700000001	75.258445	1.0	0.063748	3.43741	1.0	57.429202000000004	4.797806	2.0	17.040651999999998	13.832707000000001	4.0	5.026555999999999
6872.0	2.0	86.92269499999999	32.079767	44.526742999999996	21.380344	0.59638	0.51037	0.10348099999999999	0.630272	53.830146	6.0	52.541247999999996	14.965874	5.0	0.047994	14.957320999999999	5.0	7.8639470000000005	12.338563	1.0	33.166911	42.01725	1.0	0.014549000000000001	4.5751029999999995	1.0	13.991254000000001	1.876934	6.0	23.631138	23.179762	1.0	37.851659999999995
6884.0	2.0	81.143664	51.197119	94.308128	47.369294000000004	0.765787	0.198175	0.125941	0.9167569999999999	10.616616	4.0	70.722234	7.403264	1.0	0.011181	8.269325	3.0	64.181386	5.709194	3.0	36.069403	62.801204000000006	1.0	0.042594	5.519095	1.0	37.85996	0.19672699999999999	6.0	35.325555	1.7064599999999999	3.0	58.179638
6979.0	2.0	33.609484	43.153888	68.436832	82.01702	0.834759	0.8926040000000001	0.401829	0.14161700000000002	22.943448999999998	5.0	40.24027	4.6064419999999995	1.0	0.026095	0.9861629999999999	5.0	21.5457	6.55583	6.0	10.564552	70.182924	5.0	0.011997	0.684679	1.0	58.111503000000006	2.394014	6.0	54.399923	11.353949	4.0	7.455350999999999
6985.0	2.0	95.29913499999999	32.464417	82.065259	11.565442	0.60247	0.873827	0.285355	0.624042	51.349433000000005	5.0	63.154475	12.510703	3.0	0.022909	9.814272	6.0	45.679843	22.86117	1.0	95.669736	55.95389300000001	6.0	0.027869	2.729707	1.0	69.475289	0.316205	3.0	44.589063	14.600838000000001	2.0	70.97569200000001
7058.0	2.0	81.50659300000001	96.662458	52.213363	88.923018	0.979131	0.947858	0.46419099999999996	0.6570060000000001	61.756039	4.0	24.203492	12.48206	2.0	0.014369	5.318921	6.0	18.619835000000002	14.016062	1.0	29.209034999999997	38.813453	3.0	0.012548	2.519566	1.0	45.676502	4.772412	5.0	6.8967279999999995	1.43356	6.0	20.88267
7114.0	2.0	11.543834	14.29072	64.218175	37.172833000000004	0.66686	0.58422	0.21502600000000002	0.568367	16.868365	4.0	33.958695	11.077487	3.0	0.010273000000000001	0.631273	2.0	28.624924	22.13666	2.0	51.724183000000004	61.06405899999999	5.0	0.554424	0.118823	5.0	21.446513	4.215412000000001	4.0	42.905029	16.875445000000003	5.0	92.85724599999999
7533.0	2.0	58.511973	87.059498	87.02341700000001	53.230931999999996	0.5057560000000001	0.634899	0.17795999999999998	0.23456999999999997	5.3840330000000005	2.0	82.53826	12.442153999999999	5.0	0.018216999999999997	2.898926	3.0	77.696238	3.044679	3.0	6.950691	61.820666	1.0	0.053578	4.426073000000001	4.0	3.7956	3.268401	3.0	69.842341	19.134926	2.0	96.28945999999999
7664.0	2.0	72.693975	35.755446	80.52346899999999	56.210164	0.775483	0.848092	0.152054	0.476405	25.259476	6.0	33.864121999999995	16.496501000000002	2.0	0.021362	9.010213	1.0	65.571362	19.487772	4.0	28.247158000000002	48.730746	5.0	0.014147999999999999	0.34946900000000003	2.0	90.641772	3.0874770000000002	6.0	71.059652	15.029423999999999	4.0	51.354463
