uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
54.0	2.0	39.690863	54.986633999999995	48.667828	85.61551	0.869292	0.6117130000000001	0.7658010000000001	0.144652	25.091944	3.0	3.0546919999999997	6.778944999999999	2.0	0.020413	14.647143	3.0	19.854728	22.034477	1.0	96.617305	21.828802	6.0	0.062962	0.282066	4.0	79.514421	3.3402230000000004	3.0	22.543484	24.309144	1.0	45.411141
57.0	2.0	49.882081	50.584428	61.02436899999999	62.999377	0.660204	0.7551720000000001	0.719897	0.34959	52.894486	3.0	28.645319	0.812178	2.0	0.010020999999999999	5.301265	1.0	37.221740999999994	12.931104	6.0	80.150787	59.717952000000004	5.0	0.010405	1.267349	5.0	19.428239	0.19454100000000002	4.0	64.53711899999999	8.962633	3.0	23.762456
76.0	2.0	86.852198	58.544689	52.806615	42.010583000000004	0.465575	0.361532	0.266583	0.37099	2.623965	3.0	97.038619	5.655012999999999	5.0	0.011606	9.08262	4.0	86.444929	18.80392	2.0	58.141608999999995	6.29784	1.0	0.042441	4.881541	4.0	42.462553	2.064693	6.0	89.088712	11.885377	6.0	56.173334
78.0	2.0	56.112846	93.51394300000001	90.883016	66.75875699999999	0.239081	0.759951	0.33658499999999997	0.590259	78.26705799999999	3.0	95.208923	5.96782	6.0	0.015262999999999999	5.859431	3.0	12.792899	8.637102	5.0	56.276483	2.9097720000000002	4.0	0.012676999999999999	0.8844920000000001	6.0	59.570668000000005	5.806333	5.0	42.183415999999994	10.884424000000001	1.0	58.473812
79.0	2.0	93.112735	14.151823	80.537685	13.961684	0.8073359999999999	0.304628	0.195819	0.177715	37.355628	1.0	21.518726	4.123953	1.0	0.108075	10.409028	3.0	24.965734	2.233212	4.0	33.871524	33.63071	2.0	0.01354	2.573414	5.0	63.395343999999994	3.3569269999999998	6.0	96.013766	13.208687	1.0	74.72493
82.0	2.0	38.752286	65.471464	12.355356	54.804652000000004	0.234256	0.715172	0.26676500000000003	0.956284	42.803737	6.0	39.681245000000004	2.9272709999999997	5.0	0.067143	11.594223	6.0	32.749611	7.400599000000001	4.0	44.002190999999996	33.317063	1.0	0.017072	0.191625	2.0	45.468666	0.313784	1.0	81.480333	8.038698	6.0	15.819360999999999
83.0	2.0	89.618707	62.144686	26.491207	71.148985	0.7454609999999999	0.943175	0.521588	0.945069	9.150723	4.0	45.349251	13.569273999999998	3.0	0.017403000000000002	0.9424790000000001	3.0	79.408387	7.557164	1.0	67.34067399999999	33.285666	5.0	0.058585000000000005	0.66059	1.0	52.886342000000006	5.277596	5.0	37.140431	22.249331	2.0	15.327119
84.0	2.0	14.921357999999998	80.082738	11.675753	90.890013	0.699142	0.814463	0.769033	0.734322	8.203814999999999	4.0	62.450557999999994	6.91104	6.0	0.042361	10.989419	1.0	51.312696	22.182855	6.0	38.450472	75.712409	3.0	0.016252000000000003	2.732361	2.0	43.699563	1.065867	2.0	25.971398999999998	4.228242	6.0	6.296897
88.0	2.0	19.167987	93.452466	89.201735	92.12576800000001	0.465334	0.510753	0.228618	0.43746199999999996	43.519954999999996	2.0	64.779668	3.443861	6.0	0.023437	12.862947	4.0	19.694307000000002	23.10644	3.0	47.360923	62.995194999999995	2.0	0.012451	5.729305999999999	4.0	12.020118	0.559106	2.0	39.346619	5.925917	6.0	64.019327
89.0	2.0	29.910759000000002	44.610037	40.796846	39.052407	0.543859	0.937276	0.353429	0.9219139999999999	58.291866000000006	5.0	23.64337	13.263568	2.0	0.012204000000000001	1.548073	3.0	30.369431	19.595637	6.0	22.527870999999998	3.778508	5.0	0.011319	2.864904	2.0	68.331193	0.848685	3.0	45.113966	19.161127	3.0	1.7395619999999998
93.0	2.0	68.125466	67.461427	39.107434000000005	40.928364	0.9673149999999999	0.6435609999999999	0.935211	0.6174850000000001	14.334856	2.0	12.909187	14.846770000000001	5.0	0.010988	9.059346000000001	3.0	60.963944999999995	14.833139000000001	6.0	48.537949	25.81802	4.0	0.016641	3.4206269999999996	4.0	70.25816400000001	4.879741	4.0	98.70376800000001	13.158966	5.0	26.238933000000003
96.0	2.0	20.325314000000002	33.829274	38.401345	84.176204	0.326233	0.6982970000000001	0.31590999999999997	0.320742	15.429867999999999	1.0	81.679059	4.345413	5.0	0.015750999999999998	9.072789	4.0	16.658654000000002	20.070377	5.0	9.513766	8.556642	6.0	0.011241	1.2582790000000001	6.0	78.371224	5.544014	2.0	68.874325	12.135522	3.0	78.17011600000001
106.0	2.0	97.545801	21.627845999999998	43.966333	41.962379999999996	0.36509	0.129911	0.798701	0.530629	49.23167	5.0	12.192947	4.965421	3.0	0.040737	11.055916999999999	6.0	90.85629899999999	8.132826	2.0	66.852712	45.281052	6.0	0.027081	0.7547470000000001	1.0	6.326415	1.344472	2.0	87.744698	20.4568	5.0	52.279746
107.0	2.0	81.11205	56.763608999999995	53.490368999999994	72.138071	0.874799	0.5326390000000001	0.8471540000000001	0.8992610000000001	39.993781	3.0	40.618837	12.097357	3.0	0.014621	8.604444	3.0	17.816917999999998	5.795739	2.0	65.522289	13.887061	2.0	0.010938	2.680886	2.0	63.16599300000001	4.329299	4.0	23.860376000000002	24.031387	5.0	15.255516
115.0	2.0	57.059862	76.136976	22.424439000000003	42.777287	0.8397	0.634414	0.245957	0.8806309999999999	28.970912	1.0	33.961017	4.051648999999999	3.0	0.017141	17.774641	1.0	35.193912	19.423591000000002	6.0	65.319997	50.906253	2.0	0.014554	4.3086269999999995	2.0	15.605039999999999	0.46046400000000004	3.0	42.585522999999995	3.199579	2.0	74.241008
121.0	2.0	73.132506	81.407546	80.72831500000001	55.947399	0.726947	0.440604	0.87446	0.925158	75.454576	1.0	50.157145	10.31279	1.0	0.019699	17.799739000000002	2.0	28.825559000000002	16.461956	6.0	31.105353000000004	39.138878999999996	3.0	0.4071	4.471015	2.0	67.030537	4.560563	4.0	28.503188	24.849644	5.0	13.034774
122.0	2.0	58.271303	61.052291000000004	7.552605000000001	27.264249	0.415063	0.937802	0.247862	0.134597	39.896597	3.0	31.874648999999998	2.284421	3.0	0.010494	1.848868	5.0	48.061157	4.504396	6.0	48.668549	75.100104	4.0	0.015593000000000001	4.192095	4.0	11.066941	2.8401389999999997	2.0	20.880318	2.863668	5.0	68.476157
127.0	2.0	90.46255500000001	94.562405	62.631493999999996	86.897369	0.572988	0.810179	0.721069	0.998878	71.06515	1.0	50.198289	12.847357	2.0	0.018144	16.439554	3.0	90.659674	6.650345	3.0	51.010436999999996	66.950276	2.0	0.010183	5.866796	6.0	66.51409	3.7176839999999998	5.0	88.808123	3.599915	2.0	40.238229
134.0	2.0	56.220273999999996	85.267205	23.328796	20.905178	0.449946	0.6034010000000001	0.587457	0.554067	67.008337	1.0	85.298578	18.312263	4.0	0.076163	12.414062	6.0	88.904395	3.47696	5.0	61.465470999999994	73.494683	6.0	0.031814	4.520754	5.0	27.565789000000002	4.926216	1.0	53.725516000000006	5.316793	6.0	95.353853
140.0	2.0	85.76686099999999	45.291656	46.305285	73.66996400000001	0.365187	0.923158	0.748717	0.23786999999999997	23.944035999999997	2.0	5.737029	10.500942	3.0	0.020281	17.110223	1.0	22.19537	1.466548	6.0	82.679776	73.813678	6.0	0.018012	2.889095	4.0	57.80202	1.385667	3.0	22.086448999999998	13.193160999999998	4.0	88.169265
147.0	2.0	28.519779999999997	93.307344	81.724488	84.77668100000001	0.313191	0.156161	0.49628900000000004	0.351455	39.192867	6.0	6.425236	16.314718	2.0	0.010548	10.55444	5.0	91.276748	20.188465	6.0	97.43875	15.478048999999999	3.0	0.072117	3.5583379999999996	3.0	57.148613	5.367875	4.0	43.725537	17.509909	5.0	34.539531
149.0	2.0	27.739304999999998	62.378817000000005	81.546585	52.837299	0.186909	0.368064	0.7548159999999999	0.74236	55.053763000000004	3.0	36.21934	19.216321	4.0	0.042986	11.36842	6.0	97.787486	3.34001	3.0	14.081664000000002	15.940273999999999	5.0	0.010409999999999999	1.121574	2.0	33.222251	1.552323	1.0	15.284765	22.983097	2.0	16.111476
156.0	2.0	22.253884	84.725598	43.634144	61.491264	0.899473	0.35779299999999997	0.868394	0.863052	21.094527	3.0	17.211349	20.951028	3.0	0.021654	4.3938690000000005	3.0	27.185042	17.918375	1.0	68.225003	71.50066899999999	3.0	0.026059	3.309917	4.0	43.65937	3.0293259999999997	1.0	59.197174	18.229595	4.0	58.81581
158.0	2.0	4.056522	53.057254	46.484908000000004	29.762943	0.403533	0.8441559999999999	0.26119899999999996	0.9183450000000001	36.197654	2.0	31.306316	24.355063	2.0	0.093775	2.784623	2.0	6.606464	1.428441	6.0	93.558809	76.678162	2.0	0.020594	5.643251	3.0	34.995844	0.320439	2.0	4.0558190000000005	9.460419	6.0	83.919536
159.0	2.0	30.500295	60.918824	57.833643	14.021085999999999	0.24322800000000003	0.657196	0.241998	0.934974	66.772671	1.0	38.282571000000004	4.272181	6.0	0.010043999999999999	6.073672	5.0	86.690507	18.943201000000002	2.0	24.585617000000003	73.649244	5.0	0.012676	4.232467	4.0	95.66470600000001	1.7673880000000002	4.0	29.602694	5.670325	5.0	76.493487
162.0	2.0	51.516255	99.434077	33.806769	95.200826	0.999344	0.5072979999999999	0.488386	0.640857	36.876419	6.0	53.020692000000004	18.907467	3.0	0.026213	4.40573	1.0	80.252624	7.94663	2.0	10.736146000000002	45.866515	2.0	0.019694999999999997	2.058939	6.0	88.94624	1.4441629999999999	4.0	70.857948	5.442463	2.0	17.471237
170.0	2.0	50.715984000000006	63.168702	99.286512	97.703671	0.6622399999999999	0.9652940000000001	0.9001370000000001	0.933315	67.39686999999999	2.0	26.806137	24.154679	3.0	0.010767	8.532346	1.0	72.864421	21.31427	1.0	84.665285	25.978622	4.0	0.013355	3.5929550000000003	4.0	24.237566	5.515239	4.0	37.148024	19.753034	6.0	80.38494
176.0	2.0	57.590286	25.022130999999998	36.803042	38.452104	0.352154	0.8403440000000001	0.7143970000000001	0.690787	47.045203	6.0	13.724762	6.8472740000000005	1.0	0.020606	3.3498160000000006	4.0	45.517218	4.681677	4.0	9.810514	29.106112	4.0	0.021651	1.922291	1.0	79.12965	5.113289	1.0	90.311799	11.281272	2.0	62.035039000000005
179.0	2.0	38.875082	45.572741	79.865545	91.311412	0.408113	0.432374	0.429063	0.190654	6.367615	4.0	56.50034300000001	14.563328	1.0	0.012071	9.876722000000001	2.0	11.429536	5.467137	2.0	46.590331	48.065049	6.0	0.034941	1.7451759999999998	4.0	58.068748	1.0651389999999998	1.0	95.472854	7.127385	2.0	15.031753
180.0	2.0	96.86584599999999	78.84494000000001	57.564563	63.132301	0.792061	0.47290699999999997	0.687347	0.783668	51.921737	1.0	5.996999	20.647659	5.0	0.018231999999999998	8.824167999999998	2.0	18.499232	14.644865	3.0	99.81596	71.89009	2.0	0.011771	0.8237129999999999	1.0	11.08925	2.282578	1.0	66.157057	18.997738000000002	6.0	95.063681
184.0	2.0	33.323958000000005	20.356364000000003	52.242313	40.877068	0.23262199999999997	0.44185699999999994	0.876977	0.532335	57.479411	5.0	7.274572	10.91721	6.0	0.010395999999999999	8.644749000000001	5.0	18.334304	6.9962979999999995	5.0	62.829623	53.92723	1.0	0.023572	1.592437	5.0	47.986675	1.435058	3.0	64.67366700000001	6.592161999999999	1.0	15.446198999999998
192.0	2.0	16.996409	69.28379	89.565351	97.38797199999999	0.325173	0.569275	0.606949	0.558473	31.344041999999998	2.0	76.674149	12.031611	3.0	0.027322000000000003	1.8314409999999999	3.0	28.545553	15.433503	6.0	15.840334	54.002479	6.0	0.089185	3.06062	3.0	15.159717	3.269063	2.0	52.836298	17.132435	1.0	14.146583999999999
197.0	2.0	58.836684999999996	79.045694	38.60096	96.074894	0.475966	0.42715600000000004	0.14249900000000001	0.42857	59.634639	1.0	8.542072000000001	12.238782	4.0	0.0141	16.09442	6.0	83.366161	22.334668	2.0	84.50265300000001	34.722777	2.0	0.06396900000000001	2.319983	6.0	74.62630300000001	5.1465559999999995	6.0	3.5119839999999996	17.692099	4.0	89.229562
198.0	2.0	12.472205	89.939655	87.569126	78.707435	0.159472	0.620143	0.7691180000000001	0.16321	49.304078000000004	2.0	44.125424	7.160694	5.0	0.013866	4.412209	4.0	24.307144	6.117811	3.0	86.871149	10.896957	5.0	0.021028	0.713422	6.0	3.343242	3.504406	2.0	86.329931	4.694516999999999	4.0	45.699616
201.0	2.0	62.246054	97.37813	62.796792	76.483551	0.148526	0.553133	0.26297	0.709862	34.086796	4.0	45.685083	0.736608	1.0	0.10210599999999999	9.881817	3.0	25.831668	25.022588	1.0	39.314528	25.243362	3.0	0.019281	4.738654	5.0	8.865929	4.654682	2.0	7.376202	13.547585999999999	6.0	61.44619300000001
202.0	2.0	67.408286	72.409559	80.08560200000001	75.400596	0.139298	0.8558870000000001	0.480234	0.214908	42.823979	2.0	15.487438000000001	20.831059	4.0	0.010616	5.719288	3.0	13.985252	10.442661	5.0	69.898733	48.951665999999996	1.0	0.010856000000000001	1.606966	5.0	60.119228	5.440126	3.0	69.89492800000001	11.670318	1.0	46.507169
203.0	2.0	49.400221	38.538536	45.430532	16.095926000000002	0.544247	0.893018	0.444687	0.314756	40.752413	3.0	26.734952000000003	13.525060999999999	2.0	0.015463999999999999	1.149226	5.0	97.996825	14.169421	5.0	68.934789	2.6960349999999997	4.0	0.024756	3.9795589999999996	4.0	20.887666	2.436423	3.0	43.612031	24.717297	3.0	27.058819
207.0	2.0	14.344163	78.753537	30.222328000000005	95.727664	0.372894	0.5324949999999999	0.241966	0.175876	11.145614	5.0	10.269836999999999	13.600814999999999	5.0	0.01073	9.786237	4.0	81.91811899999999	12.992938	6.0	96.400823	65.473304	3.0	0.010889	0.10723900000000001	4.0	43.172971999999994	2.577786	4.0	25.476658	19.001627	3.0	82.7588
208.0	2.0	69.245551	25.233429	84.452058	98.784104	0.949263	0.128498	0.554956	0.806453	51.537227	2.0	30.916833	18.839297	2.0	0.048027	9.988294	3.0	75.69139100000001	24.69281	3.0	59.481253	52.822906	2.0	0.017542	5.279849	1.0	83.867801	1.349676	2.0	31.782176	17.897987	1.0	60.077913
211.0	2.0	56.677	98.27678399999999	18.415314000000002	24.17732	0.734765	0.709792	0.871289	0.551775	8.701141	4.0	95.286446	3.837997	5.0	0.017269999999999997	4.886483999999999	5.0	52.673215	22.336121	1.0	80.522235	73.251685	3.0	0.010013	1.219549	2.0	61.851361	4.946828	3.0	22.954434	11.561117999999999	1.0	86.312556
214.0	2.0	4.949944	85.143874	43.626360999999996	73.83988000000001	0.289995	0.627339	0.552597	0.238499	16.030524	3.0	54.3726	3.9105269999999996	5.0	0.017627	13.772848999999999	1.0	19.922942000000003	8.161933	5.0	26.789383	70.24290400000001	2.0	0.046561	4.077699	5.0	6.013413	4.581713	3.0	92.547096	3.238895	6.0	23.473941
217.0	2.0	77.006824	40.603062	18.409916	24.256686	0.33864099999999997	0.6705720000000001	0.303815	0.2866	46.929163	2.0	61.323578000000005	8.505929	3.0	0.013994999999999999	13.663784	2.0	4.6147800000000005	18.347773999999998	5.0	12.081485	71.622596	3.0	0.013198	5.586933999999999	5.0	59.96570500000001	1.259426	5.0	34.414137	22.977037	2.0	2.891906
222.0	2.0	52.777978000000004	37.333282000000004	28.185895000000002	77.220454	0.193455	0.47051000000000004	0.858778	0.717735	57.776993999999995	3.0	7.510867999999999	6.908124000000001	1.0	0.019825	18.300561	4.0	62.877512	10.233179	4.0	62.553619999999995	74.643146	3.0	0.021091	0.796619	5.0	48.331163000000004	5.132087	1.0	86.903092	22.935405	1.0	51.078519
226.0	2.0	34.099865	11.772142	42.760121000000005	90.381392	0.924027	0.310645	0.64276	0.403433	38.618435	1.0	42.428214000000004	16.130927	2.0	0.014821	4.65158	4.0	8.722978	12.279527	6.0	34.346027	3.614436	1.0	0.012512	1.429022	2.0	72.394812	3.001894	4.0	63.157526000000004	16.123379999999997	2.0	65.407625
227.0	2.0	80.486584	99.124969	27.349218	91.902187	0.368494	0.698394	0.874006	0.6067170000000001	36.115867	6.0	2.653618	0.785465	1.0	0.078735	10.917916	6.0	85.042312	5.512157	5.0	43.810595	34.260898	6.0	0.010684	1.297561	4.0	50.188575	2.415365	1.0	27.317001	16.98143	3.0	77.332451
232.0	2.0	90.34875100000001	95.52071	95.746239	69.96775500000001	0.479662	0.778459	0.265995	0.376602	13.796617999999999	1.0	96.729123	6.1744639999999995	6.0	0.010131	14.359231	2.0	24.525189	24.686957	1.0	83.24342299999999	54.425491	5.0	0.020515000000000002	1.182501	3.0	53.06989599999999	2.596834	6.0	88.47790400000001	3.779311	3.0	83.69466800000001
235.0	2.0	17.42336	77.87956700000001	22.993679	40.781983000000004	0.554754	0.968656	0.710881	0.486576	15.675704000000001	6.0	39.939049	2.070052	4.0	0.010790000000000001	11.337058	2.0	48.432684	13.578091	1.0	6.834932000000001	59.551129	2.0	0.013580000000000002	2.433765	1.0	60.999188000000004	4.277362999999999	5.0	89.631574	23.813272	4.0	8.383918
245.0	2.0	95.974335	26.764789	46.210204	79.57040400000001	0.362006	0.902626	0.21468299999999998	0.65225	35.512737	4.0	45.449745	5.890969999999999	2.0	0.017141999999999998	3.226385	6.0	47.912284	10.467528999999999	2.0	65.135406	24.196475	2.0	0.073625	4.1324440000000005	1.0	56.247381000000004	0.604372	6.0	12.11024	13.880486	5.0	15.705217000000001
246.0	2.0	58.36999	76.382147	7.20103	10.309366	0.705184	0.44206999999999996	0.411787	0.180894	36.386703999999995	5.0	4.009735	18.086625	6.0	0.016055	15.794270000000001	6.0	85.81067900000001	0.621471	6.0	16.445515	9.398217	6.0	0.011059999999999999	5.639881	3.0	41.384535	1.841596	1.0	74.547379	4.2701080000000005	2.0	34.08553
247.0	2.0	71.427053	52.003233	43.458063	62.580967	0.5555869999999999	0.770419	0.346488	0.343598	39.45215	1.0	98.262028	19.106685	6.0	0.026395	1.882105	3.0	88.06018900000001	2.0643380000000002	6.0	3.943288	49.650728	6.0	0.033408999999999994	5.240537000000001	1.0	99.398452	2.005768	5.0	78.497839	4.401590000000001	6.0	86.46763100000001
250.0	2.0	92.719631	56.693796999999996	81.183388	59.883063	0.159038	0.378139	0.44716999999999996	0.329574	68.318815	2.0	52.530081	1.350156	3.0	0.015316	16.085992	1.0	69.302876	16.899231	6.0	48.685651	55.881305000000005	2.0	0.035367	2.988747	3.0	30.147190999999996	4.112995	4.0	33.896807	15.197444	5.0	2.728767
256.0	2.0	48.418203999999996	66.567173	96.822152	73.607589	0.8992389999999999	0.68592	0.91604	0.709673	48.106178	3.0	58.458769999999994	23.317729999999997	3.0	0.013116999999999998	9.367087	1.0	55.195788	22.508135	3.0	15.83671	40.283751	4.0	0.012095999999999999	5.461723	4.0	42.282139	4.512077	1.0	97.943804	7.078031	2.0	32.200593
257.0	2.0	40.570322	17.950861	94.86205	54.425862	0.518046	0.161441	0.96255	0.44309499999999996	8.819755	1.0	75.247716	4.435924	4.0	0.01077	3.9119669999999998	4.0	15.547065	5.2856190000000005	3.0	8.741375999999999	27.190944000000002	2.0	0.023194	1.247676	2.0	5.468482	3.997518	2.0	27.025078999999998	10.685899000000001	4.0	94.19607099999999
258.0	2.0	60.624888	81.258063	27.227424	46.278931	0.464787	0.9693149999999999	0.175754	0.7586229999999999	16.284052	6.0	14.432545000000001	23.204254000000002	3.0	0.022306	10.319192999999999	4.0	40.315489	23.568861	6.0	23.578792	7.823691999999999	3.0	0.062592	0.7715350000000001	1.0	48.973684000000006	2.147025	1.0	58.746796999999994	25.095235	1.0	8.088989999999999
260.0	2.0	40.993748	88.35958199999999	58.86623	15.101226	0.270899	0.43013100000000004	0.459975	0.119057	56.322736	5.0	11.627442	23.914704999999998	3.0	0.029084	14.721156	4.0	94.94528000000001	11.177567999999999	4.0	34.16388	77.732875	4.0	0.011849	0.8023859999999999	2.0	47.225396999999994	4.1504769999999995	4.0	27.564802	3.754768	4.0	14.200723000000002
