uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
52.0	2.0	6.399236	43.462963	75.84112900000001	29.862973999999998	0.208127	0.438601	0.83186	0.6461359999999999	2.014262	2.0	31.386221999999997	29.662703999999998	1.0	0.010759000000000001	3.656509	2.0	99.58095	0.8911319999999999	6.0	58.042287	8.536294999999999	1.0	10.183734	46.587544	5.0	95.798077	2.07222	5.0	0.010454000000000001	0.425737	3.0	95.42811400000001
53.0	2.0	29.59205	65.566305	70.76746899999999	58.002246	0.337291	0.39422399999999996	0.873374	0.553211	13.703396	4.0	10.269608999999999	73.97024	6.0	0.013869999999999999	4.955337	1.0	11.767269	1.279642	6.0	39.037240000000004	5.344395	2.0	35.659338	21.142816	2.0	1.405657	12.31579	4.0	0.016337	18.290963	5.0	59.342486
59.0	2.0	90.587682	47.551278	28.496453000000002	22.794437	0.971483	0.44855200000000006	0.573503	0.580182	4.161357	4.0	33.278295	1.629601	4.0	0.017253	4.645716999999999	3.0	18.552254	0.501718	3.0	79.627363	14.604617999999999	6.0	34.093647999999995	17.772573	1.0	83.59642099999999	19.506634	2.0	0.01241	6.62086	3.0	32.76123
60.0	2.0	25.556445	13.755992	72.914576	73.795317	0.911698	0.46788500000000005	0.838413	0.963068	16.296335	6.0	29.683269	43.81669	5.0	0.014525999999999999	2.6196580000000003	1.0	96.709491	3.372907	4.0	90.477462	5.13968	5.0	61.454156000000005	65.709981	5.0	13.588360999999999	13.574197	1.0	0.011209	7.143516	5.0	60.153649
63.0	2.0	97.242926	12.262324000000001	74.894779	94.36320400000001	0.472575	0.602474	0.643091	0.779809	9.342513	4.0	26.478118	8.176058	6.0	0.0286	6.064116	6.0	48.407886	3.007327	2.0	13.218445000000001	10.570041	5.0	89.15735500000001	53.25162099999999	1.0	32.735389	5.1483300000000005	5.0	0.017063	5.417012000000001	6.0	65.534708
65.0	2.0	10.381991000000001	92.245776	11.955262	40.704764000000004	0.36489	0.637343	0.4553	0.86416	18.619734	6.0	87.119912	9.307315	4.0	0.019032	3.15101	1.0	38.743445	2.104491	6.0	84.073172	11.021599	3.0	78.080145	1.931941	3.0	43.401408	7.532456	2.0	0.021759	7.0441970000000005	1.0	65.327486
67.0	2.0	87.750209	18.227870000000003	7.601974	40.832856	0.274581	0.180605	0.334045	0.26871300000000004	9.521925999999999	5.0	95.355361	3.558755	5.0	0.026975	2.662003	1.0	91.58244599999999	0.9373309999999999	2.0	24.948926999999998	21.25882	6.0	84.747047	6.404625	4.0	11.603398	12.456733	2.0	0.123727	12.773176	3.0	36.62528
70.0	2.0	46.192199	79.38005	35.223717	72.281101	0.866409	0.713554	0.301977	0.372488	23.437457000000002	6.0	96.680491	9.823023	4.0	0.010984	5.914249	4.0	47.428348	1.455233	6.0	30.817531	12.707858	2.0	64.889689	49.168182	4.0	45.619828999999996	9.198999	5.0	0.09927000000000001	2.7916060000000003	2.0	67.503314
73.0	2.0	26.321960999999998	76.561088	94.90857	13.722566	0.133213	0.8905	0.20922	0.963324	19.696516	2.0	28.043719	39.046898999999996	3.0	0.010564	3.739037	5.0	69.418638	2.50589	4.0	96.937823	15.911863	2.0	64.904884	57.632470999999995	3.0	90.698308	21.978077	6.0	0.652367	5.368227	6.0	90.661925
76.0	2.0	93.015688	68.64003100000001	32.554035	42.166818	0.28379099999999996	0.561685	0.470801	0.405198	0.6778350000000001	6.0	12.648424	43.326846999999994	5.0	0.011701000000000001	5.498826	6.0	18.9487	1.674669	1.0	39.599785	16.962107999999997	2.0	90.300177	54.592431000000005	2.0	8.212046	6.597456	1.0	0.016034	1.741716	4.0	70.282174
80.0	2.0	93.604578	42.306255	92.350224	24.145663	0.95505	0.698882	0.890098	0.44941099999999995	7.171633	2.0	66.722022	68.046912	6.0	0.01952	5.041898000000001	5.0	49.184266	1.304663	6.0	30.643099	7.221864999999999	6.0	88.956611	41.216013000000004	1.0	65.653131	14.076457999999999	4.0	0.019809	16.50379	3.0	47.409221
84.0	2.0	94.083951	74.393252	21.580716	33.561081	0.8917120000000001	0.10953199999999999	0.10276700000000001	0.6252909999999999	23.145281	3.0	4.252234	60.383317000000005	3.0	0.011053	3.4826339999999996	6.0	34.59145	2.1335759999999997	4.0	83.107867	23.695937	1.0	82.347112	10.162982000000001	3.0	40.755294	13.221753	1.0	0.06084199999999999	16.621317	6.0	22.595585999999997
88.0	2.0	64.42097700000001	96.753327	16.44676	90.72506800000001	0.683257	0.755552	0.59005	0.566198	4.753684	6.0	2.138385	21.380748	5.0	0.013305	1.37219	5.0	72.517973	2.890605	3.0	14.3169	20.169875	1.0	64.874573	31.436589	4.0	52.373958	0.445862	6.0	0.012274	16.663022	2.0	60.859638000000004
90.0	2.0	21.945555	65.500844	70.386245	54.765882999999995	0.148855	0.49002799999999996	0.7998069999999999	0.704612	12.118398	6.0	72.658738	44.644712	2.0	0.06502999999999999	1.143129	2.0	22.203615	5.350146	6.0	47.602179	19.248193	1.0	77.21940699999999	27.950364	5.0	19.117499	21.857018	3.0	0.018565	12.096203	1.0	96.291138
91.0	2.0	57.371871999999996	57.749941	45.020610999999995	33.764373	0.8133819999999999	0.37901	0.6472600000000001	0.27975700000000003	3.41086	4.0	3.177236	1.558085	2.0	0.036648	2.311484	6.0	8.739864	3.814339	3.0	31.645667	14.020295	6.0	25.013279	28.195672	3.0	39.271113	18.680162	6.0	0.064524	4.937784	1.0	40.786241
93.0	2.0	20.75843	81.238961	25.364442999999998	61.226981	0.15922999999999998	0.577766	0.547148	0.708255	7.221608	4.0	92.33850100000001	3.318542	1.0	0.256452	4.594676	2.0	56.691461	3.944371	6.0	78.81541999999999	17.953324	4.0	54.573595	9.57572	5.0	20.190657	5.29798	5.0	0.012284999999999999	5.318776000000001	2.0	59.248087
101.0	2.0	6.565163	98.664622	70.765869	39.808474	0.190403	0.17545	0.713303	0.660263	20.696676	2.0	16.057101	16.016262	6.0	0.010501	0.8564139999999999	4.0	76.527245	4.599899	4.0	89.312156	12.793606	5.0	3.113795	48.700599	1.0	72.088625	16.991739000000003	1.0	0.010131	8.97555	4.0	88.49935500000001
105.0	2.0	43.332805	64.788625	34.831078000000005	53.135571999999996	0.46038999999999997	0.5101859999999999	0.635528	0.9493229999999999	16.552079	3.0	26.460959000000003	38.304715	2.0	0.014812	4.500428	5.0	97.69116700000001	2.268775	6.0	68.740531	18.857385999999998	4.0	14.012034	34.992745	1.0	26.415487	2.380241	6.0	0.052515	4.335934	2.0	67.437149
106.0	2.0	35.530788	33.912424	93.757143	88.35336600000001	0.21186999999999998	0.586933	0.980562	0.8298909999999999	12.398467	1.0	72.299025	68.399603	6.0	0.021251	4.538106	4.0	82.340295	6.224912000000001	5.0	31.219293	7.109705	4.0	70.329998	1.084265	4.0	23.213774	13.758896	3.0	0.018783	10.178927	3.0	63.946912
113.0	2.0	68.313613	47.560741	50.681412	67.77436800000001	0.499105	0.966569	0.44036400000000003	0.6995020000000001	10.212305	4.0	35.426247	22.349504	6.0	0.017754	4.228378	4.0	13.565682	1.605839	3.0	6.694416	23.333278	2.0	28.104992	26.756148	3.0	72.65595400000001	19.850892	6.0	0.014943000000000001	5.959578	3.0	49.919973999999996
116.0	2.0	61.602520999999996	93.0126	30.675581	70.963175	0.143994	0.587068	0.31651999999999997	0.9694530000000001	13.146395000000002	2.0	45.212790000000005	29.577295	2.0	0.0348	3.228168	2.0	98.290537	5.718465	5.0	70.131198	7.187569	3.0	23.583144	37.450804999999995	6.0	17.303224	17.616395	6.0	0.018106	9.791360000000001	3.0	23.44745
117.0	2.0	90.49448000000001	96.729772	23.889024	31.8393	0.43545100000000003	0.564099	0.286871	0.876201	10.20721	4.0	79.87055500000001	29.860215000000004	5.0	0.013529	1.548263	3.0	75.102906	4.755998	4.0	86.750025	3.510411	4.0	44.533056	10.186159	5.0	37.521924	10.030921000000001	4.0	0.052314	12.583538	1.0	72.252563
120.0	2.0	17.503171	46.922492999999996	32.205494	54.754589	0.632369	0.721379	0.392342	0.8638520000000001	23.8335	6.0	97.042521	22.176043	6.0	0.056464	4.5205589999999995	6.0	88.047635	5.961622	2.0	69.370188	16.512744	5.0	62.924551	49.600840000000005	3.0	91.33685899999999	14.159651	2.0	0.050911	0.378871	3.0	51.944196000000005
124.0	2.0	86.547922	70.03988199999999	39.398414	55.197444999999995	0.707391	0.684346	0.681222	0.197189	12.354327	6.0	73.922094	10.051006	2.0	0.013526	5.717507	4.0	18.100285	3.573726	1.0	36.833273	16.451968	5.0	84.384322	4.841683	4.0	84.692227	1.279457	5.0	0.013643	15.194548000000001	3.0	24.918886999999998
126.0	2.0	79.516191	77.004723	98.842454	38.341069	0.288612	0.811928	0.485451	0.5646	8.936082	6.0	21.156382	72.55049	4.0	0.019653	0.649187	1.0	16.135460000000002	1.430116	1.0	16.474586	20.157508	6.0	39.603808	18.851218	1.0	72.15942199999999	7.157046	5.0	0.016449000000000002	14.610967	4.0	52.984683999999994
127.0	2.0	51.439732	83.687225	81.42132	96.66788100000001	0.497083	0.999374	0.23568699999999998	0.495354	9.771884	5.0	73.496874	17.718857999999997	1.0	0.040007999999999995	0.8208979999999999	6.0	23.256019000000002	2.080121	4.0	98.634085	7.281744000000001	1.0	42.119162	31.911848	5.0	19.029697	6.522126	6.0	0.01253	16.428879000000002	1.0	7.1101350000000005
133.0	2.0	56.107893999999995	17.960631	31.487407	37.700261	0.284763	0.577543	0.292559	0.33167199999999997	10.719944	3.0	19.212951999999998	25.352683	6.0	0.011061	3.3637620000000004	6.0	5.787395	3.070185	2.0	95.916028	5.628965	2.0	57.088497	43.867381	6.0	33.507372	5.592214	2.0	0.04263	8.717956	2.0	44.957917
134.0	2.0	45.762882	70.62595300000001	50.923002000000004	23.944229999999997	0.7595430000000001	0.23124299999999998	0.981355	0.805227	13.459439999999999	4.0	15.830375	15.782419	6.0	0.018877	2.920214	2.0	71.67811	4.278173000000001	1.0	3.673764	13.317026	5.0	68.272426	7.512183	4.0	65.782922	18.872927	6.0	0.022002	6.032591	4.0	1.553
136.0	2.0	66.111632	97.443991	11.276871	96.52749200000001	0.5794060000000001	0.28329299999999996	0.883568	0.421652	21.487804	4.0	54.871437	17.543791	6.0	0.025333	1.813738	1.0	29.901551	3.042609	4.0	39.739311	11.105675999999999	6.0	31.169791999999998	1.305301	6.0	54.976034999999996	5.131578	6.0	0.020413999999999998	13.92598	2.0	87.384489
141.0	2.0	43.208745	47.067928	46.803652	92.83590600000001	0.44414799999999993	0.587951	0.676625	0.152722	10.924196	6.0	89.569248	28.004093	3.0	0.014333000000000002	5.0824419999999995	5.0	42.493258000000004	3.290946	1.0	44.672131	2.782337	6.0	68.567962	58.666697	2.0	29.520791	3.8258339999999995	2.0	0.023841	15.097501999999999	1.0	70.000587
147.0	2.0	61.714934	46.822525	53.309064	68.408049	0.867101	0.11102200000000001	0.6648930000000001	0.658515	16.766227	6.0	78.81360500000001	5.990009	4.0	0.015078	2.590442	1.0	40.356562	5.108078	6.0	92.722236	3.6213660000000005	6.0	73.321871	31.037198999999998	1.0	38.725081	21.56162	4.0	0.043287	2.435315	6.0	42.720185
149.0	2.0	58.803403	18.502054	65.37674	79.89155	0.9064629999999999	0.942556	0.6893199999999999	0.47824099999999997	12.183093	3.0	11.67008	15.257523999999998	5.0	0.018222	2.025548	6.0	4.187814	3.96861	1.0	64.574881	6.912387	6.0	23.740263	57.784141000000005	1.0	48.724467	1.308648	5.0	0.036866	7.333100999999999	4.0	91.210818
152.0	2.0	38.905635	78.30001899999999	27.56114	42.201496	0.45791099999999996	0.601193	0.331264	0.181877	18.552606	1.0	3.4667790000000003	21.229282	5.0	0.043704	2.875644	4.0	92.629953	5.381133	2.0	12.840832	16.837178	5.0	34.141671	1.3491799999999998	1.0	41.461929999999995	6.716310000000001	1.0	0.023157	12.303376	5.0	28.66677
158.0	2.0	55.42006800000001	56.42255	65.701298	54.939691	0.60937	0.127734	0.19001300000000002	0.178619	2.320307	4.0	55.030165000000004	50.188465	6.0	0.012102	5.81741	4.0	36.76078	3.536625	1.0	76.448761	17.982568	5.0	40.98819	31.896025	3.0	86.212233	18.464403	4.0	0.017858000000000002	14.125334	1.0	82.989811
160.0	2.0	79.701977	84.236632	11.668657000000001	48.415577	0.502358	0.696431	0.635588	0.197854	13.317991000000001	3.0	46.545707	56.008683999999995	5.0	0.039516	3.3204879999999997	1.0	54.706669999999995	0.778664	3.0	44.358740000000004	10.795337	6.0	70.14750699999999	15.969404	3.0	84.737024	13.978542000000001	6.0	0.036018	4.531105999999999	5.0	18.126427
161.0	2.0	56.038798	59.792581000000006	15.520829999999998	95.447012	0.6167050000000001	0.33903	0.7207600000000001	0.534755	10.076725999999999	3.0	60.615325	18.497721	5.0	0.301439	2.75335	6.0	49.137919000000004	6.228116	4.0	82.59799	5.900188	5.0	28.554938	21.847476	3.0	7.501359	10.091493	5.0	0.025131999999999998	13.131645	2.0	52.963195999999996
164.0	2.0	27.992377	32.713227	21.327366	89.348513	0.453324	0.9698180000000001	0.139648	0.28533800000000004	17.999253	2.0	65.966078	54.737680000000005	2.0	0.017477	0.679595	4.0	72.74968	0.771746	6.0	22.966851000000002	2.102421	2.0	59.599564	0.764109	1.0	18.861420000000003	8.665386	5.0	0.011857	15.279914999999999	2.0	68.02628100000001
165.0	2.0	33.475195	80.369506	53.29039100000001	95.438469	0.520548	0.130236	0.616079	0.554802	13.582535	1.0	74.293628	39.395406	4.0	0.087056	0.7107829999999999	2.0	98.148325	5.6695	5.0	26.607205	8.582473	3.0	56.283841	17.776512	1.0	28.089471000000003	8.806465	3.0	0.022074	1.444709	3.0	80.298276
167.0	2.0	9.888252	63.296012	24.181288000000002	48.626715000000004	0.332549	0.764027	0.784949	0.887601	17.635556	3.0	7.6643740000000005	23.270073999999997	4.0	0.10351800000000001	2.031878	2.0	21.438610999999998	3.6028379999999998	5.0	58.819902	10.220107	6.0	56.981376000000004	57.645129000000004	4.0	3.929647	21.186733	2.0	0.024222	4.605894	4.0	58.808108999999995
170.0	2.0	85.98182299999999	70.332493	36.811075	63.593554000000005	0.707017	0.18926500000000002	0.971507	0.757959	4.426462	2.0	12.638731	16.651325	2.0	0.028045	1.570091	3.0	54.278709	1.043505	2.0	33.19639	3.740012	2.0	89.661165	71.293672	2.0	44.176844	17.095112	1.0	0.01132	8.896894999999999	5.0	73.224634
175.0	2.0	53.369409999999995	28.889454999999998	89.719117	53.866696	0.377504	0.8595870000000001	0.752378	0.368323	7.0484029999999995	1.0	6.726427	62.543144999999996	3.0	0.015652000000000003	2.393495	5.0	92.327597	4.886024	3.0	59.561772999999995	7.2586	2.0	50.322774	70.56999	3.0	20.369343	12.29123	5.0	0.016765000000000002	15.57584	1.0	80.65054
181.0	2.0	54.793447	62.570595999999995	48.847704	46.548613	0.601524	0.549049	0.34936500000000004	0.835619	3.50875	2.0	70.130668	35.081103000000006	2.0	0.020574000000000002	2.297713	3.0	47.265959	0.62246	6.0	18.908035	14.62328	3.0	39.269835	23.407389000000002	5.0	7.123636	14.97146	6.0	0.022772	7.194561	2.0	67.153305
183.0	2.0	98.094942	55.440631	39.132908	37.256363	0.5092479999999999	0.606045	0.623238	0.845366	6.780346000000001	2.0	10.395653999999999	26.113942	6.0	0.025475	2.3058	1.0	43.406946000000005	3.981751	5.0	63.499607999999995	2.328607	5.0	17.976754	60.023821	1.0	35.947614	2.234979	4.0	0.011640000000000001	6.484228	3.0	40.570204
186.0	2.0	12.600785	70.880533	33.210095	46.248897	0.978893	0.980295	0.339409	0.270284	8.298534	5.0	64.065804	63.43896899999999	6.0	0.023515	2.04345	2.0	86.90857	1.581828	4.0	88.93575799999999	17.770904	4.0	75.298558	7.950057000000001	4.0	67.849937	5.747555	3.0	0.014787999999999999	8.031353999999999	6.0	56.889288
194.0	2.0	61.074031999999995	96.211066	53.742656999999994	4.494764	0.884461	0.33047600000000005	0.5308729999999999	0.412925	4.884165	6.0	53.634831999999996	24.675634	5.0	0.011932	3.7779529999999997	1.0	71.13029	5.3985330000000005	2.0	43.734066999999996	10.812273	6.0	25.353465	43.970215	2.0	11.089386	13.265957	4.0	0.214344	2.441184	6.0	10.176969
195.0	2.0	83.944174	64.391683	65.93009599999999	46.236340999999996	0.22505799999999998	0.869166	0.935868	0.7887270000000001	6.56895	2.0	69.929501	13.909325	1.0	0.06359	0.687114	2.0	52.420584999999996	0.8544950000000001	5.0	51.661365999999994	5.294855	1.0	44.031897	12.199686999999999	1.0	8.789321000000001	16.974978	3.0	0.014087	13.053384	5.0	9.636652
206.0	2.0	89.10260699999999	74.23514499999999	9.082265	88.462967	0.451904	0.227604	0.7861859999999999	0.742671	12.063686	4.0	67.882513	43.972884	3.0	0.011781	1.416004	5.0	34.607138	0.064125	5.0	15.788662	21.722526000000002	3.0	39.648234	19.028744	5.0	38.696006	12.103539999999999	1.0	0.021966	4.634272	1.0	43.876851
213.0	2.0	72.62619699999999	64.936675	35.222774	83.473136	0.718183	0.137151	0.788613	0.532844	20.769824	3.0	28.150091999999997	12.608578	5.0	0.013269	4.759525	1.0	83.257959	1.936323	1.0	88.801763	2.976955	6.0	56.64089499999999	14.657242000000002	4.0	50.940368	1.54583	4.0	0.017145	4.858501	1.0	5.985578
215.0	2.0	98.760789	94.021978	74.713334	81.615464	0.347084	0.600522	0.354367	0.14098	16.532695999999998	4.0	64.107086	22.684358	3.0	0.184839	5.630523	2.0	71.863589	3.868161	3.0	63.104896999999994	5.3822160000000006	1.0	84.633773	5.523783	6.0	12.139575	3.412589	6.0	0.012277	18.324138	3.0	30.771507
216.0	2.0	25.391042000000002	21.916995999999997	24.097146	4.64676	0.213627	0.688341	0.156966	0.21110399999999999	8.013150999999999	4.0	71.41122	36.910816	1.0	0.8642139999999999	3.230181	2.0	64.80051800000001	5.195744	5.0	58.279945999999995	11.690396	4.0	19.630494	27.572312	1.0	43.151484	3.7999739999999997	3.0	0.146834	14.776667999999999	3.0	58.904742000000006
219.0	2.0	98.785749	38.907075	47.592052	66.51925	0.77445	0.254027	0.703525	0.557351	1.8789790000000002	1.0	38.063334000000005	42.298152	5.0	0.019066	4.312313	2.0	79.727331	3.779174	2.0	77.074264	19.048517	5.0	12.018153	67.935307	2.0	99.22193399999999	4.873786	4.0	0.030410000000000003	5.904715	6.0	64.27459300000001
230.0	2.0	74.444291	90.61125799999999	54.345119	59.786432999999995	0.343493	0.504506	0.8773700000000001	0.49034700000000003	5.8926050000000005	1.0	7.378378	31.445864	1.0	0.030466000000000003	3.199655	6.0	74.25134200000001	0.250469	6.0	99.32725	13.019351	1.0	22.806071	62.271209	4.0	81.59757900000001	1.7602	2.0	0.018086	11.908578	4.0	77.587468
234.0	2.0	97.442463	74.529911	35.426474	53.860367000000004	0.744247	0.44128599999999996	0.506738	0.668673	6.705159	4.0	95.31278499999999	60.76166	6.0	0.057937	4.490915	6.0	78.75182099999999	3.6361879999999998	5.0	39.732137	2.770541	1.0	32.963909	53.388787	2.0	44.260581	16.902194	3.0	0.028966000000000002	4.8787139999999996	6.0	13.462639999999999
239.0	2.0	94.55624300000001	45.857240999999995	97.270605	94.54486899999999	0.37602800000000003	0.541029	0.468103	0.545375	5.2358400000000005	3.0	88.353099	40.51355	3.0	0.021594	3.292874	4.0	58.956081000000005	1.304626	3.0	84.858733	3.175243	2.0	49.571616999999996	7.073092	1.0	77.478687	7.450946000000001	4.0	0.016206	10.73948	2.0	46.644179
245.0	2.0	70.81896	95.75644399999999	36.679967	84.856551	0.36545	0.113936	0.245317	0.574533	14.510280999999999	6.0	92.40949300000001	53.749998	5.0	0.016477000000000002	3.6722699999999997	4.0	68.26678100000001	2.026251	3.0	31.114851	19.089104000000003	3.0	93.487063	64.548242	2.0	81.75020400000001	23.168751999999998	2.0	0.018716	3.895777	5.0	50.519888
247.0	2.0	93.620912	62.634588	48.032839	12.433269000000001	0.8579760000000001	0.287107	0.9373309999999999	0.20918	7.1006350000000005	4.0	42.117387	37.447579	5.0	0.073866	0.756107	3.0	46.259085999999996	0.44083500000000003	2.0	59.655601000000004	0.6467470000000001	3.0	98.517658	7.6797949999999995	2.0	67.611496	6.765542	6.0	0.011089	10.58666	1.0	91.573844
252.0	2.0	4.474321	68.047335	64.124218	38.795903	0.28513499999999997	0.43668199999999996	0.7305229999999999	0.493489	13.838132	6.0	94.03883499999999	74.297235	1.0	0.042289	6.1241900000000005	5.0	57.403641	3.7763699999999996	4.0	56.307905000000005	3.772065	2.0	1.021837	34.602933	3.0	2.298127	16.398262	5.0	0.013016999999999999	3.286879	2.0	46.921973
263.0	2.0	7.152645	22.918726	76.051614	26.437718	0.5208010000000001	0.5430560000000001	0.61248	0.8758319999999999	13.368032000000001	3.0	36.811565	39.766591	3.0	0.022065	2.23905	2.0	37.840258	4.694718	2.0	86.75936999999999	6.2870610000000005	2.0	27.491906	29.887602	1.0	5.293264	13.867875	2.0	0.08037000000000001	18.162561	2.0	88.595478
266.0	2.0	74.03161	26.919402	51.672508	30.098725	0.18795499999999998	0.7011609999999999	0.45906499999999995	0.30144299999999996	23.537709	1.0	50.107685	60.697419999999994	2.0	0.015581999999999999	3.247354	3.0	41.486051	3.150761	2.0	23.655125	15.606663000000001	6.0	3.3481660000000004	57.07751	1.0	11.356964999999999	13.493464999999999	6.0	0.015065	17.717237	1.0	98.413173
267.0	2.0	18.067795999999998	38.057486	92.504896	36.221299	0.381315	0.343827	0.369016	0.899716	19.475524	4.0	41.221444	42.869303	1.0	0.015257	0.685012	2.0	44.841181	3.178815	6.0	69.753472	5.80446	3.0	54.365747999999996	31.966008000000002	1.0	80.014064	15.531711999999999	2.0	0.051847000000000004	9.392955	4.0	61.207646999999994
