uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
1054.0	4.0	67.719938	58.101739	61.084616000000004	38.839556	0.265886	0.557816	0.116058	0.886549	18.088488	1.0	28.576227000000003	13.462028	4.0	0.10069700000000001	3.163758	6.0	64.158325	3.7200629999999997	3.0	10.610744	6.404719	3.0	84.631178	12.289525999999999	4.0	93.870245	4.895722	1.0	0.013146000000000001	15.251909	4.0	72.912642	19.073335	6.0	61.085202
1067.0	4.0	24.866032	83.44906999999999	86.840553	40.28908	0.49459	0.5139	0.968716	0.66262	12.644461999999999	1.0	67.284773	14.440589000000001	5.0	0.024568	1.232549	2.0	90.507109	3.23767	2.0	2.571967	4.847321	4.0	66.809871	18.482495999999998	4.0	65.778674	7.056405000000001	4.0	0.509133	16.759578	2.0	8.116425	1.760591	5.0	79.787772
1075.0	4.0	6.6021529999999995	89.278856	33.54315	27.811551	0.41622700000000007	0.143733	0.811519	0.335879	5.881309	4.0	19.487241	17.351089	3.0	0.020594	2.0752990000000002	6.0	7.781617999999999	3.6100529999999997	3.0	88.589399	2.275227	5.0	7.7433179999999995	5.890265	3.0	82.77873199999999	13.070764	2.0	0.016534	15.031214000000002	2.0	61.287703	1.526337	1.0	92.346478
1076.0	4.0	12.618778	19.418492	55.029495999999995	98.514347	0.243112	0.11083399999999999	0.326179	0.238	20.774473	3.0	78.11888499999999	15.139385	4.0	0.08330499999999999	0.537424	1.0	22.323509	1.966445	1.0	54.628015000000005	6.239587	5.0	91.288657	14.786326	6.0	45.137436	21.201601999999998	4.0	0.06730599999999999	14.122632999999999	5.0	91.921181	14.149442	5.0	94.657136
1154.0	4.0	26.149059	36.347413	81.87681500000001	8.818116	0.840814	0.100097	0.925942	0.9625100000000001	18.086320999999998	2.0	85.168649	20.988183	1.0	0.075754	2.573826	6.0	54.552948	3.34796	6.0	34.970743	10.942757	3.0	89.01689499999999	3.900035	5.0	8.650862	5.938396	5.0	0.15648800000000002	8.64672	5.0	34.921757	2.65178	3.0	57.98491800000001
1269.0	4.0	23.585892	67.03116899999999	93.53019599999999	12.591228	0.17486400000000002	0.33066100000000004	0.658007	0.549764	7.7225470000000005	1.0	44.494077000000004	16.164286999999998	1.0	0.018311	6.1134580000000005	6.0	18.478189999999998	2.218126	6.0	39.443861	23.367534	1.0	19.977284	0.387047	5.0	64.211962	4.1689099999999994	3.0	0.254411	16.646332	1.0	99.366614	16.914538	1.0	92.162965
1280.0	4.0	85.212979	79.802777	95.877523	81.24403199999999	0.455904	0.386418	0.825707	0.725024	14.184115	5.0	51.166952	13.654897	4.0	0.15820499999999998	3.410747	3.0	96.795198	5.772588	4.0	72.517798	6.97328	4.0	64.326293	10.428804	2.0	52.678909999999995	0.431411	1.0	0.178958	8.142747	1.0	30.187186999999998	6.131861	5.0	45.502527
1392.0	4.0	39.855767	76.836601	93.732949	5.322123	0.636275	0.815948	0.5185069999999999	0.781749	3.9009370000000003	3.0	91.87666	18.602872	6.0	0.010056	5.556425	5.0	68.718489	2.6158099999999997	5.0	58.102454	16.328492	1.0	12.323537	9.493932000000001	2.0	48.62632	1.052551	6.0	0.573814	15.792060999999999	5.0	90.932261	18.704981	6.0	1.1529120000000002
1399.0	4.0	65.43332099999999	26.711009000000004	53.086854	27.245428000000004	0.176741	0.854599	0.940743	0.856981	3.137584	4.0	47.971261	15.995485999999998	3.0	0.10346199999999998	1.38466	3.0	44.677484	1.606927	6.0	44.416542	7.839001	1.0	49.912252	3.7637620000000003	1.0	41.619752000000005	7.025061999999999	4.0	0.335393	16.162470000000003	4.0	7.4298720000000005	3.174002	3.0	67.854893
1494.0	4.0	31.074046000000003	96.328007	79.36917	25.026014	0.315756	0.618636	0.123722	0.132466	15.980822	4.0	96.988722	8.988617	2.0	0.36951300000000004	3.2925660000000003	4.0	67.405785	6.072278	5.0	69.113644	14.055636999999999	1.0	85.09113	15.14848	5.0	81.507672	14.68976	5.0	0.088961	11.145342999999999	5.0	59.214915000000005	19.832579	3.0	22.323016
1495.0	4.0	31.061166999999998	35.805675	61.508658999999994	10.847168	0.11976099999999999	0.105554	0.728255	0.760498	4.699498999999999	3.0	55.52420600000001	9.982267	4.0	0.010259	4.319591	5.0	54.797741	4.286937	2.0	35.314599	2.737079	6.0	40.598184	3.16634	6.0	98.634682	8.150764	1.0	0.051877	9.771158999999999	5.0	66.972054	3.11658	3.0	74.076879
1575.0	4.0	33.474659	43.075909	21.892044	17.047836	0.396725	0.70244	0.185298	0.10332899999999999	11.860107000000001	4.0	78.075512	15.742475	2.0	0.061297000000000004	1.528059	1.0	36.099307	4.209117	1.0	73.939952	5.079432	1.0	53.51280500000001	15.518715	4.0	93.69591899999999	22.680826	1.0	0.014786	2.591982	4.0	78.646363	8.714208	6.0	42.245435
1579.0	4.0	14.054314999999999	72.549714	6.572835	89.778947	0.374002	0.799582	0.145392	0.891009	5.302778	2.0	48.186438	12.680614	6.0	0.11028699999999998	4.033634999999999	1.0	43.107731	4.638088	3.0	5.293373	8.625384	5.0	75.903112	15.369193	4.0	69.41506899999999	22.389745	5.0	0.020411000000000002	4.0819849999999995	2.0	85.68141800000001	19.332888	1.0	80.78542
1742.0	4.0	68.37146	36.591487	34.007154	57.094958999999996	0.241878	0.8859319999999999	0.553875	0.784389	23.397978	6.0	16.388934	3.4762519999999997	6.0	0.387211	1.509699	1.0	30.187047999999997	1.738679	1.0	40.966965	13.4594	3.0	21.363353	16.110227	4.0	6.624294	23.463647	2.0	0.016388999999999997	4.726573999999999	1.0	82.89155	4.703802	4.0	70.805103
1750.0	4.0	14.168417999999999	74.316937	81.341961	5.781176	0.187937	0.33210500000000004	0.334825	0.19252	2.889961	6.0	50.720784	12.279739999999999	3.0	0.014190000000000001	5.932611	3.0	47.926185	2.0473630000000003	1.0	94.142774	11.988264	1.0	47.10651	4.25758	3.0	63.521804	20.070158	5.0	0.14611300000000002	18.464351	4.0	57.596488	14.978648999999999	3.0	65.171933
1758.0	4.0	89.4319	6.030654	50.834754	33.968669	0.47526599999999997	0.17796800000000002	0.658357	0.9493469999999999	21.844382999999997	5.0	79.210725	5.4151110000000005	3.0	0.052762	2.241916	1.0	89.526365	4.060843	4.0	61.854137	1.94392	5.0	58.714086	12.437904	2.0	67.509013	23.269994	1.0	0.012195000000000001	17.551744	1.0	96.20614599999999	4.850091	4.0	73.465765
1823.0	4.0	65.68769499999999	92.125416	92.762151	6.585094000000001	0.907244	0.743301	0.19098199999999999	0.320137	19.175292000000002	1.0	14.955205	11.662985	4.0	0.011219	3.5819300000000003	5.0	34.710569	0.43023199999999995	4.0	21.080748999999997	16.497188	2.0	23.72454	8.297748	3.0	78.763726	22.184410999999997	5.0	0.026767000000000003	7.250909	4.0	58.758359999999996	0.44628100000000004	5.0	66.796367
1861.0	4.0	75.847314	42.045061	28.107941999999998	47.661449	0.9467180000000001	0.612561	0.43936099999999995	0.66773	11.992616	6.0	38.79783	13.263395999999998	1.0	0.016339	3.998828	6.0	73.127803	2.9744919999999997	3.0	88.045406	23.13601	6.0	69.79502099999999	3.184055	6.0	71.09943100000001	23.044266	3.0	0.28076799999999996	7.116344000000001	1.0	67.649516	21.921545000000002	1.0	28.223265
1899.0	4.0	97.114639	23.727929	76.48433299999999	29.268396999999997	0.685458	0.664006	0.5190170000000001	0.657622	7.847461	3.0	85.36879	19.981395000000003	3.0	0.014556	3.6147650000000002	1.0	6.328724	1.169146	5.0	14.681997	1.414613	2.0	78.67909499999999	23.559255	2.0	15.391276999999999	22.001127	1.0	0.013928	0.296995	1.0	34.438068	22.628408	4.0	28.1545
1988.0	4.0	30.686782	89.18135699999999	49.111575	37.108242	0.13897	0.421836	0.348616	0.751688	7.2070300000000005	3.0	31.813665000000004	1.044981	4.0	0.016535	5.795776999999999	3.0	32.985993	0.43168	1.0	38.690135999999995	5.815627	5.0	62.147314	24.947449	2.0	91.687549	7.128827	1.0	0.010851000000000001	5.307338	4.0	35.860385	22.778472	3.0	54.551283999999995
1992.0	4.0	90.885811	94.180249	80.916359	45.985231	0.245864	0.549158	0.19100599999999998	0.169756	14.672478	6.0	44.922117	13.7871	4.0	0.026606	5.494618	6.0	25.694813	2.245438	4.0	23.371021	8.136635	1.0	70.084811	11.169857	6.0	57.647024	21.781943	2.0	0.060962999999999996	11.951338	6.0	94.079901	12.989455	4.0	47.469782
2017.0	4.0	93.003346	17.347942	48.394007	27.344144	0.42444499999999996	0.547669	0.454338	0.459953	17.780927	2.0	40.832673	16.382664000000002	1.0	0.012894	2.329291	2.0	58.651752	1.8465939999999998	1.0	31.862757000000002	2.1289029999999998	4.0	27.086882	18.736073	3.0	45.354129	12.635069999999999	1.0	0.07997	7.316486	1.0	32.123565	15.041853	6.0	11.324950999999999
2030.0	4.0	72.37245300000001	44.317809999999994	95.660427	79.634091	0.235546	0.302523	0.35347199999999995	0.400912	22.510733	2.0	64.377388	7.757792	5.0	0.020880000000000003	4.275214	3.0	28.819504	2.29852	2.0	7.801307	9.283757000000001	4.0	85.595113	10.371974	6.0	33.207868	23.472793	4.0	0.043642	13.381047	3.0	86.66084599999999	5.021877	6.0	70.660098
2033.0	4.0	61.818498999999996	27.814353999999998	65.984065	17.744189000000002	0.363132	0.8766579999999999	0.357608	0.684247	9.842706	2.0	25.418338000000002	22.233544000000002	6.0	0.012091	5.5492300000000006	5.0	12.615127000000001	1.447904	4.0	95.28485	7.747174	6.0	75.600205	7.522869	2.0	70.266809	13.904043	2.0	0.017279	15.843195999999999	5.0	64.44022	2.200191	2.0	93.726385
2059.0	4.0	82.42844000000001	45.117269	52.089794	13.920786999999999	0.48529799999999995	0.585025	0.653667	0.23703000000000002	4.8230580000000005	3.0	89.769385	23.12463	4.0	0.014075999999999998	0.781959	5.0	4.367001	6.056225	6.0	31.931483	12.166435	6.0	48.375801	9.261911	4.0	57.385587	8.188675	5.0	0.156822	11.30945	5.0	7.073557000000001	9.306002000000001	2.0	80.194873
2087.0	4.0	78.956638	81.325684	51.658332	84.524524	0.42644499999999996	0.182782	0.98287	0.5799890000000001	15.276723	5.0	79.24721600000001	13.409232999999999	2.0	0.024786000000000002	4.836219	5.0	19.623804999999997	2.148767	6.0	87.848562	2.113481	2.0	45.035427	14.934767	5.0	44.247521	22.327904999999998	4.0	0.089934	12.391389	2.0	12.373989	12.626677	2.0	10.444294000000001
2134.0	4.0	18.17993	25.051226	30.931413	11.426408	0.141458	0.529163	0.702872	0.307744	4.603756	5.0	15.036202	4.026065	2.0	0.078071	2.494701	4.0	32.147486	3.6530129999999996	1.0	77.677312	15.614107999999998	1.0	11.152951	7.985351	6.0	89.59067399999999	21.494497	3.0	0.072863	15.322154000000001	3.0	75.082157	0.721887	6.0	26.102926999999998
2143.0	4.0	75.915648	46.623431	68.647129	46.36293	0.45861	0.457502	0.348774	0.764587	2.632849	4.0	58.423675	20.149171	3.0	0.010782	3.05171	4.0	65.439175	4.594931	6.0	25.442539	2.321829	2.0	85.44943599999999	8.764858	4.0	42.499794	6.391719	1.0	0.016894	8.626883	1.0	10.87095	11.705071	2.0	94.864908
2151.0	4.0	32.34449	28.806790999999997	19.557173000000002	37.315863	0.39111	0.952989	0.381616	0.588992	14.141838	1.0	31.912908	25.269970999999998	2.0	0.11380699999999999	2.4060040000000003	1.0	75.463859	4.002401	1.0	62.567453	7.1357800000000005	2.0	37.23658	22.332422	6.0	25.759963	22.780407	2.0	0.010537999999999999	3.954992	1.0	2.2099279999999997	17.229616	4.0	66.326893
2185.0	4.0	57.05749300000001	87.918848	88.26131099999999	86.530999	0.8218799999999999	0.655996	0.314596	0.595957	8.072567	3.0	8.470758	17.649044	5.0	0.088982	0.8806719999999999	5.0	80.01905	5.6925	3.0	8.674748	23.406185999999998	5.0	89.56599200000001	12.11656	4.0	48.945240999999996	12.364358	1.0	0.027972000000000004	13.226167000000002	3.0	47.431231	7.646397	5.0	55.0423
2187.0	4.0	70.388535	92.35986700000001	11.754598	95.580188	0.492947	0.788315	0.690891	0.705224	11.71691	3.0	82.102272	21.59871	1.0	0.024463	0.576716	3.0	31.739318	0.9446389999999999	3.0	81.90471	19.789604999999998	1.0	35.319712	2.614281	3.0	7.5211369999999995	15.050054999999999	3.0	0.813589	11.156258	1.0	43.875225	15.205676	3.0	29.382165999999998
2209.0	4.0	60.190236999999996	48.78881	46.91962	60.297984	0.733996	0.181426	0.8648469999999999	0.657762	1.831763	6.0	91.482012	2.624355	2.0	0.029993000000000002	5.274362	3.0	51.069184	5.1859980000000006	2.0	16.007561	8.186522	6.0	67.16690899999999	19.758439000000003	1.0	53.440266	15.332282999999999	5.0	0.010183	6.009285	3.0	18.009778	23.425966	5.0	28.561899
2239.0	4.0	43.759058	29.751309999999997	77.385456	45.367437	0.709994	0.513925	0.343097	0.24000500000000002	7.6500710000000005	3.0	35.491486	21.51896	6.0	0.018073	0.34705	1.0	87.20245600000001	1.6786330000000003	1.0	41.037269	3.227389	5.0	77.61663	10.414774000000001	6.0	32.276801	10.240914	4.0	0.023699	15.146551	1.0	79.365447	15.041076	4.0	78.000054
2306.0	4.0	67.972033	34.743869000000004	67.752522	46.593177000000004	0.665542	0.68523	0.251656	0.585302	21.82196	4.0	13.208312	22.585085999999997	3.0	0.229906	0.4773	6.0	40.368432	3.7622839999999997	1.0	73.024697	22.627018	5.0	90.015237	3.243252	2.0	75.484426	1.582763	1.0	0.08305900000000001	10.208195	2.0	57.688812	13.873203	4.0	77.027842
2340.0	4.0	50.352096	20.061004999999998	9.319296000000001	18.902398	0.102274	0.785231	0.678938	0.316421	10.658352	1.0	57.512347999999996	18.514577	3.0	0.018917	3.6911339999999995	1.0	21.098003	3.5455330000000003	6.0	18.205475	4.065647	4.0	47.713471000000006	10.486251	4.0	40.841578999999996	23.372024	6.0	0.704194	0.417508	3.0	93.07354699999999	13.692901	6.0	86.763513
2365.0	4.0	36.600644	56.944601	14.913414999999999	85.298124	0.9299870000000001	0.409546	0.112206	0.7833220000000001	6.667598	2.0	51.08167	0.588675	1.0	0.07707699999999999	1.479288	2.0	60.065268	1.61437	6.0	77.588689	0.284752	4.0	54.293271	13.282329	4.0	49.91607	17.033426000000002	2.0	0.121484	9.610461	1.0	17.652562	18.757543	3.0	78.728862
2391.0	4.0	89.099562	68.709417	93.630701	94.681533	0.693096	0.678509	0.317915	0.797176	14.670520999999999	4.0	97.546318	0.70448	1.0	0.116433	2.040657	4.0	84.593149	3.41318	6.0	27.213359999999998	10.586537	1.0	27.522996999999997	15.241598999999999	4.0	91.029059	19.568107	4.0	0.076288	16.239235	2.0	63.31365	17.105531	3.0	22.055413
2394.0	4.0	47.048541	95.823157	44.979486	44.752508	0.604939	0.260434	0.786846	0.370751	0.886106	6.0	58.035204	16.530194	6.0	0.072886	2.1550759999999998	6.0	69.12910699999999	2.285217	4.0	27.297271999999996	21.511957000000002	3.0	91.45839699999999	12.939910000000001	4.0	45.700423	15.395717999999999	3.0	0.322869	16.710547000000002	4.0	9.508696	9.314421000000001	2.0	16.365633
2428.0	4.0	62.748787	36.443484999999995	83.441075	39.928381	0.575635	0.570509	0.466178	0.7060270000000001	18.340170999999998	3.0	48.204183	17.709197	2.0	0.014472	4.424505	1.0	42.146278	4.126419	1.0	64.315246	3.373618	2.0	85.797021	10.862383	4.0	68.397766	21.944034	3.0	0.022545	15.371129999999999	5.0	95.79105200000001	15.316467999999999	6.0	29.621677000000002
2523.0	4.0	72.455927	50.429801	71.110744	54.062037	0.587043	0.9635520000000001	0.570379	0.5885199999999999	3.246684	6.0	46.93007	4.722044	3.0	0.516552	3.4165	3.0	42.953869	4.693365	1.0	83.27425799999999	17.150379	1.0	19.272538	8.62423	6.0	65.02904699999999	8.670283999999999	1.0	0.068729	11.889611	2.0	98.524211	7.690746000000001	4.0	63.156372999999995
2627.0	4.0	40.006397	24.119929	8.689132	73.95044	0.264652	0.973001	0.697382	0.4295	3.152956	6.0	31.976039	17.971464	1.0	0.010225	5.895105	5.0	89.529923	0.348752	1.0	40.122904	10.341834	6.0	92.565141	20.803618	6.0	49.809317	9.702764	1.0	0.8981110000000001	15.211129999999999	2.0	24.110526999999998	4.416238	4.0	3.3763339999999995
2698.0	4.0	89.805708	9.542853	37.129884999999994	41.16308	0.515782	0.297371	0.62422	0.863762	17.045328	4.0	55.672284999999995	14.948042000000001	1.0	0.073622	3.887568	4.0	9.56203	1.27548	4.0	31.327228	3.668497	2.0	37.786157	13.929042	2.0	96.11797	13.977485	1.0	0.073787	8.81964	6.0	15.038751000000001	3.445554	2.0	24.338362
2944.0	4.0	84.105592	47.037077000000004	39.187976	53.135268999999994	0.100561	0.6054609999999999	0.6073189999999999	0.486134	3.592165	1.0	69.810859	8.776141	2.0	0.010223999999999999	4.277255	5.0	24.855059	2.485574	3.0	91.511425	17.458184	3.0	45.338395	18.402014	6.0	87.678962	16.265537	1.0	0.01739	4.678494000000001	1.0	88.21679300000001	21.097992	1.0	91.932765
