uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
277.0	2.0	8.680483	99.539767	65.49280999999999	10.179281	0.871782	0.603772	0.980874	0.768021	7.304073	1.0	50.03484	5.729005	1.0	0.08960900000000001	2.7930900000000003	1.0	2.395563	0.948393	1.0	4.000927	18.386092	3.0	59.403113	22.797434	1.0	7.104181	0.400023	2.0	0.012115	0.713968	5.0	72.687852	1.4694209999999999	5.0	1.5379049999999999
281.0	2.0	20.373210999999998	95.114631	10.055489	51.288806	0.382265	0.612417	0.961875	0.246461	3.1418909999999998	3.0	85.22091	17.135960999999998	1.0	0.019478	5.858626	5.0	63.013183	5.68612	1.0	68.331703	18.597033	1.0	63.634179	2.5799819999999998	6.0	31.333921999999998	12.031659	2.0	0.080371	16.029345000000003	6.0	21.102918	20.118282	4.0	23.793375
290.0	2.0	47.64625	35.820594	4.733471	86.61448299999999	0.694851	0.9167139999999999	0.306404	0.6906979999999999	14.005253	5.0	86.203502	24.629374	6.0	0.05184	3.827168	3.0	66.236919	3.380723	2.0	3.091758	8.397872	5.0	22.081272	20.343004	3.0	3.690806	2.798436	2.0	0.011234000000000001	17.380176000000002	4.0	20.160874	5.415269	3.0	46.073440000000005
325.0	2.0	62.863039	63.937532999999995	35.448011	5.8101959999999995	0.769935	0.6127779999999999	0.9840760000000001	0.9176	3.65475	5.0	1.162317	1.907024	3.0	0.018288	5.640130999999999	6.0	54.50780699999999	5.261584	4.0	31.345832	17.486924	1.0	95.360076	6.625166	4.0	54.718575	20.211899	6.0	0.012451	11.304871	4.0	12.704967	21.022147	5.0	38.470514
348.0	2.0	9.440472999999999	18.665132999999997	20.296362	2.780853	0.747498	0.768845	0.201459	0.5837060000000001	9.195043	4.0	93.85329899999999	7.731107000000001	1.0	0.01911	2.171741	4.0	93.304351	1.279015	1.0	59.966413	7.034528999999999	1.0	55.811637	20.979851999999998	2.0	47.720890000000004	19.885986	2.0	0.01621	10.565977	3.0	58.726863	7.922433	1.0	89.33873100000001
360.0	2.0	38.387925	84.467517	54.344338	2.48279	0.250456	0.5559	0.959355	0.926105	1.9094630000000001	4.0	58.025133999999994	2.840774	4.0	0.012246	2.500677	2.0	21.452992000000002	2.866694	3.0	62.88828	5.9172139999999995	5.0	29.768392	8.007375	5.0	65.81702	12.700156	1.0	0.014837000000000001	2.103395	1.0	57.171151	17.200034	4.0	67.572528
367.0	2.0	70.133706	86.39007600000001	96.014961	2.272223	0.219083	0.997733	0.6743979999999999	0.22482600000000003	5.197152	5.0	38.74819	1.6373389999999999	4.0	0.011948	2.856804	4.0	33.477018	6.090026	6.0	11.744319	21.361042	2.0	50.579629	9.363012	2.0	70.584963	12.436471000000001	3.0	0.42817299999999997	14.180606	5.0	49.992158	11.28187	5.0	18.669411
373.0	2.0	88.45880600000001	74.94111600000001	85.833893	17.815361	0.695496	0.48282700000000006	0.295738	0.56089	8.076637	2.0	69.651572	25.056102	3.0	0.01353	3.865021	5.0	90.496703	4.985473000000001	3.0	20.303606	8.596819	2.0	56.439765	16.782967000000003	5.0	27.355751	13.260760000000001	1.0	0.011493999999999999	4.27323	4.0	49.634814	22.012521	2.0	16.031772
385.0	2.0	97.919296	18.848233	93.024289	12.265424000000001	0.463207	0.155556	0.535451	0.803465	21.660098	3.0	17.822986	18.638661	4.0	0.021528	1.085868	5.0	76.710444	2.6063680000000002	1.0	87.07225799999999	4.464377	3.0	79.09794000000001	18.632189999999998	1.0	20.301681	21.538944	2.0	0.011566	6.8769089999999995	5.0	67.006008	18.654125	5.0	71.783314
387.0	2.0	30.157792999999998	64.389117	27.307808	2.4059619999999997	0.602264	0.197366	0.7872640000000001	0.593884	7.46323	2.0	74.509265	6.033727	5.0	0.0114	0.793732	1.0	70.39325699999999	4.3414269999999995	6.0	51.689562	10.554869	3.0	13.460275	20.738353	3.0	74.53214100000001	3.7102480000000004	4.0	0.08059	17.209774	3.0	42.724151	13.648063	5.0	69.504285
415.0	2.0	15.085651	30.020118	60.094487	7.813578	0.156144	0.400792	0.642037	0.5282600000000001	23.460847	6.0	18.257209	4.129035	5.0	0.013165999999999999	4.2875	1.0	35.502252	3.1733860000000003	5.0	21.094220999999997	13.560201000000001	1.0	44.008393	18.12098	5.0	84.304599	5.961764	4.0	0.013007	7.023031	6.0	62.01345799999999	9.928405	1.0	23.309998999999998
417.0	2.0	5.7656089999999995	20.163543	46.152996	9.401308	0.8931680000000001	0.8715120000000001	0.634242	0.600815	7.969881	6.0	77.398549	3.987878	2.0	0.016166999999999997	2.125099	4.0	2.207586	1.873012	3.0	97.942339	8.813695	1.0	6.418752	10.630394	5.0	20.64125	22.971194	4.0	0.064354	10.1085	2.0	60.847017	20.315825	2.0	76.507317
421.0	2.0	82.472483	69.923508	13.286620999999998	12.999853	0.550279	0.165506	0.783384	0.840233	6.2172529999999995	6.0	52.606956999999994	7.710795	5.0	0.029910000000000003	3.3022400000000003	6.0	46.252503999999995	5.134629	3.0	93.310701	5.869785	5.0	57.431876	24.355435	4.0	87.428936	12.559187	4.0	0.07517599999999999	4.645275	1.0	6.70557	24.100998	6.0	8.855221
425.0	2.0	22.452949	43.727738	51.398426	16.530562	0.245092	0.336855	0.601997	0.9560209999999999	22.731399	4.0	38.649757	21.260007	2.0	0.011431	5.446899	3.0	26.566594	2.5620950000000002	6.0	8.366196	18.80003	6.0	26.360715000000003	22.134081	2.0	80.458786	11.59729	2.0	0.013163	14.245222	2.0	16.11294	11.994760000000001	1.0	20.369509
431.0	2.0	37.586232	18.837362	3.018996	78.699501	0.49142700000000006	0.517433	0.650245	0.721659	18.751120999999998	6.0	13.014543	16.710611	1.0	0.011415999999999999	3.275274	1.0	18.753439	2.990935	2.0	95.876449	4.268839	6.0	23.273061	11.965125	6.0	15.373413000000001	4.8009059999999995	1.0	0.030935	18.249899	1.0	79.54255699999999	24.418863	6.0	55.873234
436.0	2.0	72.222024	77.888273	4.031185	50.623609	0.5151789999999999	0.538518	0.392547	0.616831	23.699151	6.0	86.055633	9.416936999999999	6.0	0.096852	0.169104	3.0	72.622757	0.813667	4.0	75.0561	19.553071	4.0	52.773812	21.917291	1.0	63.865908	5.273591000000001	5.0	0.015083000000000001	9.950969	4.0	52.322714000000005	4.653879	5.0	45.286695
440.0	2.0	46.555374	18.967242000000002	17.784309	32.041314	0.5095189999999999	0.588846	0.6511359999999999	0.801437	2.557291	5.0	8.868841999999999	10.476733	3.0	0.012678	6.018406	1.0	20.905732	0.24047600000000002	6.0	64.953683	15.394635999999998	6.0	60.109467	24.501576	6.0	80.722249	14.258744	3.0	0.169223	8.87626	4.0	65.956061	22.192295	5.0	95.627892
447.0	2.0	21.406688	81.644301	38.706927	32.378856	0.489191	0.9900540000000001	0.769238	0.953182	5.985787999999999	2.0	12.849959	5.015911	1.0	0.838512	5.2418190000000005	1.0	57.522946	0.314305	6.0	39.805405	4.287943	5.0	63.998507	1.2638209999999999	4.0	57.65444599999999	15.073182999999998	2.0	0.06351799999999999	10.03401	6.0	12.442615	20.4999	6.0	85.756757
477.0	2.0	71.437674	75.43340500000001	86.375847	14.205551000000002	0.497695	0.610069	0.609908	0.9090520000000001	12.38208	5.0	65.391388	0.983799	2.0	0.010197	3.193166	1.0	75.216611	2.9084950000000003	6.0	98.417956	13.259739000000001	5.0	59.14127	9.535384	6.0	80.204555	16.367856	4.0	0.016983	10.54924	5.0	76.465648	11.623445	4.0	32.719452000000004
480.0	2.0	85.03759000000001	25.481810999999997	69.149553	9.398873	0.47916099999999995	0.206959	0.946931	0.81777	17.342104	1.0	36.330143	3.152499	4.0	0.013449000000000001	1.717771	5.0	72.58821999999999	0.44351499999999994	4.0	6.956352000000001	23.037613	2.0	64.187427	14.710717	3.0	55.476794999999996	9.998599	6.0	0.014741999999999998	14.986873000000001	4.0	71.436991	4.92344	5.0	11.081289
501.0	2.0	48.885748	82.803086	59.085263	8.194802000000001	0.573611	0.795009	0.29543800000000003	0.315189	19.898277	4.0	94.094212	14.568172	5.0	0.089232	5.295866999999999	1.0	67.504867	1.838316	1.0	60.11802900000001	20.578163	4.0	73.389483	2.203333	5.0	78.35085600000001	3.56815	6.0	0.039925	4.745604	2.0	92.358111	14.488635999999998	2.0	50.758598
502.0	2.0	22.601577	76.04204	8.109060000000001	15.305929999999998	0.44269200000000003	0.978239	0.901142	0.288624	12.814303	3.0	7.7829619999999995	24.593270999999998	5.0	0.025693	0.095739	4.0	63.444447	0.8516889999999999	5.0	29.222719	11.081749	6.0	34.984083	4.189089	6.0	22.869145	22.244335999999997	5.0	0.01459	13.458079000000001	5.0	23.338151	21.409702	4.0	81.42614300000001
519.0	2.0	64.15026800000001	21.502316	30.343553999999997	31.9352	0.452765	0.535026	0.8811389999999999	0.853981	4.623391000000001	2.0	98.023864	14.713026999999999	6.0	0.034109	0.954931	1.0	24.027862	3.472312	1.0	64.101949	16.485117000000002	4.0	97.66305	15.703603	4.0	86.066653	12.944714	6.0	0.013087	17.538235	1.0	75.834629	18.124067999999998	3.0	25.521995999999998
523.0	2.0	77.552797	19.792818	11.139461	10.13292	0.25861300000000004	0.418337	0.8834850000000001	0.9404819999999999	8.242405	3.0	98.762845	18.180591	1.0	0.070776	3.783464	5.0	47.396494	1.9020830000000002	4.0	84.78456800000001	5.7287099999999995	2.0	51.011540999999994	15.029482000000002	1.0	42.315909999999995	6.248119	5.0	0.010832	4.003359	3.0	11.181033	21.100202	5.0	77.073938
527.0	2.0	33.103347	43.234089000000004	94.370287	11.126619999999999	0.7568239999999999	0.7595529999999999	0.782267	0.908143	1.9641220000000001	5.0	44.549576	10.299578	3.0	0.026729000000000003	2.133528	6.0	28.226765999999998	2.8243099999999997	2.0	50.515066	14.733341000000001	1.0	61.442365	7.558547	4.0	32.329066	17.5379	6.0	0.013963	0.802665	5.0	94.16775799999999	21.531520999999998	6.0	75.986436
538.0	2.0	76.860711	76.295576	22.655843	2.614609	0.952626	0.782029	0.7785529999999999	0.537461	19.089516	5.0	90.95541700000001	16.097785000000002	6.0	0.033188999999999996	3.8141480000000003	5.0	91.906114	4.462488	1.0	72.952469	7.562811	4.0	61.361808999999994	18.107165	4.0	4.184178	17.032653	6.0	0.038697	16.930201	6.0	71.188191	17.675762	5.0	42.095853999999996
539.0	2.0	61.847167000000006	91.820713	26.010794	20.239649	0.830879	0.402968	0.6142810000000001	0.894546	19.185387	1.0	17.911649	5.7754449999999995	4.0	0.280233	3.0907270000000002	5.0	40.728862	3.8388050000000002	2.0	37.348766	17.24689	2.0	57.56600400000001	17.818488000000002	2.0	68.131298	22.585594	4.0	0.018577	17.292059	6.0	29.190378000000003	15.327676	5.0	98.03295200000001
550.0	2.0	24.267155	62.34308000000001	68.73155799999999	9.423568	0.9970389999999999	0.9930129999999999	0.8623129999999999	0.565711	12.827264999999999	5.0	53.478862	16.584544	1.0	0.14585599999999999	6.170538	1.0	53.749288	0.26524200000000003	5.0	89.07119200000001	7.93982	3.0	97.387429	24.519313	5.0	25.279622	5.8071470000000005	1.0	0.064703	11.461307000000001	1.0	39.689278	2.5977330000000003	4.0	19.384725
551.0	2.0	31.250715000000003	57.333113	3.172551	89.365152	0.995431	0.964728	0.5088	0.25393699999999997	1.800323	1.0	43.572492	17.31452	5.0	0.019882	4.597208	3.0	71.231375	5.3799269999999995	5.0	4.237679	13.253439000000002	2.0	62.264556999999996	8.300334	1.0	81.93139000000001	11.758747999999999	1.0	0.017261000000000002	0.5490520000000001	3.0	63.219955000000006	19.032543	3.0	59.054660999999996
552.0	2.0	32.573040999999996	88.76959699999999	76.627476	12.535132	0.837939	0.987402	0.134831	0.404569	4.870031	5.0	32.806971000000004	1.7248459999999999	3.0	0.012941999999999999	1.492081	6.0	2.033662	3.270274	1.0	32.990209	5.607168	2.0	58.266371	3.7306589999999997	6.0	63.978566	16.554349	3.0	0.019284	9.234256	1.0	79.75898000000001	24.873365	6.0	92.36122900000001
558.0	2.0	80.688783	42.767824	17.314120000000003	20.669807000000002	0.650978	0.896977	0.8613629999999999	0.8765930000000001	11.293403	6.0	93.471126	0.9078360000000001	6.0	0.011115	2.992172	6.0	54.222634	2.061634	5.0	30.961357	20.241918	3.0	94.627381	4.376908	2.0	96.440991	7.357422	4.0	0.013257	13.372506	2.0	43.1108	21.584232999999998	1.0	47.038984
560.0	2.0	7.175264	33.321434	10.340373	15.928157	0.433883	0.882033	0.278486	0.6643399999999999	22.990431	6.0	87.46300600000001	22.790947	4.0	0.010838	2.6733849999999997	4.0	56.687411	3.212152	5.0	22.731212	14.924361	5.0	64.5695	15.302782	6.0	61.324670999999995	13.004024000000001	4.0	0.014718	7.256889	4.0	12.135705999999999	23.153598000000002	4.0	46.605681
574.0	2.0	28.489984999999997	99.418864	7.491172	36.569239	0.659971	0.488712	0.839716	0.48539	17.707320000000003	4.0	55.046542	8.122753999999999	3.0	0.011545999999999999	4.13776	4.0	47.902929	2.452204	4.0	88.87136600000001	21.938567000000003	6.0	96.426322	8.549127	2.0	96.255346	6.359504	3.0	0.016390000000000002	10.953683999999999	3.0	69.18419899999999	7.7143	5.0	29.600045
576.0	2.0	56.199037	23.79591	40.408867	13.508982999999999	0.488993	0.34050199999999997	0.722381	0.426274	14.502379999999999	6.0	50.095299	17.621835	1.0	0.012499	1.223306	1.0	74.571979	1.890098	3.0	18.207621	7.473861	4.0	35.860719	17.484092	4.0	72.202179	0.814588	1.0	0.023447	11.564614	4.0	70.603288	20.668096	3.0	34.413256
607.0	2.0	97.58322199999999	81.851778	1.712954	29.333111	0.9563309999999999	0.168651	0.102144	0.892576	17.899562	1.0	6.792883	0.99421	2.0	0.069576	2.246095	5.0	55.918765	3.794687	4.0	64.42690999999999	13.735304999999999	5.0	39.556939	5.278052	3.0	19.04427	4.8485879999999995	1.0	0.018782	17.177053	2.0	36.917453	7.818767	3.0	69.359399
608.0	2.0	29.007475	40.375496999999996	78.43719399999999	5.024213	0.308053	0.409035	0.5094270000000001	0.8771559999999999	23.071171	3.0	66.177097	16.580471	5.0	0.010606	4.480144999999999	2.0	79.469234	3.176354	6.0	75.53875	1.7070470000000002	5.0	46.327459000000005	7.913461999999999	6.0	68.471773	1.907629	4.0	0.048585	2.818209	6.0	9.816774	24.171345000000002	1.0	22.757588000000002
612.0	2.0	16.238243	60.855306000000006	78.66958299999999	28.209148	0.535351	0.893601	0.617933	0.907625	14.218635999999998	6.0	80.19373399999999	2.002823	1.0	0.342444	5.818741999999999	3.0	11.520221000000001	2.008011	5.0	85.03399	7.412476	3.0	18.827448	18.484769	6.0	54.919638	18.59176	6.0	0.010671	18.171552	1.0	1.554022	19.856942999999998	1.0	92.950986
616.0	2.0	73.778839	34.819967	1.40244	55.757326	0.6793520000000001	0.22635100000000002	0.247011	0.504234	21.907695	5.0	96.85853	14.631364000000001	1.0	0.020328	5.92159	1.0	13.568670999999998	5.573262000000001	1.0	10.960288	21.444157	4.0	6.917874	19.235853	6.0	21.545314	20.060782999999997	5.0	0.068994	13.768129	6.0	58.0164	21.516696	6.0	86.986046
628.0	2.0	53.01720400000001	76.667114	85.465422	5.403589	0.864898	0.773521	0.724723	0.780247	13.102057	1.0	9.924597	6.779648	4.0	0.024151	3.3567669999999996	2.0	88.212723	2.60922	2.0	79.272689	3.557097	3.0	19.125715	22.444932	3.0	61.255311999999996	1.8825990000000001	5.0	0.025363999999999998	15.223949	4.0	77.588511	11.109842	6.0	10.298351
