uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
495.0	3.0	33.617094	99.501622	95.522739	63.533453	0.5401590000000001	0.185282	0.58782	0.151265	0.327756	1.0	71.149452	11.267258	6.0	0.019021	0.279467	4.0	61.91403100000001	2.431928	5.0	52.555696999999995	12.356177	1.0	76.765305	23.544898999999997	6.0	61.532503000000005	12.16585	3.0	0.038103	9.846079	5.0	20.11307	13.809207999999998	3.0	66.673662
518.0	3.0	51.993549	49.846441999999996	31.792608	43.686648	0.9901260000000001	0.738247	0.147016	0.261962	17.974107	6.0	70.727067	15.566695999999999	5.0	0.5416	4.915521	1.0	56.984061	3.851231	1.0	91.542783	2.77216	5.0	13.439901999999998	5.278845	4.0	50.789803000000006	11.647723	2.0	0.099874	1.7371889999999999	1.0	6.830489	19.966547	2.0	82.09446
554.0	3.0	87.89426800000001	74.081544	97.10430799999999	47.4145	0.860087	0.764927	0.734506	0.509931	19.33034	5.0	63.518021	6.610398	1.0	0.012962999999999999	1.757883	3.0	22.415601000000002	3.748272	3.0	7.442606	21.810052	3.0	50.151789	13.696222	6.0	31.122709000000004	16.196714	1.0	0.023750999999999998	2.927286	3.0	8.525565	8.568121000000001	1.0	63.589088000000004
582.0	3.0	60.977149	17.071337	44.731759000000004	65.972192	0.798585	0.22427399999999997	0.11554600000000001	0.143066	11.337339	3.0	10.500067	8.601267	5.0	0.024748	5.898435	4.0	31.898429999999998	0.650406	1.0	9.257411	3.760821	3.0	43.112941	13.700038000000001	2.0	77.658201	4.46016	5.0	0.017828	2.104809	5.0	48.021809000000005	12.733153999999999	3.0	10.651269000000001
592.0	3.0	93.72154300000001	75.53256999999999	39.056927	94.561584	0.12303599999999999	0.6430130000000001	0.9469709999999999	0.197658	5.214275	1.0	78.509773	5.631736	6.0	0.060103	1.025003	5.0	79.260405	5.736632	1.0	75.164704	10.417715	4.0	10.094364	17.974339	6.0	73.34676400000001	19.294635999999997	5.0	0.47704799999999997	6.421623	6.0	43.333495	23.593452	3.0	21.010217
599.0	3.0	72.576093	49.788783	30.339240000000004	88.84071	0.141765	0.647729	0.109661	0.532492	9.836883	5.0	14.355711999999999	3.873275	6.0	0.014777	0.649666	5.0	15.677659	3.4160589999999997	1.0	82.951026	4.792109	1.0	61.340061	16.479442000000002	3.0	50.704142	21.569684	4.0	0.010841	10.973519999999999	4.0	17.926002	10.966796	4.0	83.716788
602.0	3.0	57.622719999999994	42.352911	98.947009	72.396173	0.201673	0.55175	0.465845	0.18451800000000002	5.534109	6.0	73.696887	12.089300999999999	2.0	0.010479	1.474664	4.0	31.717523999999997	2.559081	3.0	48.313261	19.409097	5.0	88.240268	10.514891	2.0	10.880251	8.057814	4.0	0.101411	5.126695	3.0	77.190613	22.716565	3.0	33.969910999999996
623.0	3.0	39.005795	54.239943999999994	25.020214000000003	28.430634	0.573327	0.616633	0.261826	0.42170100000000005	19.695918	6.0	4.062238	10.198072999999999	1.0	0.0407	5.713786	1.0	38.152556	4.440014	1.0	71.779848	5.709016	1.0	67.15553	2.1547520000000002	2.0	9.087852	13.905142999999999	4.0	0.136158	18.597627	5.0	43.417264	2.3091150000000003	4.0	72.33524
639.0	3.0	21.110698	96.620306	94.430683	66.351467	0.542866	0.420756	0.23718699999999998	0.654112	2.278296	1.0	61.354139	10.889161	3.0	0.04267	3.221607	3.0	82.32574100000001	6.006608	1.0	35.634288	9.459767999999999	1.0	84.775665	4.0716209999999995	4.0	67.388602	9.534785000000001	6.0	0.014235	4.481139	6.0	24.032914	20.726302	6.0	21.702575
682.0	3.0	35.683101	50.809213	86.07312399999999	19.473632000000002	0.933974	0.43673500000000004	0.277518	0.8635430000000001	12.711476	2.0	40.046609000000004	21.112484	3.0	0.013556	3.151871	6.0	51.205724	2.2832630000000003	5.0	95.28370100000001	15.719099	6.0	22.908695	5.444254	5.0	47.115852000000004	8.873258	2.0	0.058824	7.311903	3.0	35.791014000000004	12.557791	3.0	2.6958900000000003
704.0	3.0	85.640935	82.95115600000001	53.25820600000001	86.990117	0.263873	0.753904	0.496584	0.400135	0.38338099999999997	5.0	48.468134	1.129102	1.0	0.017766999999999998	1.105271	3.0	99.889599	6.166862999999999	4.0	62.902184	2.413569	5.0	45.759088	23.710085999999997	2.0	57.018699	20.815366	1.0	0.057384000000000004	1.428382	5.0	84.20831899999999	4.079136	5.0	27.967384000000003
743.0	3.0	34.244633	8.746824	95.273889	43.403555	0.236046	0.194516	0.18285	0.152319	10.349602	5.0	64.064065	1.0668309999999999	2.0	0.011809	3.6575919999999997	4.0	39.501344	1.413991	5.0	8.631901	1.2443799999999998	2.0	88.46509499999999	3.1162959999999997	5.0	9.130663	13.961448	5.0	0.024682	14.250176000000002	3.0	67.41390799999999	23.081223	2.0	59.164480000000005
779.0	3.0	79.85951800000001	42.269535999999995	60.736765000000005	41.886062	0.54079	0.16941199999999998	0.30240700000000004	0.151026	3.4052260000000003	6.0	29.450357	10.33977	5.0	0.014219999999999998	2.92484	1.0	28.506258000000003	2.71815	1.0	6.170291000000001	17.349048	2.0	55.338224	8.978333000000001	4.0	51.520285	18.095548	2.0	0.01555	11.87851	5.0	33.673225	18.228862	6.0	87.426789
801.0	3.0	94.963778	72.813222	89.65594	51.788901	0.42307	0.6653560000000001	0.25181	0.9301959999999999	7.684225	1.0	44.454915	4.435003	1.0	0.014519999999999998	0.405289	5.0	39.725791	1.783669	2.0	35.071063	8.643172	1.0	48.736823	3.167725	2.0	92.822539	8.458815	2.0	0.091308	15.275544	5.0	68.364971	5.671966	2.0	2.397989
834.0	3.0	60.97778	51.724478999999995	91.866876	81.223017	0.12826500000000002	0.428871	0.21865199999999999	0.42936899999999995	0.7594920000000001	1.0	51.723453000000006	4.218845	6.0	0.09764199999999999	3.031974	3.0	80.544611	3.92498	4.0	70.156238	14.706482000000001	6.0	13.363199	10.042147	5.0	62.171227	9.734193	6.0	0.028155	13.598177	6.0	5.679266999999999	17.407419	2.0	49.16646
838.0	3.0	52.770176	53.689921999999996	98.408291	90.283238	0.125289	0.538402	0.142181	0.8876639999999999	2.222359	2.0	97.50219399999999	17.201970000000003	1.0	0.012773999999999999	4.911037	5.0	56.348076	4.800825	1.0	19.115955	19.07466	3.0	13.843611	10.049817	4.0	22.058585	15.164898999999998	4.0	0.029919	6.22957	1.0	46.212988	8.595438	4.0	74.140966
877.0	3.0	85.801774	26.694098999999998	70.67281700000001	48.169709000000005	0.97806	0.824313	0.569021	0.9193309999999999	4.928598	1.0	98.97734	10.210239	1.0	0.067419	2.458065	6.0	28.805571999999998	2.219519	6.0	94.96073	15.091914000000001	3.0	85.179216	2.378732	2.0	8.615515	21.298976	3.0	0.015905000000000002	17.634797	2.0	8.040038000000001	4.5620959999999995	4.0	39.481283000000005
904.0	3.0	77.402889	48.926077	42.807294	92.903307	0.207589	0.24697800000000003	0.147679	0.795705	11.748646	2.0	57.10900600000001	22.449148	2.0	0.011292	6.1209620000000005	3.0	39.946647	2.271819	5.0	92.57024100000001	18.151046	3.0	90.134034	6.2318739999999995	4.0	96.692735	23.646904	6.0	0.10288900000000001	3.197216	3.0	87.049588	16.786657	3.0	39.590231
944.0	3.0	74.234663	69.707123	67.687241	37.799108000000004	0.937902	0.8994629999999999	0.445875	0.7452489999999999	4.954959	1.0	28.633972999999997	10.979131	6.0	0.059341	0.893476	1.0	33.717966	3.5401	2.0	96.46475	1.68829	2.0	12.28984	7.290438000000001	5.0	48.700703999999995	16.139017000000003	2.0	0.166298	11.208141	1.0	16.364012	1.8528759999999997	2.0	87.442981
1002.0	3.0	96.77630400000001	57.233316	97.39088100000001	95.879186	0.933124	0.829896	0.968884	0.744989	4.899744999999999	5.0	20.041575	20.805453	5.0	0.012431999999999999	1.1195620000000002	2.0	53.629943999999995	3.3844489999999996	6.0	16.48035	0.49392700000000006	6.0	54.162835	16.95109	3.0	4.275423	12.79481	1.0	0.013438	17.037448	3.0	51.21861	14.240825	4.0	8.998657000000001
1004.0	3.0	16.872196	93.753803	80.989659	12.679063000000001	0.8688530000000001	0.154091	0.189408	0.8259770000000001	13.185382999999998	4.0	35.306821	19.378458	5.0	0.010136	0.98167	1.0	6.405139	6.1872050000000005	6.0	84.069928	21.515373	2.0	4.492832	2.63938	4.0	34.287933	16.039776	6.0	0.080841	7.310958	2.0	98.407673	1.5862049999999999	2.0	11.458905
1080.0	3.0	79.12116800000001	19.537782999999997	28.521857	30.755363	0.196989	0.378813	0.152813	0.11055699999999999	21.729910999999998	6.0	3.9281339999999996	3.7375269999999996	6.0	0.044271	2.0502849999999997	2.0	61.28583100000001	2.101717	4.0	56.241606000000004	11.372314999999999	1.0	38.753075	2.315602	4.0	48.346555	5.109991	1.0	0.011842	11.12394	5.0	56.686716000000004	5.458179	2.0	61.596990000000005
1142.0	3.0	55.697638	56.978825	71.068081	63.43200699999999	0.169818	0.701447	0.12370199999999999	0.641	1.999852	5.0	91.040658	11.277436	2.0	0.095236	3.213412	5.0	19.349570999999997	1.432668	6.0	29.940238	5.286133	2.0	13.268044	3.911456	4.0	9.351116000000001	8.306057000000001	5.0	0.030251999999999998	8.628695	6.0	69.40563399999999	14.328005	2.0	82.023585
1156.0	3.0	36.712804	39.606719	45.908221000000005	69.30033399999999	0.331758	0.68643	0.20258800000000002	0.25102199999999997	19.515925	2.0	30.661899	8.71759	1.0	0.032781	1.7741799999999999	2.0	21.791995	3.3063839999999995	6.0	44.387723	4.592989	6.0	32.052949	8.835127	4.0	65.215688	2.718157	4.0	0.23809899999999998	10.422391000000001	2.0	85.70375899999999	3.2912230000000005	6.0	17.081371
1189.0	3.0	70.584436	76.585438	85.711557	38.293997999999995	0.481454	0.566632	0.665307	0.23434699999999997	9.187424	4.0	49.897103	5.5172620000000006	4.0	0.14597000000000002	6.146884	2.0	97.984062	3.8393949999999997	1.0	63.192512	2.323662	5.0	30.042796999999997	11.822497	1.0	47.853828	2.0414849999999998	5.0	0.18631099999999998	18.900771	5.0	14.703634	16.058284	1.0	76.915757
1206.0	3.0	65.248395	64.091538	79.02184100000001	25.483044	0.564438	0.278426	0.67816	0.690247	16.586174	4.0	13.416974	9.492915	4.0	0.010778	0.8966360000000001	6.0	30.676413	2.333311	3.0	44.178346000000005	17.39819	6.0	67.21250500000001	8.573771	4.0	51.428882	20.829026000000002	1.0	0.0123	0.850456	4.0	99.882573	3.9513559999999996	3.0	7.973808999999999
1249.0	3.0	95.864165	18.072482	69.06733100000001	97.522657	0.343667	0.321371	0.541181	0.510811	14.918610000000001	2.0	5.850153	18.898344	1.0	0.156625	2.952957	2.0	82.393586	1.9963810000000002	2.0	67.244888	18.229557999999997	1.0	67.278367	18.430621	6.0	45.302376	3.929068	1.0	0.01481	7.041335000000001	2.0	53.98083100000001	4.263179	1.0	96.906918
1258.0	3.0	60.824746999999995	25.728639	95.499127	15.656335999999998	0.23029699999999997	0.8267909999999999	0.200875	0.510821	3.587768	1.0	55.520270999999994	22.136	1.0	0.017613	1.7558639999999999	6.0	74.36497800000001	5.440104	2.0	13.526075	23.414268	6.0	2.97963	4.457978	5.0	84.123153	4.405697	3.0	0.012798	18.579252	2.0	56.669926000000004	8.562096	2.0	28.042642999999998
1309.0	3.0	28.872803	28.178706	80.417287	35.350833	0.30386399999999997	0.302854	0.6195149999999999	0.6490630000000001	14.410684	1.0	70.67031999999999	24.877871	2.0	0.020802	1.354233	2.0	56.320704000000006	3.8057190000000003	5.0	54.824335	19.960397	6.0	19.482986999999998	24.389522	6.0	83.925493	15.006064000000002	6.0	0.12872	0.5092270000000001	4.0	35.099108	4.776463	3.0	16.560332
1318.0	3.0	83.469981	8.394453	21.430888	91.560867	0.20659	0.45455	0.375697	0.818032	22.843961	1.0	9.958115	19.947799	1.0	0.025274	1.093063	2.0	63.935435	5.943808	6.0	79.487921	4.279189	2.0	65.381313	6.991630000000001	5.0	33.724981	21.209865	3.0	0.074851	13.5552	1.0	66.159699	7.878694	4.0	79.598875
1367.0	3.0	42.227495000000005	74.288508	55.392593999999995	9.830261	0.6752520000000001	0.734332	0.20368699999999998	0.490859	21.96921	4.0	81.240143	22.685361999999998	1.0	0.387	2.3055689999999998	4.0	42.475071	5.688712000000001	6.0	10.350339	22.221823	2.0	96.39905999999999	3.8959669999999997	5.0	41.024164	10.141912	2.0	0.03461	3.694222	2.0	26.469103000000004	10.232654	1.0	55.266980000000004
1458.0	3.0	81.6423	93.174658	53.97671999999999	61.492315000000005	0.705679	0.643782	0.37497600000000003	0.565213	20.873324	6.0	35.883646	9.220397	6.0	0.01494	0.27693	2.0	7.496314	5.627993	1.0	98.976692	3.4113239999999996	4.0	80.144127	10.868447	3.0	64.281225	20.094768	2.0	0.023078	18.581597	5.0	75.44051400000001	6.7152259999999995	6.0	22.15832
1497.0	3.0	85.33969499999999	78.49521800000001	59.903766000000005	15.120742000000002	0.6283	0.276623	0.11074200000000001	0.129962	23.085767999999998	6.0	33.336106	24.497719	1.0	0.112079	0.437879	1.0	79.798132	3.088827	5.0	73.946846	15.647734	3.0	34.61949	18.439904000000002	6.0	80.39223299999999	17.067472	1.0	0.029283999999999998	0.804329	2.0	90.529501	7.397058	4.0	24.910095000000002
1517.0	3.0	50.441790999999995	49.371087	76.51324100000001	83.772734	0.163079	0.281447	0.151616	0.297334	9.134872	3.0	54.882490000000004	8.616874000000001	4.0	0.01798	1.4586459999999999	5.0	26.602103999999997	5.890764	3.0	81.04445799999999	11.892430000000001	6.0	82.67437199999999	10.070447	5.0	51.2535	16.814203	2.0	0.011737000000000001	12.382750999999999	3.0	23.442141	7.664217999999999	2.0	79.086625
1584.0	3.0	51.681962	95.6165	76.410381	19.964866	0.5545869999999999	0.880192	0.16753099999999999	0.693164	13.537507999999999	4.0	12.356449000000001	19.717989000000003	6.0	0.016518	3.3855800000000005	6.0	79.094116	2.961148	2.0	46.749234	5.188068	2.0	11.632458	20.853727	6.0	30.010246000000002	5.0701	1.0	0.013152	5.994555999999999	6.0	3.993462	4.475837	2.0	93.527857
1595.0	3.0	42.589191	57.888335	94.313071	27.759017	0.198181	0.894184	0.785855	0.593711	12.307976	1.0	8.796768	21.276185	4.0	0.022488	4.458832	3.0	56.271243000000005	6.204785	2.0	55.442622	5.0636019999999995	1.0	96.978212	12.209579	3.0	20.575415	6.848311	6.0	0.111149	5.001283	1.0	65.843294	1.01663	3.0	93.737574
1628.0	3.0	63.101213	71.54496	34.859645	91.72528100000001	0.195028	0.749339	0.133393	0.607874	15.813026	3.0	79.785914	0.526854	5.0	0.049901999999999995	0.498245	2.0	90.908	2.8409869999999997	1.0	4.590454	13.783539999999999	6.0	55.236327	3.007244	3.0	78.58237	17.870522	1.0	0.012253	7.273821000000001	3.0	50.190836	15.942719	3.0	37.667184000000006
1631.0	3.0	29.251091	96.151229	38.390046999999996	90.394575	0.510716	0.209407	0.9970319999999999	0.786199	0.5698350000000001	2.0	66.54561700000001	11.118825	4.0	0.019083000000000003	2.842189	6.0	52.294429	2.926149	2.0	17.836353	6.766083	2.0	96.470102	9.507159	6.0	68.35964	20.917658	3.0	0.021953	4.1725	2.0	8.764429	14.682179999999999	3.0	42.364791
1659.0	3.0	83.414125	63.85767	25.485682	89.628221	0.623313	0.19958800000000002	0.8686590000000001	0.44673100000000004	5.3970769999999995	6.0	15.272681	8.445433	3.0	0.012345	3.498995	3.0	6.132459	3.841875	1.0	39.097524	8.995802000000001	6.0	37.096769	3.6414	3.0	65.265958	21.051387	1.0	0.12035599999999999	10.476144999999999	2.0	14.524307	10.663217999999999	2.0	66.647975
1684.0	3.0	56.333854	24.872616	98.678944	28.719554	0.218241	0.6021029999999999	0.6808770000000001	0.41422200000000003	4.571371	6.0	50.170182000000004	24.57129	3.0	0.011806	6.1722660000000005	4.0	24.958589	3.4422129999999997	5.0	86.923299	14.181484	3.0	76.765371	18.56061	5.0	34.223238	3.552114	2.0	0.07255700000000001	5.736368	6.0	79.93249399999999	0.9399299999999999	2.0	22.727516
1715.0	3.0	1.022024	95.982283	72.740822	47.814369	0.942729	0.102063	0.183008	0.986042	0.263821	4.0	53.268643000000004	19.357357999999998	4.0	0.011319	0.794285	2.0	5.261483	3.446332	2.0	80.08773000000001	2.194254	3.0	57.360513	24.660884	4.0	53.29455600000001	13.215166	1.0	0.024155000000000003	7.455557000000001	6.0	57.980713	4.028297	1.0	52.61305600000001
2091.0	3.0	49.891672	51.892269	43.632828	76.05941700000001	0.40928400000000004	0.5411279999999999	0.43315299999999995	0.797984	6.544816	2.0	98.378338	8.670665	2.0	0.02187	4.4838569999999995	2.0	34.382653000000005	0.394812	1.0	33.163309000000005	2.492461	3.0	30.053509000000002	1.081564	2.0	94.584519	18.022353	1.0	0.013401	10.586965	4.0	88.6226	23.902269	6.0	97.454678
2220.0	3.0	98.69011	6.384459	64.050686	78.334888	0.170401	0.244127	0.9892040000000001	0.421626	18.004801	4.0	41.654627000000005	18.885565	2.0	0.020587	5.295104	6.0	81.791622	0.9976290000000001	2.0	25.534043	6.321992	1.0	51.636001	9.673349	2.0	40.341495	23.594979000000002	5.0	0.043941	3.402103	4.0	64.26388100000001	7.266722	6.0	18.032417000000002
2283.0	3.0	22.747917	67.03142700000001	77.57594300000001	73.82475699999999	0.29130300000000003	0.301799	0.45129300000000006	0.5918899999999999	3.611478	2.0	10.143037	21.9634	3.0	0.126503	2.973363	6.0	74.332125	5.102180000000001	1.0	61.805639	16.561192000000002	1.0	87.087796	22.538970000000003	5.0	41.507589	19.752309	3.0	0.06868400000000001	4.772037	3.0	21.84001	13.269746	1.0	79.23056899999999
2310.0	3.0	33.793708	15.66373	87.743641	73.114559	0.928531	0.501358	0.971242	0.8016949999999999	1.731273	3.0	45.977989	3.6114260000000002	6.0	0.014925	3.262096	2.0	60.522303	4.536739	1.0	3.070495	1.0247110000000001	6.0	31.207301	5.443265	1.0	51.726453	20.499254999999998	3.0	0.068297	4.14551	5.0	97.930566	9.126255	1.0	66.119324
2383.0	3.0	79.27475600000001	46.564989000000004	97.817844	70.232585	0.198718	0.8939020000000001	0.25314699999999996	0.5009170000000001	19.187970999999997	6.0	51.104715999999996	16.662326999999998	3.0	0.017376	1.795557	5.0	80.3221	1.416924	3.0	64.254633	16.946398000000002	3.0	28.748626	2.0928009999999997	6.0	34.283667	15.992242999999998	1.0	0.011462	11.991666	5.0	87.905487	7.559067	4.0	9.360481
2444.0	3.0	4.613964	74.298449	83.061807	36.250521	0.826829	0.150821	0.493116	0.202855	22.551061999999998	1.0	9.91313	18.685809	5.0	0.014136000000000001	6.2263209999999996	5.0	85.23282900000001	5.98453	4.0	31.529393	5.850568	5.0	27.485084000000004	10.857783999999999	3.0	36.608605	11.764989	5.0	0.010604	13.860323999999999	2.0	49.425321999999994	7.575225	1.0	60.490766
2507.0	3.0	48.614266	47.582844	69.52344000000001	95.734928	0.790622	0.7520399999999999	0.29515399999999997	0.510825	2.047691	1.0	7.319203	23.911828	2.0	0.24401	0.341007	2.0	28.493895000000002	0.695226	2.0	36.735824	16.319162	2.0	87.22524399999999	8.018406	3.0	34.416437	17.014073	6.0	0.155548	2.708736	6.0	60.678408999999995	10.99601	1.0	60.87263000000001
2535.0	3.0	79.1779	41.151716	30.416303000000003	22.176371	0.390262	0.683003	0.232789	0.47411400000000004	2.648129	2.0	15.880664000000001	19.312718	1.0	0.046905	2.815336	6.0	79.703209	3.8253839999999997	5.0	31.706573	9.559067	2.0	76.591365	0.439758	2.0	26.474024	5.689923	1.0	0.027894	6.539489	5.0	37.833985999999996	3.931003	2.0	55.236341
2536.0	3.0	86.91080799999999	72.780957	74.50745500000001	41.203309999999995	0.8640709999999999	0.9724370000000001	0.8256690000000001	0.290724	2.272061	6.0	41.291354999999996	23.244884	2.0	0.012953999999999999	0.410792	5.0	10.424146	4.696944	4.0	53.427114	13.887955999999999	2.0	9.765144	24.710189	2.0	63.268730000000005	23.767673000000002	3.0	0.012153	6.52176	6.0	29.8849	11.61461	4.0	98.90304499999999
2538.0	3.0	92.46204300000001	66.232651	25.532215	27.427642	0.31872399999999995	0.15563	0.220464	0.825311	15.211260000000001	1.0	41.777836	1.702552	4.0	0.028357	1.5826559999999998	5.0	36.421541	5.29322	1.0	76.58243900000001	2.839688	4.0	68.888245	0.653018	1.0	21.567835000000002	11.509308	5.0	0.012168	4.1321900000000005	4.0	60.238666	17.610394	2.0	9.605119
2606.0	3.0	75.398269	21.059082	59.800072	81.56620500000001	0.6989920000000001	0.525308	0.372867	0.498254	3.262331	4.0	71.23270500000001	8.556279	4.0	0.282566	1.687352	1.0	14.01888	4.301474	1.0	47.413235	13.387360000000001	4.0	93.503724	6.223472	2.0	92.244618	15.667342999999999	3.0	0.035251	18.094463	4.0	49.638628999999995	22.329138	5.0	1.6786130000000001
2608.0	3.0	93.121361	44.877592	77.072811	31.995152	0.7731640000000001	0.929573	0.45666599999999996	0.909897	17.039816000000002	4.0	29.695903	18.857351	2.0	0.050554	4.794911	2.0	46.727577000000004	0.078931	3.0	68.568568	16.269083	1.0	54.897249	7.807424	2.0	16.470836	13.484791	1.0	0.011168	5.457222	5.0	34.437495	8.103237	5.0	83.263437
2661.0	3.0	51.748403	35.955024	82.392984	99.11465600000001	0.268579	0.619391	0.290286	0.681597	2.7178240000000002	6.0	42.885812	16.732331	2.0	0.014587000000000001	1.871104	3.0	66.984951	5.1995830000000005	4.0	21.010189999999998	8.872489	4.0	17.277061	1.580641	3.0	84.925864	1.772318	1.0	0.018387999999999998	3.5055160000000005	3.0	60.177206999999996	0.774278	4.0	59.26981800000001
