uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
315.0	3.0	27.471869	76.124736	40.485972	53.584821	0.626073	0.6551020000000001	0.364281	0.857434	56.42539	6.0	14.324507	3.9110150000000004	3.0	0.149864	15.130029	4.0	37.394024	13.968169	2.0	82.138623	10.921937	1.0	0.022952	3.515129	6.0	62.628423	1.77998	3.0	97.813773	16.287176000000002	1.0	33.213546
326.0	3.0	1.9045580000000002	22.297338	95.5199	49.684838	0.804786	0.20185999999999998	0.451883	0.49697299999999994	22.987106	5.0	72.78670799999999	2.6406400000000003	3.0	0.012001999999999999	0.5172770000000001	5.0	48.109546	9.115203999999999	6.0	60.642514	29.214233	2.0	0.025901999999999998	3.460065	3.0	44.251471	2.357765	2.0	75.69929300000001	6.2264029999999995	6.0	88.39801
344.0	3.0	15.061368	52.71566	61.206582999999995	74.634499	0.27307	0.8798870000000001	0.703029	0.132598	13.859478	3.0	26.418799	21.980563	6.0	0.013208000000000001	0.412879	3.0	90.22755699999999	17.893537	6.0	68.36230400000001	26.041110999999997	4.0	0.01678	5.6207080000000005	4.0	89.430595	0.989906	4.0	52.394927	15.885967	3.0	38.619479
348.0	3.0	20.287081	47.317756	37.990584000000005	26.347573999999998	0.9935	0.392293	0.642882	0.405932	62.14354	1.0	54.568351	2.5722	6.0	0.011413	2.9923040000000003	6.0	67.038138	16.975607999999998	2.0	65.961236	62.183285	5.0	0.011918999999999999	3.4681919999999997	3.0	57.609513	2.957843	5.0	1.6650040000000002	8.622902	5.0	30.936243
358.0	3.0	35.15723	53.886438	90.27564699999999	47.285851	0.848108	0.6178640000000001	0.506811	0.304735	5.944445	6.0	46.544578	22.537751999999998	2.0	0.019847999999999998	11.260858	4.0	59.224362	2.347865	4.0	71.890563	6.9683850000000005	6.0	0.037897	3.299493	2.0	43.854839	1.730967	4.0	84.432982	11.312894	1.0	86.945797
361.0	3.0	35.482224	93.29427700000001	81.798099	24.026408	0.34220300000000003	0.307411	0.787844	0.513994	43.077754	2.0	29.018607	6.392440000000001	3.0	0.161993	17.418335	5.0	65.304426	5.305005	2.0	73.36367800000001	72.332166	3.0	0.020043000000000002	1.961943	2.0	75.80295500000001	0.418336	3.0	43.653242	13.689726	4.0	69.491722
362.0	3.0	25.939395	38.918347	41.739206	33.441419	0.319394	0.590484	0.678547	0.861569	10.056392	5.0	23.148581	16.646441	6.0	0.034873	14.042704	4.0	38.645022999999995	1.586452	5.0	6.723985000000001	37.305225	3.0	0.015009999999999999	3.268903	6.0	21.744993	2.299274	3.0	56.845973	13.161	2.0	6.117762
365.0	3.0	10.284962	51.563167	54.146586	50.265175	0.471739	0.140294	0.570869	0.446172	26.610864000000003	6.0	94.042392	22.531692	1.0	0.028277999999999998	14.556517000000001	5.0	74.40570500000001	19.224516	4.0	67.252212	44.197993	6.0	0.04807	1.604724	1.0	43.349829	3.091919	3.0	22.078545000000002	7.248898	4.0	13.724371
369.0	3.0	39.874081	54.460964000000004	12.868822999999999	35.77113	0.8093819999999999	0.649559	0.206656	0.12554300000000002	66.54571999999999	5.0	10.565683	0.992617	3.0	0.017536000000000003	14.123660000000001	4.0	40.456684	7.945759	5.0	34.016515999999996	53.332671	1.0	0.015469	2.130832	6.0	94.9636	2.091185	5.0	80.823213	13.463931	5.0	25.880986
373.0	3.0	78.072	69.60974	12.105758	7.657939	0.87951	0.551083	0.431913	0.834097	51.900556	3.0	98.558825	20.073675	5.0	0.011831999999999999	14.168759	3.0	67.136356	7.116439	5.0	67.853624	20.56928	3.0	0.01132	4.368962000000001	5.0	99.680848	1.488572	6.0	20.819247	1.696335	2.0	84.236136
383.0	3.0	84.440624	73.089363	48.897084	53.115567000000006	0.637471	0.619595	0.550092	0.45228900000000005	71.901935	2.0	34.717019	8.0064	5.0	0.011556	13.564144	4.0	89.075921	21.048384	4.0	68.029554	17.387756	2.0	0.030751	1.441438	1.0	73.497579	3.422365	4.0	72.780282	12.849729	5.0	28.110552000000002
389.0	3.0	84.52753299999999	79.970337	16.312827	33.04287	0.991009	0.337629	0.9593200000000001	0.428021	12.842825999999999	6.0	38.685806	11.96322	4.0	0.010791	8.993445	5.0	91.396201	19.416342999999998	3.0	6.892313000000001	47.575621000000005	1.0	0.019468	5.319972	2.0	73.202816	4.44113	3.0	18.716798999999998	19.603260000000002	1.0	63.937695999999995
392.0	3.0	19.072187	21.911607	75.54288199999999	60.872629	0.527722	0.333728	0.581775	0.554876	31.535453999999998	6.0	89.491454	8.420978	5.0	0.018279	8.388606	1.0	87.222409	21.66741	1.0	40.762423	61.229264	5.0	0.012508	3.107545	4.0	13.28338	4.892258	2.0	95.681232	16.135473	4.0	7.403035000000001
396.0	3.0	80.366004	78.282207	31.320123	95.19625	0.394896	0.992649	0.45006899999999994	0.981592	66.60028	4.0	53.562667000000005	8.643137	4.0	0.010408	11.901192	3.0	24.319628	13.598379000000001	2.0	45.731842	61.191892	2.0	0.010107	2.882659	3.0	35.980106	4.402297	3.0	37.506277000000004	23.945871	2.0	76.702185
397.0	3.0	7.501632000000001	75.320115	87.312166	73.72657	0.7420720000000001	0.351258	0.23561300000000002	0.797578	68.879306	6.0	60.167775	0.602482	5.0	0.032997000000000005	8.679345	2.0	66.070312	1.444999	5.0	34.181333	42.066102	6.0	0.023747	3.640908	5.0	42.231815999999995	3.5738769999999995	5.0	10.103776	7.712891	4.0	40.795068
398.0	3.0	57.170703	96.40485100000001	41.586209000000004	98.36611500000001	0.17944000000000002	0.8737540000000001	0.490911	0.432349	13.339054	5.0	11.851878	1.6546669999999999	6.0	0.011395	9.560161	5.0	18.45884	25.106533	6.0	60.29361	37.464169	6.0	0.011329	2.589901	3.0	66.983211	1.591646	6.0	33.776375	2.2359970000000002	3.0	63.405671999999996
405.0	3.0	58.102639	41.987553000000005	23.406228	28.439767	0.43768900000000005	0.605861	0.7154159999999999	0.11203900000000001	56.436325	3.0	94.893787	23.689836	2.0	0.011349	6.299423	2.0	92.585202	8.205381	4.0	89.064195	55.411398999999996	3.0	0.01086	2.4482049999999997	4.0	50.372419	1.998982	6.0	7.475459	22.367010999999998	2.0	90.009372
414.0	3.0	63.989013	83.35005	53.61509	81.39256	0.981973	0.920851	0.58281	0.9163190000000001	73.888902	6.0	29.706344	10.546567999999999	1.0	0.043685	10.304329	2.0	58.27521899999999	4.409783999999999	2.0	52.561412	57.80798000000001	1.0	0.010001999999999999	2.8734580000000003	3.0	19.881636999999998	5.272476	4.0	62.975922	16.184025	1.0	7.672446000000001
416.0	3.0	60.2423	23.908982	31.422238	94.267347	0.11515	0.88255	0.947997	0.5782189999999999	5.480787	5.0	98.056362	10.768345	5.0	0.019487	12.275979	4.0	2.4864029999999997	6.2377769999999995	5.0	32.113615	77.93084499999999	1.0	0.691491	5.813542	5.0	48.816758	0.8428959999999999	5.0	77.909914	9.534385	1.0	5.760733
419.0	3.0	15.256213	96.838606	20.659272	95.098034	0.727618	0.674953	0.762526	0.582708	35.021876	4.0	18.985135	0.9316450000000001	6.0	0.012186	10.719184	2.0	14.591195	0.514292	3.0	48.096338	18.635566	4.0	0.013969999999999998	0.254857	3.0	83.042778	3.3116190000000003	3.0	32.152437	1.890975	5.0	39.140972999999995
428.0	3.0	11.433411	48.831241	21.957506	32.237708000000005	0.43905200000000005	0.562462	0.7151649999999999	0.484125	40.241467	3.0	95.329012	22.400351999999998	3.0	0.035812000000000004	16.458436	6.0	69.33734100000001	12.476223	6.0	55.827436999999996	66.722033	3.0	0.018008	2.406662	1.0	17.469465	5.609791	2.0	67.747681	4.965797	2.0	84.574422
433.0	3.0	48.087216999999995	82.282251	55.108376	79.625624	0.987031	0.255825	0.9504950000000001	0.113151	44.438778000000006	6.0	94.597946	0.475141	1.0	0.01708	17.169035	4.0	83.341942	17.174371	6.0	66.873193	61.177537	2.0	0.019636	3.282667	5.0	52.010987	4.656185	1.0	68.685873	7.099067999999999	3.0	56.067702000000004
436.0	3.0	39.369533000000004	13.412139999999999	54.739346999999995	65.987323	0.8196040000000001	0.154847	0.949242	0.532602	50.395965000000004	3.0	56.217792	12.458636	3.0	0.038668	12.992057	2.0	51.112035	22.801824	4.0	20.052331	24.233598	6.0	0.014406	1.918882	2.0	5.7016	4.718314	1.0	13.994544	9.578188	5.0	55.65825699999999
448.0	3.0	36.309746000000004	53.493266000000006	6.391005000000001	14.327353	0.6998810000000001	0.168716	0.9860899999999999	0.323414	24.095479	6.0	72.350822	16.162757	2.0	0.015141	11.370352	5.0	26.735636	15.868843	4.0	96.919888	72.123739	5.0	0.011159	0.184908	3.0	67.164248	3.480229	1.0	7.077825999999999	4.7716400000000005	5.0	98.584246
480.0	3.0	27.461345	88.310101	88.23376400000001	14.471325	0.28426999999999997	0.9600219999999999	0.23904699999999998	0.689752	20.525288	5.0	84.909735	15.191246	6.0	0.021331	10.878702	4.0	29.398113000000002	19.36459	5.0	66.508562	61.063359999999996	4.0	0.11743699999999999	2.424607	5.0	44.173414	5.856264	2.0	51.588968	24.932819	1.0	70.37343800000001
488.0	3.0	52.275890000000004	30.061025	42.036713	97.953714	0.33662600000000004	0.366064	0.674007	0.80175	26.098854	4.0	52.035363000000004	1.1768450000000001	2.0	0.032172000000000006	16.889675	2.0	45.357352	3.797257	3.0	66.482729	77.148073	2.0	0.010738	3.3998519999999997	6.0	84.607929	3.136419	6.0	40.194848	11.858252	1.0	29.55674
489.0	3.0	16.109989000000002	16.753557999999998	15.000145000000002	94.92404599999999	0.6329229999999999	0.43508199999999997	0.201735	0.25749299999999997	67.03806999999999	4.0	98.199722	0.452737	6.0	0.011437000000000001	0.9833200000000001	4.0	59.87983199999999	21.893587	4.0	83.80139399999999	49.759646000000004	5.0	0.025218	4.745263	5.0	46.668228000000006	4.7207550000000005	2.0	40.659695	14.957332999999998	3.0	51.367512
493.0	3.0	34.213458	61.275006999999995	62.889224	15.056707999999999	0.733632	0.454797	0.334327	0.77708	62.08806	5.0	86.972612	22.645348000000002	6.0	0.113972	6.2487379999999995	6.0	36.276696	10.625442999999999	1.0	17.321627	29.892867	6.0	0.030957	1.274609	6.0	65.158677	0.086289	2.0	16.59092	21.917082	6.0	24.198649
497.0	3.0	86.581349	14.869221	42.992430999999996	27.207873	0.96252	0.302284	0.47711800000000004	0.143208	64.048959	2.0	41.328057	16.594576999999997	1.0	0.018152	15.394282999999998	4.0	57.83903299999999	24.628985999999998	2.0	94.64670600000001	14.930584	4.0	0.035331	3.8345510000000003	2.0	73.889483	3.214611	1.0	65.730538	24.670512	3.0	50.163398
507.0	3.0	71.384114	83.024313	43.477148	84.943786	0.721989	0.306519	0.9343469999999999	0.276954	59.087872999999995	6.0	67.487955	9.865622	2.0	0.011986	11.338554	6.0	97.440472	24.688848999999998	5.0	55.622336	30.202886	4.0	0.025135	3.066398	5.0	25.870794	0.550597	3.0	72.26652	2.4851970000000003	1.0	61.053430000000006
512.0	3.0	95.065792	93.027229	13.032935	23.3249	0.7932739999999999	0.863136	0.389735	0.39865	48.254313	4.0	20.37697	19.871671	5.0	0.033253	16.670681	3.0	68.74756500000001	17.306435999999998	5.0	37.940359	21.678797	6.0	0.026607	5.624184	4.0	90.790699	5.303433999999999	3.0	10.107624000000001	11.324332	6.0	47.682662
516.0	3.0	87.358387	74.999	7.017510000000001	90.46533199999999	0.993575	0.532081	0.38787	0.100996	45.487202	5.0	19.641234	8.482348	6.0	0.015846000000000002	13.513875	2.0	82.684445	9.473651	1.0	9.514204	1.803421	3.0	0.039444	3.027149	2.0	46.383556	2.071047	1.0	59.801165000000005	11.323592	1.0	73.850222
519.0	3.0	50.805288	74.881346	49.651162	55.276555	0.585425	0.9191309999999999	0.118591	0.7358399999999999	46.298877000000005	6.0	36.953478000000004	4.820486	5.0	0.013604	4.189036	3.0	64.904051	7.582087	2.0	77.476692	11.181479	4.0	0.010542000000000001	4.959853	6.0	56.09401	1.7794900000000002	5.0	76.617489	16.623992	1.0	98.228402
523.0	3.0	6.702416	42.225584000000005	17.353157999999997	25.753906	0.32706399999999997	0.432438	0.790549	0.702641	13.874395999999999	3.0	50.656969000000004	17.241622	3.0	0.011897	14.114533999999999	3.0	86.55852900000001	4.496015	3.0	26.826679	15.806054999999999	6.0	0.016684	3.047736	3.0	55.906126	1.378469	6.0	86.515334	11.024056	3.0	24.822853
535.0	3.0	63.638612	27.008943	64.00585600000001	23.795494	0.727492	0.8358389999999999	0.641403	0.766245	58.78664200000001	4.0	72.635112	7.449102000000001	2.0	0.025612	2.246269	4.0	11.087959	5.115626	4.0	21.563606	9.257531	3.0	0.011119	4.234916	1.0	61.887138	2.545218	2.0	75.21986899999999	22.782363	1.0	5.852494999999999
539.0	3.0	65.55974	51.751265999999994	38.560041999999996	65.278808	0.629423	0.7345430000000001	0.590283	0.690262	66.250322	5.0	37.684052	16.9829	4.0	0.041012	15.447023000000002	4.0	61.325256	9.838887	6.0	40.846725	70.523713	3.0	0.019716	3.313387	2.0	54.542423	4.095478	4.0	66.005167	20.555908	2.0	68.862674
