uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
49.0	2.0	21.205147	90.130421	84.31959599999999	49.203133	0.910758	0.971499	0.459996	0.658883	9.321276	5.0	5.824743	21.013799	5.0	0.020238	3.6270870000000004	6.0	27.576126000000002	13.137923	3.0	27.598824	51.390151	4.0	0.154184	12.843305	5.0	38.071798	7.804651	2.0	71.093575
52.0	2.0	51.396715	85.890661	94.738219	92.03317	0.561325	0.448108	0.403408	0.253404	11.376363000000001	2.0	55.654152	10.187738000000001	4.0	0.015889	4.289546	6.0	94.48790699999999	20.615998	1.0	58.48526999999999	44.11612	5.0	0.011947	16.424915	6.0	27.707390999999998	20.403276	6.0	97.38875
59.0	2.0	36.348836999999996	20.168144	37.991671999999994	46.195201000000004	0.14839000000000002	0.176769	0.746372	0.38406799999999996	56.39779300000001	3.0	39.529176	16.826288	4.0	0.012536	9.695767	3.0	17.807577	6.852561	1.0	31.921471999999998	47.352218	3.0	0.057432000000000004	1.057657	5.0	34.440209	5.865643	5.0	78.553935
60.0	2.0	1.377437	97.4897	9.314888	86.842265	0.34626599999999996	0.20519600000000002	0.131598	0.47629499999999997	22.093072	3.0	62.981685	8.221929	4.0	0.013212	15.556754000000002	1.0	21.445853	15.350055	1.0	79.087652	45.257059000000005	4.0	0.015172	6.732452	5.0	55.99241	21.456495	6.0	95.855584
61.0	2.0	18.632217	20.951734	48.551307	80.955629	0.654935	0.108953	0.419984	0.6924710000000001	23.02358	6.0	87.368077	17.09915	4.0	0.012182	14.122701000000001	1.0	44.976603999999995	22.592017000000002	1.0	69.603819	52.343084000000005	4.0	0.010392	11.750635	3.0	93.27974	15.036956	6.0	12.218028
62.0	2.0	60.005941	52.97234	73.771425	83.744508	0.994668	0.204765	0.378523	0.441946	35.927952000000005	3.0	35.540116	7.657429	6.0	0.010199	12.943211999999999	3.0	28.792720000000003	18.340501999999997	4.0	59.160302	68.023313	1.0	0.024677	9.032113	6.0	26.250023	21.217973999999998	3.0	62.255255000000005
64.0	2.0	73.44548	52.891905	78.29254300000001	48.242855	0.216292	0.256907	0.532475	0.207269	28.138288	4.0	75.86689100000001	2.800907	4.0	0.011339	7.817830000000001	6.0	46.260814	23.211278	3.0	99.968776	37.827199	6.0	0.011090000000000001	18.403895000000002	4.0	90.251637	9.468217999999998	5.0	31.4337
75.0	2.0	25.116628	68.11506800000001	91.85325	50.41995	0.507046	0.37183099999999997	0.8901969999999999	0.932832	40.290199	1.0	3.593393	3.4255150000000003	5.0	0.019836000000000003	9.239367	3.0	18.079287	13.948475	2.0	5.179603	72.746255	5.0	0.059851	11.579697	3.0	6.608252	18.762647	1.0	20.352332999999998
84.0	2.0	37.599863	75.511615	48.826691	51.361415	0.328459	0.666619	0.24823800000000001	0.434278	59.457537	5.0	77.327414	19.956132999999998	6.0	0.025686	8.201953	6.0	6.822582000000001	6.942636	2.0	12.406326	30.162825	6.0	0.013403	7.046427	5.0	68.479386	4.067883999999999	4.0	83.602411
88.0	2.0	62.515826000000004	66.12029100000001	7.268313	84.0398	0.560116	0.7743680000000001	0.886824	0.42628299999999997	3.387628	5.0	33.82182	7.650811	3.0	0.015453999999999999	11.603278999999999	3.0	19.761997	8.643183	2.0	23.787904	28.58625	6.0	0.082881	7.47275	1.0	9.204823	6.012121	6.0	44.763774
89.0	2.0	33.279635	78.19772900000001	64.433335	68.482263	0.679393	0.874991	0.338868	0.191684	33.000377	1.0	65.74318000000001	16.933436	1.0	0.022322	8.084379	3.0	81.057128	1.8597720000000002	3.0	22.176855	65.856534	5.0	0.047539	18.098044	6.0	32.679111	1.633848	3.0	47.744946
93.0	2.0	23.790606	64.98286999999999	58.982362	67.02682800000001	0.173567	0.2773	0.634759	0.448854	47.329414	1.0	92.209786	13.450253	2.0	0.011420999999999999	15.585441000000001	5.0	96.241153	9.977223	4.0	21.661847	16.134479000000002	3.0	0.095669	17.318876	4.0	72.773938	2.80903	5.0	29.925072999999998
98.0	2.0	37.043029	80.521968	86.85229100000001	62.711724	0.319576	0.309682	0.907005	0.649626	76.394256	3.0	19.916659	5.883897	3.0	0.013463999999999999	15.461523000000001	1.0	69.32688	23.603061	3.0	35.140423	36.259188	5.0	0.012512	6.938092	5.0	73.24509	13.634073	5.0	60.794077
101.0	2.0	73.55505	71.839846	50.893049	59.729727000000004	0.8251860000000001	0.563645	0.679941	0.742884	56.618899	4.0	96.177076	17.807098	1.0	0.015933000000000003	8.546121000000001	1.0	76.67571099999999	8.71759	1.0	75.423182	4.035815	2.0	0.094168	16.720153	6.0	84.631041	5.397407	5.0	14.211818
104.0	2.0	17.423598000000002	90.402712	35.443478000000006	47.821262	0.124893	0.187167	0.46803100000000003	0.547362	32.508798999999996	3.0	36.899302	16.642976	6.0	0.015311000000000002	13.764242000000001	6.0	33.015679	8.752704	3.0	76.307921	66.55561999999999	2.0	0.041248	1.7753029999999999	4.0	70.313242	22.970295999999998	3.0	90.733693
106.0	2.0	30.931656	72.85072	10.077316	90.275095	0.11879	0.841067	0.521692	0.134197	33.325874	6.0	20.112631	7.829128999999999	2.0	0.016881999999999998	1.235783	2.0	11.563187	5.5840309999999995	1.0	72.43270799999999	54.902393999999994	2.0	0.016434999999999998	17.725872	4.0	78.874912	7.617605999999999	6.0	76.913676
119.0	2.0	83.664702	83.800099	26.395681	49.258645	0.736395	0.87441	0.684533	0.775437	32.592732	4.0	57.3823	13.008582	5.0	0.016386	2.834269	1.0	44.904327	22.127815	6.0	25.307392	76.50972	1.0	0.032948000000000005	4.51331	2.0	55.69890899999999	7.907303999999999	3.0	85.048581
121.0	2.0	39.240588	96.36629	7.294316	50.041565999999996	0.5231100000000001	0.9637889999999999	0.203182	0.703561	10.138209	3.0	70.419206	4.837155	5.0	0.017515	6.881506	4.0	57.157453000000004	5.618762	4.0	41.627860999999996	44.895953999999996	2.0	0.010642	6.788163000000001	6.0	42.046508	13.392757999999999	3.0	79.316195
122.0	2.0	20.725547	33.811648	25.253598	70.26888000000001	0.118922	0.423605	0.493339	0.30395	24.36771	2.0	20.357408	19.248601	2.0	0.136621	6.913155000000001	6.0	80.974306	20.082258	1.0	42.720465999999995	20.760572	6.0	0.025272	11.988371	2.0	29.679073	18.265751	6.0	74.391977
126.0	2.0	66.870506	58.992394	82.725826	56.220025	0.643458	0.41432299999999994	0.5492739999999999	0.189923	14.127084	4.0	84.64438299999999	22.134187	1.0	0.020844	16.955347	5.0	42.676292	15.214907	5.0	34.046201	25.301265	4.0	0.012659	15.806085000000001	2.0	79.798146	19.243143	1.0	87.42472
138.0	2.0	55.019518999999995	80.795485	88.553345	24.76502	0.5687840000000001	0.37347800000000003	0.812068	0.483004	13.593784	6.0	41.269026000000004	1.139518	5.0	0.03258	15.991229999999998	3.0	65.011646	1.023892	5.0	6.876307000000001	60.230097	2.0	0.06895599999999999	3.88665	5.0	21.864355	1.254027	5.0	76.591329
144.0	2.0	2.4795979999999997	94.947863	41.478532	49.369981	0.9815879999999999	0.437453	0.47855	0.376251	61.427946	1.0	50.882661999999996	7.505428	6.0	0.041260000000000005	1.2092370000000001	1.0	16.629312	10.40899	1.0	16.593933	42.621014	3.0	0.010465	15.420772	3.0	47.537551	23.203101999999998	5.0	59.490623
149.0	2.0	26.700893	58.955872	61.116794999999996	39.493775	0.346599	0.5415810000000001	0.5516800000000001	0.698385	13.777915	1.0	94.935774	4.296496	2.0	0.014844999999999999	7.445155000000001	1.0	80.062481	22.370581	2.0	40.578539	59.897215	2.0	0.01077	16.500241	2.0	95.37868900000001	13.682889000000001	2.0	73.89620500000001
157.0	2.0	40.873888	96.351519	86.667909	83.43049599999999	0.15146300000000001	0.129365	0.28775	0.627567	13.630023999999999	1.0	12.673534	3.367775	5.0	0.010056	11.621516999999999	6.0	53.10813	23.245822	6.0	92.231063	34.340136	3.0	0.016059	14.340631	1.0	51.221352	16.261576	5.0	46.405553999999995
158.0	2.0	83.531249	61.112963	33.851440999999994	63.649491000000005	0.290066	0.486766	0.385368	0.9781270000000001	52.156006	6.0	17.509176999999998	14.166219	3.0	0.014417	6.459432	5.0	88.177892	10.924868	3.0	39.842636	67.331355	2.0	0.013847	3.4015519999999997	4.0	10.90519	0.48274399999999995	5.0	67.593979
159.0	2.0	87.549035	83.83834499999999	65.860688	85.929762	0.400977	0.8625729999999999	0.980808	0.30351500000000003	63.20774399999999	5.0	39.251971999999995	20.216527	3.0	0.014856	10.403095	1.0	61.849005000000005	11.502734	5.0	64.258728	58.349013	2.0	0.015494999999999998	10.078685	4.0	14.808722	18.627357999999997	6.0	43.877271
161.0	2.0	61.586617000000004	47.006412	15.965654999999998	38.721073	0.967872	0.194976	0.648949	0.270333	72.154188	6.0	58.066425	6.4204930000000004	6.0	0.075972	10.121719	5.0	29.583939	21.327809	5.0	26.019554	38.508123	1.0	0.113488	8.536845	1.0	90.122919	8.678609	1.0	16.772443
162.0	2.0	65.259015	53.202279000000004	28.562310999999998	42.607756	0.40779099999999996	0.13661800000000002	0.242159	0.8276600000000001	56.65848100000001	1.0	28.658845	16.313133999999998	5.0	0.017168	14.447229	6.0	40.113883	4.28774	5.0	67.957391	26.060542	4.0	0.047167	10.328616	3.0	88.911843	0.735665	5.0	39.532989
165.0	2.0	69.945192	22.661924	89.006134	86.935807	0.6097600000000001	0.12931099999999998	0.991603	0.10426700000000001	23.650276	4.0	21.633579	6.361145	1.0	0.026994	10.772869	4.0	70.265836	13.369406	4.0	12.547082000000001	34.202051000000004	5.0	0.021874	8.051908000000001	2.0	23.865106	5.862509999999999	6.0	69.680688
166.0	2.0	80.530058	59.215862	26.783052	58.649504	0.337719	0.836932	0.28836	0.9825360000000001	68.53545600000001	4.0	83.526705	19.585109	3.0	0.02453	2.266079	4.0	98.38006700000001	16.170501	4.0	88.16176	20.388072	5.0	0.024509	18.216973	4.0	49.745048	20.899858	5.0	57.09731899999999
173.0	2.0	89.793671	42.979203999999996	90.585351	24.852096	0.827989	0.48246700000000003	0.99723	0.694933	37.50542	1.0	23.472412	7.122536	2.0	0.020727000000000002	18.006452	1.0	79.2694	3.4231599999999998	4.0	42.872187	73.493465	2.0	0.035537	3.149525	5.0	45.405474	19.337027	1.0	10.155613
175.0	2.0	98.284617	65.204291	72.130158	28.615651	0.810858	0.529462	0.43792200000000003	0.327922	25.389406	4.0	21.380665	1.774931	5.0	0.034401999999999995	16.15149	1.0	97.122794	7.062052	4.0	43.931176	51.904102	5.0	0.053755	10.434301	4.0	35.454898	13.47233	3.0	87.99319
179.0	2.0	31.731735999999998	61.539806000000006	34.338675	38.504526	0.580943	0.718072	0.49891899999999995	0.419075	57.423807999999994	1.0	11.489596	7.982869	2.0	0.058303	11.372339	3.0	47.696236999999996	0.8765700000000001	4.0	58.067531	23.553982	6.0	0.013337	6.600516000000001	3.0	59.593938	9.339022	6.0	75.576386
182.0	2.0	55.015561	67.896989	96.063342	37.995476000000004	0.981484	0.205889	0.557446	0.8461360000000001	19.38864	3.0	98.75958100000001	0.7150770000000001	6.0	0.028488	15.573314000000002	2.0	22.560495	10.922212	6.0	80.7003	64.816355	6.0	0.013613	5.633824	5.0	85.119147	19.55031	4.0	77.896799
187.0	2.0	19.968165	73.340499	86.908739	37.478778000000005	0.135487	0.168505	0.396036	0.45007600000000003	38.533186	5.0	58.09633	22.838318	4.0	0.025568	2.437886	3.0	36.439485	2.883608	6.0	38.160591	59.623934	6.0	0.013447999999999998	9.517317	6.0	29.151984000000002	19.6266	2.0	91.638908
189.0	2.0	13.288217999999999	96.84661899999999	67.163138	46.533103999999994	0.207296	0.329462	0.843317	0.948542	55.002480000000006	3.0	10.354663	21.710949	3.0	0.050829	4.205097	6.0	47.375595000000004	20.932978	1.0	95.43117600000001	14.162517999999999	6.0	0.08155499999999999	5.819537	4.0	61.863574	15.502263000000001	4.0	71.592867
200.0	2.0	93.53368499999999	99.187966	95.98264300000001	66.23811500000001	0.626479	0.243391	0.442604	0.9748399999999999	77.839621	2.0	62.749174	14.937786	1.0	0.020305	9.032713000000001	6.0	50.921275	11.320414	5.0	56.124142000000006	42.032868	6.0	0.033382	8.116176	6.0	93.6239	11.906834	5.0	12.681041
218.0	2.0	34.168323	71.496275	22.1285	60.960366	0.939739	0.668866	0.9133819999999999	0.5035029999999999	59.425608999999994	6.0	1.235211	22.194112	3.0	0.015323	11.287968	4.0	12.322086	0.9541040000000001	4.0	56.194639	18.939014999999998	4.0	0.013628	4.935203	2.0	33.094792	15.191417000000001	1.0	29.542153000000003
222.0	2.0	79.64341800000001	56.004951	77.950195	88.839325	0.347604	0.279337	0.770856	0.40874699999999997	75.99006999999999	2.0	48.095431	21.764923	6.0	0.031833	16.577567000000002	3.0	13.132825	13.355184	5.0	55.82099399999999	43.81648	1.0	0.153697	18.525569	1.0	46.711137	13.643476999999999	5.0	15.478591
224.0	2.0	33.819213	34.842405	19.197968	88.68845300000001	0.198689	0.419109	0.982999	0.22908	50.545852000000004	5.0	47.122389	15.018622	1.0	0.015724000000000002	9.315526	1.0	90.072122	20.247579	6.0	53.455001	59.291782	6.0	0.030637	0.681714	5.0	86.718909	11.753474	3.0	33.402143
225.0	2.0	81.25725899999999	82.515385	39.808944	15.712036999999999	0.750252	0.376852	0.33608699999999997	0.662393	64.56624000000001	4.0	93.81387099999999	12.504912	5.0	0.018231999999999998	14.007309	1.0	21.235	15.422761999999999	2.0	25.024410999999997	68.138773	5.0	0.037693	4.745946	5.0	82.329708	2.204104	2.0	34.956179999999996
230.0	2.0	53.538991	17.862288	26.687806	95.911465	0.800312	0.5086930000000001	0.422238	0.8614350000000001	63.571847999999996	4.0	2.958441	9.110897999999999	2.0	0.014387	8.608775999999999	3.0	38.684692	4.262187	5.0	5.806928	26.523009000000002	5.0	0.04579	3.200352	3.0	16.626987	9.686468	3.0	50.268029999999996
233.0	2.0	54.813190000000006	65.99562900000001	58.00305600000001	81.634087	0.46661	0.48195600000000005	0.9702149999999999	0.832576	51.11957	1.0	48.492231	2.757936	4.0	0.036035000000000005	15.667879999999998	6.0	10.092732	15.398023	3.0	96.072537	46.291706	3.0	0.041254	16.161672	3.0	64.686777	13.893082000000001	1.0	55.237997
237.0	2.0	86.132574	75.555247	15.173182	43.244474	0.448258	0.9821489999999999	0.5457529999999999	0.47351899999999997	59.963879000000006	6.0	66.734561	13.556579000000001	6.0	0.023601	0.62979	6.0	59.943277	17.38641	5.0	11.799427	60.703447	6.0	0.018132	15.644471	5.0	55.755386	2.937252	1.0	59.827651
246.0	2.0	3.091278	87.987959	82.695352	31.258549	0.400922	0.7967069999999999	0.614838	0.409772	51.302558000000005	1.0	66.573222	0.810571	1.0	0.022619	2.300049	3.0	32.739253999999995	15.067751999999999	6.0	84.757999	41.791779	3.0	0.010026	8.937725	3.0	9.00153	10.00891	5.0	57.684985
249.0	2.0	75.868163	91.260616	70.794391	91.812712	0.571018	0.21070100000000003	0.42042299999999994	0.735434	18.309555	1.0	9.973251	0.848706	6.0	0.056722	15.82431	3.0	54.192032	14.901461	1.0	98.425861	64.507329	2.0	0.114694	16.658645	1.0	41.946565	15.801373000000002	4.0	63.323537
256.0	2.0	48.461453999999996	15.618182000000001	40.155586	46.010873	0.201209	0.363888	0.885483	0.542324	64.814279	3.0	36.30708	14.735244	2.0	0.010751	4.673548	3.0	49.515749	19.263964	5.0	6.329413	29.206539000000003	2.0	0.042377	6.8306119999999995	2.0	66.246935	11.012692	3.0	65.396586
257.0	2.0	13.611757	29.432487	77.448318	97.492375	0.413896	0.398782	0.473055	0.928394	49.501727	1.0	22.955565	8.901912	4.0	0.028803	12.585998	1.0	52.891224	9.254386	3.0	18.717839	38.44823	5.0	0.021202000000000002	18.031482	6.0	86.280465	8.990739999999999	5.0	20.098243
263.0	2.0	76.93495899999999	77.063172	2.176903	90.471789	0.285592	0.56082	0.154827	0.5731850000000001	65.169635	2.0	51.811704999999996	13.5243	3.0	0.010324	13.855065	1.0	11.355457000000001	2.382789	6.0	20.033082	56.329702000000005	2.0	0.11523399999999999	4.7767230000000005	5.0	42.261753000000006	22.645497	6.0	69.693837
270.0	2.0	21.632096	74.897161	96.097624	22.541332	0.243075	0.7354229999999999	0.7132149999999999	0.362896	77.703577	3.0	23.469979000000002	10.425018	3.0	0.012889	5.264553	1.0	91.04972	23.126020999999998	6.0	37.939071999999996	57.34861	2.0	0.011907	12.103773	3.0	45.249559999999995	21.860428	3.0	90.432885
272.0	2.0	71.610687	33.769688	69.372759	67.772563	0.754383	0.6661560000000001	0.122475	0.6854210000000001	16.515099	4.0	74.46413299999999	1.890207	4.0	0.087377	17.806894	1.0	44.505998	7.707669	4.0	83.0907	18.495957999999998	1.0	0.024768000000000002	11.396189999999999	5.0	52.921071	8.55119	6.0	17.639499
278.0	2.0	73.58209599999999	79.435452	82.301284	46.285185999999996	0.7258359999999999	0.46740299999999996	0.254813	0.9686239999999999	47.446578	1.0	24.061193	12.559855	3.0	0.013635	14.578621	6.0	49.942836	8.557144000000001	3.0	50.752057	42.9608	6.0	0.010546999999999999	10.468825	2.0	73.72990300000001	2.864464	3.0	37.789363
279.0	2.0	98.373065	64.221683	73.040617	37.584657	0.165483	0.312077	0.492763	0.15770599999999999	73.16868000000001	5.0	98.738561	12.164691	5.0	0.021746	7.921446	2.0	10.573578999999999	22.855459	4.0	41.424437	46.612386	4.0	0.013862000000000001	7.4622910000000005	6.0	93.33013299999999	10.378681	1.0	7.993361
280.0	2.0	31.575986	74.20684399999999	71.580073	79.742649	0.6882590000000001	0.7116939999999999	0.812526	0.12207799999999999	41.476704999999995	5.0	5.774394	11.231219	5.0	0.018067	6.405796	3.0	13.335101000000002	7.006925	5.0	70.019616	54.564714	1.0	0.094667	13.250287	6.0	22.571092	16.319055	3.0	54.395455000000005
284.0	2.0	79.847413	31.640095000000002	41.889639	18.319328	0.7602899999999999	0.971274	0.173941	0.229726	65.575776	4.0	4.628818	5.339304	6.0	0.045154	1.7207290000000002	1.0	58.980442000000004	22.040817999999998	1.0	68.30878	24.757595000000002	1.0	0.011467	14.842108999999999	6.0	20.294659	18.289959	3.0	16.727556
289.0	2.0	39.245296	37.516389000000004	32.661832000000004	22.161994	0.549652	0.925908	0.526984	0.869044	29.830190999999996	6.0	97.62384300000001	5.512805999999999	5.0	0.010904	14.61996	4.0	8.03283	15.063525	3.0	81.929369	16.490862	2.0	0.056762	0.256	5.0	53.918769	5.392969	1.0	91.224013
290.0	2.0	18.385707	36.14643	19.504653	91.130321	0.630393	0.27160100000000004	0.275464	0.12734700000000002	15.18015	1.0	23.141113	13.796154999999999	6.0	0.022003	10.767752999999999	6.0	51.103016	13.842081	6.0	88.926512	45.584845	6.0	0.010795	1.7145279999999998	4.0	84.389702	5.688556	2.0	96.052667
296.0	2.0	94.280005	37.509213	25.78729	73.687021	0.464696	0.8009189999999999	0.284006	0.455938	27.408912	2.0	34.764137	14.514135000000001	4.0	0.153184	12.189053999999999	4.0	44.281913	17.241884	4.0	25.388045	6.7087	4.0	0.013080000000000001	3.300997	2.0	32.36169	12.542182	3.0	60.892345999999996
301.0	2.0	12.816357	96.254357	45.264717	93.45059599999999	0.9639610000000001	0.534963	0.46795	0.9188049999999999	14.216914000000001	1.0	48.676149	7.832883	6.0	0.024475	16.113757	3.0	12.843625	18.580562	3.0	58.024673	71.196042	3.0	0.010806	13.881355	1.0	95.327224	10.336481	1.0	48.566289000000005
305.0	2.0	39.354442	63.180589000000005	75.07967	50.698195	0.236972	0.547373	0.654414	0.663697	9.531216	6.0	75.854747	23.684898	6.0	0.024242	0.631631	3.0	82.67407299999999	12.391613000000001	2.0	57.038526	16.461137	3.0	0.027924	12.334682	2.0	43.284226000000004	2.890319	4.0	45.919725
314.0	2.0	61.142737	91.054393	56.816556999999996	75.152748	0.916983	0.10980699999999999	0.16869800000000001	0.39914	13.444144	3.0	79.411711	4.894127	3.0	0.07935299999999999	10.255588000000001	6.0	71.648686	21.230432999999998	2.0	14.22282	45.311774	3.0	0.011682	12.486129	2.0	24.701931	10.654125	4.0	16.220776
321.0	2.0	35.077296000000004	61.796701	96.63299599999999	74.510052	0.8908799999999999	0.359718	0.518362	0.61997	67.32347	5.0	11.393431	13.642745000000001	4.0	0.010190000000000001	12.030248	6.0	93.89113	15.568191	3.0	19.879504999999998	21.450119	5.0	0.022479	8.598606	6.0	17.566859	10.681973	4.0	30.967322999999997
323.0	2.0	83.908979	55.076223999999996	27.235604	24.204909	0.100876	0.622479	0.35965199999999997	0.395446	61.484827	3.0	32.740445	22.984409	3.0	0.010032	11.268462	6.0	96.359787	0.512832	5.0	90.95991	35.514655	4.0	0.011082	13.157254	5.0	18.329964999999998	15.153247	4.0	30.143975
327.0	2.0	9.232426	87.521477	49.883316	78.79477800000001	0.127684	0.380598	0.644679	0.46469399999999994	36.040214	6.0	49.878218	10.371474000000001	6.0	0.011585999999999999	1.171825	4.0	37.052729	6.5368319999999995	2.0	98.746752	75.863738	1.0	0.048027999999999994	8.14203	4.0	19.903665	19.661785000000002	3.0	49.531068
330.0	2.0	44.283566	15.057013000000001	12.975305	69.530046	0.506998	0.20116099999999998	0.556413	0.457625	47.798315	2.0	21.2916	7.101966	6.0	0.047243	8.65986	2.0	68.949711	16.314119	6.0	81.398688	17.745469	4.0	0.025122	1.034023	2.0	22.232614	9.817732000000001	6.0	49.514524
340.0	2.0	48.282942999999996	40.134953	63.787955000000004	85.889108	0.158802	0.705176	0.9577469999999999	0.473991	30.711399	2.0	30.915712	21.953925	3.0	0.022084	6.487811	1.0	96.187625	15.362703	1.0	95.40822800000001	45.834152	1.0	0.013965	17.365692000000003	2.0	50.373269	14.474673999999998	5.0	53.021260999999996
341.0	2.0	16.754413	57.68231	93.796235	41.754723999999996	0.610053	0.44366300000000003	0.9345180000000001	0.179324	2.608308	2.0	60.496058999999995	16.062278	5.0	0.08340399999999999	9.539316	2.0	48.305915	13.761498999999999	4.0	84.46043	6.421016000000001	1.0	0.034869	14.886529999999999	4.0	86.42270400000001	9.958014	1.0	81.232881
344.0	2.0	56.947566	42.604695	25.261418	55.111154000000006	0.3571	0.722576	0.686434	0.8143229999999999	6.081914	4.0	53.34769	9.619854	3.0	0.011694	15.485956	4.0	12.797626	4.597944	6.0	62.533618999999995	12.741972	6.0	0.01083	17.654678	1.0	26.269641999999997	18.329732	5.0	5.967472
346.0	2.0	80.615776	60.624396	30.650851	67.326808	0.401475	0.861226	0.514241	0.343859	33.440046	4.0	32.33343	10.624875	6.0	0.014629	6.023921	2.0	31.066381	11.889389999999999	6.0	90.700778	30.047044	6.0	0.015512999999999999	17.4578	1.0	26.970462	21.386389	5.0	14.671625
