uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
128.0	2.0	4.6563550000000005	33.359964	45.282985	79.774767	0.802387	0.54332	0.368647	0.939262	34.367562	3.0	46.215396000000005	6.998939	2.0	0.01103	16.108189000000003	5.0	67.453129	17.400548999999998	2.0	22.981803	35.538987	6.0	0.015086000000000002	5.81928	6.0	28.846905	9.374489	4.0	90.77489399999999
153.0	2.0	59.915934	20.921777	91.324563	94.22211800000001	0.382626	0.5216109999999999	0.964232	0.9150229999999999	59.480982999999995	5.0	42.018343	9.93507	3.0	0.045076	18.562353	1.0	29.987447999999997	21.916541	3.0	78.29113100000001	27.261564	5.0	0.011526	5.197279	3.0	8.618136999999999	18.36127	1.0	48.661791
167.0	2.0	17.814752	16.854411	52.009033	64.700565	0.163302	0.850115	0.616755	0.29331199999999996	56.010619999999996	5.0	50.709489000000005	3.112425	5.0	0.017987	8.758410000000001	4.0	34.257816999999996	16.519327	2.0	31.008332	38.446676000000004	2.0	0.014228	6.518799	5.0	74.32116500000001	20.980711	4.0	32.928253000000005
184.0	2.0	6.911588	34.564904999999996	82.599358	11.707344	0.8415309999999999	0.7769729999999999	0.48048	0.177925	36.712084999999995	1.0	7.624096000000001	14.422354	6.0	0.181399	15.470270999999999	3.0	35.228596	0.723376	6.0	95.30905899999999	48.686547999999995	3.0	0.012032	5.657603	2.0	64.4081	10.026561000000001	2.0	58.39689
196.0	2.0	27.134189000000003	13.993285	85.66001	23.130179000000002	0.26727199999999995	0.572854	0.766935	0.164786	13.147395000000001	1.0	42.936739	10.334607	2.0	0.011776	15.232272	2.0	79.063232	11.822938	3.0	62.114378	13.299616	5.0	0.023098	10.486991	4.0	80.329809	18.817716	5.0	25.625107999999997
204.0	2.0	85.402777	10.54837	54.715545999999996	61.884367000000005	0.9063209999999999	0.595595	0.557288	0.6441319999999999	71.57610799999999	5.0	84.13576	2.399202	2.0	0.018937	8.924382000000001	3.0	24.382468	23.231237	2.0	84.093944	63.05769	2.0	0.078501	3.503244	4.0	48.028397999999996	19.847166	2.0	30.448397999999997
206.0	2.0	28.300853999999998	15.9208	37.183481	68.94715500000001	0.11514400000000001	0.707036	0.45869	0.507662	33.662982	6.0	82.427081	22.773744	6.0	0.035555	9.802078999999999	1.0	11.767175	22.358552	4.0	22.748732999999998	22.576109	1.0	0.014672	16.518013	4.0	1.88495	12.637395	6.0	54.620373
211.0	2.0	3.225775	72.786574	75.276649	19.086953	0.452056	0.8781700000000001	0.9844379999999999	0.766254	75.66662	3.0	81.14158499999999	2.3272060000000003	6.0	0.019763	16.596387	5.0	91.744066	10.882216	6.0	61.84115500000001	63.844234	2.0	0.022243000000000002	10.950439	2.0	78.60425500000001	0.540701	3.0	96.877698
220.0	2.0	13.483964000000002	8.951437	78.021799	66.254976	0.233194	0.9571870000000001	0.611378	0.819729	53.080909	4.0	95.680693	4.8399980000000005	2.0	0.013175	13.591601999999998	6.0	44.322946	13.837707	6.0	42.673386	18.737606	2.0	0.011462	3.784615	4.0	11.893460000000001	15.162837	2.0	21.58653
223.0	2.0	99.71459300000001	16.635026999999997	5.435485	95.057866	0.433972	0.951995	0.21833400000000003	0.78292	55.124228	5.0	10.386485	16.011995000000002	6.0	0.010477	14.667098999999999	6.0	57.063579000000004	4.935672	3.0	11.587366000000001	58.529348	3.0	0.046544999999999996	5.2685900000000006	6.0	35.298577	19.095593	2.0	73.936598
234.0	2.0	3.136629	95.70733100000001	70.067228	88.814891	0.284647	0.376684	0.823808	0.815807	51.32672	2.0	52.573052000000004	18.946532	6.0	0.012131	17.687033	6.0	77.312125	9.447685	6.0	24.238847	55.299037	6.0	0.013412	1.798721	1.0	59.099915	11.029683	5.0	94.774342
242.0	2.0	86.516138	17.601448	17.606672	45.738254	0.48329099999999997	0.7494029999999999	0.36286199999999996	0.195294	46.597436	5.0	66.232209	18.052660999999997	3.0	0.018379	2.326437	2.0	53.129146	5.997897	6.0	63.28188299999999	62.506094999999995	5.0	0.012237	18.039535	1.0	7.659984	19.571801999999998	3.0	45.595273999999996
265.0	2.0	4.6408190000000005	48.801737	82.108521	74.259387	0.757973	0.356136	0.561079	0.304595	16.292438	3.0	33.815821	14.094211999999999	6.0	0.010863	12.559562	3.0	93.972047	11.84624	2.0	80.03356099999999	51.027347	3.0	0.013465999999999999	13.396497	5.0	86.73317	13.494017000000001	5.0	44.728082
268.0	2.0	26.725920000000002	14.156239999999999	88.940062	73.521537	0.989456	0.909193	0.24170999999999998	0.5006010000000001	7.411449	3.0	60.17354399999999	17.424634	1.0	0.126124	16.996916	5.0	57.213815000000004	14.575273999999999	3.0	63.983844	56.081438	2.0	0.016123	9.008314	5.0	83.589776	5.293740000000001	4.0	74.155052
285.0	2.0	11.683482000000001	58.354852	38.422140999999996	84.605163	0.772913	0.230242	0.504423	0.163975	45.013304	1.0	16.787457	15.553982999999999	3.0	0.013455000000000002	15.266576999999998	6.0	74.406483	14.730598	3.0	25.944283	76.19173	6.0	0.21774200000000002	12.244658	6.0	55.650702	10.488983000000001	1.0	65.22540699999999
295.0	2.0	95.10406	19.709833	24.170713	76.95996600000001	0.737495	0.46788599999999997	0.657225	0.69092	66.337694	4.0	58.232739	6.174446	4.0	0.012629999999999999	9.582557000000001	5.0	46.747382	15.501041	6.0	15.042591	75.893388	4.0	0.691045	10.010052	6.0	7.582985000000001	14.393173	4.0	63.039044999999994
299.0	2.0	30.740334000000004	2.5380529999999997	28.438069	61.36254399999999	0.34270500000000004	0.670219	0.9772280000000001	0.881508	41.431175	1.0	63.729263	14.132805	3.0	0.016694999999999998	10.214599	3.0	28.467482	20.869833	3.0	20.230463	46.795924	1.0	0.011878	10.669364999999999	3.0	98.018414	17.483767999999998	3.0	56.053473
302.0	2.0	10.044027	36.660936	12.874414	35.950768	0.998692	0.664412	0.24200500000000003	0.515352	13.246909	4.0	56.917403	19.565580999999998	6.0	0.033535	15.032913	3.0	17.656001999999997	10.122603	1.0	34.937281	45.572722	4.0	0.020837	3.33356	3.0	6.51891	10.833766	4.0	99.815519
303.0	2.0	43.612949	10.578566	18.11929	63.117461999999996	0.1697	0.6638430000000001	0.31359899999999996	0.478729	20.418229	1.0	73.983191	21.275797	1.0	0.012539	5.515282	2.0	75.266614	21.108813	1.0	36.728282	30.262171000000002	5.0	0.035584	3.3970599999999997	5.0	16.760309	16.245651000000002	5.0	53.132884
315.0	2.0	77.240651	5.926752	82.687724	67.178252	0.179526	0.875973	0.48725100000000005	0.391631	47.200406	3.0	97.554401	13.812423999999998	6.0	0.011807	9.253778	6.0	97.523026	4.576836	2.0	86.92639799999999	62.82344499999999	4.0	0.035383	14.157596	5.0	78.84283	11.909621000000001	6.0	10.096259
325.0	2.0	3.3531839999999997	30.709863000000002	12.902569	11.893331	0.286004	0.48208100000000004	0.873296	0.521754	64.214853	4.0	36.737579	18.348303	4.0	0.014083000000000002	5.905221	6.0	36.6156	7.640522	2.0	28.459694	42.003413	2.0	0.020888999999999998	3.287287	6.0	76.116675	7.557227	2.0	64.911447
348.0	2.0	50.250212	3.7167120000000002	47.345133000000004	66.781211	0.897731	0.727847	0.7434810000000001	0.409539	50.364193	2.0	66.488602	15.395959	5.0	0.024806	16.500115	3.0	6.963736999999999	21.206464999999998	6.0	86.781042	39.228196999999994	5.0	0.06688	18.552122	5.0	82.40921800000001	3.6735519999999995	6.0	62.743688
353.0	2.0	92.907861	15.949963	99.354252	92.30759	0.898014	0.722053	0.896742	0.701489	7.311837	1.0	70.653739	18.074507	1.0	0.041172	1.143061	6.0	80.400173	17.390136	3.0	67.699636	38.242872	4.0	0.044614999999999995	14.403877	1.0	63.098835	16.791762	3.0	50.027438000000004
365.0	2.0	52.211048	5.4974169999999996	25.862839	58.609745999999994	0.5067689999999999	0.9564219999999999	0.530935	0.659379	59.728092000000004	6.0	70.29573	22.794787	3.0	0.010143000000000001	1.34289	1.0	51.955095	15.801539000000002	5.0	71.560237	69.98966899999999	3.0	0.011476	18.705085	1.0	84.370584	10.377456	4.0	64.250309
371.0	2.0	57.490916000000006	10.221653	50.962422	54.548612	0.649429	0.750646	0.795466	0.685454	4.8863389999999995	1.0	72.364106	5.661683	5.0	0.012364	9.554583000000001	2.0	21.101894	20.238116	6.0	51.624292	32.560811	1.0	0.014884999999999999	18.711581	5.0	56.686591	3.176111	2.0	83.248583
379.0	2.0	72.14846899999999	50.784428999999996	27.642186	39.955847	0.9476370000000001	0.9569979999999999	0.9067799999999999	0.4812	41.674711	6.0	50.532584	16.363172	2.0	0.019639	13.995652	1.0	27.063482	13.7257	2.0	88.921439	40.186596	1.0	0.01544	10.455192	2.0	88.643276	7.252252	4.0	98.833396
382.0	2.0	21.102121	14.438432	81.07279100000001	91.130574	0.6123850000000001	0.7651899999999999	0.338411	0.213878	51.433285999999995	2.0	58.715464000000004	21.470305	3.0	0.06413200000000001	0.577684	6.0	2.910973	21.932824	5.0	15.843875	14.711160000000001	3.0	0.024058	8.289342	5.0	66.885094	9.607485	4.0	83.244747
388.0	2.0	10.892847999999999	3.8416120000000005	58.423489000000004	99.563463	0.108902	0.61348	0.8787809999999999	0.5413220000000001	75.027362	4.0	72.56652	15.020776999999999	6.0	0.091968	0.646083	1.0	42.183161	21.607256	6.0	34.790171	70.727925	2.0	0.036043	8.225774000000001	5.0	18.706768	4.373387	5.0	2.261942
393.0	2.0	55.893163	59.153042000000006	55.946516	22.329105	0.680863	0.698567	0.46398199999999995	0.474787	21.508260999999997	6.0	75.999333	0.334283	5.0	0.039776	9.745986	6.0	24.146883	4.148568	3.0	27.551775	75.321572	3.0	0.010579999999999999	1.8353849999999998	1.0	68.188841	15.381372	4.0	29.339578000000003
421.0	2.0	1.9166590000000001	28.039412	80.482316	69.608769	0.735884	0.229787	0.8436870000000001	0.889365	14.955777	2.0	34.189599	17.842519	3.0	0.031143	11.205159	4.0	73.547937	6.702705	2.0	88.226683	53.360478	6.0	0.021022	6.592128	3.0	98.982467	1.698335	6.0	55.104342
423.0	2.0	88.759771	11.179533000000001	85.062609	38.627239	0.356904	0.345394	0.803495	0.178586	73.317753	2.0	81.807164	9.02898	3.0	0.018501	8.785028	1.0	26.204626	20.571543	5.0	33.663387	6.4090419999999995	1.0	0.027605	6.173066	1.0	86.34796999999999	13.969125	5.0	7.740508999999999
430.0	2.0	89.97050899999999	14.201410000000001	29.993799	25.135149	0.49084700000000003	0.841308	0.882108	0.573377	49.273790999999996	3.0	7.478219	23.596861999999998	2.0	0.011718000000000001	10.605546	1.0	56.02877900000001	20.045211	4.0	60.144085	24.563414	3.0	0.029179000000000004	17.810787	1.0	23.477618	7.088914	3.0	72.324837
476.0	2.0	68.390501	2.575853	64.147447	79.932924	0.141674	0.26860700000000004	0.820457	0.31843499999999997	49.797461	1.0	4.899661	11.476461	1.0	0.016177	8.58685	2.0	52.00405	9.213258	4.0	33.857935	76.688661	3.0	0.018017	14.332144	5.0	17.865347	13.894395999999999	6.0	5.391001
487.0	2.0	12.1259	69.736743	89.56155600000001	79.435736	0.964292	0.8585360000000001	0.6747989999999999	0.42478999999999995	53.084006	6.0	10.437443	11.78125	5.0	0.019369	9.059283	6.0	66.22753900000001	5.72149	5.0	91.409885	70.83294699999999	3.0	0.027714	12.81278	6.0	35.290669	4.542683	5.0	88.385263
489.0	2.0	93.311137	1.055962	28.139266999999997	91.593266	0.4933	0.678239	0.343242	0.278041	22.353078	4.0	70.406025	8.222187	3.0	0.028767	9.948521000000001	2.0	58.918379	13.726092999999999	2.0	91.92025500000001	59.174431000000006	3.0	0.020628	7.3251740000000005	2.0	71.30945200000001	5.671283	4.0	98.602189
512.0	2.0	44.622492	9.575329	12.363421	23.40449	0.946471	0.682342	0.138518	0.41462899999999997	40.386359999999996	4.0	65.763974	23.675417000000003	5.0	0.035477999999999996	5.184334	3.0	94.384967	16.035378	3.0	41.490387	70.342162	5.0	0.050351	1.416881	6.0	38.763008	12.480545	6.0	19.760223
516.0	2.0	77.772399	39.657963	47.278177	37.209976	0.780514	0.690601	0.898775	0.553286	71.90109	4.0	29.489034000000004	0.85535	4.0	0.019132	9.664705	1.0	94.180151	17.742627	2.0	63.491027	52.035018	4.0	0.025522	2.1013439999999997	2.0	1.6859810000000002	23.133578	2.0	39.758181
521.0	2.0	3.2078740000000003	2.161822	54.468692000000004	40.998128	0.6140359999999999	0.200131	0.6500779999999999	0.278022	15.868087	5.0	44.370307000000004	18.456152	2.0	0.118681	11.869222	5.0	50.764632	13.461110000000001	1.0	66.604088	51.735069	1.0	0.010407	15.039696	2.0	72.200127	22.163942000000002	4.0	91.491023
524.0	2.0	30.417991999999998	37.01575	22.275671	65.413561	0.507364	0.924768	0.948728	0.165035	48.113121	2.0	34.822531	22.383915	4.0	0.047944	17.164538	4.0	90.553015	8.352299	2.0	62.956786	19.224547	3.0	0.018427000000000002	6.549185	4.0	84.15982	10.836611	2.0	71.608858
531.0	2.0	90.943031	21.850199	73.689853	35.736212	0.9860610000000001	0.629372	0.910868	0.530879	74.50354200000001	6.0	60.963083999999995	10.170337	3.0	0.016517	3.269802	5.0	82.43206500000001	16.049315	5.0	83.684285	58.317275	4.0	0.016765000000000002	1.824634	5.0	7.825504	23.702809	1.0	5.453202
546.0	2.0	56.460306	11.665808	70.17966899999999	70.76240899999999	0.890547	0.6362949999999999	0.738402	0.824141	60.309741	2.0	66.11699899999999	19.52852	6.0	0.1253	15.09495	5.0	27.019894	2.2399240000000002	3.0	71.841723	32.98877	3.0	0.021168	18.0044	1.0	92.050465	16.865845999999998	6.0	76.175111
567.0	2.0	19.998079	46.332467	32.119538	44.692796	0.5917140000000001	0.963829	0.895908	0.581591	52.691070999999994	6.0	32.351324	4.115762	2.0	0.013013	18.171007	5.0	84.771602	8.442093	4.0	91.48915699999999	1.18169	2.0	0.012327	14.933607	4.0	99.408624	12.099747	4.0	10.920991
579.0	2.0	67.36112800000001	14.947429000000001	65.35981600000001	41.175638	0.327018	0.398434	0.808524	0.586055	74.819577	5.0	80.051845	20.243502	5.0	0.01529	11.399192999999999	1.0	74.892524	5.139647	2.0	71.392003	5.582235	5.0	0.014578	15.424816	6.0	55.056492000000006	3.269273	4.0	53.642635
583.0	2.0	95.78505799999999	2.612947	2.4100080000000004	25.738668	0.316444	0.483133	0.209065	0.919696	5.497001999999999	2.0	81.63609699999999	17.882259	6.0	0.013581000000000001	8.540192999999999	5.0	9.71353	2.550743	5.0	57.508304	50.549871	4.0	0.013926	8.474445	5.0	64.588297	14.818187	1.0	93.728669
587.0	2.0	84.6963	4.049257	63.610246999999994	50.050346000000005	0.460801	0.34775300000000003	0.72928	0.855599	64.895542	6.0	21.267986999999998	14.764716	4.0	0.057727	0.741522	2.0	26.867993	8.130688000000001	4.0	91.631867	58.224452	3.0	0.167298	15.96824	2.0	11.970205	10.619653	3.0	98.56778800000001
594.0	2.0	13.782109	60.48963199999999	20.529103	33.961104	0.64978	0.698401	0.222982	0.11346700000000001	36.478392	2.0	50.194032	21.705345	3.0	0.561783	16.573198	6.0	61.81775699999999	18.683358	5.0	12.719724000000001	39.592002	2.0	0.015172	14.316085999999999	5.0	92.19960400000001	18.662888	3.0	93.856889
612.0	2.0	1.710241	51.825848	54.446022	14.036641	0.6016699999999999	0.4562	0.9158540000000001	0.36586599999999997	27.430377000000004	2.0	20.596922	4.036898000000001	6.0	0.013684	11.862058	6.0	35.551120000000004	15.528179000000002	5.0	79.59510999999999	11.487907	4.0	0.010745000000000001	4.101587	6.0	14.130791	19.70595	6.0	1.023025
617.0	2.0	50.054344	16.842384	37.436811999999996	42.987835	0.780227	0.668161	0.269025	0.533616	43.467542	2.0	60.802721	22.050992	4.0	0.06125	12.694641	5.0	77.719452	7.124969	2.0	46.047540000000005	30.322575	3.0	0.638645	9.258381	6.0	37.003231	2.463302	3.0	20.570359
626.0	2.0	9.8462	36.626978	80.639772	87.659718	0.9850760000000001	0.8268120000000001	0.34612600000000004	0.42877200000000004	35.884395	6.0	8.216708	20.368802	5.0	0.058885	5.005808	6.0	90.876715	12.915878999999999	5.0	75.196823	8.556223	2.0	0.036503	9.948746	1.0	25.278742	5.151697	5.0	67.806434
632.0	2.0	2.031994	74.425169	28.568862	28.316828000000005	0.746999	0.11314600000000001	0.799168	0.158469	40.923159999999996	1.0	80.87448499999999	14.600251	6.0	0.018597	9.308019999999999	5.0	57.04354300000001	18.971169	4.0	50.174243	15.948078	4.0	0.017736000000000002	6.191732	6.0	26.784715999999996	2.691868	1.0	44.359516
636.0	2.0	66.290378	2.5695490000000003	60.12537	35.420142	0.3107	0.475099	0.6757770000000001	0.512858	70.217935	2.0	71.266522	16.513205	1.0	0.025202000000000002	11.727383	6.0	3.268972	11.01648	6.0	71.157016	65.05819	3.0	0.014728	18.140841	2.0	41.041486	11.125237	1.0	47.722741
640.0	2.0	87.01661800000001	4.874559	76.916101	68.782488	0.112953	0.348373	0.7441989999999999	0.9598899999999999	51.729168	2.0	84.378959	18.581245000000003	3.0	0.013685	1.127536	2.0	37.442012	2.05436	4.0	40.942382	20.615237	2.0	0.012467	13.231807	2.0	13.141938	6.269964	5.0	13.722804
643.0	2.0	6.220541000000001	18.033	16.404393	13.220648	0.473696	0.492796	0.556344	0.141738	20.227477	5.0	63.688357999999994	8.228302000000001	1.0	0.026142000000000002	17.807921	6.0	57.33185699999999	9.487923	2.0	83.977816	35.7207	3.0	0.057261	4.156466	6.0	41.313795	21.957189	5.0	54.882024
652.0	2.0	49.438601	30.846696	64.77927700000001	41.550133	0.946052	0.961045	0.8645780000000001	0.9221459999999999	45.294619	3.0	28.921840999999997	2.662919	1.0	0.22695	13.702378	4.0	50.695214	21.814394	4.0	80.379449	47.726960999999996	2.0	0.010804000000000001	14.398388	2.0	85.242621	15.460135999999999	5.0	38.23212
657.0	2.0	19.055678	26.388464000000003	94.439177	41.035196	0.214932	0.672944	0.458084	0.6065649999999999	42.950518	5.0	75.635025	23.459373	3.0	0.025503	16.574491000000002	4.0	83.075476	22.356217	2.0	86.04539399999999	69.855384	5.0	0.09315	5.1739	2.0	45.531332	11.182082000000001	5.0	94.334241
683.0	2.0	19.376008	58.15359399999999	67.092793	71.470619	0.8396299999999999	0.921633	0.627654	0.877926	71.242052	6.0	28.051121000000002	21.181867	5.0	0.056396	15.645605999999999	4.0	87.805491	13.080542999999999	6.0	79.841008	56.273117000000006	1.0	0.01162	11.488194	1.0	79.982738	7.728206	6.0	37.671633
696.0	2.0	24.69249	68.81723000000001	3.603876	65.544512	0.731648	0.628246	0.22536599999999998	0.381691	68.390896	3.0	87.68695600000001	4.3475	3.0	0.016975	12.628592999999999	1.0	74.344427	2.0521409999999998	1.0	55.966525	5.24121	3.0	0.012974000000000001	17.351101999999997	6.0	87.243228	9.022719	5.0	26.598204
712.0	2.0	77.431274	28.463575	33.961411	25.459252	0.42357799999999995	0.6524399999999999	0.334229	0.896107	67.72420600000001	4.0	25.193329000000002	6.499137999999999	4.0	0.015024000000000001	15.593838	4.0	52.08282	1.762186	1.0	96.68419300000001	2.421957	1.0	0.029639999999999996	13.695369	1.0	47.927863	2.4789220000000003	2.0	70.29799399999999
721.0	2.0	92.71983900000001	14.954177	42.28829	56.465976	0.345528	0.985741	0.790848	0.159046	67.563357	4.0	60.665716	13.119449	6.0	0.010182	15.265216	2.0	74.869217	23.65598	3.0	49.087319	77.58786500000001	6.0	0.05533	18.635994	4.0	23.120058	16.615238	2.0	93.753886
724.0	2.0	50.165002	8.067917	92.691118	7.597802000000001	0.9168069999999999	0.49086199999999997	0.588644	0.843952	27.910693	2.0	71.680357	4.998599	3.0	0.012468	1.6685830000000001	3.0	72.33558599999999	16.524495	1.0	20.355028	45.389178	6.0	0.029488999999999998	14.807110999999999	6.0	27.799148	1.637346	4.0	68.47145
734.0	2.0	43.809296999999994	1.670195	61.991301	39.108761	0.607579	0.923747	0.8300379999999999	0.397189	10.390119	4.0	37.774906	17.105546	2.0	0.011254	17.997716	4.0	25.512885999999998	8.478508	5.0	76.799941	25.4535	3.0	0.010809000000000001	17.144113	2.0	80.183865	19.677061	6.0	37.705471
766.0	2.0	45.120177000000005	2.337046	14.06119	72.151832	0.846994	0.501529	0.929444	0.685742	62.628859	2.0	91.336957	5.016133	2.0	0.022993	16.661334	6.0	94.778729	2.026158	4.0	17.938365	19.615787	2.0	0.030423000000000002	5.1123449999999995	2.0	87.019812	14.698232	3.0	91.14417900000001
771.0	2.0	6.6135589999999995	44.018646999999994	29.495243	93.390606	0.161522	0.8259190000000001	0.338604	0.911698	68.062096	6.0	87.943876	14.201514999999999	3.0	0.045814999999999995	11.524192	3.0	85.590386	17.744295	3.0	22.611635999999997	14.884095	4.0	0.018108000000000003	11.809586	4.0	58.152722	21.956676	1.0	70.431701
777.0	2.0	35.764094	9.801169	67.902641	91.063597	0.40629099999999996	0.8165020000000001	0.84373	0.959658	68.20720899999999	4.0	51.718084999999995	22.740018	5.0	0.089655	7.457292	2.0	3.5788349999999998	10.706828999999999	1.0	52.031794	28.313792	1.0	0.01852	18.649416	5.0	45.31098	3.341504	1.0	33.209024
780.0	2.0	23.684482	6.023827	54.147465000000004	34.644518	0.9512209999999999	0.887442	0.8884610000000001	0.42194899999999996	67.379077	5.0	12.5292	19.590201999999998	2.0	0.958932	8.856896	4.0	65.404955	7.056657	6.0	34.438291	28.878096999999997	6.0	0.23772800000000002	4.556525	3.0	81.403019	12.080736	6.0	97.356212
793.0	2.0	7.296439	12.047908999999999	16.573673	35.098553	0.8702549999999999	0.618027	0.830659	0.515495	61.230343000000005	3.0	77.68621800000001	22.270238	3.0	0.021213	7.573132000000001	2.0	2.576046	15.679025	4.0	56.149742	48.776253000000004	2.0	0.025583	3.415746	6.0	45.845318	6.430418	1.0	19.592216
