uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
1021.0	3.0	37.872417999999996	34.458443	98.053979	63.687543000000005	0.567625	0.652207	0.825041	0.177756	14.576767000000002	3.0	54.967298	14.843751999999999	5.0	0.024887	1.120961	4.0	22.172263	3.985841	6.0	98.21016800000001	49.552301	5.0	0.033343	10.992179	3.0	77.086687	5.963916	3.0	43.349313
1074.0	3.0	86.399537	61.582114000000004	81.25704499999999	56.046231999999996	0.450492	0.24348000000000003	0.726065	0.6102890000000001	66.549275	3.0	58.629553	12.410719	5.0	0.012091	1.755018	3.0	30.53374	15.263585	3.0	73.63524	41.153295	3.0	0.395358	13.918432999999999	3.0	79.350799	5.820313	1.0	19.873397
1110.0	3.0	70.957086	54.280345999999994	95.138583	65.93956700000001	0.14541099999999998	0.586832	0.257652	0.6864819999999999	45.710444	2.0	46.611249	3.260702	4.0	0.010876	12.446896	4.0	93.573521	0.8855559999999999	6.0	96.8794	62.93248199999999	6.0	0.010048999999999999	13.303199	2.0	71.125938	10.136274	6.0	35.612714000000004
1151.0	3.0	38.339791999999996	96.96996899999999	28.255852	34.464621	0.143622	0.633213	0.28149	0.143876	35.663552	6.0	53.37295699999999	2.552566	3.0	0.344896	8.894048	4.0	52.537223	1.801914	5.0	63.410539	75.876243	2.0	0.179259	10.937808	5.0	88.937798	10.655032	3.0	42.116828000000005
1172.0	3.0	56.997214	30.447053999999998	85.081242	30.066156	0.123824	0.292875	0.6391060000000001	0.872935	46.834331	5.0	31.425346	20.472473	2.0	0.063596	8.068727	5.0	42.251228000000005	4.521042	3.0	95.666613	60.024204000000005	4.0	0.100441	5.021184	5.0	94.852577	2.364384	1.0	13.804935999999998
1176.0	3.0	69.410177	62.308065	50.467457	70.077732	0.193618	0.726286	0.676246	0.39839	11.191379	4.0	40.793347999999995	5.146058	3.0	0.101168	9.827634	4.0	90.615004	20.355647	2.0	72.771332	58.504831	5.0	0.026363	11.506692	1.0	84.204554	6.8111679999999994	1.0	90.159758
1192.0	3.0	59.23530699999999	86.819535	88.30457	31.057306	0.6707489999999999	0.582669	0.58822	0.1726	33.314514	6.0	45.253203000000006	5.793986	6.0	0.015738	1.6492080000000002	2.0	66.638524	15.165080999999999	3.0	30.104015000000004	68.15217700000001	5.0	0.013994	17.149921	5.0	62.984386	0.366014	2.0	64.58283399999999
1247.0	3.0	74.57176899999999	72.00660500000001	53.297363	86.995401	0.181908	0.819362	0.933414	0.9072520000000001	52.168959	2.0	50.282404	12.547064	2.0	0.011643	1.8628529999999999	5.0	16.509422	16.937642999999998	1.0	77.461824	50.868053	1.0	0.071507	7.797172	4.0	36.761988	17.065097	5.0	65.77589
1323.0	3.0	65.607957	86.408649	92.494452	92.936116	0.693628	0.5593229999999999	0.33771599999999996	0.15255	42.718096	6.0	75.199365	2.153254	1.0	0.397865	6.5832619999999995	5.0	31.702938	1.031814	1.0	29.771128000000004	49.620203000000004	5.0	0.033718	18.258791	5.0	88.979734	14.825520999999998	3.0	18.770611
1347.0	3.0	44.25456	91.61953100000001	92.896884	37.177302000000005	0.17696099999999998	0.9103690000000001	0.618935	0.971382	14.974666000000001	2.0	77.18954699999999	23.14425	5.0	0.030682	10.101053	6.0	90.93199200000001	22.455410999999998	4.0	10.503452000000001	38.339353	2.0	0.010193	3.731406	1.0	5.061166	5.141655	6.0	17.660270999999998
1409.0	3.0	63.997524	29.463382	19.063084	21.287649	0.8296450000000001	0.6782	0.379314	0.566971	7.68805	2.0	34.205938	3.8287150000000003	1.0	0.049141000000000004	3.802236	3.0	40.788231	1.864325	1.0	77.5399	54.475409	1.0	0.013156000000000001	13.522751999999999	4.0	31.290832	3.934514	2.0	48.742076000000004
1425.0	3.0	31.013903000000003	31.267231	12.628824	86.143694	0.650127	0.336444	0.248304	0.436267	69.796424	3.0	41.65679	4.952584	1.0	0.037860000000000005	0.78063	3.0	58.776084	3.6109970000000002	4.0	45.609965	37.283865999999996	2.0	0.061135	7.281630000000001	2.0	43.644387	19.203703	4.0	72.812384
1436.0	3.0	33.636219	76.80324300000001	23.859909	75.793154	0.838245	0.739263	0.255494	0.628796	20.88381	6.0	44.016588	16.31352	1.0	0.011043	3.254587	2.0	91.553814	6.140193	6.0	27.275365999999998	40.190181	2.0	0.012742	12.292491	1.0	60.115003	6.930751	1.0	51.813285
1445.0	3.0	95.84548199999999	57.727135	61.71325600000001	32.148435	0.8632690000000001	0.637688	0.827205	0.848175	54.450852000000005	1.0	74.033484	5.551924	1.0	0.10286300000000001	14.427088000000001	2.0	87.21648499999999	22.23631	2.0	9.970918	78.120266	2.0	0.034381	12.219206	5.0	68.09853000000001	18.153323	2.0	31.803728000000003
1455.0	3.0	14.011282000000001	55.785461	26.355361	57.483426	0.5869810000000001	0.45021400000000006	0.608217	0.41601800000000005	2.7093849999999997	1.0	55.25220899999999	4.903762	3.0	0.256248	13.746657	2.0	66.418419	17.780855	1.0	20.03819	72.53406899999999	3.0	0.010620000000000001	3.227017	4.0	41.412436	18.203170999999998	5.0	25.176772
1461.0	3.0	77.786339	97.68115	48.967898999999996	93.81639100000001	0.7763439999999999	0.8488190000000001	0.14851199999999998	0.8765200000000001	35.519255	6.0	56.791599	14.869913	5.0	0.017289	1.117133	2.0	11.107777	9.864931	3.0	18.689215	49.505148	2.0	0.035648	13.721676	1.0	64.024463	17.993957	6.0	46.721236
1462.0	3.0	96.865169	10.369497	57.592502	92.157678	0.44315600000000005	0.130379	0.549005	0.706527	15.729339000000001	2.0	21.922788	17.715733	2.0	0.02041	7.184419999999999	4.0	64.73281899999999	18.63035	3.0	52.152128000000005	76.65804200000001	3.0	0.014303999999999999	5.483904	5.0	34.914964000000005	14.142851	4.0	93.543461
1552.0	3.0	72.192711	15.876682	80.887778	67.061195	0.733707	0.266547	0.722252	0.636814	61.815768000000006	6.0	68.761	3.4983809999999997	3.0	0.04326	0.563164	3.0	82.812667	7.37617	1.0	96.60821	64.521703	4.0	0.0186	15.75348	2.0	70.619825	13.758265	3.0	72.59861
1561.0	3.0	39.930324	78.108186	34.048868	57.1599	0.9879899999999999	0.896583	0.5209	0.331493	16.804157	6.0	45.187290999999995	15.715685999999998	1.0	0.015546	3.023487	2.0	73.263211	4.942328	3.0	87.103476	68.153497	5.0	0.017218	7.457582	6.0	31.625365000000002	13.922296	6.0	8.22412
1612.0	3.0	32.327387	53.954464	39.015071999999996	31.714886	0.49466400000000005	0.815087	0.52737	0.893804	23.872378	6.0	50.607591	22.785352	4.0	0.09514	9.279316	3.0	69.49637	9.551843	6.0	7.864346	16.222524	1.0	0.011154	8.750884	2.0	15.815319	4.162922	2.0	58.158434
1641.0	3.0	92.95611600000001	46.470944	40.477309000000005	85.752212	0.6647270000000001	0.545501	0.574639	0.978757	23.918185	6.0	51.35907	14.924593	1.0	0.012548	5.791224	2.0	18.816485	18.547746	5.0	15.785145000000002	74.415089	2.0	0.015299	5.323249	5.0	99.287224	4.310697	5.0	94.74130799999999
1652.0	3.0	67.44109399999999	45.867984	59.084759	40.506598	0.448568	0.459397	0.30794099999999996	0.542253	14.156747	3.0	87.135164	15.603788	4.0	0.020666	2.616651	2.0	49.148298	6.788129	6.0	72.82104100000001	35.740216	3.0	0.204693	4.1578550000000005	2.0	71.819409	7.168862	4.0	92.992728
1675.0	3.0	66.23805300000001	32.33511	42.995090000000005	37.584773999999996	0.225369	0.45606800000000003	0.388828	0.962216	40.735671	3.0	31.027913	4.459162999999999	2.0	0.022303	6.813216000000001	4.0	51.341266999999995	15.856751999999998	4.0	21.642866	59.262494	2.0	0.022649000000000002	18.592198	1.0	87.399165	7.6452979999999995	6.0	8.288257000000002
1718.0	3.0	75.921128	26.825796	8.593514	87.44489399999999	0.45963000000000004	0.8673299999999999	0.498254	0.914374	56.532818000000006	2.0	1.8034990000000002	22.574168	3.0	0.024974	5.875928	4.0	28.078041	0.650695	6.0	64.225628	67.133639	6.0	0.047292	10.650332	2.0	9.394356	18.599787	4.0	73.71688
1762.0	3.0	85.720704	69.740978	51.394764	82.278416	0.62326	0.567952	0.98911	0.715331	29.208645	5.0	42.318659999999994	15.383901999999999	2.0	0.015137999999999999	2.205476	5.0	97.142348	8.580944	5.0	70.040193	34.044144	2.0	0.401537	6.483541000000001	6.0	26.830147999999998	22.783167000000002	4.0	10.309582
1782.0	3.0	45.932928000000004	56.383141	71.50052099999999	33.396469	0.692554	0.391006	0.226028	0.8577100000000001	37.289914	6.0	74.452636	15.314279	2.0	0.050347	9.056041	1.0	85.944743	10.413413	4.0	30.905416	74.980068	2.0	0.021075	8.682891	1.0	37.308453	18.407244	5.0	21.642191
1868.0	3.0	50.424157	54.025152	74.505634	7.636883999999999	0.680279	0.496151	0.491537	0.6186729999999999	60.098459	3.0	47.447589	12.165813	5.0	0.012368	4.709778	3.0	28.871290999999996	7.788458	3.0	44.704853	59.291129000000005	2.0	0.010546	15.620308999999999	5.0	32.871037	2.490363	2.0	1.484651
1870.0	3.0	89.141304	75.009893	64.328501	25.303475	0.37537800000000004	0.832889	0.120566	0.326637	13.143645000000001	5.0	17.014585999999998	9.965579	6.0	0.052087	4.954057	4.0	14.668025	9.395837	4.0	43.523826	12.008789	1.0	0.018044	15.684723000000002	3.0	41.84887	7.342086	1.0	67.68100600000001
1875.0	3.0	33.343362	65.179478	81.83878399999999	49.563208	0.27699	0.7540319999999999	0.46103	0.261042	65.57244	3.0	14.634884	18.796469000000002	1.0	0.0392	2.8600209999999997	5.0	55.58084399999999	17.689510000000002	6.0	88.77144799999999	71.48286	2.0	0.11360899999999999	9.595077	1.0	41.576772	8.215683	4.0	27.883167999999998
1886.0	3.0	99.380026	43.298206	97.257698	35.108841999999996	0.110106	0.609607	0.433712	0.48787299999999995	72.022704	4.0	46.970054	10.680098	1.0	0.040948000000000005	15.133757999999998	3.0	37.472678	14.863095999999999	3.0	10.806915	35.939962	4.0	0.043298	7.301487	4.0	32.862727	19.096624	6.0	30.634911
1898.0	3.0	67.114805	70.52625400000001	36.339226000000004	19.423455999999998	0.343359	0.621938	0.481828	0.173207	14.646420999999998	2.0	22.725192	2.2360580000000003	2.0	0.29546100000000003	11.358689	6.0	77.602588	21.929134	2.0	68.351869	51.630074	1.0	0.037049	8.932553	3.0	6.709191000000001	22.466751000000002	5.0	18.575405
1922.0	3.0	73.376888	30.024380999999998	11.239516	32.393962	0.874339	0.14788900000000002	0.413893	0.46834499999999996	24.201981	3.0	74.09536999999999	7.662592	4.0	0.044768	5.6489	3.0	12.714416	17.794672	5.0	54.75496	70.257462	3.0	0.031961	0.668233	3.0	49.80049	23.27917	2.0	62.83534399999999
1923.0	3.0	91.199742	91.317622	94.077446	94.80557900000001	0.169945	0.601332	0.47238199999999997	0.834992	40.581047	4.0	52.139854	5.900383000000001	3.0	0.012426999999999999	4.580876	5.0	67.233595	7.523175999999999	6.0	91.72470200000001	72.941758	2.0	0.011940000000000001	12.867948	2.0	57.288281999999995	16.785185000000002	1.0	36.966908000000004
1960.0	3.0	32.769714	73.421233	74.018938	82.603128	0.46499399999999996	0.351182	0.194465	0.625859	77.922531	6.0	68.8627	4.668735	5.0	0.018101	0.8913840000000001	2.0	95.348741	12.934334	3.0	3.739813	13.278210000000001	6.0	0.053537	7.860652	4.0	58.28025699999999	18.154412	6.0	93.793397
1978.0	3.0	97.599432	85.639445	69.690462	69.389379	0.657882	0.369125	0.991793	0.723989	49.665619	2.0	56.881036	15.60946	6.0	0.015172999999999999	1.844459	4.0	30.267205	8.765021	6.0	8.293639	67.189154	1.0	0.017585	10.931858	6.0	84.023498	21.308379000000002	4.0	81.855684
2005.0	3.0	91.316771	99.5399	49.85221	26.815125	0.9969690000000001	0.46725200000000006	0.142543	0.695974	59.93196999999999	5.0	79.00765	21.182563000000002	1.0	0.010716	12.767647	4.0	71.39311500000001	9.982609	6.0	46.311223999999996	42.685148999999996	3.0	0.372533	13.998775	2.0	72.053569	7.162286999999999	1.0	17.358891
2032.0	3.0	90.906148	66.327727	15.526137	93.935029	0.188301	0.35484899999999997	0.157987	0.289247	50.04241	4.0	80.96381	12.537809	1.0	0.019992	10.257589999999999	3.0	87.559673	18.364056	6.0	1.561001	48.271716	2.0	0.031167	17.406738	5.0	9.657726	6.65533	5.0	33.848482000000004
2066.0	3.0	91.325913	47.046359	30.602788	60.334856	0.6593760000000001	0.6174	0.20747800000000002	0.990368	20.996509	4.0	51.114789	20.532147	5.0	0.05486900000000001	8.145525	2.0	28.569181	22.960931	6.0	29.866208	67.304292	1.0	0.026895	7.361739999999999	3.0	38.132958	3.182931	2.0	65.87482299999999
2067.0	3.0	30.065595000000002	84.274284	96.93379399999999	80.228561	0.407825	0.6493	0.713359	0.9818049999999999	30.009418	4.0	72.831418	16.074431	6.0	0.598891	2.234387	4.0	65.670224	22.880323	1.0	44.876683	60.690932	1.0	0.014278	13.388841000000001	3.0	12.730357000000001	19.204748000000002	3.0	39.709833
2073.0	3.0	39.339256	82.797112	86.217341	21.121821	0.530446	0.328596	0.693909	0.264592	63.171829	4.0	77.033813	13.571595	3.0	0.024659	2.78147	2.0	96.228278	16.240975	2.0	12.324221000000001	54.887907999999996	2.0	0.03372	12.935012	1.0	93.709338	5.761548	2.0	87.09630899999999
2079.0	3.0	52.934763000000004	70.544527	76.94929499999999	22.144691	0.7750729999999999	0.396369	0.20560900000000001	0.5591229999999999	36.793118	2.0	83.818924	23.473182	3.0	0.014967	7.4035899999999994	2.0	91.981512	2.335791	3.0	75.97106	1.152136	1.0	0.028797000000000003	12.43653	2.0	79.350981	13.153101000000001	6.0	72.143011
2083.0	3.0	61.283854000000005	42.58235	99.37930300000001	42.298483000000004	0.550362	0.349064	0.271039	0.5948859999999999	33.683318	1.0	81.405923	14.685089999999999	1.0	0.022729	13.445127	6.0	66.812569	17.368617	2.0	73.466291	72.38041700000001	3.0	0.018247	11.849436	2.0	62.422771999999995	1.725611	5.0	21.822044
2087.0	3.0	40.381948	39.057637	39.990082	29.164821000000003	0.973242	0.587491	0.8256120000000001	0.524994	64.221611	6.0	59.753595	15.668995	1.0	0.024961	0.6009399999999999	4.0	4.519254	17.016039000000003	5.0	59.241374	76.237962	2.0	0.02077	9.297704	5.0	3.320846	3.538212	6.0	26.809461
2160.0	3.0	33.668294	32.108796999999996	33.186009999999996	43.131437	0.266027	0.342373	0.358041	0.407871	18.929651999999997	4.0	48.180257	2.074068	4.0	0.011669	1.637153	3.0	64.881258	19.775002	6.0	64.170043	29.052383000000003	6.0	0.010943000000000001	5.351365	5.0	45.037583000000005	21.618004	3.0	38.428616
2195.0	3.0	74.029137	60.708213	67.94632	53.372116000000005	0.347767	0.139945	0.157434	0.766223	52.194842	6.0	66.411144	6.669757000000001	6.0	0.046161	2.6157169999999996	2.0	57.196635	21.911713	2.0	52.690339	59.65713100000001	2.0	0.026262	15.136710999999998	2.0	36.11461	7.081691	3.0	9.107782
2222.0	3.0	92.13995899999999	87.024783	96.147163	96.872106	0.32292	0.45732399999999995	0.283118	0.533841	47.475394	4.0	26.900761	10.479652999999999	2.0	0.030031	8.813866	2.0	46.960189	17.582652	3.0	51.269358000000004	2.286524	3.0	0.057826	3.159765	4.0	70.343909	18.724109	2.0	77.608788
2251.0	3.0	50.180296000000006	54.060928000000004	89.998293	97.869651	0.58626	0.7577649999999999	0.959462	0.633256	62.7892	5.0	75.850398	18.969698	2.0	0.056878	0.932522	4.0	38.341239	6.21352	6.0	55.795777	18.011564	1.0	0.046679000000000005	14.133859	1.0	92.636618	2.634557	4.0	99.116007
2268.0	3.0	36.9019	46.283859	83.945448	17.823311	0.10030800000000001	0.481371	0.6110359999999999	0.782614	63.788613	5.0	15.237379999999998	12.045269000000001	6.0	0.031532	5.467264	4.0	87.07409200000001	2.262626	6.0	97.767656	11.811115	1.0	0.207815	3.27581	5.0	7.244953	11.353231	4.0	87.376508
2276.0	3.0	41.905464	92.463394	88.904536	96.221388	0.302902	0.428951	0.48124300000000003	0.789153	30.205585	5.0	8.821234	4.148407	3.0	0.025841000000000003	15.038523999999999	1.0	26.528431	12.843775	3.0	90.04356800000001	4.552403	1.0	0.036467	8.859027000000001	5.0	16.97079	20.259309	2.0	41.999935
2283.0	3.0	57.166957999999994	24.591359	83.61964499999999	98.479283	0.335449	0.471074	0.615009	0.77686	25.773429	4.0	46.179014	9.643833	2.0	0.021016	0.650209	6.0	69.010942	7.649317999999999	2.0	16.870384	42.903928	2.0	0.019427	1.091042	6.0	47.979799	22.022723000000003	4.0	70.096409
2285.0	3.0	18.554554	20.101956	13.695484	56.077891	0.8582110000000001	0.10856199999999999	0.317386	0.5027149999999999	34.657022999999995	2.0	42.287052	17.998254	4.0	0.024041999999999997	0.360915	2.0	32.637015000000005	5.061935	4.0	82.397306	37.442915	1.0	0.065727	2.484162	3.0	36.276765000000005	20.523588	6.0	95.016453
2329.0	3.0	51.809908	36.478072999999995	50.246134000000005	87.438998	0.327824	0.366575	0.22154000000000001	0.2797	35.204701	6.0	75.268681	1.508909	3.0	0.013244	0.988743	2.0	38.247824	15.43721	3.0	87.595311	36.064538	4.0	0.015633	10.568671	2.0	9.953393	4.651367	3.0	89.497517
2333.0	3.0	54.585634	70.908778	81.22586700000001	56.619661	0.196966	0.500052	0.5239659999999999	0.2225	30.661272999999998	2.0	14.627857999999998	18.888274	3.0	0.035826	6.560426	6.0	71.579652	13.004753	4.0	46.255369	19.150349	1.0	0.013578	15.463377	5.0	47.694745000000005	7.098383999999999	2.0	57.633361
2369.0	3.0	52.162309	72.954533	59.535154000000006	36.503887	0.291625	0.331806	0.840571	0.8544350000000001	61.834216000000005	6.0	89.524505	11.082421	2.0	0.015055	4.323893	2.0	47.539044	7.922396000000001	4.0	44.576462	65.13502	1.0	0.04834	12.398944	4.0	54.648075	1.579528	1.0	91.465194
2452.0	3.0	43.853324	24.901204999999997	68.810571	55.16190699999999	0.793778	0.458678	0.614694	0.8136939999999999	37.936826	6.0	21.302256	15.765479999999998	1.0	0.017659	2.925302	2.0	17.350496	11.279539999999999	3.0	26.910684000000003	40.828452	3.0	0.031252999999999996	2.648841	6.0	49.192266	19.327107	2.0	77.649511
