uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
64.0	3.0	61.189581000000004	23.012454	80.80153100000001	63.165209999999995	0.6331829999999999	0.708856	0.643814	0.852349	14.917337	4.0	89.10351899999999	11.171338	4.0	0.010409999999999999	3.478689	5.0	92.983696	3.8667089999999997	5.0	17.680173	12.61052	3.0	3.7158339999999996	20.627876	3.0	19.805073	10.696133	1.0	0.042699	6.334269	1.0	21.261041	24.575029999999998	4.0	88.272835
71.0	3.0	35.305038	48.137212	30.829314	98.51925200000001	0.7983	0.7826350000000001	0.8368969999999999	0.814666	8.515853	3.0	91.4133	19.110438000000002	6.0	0.088102	1.188023	2.0	65.487773	2.3530599999999997	1.0	48.221697999999996	0.45803299999999997	6.0	1.422879	10.841331	2.0	89.25004	22.386917	2.0	0.014988999999999999	18.719828	6.0	53.316399	1.197918	1.0	85.920599
77.0	3.0	30.986848	22.743620999999997	81.677712	99.548293	0.26892699999999997	0.540281	0.38917199999999996	0.7719659999999999	21.567121	1.0	1.5978700000000001	1.170527	4.0	0.019443000000000002	5.264588	4.0	32.925249	1.45471	1.0	66.427283	19.431025	4.0	22.262979	12.075556	6.0	49.891059999999996	6.534732	4.0	0.0198	12.948402	2.0	3.142764	4.682048	6.0	77.45628599999999
82.0	3.0	94.73697800000001	55.273196	72.180385	62.20261899999999	0.919839	0.322943	0.42322299999999996	0.499091	13.610660000000001	1.0	37.988214	12.476132000000002	5.0	0.010103000000000001	1.219243	4.0	48.530112	4.030372	6.0	57.1851	18.804024	3.0	64.8876	11.054775999999999	5.0	86.609747	5.844835	2.0	0.011349	16.269505	6.0	23.637666	14.331303	3.0	98.335975
93.0	3.0	6.439247	27.208415000000002	29.230278000000002	69.046082	0.383563	0.434411	0.44387299999999996	0.549387	17.882065	5.0	23.615682999999997	3.4336089999999997	3.0	0.021754	3.916664	1.0	85.94865300000001	2.331207	2.0	62.711022	18.475035000000002	2.0	38.083624	19.691303	1.0	54.803752	9.086147	6.0	0.031735	16.789179999999998	4.0	67.75694399999999	5.602723	4.0	20.222929999999998
97.0	3.0	81.84797900000001	57.42911899999999	36.474794	91.881824	0.815599	0.30904	0.27034600000000003	0.800848	18.467831	3.0	41.410232	14.490369	5.0	0.011143	4.094427	2.0	74.79910699999999	3.399285	3.0	75.485005	21.702678	2.0	90.987925	21.47597	1.0	58.687180000000005	23.60827	2.0	0.018489	13.607176999999998	3.0	60.903971999999996	21.701221	2.0	29.812091
101.0	3.0	91.6702	33.505307	67.301301	46.824419	0.582208	0.895669	0.795514	0.5509	13.909447	3.0	77.49458100000001	23.614053	2.0	0.014638	4.739143	3.0	51.412434999999995	1.255865	3.0	18.852970000000003	16.442662	3.0	81.525856	20.489945000000002	5.0	85.080232	11.022542999999999	5.0	0.010103000000000001	15.851278	1.0	97.092688	22.194848	5.0	88.885072
103.0	3.0	84.816078	36.047664000000005	38.961838	11.549311999999999	0.307742	0.764594	0.290353	0.482667	23.087826	4.0	46.831475	15.48819	4.0	0.014636000000000001	5.996189	1.0	69.749443	1.6742080000000001	3.0	51.887621	9.819428	6.0	84.49281500000001	9.179246000000001	2.0	57.51356800000001	11.043096	6.0	0.014722999999999998	15.092962	4.0	32.608901	24.226275	1.0	14.428729999999998
109.0	3.0	69.825914	32.377549	24.745820000000002	38.864290999999994	0.17993	0.39788	0.15541	0.966527	3.9770870000000005	6.0	32.675808	21.945037	3.0	0.03937	1.330492	4.0	65.56562199999999	6.135448	6.0	35.925869	10.779691	6.0	3.974096	15.999865	2.0	58.701128000000004	1.811753	2.0	0.022855	15.291688	1.0	26.034368	13.046378	1.0	75.585789
114.0	3.0	74.799142	95.97129699999999	47.264621000000005	66.67989399999999	0.14722000000000002	0.692495	0.923797	0.554215	5.136502	6.0	87.25485	19.672798	6.0	0.044183999999999994	3.82975	6.0	56.700818000000005	3.167908	3.0	72.085982	1.343316	4.0	44.536873	21.543098	6.0	60.650974	5.867651	2.0	0.020653	6.29446	2.0	74.467077	7.442008	2.0	79.590698
119.0	3.0	11.554749000000001	12.771872	67.384297	98.476681	0.456007	0.214621	0.58038	0.43082600000000004	4.439005	1.0	99.25184200000001	11.234082	2.0	0.012856	2.49756	1.0	12.131167999999999	4.950337	3.0	8.610885000000001	21.196531	3.0	96.59299	19.07623	3.0	22.663052	13.265531	1.0	0.034785	11.308005999999999	6.0	65.560153	18.446912	3.0	72.44621
128.0	3.0	66.14025699999999	77.03426400000001	22.782704000000003	30.048351	0.385781	0.9569040000000001	0.380786	0.343631	21.423591000000002	2.0	96.270485	5.805833	3.0	0.013068999999999999	3.705488	2.0	57.877931999999994	2.851021	1.0	93.454566	5.9166989999999995	6.0	3.940148	22.666313	2.0	24.170262	18.574714999999998	6.0	0.014391	5.591741000000001	3.0	66.89299399999999	15.425519	4.0	58.154011
132.0	3.0	93.614725	98.701461	34.472254	43.405815999999994	0.534034	0.389052	0.963476	0.978015	15.455272	4.0	80.56217	24.74182	1.0	0.011975	5.407407	6.0	49.770033000000005	3.5984849999999997	2.0	32.207153000000005	21.817211	1.0	42.986359	9.467454	4.0	75.96283199999999	3.527908	5.0	0.010463	14.884297	2.0	49.935971	5.18008	6.0	45.671594
135.0	3.0	83.240145	77.384672	52.555747	73.398961	0.23310799999999998	0.43733599999999995	0.452426	0.5068520000000001	21.570006	2.0	99.59693100000001	24.453594	6.0	0.011601	2.267187	1.0	43.252226	5.022153	2.0	23.790098999999998	20.425743	4.0	76.38167800000001	17.384838000000002	5.0	85.399741	6.16943	5.0	0.027525	11.878708999999999	5.0	43.542227000000004	13.520935	1.0	56.113616
138.0	3.0	90.99169599999999	48.252377	69.754805	43.994443	0.697372	0.5998180000000001	0.876137	0.976023	9.533045	4.0	41.251945	16.095935	4.0	0.010034999999999999	4.712639	2.0	94.244811	3.1469169999999997	4.0	98.374925	16.508612	1.0	40.307371999999994	20.326525	6.0	31.652337	19.257075	4.0	0.013113	16.924812	4.0	94.74498100000001	14.231773	4.0	51.755142
140.0	3.0	20.797617000000002	13.126408999999999	64.05076700000001	96.000833	0.711331	0.48126499999999994	0.851716	0.8560209999999999	23.042397	4.0	81.78532299999999	4.975807	4.0	0.016203	0.968793	2.0	6.499494	0.384807	4.0	91.23868399999999	3.8128050000000004	4.0	67.589442	11.562698	5.0	91.704966	4.553566	3.0	0.076936	13.235107999999999	2.0	77.324113	5.088976000000001	5.0	40.074082000000004
146.0	3.0	55.371828	74.330182	33.980607	67.34002199999999	0.8514860000000001	0.206033	0.696314	0.343615	4.107627	1.0	81.2373	14.44716	6.0	0.034595	5.822098	2.0	26.914203000000004	4.023459	5.0	42.609453	13.501337	5.0	69.34965	9.549534	4.0	49.835629	12.703304	4.0	0.01957	17.37386	3.0	43.733633000000005	10.584043	1.0	4.527737
147.0	3.0	62.151906999999994	45.866296000000006	44.968144	90.483091	0.537283	0.409433	0.650045	0.277381	8.037872	2.0	67.865903	1.9526139999999998	2.0	0.011009999999999999	3.0297709999999998	3.0	31.12773	5.594568	1.0	58.069908999999996	14.131554000000001	6.0	60.84355	25.035737	2.0	46.829725	15.391804999999998	4.0	0.010212	19.083566	1.0	57.980382999999996	16.72931	5.0	56.264956999999995
149.0	3.0	70.753755	35.618033000000004	23.70375	53.471962	0.728158	0.490504	0.849342	0.166461	15.172267000000002	3.0	21.788603	12.779841000000001	1.0	0.36041799999999996	2.436166	1.0	76.289233	2.68015	3.0	39.173128000000005	6.9459789999999995	6.0	97.298815	17.166047	1.0	78.841862	11.145327	4.0	0.032059	5.601407	2.0	55.68798	10.224845	4.0	73.969701
152.0	3.0	16.724819	60.723395999999994	22.067867	89.072056	0.9891709999999999	0.48134	0.102673	0.731791	8.670826	5.0	47.393646000000004	14.712092000000002	3.0	0.083726	0.245544	6.0	78.909449	5.477112	2.0	36.188632	8.303328	6.0	95.276067	16.249767000000002	5.0	29.253853999999997	13.348673000000002	6.0	0.039025	15.355777	2.0	28.826883000000002	19.840822	3.0	17.443247
153.0	3.0	31.365531	23.769855	78.175393	1.756615	0.160436	0.370233	0.9892850000000001	0.12185399999999999	3.361097	4.0	26.923237	19.216746	6.0	0.957701	2.655132	4.0	1.442812	2.029503	2.0	51.868231	10.503872	5.0	36.674564000000004	9.99794	4.0	93.215807	12.453591000000001	3.0	0.048213	4.78313	5.0	65.622235	2.006945	2.0	88.15659000000001
164.0	3.0	68.487989	93.841574	31.949718	66.89336999999999	0.252259	0.9701290000000001	0.626975	0.76441	6.913425999999999	3.0	7.079866	11.418532	2.0	0.010851000000000001	5.120644	3.0	6.107521	0.07417	1.0	77.859724	18.955292	6.0	61.538647999999995	21.574619000000002	3.0	44.955597999999995	21.173897	4.0	0.027395	11.570028	1.0	19.478771	7.433211999999999	3.0	48.826135
168.0	3.0	7.602684	77.763462	54.38590799999999	13.155451999999999	0.7523850000000001	0.398492	0.8890040000000001	0.285021	20.182563000000002	1.0	78.565646	16.068253	2.0	0.012129000000000001	5.669949	6.0	95.528425	3.231378	3.0	35.934441	3.07471	3.0	94.87074100000001	5.5262709999999995	4.0	30.107573	21.721322	3.0	0.048975	14.361556	5.0	36.291990999999996	7.400662	4.0	14.747851999999998
170.0	3.0	13.726169	83.8696	38.505139	26.248365000000003	0.920535	0.371027	0.302325	0.41369399999999995	2.494199	6.0	39.968901	22.02842	1.0	0.036738	4.417791	3.0	7.786389999999999	2.89554	2.0	57.536936	6.461996	3.0	74.391038	15.722253	4.0	82.540655	12.123244	4.0	0.068861	11.177753	2.0	28.736628999999997	18.713869	5.0	94.345093
172.0	3.0	52.925613	72.20218	7.303021	25.501846	0.24436799999999997	0.285541	0.337338	0.327862	7.605772999999999	6.0	90.033463	5.623411	2.0	0.118692	0.152152	6.0	7.387293	5.296747	6.0	11.190167	23.188173000000003	5.0	72.12674100000001	7.7796389999999995	1.0	91.258235	14.715926000000001	5.0	0.040429	5.892652	5.0	65.908681	13.139894	1.0	85.792038
174.0	3.0	95.363285	93.779553	68.505296	37.189821	0.816932	0.232514	0.643278	0.330461	20.831836	5.0	20.052846	2.772875	4.0	0.02373	5.1631290000000005	5.0	43.788558	1.07255	4.0	20.925729	17.641402	5.0	43.581404	14.288953	4.0	69.91024200000001	20.072419	5.0	0.029356	14.457891	5.0	21.521631	22.259938000000002	4.0	29.74421
192.0	3.0	53.238181999999995	64.116578	87.18726099999999	63.314188	0.943729	0.347091	0.9752540000000001	0.609442	17.727264	5.0	55.564856000000006	9.017532000000001	3.0	0.020334	5.41218	5.0	31.617239	6.212359999999999	2.0	80.170507	10.105825999999999	1.0	10.33437	23.109718	3.0	37.787933	7.748624	4.0	0.17798	10.301703	5.0	56.622268000000005	9.093996	5.0	85.876576
193.0	3.0	8.855369	26.492917	88.777455	45.894456	0.2812	0.448643	0.436341	0.326333	16.780504	6.0	95.807929	5.604918	3.0	0.020761	3.939342	2.0	43.18425	1.169094	1.0	17.275365	13.430470000000001	2.0	36.431838	12.484147	4.0	79.16783199999999	2.477533	6.0	0.029492	10.058678	6.0	61.638408	9.77632	4.0	15.076424
196.0	3.0	58.511306000000005	59.545499	89.994814	44.083062	0.7365010000000001	0.14558800000000002	0.8070729999999999	0.712669	21.758526999999997	6.0	9.989613	15.123535999999998	6.0	0.018758	3.5332559999999997	5.0	38.405634	6.1276720000000005	3.0	42.147779	21.923114	6.0	3.3973910000000003	18.289157	4.0	42.619568	8.949392999999999	5.0	0.012445	15.897208	5.0	70.73419799999999	16.789104000000002	2.0	24.753922
203.0	3.0	50.947931	96.164379	48.868305	40.597228	0.782935	0.540165	0.374198	0.791883	17.05901	5.0	95.24124499999999	2.843353	5.0	0.012434	3.787294	3.0	19.625412	6.106435	3.0	30.441879999999998	10.414722	5.0	32.619143	14.63328	4.0	61.1347	2.1466060000000002	6.0	0.011792	7.190866000000001	3.0	6.894897	22.110092	3.0	90.87546400000001
211.0	3.0	11.413588	59.3373	51.277029999999996	65.169487	0.442838	0.491068	0.8579530000000001	0.49518900000000005	10.870389	3.0	67.198475	0.90715	5.0	0.045612	0.5970979999999999	2.0	99.516227	0.830966	4.0	82.921201	16.786443	2.0	84.271516	14.892252	6.0	30.151085	4.587842	5.0	0.010356	7.836859	2.0	88.606149	1.762415	4.0	77.386487
215.0	3.0	29.849975	35.122637	44.467544000000004	55.08804	0.978126	0.45796499999999996	0.375709	0.640232	16.679785	4.0	7.05845	8.9793	2.0	0.029362	0.15366	5.0	67.50405	2.4483900000000003	2.0	8.059698	16.81278	6.0	63.9732	17.734442	2.0	75.32159	15.245009	2.0	0.012761	7.945567	4.0	88.22316	19.524445999999998	2.0	89.767157
224.0	3.0	16.055319	3.670696	59.266125	68.98514399999999	0.46499700000000005	0.116749	0.447891	0.7301810000000001	22.377717999999998	5.0	56.330518000000005	15.996306	1.0	0.011352	3.4236720000000003	5.0	32.228832000000004	3.004803	3.0	20.222519000000002	8.893697	5.0	38.687613	16.477416	1.0	94.530816	11.870415	1.0	0.800211	14.057681	3.0	43.849531	12.387619	2.0	13.100956
228.0	3.0	3.930229	18.964144	29.646411999999998	13.321341	0.188922	0.862876	0.675303	0.49860299999999996	3.060421	2.0	38.145790000000005	17.927054000000002	3.0	0.032223	3.987458	2.0	78.17224300000001	5.152977	5.0	89.753672	10.969448	6.0	1.1427690000000001	3.3787839999999996	5.0	52.167433	6.330677	2.0	0.025533	2.563403	6.0	7.946654	8.57508	5.0	63.932901
230.0	3.0	15.323276000000002	55.494071	19.256063	56.292013	0.480993	0.833247	0.256402	0.161218	11.298455	2.0	77.676211	20.947733	1.0	0.089978	2.776519	6.0	69.574841	3.746772	3.0	93.94304100000001	20.415551999999998	2.0	20.320219	11.955573	3.0	33.621167	3.270228	1.0	0.015823	5.985213	6.0	2.980028	5.0971470000000005	6.0	91.615651
232.0	3.0	8.757037	78.634807	41.317	35.007876	0.579152	0.888416	0.46583199999999997	0.159315	18.650654	3.0	40.353265	10.028411	6.0	0.015215000000000001	2.897702	2.0	96.63529799999999	4.952776	2.0	87.04502099999999	16.88789	5.0	3.517389	15.837326999999998	5.0	57.560524	19.397542	3.0	0.062702	9.367294000000001	4.0	77.357017	8.225149	3.0	11.369314
236.0	3.0	27.787483	14.416026	76.37742	71.091071	0.550276	0.38674000000000003	0.876289	0.7799510000000001	20.690804999999997	4.0	64.66739100000001	4.079461	3.0	0.055390999999999996	4.691746	4.0	74.650728	0.7961699999999999	6.0	44.178754	10.526056	6.0	58.849627000000005	19.617663	3.0	58.70755	0.390214	3.0	0.021856999999999998	18.412235	4.0	10.319939	13.034141	5.0	97.614395
246.0	3.0	7.506104	70.201303	25.467979999999997	30.708661	0.9305540000000001	0.21665399999999999	0.249486	0.72536	11.248517999999999	6.0	66.623696	14.448958	6.0	0.027932	0.198234	1.0	68.228382	4.858527	6.0	44.699376	14.09852	6.0	85.85028	22.080306	5.0	65.518982	15.216963	6.0	0.024638999999999998	1.341343	5.0	61.004658	4.105044	4.0	36.189464
250.0	3.0	43.042702	37.517109000000005	24.374103	67.140146	0.812978	0.522357	0.9956290000000001	0.5248520000000001	21.94475	4.0	94.650497	7.42132	2.0	0.058901999999999996	1.511314	3.0	76.852928	3.910732	1.0	35.958399	3.107437	1.0	22.779232999999998	2.90613	5.0	59.455335	10.235648	2.0	0.017856999999999998	2.316071	6.0	69.134562	6.7415	6.0	66.370864
252.0	3.0	8.730511	96.99995799999999	83.22063100000001	79.048213	0.546894	0.9760209999999999	0.8559459999999999	0.205443	17.49022	3.0	66.16481	15.551689000000001	3.0	0.011921	0.814218	5.0	87.359619	3.5594900000000003	2.0	45.423763	12.413838	2.0	26.354826	8.525544	4.0	43.998219	22.893773	2.0	0.017439	14.218967000000001	6.0	20.331854999999997	10.64428	4.0	60.297462
253.0	3.0	24.484555	41.877140000000004	44.170805	81.561213	0.572104	0.6253770000000001	0.7948109999999999	0.37445	8.062389	4.0	71.326349	5.569592	3.0	0.07456	1.265343	4.0	64.099896	1.6878389999999999	1.0	96.261703	8.606686	6.0	58.408840000000005	16.468609	5.0	83.146589	18.890247	4.0	0.031858	16.261264999999998	5.0	81.834756	24.897579999999998	1.0	11.561726
262.0	3.0	82.942231	79.601443	66.664186	34.298967	0.221687	0.783299	0.391445	0.552279	12.989805	3.0	58.719618000000004	4.716658	5.0	0.030074	4.219906	5.0	73.62827800000001	5.622542	4.0	97.233094	9.431663	5.0	34.093456	18.310311	6.0	53.822433	1.4742979999999999	4.0	0.010951	10.662339999999999	6.0	68.692477	19.278678	2.0	64.132126
268.0	3.0	49.632843	69.19703	28.315571999999996	41.134221999999994	0.601506	0.32045500000000005	0.792899	0.946886	6.084849	1.0	19.839401000000002	10.204047000000001	6.0	0.012961000000000002	4.8725629999999995	2.0	38.489282	2.280278	2.0	40.297658	9.050225	3.0	94.327564	17.520553	2.0	61.381702000000004	15.177802	4.0	0.015681999999999998	16.680919	2.0	91.929138	10.886382000000001	5.0	26.538346
269.0	3.0	49.70105	61.932469999999995	52.100491	83.294682	0.35102300000000003	0.935558	0.363863	0.945543	12.872866	6.0	15.440210999999998	20.032042	4.0	0.102479	2.284493	2.0	28.145394	5.010146	5.0	23.069546	18.534663000000002	4.0	55.597787	19.398013	3.0	16.162767000000002	16.943614	2.0	0.018409000000000002	15.709934	6.0	64.46534799999999	8.230219	4.0	56.077076
273.0	3.0	64.785946	66.68704100000001	14.498982999999999	97.03603299999999	0.33979699999999996	0.9961209999999999	0.57148	0.930894	4.062379	2.0	93.968197	0.990122	5.0	0.011632	3.9066019999999995	1.0	82.217352	3.239102	3.0	11.335359	15.610048	6.0	70.784748	4.651994	2.0	60.450106999999996	23.298033	2.0	0.018686	17.984282	6.0	74.142652	11.258096	5.0	47.9587
276.0	3.0	64.792058	90.239239	86.52975500000001	35.093624	0.9982989999999999	0.375761	0.7009989999999999	0.221729	18.283865	1.0	49.448423	1.3622969999999999	1.0	0.021454	2.017887	2.0	19.794193	3.784268	4.0	29.31195	18.750204	1.0	22.930244000000002	11.423747	5.0	82.897686	11.458799	5.0	0.014059	18.808132	3.0	68.42313299999999	10.4335	4.0	2.70287
292.0	3.0	49.441065	23.335909	27.445133000000002	69.73661700000001	0.334283	0.957498	0.458794	0.7822020000000001	12.779871	4.0	94.779351	21.372660999999997	3.0	0.045066	5.270324	2.0	54.721571	2.525992	5.0	36.989488	1.8084240000000003	6.0	22.077379999999998	9.950753	4.0	35.494602	7.477773	4.0	0.070164	18.959373	1.0	43.516521999999995	12.359898	6.0	68.21572900000001
299.0	3.0	12.459539	27.333116999999998	22.114789000000002	45.460581	0.9919549999999999	0.459264	0.852456	0.721009	16.988495999999998	4.0	31.755294	0.523123	6.0	0.028275	1.047582	3.0	20.450132	1.506606	1.0	55.83189	18.12191	6.0	92.42661600000001	21.777798999999998	4.0	12.925142999999998	5.9813480000000006	3.0	0.075519	7.931866	4.0	78.490532	22.677871	5.0	76.65334
307.0	3.0	61.586214	85.861933	52.361344	25.464057999999998	0.886238	0.508151	0.354813	0.254871	11.439665	4.0	92.65751	11.707496	2.0	0.015967	3.5705160000000005	2.0	61.843552	6.197192	5.0	83.489073	17.254821	6.0	52.612727	22.619691	5.0	26.139357	3.833243	3.0	0.011408	6.639054	1.0	73.55423	5.012736	5.0	99.814764
308.0	3.0	92.096735	38.410352	84.863605	50.008969	0.724577	0.462484	0.649239	0.8541350000000001	8.767994999999999	3.0	81.682541	14.166666000000001	3.0	0.025477	5.9738620000000004	1.0	89.098398	4.372533	5.0	82.805539	19.775813	6.0	98.030868	3.198194	6.0	43.176536999999996	14.337545	1.0	0.073081	11.039533	5.0	20.079079999999998	25.152506	2.0	33.234934
317.0	3.0	89.290049	20.644764000000002	16.622298999999998	15.483823999999998	0.275827	0.144038	0.25798699999999997	0.47836300000000004	2.268153	6.0	1.525407	21.528423	3.0	0.021588999999999997	4.753667	5.0	17.226128	1.901945	1.0	87.77242199999999	23.497270999999998	3.0	56.421606999999995	5.247079	6.0	41.560339	22.799995000000003	2.0	0.025484	6.149458999999999	2.0	33.994879	14.400433999999999	1.0	32.329916
319.0	3.0	6.838316000000001	48.292033	63.39420500000001	7.735904	0.192588	0.9846389999999999	0.404996	0.270036	11.219844	3.0	76.424409	22.167421	5.0	0.024154	2.69342	6.0	51.772804	5.390775	5.0	67.335087	19.19754	5.0	38.779025	15.521088	3.0	38.926753999999995	9.846619	2.0	0.011464	4.3589269999999996	1.0	23.295634	10.689211	5.0	41.170099
320.0	3.0	66.425129	12.971814	76.643788	55.379408	0.24165	0.878315	0.341118	0.596663	12.273061	2.0	97.82540300000001	12.663967	3.0	0.180552	2.180477	6.0	3.3189319999999998	3.103119	1.0	92.45551	6.074264	1.0	91.112932	16.299637	1.0	86.548427	10.068332	5.0	0.017741999999999997	14.953264	2.0	12.231172	9.910202	4.0	78.741928
322.0	3.0	62.726960999999996	12.335572	19.808412	68.858723	0.329997	0.927867	0.44205200000000006	0.550953	15.322222	4.0	61.09391	10.081991	5.0	0.040335	2.879464	3.0	48.515471000000005	3.979304	2.0	77.036681	2.398916	1.0	52.129849	24.115961	2.0	62.22935	13.790610000000001	3.0	0.026061	18.752842	2.0	86.199386	23.324818	3.0	29.614346
325.0	3.0	20.761664	96.849721	75.603706	92.053143	0.31151999999999996	0.264633	0.9823200000000001	0.42203599999999997	4.977879	1.0	4.394435	20.309993	6.0	0.012469	4.286437	6.0	73.429452	3.975374	3.0	61.572790000000005	21.755423	4.0	59.519042000000006	24.133016	6.0	85.339411	10.030042	6.0	0.108802	18.735329	5.0	61.151968999999994	22.664981	2.0	65.621535
