uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
40.0	3.0	21.169106	35.173309	52.966599	97.434791	0.477339	0.27382	0.316085	0.396408	8.51961	5.0	74.228358	3.146332	2.0	0.065349	12.238571	6.0	73.269906	7.338092999999999	3.0	88.621549	23.816979	5.0	36.998907	7.944899	4.0	0.013319	4.4616430000000005	5.0	17.825709	4.478789	4.0	49.403442999999996	13.225515	1.0	22.293104
41.0	3.0	25.359314	72.20475	14.37275	36.151794	0.808946	0.6219520000000001	0.18999000000000002	0.31808600000000004	11.215425999999999	4.0	87.887485	10.362682000000001	3.0	0.029276	7.425981	6.0	37.390377	20.183676000000002	2.0	61.025434	18.460808	3.0	55.386097	5.572086	3.0	0.013262999999999999	3.1393720000000003	2.0	49.298708000000005	4.933986	6.0	38.8693	14.480494	2.0	10.024671000000001
43.0	3.0	84.736968	36.098057	14.938739000000002	50.453584	0.32104699999999997	0.5344369999999999	0.9940690000000001	0.456992	11.445871	1.0	98.92378000000001	2.6194349999999997	6.0	0.011554	14.017707999999999	5.0	17.340751	4.565862999999999	1.0	84.50298599999999	6.516859999999999	1.0	11.359595	18.598304000000002	4.0	0.017888	3.1457439999999997	6.0	14.696257000000001	0.347081	5.0	98.44676199999999	13.203906	5.0	16.410823999999998
53.0	3.0	92.13562900000001	28.740505	62.127146999999994	7.933687	0.953938	0.5758409999999999	0.9607979999999999	0.473102	13.923364999999999	1.0	13.538997	6.350846	6.0	0.011628	17.219268	3.0	68.69454499999999	20.379603	5.0	25.483788	6.120006	6.0	94.37888199999999	7.724508999999999	4.0	0.034002	1.6273389999999999	3.0	33.81333	2.212308	3.0	95.25920500000001	3.9732510000000003	2.0	30.716665000000003
54.0	3.0	55.324753	62.958739	95.390436	47.756599	0.8355739999999999	0.62454	0.765781	0.276202	4.389085	5.0	29.567505	22.394115	4.0	0.015672	15.585477	6.0	95.053775	17.409473000000002	4.0	32.252967	14.363485999999998	3.0	89.513921	14.337239000000002	5.0	0.027025999999999998	3.407986	6.0	95.952119	5.864962	4.0	97.70991	16.608061	5.0	74.436346
57.0	3.0	15.95398	11.081244	15.048995000000001	82.063724	0.543673	0.12476	0.115008	0.9113469999999999	13.930187	1.0	41.638226	12.441315	6.0	0.08519	11.396101	5.0	78.49941	2.679604	6.0	23.848198999999997	12.995586999999999	2.0	77.970522	12.35478	4.0	0.025879000000000003	4.138889	5.0	19.276304	2.334619	2.0	81.34004300000001	18.482773	4.0	78.139548
65.0	3.0	50.722108	17.763220999999998	75.01860699999999	89.759142	0.36051300000000003	0.293628	0.179449	0.8782120000000001	17.242601	5.0	71.498499	19.668382	3.0	0.019251	16.204078	3.0	95.028327	22.694267	2.0	93.65390500000001	4.007007	3.0	85.672889	2.077455	1.0	0.054534000000000006	1.390566	5.0	13.194962	5.451824	5.0	60.89888199999999	23.046776	1.0	9.909892
66.0	3.0	4.465471	26.154135	40.017283	84.88454899999999	0.11056700000000001	0.131203	0.246648	0.585467	20.609885000000002	2.0	73.669043	23.105328	4.0	0.010937	9.6958	6.0	10.329986	17.868282	1.0	30.521578	22.57231	1.0	39.982966	17.79115	2.0	0.016493	0.755137	4.0	99.04314000000001	0.917691	3.0	47.220735999999995	3.499083	2.0	44.202914
72.0	3.0	56.125877	46.387275	95.575391	86.792377	0.873757	0.823541	0.10956099999999999	0.865242	18.102104	4.0	87.39384100000001	8.454203999999999	5.0	0.021847	14.981437	2.0	57.318645999999994	17.960247	3.0	72.550127	19.077932	6.0	54.754349	8.114227	1.0	0.02289	5.807558	5.0	41.623067	5.4030879999999994	2.0	1.746621	23.796132999999998	2.0	31.875787
82.0	3.0	41.633092	74.444451	70.089674	13.03542	0.33188	0.5311680000000001	0.847268	0.48732299999999995	4.533957	6.0	14.337523999999998	24.360106	6.0	0.040126999999999996	14.379362	3.0	3.962486	12.527631	5.0	74.798343	20.905711	2.0	60.150009999999995	8.714375	4.0	0.064304	2.5943490000000002	1.0	17.39251	2.351098	6.0	37.830187	9.500606	1.0	59.591286
84.0	3.0	17.859576999999998	19.699873999999998	50.42324	61.877168999999995	0.313924	0.975613	0.362255	0.653036	0.5932609999999999	1.0	13.122777	20.021227	6.0	0.17557799999999998	5.834393	3.0	26.886715000000002	8.544194000000001	2.0	58.349515000000004	7.973806	1.0	77.070847	11.544373	4.0	0.030923000000000003	3.7021269999999995	5.0	52.96878100000001	1.4110260000000001	5.0	47.217009999999995	20.689342	1.0	30.551846
93.0	3.0	22.606388	46.659486	47.476721999999995	76.61921	0.499729	0.245259	0.8298270000000001	0.29292199999999996	4.334478	2.0	93.060005	19.368305	2.0	0.013762	18.101497	3.0	16.046312	14.572068	5.0	16.003970000000002	9.048072	6.0	14.51094	21.386210000000002	2.0	0.057786000000000004	5.780774	1.0	27.704644000000002	3.6989449999999997	4.0	61.478634	8.716154	6.0	53.99788
95.0	3.0	61.966956999999994	74.024097	65.096539	44.2071	0.558067	0.156431	0.9440219999999999	0.6393800000000001	3.303172	5.0	45.702282000000004	19.506693	1.0	0.013147999999999998	12.123796	4.0	38.726846	6.602139	2.0	59.163214	13.252443	5.0	65.324334	0.550808	3.0	0.012334999999999999	5.706995	2.0	52.170365999999994	3.739189	5.0	26.79105	2.027021	6.0	73.035422
98.0	3.0	13.994069	55.604032	12.21366	87.658856	0.483766	0.196318	0.436201	0.36298	4.168055000000001	1.0	20.626015	1.908549	3.0	0.036041000000000004	14.850031	4.0	21.681391	22.847131	4.0	54.08553199999999	7.265630000000001	2.0	62.846988	2.453348	5.0	0.013312000000000001	1.609319	2.0	70.51780699999999	3.760906	2.0	76.896067	5.293085	1.0	1.926654
106.0	3.0	64.091135	75.079826	71.18800999999999	99.54348399999999	0.49313100000000004	0.548226	0.894173	0.6003149999999999	19.613923	6.0	46.360458	7.719530000000001	6.0	0.015055	8.988375	6.0	36.842717	5.575308000000001	4.0	25.960886	14.590137	3.0	40.212519	5.767941	6.0	0.010387	1.801939	4.0	80.94799	3.8660360000000003	5.0	83.755948	19.931162	6.0	31.749264
107.0	3.0	1.9451189999999998	78.871804	16.930606	61.367959	0.808395	0.202265	0.70262	0.35254	3.768901	3.0	9.094373	10.602959	5.0	0.020641	0.362245	1.0	18.459037	15.020356	6.0	79.688642	13.817064000000002	4.0	43.770151	10.167516	3.0	0.016600999999999998	2.675131	3.0	71.95056600000001	2.831872	5.0	12.504511	6.372397	1.0	54.174002
114.0	3.0	94.71125	67.497029	51.714748	22.338252999999998	0.632376	0.442375	0.765749	0.36887	11.036636	6.0	51.763591	1.28776	2.0	0.010195000000000001	13.02576	5.0	53.842524	21.027962	2.0	17.966398	24.665162	3.0	66.169207	21.318684	3.0	0.010057	1.18612	6.0	54.316349	3.343058	3.0	70.28855300000001	10.590349	3.0	16.813382999999998
119.0	3.0	55.06801	63.560534	97.262401	37.2711	0.64608	0.638811	0.50932	0.125854	10.054267	1.0	68.17054499999999	14.674005	2.0	0.14996800000000002	17.275926000000002	3.0	59.595597	8.053632	4.0	29.732165000000002	19.737376	4.0	34.478969	24.257787	5.0	0.107949	2.498862	5.0	47.328621999999996	3.350379	5.0	50.213988	24.068201000000002	3.0	65.328636
126.0	3.0	26.128637	72.10414200000001	32.380225	25.411144	0.41977200000000003	0.25959699999999997	0.913883	0.5017550000000001	9.616754	5.0	9.256494	11.245783	5.0	0.025931	6.985552	2.0	34.044193	10.188104	6.0	79.646188	0.838166	3.0	55.973916	14.444735999999999	5.0	0.05164	4.60079	4.0	53.637613	4.635957	4.0	68.74517	21.226242000000003	1.0	3.556086
127.0	3.0	26.604718	46.63974	49.701778999999995	25.996129	0.143241	0.661158	0.1689	0.822075	15.763452	1.0	19.128193	17.734605	3.0	0.010205	9.328653	5.0	18.437455	11.275875	6.0	31.252371999999998	14.511257	2.0	27.878404999999997	10.092514999999999	5.0	0.020027	4.048925	4.0	57.377345999999996	5.385581	5.0	57.539281	21.749913	1.0	48.570543
131.0	3.0	62.286039	19.448456	97.603288	35.202366	0.160877	0.756225	0.429965	0.468537	13.914372	4.0	78.321387	7.106808	5.0	0.010296	16.441668	5.0	17.448923999999998	4.81749	1.0	13.467669	14.422676000000001	1.0	76.199694	5.959499	4.0	0.026160000000000003	3.938346	4.0	30.711357	1.93461	5.0	26.366546000000003	16.573288	3.0	8.790821000000001
136.0	3.0	95.31034	4.297438	2.533793	24.054853	0.9777379999999999	0.170353	0.466296	0.14973599999999998	1.341847	6.0	12.377099000000001	21.706329	3.0	0.023023	8.684699	2.0	72.266563	11.653249	5.0	68.680554	18.335008	5.0	84.669076	4.00729	4.0	0.013963999999999999	1.276571	1.0	23.323731	2.41584	2.0	26.6746	11.992595	3.0	3.916527
140.0	3.0	80.03013399999999	44.345333000000004	21.206781	41.800353	0.162064	0.864028	0.549898	0.408638	8.634534	3.0	91.538149	18.149642	2.0	0.025976	3.9776300000000004	3.0	18.686536	14.692312	5.0	19.224242	20.123646	3.0	66.42096	0.798994	5.0	0.016057	3.251211	6.0	69.695121	2.9438470000000003	6.0	94.9212	17.653265	3.0	37.496128999999996
149.0	3.0	9.557473	77.50679699999999	97.205458	14.208808	0.17094700000000002	0.29399899999999995	0.455838	0.146178	13.974219	2.0	81.710146	23.811698	3.0	0.026042000000000003	3.245829	5.0	85.459389	23.194194	2.0	82.893417	9.653362	3.0	85.21296	4.695323	2.0	0.021195	5.513543	5.0	19.271810000000002	0.6603979999999999	5.0	48.089443	4.011926	4.0	52.756547
150.0	3.0	36.153083	82.741699	34.248311	45.9985	0.90389	0.289623	0.873158	0.196122	18.344120999999998	5.0	95.457376	8.11019	4.0	0.04023	6.687649	2.0	43.209769	17.78558	1.0	84.198715	2.117929	6.0	87.192323	14.836445999999999	3.0	0.043571	0.30539299999999997	3.0	77.197743	4.376519	5.0	31.92328	24.489447	6.0	15.439117000000001
157.0	3.0	10.538281	70.912278	64.280576	10.555758	0.7460640000000001	0.41487700000000005	0.739981	0.234438	7.749246	2.0	78.369412	9.219658	2.0	0.027688	14.956172	6.0	35.345976	13.807896	3.0	9.919547	22.896555	3.0	48.471529	14.493402	2.0	0.013725999999999999	3.088699	5.0	77.668454	1.371003	2.0	34.557033000000004	15.4122	5.0	87.466778
158.0	3.0	65.493782	89.63721600000001	92.70754000000001	59.986275	0.469135	0.723584	0.278115	0.410941	6.653777000000001	5.0	66.676978	13.282914000000002	4.0	0.010806999999999999	4.56668	2.0	79.056795	20.812134	4.0	18.203260999999998	3.28431	1.0	81.818443	23.686373	4.0	0.014572	5.470497	3.0	90.252996	1.414109	5.0	36.944894	6.615008	6.0	67.626078
160.0	3.0	42.338582	74.109216	10.287322	48.93288	0.589044	0.859716	0.20625500000000002	0.37649499999999997	5.309569000000001	4.0	3.7620699999999996	1.144059	5.0	0.012125	10.247411999999999	5.0	1.6696959999999998	11.272897	3.0	87.821217	16.368732	6.0	3.999321	11.641338000000001	1.0	0.027607	5.46105	2.0	86.795451	4.204505	2.0	14.527870000000002	19.739145999999998	2.0	32.143312
161.0	3.0	59.829839	25.627989000000003	14.027804999999999	80.194488	0.702866	0.582364	0.24847199999999997	0.7878689999999999	12.530617999999999	1.0	53.21474	14.948099	3.0	0.013451	15.953442	3.0	68.224674	12.101653	4.0	75.405465	19.031948999999997	3.0	55.443431000000004	11.935193	5.0	0.011701000000000001	1.772288	3.0	23.077262	0.658309	6.0	51.057053	14.091664999999999	3.0	35.51396
170.0	3.0	37.385228000000005	80.61375	93.475718	95.243994	0.8792979999999999	0.486199	0.8455879999999999	0.402109	20.65384	4.0	37.571834	14.695035999999998	5.0	0.010737	4.8596580000000005	2.0	49.182702	7.093222999999999	2.0	55.140622	20.012299	3.0	51.436173	4.091436	3.0	0.014156	5.254708	6.0	30.546805	3.558881	5.0	85.546672	6.1895430000000005	3.0	54.803816000000005
171.0	3.0	14.451407999999999	69.312343	35.623394	34.17742	0.6726449999999999	0.9180280000000001	0.310973	0.8741700000000001	16.179953	6.0	14.556137	19.721917	1.0	0.013181	13.242942999999999	4.0	41.865575	3.7955989999999997	3.0	48.083719	7.366283	4.0	17.125803	15.257797	4.0	0.058339999999999996	5.19174	2.0	30.341615	2.441826	1.0	62.031828000000004	13.171314	5.0	42.405448
177.0	3.0	32.296819	16.377276000000002	10.891973	84.13770500000001	0.511542	0.8372569999999999	0.23579699999999998	0.17944000000000002	17.282099	3.0	47.725409	15.818923000000002	6.0	0.010702	2.245103	3.0	7.6593729999999995	2.521293	3.0	97.26597	11.410071	2.0	95.472959	4.024758	5.0	0.049787	4.897049	6.0	81.811144	2.23178	3.0	56.520582	16.160245	4.0	45.897956
181.0	3.0	38.989333	12.844508	3.0782990000000003	45.285216999999996	0.998365	0.364051	0.518012	0.798175	2.048332	2.0	99.799	3.760414	3.0	0.014119	8.961244	1.0	17.698610000000002	5.549971	4.0	25.253514000000003	10.626272	4.0	91.533868	1.012994	4.0	0.333994	1.149543	6.0	41.934114	2.3427919999999998	5.0	19.016118	3.302193	6.0	50.549233
191.0	3.0	63.41695	93.915099	18.3046	13.72529	0.499716	0.646559	0.463321	0.530184	16.873053	5.0	77.817615	10.220436999999999	5.0	0.010999	11.308161	2.0	31.117690000000003	9.39039	1.0	64.463945	14.764323999999998	6.0	71.555679	4.696104	6.0	0.010819	0.087952	2.0	58.592231000000005	1.944791	5.0	3.96505	14.983765	1.0	37.351587
193.0	3.0	27.755940000000002	79.61659	65.903882	27.231828999999998	0.9031110000000001	0.771972	0.445801	0.391806	0.67078	6.0	68.18640699999999	8.721112	6.0	0.164635	3.252497	6.0	66.604963	3.764965	3.0	29.006103000000003	17.323435999999997	4.0	75.657589	2.874884	1.0	0.011193	4.036007	4.0	61.065844999999996	0.41823299999999997	3.0	57.606062	3.4880449999999996	1.0	84.888185
197.0	3.0	34.613174	54.021632	6.348857	38.157646	0.37611	0.253835	0.12528699999999998	0.9633440000000001	5.7348930000000005	4.0	97.163354	21.560665	5.0	0.050129	16.676557	1.0	10.993575	19.37901	6.0	35.518484	4.398289	3.0	97.519703	21.061697	3.0	0.043886	3.610061	5.0	18.003751	5.034495	3.0	25.42341	11.432585000000001	4.0	71.514475
199.0	3.0	45.197264000000004	49.106901	62.281874	17.951276	0.5758300000000001	0.213218	0.7743260000000001	0.24874699999999997	8.744269000000001	2.0	74.591749	24.652309	1.0	0.012059	9.098281	2.0	76.34379799999999	10.054815	6.0	14.705881	5.156512	6.0	28.145309	13.929214000000002	2.0	0.020516	2.502902	4.0	61.234499	1.959341	4.0	82.46851099999999	22.185999	3.0	43.625406
212.0	3.0	14.392625	75.33793100000001	30.121875	46.306688	0.736032	0.925478	0.906056	0.284333	17.216998	5.0	5.621429	23.991785999999998	1.0	0.021066	0.8709	2.0	44.142626	21.036960999999998	6.0	92.390341	13.319162	1.0	36.640639	4.381916	6.0	0.010686	4.474569	6.0	66.490617	4.371867	6.0	43.101349	8.479436999999999	4.0	17.288641000000002
220.0	3.0	32.472305	83.39367	19.864565	20.137204	0.9448409999999999	0.570806	0.8947729999999999	0.602159	15.579689000000002	1.0	64.25341800000001	12.586511999999999	2.0	0.076713	13.710192999999999	2.0	43.577779	20.564137	6.0	45.484685	22.538001	4.0	67.513566	7.723028	5.0	0.023547	1.7203060000000001	2.0	28.181675	2.482806	3.0	29.721484000000004	8.328127	2.0	55.455406
223.0	3.0	18.96619	62.802049	57.879884999999994	59.103489	0.5814010000000001	0.47065100000000004	0.718626	0.40280900000000003	21.492134	2.0	12.688941	5.037965	3.0	0.018912	18.029465	3.0	5.041856	18.246331	2.0	47.836873	10.499322	4.0	83.75712299999999	16.967715	5.0	0.015661	4.0325809999999995	5.0	79.99068299999999	2.236025	4.0	9.105155	16.840055	4.0	81.737087
227.0	3.0	12.901083	95.586341	88.527005	8.898708000000001	0.970794	0.491728	0.5316069999999999	0.401852	16.027813000000002	5.0	91.022669	22.991464	1.0	0.046633999999999995	1.131739	4.0	93.644592	21.816119	1.0	7.931353	22.347041	3.0	74.052479	21.037914	5.0	0.021764	2.787014	4.0	95.854979	3.3499470000000002	6.0	97.501637	12.682503	6.0	2.682648
229.0	3.0	38.265683	11.448255	14.223145	43.560334000000005	0.203421	0.274936	0.25035799999999997	0.39352600000000004	10.840639999999999	4.0	91.85874	17.827019	1.0	0.060774	13.867723999999999	5.0	89.202671	2.729809	5.0	80.284437	17.94375	2.0	92.36990899999999	13.621076	5.0	0.013522999999999999	3.529612	1.0	76.48155899999999	3.626904	6.0	52.854831999999995	3.3922510000000003	4.0	63.596242000000004
231.0	3.0	55.61291899999999	26.232638	55.392517000000005	41.291381	0.921064	0.744496	0.5387029999999999	0.367023	2.010599	5.0	58.554838000000004	3.0250340000000002	3.0	0.027597000000000003	1.317975	6.0	36.785857	6.489537	2.0	61.123939	24.776292	2.0	99.453087	4.914186	2.0	0.017991	4.459478	1.0	45.749122	2.867844	4.0	48.240439	5.9704690000000005	4.0	46.992639000000004
233.0	3.0	39.974814	95.75770899999999	90.902208	29.535771999999998	0.494184	0.9251469999999999	0.8539899999999999	0.87426	16.732960000000002	3.0	66.082363	15.948204	3.0	0.019321	8.736348	4.0	27.614188000000002	20.881451000000002	6.0	36.064202	12.927072	2.0	8.810315	13.761083	5.0	0.013899000000000002	4.468156	6.0	15.439435999999999	3.751679	6.0	90.130184	5.604024	2.0	51.072739
238.0	3.0	28.192762	75.086997	46.513040000000004	30.337475	0.8521190000000001	0.204285	0.6176590000000001	0.19127	8.46125	2.0	71.84421400000001	21.541612	5.0	0.014577000000000001	17.414167000000003	6.0	93.10273199999999	21.041981	4.0	20.315002	2.93446	4.0	40.639837	24.053879000000002	5.0	0.045281	5.882364	1.0	72.661762	0.786259	6.0	79.401146	12.943778	3.0	86.962583
240.0	3.0	5.198432	18.494532	93.250248	28.644990999999997	0.143874	0.37715	0.8876219999999999	0.776578	9.601339	3.0	86.537925	7.246998	3.0	0.010391	16.922304999999998	2.0	3.1924189999999997	16.433239	4.0	90.279335	4.932019	4.0	58.715644999999995	3.25592	2.0	0.010429	5.464376000000001	3.0	15.891626	3.401607	4.0	22.160292000000002	19.498720000000002	3.0	87.063165
241.0	3.0	27.160406	25.333284	32.740295	64.31533	0.8925559999999999	0.44261999999999996	0.614522	0.238233	1.748746	5.0	13.961276999999999	22.262543	1.0	0.019454	15.376760999999998	2.0	21.268033	21.397571	1.0	46.746444	3.221937	3.0	87.991077	0.6291399999999999	6.0	0.032385000000000004	5.264454	1.0	34.095599	0.29023000000000004	2.0	57.536198999999996	25.290556	1.0	30.226604
253.0	3.0	22.177432999999997	32.737258000000004	96.05329499999999	75.91915	0.810314	0.296387	0.600704	0.32514499999999996	13.150601000000002	2.0	41.728671999999996	4.715358	1.0	0.011629	6.863546	5.0	42.926157	23.88061	3.0	12.806008	9.944659	4.0	52.69236	3.213387	5.0	0.020959000000000002	3.5491019999999995	6.0	87.698757	0.24244699999999997	5.0	5.97459	4.021257	6.0	97.78074699999999
255.0	3.0	76.750698	80.58055	48.420966	19.050948	0.737455	0.633671	0.9017930000000001	0.273543	15.402957999999998	4.0	86.774473	6.920346	3.0	0.010686	12.351583	5.0	46.222834000000006	12.976778	2.0	27.000321999999997	17.471598999999998	5.0	35.559626	5.5660739999999995	1.0	0.034619	2.533731	5.0	93.255606	2.774783	3.0	18.401166	5.156036	1.0	95.21968100000001
258.0	3.0	9.331622	63.22812	95.857596	70.20248000000001	0.709182	0.782852	0.507073	0.114436	16.781705	2.0	94.780316	13.570748000000002	2.0	0.033796	4.15906	5.0	34.829874	8.648586	1.0	40.195271999999996	10.125022999999999	3.0	50.728931	19.14997	6.0	0.094449	5.6285169999999995	6.0	19.535103	3.538701	5.0	73.860848	14.752807	3.0	69.474407
261.0	3.0	77.041179	47.636331	64.011197	73.59696600000001	0.947052	0.182756	0.49634799999999996	0.251969	2.371833	2.0	31.604129999999998	0.4226	2.0	0.010379000000000001	10.281417999999999	4.0	66.10543299999999	10.898466	4.0	38.036888	1.132034	4.0	74.54097900000001	23.771721	6.0	0.037538	2.5111689999999998	5.0	39.77395	0.83081	3.0	76.217311	22.902113	4.0	19.473564
262.0	3.0	2.545416	30.717065	16.429635	62.760678000000006	0.10067899999999999	0.9444610000000001	0.344066	0.37649499999999997	16.273939000000002	2.0	60.10742	14.953176000000001	2.0	0.026277	3.246146	4.0	18.45383	3.0468900000000003	3.0	13.42775	20.427884	6.0	81.730738	8.747301	5.0	0.030944	0.275611	5.0	53.973144999999995	2.710123	4.0	28.676231	4.871125	3.0	23.579348
265.0	3.0	96.624849	20.947968	34.137164	60.832599	0.778108	0.292428	0.530565	0.2921	12.824334	1.0	70.765467	20.145424	3.0	0.022381	12.367346000000001	4.0	47.395542999999996	4.244416999999999	5.0	47.83202	8.677133999999999	3.0	75.24861	20.301481	3.0	0.143371	5.552115000000001	1.0	41.981722	1.60671	1.0	93.400738	18.409592	2.0	48.838887
267.0	3.0	64.24911800000001	17.421282	43.663449	51.871465	0.8712780000000001	0.478584	0.410666	0.5849260000000001	24.110979	5.0	7.398807000000001	25.098859	1.0	0.035913	8.967023	5.0	45.548962	16.044531	6.0	12.886727	23.564296	5.0	33.064349	19.095414	6.0	0.014077000000000001	4.538901	1.0	56.926733999999996	4.522883	6.0	7.772664999999999	19.109220999999998	1.0	82.34159100000001
