index_no	uid	no_of_states	HH	HL	LH	LL	
112	1698	2	0	0	0.792	0.208	
113	1709	2	0	0	0.714	0.286	
114	1715	2	0	0	0.66	0.34	
115	1733	2	0	0	0.929	0.071	
116	1748	2	0	0	0.765	0.235	
117	1755	2	0	0	0.962	0.038	
118	1756	2	0	0	0.55	0.45	
119	1760	2	0	0.687	0.313	0	
120	1768	2	0	0	0.992	0.008	
121	1781	2	0	0	0.832	0.168	
122	1787	2	0	0	0.994	0.006	
123	1797	2	0	0	0.54	0.46	
124	1802	2	0	0	0.529	0.471	
125	1804	2	0	0	0.982	0.018	
126	1819	2	0	0.082	0.918	0	
127	1835	2	0	0	0.676	0.324	
128	1864	2	0	0.044	0.956	0	
129	1865	2	0	0	0.774	0.226	
130	1878	2	0	0	0.556	0.444	
131	1888	2	0	0	0.863	0.137	
132	1894	2	0	0	0.958	0.042	
133	1903	2	0	0.21	0.79	0	
134	1914	2	0	0	0.553	0.447	
135	1916	2	0	0	1	0	
136	1928	2	0	0	0.135	0.865	
137	1930	2	1	0	0	0	
138	1985	2	0	0	0.742	0.258	
139	1991	2	0	0	0.856	0.144	
140	2021	2	0	0	0.875	0.125	
141	2023	2	0	0	0.745	0.255	
142	2024	2	0	0	0.579	0.421	
143	2028	2	0	0.307	0.693	0	
144	2045	2	0	0	0.742	0.258	
145	2068	2	0	0	0.25	0.75	
146	2085	2	0	0	1	0	
147	2096	2	0	0	0.113	0.887	
148	2108	2	0	0	0.902	0.098	
149	2112	2	0	0	0.791	0.209	
150	2125	2	0	0	0.683	0.317	
151	2132	2	0	0	0.94	0.06	
152	2148	2	0	0	0.272	0.728	
153	2161	2	0	0	0.851	0.149	
154	2164	2	0	0	0.608	0.392	
155	2196	2	0	0	0.815	0.185	
156	2202	2	0	0.164	0.836	0	
157	2208	2	0	0	0.81	0.19	
158	2224	2	0	0	0.777	0.223	
159	2234	2	0	0.291	0.226	0.483	
160	2247	2	0	0	1	0	
161	2282	2	0	0	0.8	0.2	
162	2314	2	0	0.145	0.611	0.244	
163	2359	2	0	0	0.934	0.066	
164	2371	2	0	0.263	0.737	0	
165	2407	2	0	0	0.647	0.353	
166	2442	2	0	0	0.974	0.026	
167	2443	2	0	0	0.951	0.049	
168	2450	2	0	0	0.434	0.566	
169	2451	2	0	0	0.807	0.193	
170	2453	2	0	0	0.7	0.3	
171	2469	2	0	0	0.452	0.548	
172	2484	2	0	0	0.981	0.019	
173	2506	2	0	0	0.955	0.045	
174	2534	2	0	0	0	1	
175	2547	2	0	0	0.723	0.277	
176	2594	2	0	0	0.804	0.196	
177	2595	2	0	0	0.63	0.37	
178	2620	2	0	0	0.916	0.084	
179	2627	2	0	0	0.462	0.538	
180	2634	2	0	0	0.866	0.134	
181	2639	2	0	0	0.771	0.229	
182	2640	2	0	0	0.656	0.344	
183	2691	2	0	0	0.964	0.036	
184	2702	2	0	0	0.542	0.458	
185	2752	2	0	0	0.099	0.901	
186	2761	2	0	0	0.466	0.534	
187	2774	2	0	0.224	0.776	0	
188	2783	2	0	0	0.948	0.052	
189	2810	2	0	0	0.848	0.152	
190	2829	2	0	0	0.968	0.032	
191	2835	2	0	0.394	0.606	0	
192	2849	2	0	0.381	0.619	0	
193	2852	2	0	0	0.457	0.543	
194	2928	2	0	0	0.854	0.146	
195	2932	2	0	0	0.825	0.175	
196	2934	2	0	0	0.773	0.227	
197	2962	2	0	0	0.649	0.351	
198	3039	2	0	0	0.969	0.031	
199	3044	2	0	0	0.755	0.245	
200	3067	2	0	0.008	0.987	0.005	
201	3073	2	0	0	0.796	0.204	
202	3090	2	0	0	0.731	0.269	
203	3096	2	0	0	0.841	0.159	
204	3125	2	0	0	0.793	0.207	
205	3128	2	0	0	0.999	0.001	
206	3187	2	0	0	0.94	0.06	
207	3196	2	0	0	0.463	0.537	
208	3206	2	0	0	0.996	0.004	
209	3212	2	0	0	0.633	0.367	
210	3222	2	0	0	0.353	0.647	
211	3234	2	0	0	0.809	0.191	
212	3261	2	0	0	0.988	0.012	
213	3266	2	0	0.152	0.848	0	
214	3318	2	0	0.001	0.999	0	
215	3335	2	0	0	0.983	0.017	
216	3351	2	0	0	0.287	0.713	
217	3353	2	0.664	0.336	0	0	
218	3354	2	0	0	0.684	0.316	
219	3365	2	0	0	0.828	0.172	
220	3406	2	0	0	0.306	0.694	
221	3423	2	0	0	1	0	
222	3482	2	0	0.061	0.903	0.036	
223	3493	2	0	0	0.521	0.479	
224	3533	2	0	0	0.312	0.688	
225	3546	2	0	0	0.609	0.391	
226	3562	2	0	0	0.885	0.115	
227	3596	2	0	0	0.868	0.132	
228	3604	2	0	0.065	0.925	0.01	
229	3607	2	0	0.462	0.538	0	
230	3608	2	0	0	0.984	0.016	
231	3636	2	0	0	0.535	0.465	
232	3650	2	0	0	0.949	0.051	
233	3666	2	0	0	0.738	0.262	
234	3682	2	0	0	0.987	0.013	
235	3686	2	0	0	0.161	0.839	
236	3720	2	0	0	0.65	0.35	
237	3738	2	0	0	0.809	0.191	
238	3745	2	0	0.006	0.994	0	
239	3746	2	0	0	0.762	0.238	
240	3750	2	0	0	0.745	0.255	
241	3754	2	0	0	0.363	0.637	
242	3762	2	0	0	0.716	0.284	
243	3776	2	0	0	0.627	0.373	
244	3805	2	0	0	1	0	
245	3822	2	0	0	0.984	0.016	
246	3836	2	0	0	0.964	0.036	
247	3847	2	0	0	0.288	0.712	
248	3854	2	0	0.264	0.736	0	
249	3863	2	0	0	0.909	0.091	
250	3867	2	0.818	0.182	0	0	
251	3869	2	0	0.047	0.887	0.066	
252	3871	2	0	0	0.688	0.312	
253	3884	2	0	0	0.878	0.122	
254	3887	2	0	0.432	0.474	0.094	
255	3888	2	0	0	0.938	0.062	
256	3896	2	0	0	0.855	0.145	
257	3901	2	0	0	0.98	0.02	
258	3908	2	0	0	0.563	0.437	
259	3915	2	0	0	0.826	0.174	
260	3919	2	0	0	1	0	
261	3937	2	0	0	0.446	0.554	
262	3941	2	0	0	0.909	0.091	
263	3950	2	0	0	0.484	0.516	
264	3974	2	0	0	0.944	0.056	
265	3984	2	0	0	0.259	0.741	
266	4004	2	0	0	1	0	
267	4012	2	0	0	0.913	0.087	
268	4019	2	0	0	1	0	
269	4026	2	0	0	0.774	0.226	
270	4028	2	0	0	0.222	0.778	
271	4051	2	0	0	0.422	0.578	
272	4064	2	0	0	0.846	0.154	
273	4067	2	0	0.359	0.592	0.049	
274	4073	2	0	0	0.969	0.031	
275	4112	2	0	0	0.888	0.112	
276	4132	2	0	0	0.572	0.428	
277	4146	2	0.353	0.647	0	0	
278	4240	2	0	0	0.922	0.078	
279	4244	2	0	0	0.774	0.226	
280	4250	2	0	0	0.994	0.006	
281	4261	2	0	0	0.848	0.152	
282	4262	2	0	0	0.511	0.489	
283	4275	2	0	0	0.947	0.053	
284	4302	2	0	0	0.757	0.243	
285	4329	2	0	0	0.952	0.048	
286	4336	2	0	0	0.791	0.209	
287	4341	2	0	0	0.943	0.057	
288	4399	2	0	0	0.715	0.285	
289	4404	2	0	0	0.864	0.136	
290	4420	2	0	0	1	0	
291	4422	2	0	0	0.047	0.953	
292	4438	2	0	0	0.91	0.09	
293	4461	2	0	0	0.642	0.358	
294	4475	2	0	0.155	0.845	0	
295	4485	2	0	0.328	0.672	0	
296	4498	2	0	0	0.969	0.031	
297	4504	2	0	0	0.619	0.381	
298	4528	2	0	0	0.757	0.243	
299	4543	2	0	0	0.959	0.041	
300	4557	2	0	0.009	0.72	0.271	
301	4574	2	0	0	0.77	0.23	
302	4609	2	0	0	0.722	0.278	
303	4615	2	0	0	0.844	0.156	
304	4628	2	0	0	0.664	0.336	
305	4645	2	0	0	0.607	0.393	
306	4658	2	0	0	0.372	0.628	
307	4674	2	0	0.209	0.791	0	
308	4677	2	0	0	0.867	0.133	
309	4694	2	0.04	0	0.96	0	
310	4696	2	0	0	0.388	0.612	
311	4711	2	0	0	0.952	0.048	
312	4746	2	0	0	0.881	0.119	
313	4782	2	0	0	0.426	0.574	
314	4785	2	0	0.029	0.971	0	
315	4864	2	0	0.282	0.428	0.29	
316	4882	2	0	0	0.713	0.287	
317	4913	2	0	0	0.566	0.434	
318	4926	2	0	0.106	0.894	0	
319	4951	2	0	0.143	0.679	0.178	
320	4954	2	0	0	0.811	0.189	
321	5052	2	0	0	0.627	0.373	
322	5066	2	0	0	0.886	0.114	
323	5074	2	0	0	0.129	0.871	
324	5106	2	0	0	0.92	0.08	
325	5110	2	0	0	1	0	
326	5130	2	0	0	0.281	0.719	
327	5149	2	0	0	0.642	0.358	
328	5168	2	0	0	0.51	0.49	
329	5173	2	0	0.489	0.511	0	
330	5195	2	0	0	0.943	0.057	
331	5211	2	0	0	0.994	0.006	
332	5215	2	0	0	0.959	0.041	
333	5216	2	0	0	0.575	0.425	
334	5222	2	0	0	0.821	0.179	
335	5231	2	0	0	0.862	0.138	
336	5235	2	0	0	0.764	0.236	
337	5253	2	0	0.555	0.445	0	
338	5290	2	0	0	0.934	0.066	
339	5296	2	0	0	0.463	0.537	
340	5336	2	0	0	0.959	0.041	
341	5349	2	0	0	0.678	0.322	
342	5362	2	0	0	0.772	0.228	
343	5367	2	0	0	0.874	0.126	
344	5393	2	0	0	0.919	0.081	
345	5409	2	0	0.026	0.974	0	
346	5414	2	0	0	0.964	0.036	
347	5452	2	0	0	0.367	0.633	
348	5459	2	0	0	0.936	0.064	
349	5484	2	0	0	0.939	0.061	
350	5495	2	0	0.112	0.888	0	
351	5503	2	0	0	0.836	0.164	
352	5523	2	0	0	0.778	0.222	
353	5524	2	0	0	0.995	0.005	
354	5534	2	0	0	0.997	0.003	
355	5547	2	0	0.002	0.998	0	
356	5548	2	0	0	0.448	0.552	
357	5574	2	0	0	0.965	0.035	
358	5639	2	0	0	0.959	0.041	
359	5641	2	0	0	0.966	0.034	
360	5645	2	0	0.951	0.049	0	
361	5656	2	0	0	0.991	0.009	
362	5676	2	0	0	0.256	0.744	
363	5736	2	0.646	0.354	0	0	
364	5737	2	0	0	0.761	0.239	
365	5757	2	0	0	0.979	0.021	
366	5789	2	0	0	0.662	0.338	
367	5812	2	0	0.303	0.697	0	
368	5817	2	0	0.376	0.624	0	
369	5823	2	0	0	0.995	0.005	
370	5852	2	0	0.244	0.715	0.041	
371	5874	2	0	0.545	0.455	0	
372	5881	2	0	0	0.849	0.151	
373	5899	2	0	0	0.419	0.581	
374	5906	2	0	0.737	0.263	0	
375	5924	2	0	0	0.974	0.026	
376	5945	2	0	0	0.986	0.014	
377	5959	2	0	0	0.66	0.34	
378	5977	2	0	0	0.62	0.38	
379	5978	2	0	0	0.301	0.699	
380	5986	2	0	0	0.733	0.267	
381	5989	2	0	0	1	0	
382	6001	2	0	0.058	0.889	0.053	
383	6029	2	0	0	0.407	0.593	
384	6034	2	0	0	0.776	0.224	
385	6039	2	0	0	0.826	0.174	
386	6048	2	0	0	0.898	0.102	
387	6052	2	0	0	0.367	0.633	
388	6063	2	0	0	0.755	0.245	
389	6069	2	0	0	0.795	0.205	
390	6071	2	0	0	0.359	0.641	
391	6073	2	0	0	0.248	0.752	
392	6080	2	0	0	0.56	0.44	
393	6086	2	0	0	0.957	0.043	
394	6127	2	0	0	0.13	0.87	
395	6134	2	0.573	0	0.427	0	
396	6140	2	0	0.193	0.807	0	
397	6156	2	0	0.002	0.947	0.051	
398	6176	2	0	0	0.82	0.18	
399	6179	2	0	0	0.444	0.556	
400	6184	2	0	0	0.822	0.178	
401	6197	2	0	0	0.383	0.617	
402	6250	2	0	0	0.133	0.867	
403	6254	2	0	0	0.427	0.573	
404	6272	2	0	0	0.73	0.27	
405	6283	2	0	0	0.11	0.89	
406	6285	2	0	0	0.611	0.389	
407	6297	2	0	0	0.979	0.021	
408	6325	2	0	0	0.268	0.732	
409	6328	2	0	0	0.522	0.478	
410	6335	2	0	0	0.828	0.172	
411	6342	2	0	0	0.595	0.405	
412	6349	2	0	0	0.559	0.441	
413	6352	2	0	0	0.97	0.03	
414	6361	2	0	0	0.758	0.242	
415	6371	2	0	0	0.157	0.843	
416	6397	2	0	0	0.823	0.177	
417	6400	2	0	0.079	0.921	0	
418	6444	2	0	0.051	0.949	0	
419	6487	2	0	0.044	0.956	0	
420	6495	2	0	0	0.968	0.032	
421	6501	2	0	0.568	0.432	0	
422	6506	2	0	0	0.975	0.025	
423	6510	2	0	0.289	0.711	0	
424	6515	2	0	0	0.764	0.236	
425	6520	2	0	0.513	0.487	0	
426	6535	2	0	0	0.549	0.451	
427	6544	2	0	0	0.41	0.59	
428	6553	2	0	0	0.954	0.046	
429	6558	2	0	0	0.723	0.277	
430	6560	2	0	0	0.974	0.026	
431	6599	2	0	0	0.941	0.059	
432	6643	2	0	0.565	0.435	0	
433	6656	2	0	0.145	0.855	0	
434	6657	2	0	0	0.921	0.079	
435	6677	2	0	0	0.99	0.01	
436	6690	2	0	0	0.93	0.07	
437	6740	2	0	0.016	0.982	0.002	
438	6775	2	0	0	0.749	0.251	
439	6787	2	0	0	0.983	0.017	
440	6816	2	0	0	0.985	0.015	
441	6821	2	0	0	0.98	0.02	
442	6857	2	0	0	0.986	0.014	
443	6862	2	0	0	0.841	0.159	
444	6915	2	0	0	0.438	0.562	
445	6933	2	0	0.011	0.985	0.004	
446	6938	2	0	0.057	0.943	0	
447	6940	2	0	0	0.854	0.146	
448	6948	2	0	0	0.866	0.134	
449	6950	2	0	0	0.699	0.301	
450	6967	2	0	0	0.753	0.247	
451	6968	2	0	0	0.998	0.002	
452	6969	2	0	0	0.68	0.32	
453	6976	2	0	0	0.654	0.346	
454	6977	2	0	0	0.848	0.152	
455	6981	2	0	0.002	0.971	0.027	
456	6991	2	0	0	0.116	0.884	
457	6996	2	0	0	0.995	0.005	
458	7014	2	0	0	0.721	0.279	
459	7027	2	0	0	0.91	0.09	
460	7046	2	0	0	1	0	
461	7069	2	0	0	0.638	0.362	
462	7073	2	0	0	0.981	0.019	
463	7078	2	0	0	0.978	0.022	
464	7085	2	0	0	0.976	0.024	
465	7087	2	0	0	0.277	0.723	
466	7121	2	0	0.002	0.998	0	
467	7131	2	0	0	0.055	0.945	
468	7134	2	0	0	0.738	0.262	
469	7153	2	0	0	0.459	0.541	
470	7154	2	0	0	0.999	0.001	
471	7162	2	0	0	0.609	0.391	
472	7198	2	0	0	0.783	0.217	
473	7214	2	0	0	0.953	0.047	
474	7229	2	0.779	0.221	0	0	
475	7270	2	0	0	1	0	
476	7280	2	0	0	0.993	0.007	
477	7292	2	0.616	0.384	0	0	
478	7298	2	0.42	0.58	0	0	
479	7302	2	0	0	0.811	0.189	
480	7309	2	0	0	0.904	0.096	
481	7331	2	0	0	1	0	
482	7351	2	0	0	0.978	0.022	
483	7353	2	0	0	0.894	0.106	
484	7366	2	0	0	0.658	0.342	
485	7423	2	0	0.293	0.707	0	
486	7447	2	0	0	0.189	0.811	
487	7461	2	0	0	0.466	0.534	
488	7487	2	0	0	0.839	0.161	
489	7506	2	0	0.005	0.995	0	
490	7507	2	0	0	0.713	0.287	
491	7520	2	0	0	0.555	0.445	
492	7569	2	0	0.136	0.864	0	
493	7572	2	0	0	0.995	0.005	
494	7627	2	0	0	0.367	0.633	
495	7628	2	0	0	0.964	0.036	
496	7638	2	0	0	0.781	0.219	
497	7641	2	0	0	1	0	
498	7651	2	0	0	0.774	0.226	
499	7656	2	0	0	0.984	0.016	
500	7687	2	0	0	0.646	0.354	
501	7693	2	0	0	0.293	0.707	
502	7711	2	0	0	0.288	0.712	
503	7731	2	0	0	0.911	0.089	
504	7740	2	0	0	0.295	0.705	
505	7745	2	0	0	0.187	0.813	
506	7759	2	0	0	0.975	0.025	
507	7762	2	0	0	0.777	0.223	
508	7792	2	0	0	0.987	0.013	
509	7795	2	0	0	0.995	0.005	
510	7802	2	0	0.382	0.414	0.204	
511	7856	2	0	0	0.985	0.015	
512	7858	2	0	0	0.983	0.017	
513	7867	2	0	0	0.991	0.009	
514	7869	2	0	0	0.869	0.131	
515	7883	2	0	0	0.405	0.595	
516	7900	2	0	0	0.786	0.214	
517	7935	2	0	0.003	0.996	0.001	
518	7940	2	0	0	1	0	
519	7951	2	0	0	0.55	0.45	
520	7954	2	0	0	0.991	0.009	
521	7958	2	0	0	0.909	0.091	
522	7961	2	0	0	0.71	0.29	
523	7966	2	0	0	0.991	0.009	
524	7990	2	0	0	0.983	0.017	
525	8016	2	0	0	0.817	0.183	
526	8028	2	0	0	0.917	0.083	
527	8036	2	0	0	0.286	0.714	
528	8051	2	0	0.312	0.688	0	
529	8058	2	0	0	0.136	0.864	
530	8071	2	0	0	0.544	0.456	
531	8074	2	0	0	0.527	0.473	
532	8082	2	0	0	0.954	0.046	
533	8087	2	0	0.081	0.919	0	
534	8104	2	0	0	0.785	0.215	
535	8149	2	0	0	1	0	
536	8209	2	0	0	0.285	0.715	
537	8210	2	0	0	0.494	0.506	
538	8214	2	0	0.281	0.719	0	
539	8286	2	0	0	0.544	0.456	
540	8292	2	0	0	0.968	0.032	
541	8303	2	0	0.03	0.97	0	
542	8308	2	0	0	0.679	0.321	
543	8335	2	0	0	0.888	0.112	
544	8402	2	0	0	0.479	0.521	
545	8420	2	0.931	0.069	0	0	
546	8422	2	0	0	0.918	0.082	
547	8444	2	0	0	0.776	0.224	
548	8448	2	0	0	1	0	
549	8449	2	0	0	0.993	0.007	
550	8492	2	0	0	0.97	0.03	
551	8507	2	0	0	0.957	0.043	
552	8527	2	0	0	1	0	
553	8530	2	0	0	0.976	0.024	
554	8556	2	0	0.756	0.244	0	
555	8568	2	0	0.225	0.775	0	
556	8572	2	0	0	0.929	0.071	
557	8591	2	0	0	0.852	0.148	
558	8596	2	0	0	0.909	0.091	
559	8606	2	0	0.05	0.862	0.088	
560	8621	2	0	0	0.971	0.029	
561	8630	2	0	0	0.893	0.107	
562	8643	2	0	0	0.761	0.239	
563	8653	2	0	0.023	0.977	0	
564	8680	2	0	0.006	0.992	0.002	
565	8687	2	0	0	0.438	0.562	
566	8702	2	0	0	0.809	0.191	
567	8707	2	0	0	0.987	0.013	
568	8709	2	0	0	0.709	0.291	
569	8713	2	0	0	0.797	0.203	
570	8719	2	0	0	0.726	0.274	
571	8722	2	0	0	0.317	0.683	
572	8727	2	0	0.074	0.903	0.023	
573	8760	2	0	0	0.872	0.128	
574	8771	2	0	0	0.459	0.541	
575	8777	2	0	0	0.56	0.44	
576	8783	2	0	0	0.349	0.651	
577	8804	2	0	0	0.949	0.051	
578	8836	2	0	0	0.981	0.019	
579	8844	2	0	0	0.758	0.242	
580	8895	2	0	0	0.676	0.324	
581	8904	2	0	0	0.54	0.46	
582	8929	2	0	0.024	0.881	0.095	
583	8936	2	0	0	0.977	0.023	
584	8941	2	0	0	0.719	0.281	
585	8982	2	0	0	0.673	0.327	
586	8993	2	0	0	0.716	0.284	
587	9000	2	0	0	0.646	0.354	
588	9016	2	0	0	0.71	0.29	
589	9022	2	0	0	0.684	0.316	
590	9061	2	0	0	0.288	0.712	
591	9071	2	0	0	0.484	0.516	
592	9079	2	0	0.008	0.991	0.001	
593	9086	2	0	0	1	0	
594	9097	2	0	0.402	0.598	0	
595	9112	2	0	0	1	0	
596	9132	2	0	0	0.43	0.57	
597	9148	2	0	0	0.493	0.507	
598	9161	2	0	0	0.91	0.09	
599	9196	2	0	0.018	0.971	0.011	
600	9197	2	0	0	0.104	0.896	
601	9224	2	0	0	0.379	0.621	
602	9237	2	0	0	0.956	0.044	
603	9265	2	0	0.23	0.77	0	
604	9279	2	0	0	0.497	0.503	
605	9281	2	0	0	0.936	0.064	
606	9298	2	0	0.007	0.993	0	
607	9310	2	0	0	0.949	0.051	
608	9319	2	0	0	0.995	0.005	
609	9324	2	0	0	0.997	0.003	
610	9340	2	0	0	1	0	
611	9356	2	0	0	0.849	0.151	
612	9381	2	0	0	0.86	0.14	
613	9382	2	0	0	0.883	0.117	
614	9412	2	0	0	0.999	0.001	
615	9420	2	0	0	0.96	0.04	
616	9438	2	0	0	1	0	
617	9447	2	0	0.256	0.744	0	
618	9452	2	0	0	0.802	0.198	
619	9459	2	0	0	0.869	0.131	
620	9477	2	0	0.005	0.995	0	
621	9482	2	0	0	0.497	0.503	
622	9496	2	0	0	0.705	0.295	
623	9515	2	0	0.039	0.955	0.006	
624	9564	2	0	0.002	0.998	0	
625	9585	2	0	0	0.767	0.233	
626	9604	2	0	0	0.652	0.348	
627	9605	2	0	0	0.977	0.023	
628	9606	2	0	0	0.625	0.375	
629	9618	2	0	0.129	0.871	0	
630	9625	2	0.929	0.071	0	0	
631	9656	2	0	0	0.562	0.438	
632	9670	2	0	0	0.277	0.723	
633	9674	2	0	0	0.951	0.049	
634	9684	2	0	0	0.994	0.006	
635	9709	2	0	0	0.487	0.513	
636	9720	2	0	0	0.851	0.149	
637	9755	2	0	0	0.431	0.569	
638	9788	2	0	0	0.042	0.958	
639	9798	2	0	0	0.127	0.873	
640	9799	2	0	0.326	0.674	0	
641	9836	2	0	0	1	0	
642	9858	2	0	0	0.644	0.356	
643	9859	2	0	0.297	0.703	0	
644	9860	2	0	0	0.984	0.016	
645	9895	2	0	0.012	0.988	0	
646	9963	2	0	0	0.417	0.583	
647	9974	2	0	0	0.79	0.21	
