index_no	uid	no_of_states	HH	HL	LH	LL	
122	2286	2	0	0.923	0	0.077	
123	2292	2	0	0.897	0	0.103	
124	2347	2	0	0.682	0	0.318	
125	2358	2	0	0.941	0	0.059	
126	2363	2	0	0.843	0.157	0	
127	2370	2	0	0.428	0	0.572	
128	2376	2	0	0.815	0	0.185	
129	2384	2	0	0.797	0	0.203	
130	2386	2	0	0.324	0	0.676	
131	2421	2	0	1	0	0	
132	2441	2	0	0.993	0.007	0	
133	2448	2	0	0.88	0	0.12	
134	2481	2	0	0.611	0	0.389	
135	2488	2	0	0.499	0	0.501	
136	2497	2	0	0.724	0	0.276	
137	2548	2	0	0.864	0	0.136	
138	2554	2	0	0.702	0	0.298	
139	2559	2	0	0.97	0	0.03	
140	2562	2	0	0.99	0	0.01	
141	2577	2	0	0.903	0	0.097	
142	2598	2	0	0.825	0	0.175	
143	2647	2	0	0.991	0.009	0	
144	2659	2	0	1	0	0	
145	2705	2	0	0.902	0	0.098	
146	2706	2	0	0.983	0	0.017	
147	2723	2	0	0	0	1	
148	2749	2	0	0.548	0	0.452	
149	2755	2	0	0.719	0	0.281	
150	2760	2	0	0.667	0	0.333	
151	2769	2	0	0.73	0	0.27	
152	2828	2	0	0.966	0.034	0	
153	2848	2	0	1	0	0	
154	2851	2	0	0.981	0	0.019	
155	2875	2	0	0.644	0	0.356	
156	2885	2	0	0.926	0	0.074	
157	2897	2	0	0.826	0	0.174	
158	2898	2	0	0.947	0	0.053	
159	2927	2	0	0.616	0	0.384	
160	2949	2	0	0.819	0	0.181	
161	2973	2	0	0.682	0	0.318	
162	2989	2	0	0.538	0	0.462	
163	2991	2	0	0.771	0	0.229	
164	3000	2	0	0.999	0	0.001	
165	3017	2	0	0.623	0	0.377	
166	3046	2	0	0.691	0	0.309	
167	3077	2	0	0.641	0	0.359	
168	3102	2	0	0.976	0	0.024	
169	3117	2	0	0.96	0	0.04	
170	3131	2	0	0.272	0	0.728	
171	3162	2	0	0.985	0	0.015	
172	3178	2	0	0.987	0	0.013	
173	3205	2	0	0.948	0	0.052	
174	3207	2	0	0.817	0	0.183	
175	3230	2	0	0.941	0	0.059	
176	3243	2	0	1	0	0	
177	3275	2	0	0.934	0	0.066	
178	3285	2	0	0.261	0	0.739	
179	3293	2	0	0.986	0	0.014	
180	3299	2	0	0.867	0	0.133	
181	3315	2	0	0.677	0	0.323	
182	3333	2	0	0.76	0	0.24	
183	3339	2	0	0.469	0	0.531	
184	3360	2	0	0.263	0	0.737	
185	3376	2	0	0.955	0	0.045	
186	3378	2	0	0.487	0	0.513	
187	3386	2	0	0.414	0	0.586	
188	3408	2	0	0.59	0	0.41	
189	3414	2	0	0.641	0.124	0.235	
190	3425	2	0	0.83	0	0.17	
191	3445	2	0	0.552	0	0.448	
192	3490	2	0	0.463	0	0.537	
193	3499	2	0	1	0	0	
194	3586	2	0	0.997	0.003	0	
195	3587	2	0	0.951	0	0.049	
196	3597	2	0	0.392	0	0.608	
197	3598	2	0	0.824	0	0.176	
198	3623	2	0	0.954	0	0.046	
199	3649	2	0	0.831	0	0.169	
200	3669	2	0	1	0	0	
201	3671	2	0	1	0	0	
202	3672	2	0	0.975	0	0.025	
203	3678	2	0	0.955	0.011	0.034	
204	3688	2	0	0.377	0	0.623	
205	3689	2	0	0.708	0	0.292	
206	3739	2	0	0.942	0	0.058	
207	3743	2	0	0.825	0	0.175	
208	3748	2	0	0.823	0	0.177	
209	3756	2	0	0.315	0	0.685	
210	3780	2	0	0.552	0	0.448	
211	3807	2	0	0.946	0	0.054	
212	3820	2	0	0.858	0	0.142	
213	3831	2	0	0.351	0	0.649	
214	3843	2	0	0.657	0.343	0	
215	3886	2	0	0.99	0	0.01	
216	3903	2	0	0.659	0	0.341	
217	3956	2	0	0.742	0	0.258	
218	3966	2	0	0.977	0	0.023	
219	3967	2	0	0.789	0	0.211	
220	4033	2	0	0.933	0	0.067	
221	4034	2	0	0.499	0	0.501	
222	4079	2	0	0.992	0	0.008	
223	4099	2	0	0.919	0	0.081	
224	4127	2	0	0.978	0	0.022	
225	4167	2	0	0.976	0	0.024	
226	4176	2	0	1	0	0	
227	4199	2	0	1	0	0	
228	4202	2	0	0.715	0	0.285	
229	4205	2	0	0.943	0	0.057	
230	4207	2	0	0.515	0.221	0.264	
231	4218	2	0	1	0	0	
232	4242	2	0	0.58	0	0.42	
233	4243	2	0	0.928	0	0.072	
234	4256	2	0	0.674	0.264	0.062	
235	4267	2	0	0.485	0	0.515	
236	4276	2	0	0.933	0.047	0.02	
237	4288	2	0	0.942	0	0.058	
238	4312	2	0	0.53	0	0.47	
239	4320	2	0	0.947	0	0.053	
240	4321	2	0	0.623	0	0.377	
241	4349	2	0	0.249	0	0.751	
242	4354	2	0	0.842	0	0.158	
243	4357	2	0	0.96	0	0.04	
244	4360	2	0	0.894	0	0.106	
245	4367	2	0	0.838	0	0.162	
246	4378	2	0	0.86	0	0.14	
247	4380	2	0	1	0	0	
248	4421	2	0	1	0	0	
249	4437	2	0	0.989	0	0.011	
250	4450	2	0	0.788	0	0.212	
251	4455	2	0	1	0	0	
252	4505	2	0	0.976	0	0.024	
253	4546	2	0	0.977	0	0.023	
254	4548	2	0	0.435	0	0.565	
255	4554	2	0	0.365	0	0.635	
256	4555	2	0	0.727	0	0.273	
257	4560	2	0	0.324	0	0.676	
258	4581	2	0	0.998	0.001	0.001	
259	4588	2	0	0.715	0.143	0.142	
260	4594	2	0	0.971	0	0.029	
261	4625	2	0	0.931	0	0.069	
262	4631	2	0	0.978	0.017	0.005	
263	4651	2	0	0.664	0	0.336	
264	4660	2	0	0.95	0	0.05	
265	4697	2	0	0.988	0	0.012	
266	4699	2	0	0.435	0	0.565	
267	4715	2	0	0.647	0	0.353	
268	4722	2	0	0.531	0	0.469	
269	4767	2	0	1	0	0	
270	4777	2	0	0.999	0	0.001	
271	4783	2	0	0.435	0	0.565	
272	4792	2	0	0.555	0	0.445	
273	4812	2	0	0.894	0	0.106	
274	4852	2	0	0.643	0	0.357	
275	4883	2	0	0.849	0	0.151	
276	4927	2	0	0.59	0	0.41	
277	4949	2	0	0.999	0	0.001	
278	4961	2	0	0.737	0	0.263	
279	5000	2	0	0.864	0.042	0.094	
280	5012	2	0	0.972	0	0.028	
281	5022	2	0	0.928	0	0.072	
282	5030	2	0	0.964	0	0.036	
283	5034	2	0	0.982	0	0.018	
284	5078	2	0	0.985	0	0.015	
285	5079	2	0	1	0	0	
286	5083	2	0	0.921	0	0.079	
287	5101	2	0	0.993	0	0.007	
288	5107	2	0	0.997	0	0.003	
289	5142	2	0	1	0	0	
290	5152	2	0	1	0	0	
291	5160	2	0	0.381	0.43	0.189	
292	5163	2	0	0.975	0	0.025	
293	5170	2	0	1	0	0	
294	5204	2	0	1	0	0	
295	5236	2	0	0.946	0	0.054	
296	5244	2	0	0.999	0	0.001	
297	5274	2	0	0.192	0	0.808	
298	5283	2	0	0.712	0	0.288	
299	5292	2	0	1	0	0	
300	5311	2	0	0.808	0	0.192	
301	5325	2	0	0.833	0.144	0.023	
302	5398	2	0	0.988	0	0.012	
303	5445	2	0	0.987	0	0.013	
304	5456	2	0	0.986	0	0.014	
305	5462	2	0	0.939	0	0.061	
306	5464	2	0	1	0	0	
307	5470	2	0	1	0	0	
308	5471	2	0	0.649	0	0.351	
309	5496	2	0	0.004	0	0.996	
310	5521	2	0	1	0	0	
311	5530	2	0	0.976	0	0.024	
312	5555	2	0	0.906	0	0.094	
313	5571	2	0	0.784	0	0.216	
314	5586	2	0	0.995	0	0.005	
315	5648	2	0	1	0	0	
316	5657	2	0	0.92	0	0.08	
317	5662	2	0	0.82	0.138	0.042	
318	5672	2	0	0.984	0	0.016	
319	5677	2	0	0.633	0	0.367	
320	5769	2	0	0.678	0.322	0	
321	5816	2	0	0.986	0.012	0.002	
322	5840	2	0	0.752	0	0.248	
323	5885	2	0	0.94	0	0.06	
324	5890	2	0	0.896	0	0.104	
325	5902	2	0	1	0	0	
326	5964	2	0	0.86	0.011	0.129	
327	5968	2	0	0.618	0	0.382	
328	5983	2	0	0.995	0	0.005	
329	5988	2	0	0.564	0	0.436	
330	6038	2	0	0.794	0	0.206	
331	6058	2	0	1	0	0	
332	6061	2	0	0.987	0	0.013	
333	6102	2	0	0.518	0.054	0.428	
334	6114	2	0	0.869	0.078	0.053	
335	6119	2	0	0.576	0	0.424	
336	6121	2	0	0.967	0.03	0.003	
337	6162	2	0	1	0	0	
338	6172	2	0	0.517	0	0.483	
339	6180	2	0	0.939	0	0.061	
340	6189	2	0	0.855	0	0.145	
341	6191	2	0	0.62	0	0.38	
342	6229	2	0	0.86	0	0.14	
343	6239	2	0	0.313	0	0.687	
344	6240	2	0	0.981	0.015	0.004	
345	6242	2	0	0.74	0.048	0.212	
346	6248	2	0	0.977	0	0.023	
347	6279	2	0	0.556	0	0.444	
348	6286	2	0	0.813	0	0.187	
349	6326	2	0	0.893	0	0.107	
350	6366	2	0	0.638	0	0.362	
351	6372	2	0	0.612	0.068	0.32	
352	6388	2	0	1	0	0	
353	6421	2	0	0.997	0	0.003	
354	6423	2	0	0.993	0	0.007	
355	6432	2	0	0.937	0.038	0.025	
356	6434	2	0	0.946	0	0.054	
357	6436	2	0	0.898	0	0.102	
358	6447	2	0	0.894	0	0.106	
359	6450	2	0	0.67	0	0.33	
360	6476	2	0	0.588	0	0.412	
361	6484	2	0	0.942	0	0.058	
362	6513	2	0	0.399	0	0.601	
363	6514	2	0	0.733	0	0.267	
364	6570	2	0	0.985	0	0.015	
365	6594	2	0	0.939	0	0.061	
366	6630	2	0	0.199	0.763	0.038	
367	6675	2	0	0.768	0	0.232	
368	6696	2	0	0.981	0.017	0.002	
369	6700	2	0	0.785	0	0.215	
370	6717	2	0	0.83	0.162	0.008	
371	6720	2	0	0.113	0	0.887	
372	6721	2	0	0.635	0	0.365	
373	6728	2	0	0.968	0	0.032	
374	6762	2	0	0.796	0	0.204	
375	6771	2	0	0.992	0	0.008	
376	6778	2	0	0.955	0	0.045	
377	6805	2	0	0.955	0	0.045	
378	6827	2	0	1	0	0	
379	6904	2	0	0.881	0	0.119	
380	6917	2	0	0.954	0.022	0.024	
381	6979	2	0	1	0	0	
382	7000	2	0	0.84	0	0.16	
383	7021	2	0	0.927	0	0.073	
384	7025	2	0	0.668	0	0.332	
385	7039	2	0	0.343	0	0.657	
386	7054	2	0	0.294	0	0.706	
387	7094	2	0	0.893	0	0.107	
388	7112	2	0	0.944	0	0.056	
389	7117	2	0	0.684	0	0.316	
390	7133	2	0	0.998	0.002	0	
391	7171	2	0	1	0	0	
392	7173	2	0	0.929	0	0.071	
393	7193	2	0	0.435	0	0.565	
394	7194	2	0	0.957	0	0.043	
395	7271	2	0	1	0	0	
396	7278	2	0	0.98	0	0.02	
397	7303	2	0	0.426	0	0.574	
398	7313	2	0	1	0	0	
399	7319	2	0	1	0	0	
400	7325	2	0	0.564	0	0.436	
401	7348	2	0	0.966	0	0.034	
402	7376	2	0	0.995	0	0.005	
403	7403	2	0	0.995	0	0.005	
404	7406	2	0	0.169	0	0.831	
405	7426	2	0	0.663	0	0.337	
406	7475	2	0	0.997	0	0.003	
407	7477	2	0	0.844	0	0.156	
408	7481	2	0	0.98	0	0.02	
409	7514	2	0	0.697	0	0.303	
410	7524	2	0	1	0	0	
411	7528	2	0	0.319	0	0.681	
412	7529	2	0	0.975	0	0.025	
413	7534	2	0	0.915	0	0.085	
414	7540	2	0	0.966	0	0.034	
415	7541	2	0	0.479	0	0.521	
416	7550	2	0	0.769	0	0.231	
417	7564	2	0	0.137	0	0.863	
418	7578	2	0	0.996	0	0.004	
419	7617	2	0	1	0	0	
420	7618	2	0	0.81	0	0.19	
421	7620	2	0	0.995	0	0.005	
422	7630	2	0	1	0	0	
423	7636	2	0	1	0	0	
424	7649	2	0	0.933	0.054	0.013	
425	7667	2	0	0.505	0	0.495	
426	7677	2	0	0.971	0	0.029	
427	7686	2	0	0.529	0	0.471	
428	7688	2	0	0.797	0	0.203	
429	7722	2	0	0.811	0	0.189	
430	7750	2	0	0.597	0	0.403	
431	7751	2	0	0.989	0	0.011	
432	7756	2	0	0.634	0	0.366	
433	7791	2	0	0.666	0	0.334	
434	7825	2	0	0.987	0	0.013	
435	7832	2	0	1	0	0	
436	7838	2	0	0.816	0	0.184	
437	7848	2	0	0.355	0	0.645	
438	7870	2	0	0.963	0	0.037	
439	7876	2	0	0.844	0	0.156	
440	7878	2	0	0.933	0.033	0.034	
441	7879	2	0	0.978	0	0.022	
442	7886	2	0	0.878	0	0.122	
443	7916	2	0	0.975	0	0.025	
444	7922	2	0	0.923	0	0.077	
445	7955	2	0	0.644	0	0.356	
446	7959	2	0	0.771	0	0.229	
447	7973	2	0	0.584	0	0.416	
448	7980	2	0	0.959	0	0.041	
449	7986	2	0	0.97	0	0.03	
450	8015	2	0	0.631	0	0.369	
451	8034	2	0	0.886	0	0.114	
452	8043	2	0	0.796	0.16	0.044	
453	8112	2	0	1	0	0	
454	8127	2	0	0.917	0	0.083	
455	8138	2	0	0.904	0	0.096	
456	8200	2	0	0.803	0	0.197	
457	8211	2	0	0.809	0	0.191	
458	8213	2	0	1	0	0	
459	8259	2	0	0.665	0	0.335	
460	8260	2	0	0.256	0	0.744	
461	8307	2	0	0.982	0	0.018	
462	8373	2	0	0.985	0	0.015	
463	8378	2	0	0.988	0	0.012	
464	8421	2	0	0.847	0	0.153	
465	8433	2	0	0.329	0	0.671	
466	8459	2	0	0.994	0	0.006	
467	8478	2	0	0.998	0	0.002	
468	8479	2	0	0.93	0	0.07	
469	8480	2	0	0.588	0	0.412	
470	8505	2	0	0.812	0	0.188	
471	8516	2	0	0.991	0	0.009	
472	8540	2	0	0.892	0	0.108	
473	8552	2	0	0.816	0	0.184	
474	8587	2	0	0.824	0	0.176	
475	8588	2	0	1	0	0	
476	8615	2	0	0.822	0.093	0.085	
477	8631	2	0	0.424	0	0.576	
478	8642	2	0	1	0	0	
479	8644	2	0	0.981	0	0.019	
480	8670	2	0	0.786	0	0.214	
481	8708	2	0	0.56	0	0.44	
482	8728	2	0	0.752	0	0.248	
483	8737	2	0	1	0	0	
484	8750	2	0	0.413	0	0.587	
485	8754	2	0	1	0	0	
486	8761	2	0	0.999	0	0.001	
487	8780	2	0	1	0	0	
488	8801	2	0	0.694	0	0.306	
489	8835	2	0	1	0	0	
490	8840	2	0	0.66	0	0.34	
491	8852	2	0	0.884	0	0.116	
492	8867	2	0	0.49	0	0.51	
493	8882	2	0	1	0	0	
494	8896	2	0	1	0	0	
495	8908	2	0	0.99	0.009	0.001	
496	8923	2	0	0.826	0	0.174	
497	8947	2	0	0.505	0	0.495	
498	8963	2	0	0.818	0	0.182	
499	8988	2	0	1	0	0	
500	8989	2	0	1	0	0	
501	8996	2	0	0.746	0	0.254	
502	9024	2	0	0.657	0	0.343	
503	9026	2	0	0.958	0	0.042	
504	9033	2	0	0.58	0	0.42	
505	9034	2	0	0.822	0	0.178	
506	9039	2	0	0.779	0	0.221	
507	9046	2	0	0.439	0	0.561	
508	9051	2	0	0.618	0	0.382	
509	9056	2	0	0.987	0	0.013	
510	9059	2	0	0.524	0	0.476	
511	9076	2	0	0.968	0.025	0.007	
512	9104	2	0	0.713	0	0.287	
513	9146	2	0	0.984	0	0.016	
514	9154	2	0	1	0	0	
515	9168	2	0	0.907	0	0.093	
516	9169	2	0	0.974	0	0.026	
517	9201	2	0	0.798	0	0.202	
518	9271	2	0	0.22	0	0.78	
519	9320	2	0	0.317	0	0.683	
520	9351	2	0	0.303	0	0.697	
521	9363	2	0	1	0	0	
522	9387	2	0	0.993	0	0.007	
523	9402	2	0	0.77	0.23	0	
524	9431	2	0	0.94	0	0.06	
525	9443	2	0	0.833	0	0.167	
526	9472	2	0	0.941	0	0.059	
527	9480	2	0	1	0	0	
528	9485	2	0	1	0	0	
529	9513	2	0	0.999	0	0.001	
530	9572	2	0	1	0	0	
531	9596	2	0	0.9	0	0.1	
532	9607	2	0	1	0	0	
533	9643	2	0	0.938	0	0.062	
534	9645	2	0	0.996	0.004	0	
535	9671	2	0	0.915	0.071	0.014	
536	9676	2	0	0.95	0	0.05	
537	9693	2	0	0.499	0	0.501	
538	9697	2	0	0.854	0	0.146	
539	9702	2	0	1	0	0	
540	9718	2	0	0.993	0	0.007	
541	9724	2	0	0.991	0	0.009	
542	9727	2	0	1	0	0	
543	9748	2	0	0.815	0	0.185	
544	9769	2	0	0.588	0	0.412	
545	9793	2	0	0.947	0.053	0	
546	9808	2	0	0.985	0	0.015	
547	9827	2	0	1	0	0	
548	9848	2	0	0.214	0	0.786	
549	9854	2	0	0.689	0	0.311	
550	9880	2	0	0.506	0	0.494	
551	9893	2	0	0.807	0	0.193	
552	9917	2	0	0.84	0	0.16	
553	9941	2	0	0.823	0	0.177	
554	9956	2	0	0.28	0.682	0.038	
555	9961	2	0	0.8	0.175	0.025	
556	9967	2	0	0.997	0	0.003	
557	9970	2	0	1	0	0	
558	9995	2	0	1	0	0	
