uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
211.0	2.0	5.149622	2.738787	40.58732	9.16129	0.9124450000000001	0.158385	0.7586189999999999	0.228111	7.515199000000001	1.0	88.961959	72.457987	6.0	0.087804	0.382673	6.0	91.492025	5.090336	5.0	41.626195	13.205535999999999	6.0	63.198216	39.514565999999995	1.0	36.446894	2.699535	3.0	0.014182	1.609867	4.0	42.804065	1.438728	6.0	8.265723
217.0	2.0	3.67415	7.255038000000001	28.459612	55.890882	0.275202	0.537366	0.452301	0.488255	23.551824	1.0	18.915274	24.824	4.0	0.013525	5.551764	6.0	98.11966	1.7048189999999999	3.0	58.284773	10.954833	5.0	91.396222	13.836973	4.0	81.91870300000001	12.671835	2.0	0.016378999999999998	5.3827940000000005	6.0	24.179648	1.7974580000000002	4.0	15.477989
233.0	2.0	65.481755	2.150619	55.548253	93.460575	0.663381	0.630655	0.17372200000000002	0.163324	8.335059	4.0	42.302387	27.692089000000003	3.0	0.01406	1.44579	1.0	91.02381700000001	3.302999	4.0	34.777799	10.70209	5.0	47.995073	35.222923	5.0	71.583947	14.258072	1.0	0.429199	2.9209259999999997	3.0	86.123281	1.639298	4.0	60.514509999999994
263.0	2.0	4.821739	69.514337	60.073992000000004	16.801786	0.9076870000000001	0.46199399999999996	0.196933	0.788884	1.556353	3.0	54.152297	68.95984399999999	1.0	0.018728	3.073782	3.0	21.349316	1.17425	2.0	81.79301099999999	12.931022	1.0	91.08444399999999	41.9525	6.0	21.173172	9.97644	1.0	0.042007	5.1424970000000005	6.0	45.058423	2.362716	1.0	86.312265
283.0	2.0	87.332256	2.447069	48.568979999999996	66.612942	0.6218199999999999	0.9907299999999999	0.450608	0.39276	11.151629	3.0	24.268393	68.247584	3.0	0.010084000000000001	2.107381	6.0	2.654275	3.3006550000000003	1.0	14.13236	4.827751	1.0	44.334953000000006	72.738443	1.0	64.087322	4.306854	4.0	0.016064	3.9397379999999997	2.0	94.067295	2.6781610000000002	6.0	27.245209000000003
300.0	2.0	84.755515	21.746538	38.994814	17.076691	0.9086350000000001	0.673916	0.228028	0.41098599999999996	19.046093	6.0	81.05285500000001	46.857843	1.0	0.045558999999999995	0.77425	1.0	51.88329	1.073099	2.0	36.722596	22.778685999999997	3.0	18.590905	19.211555	2.0	59.66063199999999	7.421155000000001	1.0	0.016498	3.8655370000000002	5.0	47.111195	3.7077379999999995	4.0	22.154615
309.0	2.0	1.221372	56.284310999999995	52.862916000000006	10.151679	0.16974	0.40934	0.323176	0.533165	8.201164	1.0	26.891416999999997	56.81816	1.0	0.014191	4.6126629999999995	6.0	10.861677	2.734154	4.0	36.241238	18.886601000000002	2.0	11.525282	13.177556	4.0	27.047584000000004	6.458982	2.0	0.24305100000000002	5.217393	4.0	13.083005	4.960227	3.0	11.506081
352.0	2.0	94.40930300000001	7.412131	33.994649	39.665040000000005	0.441916	0.3913	0.835168	0.307795	17.135019	2.0	12.036769999999999	57.755099	5.0	0.014903	0.277034	5.0	62.727619999999995	5.896132	2.0	28.80715	23.348466000000002	4.0	70.380113	62.329933	1.0	57.482075	7.208492	5.0	0.01056	1.007841	4.0	89.861813	2.34269	5.0	26.295056
364.0	2.0	5.234573	21.023684	18.592973999999998	54.856536	0.786114	0.648555	0.713252	0.245864	6.378608	1.0	43.530264	75.553515	6.0	0.032456	1.216391	2.0	10.920747	4.1210510000000005	3.0	25.097687	15.389755	5.0	83.417086	31.389653999999997	5.0	35.776773	9.617339999999999	3.0	0.025757	3.3928160000000003	1.0	81.311088	4.3486650000000004	6.0	16.771416000000002
369.0	2.0	67.529482	14.943488	48.752458000000004	57.465509999999995	0.33958299999999997	0.654189	0.23781100000000002	0.14998	3.383464	4.0	85.795309	58.106306000000004	3.0	0.09908	4.044192	6.0	41.150341999999995	5.697123	3.0	66.86277700000001	23.5244	4.0	76.48609	34.670497999999995	6.0	24.566223	10.890695	3.0	0.058036000000000004	2.589613	5.0	61.960143	1.6567	6.0	84.404647
384.0	2.0	4.403698	38.240285	87.51244399999999	35.934251	0.604804	0.241448	0.9838600000000001	0.344852	22.93088	1.0	41.536656	20.514017000000003	4.0	0.254682	3.6481160000000004	4.0	23.649107	2.240078	3.0	18.743249	15.527194	1.0	53.106168000000004	35.917840999999996	5.0	70.671748	14.332451	6.0	0.037825	0.7826649999999999	6.0	88.787267	0.44104799999999994	1.0	14.470923999999998
386.0	2.0	11.976558	5.127376	30.165545	34.852309000000005	0.331414	0.528161	0.340462	0.380755	19.52605	4.0	41.563317	18.651091	1.0	0.031742	5.899468	5.0	1.4132850000000001	5.539648000000001	4.0	45.107513	22.191389	3.0	67.704729	66.543258	4.0	54.28667900000001	10.144942	5.0	0.04459	2.588006	1.0	47.439844	1.538989	5.0	82.901073
399.0	2.0	43.49347	2.519196	52.031421	59.558131	0.941475	0.416815	0.569804	0.712078	17.306079	5.0	5.915421	24.349844	2.0	0.012322	4.261799	3.0	17.764176000000003	1.492615	1.0	19.771196	12.688292	1.0	18.077391	46.081718	3.0	61.434293999999994	12.17201	3.0	0.011359000000000001	4.560092	3.0	47.182085	3.29538	3.0	17.694606
415.0	2.0	4.144839	33.987251	42.775449	30.162821	0.545767	0.910776	0.35839899999999997	0.22351999999999997	3.929415	4.0	35.908784000000004	61.066506000000004	1.0	0.049143	3.827574	3.0	83.239755	5.8907099999999994	5.0	81.055243	17.63035	1.0	21.685109	43.506158	5.0	95.752926	20.244706	6.0	0.017038	5.563438	6.0	65.59995500000001	3.8756180000000002	1.0	64.16261999999999
444.0	2.0	53.522603000000004	22.527772	72.354153	83.757834	0.575399	0.598896	0.952211	0.365723	13.859629	6.0	54.130256	21.948133	5.0	0.018588999999999998	4.2848370000000005	5.0	30.039865999999996	2.8834150000000003	3.0	85.463814	23.179896	4.0	88.69429000000001	53.626464	4.0	41.07427	20.399641	5.0	0.033067	3.318882	4.0	30.253836	4.285195	3.0	79.7998
446.0	2.0	13.107339000000001	7.938159	2.217803	60.952633	0.232952	0.665693	0.232922	0.921474	14.433748999999999	2.0	87.46628199999999	29.825803000000004	1.0	0.027913999999999998	3.501046	1.0	40.317895	2.142316	2.0	43.359120000000004	13.310580999999999	3.0	17.579068	1.355884	6.0	61.952567	5.630845	5.0	0.014512	0.25588299999999997	5.0	72.577322	4.3553440000000005	2.0	99.447525
455.0	2.0	33.817847	18.268066	9.468876	93.743752	0.647414	0.806106	0.351756	0.638304	15.765837	5.0	14.937729000000001	38.354221	3.0	0.249833	3.3952410000000004	1.0	75.29349	5.505168	3.0	71.243712	17.954753	5.0	55.656799	67.10833000000001	3.0	5.579788	21.116826	2.0	0.010352	1.527108	6.0	57.03559	3.089053	3.0	13.154926000000001
459.0	2.0	41.620501000000004	14.139225	78.807098	17.854291	0.499463	0.586229	0.77583	0.5903010000000001	8.398652	6.0	36.703257	74.797057	2.0	0.024968999999999998	4.375607	3.0	46.688358	4.188267	1.0	93.568541	17.735979999999998	1.0	15.778095	21.618399	5.0	92.86529300000001	10.082878	5.0	0.011549	1.0614270000000001	2.0	63.097258	1.7265130000000002	6.0	65.011317
460.0	2.0	75.177137	15.150823999999998	40.39809	85.391178	0.315029	0.987617	0.35384	0.740222	20.828362	1.0	4.299149	62.795472	5.0	0.020571000000000002	5.298187	4.0	34.414359999999995	2.135321	6.0	87.422892	17.813526	6.0	21.734881	60.661653	1.0	84.992384	9.528478	2.0	0.026080000000000002	0.88223	6.0	74.275991	1.0364280000000001	3.0	42.255595
510.0	2.0	69.758699	3.3477010000000003	76.38624	87.526719	0.24672399999999997	0.987102	0.743352	0.8599969999999999	11.076713999999999	2.0	51.748209	60.104304000000006	3.0	0.023104	5.3272260000000005	6.0	51.056978	6.228766	6.0	7.454492999999999	21.358523	6.0	49.315096999999994	24.538183	6.0	51.32867	2.848292	4.0	0.010740000000000001	4.37481	1.0	55.432446999999996	5.758453	6.0	76.319951
600.0	2.0	16.570099	30.715308	51.246424	93.291552	0.90685	0.854016	0.762948	0.11249200000000001	4.302551	5.0	89.281148	3.078245	3.0	0.04202	1.259449	5.0	79.70593000000001	1.136117	6.0	43.823362	7.269121000000001	4.0	40.150185	42.514083	2.0	55.55890600000001	17.109506	6.0	0.011071	2.841765	6.0	86.22686800000001	0.373796	1.0	27.836082
646.0	2.0	12.942897	90.243898	15.502989999999999	88.047872	0.6906720000000001	0.1753	0.435737	0.5315300000000001	3.416463	4.0	61.395365000000005	2.750622	4.0	0.011076	3.550898	1.0	84.945411	2.570262	3.0	70.379863	11.644961	3.0	91.316154	56.261427000000005	6.0	27.472433000000002	3.675037	6.0	0.010611	5.393507	4.0	85.533916	1.286459	2.0	38.538725
652.0	2.0	97.772887	18.602519	98.364829	5.980611	0.309399	0.9266469999999999	0.16585999999999998	0.439953	8.725348	4.0	87.866535	28.542436	4.0	0.614891	2.601684	5.0	99.13901899999999	4.626246	5.0	6.358235	17.11543	5.0	43.263473	14.190379	4.0	64.484583	2.468411	2.0	0.040166	5.133882	4.0	40.518268	2.225885	4.0	49.025888
654.0	2.0	6.340937	51.238987	17.429509	88.931954	0.714234	0.687214	0.20527399999999998	0.46183599999999997	19.246954000000002	1.0	80.63493299999999	5.876195	5.0	0.010929000000000001	5.071128	6.0	20.976720999999998	4.459235	2.0	41.788681	9.209823	3.0	76.17998100000001	31.068964	4.0	59.279509	7.7849710000000005	2.0	0.012029	1.8309090000000001	5.0	50.669992	1.7967959999999998	6.0	50.189197
658.0	2.0	22.015216	7.511292	4.683332	30.286929999999998	0.797946	0.45860500000000004	0.188391	0.275364	6.6273550000000006	4.0	23.82048	45.582674	1.0	0.789483	0.37945500000000004	5.0	2.793809	1.302873	4.0	83.11462900000001	12.57193	5.0	27.467677000000002	73.24978399999999	6.0	29.132258	0.313641	1.0	0.013926	4.2986	4.0	39.893333	1.373856	2.0	49.205154
660.0	2.0	31.684547	15.601366	59.81233	37.776247	0.578678	0.6327649999999999	0.620279	0.8463930000000001	17.189474	5.0	87.448208	19.636929000000002	2.0	0.062011000000000004	6.105944	2.0	77.634396	4.629263	5.0	22.757376999999998	16.789847	3.0	25.360757999999997	8.619688	2.0	47.698238	23.311069	5.0	0.021099	4.239883	3.0	23.031773	4.302057	6.0	62.21028199999999
704.0	2.0	59.953654	1.62406	65.758769	95.768658	0.525471	0.942045	0.8426809999999999	0.5476800000000001	9.466130999999999	5.0	88.989645	46.051546	5.0	0.011434999999999999	4.497802	5.0	93.161194	4.870255	2.0	13.807403	5.8197019999999995	2.0	47.604465000000005	20.348379	6.0	98.760599	7.081374	5.0	0.030345999999999998	0.694307	4.0	11.399469	3.216705	6.0	83.031692
724.0	2.0	28.681355	11.933163	71.307103	28.26688	0.6881689999999999	0.934995	0.234445	0.234395	14.878855999999999	6.0	9.886695	32.431903999999996	3.0	0.016737000000000002	4.1863150000000005	6.0	98.888018	0.95015	4.0	9.025052	8.811455	1.0	70.646804	48.893684	6.0	66.96474599999999	21.423071	4.0	0.015891	1.6759669999999998	2.0	73.06081	2.325761	1.0	20.694357
733.0	2.0	29.406069	17.801160999999997	61.644766000000004	13.276853	0.988561	0.894595	0.520124	0.112073	15.685937	1.0	41.930571	25.932226999999997	3.0	0.017817	6.1722529999999995	4.0	97.026536	6.255408	1.0	30.138307	6.300959	1.0	7.9863919999999995	55.552762	6.0	95.848239	12.841154	1.0	0.033998	3.789452	5.0	89.882989	3.005935	6.0	29.058542
737.0	2.0	52.603541	22.962595	20.894807999999998	43.412240999999995	0.56875	0.559675	0.5038779999999999	0.6787340000000001	11.192591	1.0	39.533026	12.765018	4.0	0.013687999999999999	6.1946330000000005	5.0	60.787325	4.660659	1.0	12.511759	20.437443	2.0	78.933162	27.459090000000003	1.0	52.110108000000004	3.455357	3.0	0.014516	2.736091	6.0	3.085731	4.953062	5.0	98.957036
750.0	2.0	58.213122	4.90407	4.47405	25.964223	0.657946	0.7245550000000001	0.237683	0.979605	8.938518	4.0	40.259240999999996	48.681049	5.0	0.01784	1.933127	5.0	9.795834	4.0271099999999995	5.0	42.668037	18.282419	2.0	40.415923	58.084006	4.0	3.143093	8.541319999999999	4.0	0.032497000000000005	2.36974	4.0	48.057087	5.574398	5.0	38.816736
765.0	2.0	1.516307	76.784035	37.730176	18.751163000000002	0.898958	0.9844069999999999	0.5452560000000001	0.758261	1.119004	2.0	66.194463	36.997088	5.0	0.011801	1.7666560000000002	6.0	45.435603	5.746562	1.0	32.007293	14.915593	6.0	50.086918	37.462596999999995	5.0	24.099508	4.5225040000000005	4.0	0.062470000000000005	4.831493	5.0	99.467789	0.43189099999999997	4.0	47.878129
769.0	2.0	26.050667	3.7564309999999996	27.063053999999998	8.592869	0.8438829999999999	0.39363899999999996	0.13442	0.11896400000000001	18.581832000000002	4.0	95.88614799999999	34.058668	2.0	0.010254000000000001	2.587708	3.0	3.3272480000000004	0.6463300000000001	2.0	55.471911	5.3720669999999995	5.0	82.515054	14.101257	6.0	52.541112	7.492069	1.0	0.014884	0.204236	6.0	78.94971600000001	2.405329	3.0	87.341143
790.0	2.0	23.94859	6.16594	70.513582	35.442235	0.384267	0.33131	0.10638800000000001	0.29704899999999995	7.791017999999999	3.0	88.8159	16.823306	2.0	0.012091	0.101235	2.0	80.223046	4.307978	2.0	42.263418	13.781224	6.0	36.053622	24.245431	6.0	60.244724	20.982507000000002	6.0	0.018027	4.042186	2.0	80.23401199999999	2.3337630000000003	5.0	23.311357
792.0	2.0	35.696611	5.784680000000001	21.830807999999998	23.956507000000002	0.704676	0.256128	0.32366500000000004	0.130427	1.177463	1.0	51.302267	1.197003	6.0	0.016284	3.382833	4.0	18.232226999999998	0.066992	4.0	20.549687	22.963173	3.0	76.999246	44.982067	1.0	79.300596	21.020045	2.0	0.01621	4.069995	6.0	64.934431	1.35951	6.0	64.17519200000001
802.0	2.0	2.018164	18.736029000000002	61.497597	17.848819	0.39177	0.528795	0.552733	0.486915	8.903428	4.0	12.848676	15.856974	2.0	0.43561000000000005	1.534933	1.0	23.214318	5.173932	1.0	58.339437	14.745125	4.0	61.091224	39.717411	2.0	44.314083000000004	10.482239	5.0	0.22373800000000002	2.150783	6.0	35.072353	1.7916450000000002	3.0	71.175798
809.0	2.0	45.574241	6.675447999999999	7.987883999999999	83.452416	0.777526	0.603798	0.23585599999999998	0.5166350000000001	5.215045	4.0	90.36751	4.800553	2.0	0.015556	2.216297	6.0	96.042304	5.826023	6.0	19.526106	7.5372639999999995	3.0	13.880567999999998	63.51554599999999	4.0	99.397255	5.544526	4.0	0.011681	4.684888	5.0	41.556952	1.412774	1.0	66.945722
813.0	2.0	37.456449	5.397916	40.675366	76.99981600000001	0.946132	0.803817	0.562263	0.5767869999999999	4.062833	4.0	17.120058	51.957642	2.0	0.022112	2.662841	1.0	63.119379	2.7265349999999997	4.0	60.035173	8.750573	1.0	22.735301	51.433305	4.0	64.731296	7.129427000000001	2.0	0.011498	3.483861	6.0	80.595704	5.70328	4.0	71.67419
816.0	2.0	51.569720000000004	3.666007	65.813614	61.725122	0.42452799999999996	0.8447899999999999	0.13860999999999998	0.689874	15.924710000000001	5.0	59.980605000000004	20.475217	3.0	0.040626999999999996	1.4402840000000001	6.0	39.812104999999995	4.691659	2.0	23.862354999999997	3.660686	6.0	74.771795	63.466475	3.0	30.99823	12.707119	4.0	0.040825	4.6645	6.0	82.744277	3.9410589999999996	3.0	14.446646
829.0	2.0	39.527193	13.459558	38.699406	14.441307	0.622835	0.9299360000000001	0.12653699999999998	0.614989	20.47537	2.0	50.19777	71.687916	2.0	0.011049	5.199528	6.0	57.693617	5.4291730000000005	2.0	7.140502000000001	15.595215	6.0	43.408194	18.001847	1.0	74.966497	2.1083819999999998	6.0	0.070029	3.4546360000000003	3.0	28.517424	4.477048	6.0	99.493251
848.0	2.0	50.762996	12.841264	60.171613	70.946626	0.256902	0.6983590000000001	0.817804	0.614125	10.683306	2.0	29.109372999999998	11.0972	6.0	0.020971	2.09707	1.0	76.398927	2.080237	3.0	67.534257	12.497791000000001	6.0	7.725932000000001	51.310662	2.0	80.963169	10.644468	3.0	0.043407	2.633058	3.0	67.27832099999999	1.432787	4.0	44.392277
859.0	2.0	55.038056999999995	28.325060999999998	26.37668	69.719836	0.981039	0.869128	0.629013	0.44235	5.364885	1.0	74.164567	64.942622	6.0	0.116172	1.377441	3.0	7.988225999999999	5.752639	5.0	61.744292	23.105484	6.0	68.191643	60.822128	3.0	35.840972	8.076208	4.0	0.018326	0.643646	5.0	35.738539	3.4302940000000004	1.0	30.764228999999997
865.0	2.0	1.2760049999999998	7.795825999999999	91.365251	79.017179	0.5293399999999999	0.458125	0.564955	0.828694	15.102599	2.0	28.71752	35.802932	5.0	0.012159999999999999	3.2867699999999997	2.0	20.841777	2.863293	2.0	39.752563	2.4215880000000003	2.0	57.332995999999994	74.25045899999999	5.0	11.463023	7.715437	4.0	0.051569000000000004	5.797955	6.0	71.380416	1.298698	4.0	90.439784
870.0	2.0	54.67520699999999	1.145859	6.383589	12.837731	0.607545	0.549397	0.206916	0.291678	16.201968	2.0	18.785454	1.1943780000000002	3.0	0.015563999999999998	0.40723899999999996	2.0	27.244537	0.10513299999999999	1.0	74.511426	3.938479	5.0	77.74100200000001	55.785157999999996	2.0	8.869859	7.2955820000000005	2.0	0.081723	4.1323550000000004	5.0	48.726632	5.213414	4.0	19.614538
888.0	2.0	74.810277	1.671861	12.245445	36.141979	0.158575	0.526702	0.365354	0.335702	17.168416	3.0	97.034888	14.598104999999999	6.0	0.028123000000000002	5.620114	5.0	82.907225	1.78005	3.0	30.711261	8.656226	1.0	5.281102	73.195924	6.0	97.845304	0.64782	5.0	0.010023	2.324434	1.0	4.453767	4.58287	6.0	56.754725
896.0	2.0	61.960919	3.170707	62.263783	86.977874	0.476332	0.527055	0.821742	0.99026	18.095502	3.0	83.06971300000001	58.729287	6.0	0.249558	2.982327	5.0	81.49055899999999	3.5041660000000006	2.0	62.811101	19.664374	2.0	39.855599	35.159467	3.0	64.425762	20.936681	2.0	0.062047000000000005	0.753901	1.0	68.843549	3.364122	3.0	32.501366
899.0	2.0	69.774666	1.258083	95.11679000000001	73.896661	0.805954	0.9838790000000001	0.9999100000000001	0.212706	14.166954	1.0	59.592971	3.325546	6.0	0.059251	4.579104	4.0	97.51999	0.733643	6.0	57.753446999999994	4.375485	2.0	43.290058	65.043511	3.0	98.714582	22.130189	5.0	0.034066	3.845739	2.0	59.725425	5.159326999999999	5.0	88.32584200000001
907.0	2.0	98.764138	2.750657	11.104491000000001	98.789755	0.9213819999999999	0.9965629999999999	0.700158	0.950875	17.380047	1.0	34.280663	39.933881	5.0	0.011229000000000001	6.006141	5.0	26.194876999999998	3.979397	3.0	83.38848399999999	2.313504	5.0	53.317756	17.249906	2.0	73.441198	7.099823	1.0	0.014141999999999998	3.4089080000000003	3.0	76.419422	2.405321	5.0	67.875826
910.0	2.0	2.028791	43.929904	11.667639	83.628947	0.773061	0.556504	0.99845	0.5626359999999999	21.416063	2.0	85.832227	24.148906	4.0	0.012714	1.488186	2.0	88.577926	3.5833239999999997	6.0	50.28464	7.372069000000001	5.0	65.686497	33.824025	2.0	58.402591	21.192664	5.0	0.033815	5.460662999999999	6.0	18.809002	3.066904	3.0	83.759973
923.0	2.0	50.490412	5.794436	20.734074	35.215931	0.11947999999999999	0.9422379999999999	0.6547609999999999	0.8494430000000001	11.305649	5.0	72.033457	1.3431739999999999	2.0	0.021715	4.268358999999999	2.0	67.034279	4.8472349999999995	2.0	36.389554	22.314176999999997	1.0	80.402012	9.068589	3.0	88.30932800000001	16.341918	6.0	0.21321700000000002	0.140181	2.0	40.069226	0.603252	6.0	83.62910699999999
951.0	2.0	11.910115	14.734698999999999	49.441681	91.817585	0.722461	0.8351350000000001	0.702994	0.749203	20.984323	3.0	22.102458	56.116452	1.0	0.011639	1.393625	4.0	39.564728	0.230744	6.0	11.24433	18.703851999999998	1.0	29.450590999999996	43.376612	2.0	78.827749	19.363791	1.0	0.010873	2.886742	1.0	77.253147	5.71327	6.0	13.676028
986.0	2.0	1.806311	76.72210600000001	57.328237	42.312607	0.756396	0.812773	0.47216	0.16347899999999999	7.000217	2.0	89.602757	37.268953	1.0	0.014792	4.517326000000001	1.0	46.567995	1.8729799999999999	3.0	47.19833	8.930997	4.0	69.44906	53.420312	6.0	73.8632	19.917715	4.0	0.017697	4.219873000000001	2.0	72.902617	4.314106	1.0	42.344134999999994
1004.0	2.0	7.40884	5.39279	72.396778	73.714709	0.687919	0.630935	0.84185	0.28720999999999997	10.224644999999999	4.0	76.436592	45.541481	2.0	0.01995	2.5475369999999997	5.0	11.078928999999999	5.571943	2.0	83.609496	22.587059	5.0	2.8155959999999998	55.731936	3.0	77.150281	17.371817	2.0	0.024035	5.173396	2.0	24.329755	2.553144	3.0	89.246462
1009.0	2.0	34.941544	1.82218	25.926032	16.906702	0.7608739999999999	0.505408	0.781312	0.762754	4.844514	4.0	34.802261	57.761646	2.0	0.014356	6.211639	3.0	45.046513	2.913026	5.0	9.09118	4.71327	4.0	79.925557	8.200525	5.0	33.85865	1.281184	2.0	0.036219	2.2601560000000003	6.0	84.944572	2.668142	2.0	23.383126999999998
1010.0	2.0	98.263982	16.722672	56.42013000000001	13.402242000000001	0.27468899999999996	0.968092	0.661355	0.30391399999999996	17.091198000000002	5.0	45.918553	28.217552	1.0	0.019594	4.9019129999999995	3.0	20.993532000000002	0.38189	5.0	37.664367	18.281292999999998	5.0	56.860287	46.148099	5.0	98.543544	13.261643	5.0	0.019839	3.885189	4.0	37.559373	3.11108	4.0	35.800003000000004
