uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
1133.0	2.0	69.544027	21.165277	46.286402	70.525614	0.10804100000000001	0.363327	0.492438	0.8301959999999999	1.151354	5.0	9.103759	35.720236	2.0	0.024716	1.8030080000000002	5.0	7.022996000000001	0.423634	5.0	65.095168	6.885675	2.0	34.016605	57.469901	1.0	30.645146	0.474087	5.0	0.120805	1.152166	6.0	19.468158	3.4316449999999996	1.0	84.653933
1172.0	2.0	99.89500799999999	94.33384000000001	44.335907	92.708381	0.752875	0.30894699999999997	0.198435	0.47793	4.670254	5.0	22.907946	50.931144	3.0	0.027045999999999997	2.485621	1.0	29.261169	2.192199	5.0	35.819189	22.531784	4.0	3.031489	69.711556	6.0	82.644848	11.41818	4.0	0.022184	2.392163	6.0	92.985167	1.668532	1.0	22.928373
1225.0	2.0	97.698757	54.103956999999994	81.91040799999999	9.621017	0.222455	0.914214	0.155552	0.41166499999999995	20.872544	3.0	20.793955	71.730544	1.0	0.012739	1.457816	2.0	36.757077	1.9433770000000001	3.0	39.55422	3.970343	2.0	42.614769	2.324641	4.0	93.62607	5.65572	2.0	0.014499000000000001	5.094506	5.0	29.657146	2.0030349999999997	2.0	81.826039
1260.0	2.0	4.86313	68.791744	56.17069300000001	14.517581	0.288362	0.500884	0.370294	0.48779399999999995	5.471058	3.0	3.6373889999999998	64.85821999999999	3.0	0.05545	0.35643800000000003	3.0	74.826463	5.090363	5.0	74.211025	16.577177	6.0	12.407822999999999	9.256497999999999	6.0	56.503386	16.72498	1.0	0.040004000000000005	4.176514	3.0	29.121857000000002	4.908188	3.0	8.2499
1308.0	2.0	54.31001	45.564323	63.430659	9.658776	0.351452	0.8968079999999999	0.22021	0.733855	3.3350760000000004	4.0	21.869545000000002	27.058638000000002	3.0	0.010118	0.13585999999999998	2.0	47.177506	4.001239	6.0	79.65345500000001	4.6957510000000005	2.0	74.198802	18.574218	2.0	6.936507000000001	15.891276000000001	2.0	0.010320999999999999	2.5098	2.0	61.666596999999996	5.2542599999999995	5.0	32.382752
1333.0	2.0	42.288866999999996	97.090889	57.376928	71.861126	0.373952	0.69519	0.17084100000000002	0.650281	6.569030000000001	4.0	21.442869	8.199758000000001	2.0	0.022203999999999998	1.017096	1.0	74.374985	4.895763	2.0	11.773501	0.881249	4.0	15.529004999999998	55.612123	6.0	98.88337299999999	7.889939999999999	1.0	0.01311	3.9496239999999996	4.0	14.337404000000001	2.549803	3.0	71.679786
1411.0	2.0	64.355029	66.266239	65.61967800000001	31.536209999999997	0.735427	0.417813	0.274493	0.195943	3.465671	4.0	13.832722	14.726310999999999	1.0	0.017437	6.214093	5.0	24.688245000000002	0.689823	1.0	73.555435	5.250516	6.0	5.644628	9.917124000000001	6.0	33.785807	17.405960999999998	1.0	0.070797	4.554079	1.0	97.918111	0.185016	6.0	53.796924
1448.0	2.0	65.398274	31.139772999999998	63.33974	27.238440999999998	0.125079	0.574706	0.7334350000000001	0.668671	9.404076	2.0	38.429359999999996	23.495327	1.0	0.011340000000000001	0.46567600000000003	2.0	13.288695	3.0266319999999998	4.0	44.367125	21.708248	2.0	17.057629000000002	73.781671	2.0	45.509574	12.528269	2.0	0.56911	3.172326	1.0	1.15615	1.9990880000000002	5.0	46.531417
1462.0	2.0	94.107602	60.697548	33.03322	82.70304300000001	0.36173299999999997	0.571461	0.382344	0.15663	5.7679279999999995	1.0	5.3292269999999995	4.139397	6.0	0.041567	6.12141	2.0	74.162521	0.925794	1.0	86.334175	1.50753	2.0	2.9109830000000003	45.878772	6.0	29.892353000000004	11.691818	3.0	0.010707	0.24702600000000002	3.0	48.15576	5.852856	1.0	37.426671
1466.0	2.0	81.27547	66.96162	22.238336	13.095282000000001	0.305282	0.168004	0.458783	0.960342	12.06185	6.0	33.030676	36.512194	2.0	0.042182	2.934342	1.0	31.111876000000002	2.8674779999999997	4.0	73.601525	9.953603999999999	5.0	40.322722999999996	22.773577	6.0	1.754291	12.626835	3.0	0.15973099999999998	2.3051619999999997	4.0	71.547989	5.696079	1.0	96.36067299999999
1540.0	2.0	61.846343999999995	30.075543	42.856969	34.097993	0.26105100000000003	0.32769499999999996	0.31188899999999997	0.400622	16.182755	1.0	3.9180230000000003	22.020697	2.0	0.193899	5.110094999999999	1.0	31.946804999999998	2.730165	6.0	2.0991310000000003	6.968638	1.0	92.731011	31.504784	1.0	71.36453399999999	19.490714	1.0	0.010409	5.699879	4.0	81.67897099999999	5.557072	5.0	93.218919
1551.0	2.0	49.133275	64.98961	50.103121	15.491297	0.786087	0.8203	0.466218	0.922866	2.118052	6.0	39.126209	1.040683	5.0	0.01677	4.952267	3.0	93.818363	3.8883339999999995	3.0	7.116689999999999	1.082922	1.0	47.843392	12.551344	1.0	91.340974	23.396788	3.0	0.014599	1.461905	2.0	64.110869	4.56759	6.0	70.91451500000001
1637.0	2.0	48.227665	70.33073399999999	96.231612	93.433212	0.782932	0.23428200000000002	0.9680719999999999	0.441503	11.098883	4.0	6.623028	33.698562	4.0	0.345922	2.556061	6.0	73.673136	1.527358	2.0	24.459016000000002	2.207757	2.0	72.922212	16.430346	5.0	12.947206	19.412017000000002	4.0	0.011226	3.319746	2.0	89.490252	4.833442	3.0	23.554451999999998
1773.0	2.0	17.868615	62.137104	81.351516	49.633254	0.34807	0.27612800000000004	0.734963	0.556709	20.975921	3.0	1.6732580000000001	30.428337	1.0	0.010347	3.7496120000000004	1.0	16.588859	2.131895	4.0	4.338623999999999	16.936785	5.0	33.315157	22.091193	4.0	18.610969	3.264395	4.0	0.07716	1.900051	1.0	85.76303	3.453832	4.0	69.429836
1857.0	2.0	85.68133900000001	67.866303	85.817532	30.705981	0.468225	0.878735	0.9904459999999999	0.730797	17.373765	2.0	4.671101999999999	72.554326	1.0	0.028333999999999998	3.324086	6.0	44.538784	0.211137	5.0	81.644136	11.868205999999999	3.0	12.174429	44.9501	2.0	19.171995000000003	17.234493	1.0	0.056499	1.219014	3.0	2.0337009999999998	3.466436	2.0	35.604574
1903.0	2.0	70.012075	79.883656	69.52185	24.185107000000002	0.327931	0.754378	0.5535770000000001	0.921825	6.612373	1.0	9.822431	33.38455	5.0	0.09424400000000001	3.806576	1.0	15.039154000000002	0.11589300000000001	1.0	17.906516	2.519374	4.0	36.769145	10.706012	1.0	51.324406	19.224277	6.0	0.194099	1.42369	5.0	51.222144	1.8535099999999998	1.0	31.409878000000003
1965.0	2.0	38.13219	64.77005600000001	43.829598	41.210652	0.23925100000000002	0.497692	0.45034799999999997	0.9989389999999999	6.298030000000001	1.0	14.279186	48.683934	1.0	0.029022000000000003	1.354316	1.0	83.166689	5.086233	4.0	9.746153	5.231839	6.0	77.44121700000001	1.205406	2.0	95.71549499999999	23.791617000000002	2.0	0.185902	3.182071	4.0	99.72626899999999	5.128323	2.0	63.968858
1991.0	2.0	71.149985	41.879329	8.092655	66.18679399999999	0.1347	0.31311300000000003	0.7081029999999999	0.40212800000000004	22.764232999999997	1.0	62.96528000000001	59.462818999999996	4.0	0.011974	3.6379349999999997	5.0	65.547145	0.399024	6.0	16.62685	3.242289	2.0	14.502673999999999	32.648039000000004	2.0	15.765481	10.23198	4.0	0.019802	2.627227	2.0	15.477578	1.247021	4.0	33.846378
2003.0	2.0	3.4972879999999997	36.796628999999996	41.831356	57.871937	0.271351	0.43429799999999996	0.36554899999999996	0.6681060000000001	5.122248	1.0	13.527632	67.271449	5.0	0.015133	0.5499970000000001	5.0	2.696893	0.5291640000000001	1.0	40.910515000000004	1.7785950000000001	5.0	22.273789	42.292379	6.0	33.957235	20.437302	2.0	0.035733	0.176361	2.0	42.027428	4.332597	6.0	67.134736
2038.0	2.0	94.539996	30.046499	60.122735	78.263063	0.18166500000000002	0.147741	0.975742	0.690787	9.546137	5.0	79.858723	57.499836	5.0	0.01495	2.409411	5.0	88.49590699999999	1.45236	4.0	7.66597	2.347481	3.0	73.058439	41.146826000000004	4.0	27.597696999999997	19.511554999999998	6.0	0.07329400000000001	2.593891	1.0	77.389022	1.534986	5.0	56.95421700000001
2046.0	2.0	48.763096999999995	79.177068	18.917919	75.198941	0.77141	0.48724300000000004	0.770455	0.7519560000000001	16.618697	5.0	12.205267	72.299336	4.0	0.011761	0.45715600000000006	1.0	95.799961	0.45133500000000004	3.0	92.944362	15.123169	5.0	34.800579	31.629744	4.0	71.78587900000001	23.307821	2.0	0.025743000000000002	4.035036	6.0	52.59403199999999	3.2856989999999997	1.0	96.363642
2140.0	2.0	63.082406000000006	29.872571	43.889984000000005	11.246113000000001	0.36025999999999997	0.654337	0.168432	0.581209	5.854405	2.0	57.19051999999999	36.233032	5.0	0.032169	0.148758	5.0	49.82904	5.566781	1.0	68.310076	6.025077	1.0	2.204899	2.346704	6.0	7.0617350000000005	6.667285000000001	2.0	0.014643000000000002	0.768921	2.0	76.544815	2.3199669999999997	2.0	84.521213
2163.0	2.0	32.212193	72.770061	29.09331	40.860926	0.593445	0.38803200000000004	0.413425	0.977455	0.444722	1.0	19.356597	5.270053	2.0	0.150168	2.439795	1.0	48.159487	2.466719	1.0	29.943123999999997	3.252319	3.0	7.056938000000001	16.305014	5.0	37.949902	21.531708	2.0	0.032142000000000004	1.853013	4.0	59.836572	1.202424	5.0	78.720653
2187.0	2.0	85.315494	64.957535	87.945686	14.213244	0.182945	0.941632	0.14564000000000002	0.5434979999999999	3.963704	2.0	78.493571	29.708591	1.0	0.016891999999999997	2.091376	1.0	57.51364	0.163654	6.0	10.288244	6.867128	2.0	12.476734	36.419081	2.0	93.76118100000001	1.3573520000000001	5.0	0.061591999999999994	0.667818	4.0	80.659309	3.607039	4.0	91.37146800000001
2244.0	2.0	59.765285	67.042012	57.18176	99.1997	0.24888600000000002	0.185334	0.398117	0.274107	5.044105	4.0	28.946756	57.462680000000006	5.0	0.01725	2.0704580000000004	6.0	36.214539	0.635525	3.0	7.695059	11.097855000000001	1.0	56.135775	25.929745999999998	4.0	27.490940000000002	12.241097	3.0	0.017717	3.028	3.0	9.947478	4.3042419999999995	1.0	60.978266000000005
2375.0	2.0	1.9632479999999999	64.38364	66.68581	56.131924	0.15002000000000001	0.156904	0.154445	0.8250200000000001	7.091394	4.0	61.886097	61.903605000000006	2.0	0.011045999999999999	0.069089	4.0	27.068645	4.640288	3.0	3.8460900000000002	4.398484	5.0	18.044191	3.42843	6.0	6.761127	5.769108999999999	1.0	0.017539	2.727633	6.0	53.082962	3.012564	6.0	78.73531899999999
2391.0	2.0	56.052983999999995	87.661845	99.047905	96.5892	0.336523	0.6039140000000001	0.368112	0.11669600000000001	10.032923	4.0	52.363716	28.129475	3.0	0.011138	4.322933	4.0	73.15007800000001	2.106019	1.0	7.819677	0.6690659999999999	3.0	87.80030500000001	36.441434	3.0	44.498315999999996	18.298767	1.0	0.029700999999999998	4.459967	4.0	37.677314	1.38883	5.0	67.86983000000001
2406.0	2.0	73.319965	99.093338	46.856587	60.568617	0.46952299999999997	0.704358	0.971756	0.152387	3.891024	4.0	70.63208900000001	1.8923330000000003	6.0	0.01385	3.680485	5.0	18.924025	2.213124	5.0	2.78954	21.901811	2.0	12.228661	18.569816	3.0	66.74722299999999	21.257238	6.0	0.14194500000000002	2.621416	3.0	46.754577000000005	1.9403299999999999	5.0	42.675672
2487.0	2.0	97.35553	80.54620200000001	84.064684	38.452876	0.336613	0.29238200000000003	0.6475270000000001	0.423889	2.480314	5.0	74.887025	52.417987	5.0	0.015280000000000002	5.652058	2.0	52.170513	2.351945	5.0	8.184875	14.603746	6.0	15.090404999999999	33.602151	1.0	37.627208	12.410728	3.0	0.100152	0.117729	5.0	31.17972	5.427963	4.0	34.038746
2495.0	2.0	30.560571999999997	48.895453	68.596474	68.270122	0.30485999999999996	0.175511	0.820601	0.480599	7.849391000000001	2.0	13.836309	1.541973	4.0	0.012074	4.1749849999999995	3.0	31.854969	4.459696	5.0	1.27851	0.259301	3.0	91.754747	22.910856	2.0	34.449383000000005	11.791812	5.0	0.056225	2.197546	6.0	91.97444399999999	3.14465	2.0	68.782963
2532.0	2.0	47.628051	97.242563	35.182885	24.662817	0.811096	0.216848	0.21025	0.277577	8.451911	2.0	3.04546	51.619505	1.0	0.021626	4.439712	2.0	2.09009	0.731495	5.0	43.728381	4.665424	5.0	31.927041	30.225597999999998	4.0	83.002078	10.395564	6.0	0.046183999999999996	2.170357	3.0	40.822568	0.812823	3.0	47.521415999999995
2553.0	2.0	21.342143	92.809411	92.080089	48.193099	0.9130950000000001	0.21751199999999998	0.3233	0.272843	3.1970669999999997	4.0	20.593428	63.717715000000005	1.0	0.024681	1.8753080000000002	6.0	5.738969	2.499916	5.0	12.163053	16.037571	1.0	22.350478	30.2839	1.0	51.678188	20.772267000000003	3.0	0.021559000000000002	2.769888	5.0	88.247851	1.491491	4.0	97.937574
2554.0	2.0	67.70286800000001	44.284457	57.476806999999994	97.623113	0.316944	0.32376900000000003	0.49582	0.593434	21.487508	2.0	63.904830000000004	27.837104999999998	2.0	0.026907	4.452871	4.0	70.519892	4.891859999999999	1.0	2.009934	11.884253999999999	2.0	33.456137	44.181284000000005	2.0	61.32735400000001	19.097048	4.0	0.03325	2.355768	5.0	40.591423999999996	1.208872	4.0	44.796572
2624.0	2.0	60.453113	72.344691	79.888081	90.574368	0.693425	0.11379	0.513796	0.389631	8.488154	5.0	12.167344	35.199712	6.0	0.012936000000000001	1.551503	3.0	19.984510999999998	4.942578	5.0	27.964853	1.766923	1.0	19.102923	47.472666	2.0	93.905132	9.492461	2.0	0.097338	2.057888	2.0	96.499659	5.166701	3.0	70.59200600000001
2650.0	2.0	88.857078	42.940594	53.2324	33.192705	0.940428	0.181999	0.5584399999999999	0.881375	7.571455	4.0	8.581832	13.730521	3.0	0.011221	4.641135	2.0	44.25699	4.147364	3.0	38.060851	0.275256	1.0	36.702845	31.152238	2.0	81.818332	13.007671	3.0	0.013068000000000001	1.8330830000000002	6.0	54.321049	1.0420260000000001	5.0	65.034561
2725.0	2.0	23.900044	95.48783900000001	75.663618	46.613322	0.673721	0.11810699999999999	0.498226	0.661337	15.348107999999998	2.0	73.010628	36.752249	5.0	0.018328	3.0211900000000003	2.0	8.173150999999999	1.833275	4.0	16.095531	18.880457999999997	1.0	21.646889	61.128508999999994	3.0	94.053825	2.545561	1.0	0.125621	5.817565	3.0	74.423049	4.304412	5.0	46.145534000000005
2818.0	2.0	70.768716	72.738566	76.859199	45.677703	0.922575	0.764471	0.29705	0.296033	13.952132	5.0	66.325402	15.396161	4.0	0.048731000000000003	5.385529	1.0	70.685091	4.719158	5.0	1.546827	6.121557	1.0	87.555737	42.856071	6.0	94.677494	22.403659	2.0	0.088275	2.753432	6.0	60.051386	1.1358620000000001	1.0	51.857946999999996
2836.0	2.0	77.922253	96.198127	91.489369	48.55964	0.960255	0.45905200000000007	0.903418	0.35330300000000003	21.830962	2.0	78.088243	11.348628999999999	2.0	0.023383	1.681009	1.0	49.041851	4.724198	2.0	2.7481169999999997	1.9957490000000002	1.0	50.891442	28.137351000000002	2.0	73.019811	17.817762	1.0	0.021172999999999997	1.2371459999999999	3.0	48.108563000000004	1.9306400000000001	4.0	6.496648
3055.0	2.0	53.481859	99.877533	72.380551	36.355532000000004	0.917747	0.18645	0.6397079999999999	0.473004	17.004355	4.0	5.538476999999999	3.167009	2.0	0.019451	4.770906	1.0	25.594126	2.091222	3.0	21.47945	8.552524	1.0	51.502756	11.884762	4.0	12.882958	10.293712	1.0	0.05260599999999999	2.622091	4.0	29.668248	1.1777540000000002	5.0	47.752874
3061.0	2.0	86.364776	89.939499	57.741870999999996	78.398765	0.373692	0.140516	0.647882	0.9906370000000001	0.8566389999999999	5.0	96.71892199999999	34.716351	5.0	0.070917	5.323762	3.0	72.04660799999999	5.817168	1.0	51.096498	6.0753900000000005	1.0	62.3088	53.57807	5.0	59.207454000000006	4.9428019999999995	1.0	0.035227999999999995	4.673064	6.0	87.591992	3.814864	5.0	30.391191999999997
3066.0	2.0	47.018653	71.58312099999999	60.176666000000004	41.076151	0.600072	0.450532	0.700905	0.8799790000000001	6.552805	3.0	72.487677	56.889990000000004	1.0	0.010864	3.3816699999999997	4.0	22.828374	1.293972	1.0	8.762205	4.705659	2.0	46.3931	18.698906	6.0	46.24982	6.558317999999999	2.0	0.31005900000000003	2.4255869999999997	1.0	48.066271	2.0145020000000002	4.0	90.259957
3123.0	2.0	43.67323	30.145595	49.955724	61.644189000000004	0.6593140000000001	0.13678900000000002	0.108702	0.8445010000000001	13.103988000000001	6.0	19.591498	75.114648	2.0	0.059303999999999996	3.0101139999999997	2.0	25.828170999999998	0.181108	2.0	75.686651	13.053038	1.0	22.068127	35.904719	1.0	49.281240000000004	12.640999	5.0	0.028082999999999997	3.101978	4.0	90.645687	5.49279	1.0	66.876012
3154.0	2.0	49.400605999999996	42.203194	42.053556	72.17399300000001	0.295605	0.851158	0.431593	0.61755	6.80133	4.0	4.078188	68.098119	1.0	0.012329000000000001	0.326403	6.0	61.017252	1.8898669999999997	4.0	99.82952900000001	14.09884	4.0	12.529814	6.691836	1.0	41.278935	16.436861999999998	5.0	0.032312	1.9131900000000002	4.0	82.484859	5.479547	6.0	26.879569
3268.0	2.0	61.011113	48.219891	77.985363	58.51388299999999	0.75602	0.347312	0.783878	0.938147	7.6741660000000005	5.0	1.2315610000000001	48.306193	1.0	0.031386000000000004	5.548637	1.0	17.634087	4.620923	6.0	44.745238	4.192837	2.0	6.537965	38.864546000000004	4.0	45.781432	14.677653	1.0	0.014129	1.929201	4.0	10.377262	3.66514	4.0	46.455664
