uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_PPARGToPPARG	Num_of_PPARGToPPARG	Act_of_PPARGToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
801.0	2.0	50.741248	52.35759	23.619257	74.197525	0.989276	0.469625	0.8749969999999999	0.541225	23.24304	1.0	9.188188	13.87227	4.0	0.017192	0.400237	1.0	97.685837	3.461871	1.0	16.114414	11.528801	6.0	2.708096	12.854401	5.0	25.14165	1.9753470000000002	2.0	72.648111	17.997003	4.0	84.273134	20.132676	4.0	16.1696
803.0	2.0	71.945428	46.852028999999995	24.57185	65.632469	0.12482	0.49303500000000006	0.585823	0.39152	12.495123	4.0	43.300123	14.656507999999999	6.0	0.012754000000000001	0.397188	1.0	11.510277	1.920291	6.0	40.622121	21.676603	3.0	21.949291	24.641551999999997	2.0	33.485262	17.602572	6.0	80.06406700000001	22.201714000000003	6.0	33.298815000000005	18.538623	1.0	74.35471
813.0	2.0	69.025761	90.52632	81.458104	89.151391	0.22613699999999998	0.520363	0.5203840000000001	0.550847	0.8922629999999999	2.0	1.811248	7.620794999999999	3.0	0.011961	6.084576	1.0	18.107885999999997	1.540874	3.0	17.896321	10.945209	1.0	70.572983	3.015973	3.0	23.748866	0.704327	6.0	48.075452	12.949876	4.0	98.82348499999999	7.247455	1.0	32.405173
841.0	2.0	35.968603	34.975791	39.45743	20.384795	0.193103	0.26051599999999997	0.291914	0.130327	3.571076	2.0	30.421632000000002	13.329391000000001	5.0	0.016415	5.278101	5.0	15.237554999999999	0.340088	5.0	88.90865	12.481873	4.0	29.558367999999998	12.942422	4.0	8.19023	11.008877	1.0	33.904371000000005	17.641451	6.0	90.889679	14.755581	1.0	60.647228000000005
847.0	2.0	90.50038599999999	79.858717	52.404351	92.42174200000001	0.7632220000000001	0.727116	0.174655	0.204016	12.321239	2.0	7.804487	17.058107	3.0	0.019129	0.769225	1.0	71.854881	5.913126999999999	3.0	58.685139	16.54424	2.0	29.666888	19.304584	5.0	34.004144000000004	4.531877	1.0	10.103276	9.492503	6.0	28.090525	24.17202	4.0	31.870658000000002
868.0	2.0	65.79066999999999	11.27387	70.23366	21.254727	0.57396	0.791782	0.712864	0.850347	19.083031	2.0	10.669780000000001	10.518092999999999	5.0	0.053114999999999996	0.288557	2.0	97.62889799999999	4.9159	3.0	27.079126000000002	4.438178	4.0	2.945555	13.171844	4.0	24.340964000000003	22.558044	5.0	29.634813	9.670372	6.0	53.575442	4.7496599999999995	1.0	61.169959
910.0	2.0	62.032511	76.39231600000001	84.76260699999999	95.551133	0.361392	0.87003	0.878782	0.633821	3.057633	4.0	22.860582	24.331068	6.0	0.029177999999999996	4.9621059999999995	1.0	59.984460999999996	5.348394	2.0	2.2428470000000003	22.703226	3.0	15.127364000000002	19.54926	1.0	95.285865	21.703809	3.0	95.327184	6.565786	2.0	81.509401	24.479693	5.0	35.468732
913.0	2.0	69.43865799999999	93.855976	82.092259	40.311935	0.934991	0.7365689999999999	0.909759	0.690772	3.05898	2.0	59.207363	12.742142999999999	5.0	0.013787	3.146758	1.0	66.664875	3.849707	2.0	46.608395	2.2994209999999997	1.0	48.357318	9.35069	4.0	84.769369	22.328667000000003	6.0	39.606361	20.460929	1.0	15.363276999999998	19.324455	4.0	16.538221
972.0	2.0	37.589401	36.794613	24.029498999999998	16.989076	0.366227	0.824153	0.35877600000000004	0.336392	5.005751	1.0	6.139762	1.7866229999999999	4.0	0.014851	3.814707	5.0	10.280345	3.170491	1.0	32.301531	12.335567	2.0	13.710522000000001	13.337735	2.0	40.556571999999996	0.9917790000000001	6.0	74.134638	7.647403999999999	1.0	12.621559	17.685810999999998	6.0	4.104071
984.0	2.0	27.32071	55.028783	62.914278	38.644295	0.332927	0.37396399999999996	0.733202	0.20725500000000002	6.756406	1.0	65.078255	22.347575	3.0	0.014153	4.83266	5.0	1.185099	3.9624900000000003	2.0	95.585287	5.72979	4.0	44.136895	8.072488	5.0	91.399778	11.211557	5.0	51.133652000000005	7.166392	4.0	24.900236	9.411301	4.0	64.577268
986.0	2.0	34.152769	46.72664	61.598769	76.79693	0.36968	0.644059	0.407221	0.908041	3.083621	1.0	61.68652900000001	14.381495000000001	6.0	0.010134	0.291311	6.0	23.101212	2.461528	1.0	46.081554	13.039075	2.0	83.435452	2.37395	1.0	35.090531	5.130855	2.0	43.645271	4.3348379999999995	2.0	42.995497	8.212038	5.0	21.282936
1134.0	2.0	65.976197	57.2429	35.962458000000005	72.782713	0.346604	0.530589	0.187961	0.5094609999999999	16.311801000000003	5.0	4.745626000000001	7.746449	5.0	0.012247	0.727453	1.0	88.380411	5.555636	1.0	93.405702	9.228928999999999	3.0	43.115278	12.519052	2.0	99.757913	16.92445	4.0	62.359592000000006	5.172346	5.0	31.593666	2.126861	2.0	2.713028
1164.0	2.0	79.192388	85.576593	19.220001	45.101683	0.648814	0.952303	0.5004310000000001	0.5501689999999999	22.900679	1.0	20.133831	16.465969	4.0	0.0224	1.935714	2.0	42.284277	0.117355	2.0	38.226733	22.345164	1.0	60.723533999999994	16.59165	2.0	57.288883	14.226496	3.0	35.708187	22.653189	4.0	24.386796	8.722421	2.0	9.441191
1189.0	2.0	53.563042	12.693549	33.861155	63.35960600000001	0.389094	0.41080200000000006	0.858931	0.9741120000000001	11.217329	6.0	2.024959	17.846683	4.0	0.015718	1.832514	5.0	98.763487	5.647797	3.0	22.791582000000002	7.194977000000001	2.0	60.793824	13.940944	5.0	58.788224	24.208548999999998	5.0	6.593226	15.477762	2.0	91.718717	18.643064000000003	3.0	95.635735
1244.0	2.0	15.243664	65.445037	37.189673	58.54899399999999	0.289549	0.69872	0.495825	0.843132	13.180728	5.0	3.6527160000000003	3.9655980000000004	3.0	0.020492	5.267652	1.0	22.704188000000002	0.576237	6.0	94.327771	14.818265	5.0	4.982751	10.026185	6.0	73.88454499999999	20.925454000000002	2.0	34.760134	9.525606	3.0	93.450365	16.706254	3.0	62.934523
1250.0	2.0	64.522054	94.407647	73.12146700000001	58.214962	0.9038870000000001	0.7686310000000001	0.9685790000000001	0.41676	2.296682	1.0	53.60119399999999	8.686665	6.0	0.029374	5.243933	1.0	99.106383	4.281087	2.0	52.66568	2.215379	4.0	11.574227	14.963442	4.0	55.319462	7.021792	4.0	76.387792	5.3717760000000006	1.0	30.869243	23.755708	5.0	15.057819
1277.0	2.0	93.29598299999999	62.538174	62.512671	28.05065	0.82511	0.715806	0.7548819999999999	0.446446	8.398766	1.0	31.788542	1.694239	3.0	0.014527000000000002	3.13794	1.0	81.657455	0.54008	5.0	40.986422999999995	3.014496	2.0	23.505167999999998	6.658969	4.0	55.82897	1.845865	4.0	53.125131999999994	20.718909	4.0	18.361196	7.4875940000000005	5.0	17.894573
1365.0	2.0	99.051454	37.95896	79.06698399999999	85.636457	0.8124319999999999	0.422944	0.591828	0.73423	17.924478	1.0	16.693861	0.49991199999999997	6.0	0.010227	4.341411	5.0	36.081621999999996	2.80842	2.0	36.591221000000004	8.007553	1.0	2.207596	11.843786	4.0	33.475015	3.724188	1.0	51.694953000000005	23.077603	1.0	37.193186	7.8320929999999995	6.0	58.467249
1397.0	2.0	57.511687	88.09105600000001	97.166053	79.672399	0.826133	0.7727930000000001	0.812879	0.290141	17.278326999999997	1.0	59.041022999999996	3.3886839999999996	6.0	0.018504	0.435303	4.0	12.806614999999999	2.394932	3.0	13.456792000000002	9.967647	3.0	56.882324	15.542282	2.0	99.451902	1.535571	4.0	63.62255699999999	11.463037	5.0	16.835742	10.345454	4.0	26.46854
1408.0	2.0	43.207459	58.82631800000001	46.237673	98.587161	0.771207	0.200848	0.687254	0.185848	7.998067999999999	3.0	27.460963	17.474895999999998	4.0	0.01269	2.741755	1.0	87.43391700000001	2.16838	1.0	73.96083	17.707106	4.0	3.047883	23.990412	6.0	44.065176	1.8123330000000002	4.0	3.880154	17.413313	2.0	35.379816999999996	17.991244000000002	3.0	5.289833
1436.0	2.0	79.83798	5.470883000000001	94.974486	58.088623999999996	0.539611	0.342165	0.661305	0.30432	1.2111889999999998	5.0	15.667972	19.298227999999998	4.0	0.011228	2.394168	3.0	2.141773	1.848575	4.0	65.752839	2.945625	1.0	59.449665	3.101672	3.0	76.28049399999999	1.386565	2.0	83.044586	8.897437	3.0	18.567429	25.286628	2.0	17.849716
1476.0	2.0	43.895526000000004	27.660975	18.50086	73.281542	0.88041	0.138888	0.21481599999999998	0.396921	14.455828	4.0	1.025441	20.289197	5.0	0.029001	3.912925	3.0	27.526546000000003	3.902706	4.0	15.763342999999999	17.734717	1.0	24.378667999999998	14.709059	4.0	5.657045	9.810984	3.0	83.799322	4.029861	6.0	13.866589999999999	21.01586	3.0	7.361489999999999
1487.0	2.0	40.305084	60.753896	4.8532910000000005	70.558578	0.404235	0.49325699999999995	0.221228	0.118646	0.268489	3.0	46.662915999999996	11.194778999999999	2.0	0.023046	1.050267	2.0	95.578689	4.3147910000000005	4.0	28.978002000000004	8.36382	3.0	21.031632000000002	10.362531	1.0	2.535964	8.042406	6.0	68.616638	15.033508	2.0	25.949439	0.889566	4.0	23.639035999999997
1555.0	2.0	53.005927	84.768467	60.020916	24.20785	0.22447399999999998	0.7186170000000001	0.274425	0.13676300000000002	3.092285	2.0	26.852090999999998	7.448396000000001	3.0	0.011336	3.6601	1.0	70.087858	2.968911	3.0	11.773072	9.538034	5.0	33.330175	23.155762	4.0	49.911578000000006	23.139034	1.0	83.051265	7.883264	2.0	43.455890999999994	20.788141	2.0	11.771714999999999
1584.0	2.0	83.964609	37.050515000000004	74.06227700000001	90.578546	0.76268	0.365791	0.8337870000000001	0.396416	19.802743	2.0	9.844302	24.844725	4.0	0.016364	1.7984799999999999	6.0	30.976067999999998	0.396721	2.0	36.386408	0.31640799999999997	5.0	94.411721	19.52068	2.0	44.496365000000004	6.283625	6.0	36.185694	20.160004	4.0	94.490416	22.675625	3.0	44.1298
1667.0	2.0	65.064799	43.601894	5.496119	46.336199	0.9647190000000001	0.411761	0.289663	0.752944	10.727217	1.0	4.631166	14.840951	3.0	0.011455	2.970034	1.0	72.20192800000001	5.08761	4.0	53.52273	2.6339810000000003	1.0	74.279128	11.754682	3.0	79.141575	0.471771	5.0	91.508328	1.696406	5.0	70.423787	10.273233	6.0	36.489144
1677.0	2.0	62.362109999999994	85.072112	23.168333999999998	67.84132	0.9799209999999999	0.101938	0.746905	0.11522	9.404472	1.0	55.924551	12.861469999999999	5.0	0.011831	0.518241	5.0	36.670557	1.338623	6.0	57.907045999999994	18.886817	4.0	11.522964	6.870153	4.0	76.27849499999999	14.064551000000002	6.0	81.790159	17.535407	6.0	44.962641999999995	17.443302	1.0	33.035215
1781.0	2.0	72.924075	65.31051500000001	40.190409	74.986106	0.320738	0.623141	0.994647	0.47281599999999996	6.039314	1.0	85.686339	5.860965	6.0	0.022525999999999997	3.006914	4.0	40.978003	1.6876259999999998	1.0	76.851805	7.6785	1.0	36.150940999999996	10.701599	6.0	81.575888	14.132062	3.0	89.862447	24.050491	5.0	99.959212	2.660874	5.0	88.96930400000001
1786.0	2.0	98.184741	49.622916	38.325078000000005	64.698059	0.540737	0.836993	0.5126069999999999	0.398438	13.602132999999998	2.0	17.013832	11.095158	3.0	0.013500999999999999	1.567345	3.0	13.652223000000001	4.320329	6.0	51.268229999999996	3.7992120000000003	1.0	58.903045999999996	18.231038	6.0	32.198821	20.753899	6.0	6.671410000000001	21.820439999999998	1.0	30.187763	1.468818	2.0	16.152834
1800.0	2.0	17.934148999999998	60.722207999999995	73.094833	98.921189	0.532432	0.1239	0.9877319999999999	0.8140189999999999	2.022723	3.0	6.529939	15.633064000000001	2.0	0.016676	2.291696	6.0	24.248784	0.375693	3.0	73.701084	16.593115	2.0	2.6527439999999998	13.062142	3.0	51.331955	12.10004	3.0	35.99661	12.551758999999999	2.0	85.355204	12.305678	5.0	39.252235
1889.0	2.0	74.484534	19.122575	28.307614	49.653725	0.515921	0.126937	0.200346	0.9481149999999999	8.374419999999999	1.0	36.812909000000005	4.009780999999999	2.0	0.010515	4.523007	6.0	4.600136	1.6990720000000001	3.0	41.670589	20.684838	1.0	55.429795	16.648429	3.0	58.3487	3.601483	5.0	83.236912	6.1939839999999995	2.0	43.751144000000004	2.8194209999999997	5.0	56.441524
1943.0	2.0	85.236723	83.547538	34.289786	65.466786	0.777521	0.206195	0.137269	0.848506	6.462733	2.0	4.322929	8.564015	3.0	0.012842	2.174732	2.0	93.77131800000001	3.7200910000000005	2.0	66.780106	20.640562	3.0	61.525305	0.398816	5.0	53.786460999999996	20.231778	3.0	68.568455	15.445167999999999	2.0	37.957240999999996	2.109684	2.0	33.285792
2005.0	2.0	97.061352	86.272297	95.32624	83.080588	0.5427649999999999	0.27575700000000003	0.323457	0.445904	12.772789999999999	1.0	22.551263	18.651076999999997	6.0	0.010499	2.193101	2.0	73.730017	2.6977349999999998	1.0	82.962469	14.349682999999999	4.0	84.253376	21.166289000000003	5.0	38.279902	11.181542	3.0	58.170252000000005	2.598703	5.0	1.5144950000000001	10.619936000000001	6.0	55.446348
2022.0	2.0	69.33122	37.263273999999996	77.561429	72.654372	0.660519	0.14587	0.49645900000000004	0.449454	18.066657	4.0	42.330303	14.225442000000001	3.0	0.010493	5.289313	2.0	8.224062	3.1224950000000002	2.0	49.412365	2.858253	1.0	65.563549	12.947725	4.0	80.331544	3.7548980000000003	4.0	20.335274	15.864868	2.0	70.893782	7.520633	5.0	24.051174
2046.0	2.0	40.040326	60.584610999999995	67.19929	54.070882	0.390217	0.870926	0.854585	0.8697309999999999	22.520720999999998	5.0	30.374668	18.414464000000002	6.0	0.015894	4.034363	4.0	70.712225	0.14065999999999998	1.0	19.898521	2.159414	3.0	16.867248999999997	15.635034	1.0	40.271028	5.652926	5.0	84.392	15.161309	5.0	88.078959	18.869432999999997	6.0	99.785186
2216.0	2.0	65.881613	31.008792	55.222822	95.649761	0.725472	0.394759	0.337296	0.672099	21.046128	5.0	9.42762	12.885491	6.0	0.011878	0.20063399999999998	5.0	39.400991	3.456357	2.0	78.964969	4.149474	2.0	2.6290169999999997	23.823923	3.0	34.027142	13.571756	1.0	36.828417	18.176046	5.0	87.167814	3.080716	4.0	53.729202
2221.0	2.0	52.997393	86.665503	66.95504	32.632884000000004	0.8014479999999999	0.8633069999999999	0.8225690000000001	0.531533	20.591371	1.0	15.662835999999999	23.863078	5.0	0.01321	1.1859790000000001	6.0	7.232145	5.804983999999999	6.0	26.478490999999998	5.086629	1.0	45.115114	15.485254000000001	6.0	62.50211899999999	11.572713	1.0	20.974705	13.961075	6.0	89.50354200000001	23.137572	5.0	46.610689
2274.0	2.0	78.4003	62.663470999999994	92.238585	39.382961	0.93625	0.860151	0.570297	0.551796	7.359327	1.0	48.884564000000005	3.234898	4.0	0.021741	5.845051	1.0	65.65270600000001	1.1388	2.0	58.20336700000001	23.412181	5.0	2.29028	2.401839	2.0	85.474241	19.965242	2.0	79.410349	9.367197	6.0	97.715281	24.378617000000002	2.0	7.090592
2301.0	2.0	95.334438	58.393108	21.995263	32.157813	0.466154	0.811908	0.6433939999999999	0.103144	17.003078	1.0	42.445264	3.367056	5.0	0.011676	5.3721879999999995	1.0	93.017158	2.663888	1.0	19.968839000000003	17.888968	4.0	9.642752999999999	14.622152	6.0	53.230628	3.9254550000000004	5.0	81.037015	11.367349	2.0	89.653983	20.231878	3.0	49.337378
2365.0	2.0	98.361197	56.92564599999999	15.81088	61.12795	0.76966	0.629463	0.464801	0.170139	18.444575	1.0	79.586402	15.883396	5.0	0.018134	3.637772	6.0	1.07883	3.613719	2.0	77.45545899999999	12.125256	3.0	46.014319	14.227541	4.0	5.248171	8.391372	4.0	43.072435999999996	8.961383	3.0	66.959625	13.722539999999999	3.0	90.51876800000001
2441.0	2.0	21.173465	44.977215	52.128245	76.789781	0.632753	0.143957	0.268629	0.38745100000000005	16.812359	6.0	9.61053	4.635242	2.0	0.022135	0.8509180000000001	2.0	25.820625	0.116248	5.0	64.08809000000001	23.710396	5.0	13.925984	20.782657999999998	3.0	17.285362	10.961565	6.0	1.8642470000000002	14.964912	5.0	1.644698	7.187685000000001	6.0	71.83623399999999
2463.0	2.0	53.644874	69.831836	75.670259	33.111319	0.384656	0.478916	0.276567	0.42569300000000004	12.827239	1.0	88.733385	6.711571000000001	6.0	0.011894	0.17863900000000002	5.0	79.094251	1.570941	6.0	12.103679	18.549049	1.0	39.457437	7.881981	2.0	18.88237	5.469749	4.0	9.796378	9.330683	1.0	41.026177000000004	9.927369	2.0	30.033608
2478.0	2.0	21.417082	66.516297	63.567525	39.396374	0.353243	0.907932	0.32864899999999997	0.749456	7.249994	1.0	17.491356	15.477201	5.0	0.011315	0.260585	4.0	66.161243	3.5091050000000004	5.0	96.93545	14.979106	1.0	34.277237	9.866003	1.0	89.122652	11.71384	3.0	15.019851000000001	23.7391	4.0	85.58235400000001	14.216019000000001	2.0	21.467682999999997
2554.0	2.0	24.944454	94.508144	7.629695	98.14321	0.677122	0.47455	0.124446	0.48863900000000005	12.625563	1.0	48.826622	8.250821	6.0	0.076562	2.184856	1.0	96.345023	3.9277550000000003	2.0	76.62810400000001	0.717363	3.0	10.741576	2.43126	5.0	3.361615	17.346263	6.0	5.963423000000001	14.327993	4.0	94.14359499999999	16.943804999999998	5.0	33.843014000000004
2662.0	2.0	15.633607999999999	88.38158299999999	91.96596600000001	78.029291	0.749042	0.5142979999999999	0.972432	0.850801	19.786179	2.0	33.785763	3.6205190000000003	3.0	0.017435	0.638636	1.0	32.393482	5.155169	1.0	67.779362	4.523427	1.0	65.340311	21.39262	4.0	19.645960000000002	7.763661999999999	4.0	11.45836	9.833394	4.0	54.799561	3.2642700000000002	5.0	99.039592
2683.0	2.0	43.907379	50.248643	38.95745	85.386416	0.7397630000000001	0.439917	0.712309	0.234488	16.587304	5.0	9.556778999999999	17.386416	6.0	0.015063	4.055039	6.0	3.223415	1.030418	6.0	18.848421	7.057287	4.0	22.25815	6.74489	5.0	88.13011800000001	7.041149000000001	6.0	97.810926	8.916983	6.0	48.629034000000004	12.398986	6.0	72.12171
2690.0	2.0	45.019172	43.482051	98.71573199999999	10.71941	0.981044	0.316029	0.9804889999999999	0.424314	0.48150699999999996	4.0	41.887454	8.824113	5.0	0.062894	4.9246669999999995	4.0	9.012716000000001	4.1076239999999995	2.0	67.581517	2.314993	1.0	96.2097	13.498249	4.0	43.288902	16.727202	2.0	64.67272	3.7222739999999996	5.0	2.313472	8.929707	4.0	39.390634000000006
2763.0	2.0	70.811991	86.537056	82.434878	76.008557	0.77353	0.5289729999999999	0.21952	0.356021	7.725414	1.0	48.818874	14.318973999999999	6.0	0.015956	5.574287	3.0	2.363852	4.2187269999999994	2.0	30.755329999999997	10.711991000000001	1.0	21.297012	19.467825	4.0	73.685047	9.130808	1.0	16.493215	19.964885	6.0	73.008016	10.729098	4.0	75.74576
2822.0	2.0	20.640712	84.347301	41.10399	39.227346999999995	0.513776	0.9666459999999999	0.7904479999999999	0.48317299999999996	4.250936	5.0	2.265118	23.67052	4.0	0.011227	3.855711	1.0	27.311776000000002	5.136297	4.0	96.959452	9.583192	1.0	87.692225	15.437938	4.0	84.830939	17.460335	5.0	85.80111	24.214082	2.0	62.291592	11.070592999999999	4.0	61.777643000000005
2866.0	2.0	88.20819	81.67719100000001	35.486932	56.423429000000006	0.5912689999999999	0.683326	0.599091	0.11673800000000001	22.571115	2.0	4.765535	6.675648	2.0	0.011363	0.465866	3.0	3.681031	6.040679	6.0	89.268838	21.251528	1.0	84.73199	6.716264999999999	1.0	7.796875999999999	5.380922	3.0	42.270249	12.268924	2.0	15.893634	7.875804	5.0	87.36480300000001
2929.0	2.0	72.126375	94.16156099999999	74.488378	90.41205699999999	0.44101899999999994	0.265895	0.18400899999999998	0.663149	4.560478	6.0	41.069701	10.284673	5.0	0.010865999999999999	3.532565	3.0	4.056507	2.370964	4.0	42.499395	18.265325	5.0	16.109749	7.780835000000001	6.0	69.889607	22.623425	5.0	46.656203000000005	4.239895	2.0	24.756378	7.342274000000001	3.0	18.590421
2984.0	2.0	65.994824	9.418788000000001	65.517003	80.462249	0.48121499999999995	0.48795600000000006	0.809445	0.39366100000000004	10.54959	2.0	20.475878	2.989737	3.0	0.0148	0.40837399999999996	4.0	40.372778000000004	1.7769080000000002	3.0	35.12027	17.405396	1.0	24.460747	0.49199499999999996	4.0	14.721019	15.696837	6.0	15.218856	21.171392	6.0	19.507637	14.319091	2.0	70.273957
3003.0	2.0	95.440061	43.20327	23.930108999999998	22.596110999999997	0.9074549999999999	0.29073699999999997	0.744088	0.24398000000000003	4.533294000000001	1.0	8.198891	6.742916	3.0	0.011602	5.33355	1.0	95.36562099999999	3.003009	4.0	67.84227299999999	7.06675	4.0	3.702914	24.223893	6.0	56.103660999999995	2.124083	4.0	50.172943	16.909565	6.0	67.855267	7.4317779999999996	1.0	66.269289
3015.0	2.0	26.50142	31.803935	82.014762	94.925474	0.28836300000000004	0.725019	0.422044	0.935955	15.018842000000001	2.0	16.660595	14.504428	4.0	0.044854000000000005	0.12855	6.0	49.545593	4.776399	1.0	54.66729	15.260864999999999	1.0	87.08505500000001	14.312432000000001	2.0	82.091851	0.725493	2.0	8.997289	12.058881	4.0	51.924974	10.258931	2.0	78.040661
3166.0	2.0	60.10275600000001	97.917963	38.937474	59.167657999999996	0.5184479999999999	0.362415	0.681133	0.11858599999999998	14.828010999999998	5.0	37.302425	5.894782	4.0	0.014247999999999999	1.1305290000000001	3.0	2.837542	1.6440009999999998	3.0	77.65968000000001	23.469518	1.0	33.949137	15.354937	2.0	7.540404	24.238552	3.0	28.977983000000002	23.550107999999998	4.0	51.320796	24.937766	5.0	86.788758
