uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
208.0	2.0	79.139432	83.857783	75.489591	1.519671	0.564625	0.8426469999999999	0.9778459999999999	0.785759	20.808553	4.0	94.236027	55.294008999999996	2.0	0.012749	3.182801	3.0	62.812431999999994	2.342955	5.0	30.340462	7.643435	2.0	32.621228	8.197263000000001	6.0	64.194415	21.252837	5.0	0.030972000000000003	0.47938100000000006	5.0	16.77647
211.0	2.0	70.445856	3.0762959999999997	61.853964000000005	18.215301999999998	0.10516099999999999	0.287723	0.960542	0.912573	4.897766000000001	3.0	43.359428	19.446929	2.0	0.011059999999999999	3.068077	1.0	94.551687	5.794077	1.0	92.60526800000001	4.624026000000001	6.0	57.919146999999995	30.861028000000005	6.0	56.3233	3.2725459999999997	4.0	0.012075	13.531236999999999	5.0	77.48826899999999
219.0	2.0	38.088687	78.548702	34.517092	16.426404	0.293437	0.29288200000000003	0.802117	0.549226	20.028270000000003	3.0	97.528201	17.714789	5.0	0.011141	3.59752	6.0	91.305644	5.765249	3.0	79.233906	9.385268	5.0	88.73047199999999	51.572417	5.0	49.626453000000005	12.468259	3.0	0.014719	2.8708549999999997	5.0	8.824406
224.0	2.0	78.025411	61.568901000000004	91.25161899999999	4.226030000000001	0.9923700000000001	0.747273	0.8228059999999999	0.8610180000000001	11.514180999999999	5.0	54.942448	64.13925400000001	1.0	0.021713	5.941919	3.0	27.088378000000002	5.519647	2.0	4.608521	10.347506	6.0	6.748563000000001	36.060986	5.0	59.135202	5.8334209999999995	3.0	0.029244	6.654569	6.0	67.709087
238.0	2.0	4.416479	69.21639499999999	4.981375	81.09364599999999	0.46874799999999994	0.388761	0.8507549999999999	0.307652	7.317442	3.0	15.992779	8.914536	3.0	0.014755	3.274179	2.0	81.092066	0.247752	5.0	25.869801000000002	21.974406	1.0	74.943474	73.374557	2.0	29.323265999999997	10.441939999999999	5.0	0.015543000000000001	11.773204	5.0	41.759803999999995
268.0	2.0	9.791549	19.605496	2.907781	93.46207	0.267434	0.108043	0.7217180000000001	0.61361	11.496203	4.0	74.22075500000001	59.245265	3.0	0.018381	5.548472	2.0	80.722183	4.530793	3.0	91.592626	9.623689	1.0	1.457328	18.129739999999998	4.0	14.280748999999998	17.903625	4.0	0.242723	4.330680999999999	4.0	3.6019349999999997
270.0	2.0	39.767979	77.757317	65.064901	5.5060910000000005	0.429912	0.820212	0.596565	0.346404	19.453023	6.0	98.724416	68.650367	6.0	0.015957	3.7975790000000003	3.0	73.150601	2.543159	2.0	90.46709399999999	2.408866	3.0	32.631733000000004	46.664553999999995	4.0	66.996055	22.985668	6.0	0.013432	15.239125	3.0	58.564341000000006
276.0	2.0	33.133732	75.614958	34.760878000000005	33.88795	0.683947	0.690267	0.620747	0.97204	7.503633	4.0	76.328594	18.590907	3.0	0.0502	0.508538	6.0	75.150797	0.11083299999999999	2.0	28.455091999999997	3.064805	4.0	52.475353000000005	65.70933199999999	3.0	37.456814	9.100489	3.0	0.021761000000000003	7.201881	6.0	10.090727000000001
300.0	2.0	36.102848	90.790325	72.399935	46.970931	0.125619	0.880717	0.9561219999999999	0.9430370000000001	18.488353	6.0	57.80444	13.257772000000001	1.0	0.11236800000000001	1.6420150000000002	5.0	24.592074	3.336136	2.0	58.839513000000004	14.164916	3.0	1.101515	66.12624699999999	3.0	18.591965	18.162623	1.0	0.010075	17.62508	5.0	49.156034999999996
314.0	2.0	47.032847	13.253437	35.583715999999995	11.788542999999999	0.8414790000000001	0.288043	0.18643099999999999	0.577392	14.564945000000002	2.0	52.025734	26.478735999999998	3.0	0.01818	1.49006	6.0	60.625767	4.6060620000000005	3.0	59.175971	3.277403	5.0	88.02611	31.994039	5.0	97.659818	13.328206	3.0	0.010758	11.022909	6.0	41.576537
327.0	2.0	76.18855500000001	85.099986	5.444804	17.67894	0.8853139999999999	0.331861	0.314525	0.948593	3.658299	5.0	69.947513	22.784104	4.0	0.012865000000000001	3.517154	2.0	74.709276	3.137648	5.0	21.497642000000003	3.4083089999999996	4.0	60.851501	60.140995	2.0	81.330517	2.408277	1.0	0.017416	11.698343	6.0	6.800427
333.0	2.0	23.030015	67.138468	5.487083	92.14033	0.7585069999999999	0.6615449999999999	0.432559	0.673357	23.667134	3.0	80.901185	27.231054999999998	5.0	0.034535	3.5052440000000002	6.0	86.899964	4.5331220000000005	3.0	17.528685999999997	18.127471	5.0	70.628512	17.348999	6.0	31.029009999999996	19.167087	1.0	0.01923	16.530843	6.0	33.225139
337.0	2.0	50.850378000000006	99.018644	10.884573	35.947931	0.4565	0.7798930000000001	0.8711200000000001	0.114799	18.700804	5.0	69.78802900000001	52.17385	6.0	0.04336	3.3105830000000003	4.0	28.998012	2.841114	5.0	32.840569	4.133837000000001	6.0	19.763173000000002	68.69873100000001	3.0	12.481167	3.694972	5.0	0.047723	13.528742999999999	3.0	97.182546
376.0	2.0	16.943277	95.451398	93.49063699999999	18.621912	0.7421800000000001	0.478691	0.9224600000000001	0.670975	13.255026999999998	3.0	77.193924	73.834799	6.0	0.022749000000000002	1.7990439999999999	4.0	24.273609	3.000063	6.0	11.556334	23.55283	4.0	68.855141	74.687423	6.0	25.992326000000002	18.623820000000002	2.0	0.014288	18.857672	1.0	62.492351
383.0	2.0	24.469832999999998	26.149577999999998	90.482218	6.203746	0.8623629999999999	0.366777	0.21453899999999998	0.8569469999999999	0.48623	6.0	47.891826	3.583829	4.0	0.14398	5.279763	2.0	49.95303	0.234715	6.0	88.946366	2.194395	6.0	31.188412	41.227433000000005	6.0	77.19725	13.197235000000001	4.0	0.233752	2.934895	1.0	24.01598
411.0	2.0	10.42574	17.818153	11.308337	19.84583	0.781514	0.480887	0.425509	0.607667	12.051131	5.0	49.118120000000005	58.205438	2.0	0.137633	4.516955	2.0	48.487589	2.048381	6.0	85.612501	16.33089	2.0	4.419097	58.51844499999999	4.0	33.056444	10.914269	3.0	0.010981999999999999	5.71675	2.0	57.516481999999996
417.0	2.0	67.13751500000001	54.842	17.265798999999998	10.341619	0.8576819999999999	0.543521	0.9004270000000001	0.7655930000000001	6.673014	2.0	94.058573	8.013897	1.0	0.026935	3.060082	3.0	86.959012	1.780056	1.0	98.31138299999999	16.493331	3.0	72.839956	16.699056	2.0	52.401832	16.221792999999998	5.0	0.028922000000000003	9.975511000000001	2.0	94.980891
421.0	2.0	68.740655	15.540872	39.017115999999994	25.539869	0.928529	0.112477	0.743792	0.9715969999999999	18.465072	5.0	33.996621000000005	35.01016	4.0	0.012738	5.137446	1.0	49.318052	0.547107	4.0	4.555132	6.673138000000001	4.0	49.47935	48.275642	4.0	82.016564	11.463479	5.0	0.022451	17.630329999999997	6.0	31.848139
451.0	2.0	73.86948199999999	69.58756600000001	7.108515	67.00919499999999	0.300521	0.227791	0.984251	0.657144	3.5523620000000005	6.0	75.382915	1.579736	1.0	0.023194	0.5839479999999999	6.0	99.84233	0.19328399999999998	1.0	68.68697	18.560564000000003	3.0	48.653348	51.403189000000005	4.0	29.33758	19.460798	5.0	0.019465	13.032647	1.0	53.893356000000004
470.0	2.0	91.21068000000001	85.958215	3.380282	3.7132099999999997	0.422304	0.573646	0.8880290000000001	0.274883	15.550378	4.0	38.190877	57.043842000000005	6.0	0.014943999999999999	1.2728110000000001	1.0	91.36327800000001	3.010202	3.0	24.735668	17.736023	6.0	45.762238	59.896593	4.0	24.140779000000002	2.402741	2.0	0.014072	5.058056	1.0	77.25710500000001
505.0	2.0	51.481142	97.663624	10.131227	3.579155	0.310245	0.337425	0.434806	0.9314100000000001	6.899267	2.0	70.555939	2.9795220000000002	5.0	0.021838999999999997	2.477855	2.0	62.034268000000004	1.531112	2.0	8.316028	20.407258	4.0	55.742427	72.471083	3.0	71.161204	17.462934	4.0	0.031682	11.664401	3.0	78.494445
512.0	2.0	38.938421999999996	42.536196000000004	67.757039	21.708203	0.52083	0.489508	0.794189	0.9659760000000001	7.946280000000001	5.0	48.393923	70.215198	5.0	0.015791	0.581241	6.0	8.366143	1.3368870000000002	5.0	9.801785	2.144933	3.0	92.440632	28.065534999999997	4.0	56.463873	6.542286	2.0	0.013702	9.307172999999999	2.0	5.173687
534.0	2.0	33.650997	87.635428	5.245563	36.157917	0.299103	0.739466	0.625617	0.8566389999999999	2.98241	2.0	52.49629300000001	63.048297999999996	2.0	0.012348	3.4623	5.0	2.8907580000000004	4.736665	4.0	49.202906	3.387283	5.0	18.608179999999997	45.212677	4.0	87.34068	5.68429	5.0	0.07320499999999999	17.062057	5.0	67.995028
540.0	2.0	43.130161	96.246938	13.028858	47.973827	0.424254	0.150282	0.402742	0.839038	14.457595000000001	1.0	33.766011999999996	52.941421	6.0	0.083038	4.227462	3.0	81.492598	2.286366	5.0	54.47599	2.179055	6.0	97.300595	59.491154	4.0	45.581598	19.041735	2.0	0.035742	5.539681	1.0	76.080688
552.0	2.0	41.070912	89.690498	8.977774	30.081353999999997	0.414879	0.858878	0.403652	0.87239	17.891657000000002	5.0	37.782354	38.307511	6.0	0.017730000000000003	1.2381520000000001	2.0	13.299516	6.042623000000001	5.0	49.80312	2.143908	1.0	58.568305	43.027623999999996	6.0	94.352745	6.624307000000001	2.0	0.015047	9.584755	1.0	25.947860000000002
555.0	2.0	57.54849599999999	58.254497	6.813608	55.482339	0.286748	0.755012	0.624021	0.193761	20.406824	5.0	42.475075	12.772662	1.0	0.020978	2.872923	3.0	6.163683	1.859348	4.0	31.373489000000003	18.972063000000002	3.0	7.026816	58.187213	4.0	52.345286	3.68986	6.0	0.011545	13.886462	5.0	63.796797
559.0	2.0	54.585846999999994	77.420295	97.40568499999999	4.044080999999999	0.551303	0.500595	0.938248	0.673138	19.142879	3.0	94.028086	50.976166	6.0	0.012479	3.957636	2.0	80.678795	3.4946949999999997	1.0	36.777029999999996	5.409582	2.0	1.764103	57.56285	3.0	35.976329	0.866917	3.0	0.020191	12.738000999999999	3.0	37.181494
561.0	2.0	72.159553	25.08294	28.565988	7.389836999999999	0.6995	0.49148100000000006	0.843456	0.8710110000000001	20.427198	3.0	91.031824	71.667503	6.0	0.012249	1.253745	6.0	83.615703	0.813431	3.0	48.513554	4.841119	3.0	76.781323	53.847937	4.0	36.416959999999996	20.619193	1.0	0.01068	11.010319	6.0	9.58284
576.0	2.0	21.784714	65.526768	61.374269999999996	17.973472	0.112377	0.881741	0.8490270000000001	0.628464	6.6018	3.0	99.159543	62.449385	4.0	0.011916	3.013979	1.0	54.895113	0.503412	3.0	32.086223	15.852506	1.0	78.543229	68.784081	4.0	32.520266	10.45993	2.0	0.013147999999999998	19.001770999999998	3.0	53.1602
592.0	2.0	53.67736800000001	20.884407	2.218623	77.971847	0.340415	0.8573129999999999	0.631321	0.758925	0.996411	6.0	81.103904	5.380148	3.0	0.069994	4.430102	2.0	22.183134	1.407737	4.0	29.707469	16.407747	1.0	95.693852	12.453579	2.0	31.687967999999998	4.492342	1.0	0.011309	15.842132999999999	3.0	52.846954000000004
598.0	2.0	20.844874	41.5191	1.140816	17.784343	0.215464	0.284124	0.778	0.917151	2.7657950000000002	4.0	58.80775500000001	50.416942	1.0	0.010535	1.338228	4.0	62.015311	5.531635	5.0	34.053881	7.9846960000000005	5.0	92.371404	50.494956	4.0	73.230749	4.683444000000001	1.0	0.013234000000000001	12.587727000000001	2.0	15.425502999999999
613.0	2.0	39.178748999999996	36.378696999999995	71.187656	31.443044	0.753113	0.66674	0.9211790000000001	0.9592799999999999	22.236183	5.0	43.636886	39.628209999999996	6.0	0.051595	3.545657	2.0	19.928901999999997	5.181781	1.0	23.095394	20.062458	2.0	98.868452	61.212318	6.0	96.193119	22.589082	1.0	0.029963	16.140727	6.0	42.286251
624.0	2.0	52.025034000000005	75.798996	35.7286	15.263914000000002	0.338468	0.973245	0.418731	0.880403	11.054275	2.0	12.093848	36.789489	6.0	0.086014	4.290425	4.0	45.354851000000004	5.226006	6.0	72.301649	22.696120999999998	4.0	10.156661999999999	20.868732	3.0	76.846885	15.835767	2.0	0.022667	13.634816	2.0	97.489857
625.0	2.0	36.477025	26.034064	5.195811	9.766924000000001	0.6622979999999999	0.83562	0.6053810000000001	0.378702	11.586775	6.0	84.24664	72.373083	6.0	0.07962999999999999	0.293721	6.0	2.041045	4.929811	4.0	72.212586	17.391078	5.0	36.261559000000005	9.529735	2.0	83.267866	4.1193480000000005	1.0	0.013233000000000002	10.904838999999999	2.0	99.278138
631.0	2.0	49.856609999999996	34.738302000000004	50.653254	13.382907000000001	0.248034	0.8479270000000001	0.883057	0.757534	5.845853	3.0	73.632165	30.623369	1.0	0.010737	4.773611	5.0	48.376490999999994	1.042829	3.0	20.754709	19.322321	2.0	69.370962	59.082366	4.0	56.086999	19.358622	4.0	0.022238	4.337237	6.0	38.736737
644.0	2.0	73.40781	98.927181	4.190529	60.909665000000004	0.55345	0.928682	0.807357	0.52228	6.723883	5.0	15.574593	14.951151000000001	6.0	0.047029	1.217802	3.0	66.00488399999999	1.674106	3.0	19.762610000000002	21.490922	1.0	9.723389	18.204632999999998	1.0	72.850637	4.493933	4.0	0.014828000000000001	13.523069	3.0	89.207831
648.0	2.0	15.597669	80.792606	2.678092	66.778761	0.304294	0.820233	0.290196	0.410817	2.3423580000000004	3.0	92.747163	66.903154	5.0	0.01984	5.191192	5.0	23.552027	3.43775	2.0	18.409491	13.905567999999999	1.0	90.10045799999999	55.467385	4.0	2.912677	20.198342	4.0	0.01037	16.35202	5.0	41.735065999999996
659.0	2.0	30.018707	56.64068	2.323986	83.105666	0.70363	0.5657369999999999	0.304004	0.48139	22.457123	2.0	15.824242000000002	66.088002	6.0	0.011393	2.4198169999999997	5.0	40.764728000000005	1.2412530000000002	4.0	53.251674	21.965937	1.0	42.294391999999995	70.18696700000001	4.0	55.447062	5.9448300000000005	6.0	0.018325	10.414897999999999	5.0	27.191717999999998
674.0	2.0	39.48383	82.825681	2.340183	88.135216	0.5213439999999999	0.442747	0.480734	0.662253	18.403924	4.0	52.105762	17.363262	4.0	0.017730000000000003	2.621222	3.0	99.527676	5.464933	4.0	67.497498	21.989310999999997	4.0	37.268206	12.491825	3.0	8.646912	6.729639	4.0	0.023574	16.911354	4.0	48.910021
689.0	2.0	37.491863	47.113048	43.646954	6.151829	0.700002	0.893748	0.840548	0.518837	10.384871	2.0	70.50160699999999	28.132486	1.0	0.018704	4.1473580000000005	1.0	9.26798	5.413993	2.0	55.967071999999995	22.913995	2.0	10.70857	39.537304	4.0	36.616271999999995	2.426501	4.0	0.021338	8.330589	1.0	33.420192
694.0	2.0	75.772947	99.945704	1.844114	90.366449	0.5736859999999999	0.194106	0.244719	0.24887600000000001	11.803136	3.0	94.73954	56.300171999999996	4.0	0.020478	4.275501	6.0	92.42813000000001	6.012853	6.0	59.479085	19.290325	4.0	93.291951	24.548879	5.0	31.871478999999997	13.370753	3.0	0.024118	15.040954999999999	4.0	90.419847
713.0	2.0	50.957346	11.616361999999999	61.495315000000005	8.098113	0.799795	0.13707	0.395334	0.370288	7.45724	5.0	33.412181	45.812521999999994	5.0	0.017306000000000002	1.161632	2.0	57.642229	5.225712000000001	1.0	42.874978999999996	6.5669	6.0	24.126987	50.677265999999996	6.0	51.181111	13.182920000000001	6.0	0.037919	0.624151	4.0	26.245841
716.0	2.0	5.8821330000000005	37.368808	4.295376	71.601548	0.705766	0.15573399999999998	0.454225	0.923839	10.465753999999999	6.0	45.835116	9.176063000000001	4.0	0.010435	3.039391	5.0	81.941927	6.071976	3.0	55.184264	16.879754000000002	1.0	63.289531000000004	8.824857000000002	1.0	38.695541999999996	18.402257000000002	3.0	0.025552000000000002	8.502877	6.0	73.03761300000001
735.0	2.0	53.292954	87.012491	65.984838	17.686985	0.18832000000000002	0.970888	0.161495	0.47666800000000004	13.845436	2.0	64.09250899999999	16.151067	3.0	0.031674	4.107714	2.0	48.837965999999994	3.3750760000000004	6.0	88.81506800000001	12.114466	4.0	50.169183000000004	50.480090000000004	6.0	59.181892000000005	9.922824	1.0	0.024163	15.409849	2.0	33.804466999999995
741.0	2.0	28.566877	79.13435600000001	12.130281	7.931647	0.5602229999999999	0.8500030000000001	0.553329	0.788338	16.299732000000002	5.0	34.162296000000005	7.220314	2.0	0.018803999999999998	3.117152	3.0	14.64737	5.740784	2.0	85.491948	12.232425	2.0	88.740509	62.652460999999995	5.0	43.034955	3.480348	2.0	0.033083	17.88036	6.0	83.45338199999999
742.0	2.0	48.897832	25.834676	1.004985	82.822714	0.781505	0.44833500000000004	0.65076	0.652151	6.1210580000000006	2.0	79.9167	28.530771	3.0	0.020288	5.127662	1.0	30.912283000000002	0.44343	4.0	75.415982	9.196094	2.0	17.201521	22.385082	1.0	34.966345000000004	9.472248	3.0	0.028572000000000004	10.352378	1.0	92.00909200000001
743.0	2.0	17.233912	42.306888	76.08523199999999	11.389509	0.501963	0.5989979999999999	0.22673200000000002	0.8921870000000001	9.095222999999999	2.0	24.630851	37.772159	6.0	0.015625	4.24115	2.0	51.354725	4.960776	6.0	89.84360500000001	2.5365279999999997	3.0	90.32455300000001	44.471070000000005	6.0	69.550386	2.627355	6.0	0.16150799999999998	17.114304	3.0	23.631141
752.0	2.0	67.587645	22.215507000000002	92.05162299999999	1.293598	0.369259	0.707888	0.858039	0.6688109999999999	3.736883	1.0	40.388321000000005	54.932883	2.0	0.012852	1.963641	1.0	40.683035	5.63335	5.0	92.786321	8.466567	5.0	67.304412	7.901403	2.0	20.862478	21.273944	3.0	0.04063	14.553579000000001	1.0	71.020211
763.0	2.0	95.967534	99.582959	28.121338	1.3823219999999998	0.127501	0.35312	0.28918299999999997	0.81292	3.7060370000000002	3.0	16.597348	53.656361	3.0	0.025175	2.783389	2.0	43.705178000000004	3.388518	3.0	54.427976	19.768933999999998	6.0	84.334653	66.4643	4.0	41.239112	23.615759	5.0	0.010194	1.354457	5.0	15.093978
788.0	2.0	56.802552	66.890775	10.806742	2.290434	0.721162	0.173752	0.18096099999999998	0.226989	15.187732	3.0	59.601530000000004	42.502394	1.0	0.013845	3.128345	4.0	91.098827	4.7079830000000005	5.0	88.654297	15.921185999999999	5.0	15.997875	70.182917	1.0	94.04303900000001	18.925718	3.0	0.081224	9.429076	4.0	47.160558
793.0	2.0	41.332846	10.680023	51.609156	5.133257	0.729006	0.977333	0.510409	0.8816229999999999	16.002615	1.0	75.262394	33.821852	1.0	0.018448	3.17426	2.0	4.260543	5.557357	4.0	54.809557999999996	0.8886219999999999	5.0	34.416955	29.028338	3.0	85.60126	20.041970000000003	2.0	0.010662999999999999	13.578593	4.0	89.417829
814.0	2.0	37.196658	16.807956	41.936510999999996	3.606111	0.6269939999999999	0.531933	0.8611209999999999	0.5297029999999999	2.114656	4.0	1.8703029999999998	18.72899	5.0	0.07309199999999999	1.824877	1.0	23.956259	2.1458209999999998	5.0	31.436338	9.4519	4.0	12.558158	49.493224	1.0	18.615092	12.321425	2.0	0.035735	15.706560000000001	1.0	16.353541
816.0	2.0	61.268021	8.662298	8.528331	32.224264	0.174947	0.26242600000000005	0.671182	0.67402	22.38654	1.0	92.902618	24.022648999999998	1.0	0.012559	1.4755040000000001	1.0	57.117295999999996	0.362821	6.0	69.662287	6.738239999999999	6.0	38.646215000000005	28.976178000000004	6.0	14.825841	20.498874	4.0	0.011819	9.53545	2.0	48.526527
