uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF4A	Num_of_HNF4AToHNF4A	Act_of_HNF4AToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_HNF1AToHNF1A	Num_of_HNF1AToHNF1A	Act_of_HNF1AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1
97.0	3.0	98.844674	29.869394	48.60957	6.907649	0.6502939999999999	0.847074	0.29193	0.562128	9.774052000000001	5.0	89.20604	42.507168	3.0	0.014736	3.6740690000000003	5.0	34.729662	1.396808	6.0	32.144569	20.069684	6.0	41.256741999999996	8.932909	6.0	27.107294	23.803889	5.0	0.014925999999999998	15.795971	5.0	30.701893
99.0	3.0	69.027805	36.857023	73.550795	59.997023999999996	0.7976	0.9543389999999999	0.585507	0.38865900000000003	16.675895999999998	1.0	95.923911	14.098632	5.0	0.010814	4.097272	2.0	43.593982000000004	2.949016	5.0	8.376	16.937808	5.0	53.278064	33.350570000000005	6.0	42.093264000000005	4.887076	5.0	0.030264	8.577425	6.0	81.647862
110.0	3.0	97.963251	77.907976	28.635953000000004	93.099457	0.535192	0.44139799999999996	0.607452	0.10259000000000001	21.874051	5.0	87.63739699999999	41.444663	6.0	0.02642	1.9431049999999999	2.0	28.071702000000002	0.381063	3.0	96.777698	23.432457	6.0	5.444857	47.742996999999995	6.0	45.564358	4.514043	2.0	0.013568	11.638111	5.0	71.903273
115.0	3.0	70.35068199999999	48.411770000000004	45.007678000000006	25.056573	0.8353299999999999	0.5470430000000001	0.738323	0.630939	19.092465	5.0	92.2404	62.35963100000001	4.0	0.1175	0.646521	2.0	97.4749	2.511787	1.0	70.972373	7.030394	3.0	52.412079999999996	16.466782000000002	3.0	67.061238	2.1360900000000003	4.0	0.014261000000000001	13.893813	3.0	80.34826
122.0	3.0	10.703522	64.71838000000001	21.19914	51.360475	0.313162	0.22602199999999997	0.24158200000000002	0.614851	8.997607	1.0	54.095245999999996	16.884048	1.0	0.191138	3.243287	4.0	40.737095000000004	4.326795	4.0	80.053987	19.514832000000002	2.0	52.766622	24.605942000000002	4.0	19.797372	23.598153	4.0	0.023063	16.801668	6.0	41.837342
126.0	3.0	5.249425	94.555851	36.2468	11.016293	0.44907700000000006	0.749233	0.687631	0.30232600000000004	23.428175	5.0	64.370072	53.497448	5.0	0.010761	5.301728	2.0	41.165721999999995	4.447721	2.0	3.3144410000000004	23.669539999999998	4.0	82.29913	26.122172	6.0	64.045868	13.708041	5.0	0.011413	17.839142000000002	2.0	16.569996
128.0	3.0	96.96462700000001	39.949581	59.899688	35.361758	0.24934	0.47976499999999994	0.7784439999999999	0.78385	6.690855	3.0	25.612107	55.323163	5.0	0.03835	3.595364	4.0	80.260021	3.624797	3.0	99.161575	6.762242	2.0	31.378867	26.073782	3.0	77.49996	17.362985000000002	6.0	0.022427000000000002	10.921733	5.0	99.866248
132.0	3.0	97.67620500000001	30.853621999999998	44.099133	76.952297	0.227541	0.672941	0.930624	0.666719	8.492984	1.0	98.76114799999999	22.03139	5.0	0.015556	5.106325	3.0	38.252427000000004	3.031723	2.0	45.719339	17.865373	1.0	25.900048	71.66584499999999	6.0	37.399151	1.915672	6.0	0.236346	10.731817	6.0	99.24770600000001
133.0	3.0	21.076242999999998	66.618426	53.179986	9.333177000000001	0.5214989999999999	0.78108	0.36695500000000003	0.172759	18.535284	2.0	39.113609000000004	49.078451	4.0	0.052629999999999996	3.909842	3.0	73.65428100000001	4.912283	2.0	41.743451	2.079829	4.0	20.421878	47.679722	4.0	83.222077	2.997115	1.0	0.011345000000000001	16.924894000000002	5.0	41.033735
152.0	3.0	18.866576000000002	82.352458	12.07198	83.000004	0.8740629999999999	0.490563	0.650043	0.726236	21.585734	2.0	97.10207700000001	10.126581	3.0	0.010884	2.2884450000000003	6.0	30.166781	1.142782	5.0	35.618990999999994	16.732311	3.0	14.006935	17.051784	6.0	42.819931	23.858061	4.0	0.020893000000000002	13.860488	2.0	66.02228000000001
154.0	3.0	65.325461	96.11102	35.620923	28.176071999999998	0.673004	0.495166	0.693461	0.672656	3.4376480000000003	5.0	17.586929	11.868536	4.0	0.01511	6.034683	5.0	14.236932999999999	5.333855000000001	4.0	22.919407	18.706629	4.0	41.801572	14.574881	2.0	82.664025	12.984865	3.0	0.010997	15.785314000000001	6.0	30.831663
162.0	3.0	26.099022	48.716132	54.86624499999999	19.502602	0.217692	0.15347	0.447938	0.8878530000000001	19.873918	5.0	72.929807	13.548645	2.0	0.020531	5.300326	1.0	19.108956	2.462612	4.0	37.80764	5.69825	2.0	11.703268	9.014471	2.0	13.684798	0.709196	1.0	0.017327000000000002	15.008745999999999	3.0	72.29199799999999
170.0	3.0	38.009031	51.971988	85.84351099999999	97.645095	0.48143500000000006	0.548081	0.928536	0.527154	3.926454	4.0	46.02668	38.46503	2.0	0.057703	5.571676999999999	3.0	22.118810999999997	5.551665	1.0	48.497634000000005	8.191532	4.0	31.22996	19.87451	4.0	54.603432999999995	3.8761650000000003	2.0	0.066498	4.191711	6.0	80.087425
188.0	3.0	38.342461	38.671732	56.063489000000004	17.397414	0.843145	0.151069	0.761842	0.9385530000000001	19.246810999999997	3.0	55.507741	61.988434999999996	6.0	0.068509	3.858801	1.0	62.31901	5.733014	3.0	35.81009	23.747107999999997	6.0	88.12690400000001	6.541898000000001	4.0	23.542855	5.767641	2.0	0.045528	18.255845	5.0	25.876328
192.0	3.0	21.544592	4.113398999999999	50.060013	70.00918	0.9069159999999999	0.6104970000000001	0.789096	0.24255700000000002	7.763635000000001	5.0	85.075699	42.181193	1.0	0.010672	2.763877	5.0	41.325188	1.099544	6.0	31.868413	2.799872	4.0	74.771596	72.535663	5.0	78.116935	18.628475	2.0	0.011227	10.801476	4.0	23.369010999999997
201.0	3.0	96.690042	47.343053000000005	34.627221999999996	29.591233000000003	0.12904100000000002	0.998288	0.206127	0.781516	20.137002	2.0	92.908816	65.716189	3.0	0.030601	4.8643160000000005	1.0	83.172534	5.942317	3.0	99.238772	18.270276000000003	6.0	69.068107	39.758164	3.0	30.980714000000003	1.7946349999999998	4.0	0.015991	12.413738	6.0	15.868254
212.0	3.0	60.333796	81.00099499999999	31.107189	79.823647	0.256283	0.660571	0.65042	0.459474	16.176876	2.0	49.338984	23.28076	3.0	0.077789	4.267530000000001	4.0	79.947781	1.425275	2.0	45.378262	17.902669	3.0	84.390148	32.29849	5.0	91.126869	17.724104999999998	3.0	0.05299500000000001	18.313213	4.0	92.77833100000001
239.0	3.0	1.850163	65.415161	58.971649	34.198034	0.8006840000000001	0.260071	0.485767	0.318837	6.728142	3.0	47.103314000000005	59.96569100000001	3.0	0.040241000000000006	4.319391	2.0	4.768732	0.42028999999999994	5.0	81.069781	20.882312	6.0	98.18270600000001	31.161182	5.0	62.316489000000004	3.476471	4.0	0.02495	18.109811999999998	5.0	69.177767
242.0	3.0	49.680333000000005	31.676453000000002	36.895469	30.033603999999997	0.7647609999999999	0.515225	0.817763	0.627308	8.807475	2.0	28.977925	45.600578000000006	3.0	0.028242000000000003	5.19765	4.0	23.842593	1.11483	3.0	5.528651	11.393783	4.0	26.716695	5.3687190000000005	3.0	46.567546	10.597381	6.0	0.027721	17.222911	5.0	83.473618
243.0	3.0	36.46857	55.243077	71.158878	43.336541	0.801253	0.623603	0.8210959999999999	0.8887440000000001	19.557304000000002	6.0	1.7211470000000002	51.645057	3.0	0.23163899999999998	5.684225	6.0	78.17110699999999	6.019703	2.0	22.33869	18.120803	1.0	29.160462	40.598874	1.0	76.461675	16.527094	2.0	0.010827	14.783641000000001	6.0	19.892909
245.0	3.0	8.655358	59.661032999999996	16.172006	21.001839	0.354526	0.7437630000000001	0.292599	0.354555	14.024729	2.0	54.42702	55.100522999999995	1.0	0.017490000000000002	5.691933000000001	1.0	84.094779	5.1741779999999995	2.0	84.779706	20.152186999999998	1.0	53.369041	29.014437	3.0	14.254335000000001	14.801456	2.0	0.014216	18.049385	5.0	35.084737
247.0	3.0	55.105612	85.397453	78.536045	59.349153	0.691064	0.505328	0.9342940000000001	0.728967	19.198912	6.0	70.04534699999999	18.291225	3.0	0.023880000000000002	4.816202	6.0	7.875011	0.575969	4.0	62.065528	11.350083	6.0	57.829811	24.051683999999998	6.0	92.508971	23.184164000000003	1.0	0.160236	2.778273	3.0	49.046892
250.0	3.0	34.293702	81.640842	70.456485	80.11362700000001	0.537745	0.526913	0.377581	0.524736	3.583852	4.0	47.678569	57.07631800000001	2.0	0.017551	1.74247	2.0	49.084191	0.844829	5.0	97.14895200000001	9.394746000000001	2.0	44.031149	59.069202000000004	4.0	93.99441800000001	14.366675	6.0	0.011595000000000001	4.552708	4.0	58.370672
255.0	3.0	61.62961800000001	44.934647	39.596707	88.340747	0.532659	0.738546	0.756655	0.663868	18.965532	4.0	18.885204	29.247921	3.0	0.022747999999999997	3.2811879999999998	3.0	13.334228	3.800702	4.0	85.615348	4.786298	4.0	8.554839999999999	43.25694	3.0	76.736745	23.063028	5.0	0.015116	18.73369	2.0	60.46456
258.0	3.0	98.905883	69.714109	73.992754	38.569095000000004	0.385542	0.622366	0.74468	0.957092	12.728622999999999	5.0	61.104468000000004	61.098041	4.0	0.021978	2.518465	2.0	98.50012	2.662272	6.0	65.26750200000001	5.883026	6.0	29.183907	23.242698	5.0	74.88620999999999	22.768129000000002	5.0	0.019422	8.51348	6.0	37.665107
265.0	3.0	44.507288	60.868418000000005	49.036873	45.280407000000004	0.680707	0.718773	0.339406	0.280122	14.597454	1.0	97.45926899999999	37.270871	1.0	0.277636	5.613352	2.0	22.918485	5.955805000000001	1.0	25.588468	11.755558	2.0	34.499961	45.933928	4.0	75.843915	8.289071	6.0	0.012375	14.936467000000002	6.0	33.69038
269.0	3.0	63.662528	34.694425	78.264932	90.181145	0.9841989999999999	0.828533	0.577538	0.45226400000000005	7.945766000000001	2.0	2.7502240000000002	46.645292	5.0	0.010284999999999999	1.834202	5.0	90.415095	4.2570239999999995	5.0	40.289347	9.12883	2.0	40.863943	22.227660999999998	4.0	67.540585	9.545136999999999	1.0	0.014972999999999998	12.302359	5.0	38.182285
288.0	3.0	93.05126800000001	80.61160699999999	73.92882900000001	42.674558000000005	0.678024	0.727625	0.886922	0.872006	4.544395	6.0	40.019901000000004	10.914174000000001	4.0	0.014171000000000001	3.3597300000000003	2.0	39.393913	5.286599	1.0	59.579863	1.8848619999999998	2.0	60.805698	5.3094	5.0	23.848708	10.157328999999999	6.0	0.011335	16.348302	4.0	41.298207
292.0	3.0	42.936413	70.37111800000001	30.132377	53.188109999999995	0.184224	0.174476	0.429374	0.8766940000000001	8.21637	6.0	79.38777900000001	51.959455	6.0	0.011124	5.554583999999999	6.0	40.123668	3.506709	5.0	17.322297	14.945707999999998	2.0	27.552127000000002	50.580559	5.0	89.67129	19.315085	4.0	0.019742	6.645472	1.0	63.045758
310.0	3.0	16.210572	17.784765	74.859432	91.98795	0.158682	0.18673499999999998	0.8969959999999999	0.80709	5.914612	4.0	25.336292999999998	28.095857000000002	4.0	0.242892	4.2546870000000006	3.0	89.33520899999999	3.2496720000000003	1.0	5.492465	6.242597	5.0	76.59005	30.050597999999997	4.0	60.803328	5.009963	2.0	0.014009	15.577805	3.0	18.242209
315.0	3.0	58.464893000000004	84.617243	41.465739	64.13738599999999	0.7663270000000001	0.9672219999999999	0.155936	0.668219	10.98504	5.0	68.033918	40.77134	5.0	0.038482999999999996	4.307373999999999	4.0	73.904539	1.873268	6.0	75.654512	9.313185	2.0	29.204014	25.847691	4.0	86.175002	18.446835999999998	2.0	0.015874	10.180945	4.0	51.393710999999996
323.0	3.0	66.537869	46.179286	29.936434000000002	98.333315	0.570987	0.62326	0.8224459999999999	0.760542	1.9584759999999999	1.0	45.553021	72.172901	4.0	0.076155	1.32107	3.0	64.312871	0.337659	4.0	82.464223	2.004036	3.0	84.05416600000001	72.772077	5.0	58.757024	14.200482000000001	3.0	0.019842	5.96049	2.0	94.69379599999999
340.0	3.0	44.62253	53.73655	20.670565	81.786909	0.178397	0.439754	0.8526379999999999	0.515302	21.328829000000002	6.0	73.98181	58.371933	6.0	0.016666999999999998	3.8524769999999995	5.0	30.118345	4.085853	5.0	98.977676	23.155764	2.0	45.048378	61.102697	2.0	20.462063	21.226664000000003	3.0	0.013999000000000001	15.598695999999999	2.0	44.498819
346.0	3.0	65.135754	81.44098199999999	99.855197	41.709188	0.8761549999999999	0.7764979999999999	0.41057	0.350087	11.511941	2.0	97.625926	35.976721000000005	5.0	0.016432	1.1265479999999999	6.0	49.016002	0.5121899999999999	5.0	27.401479	2.9024229999999998	3.0	81.74512	44.867411	5.0	57.191030000000005	20.701242	6.0	0.018721	13.463475	4.0	57.097834999999996
350.0	3.0	2.70709	82.701646	63.963593	46.28009	0.487642	0.731903	0.294663	0.728774	19.908272	2.0	27.333496000000004	60.654399	3.0	0.113311	2.016957	5.0	22.682344	4.940425	1.0	41.0955	3.4953339999999997	5.0	13.049897	58.143390000000004	5.0	86.68885	7.387374	3.0	0.011118000000000001	12.48783	6.0	61.180441
357.0	3.0	49.765195	39.030071	77.453397	71.160595	0.680484	0.111446	0.690453	0.276804	0.8884780000000001	6.0	60.750935	48.001368	1.0	0.010338	2.797283	1.0	27.329988	4.80631	1.0	81.351201	17.031747	2.0	82.64396500000001	13.922342	4.0	80.021814	2.223951	2.0	0.010223999999999999	18.510507999999998	4.0	98.052201
365.0	3.0	65.723332	36.557687	10.015839	99.156728	0.678905	0.33716399999999996	0.564565	0.39347	13.387642000000001	5.0	49.291647	40.451716999999995	5.0	0.036454	4.946212999999999	4.0	59.974888	5.53748	2.0	51.562111	20.429633	6.0	88.358104	24.046218	3.0	11.920608999999999	23.321548	4.0	0.011325	15.97985	4.0	29.966544
368.0	3.0	45.069528999999996	23.864749	10.130599	36.419556	0.952527	0.133689	0.254809	0.921783	10.131689	4.0	47.934996000000005	47.120512	6.0	0.02945	4.403908	3.0	32.396605	1.2132120000000002	6.0	58.109324	12.164363999999999	3.0	24.991825	31.645946000000002	4.0	71.485681	21.579188000000002	5.0	0.010159	11.95614	6.0	95.64068499999999
381.0	3.0	47.151016999999996	87.253225	73.727101	33.144825	0.680565	0.751945	0.876181	0.7800819999999999	15.682193	2.0	18.903001	43.067867	1.0	0.010352	3.8968629999999997	6.0	19.003567	2.955629	5.0	75.951109	18.500443	1.0	28.077184999999997	21.922279	4.0	62.040257	11.213837	2.0	0.042861	9.515122999999999	5.0	31.502829
392.0	3.0	58.030606999999996	27.240236	34.299818	53.406819999999996	0.941816	0.9961559999999999	0.333733	0.251828	16.14858	2.0	93.26904	30.560763	4.0	0.193916	2.544549	5.0	38.762136	1.349208	5.0	38.444693	23.809917000000002	1.0	49.502736	59.25275500000001	3.0	79.97669599999999	7.284077000000001	2.0	0.018017	6.638783	5.0	66.539626
393.0	3.0	88.08002900000001	7.8755679999999995	54.603984999999994	45.747723	0.726603	0.725891	0.9743370000000001	0.133964	21.880982999999997	1.0	62.133203	46.309905	5.0	0.013978999999999998	5.638219	1.0	59.224442	4.14927	1.0	62.041562	1.8062049999999998	2.0	74.035792	58.112947999999996	5.0	18.99554	5.63721	6.0	0.014353999999999999	13.501723000000002	5.0	37.295859
416.0	3.0	75.568235	18.646645	49.358845	84.361173	0.727911	0.20186700000000002	0.572923	0.691635	19.687872	6.0	63.139618999999996	4.29207	4.0	0.017036000000000003	6.247612	1.0	97.882645	1.768261	5.0	25.219428	7.3023690000000006	1.0	84.066869	9.267064	4.0	79.892459	22.434638	2.0	0.043657999999999995	9.613138000000001	3.0	87.074802
424.0	3.0	81.868538	5.456864	39.197656	45.224982000000004	0.283549	0.586922	0.676953	0.9575620000000001	14.306123000000001	2.0	48.877268	48.119836	3.0	0.013751	3.920572	3.0	98.245474	1.322179	3.0	37.122852	2.73513	2.0	54.924761	42.742907	3.0	64.674291	1.488022	1.0	0.043172	9.631272000000001	6.0	3.722568
435.0	3.0	23.522744	92.423367	43.58381	77.977562	0.550104	0.919657	0.8985700000000001	0.9007219999999999	14.493151999999998	2.0	36.637116999999996	72.95369699999999	6.0	0.0173	4.414949	2.0	6.888933	4.96408	6.0	35.237681	15.352804	2.0	27.826046999999996	26.298523	2.0	33.956996999999994	1.432297	5.0	0.015724000000000002	16.225768	2.0	93.31705600000001
447.0	3.0	19.77471	86.680676	83.86064	2.427537	0.9422200000000001	0.544556	0.679397	0.72329	20.542582	4.0	78.019349	68.026876	1.0	0.16348900000000002	0.709152	1.0	27.97155	0.382384	1.0	48.522733	11.510874000000001	3.0	9.784292	13.813362	1.0	50.755339	19.242867	4.0	0.013252000000000002	13.191070999999999	5.0	95.29889399999999
458.0	3.0	27.450611	52.930299	20.145367999999998	6.369484	0.403378	0.8775440000000001	0.144271	0.198457	16.656414	4.0	41.661705	37.251788	4.0	0.012949	2.367314	6.0	48.84121	1.165771	6.0	67.382584	6.0243	3.0	3.075316	31.380253999999997	5.0	52.563205	21.408935	4.0	0.025304	4.505251	5.0	52.86231899999999
462.0	3.0	26.459975	67.563611	93.540681	40.572301	0.618103	0.241606	0.9373739999999999	0.656867	2.2774349999999997	5.0	1.915878	38.543814000000005	6.0	0.031514	3.239875	6.0	26.037049	4.144568	1.0	34.862305	13.752823999999999	3.0	89.400918	53.694008	3.0	35.463801000000004	7.108791	4.0	0.021346	12.175371	2.0	55.420113
476.0	3.0	14.172575	60.414708999999995	66.750788	73.425039	0.108984	0.220379	0.6539739999999999	0.562075	11.695324000000001	4.0	10.6362	49.118256	3.0	0.010222	1.998039	4.0	25.636231	1.174461	6.0	67.827137	11.471032000000001	3.0	25.330339000000002	54.89593000000001	6.0	63.239763	19.048648	6.0	0.013236000000000001	3.6393379999999995	6.0	98.158188
481.0	3.0	36.077519	25.515358	58.723581	82.723726	0.301849	0.9503799999999999	0.549994	0.6196229999999999	20.333531	2.0	61.803716	28.971953999999997	2.0	0.034738	2.176828	3.0	61.244166	4.337473999999999	6.0	79.599642	14.17561	4.0	93.18621999999999	71.022615	3.0	27.667434000000004	11.203858	5.0	0.017833	11.636727	6.0	18.660332999999998
482.0	3.0	7.546192	23.892146	61.14400799999999	14.587520999999999	0.248933	0.287106	0.649768	0.492008	13.749951999999999	1.0	59.746175	10.022353	1.0	0.056263	0.686431	6.0	10.638942	4.516782	3.0	31.376957	4.103536	2.0	75.60759499999999	63.675072	3.0	20.171422	21.832237	5.0	0.011059999999999999	6.425863	6.0	15.858366
484.0	3.0	90.528981	60.28374	35.570166	80.11789300000001	0.36530999999999997	0.135019	0.6403369999999999	0.723963	5.128564	2.0	23.784204000000003	73.078551	4.0	0.014531	2.253365	5.0	83.16872099999999	0.738889	5.0	56.162555000000005	4.736191000000001	4.0	18.329703	33.434309999999996	6.0	48.015701	20.893322	5.0	0.040336000000000004	16.724119	2.0	98.252151
485.0	3.0	90.21916	73.26583199999999	75.105773	91.933426	0.8008390000000001	0.184103	0.375226	0.887152	21.515054	1.0	75.056874	13.670910999999998	2.0	0.08555800000000001	1.0847879999999999	1.0	92.995455	5.181584	4.0	97.00749499999999	2.609212	3.0	87.43826700000001	39.861290000000004	4.0	83.52378	22.292679999999997	4.0	0.021541	11.17198	5.0	90.057795
487.0	3.0	47.032024	18.91938	15.208734	89.458547	0.523609	0.8310629999999999	0.8812629999999999	0.211482	22.983988	1.0	64.396022	48.199527	1.0	0.022931	3.4516379999999995	4.0	23.442854	5.120115	5.0	83.49973	14.150770000000001	1.0	57.718199	73.992992	3.0	58.984683999999994	18.763583999999998	2.0	0.051939	18.840635	3.0	86.43211
489.0	3.0	52.553357999999996	29.571087	4.667434	65.00363399999999	0.8535450000000001	0.5953510000000001	0.560875	0.280923	15.094501999999999	3.0	44.240088	74.198133	3.0	0.021387	5.283493	1.0	42.085582	2.981494	6.0	23.612375	4.595616000000001	3.0	98.705828	44.588223	5.0	75.430429	16.176952	3.0	0.082478	4.319958	2.0	68.03241899999999
503.0	3.0	28.14412	5.167757	24.825645	74.302811	0.282927	0.175873	0.621366	0.432043	14.437598999999999	2.0	17.416299	37.776653	1.0	0.056442	2.616899	1.0	79.443492	5.5776699999999995	6.0	52.768866	6.165335	4.0	43.299105	42.346293	2.0	57.556971999999995	4.290481	2.0	0.013165999999999999	6.7889800000000005	3.0	45.530017
509.0	3.0	41.797444	55.61759	22.701278	24.689964	0.307611	0.671955	0.9019209999999999	0.159383	14.161628	4.0	28.998588	62.33551800000001	5.0	0.021054	4.552303	6.0	62.658266000000005	5.599017	3.0	81.105076	6.365094999999999	4.0	55.194894999999995	28.95263	2.0	38.110209000000005	13.390537	4.0	0.032893	10.734277	6.0	36.670499
511.0	3.0	88.090743	18.547755	57.914841	82.782076	0.9097290000000001	0.393715	0.8746889999999999	0.444195	9.205297	6.0	77.311316	10.871905	4.0	0.113185	2.756707	3.0	67.10847	2.576781	5.0	70.357132	18.38989	4.0	86.49486800000001	30.823338	4.0	65.140505	9.606244	6.0	0.053814999999999995	12.132937	4.0	69.112214
521.0	3.0	40.334268	66.485069	69.879306	11.417648	0.6534300000000001	0.6012270000000001	0.978244	0.45664899999999997	16.614025	2.0	29.688844	12.31603	3.0	0.051852999999999996	1.21797	3.0	95.91798100000001	2.650218	6.0	63.392393999999996	12.035683	3.0	91.21246	56.066718	1.0	66.987145	11.654803	6.0	0.026108	7.715872999999999	4.0	48.658664
522.0	3.0	40.754204	31.207817	44.275744	82.863529	0.6695939999999999	0.721696	0.901909	0.448406	3.159238	2.0	95.58454300000001	36.353501	5.0	0.352011	3.946393	5.0	4.143585	2.308764	3.0	21.537164999999998	23.852656	1.0	68.40543000000001	56.783735	2.0	80.62111800000001	0.6972689999999999	2.0	0.014351	15.198954999999998	3.0	39.324668
531.0	3.0	71.653338	39.322567	78.470588	92.95835100000001	0.49093100000000006	0.19250499999999998	0.654353	0.5764319999999999	4.134392	5.0	55.507988	47.620784	2.0	0.044816	3.6436010000000003	5.0	41.881885	2.932254	1.0	28.507182	18.358619	4.0	11.390989	36.773394	3.0	57.47470799999999	4.0743480000000005	4.0	0.046909	7.899325	4.0	69.14579300000001
536.0	3.0	85.934725	40.027082	26.398195	31.312556	0.694045	0.217152	0.981906	0.49636099999999994	9.714772	6.0	39.015945	12.845061999999999	2.0	0.022588999999999998	5.589873000000001	6.0	16.190757	4.130349	2.0	12.98927	16.173039000000003	2.0	5.834007	57.173142000000006	4.0	70.108857	5.81849	6.0	0.023798	2.861495	1.0	10.373021000000001
