uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
296.0	3.0	80.966362	62.763514	53.389239	82.032402	0.8923139999999999	0.964716	0.25076	0.727075	49.466891	2.0	87.64177	1.765836	4.0	0.053709	13.267173999999999	3.0	39.155601000000004	20.052792999999998	2.0	37.607510999999995	17.255907	2.0	0.016683	8.810041	2.0	84.410392	18.481305	5.0	75.458516
300.0	3.0	23.473551999999998	66.149279	15.116237	33.180669	0.9953870000000001	0.605635	0.423595	0.319294	49.062251	3.0	69.934093	4.928885	6.0	0.023341999999999998	3.4250220000000002	2.0	37.608295	16.787203	3.0	19.696460000000002	10.019263	3.0	0.017583	4.524735	6.0	34.195165	19.621736	5.0	75.621535
317.0	3.0	13.432623999999999	26.095662	39.426789	59.06365699999999	0.18465299999999998	0.173735	0.835601	0.9966139999999999	28.726653999999996	5.0	34.596373	20.868876	4.0	0.04729	14.752879	5.0	46.814262	3.418957	6.0	43.160565999999996	19.435928	3.0	0.011789	10.073377	3.0	67.905113	17.897498000000002	3.0	56.405168999999994
322.0	3.0	82.98476	22.507715	49.439861	92.368152	0.581326	0.467951	0.886458	0.9102899999999999	42.891003999999995	3.0	46.385022	7.804469999999999	3.0	0.016352000000000002	5.980397	6.0	79.904573	9.861493	5.0	22.607904	3.5252800000000004	4.0	0.043245	13.911392000000001	4.0	97.712366	2.084761	4.0	38.498155
336.0	3.0	8.833011	66.893199	17.37226	29.238752	0.128448	0.690604	0.782949	0.531105	17.562724	2.0	36.742709999999995	11.85833	3.0	0.015121	13.552723	4.0	92.03084100000001	19.981819	3.0	97.013406	57.16382900000001	6.0	0.015633	12.126075	6.0	67.99597800000001	5.412008999999999	4.0	37.259396
355.0	3.0	19.397133	45.06899	23.178741	62.648074	0.9565040000000001	0.885481	0.855035	0.985107	18.197095	6.0	85.313721	20.767758999999998	3.0	0.057544000000000005	18.111196	1.0	23.974104	2.18961	1.0	43.335403	36.831299	6.0	0.098341	7.534228	2.0	83.694751	9.889677	2.0	55.065721999999994
356.0	3.0	37.214483	81.993042	70.544081	6.775049	0.531643	0.9339129999999999	0.6703979999999999	0.142765	67.020749	6.0	27.067844	16.283862	6.0	0.01015	15.732507	2.0	43.701161	10.135142	4.0	44.441691	10.603644000000001	5.0	0.016492	16.027554000000002	2.0	19.424047	18.455766	3.0	66.544427
357.0	3.0	2.45925	86.907842	58.119544	78.160087	0.237535	0.46897700000000003	0.644883	0.8543290000000001	9.332604	1.0	87.81178299999999	19.836515	2.0	0.036274	10.422435	5.0	46.190796	22.121123	3.0	68.144311	75.26388399999999	6.0	0.10871800000000001	10.50906	4.0	43.788892	18.860815	2.0	54.600201
362.0	3.0	28.872297999999997	88.011289	53.728766	60.354709	0.675363	0.704789	0.791748	0.157243	67.046758	2.0	13.193685999999998	8.804876	6.0	0.015253000000000001	11.717426	4.0	88.432777	1.6401540000000001	6.0	44.139084999999994	54.342620999999994	5.0	0.015635	4.335143	4.0	83.52879399999999	11.903982000000001	6.0	96.979045
363.0	3.0	17.202428	48.522864	50.788962	93.73625200000001	0.9220229999999999	0.197378	0.69725	0.552884	14.443179	6.0	30.670455	19.040715	3.0	0.029661	16.663007	4.0	32.739062	18.407607000000002	6.0	43.765687	55.377738	2.0	0.055973	2.704741	5.0	83.793389	22.953372	1.0	46.068448
364.0	3.0	67.436009	21.432865	77.815927	49.650648	0.267164	0.301185	0.900885	0.33461399999999997	61.499272	4.0	53.71974399999999	6.800623	1.0	0.010056	7.889024000000001	5.0	82.776054	16.859182999999998	3.0	45.306589	20.607078	6.0	0.010043	7.482481	2.0	73.057736	7.492458999999999	3.0	11.882682
369.0	3.0	17.259508	91.376932	46.503279	27.775001	0.8906139999999999	0.5037	0.13001300000000002	0.558485	63.25113100000001	5.0	72.042847	15.161976999999998	6.0	0.012328	3.0590189999999997	6.0	52.286659	23.175708	1.0	47.457005	2.622408	5.0	0.137044	10.146239	2.0	99.220159	22.981204	6.0	36.178664000000005
373.0	3.0	39.737751	91.07444100000001	8.56696	95.39846	0.951859	0.9669200000000001	0.14466099999999998	0.822067	39.419793	4.0	47.795269	9.669919	5.0	0.022219	8.735133	3.0	90.74056	5.7273819999999995	2.0	35.174969	60.008125	4.0	0.030585	17.11934	3.0	52.234756	23.192047	2.0	24.215779
380.0	3.0	32.068901000000004	94.52703299999999	22.92882	86.58821800000001	0.7549239999999999	0.911963	0.283634	0.153317	7.289932	5.0	52.922619	21.715153	2.0	0.011078	16.02696	6.0	59.93224	10.186157000000001	6.0	62.994237	62.37120899999999	1.0	0.010773	7.819686999999999	5.0	85.85937	5.751983	2.0	50.871018
383.0	3.0	23.721089000000003	8.947928	38.96803	34.054575	0.23168699999999998	0.22830999999999999	0.714283	0.969693	31.511391999999997	4.0	88.223124	20.422667	3.0	0.011509	11.279895	2.0	80.54373100000001	16.984555	4.0	57.690259999999995	40.007321999999995	6.0	0.013838	11.482497	6.0	43.543646	15.380273	3.0	47.003187
387.0	3.0	24.290074	68.101361	94.453114	59.309757	0.610528	0.824685	0.352096	0.28989699999999996	51.229796	2.0	90.964993	6.791836999999999	4.0	0.127651	17.53455	5.0	31.241386	7.623735000000001	1.0	48.162290999999996	3.607322	4.0	0.012784	17.234996	6.0	47.561828999999996	15.549167	4.0	58.571115
397.0	3.0	29.762283	57.505972	36.107469	40.553077	0.748346	0.960609	0.857456	0.55866	3.006734	6.0	41.323785	1.836484	2.0	0.022352	17.411421	4.0	50.234128000000005	4.665287999999999	4.0	58.88920600000001	8.499869	6.0	0.010884999999999999	4.857457	3.0	52.549397	5.665719999999999	1.0	4.559304
413.0	3.0	26.955915	71.98267299999999	23.823052	32.150519	0.725787	0.676813	0.460034	0.462071	59.499393999999995	1.0	65.963499	13.819857	3.0	0.034119	8.919699000000001	4.0	50.660965999999995	8.754445	5.0	98.503861	54.367763000000004	1.0	0.062259	9.095047000000001	3.0	96.057261	0.908286	2.0	18.099161
433.0	3.0	43.676528999999995	17.954583	60.891580000000005	52.664846	0.967463	0.189775	0.659088	0.9020739999999999	34.062274	4.0	76.011038	13.625969	4.0	0.066345	16.895725	6.0	7.866735	23.415657	1.0	77.06775400000001	41.685187	3.0	0.040845	17.443531	4.0	25.907552	10.160555	5.0	78.768567
436.0	3.0	16.287248	27.536101000000002	8.932586	39.959516	0.215229	0.611015	0.269477	0.7201390000000001	57.763451	5.0	96.06405	20.365837	5.0	0.131131	6.266743	4.0	45.335778000000005	13.447122	3.0	49.986737	70.255065	1.0	0.013546	3.2108659999999998	5.0	17.991892	6.403549	5.0	50.153963
444.0	3.0	57.465268	51.72739	88.664923	99.986276	0.9352030000000001	0.9149799999999999	0.809806	0.8415870000000001	12.178519999999999	3.0	67.684888	3.152454	3.0	0.010137	3.053112	6.0	61.934829	14.768319	6.0	85.064616	46.804953999999995	3.0	0.028205	9.017553999999999	4.0	62.739852	7.628874000000001	6.0	12.109928
455.0	3.0	30.735765	40.223796	71.955887	85.036061	0.865088	0.25246399999999997	0.821157	0.796268	66.052104	2.0	49.17785	15.770717000000001	4.0	0.064697	2.894214	5.0	87.440922	6.3350919999999995	4.0	18.674332999999997	13.546192000000001	2.0	0.062951	8.843977	6.0	31.731425	23.274107	4.0	98.69311
461.0	3.0	15.196547	72.339805	63.16641800000001	65.681561	0.55553	0.734686	0.144011	0.762993	11.145559	4.0	96.600473	20.328386	4.0	0.010673	6.897521	4.0	26.94027	16.805101	2.0	62.961439	3.6036019999999995	4.0	0.011569	10.133339	4.0	23.569433	8.041756	2.0	23.126673
469.0	3.0	65.857374	76.872691	75.02993000000001	26.494449	0.752991	0.9496690000000001	0.35483000000000003	0.347102	72.57717199999999	1.0	58.313002000000004	15.538026	4.0	0.065859	14.319645999999999	5.0	80.245264	20.559317	4.0	73.499013	37.791478000000005	4.0	0.012722	17.948036	2.0	37.446742	4.6682760000000005	6.0	42.609331
524.0	3.0	66.381569	69.345004	51.438516	81.702007	0.592174	0.651737	0.582769	0.625599	53.226487	2.0	25.767025	13.847229	1.0	0.018696	11.843043	6.0	78.071657	14.920884	5.0	58.46818199999999	13.925428	3.0	0.013271999999999999	8.314741999999999	5.0	97.492069	3.482221	1.0	60.637420999999996
539.0	3.0	2.313236	47.884774	8.834764999999999	55.99153100000001	0.141092	0.5166270000000001	0.645491	0.776767	40.725484	6.0	89.78488	7.690724	6.0	0.021373	4.178762	3.0	41.385239	13.387032999999999	6.0	40.461507	7.812271000000001	1.0	0.012968	15.242872	1.0	74.353836	16.675104	5.0	71.222224
559.0	3.0	21.370796	75.05310899999999	33.833418	31.434047999999997	0.154453	0.76577	0.684563	0.8148310000000001	42.473582	3.0	89.4303	17.361487	4.0	0.044348	17.136582	5.0	62.47093100000001	11.834402	6.0	62.419188	41.266969	3.0	0.043499	15.660407999999999	4.0	26.540332	14.481437	2.0	78.111714
560.0	3.0	34.696178	49.724191999999995	30.886467	89.59423199999999	0.41397399999999995	0.561051	0.5820270000000001	0.32660500000000003	43.315751	3.0	81.783586	3.3919059999999996	5.0	0.028636	16.084663	6.0	37.736303	23.444879999999998	2.0	75.289086	20.843648	2.0	0.011431	13.481342000000001	5.0	85.866334	17.106932999999998	3.0	92.480693
561.0	3.0	56.612232999999996	81.145617	43.685227000000005	52.026173	0.8464959999999999	0.680565	0.240067	0.997275	42.514536	5.0	17.09919	9.769648	4.0	0.011923999999999999	14.994132	3.0	40.402448	18.126441	6.0	47.77887	1.6458970000000002	3.0	0.011709	6.185411	1.0	56.335303	3.7678309999999997	1.0	43.344449
606.0	3.0	10.465983999999999	15.730466	90.76347	85.19398000000001	0.865664	0.316123	0.47287799999999997	0.790825	23.084785999999998	3.0	86.71565	21.955323	2.0	0.031058999999999996	6.288467	3.0	64.813082	12.286264	5.0	84.39071700000001	66.177677	3.0	0.011501	4.620831	1.0	6.743189	3.152355	6.0	62.421659
624.0	3.0	35.163318	44.011876	31.306751000000002	83.72715699999999	0.802779	0.367398	0.583971	0.858759	51.311209000000005	2.0	92.286384	12.847619	3.0	0.245894	7.128661999999999	3.0	98.820092	14.281135	4.0	76.743114	75.213065	5.0	0.045305	16.0055	6.0	73.329578	11.862902	6.0	31.526885999999998
634.0	3.0	47.093251	81.278842	28.132759999999998	10.999298	0.9379870000000001	0.743929	0.851231	0.607833	15.595042000000001	6.0	56.955681000000006	5.804328	4.0	0.132302	10.820978	3.0	80.180679	12.850785	1.0	93.993291	41.844264	1.0	0.088019	0.23381500000000002	1.0	64.62966999999999	5.3960669999999995	5.0	10.379953
647.0	3.0	98.084067	17.900866	24.276582	50.780703	0.792345	0.62651	0.910099	0.619355	14.547455	2.0	80.64117900000001	15.101753	4.0	0.021131	5.408316	6.0	76.380273	17.326203	5.0	91.250534	54.07446899999999	1.0	0.035799	15.021535	6.0	23.237406	17.891988	2.0	36.270271
654.0	3.0	47.924427	26.0065	94.413411	90.350914	0.941005	0.35184	0.401954	0.28410100000000005	40.152075	6.0	4.921158	7.7423470000000005	6.0	0.047243	18.319084	5.0	10.717031	8.366201	4.0	54.069178	31.076746999999997	4.0	0.016722	12.941103	4.0	70.49977	22.752025	3.0	46.711453999999996
655.0	3.0	73.370592	97.925557	22.0177	69.185575	0.538851	0.668875	0.7844979999999999	0.3866	77.092162	6.0	76.243312	11.668289999999999	1.0	0.029847000000000002	15.738373999999999	2.0	87.60499300000001	5.91012	1.0	34.434515000000005	18.745570999999998	1.0	0.029081	18.200794000000002	5.0	66.466928	8.429885	4.0	90.389543
698.0	3.0	79.41042900000001	91.74687800000001	10.010465	95.44899000000001	0.367091	0.322248	0.7991590000000001	0.13514400000000001	19.951392000000002	6.0	52.78536999999999	6.992502	2.0	0.011954000000000001	17.541957	6.0	73.103697	3.5989379999999995	4.0	86.788597	67.80150400000001	2.0	0.018143	6.0415849999999995	3.0	65.799581	18.057248	2.0	75.616462
725.0	3.0	36.559643	41.438262	22.040661	15.850722	0.7708550000000001	0.643843	0.6058140000000001	0.166124	12.542858	6.0	14.297610999999998	15.481129000000001	3.0	0.026633999999999998	18.38307	4.0	83.81394399999999	18.247386	2.0	16.689182000000002	50.485181	5.0	0.044976999999999996	9.438044	3.0	8.045783	4.320983	3.0	14.038029000000002
737.0	3.0	28.835377	11.72067	77.960605	44.22168	0.12903299999999998	0.32695	0.920783	0.243921	41.191758	2.0	92.985238	21.766468	6.0	0.015753	15.771954999999998	3.0	69.59836999999999	23.486872	2.0	48.804153	75.734667	1.0	0.05231	18.359026	3.0	90.891937	17.904084	2.0	77.82696899999999
753.0	3.0	1.925676	54.725995	54.170035999999996	94.640106	0.65554	0.22324000000000002	0.169909	0.607013	47.304463	5.0	64.35901199999999	10.890289	5.0	0.011746	1.615804	3.0	35.785212	17.377116	4.0	50.544852	12.275497	3.0	0.020814	14.802789	4.0	27.711598	23.233535999999997	1.0	78.822601
756.0	3.0	66.28890799999999	42.983496	5.685630000000001	14.849010999999999	0.461999	0.907818	0.424255	0.302613	44.353525	5.0	98.109853	0.30444299999999996	1.0	0.036347000000000004	12.634921	4.0	95.058308	4.017886	3.0	84.372218	7.18823	6.0	0.015881	8.718518	2.0	51.639449	7.795902000000001	1.0	84.35699100000001
768.0	3.0	35.748537	43.594567	59.184521	69.90926	0.43313500000000005	0.302315	0.42304899999999995	0.842303	57.08441	5.0	85.958185	4.817976	6.0	0.02254	8.422014	3.0	50.077953	18.009316000000002	6.0	27.217046999999997	5.8452839999999995	1.0	0.024495	4.609251	6.0	74.438245	6.5361769999999995	3.0	81.356916
769.0	3.0	25.694726	13.208042	45.577548	26.154513	0.286414	0.12903399999999998	0.23575100000000002	0.943209	74.835561	2.0	65.216634	7.707855	1.0	0.019915000000000002	10.538996000000001	2.0	65.277622	18.514525	2.0	90.281527	21.029948	6.0	0.011137000000000001	3.7293819999999998	4.0	53.678823	14.537944	6.0	57.231793999999994
781.0	3.0	83.684338	38.01919	70.154189	65.293223	0.41176899999999994	0.999403	0.794107	0.10815799999999999	49.275675	5.0	34.758247999999995	4.747054	3.0	0.010526	15.595814	5.0	13.649853	13.988354999999999	2.0	78.911961	4.53712	4.0	0.043192	4.722265	5.0	80.146206	20.903204000000002	3.0	42.84746
783.0	3.0	79.410296	81.20306500000001	75.41674	69.907724	0.908941	0.685743	0.27458299999999997	0.571384	32.369673	4.0	91.033608	7.70277	5.0	0.019898	16.531369	3.0	17.156179	13.173433	2.0	53.129631	8.954759	1.0	0.098389	6.979191	5.0	5.702485	22.494305999999998	4.0	71.396971
805.0	3.0	34.123507000000004	29.223772999999998	47.723734	63.58160600000001	0.8613049999999999	0.6480859999999999	0.46495	0.8512549999999999	48.337758	3.0	69.04834	19.566281	2.0	0.028016000000000003	2.204886	5.0	47.370581	16.95209	3.0	71.986561	30.878094	5.0	0.016309999999999998	4.796463	3.0	38.667881	11.570691	4.0	73.932864
812.0	3.0	26.700734000000004	35.473684000000006	84.597964	38.413998	0.48448	0.303626	0.6693180000000001	0.50637	49.298521	4.0	72.246514	14.288915	6.0	0.334454	2.378837	4.0	53.90320500000001	14.828625	6.0	69.899194	52.60011899999999	6.0	0.017978	4.609431	4.0	25.934199	23.548156	2.0	61.696686
818.0	3.0	35.642921	77.301538	19.406729000000002	35.620713	0.835002	0.531654	0.9680350000000001	0.130935	47.994244	6.0	99.50147700000001	15.275642000000001	5.0	0.011227	3.448667	2.0	88.744883	17.936156	2.0	35.918969	38.035831	3.0	0.010295	10.048036	4.0	27.7938	11.710577	4.0	49.993169
824.0	3.0	2.315419	53.43304499999999	29.996640999999997	82.513173	0.781151	0.127721	0.812913	0.575453	28.924004999999998	4.0	23.694677	14.244446	4.0	0.015194999999999998	16.004074	1.0	98.725853	15.490205	2.0	99.02945600000001	7.037497	3.0	0.018456999999999998	1.039934	1.0	21.615721	21.843169	6.0	59.281525
827.0	3.0	13.714284	98.566558	18.573673	91.24938	0.837405	0.382961	0.9231600000000001	0.12448900000000002	60.233339	6.0	96.85027099999999	1.24357	5.0	0.016666999999999998	17.035848	1.0	42.121905	15.137972	6.0	16.695982	77.02301	4.0	0.010388	5.258594	3.0	87.83506899999999	10.914045	4.0	99.35708199999999
