uid	num_states	Prod_of_HNF4A	Prod_of_HNF1A	Prod_of_PPARG	Prod_of_SREBF1	Deg_of_HNF4A	Deg_of_HNF1A	Deg_of_PPARG	Deg_of_SREBF1	Trd_of_HNF1AToHNF4A	Num_of_HNF1AToHNF4A	Act_of_HNF1AToHNF4A	Trd_of_SREBF1ToHNF4A	Num_of_SREBF1ToHNF4A	Inh_of_SREBF1ToHNF4A	Trd_of_HNF4AToHNF1A	Num_of_HNF4AToHNF1A	Act_of_HNF4AToHNF1A	Trd_of_SREBF1ToPPARG	Num_of_SREBF1ToPPARG	Act_of_SREBF1ToPPARG	Trd_of_HNF1AToPPARG	Num_of_HNF1AToPPARG	Inh_of_HNF1AToPPARG	Trd_of_PPARGToSREBF1	Num_of_PPARGToSREBF1	Act_of_PPARGToSREBF1	Trd_of_SREBF1ToSREBF1	Num_of_SREBF1ToSREBF1	Act_of_SREBF1ToSREBF1
127.0	2.0	62.884267	5.247115	61.890958	52.824937	0.410203	0.825044	0.448089	0.345421	4.724811	5.0	79.08128599999999	19.760588000000002	4.0	0.015616	1.659455	4.0	45.56799	2.2901569999999998	1.0	27.046701000000002	68.28130999999999	3.0	0.01314	16.839562	6.0	88.94008199999999	5.184168	2.0	73.62602700000001
136.0	2.0	45.106021000000005	17.658982	49.238245	26.017014	0.21601599999999999	0.95636	0.7070960000000001	0.301216	66.913685	1.0	98.39867	18.299868	5.0	0.010214	16.135401	1.0	22.1465	11.354453999999999	3.0	19.944663000000002	23.157777	2.0	0.010789	1.30692	3.0	48.529483	15.561644	4.0	43.357259
140.0	2.0	25.459078	22.027816	42.740787	76.552704	0.598434	0.83959	0.234465	0.901661	74.115972	4.0	5.425614	15.511429000000001	6.0	0.018976	12.744158	4.0	30.433288	14.123482999999998	6.0	32.367523999999996	33.784845000000004	3.0	0.019395	10.197911999999999	1.0	23.985452	10.656702000000001	5.0	73.286212
155.0	2.0	20.158338	26.632794	87.89777600000001	66.477303	0.9261729999999999	0.720672	0.520493	0.686966	47.156917	6.0	90.170365	19.757361	4.0	0.02089	9.796519	5.0	59.705158	19.007196	6.0	57.27	54.261410999999995	2.0	0.010924	14.473237	2.0	55.355123999999996	9.189347999999999	4.0	8.588074
181.0	2.0	24.557146	5.801955	86.973363	7.704494	0.818891	0.860138	0.853457	0.5530079999999999	74.667038	2.0	94.304796	23.583773	4.0	0.032521	2.948761	6.0	69.963013	9.792212	6.0	77.876335	2.746971	5.0	0.011378000000000001	13.445305	4.0	40.00212	6.720535000000001	5.0	20.624155
183.0	2.0	87.90249200000001	4.544869	40.738224	75.04160999999999	0.7838510000000001	0.874491	0.360623	0.143648	18.351268	4.0	55.85045699999999	4.313159	4.0	0.011874	14.078329	2.0	83.29863	13.441545999999999	5.0	30.539298	45.350615999999995	6.0	0.097801	14.861182999999999	5.0	61.128313	15.318560999999999	3.0	88.582668
184.0	2.0	2.217561	21.852296	23.842925	93.32969200000001	0.369954	0.432121	0.7456050000000001	0.8485469999999999	38.139769	6.0	24.9818	7.826355	3.0	0.060869000000000006	14.149477	4.0	20.017266	5.230405	6.0	48.125013	29.530132000000002	5.0	0.016995	11.261875999999999	4.0	45.563538	8.370275	3.0	46.532728000000006
185.0	2.0	86.320661	25.356427	35.994766	31.662127	0.35535100000000003	0.71725	0.688906	0.10313599999999999	75.980926	5.0	52.413949	20.825866	2.0	0.014081999999999999	15.119519	5.0	62.146005	18.887843	4.0	51.970735999999995	3.8166230000000003	1.0	0.026636	4.9758510000000005	6.0	80.436193	22.190728	4.0	37.829972999999995
186.0	2.0	18.443292	8.980943	16.166263	51.116037	0.660121	0.9586709999999999	0.43705	0.679602	14.660082000000001	6.0	5.331469	18.911361	4.0	0.01396	11.624901	4.0	45.2535	20.667285	3.0	55.346849	48.308510999999996	3.0	0.013061000000000001	0.39712	1.0	71.787118	23.022335	2.0	79.695149
194.0	2.0	4.412744	6.030059	38.032167	43.636881	0.142532	0.694573	0.5046350000000001	0.425508	60.167997	6.0	10.662124	14.997739000000001	2.0	0.02273	14.836471	6.0	50.754861	22.04345	2.0	57.14263100000001	39.512879999999996	1.0	0.033601	14.624407999999999	5.0	40.043137	10.828495	1.0	42.060435999999996
208.0	2.0	87.061877	15.409745999999998	77.927189	99.259417	0.6497689999999999	0.799139	0.67899	0.622899	39.841913	5.0	42.688503999999995	20.952460000000002	6.0	0.092279	6.705136	4.0	84.696623	20.732074	3.0	91.604231	58.9828	6.0	0.016046	3.3100949999999996	2.0	84.146362	20.419956	5.0	45.511933
234.0	2.0	1.581891	79.456112	46.31348	33.643256	0.263812	0.646266	0.22961199999999998	0.7982560000000001	33.374096	6.0	15.535516000000001	21.276161	1.0	0.014066999999999998	7.111652	4.0	94.122302	11.59158	5.0	79.396815	44.444139	6.0	0.012526	13.492089000000002	6.0	23.623894	6.870841	2.0	2.79655
235.0	2.0	22.797656	32.458816	22.636178	70.371269	0.8958290000000001	0.958081	0.630351	0.564419	56.663763	6.0	48.103986	23.423419	3.0	0.013702	2.180663	5.0	87.052801	6.526962999999999	1.0	86.286153	48.837964	6.0	0.013668000000000001	9.746575	4.0	63.243587	14.610579000000001	1.0	8.244328999999999
240.0	2.0	46.027255	12.332804	14.491072	83.100672	0.509724	0.5562159999999999	0.47113599999999994	0.343592	69.137298	1.0	65.875792	13.745667999999998	6.0	0.011886	1.443452	2.0	15.063416	20.541377	5.0	95.382789	44.272259000000005	5.0	0.015688	14.207096	5.0	86.65056700000001	16.844953	6.0	60.836117
243.0	2.0	6.196448999999999	18.919383	17.051694	66.998088	0.66818	0.15470699999999998	0.9171739999999999	0.577896	16.849135999999998	3.0	32.633702	21.922275	2.0	0.028205	12.455009	3.0	72.690407	3.8337480000000004	3.0	60.680772	4.147825	4.0	0.038354	15.949639000000001	4.0	32.888228000000005	10.80264	4.0	11.944783000000001
283.0	2.0	9.911569	13.012400999999999	6.48458	50.695406	0.858117	0.7246630000000001	0.689761	0.24890500000000002	29.429171999999998	6.0	73.215783	1.304918	3.0	0.114994	7.133174	5.0	55.32475	6.765985000000001	5.0	78.751654	38.902440999999996	2.0	0.017268000000000002	2.38043	6.0	64.52914799999999	5.910265	5.0	27.324254999999997
307.0	2.0	67.936777	5.317444	48.989765000000006	45.043986	0.9828870000000001	0.797241	0.524679	0.863883	8.423206	3.0	57.025101	12.195221	6.0	0.013578999999999999	16.489363	5.0	43.437184	17.650361	3.0	44.050764	45.836863	4.0	0.013757	14.328335000000001	6.0	61.3232	17.903773	5.0	45.361845
334.0	2.0	96.14930600000001	9.11611	72.78330799999999	71.930499	0.528836	0.942456	0.597409	0.9629489999999999	25.672126000000002	1.0	96.46199	7.147482000000001	2.0	0.033047	15.551347	6.0	8.742026	22.073885	5.0	71.472353	7.566128999999999	1.0	0.012437	11.682461	5.0	51.453921	8.483004	5.0	55.101748
342.0	2.0	63.958656000000005	2.908935	39.533679	16.615403	0.258538	0.255173	0.44004099999999996	0.155889	31.053759999999997	1.0	50.737109999999994	5.4825870000000005	2.0	0.010513	6.207329	2.0	75.93845999999999	12.79332	3.0	96.203091	34.880875	5.0	0.038876	18.675258	4.0	54.61995600000001	20.279082	1.0	68.804988
375.0	2.0	38.341899	14.672845	66.18761500000001	68.49262900000001	0.6747270000000001	0.7965220000000001	0.733794	0.510202	64.00308000000001	6.0	19.390683	20.181307	2.0	0.518766	5.028808000000001	3.0	15.069885000000001	9.028834	1.0	35.589403000000004	60.43336	6.0	0.018788	12.938578	6.0	30.093329999999998	4.980351000000001	4.0	75.670774
377.0	2.0	72.95085	4.225107	86.045546	8.178884	0.8852389999999999	0.727698	0.732299	0.894122	65.206199	5.0	26.084234	2.833632	6.0	0.08597	9.644697	1.0	39.779768	16.266779	1.0	62.083659999999995	60.822064000000005	4.0	0.011567000000000001	2.60608	2.0	41.147003000000005	3.4688879999999997	3.0	11.016515
378.0	2.0	60.449268999999994	3.288457	10.332239999999999	48.112741	0.29622	0.444543	0.228954	0.16542300000000001	14.934264	1.0	45.359431	9.371837	5.0	0.019875999999999998	12.34695	2.0	19.759316000000002	3.4384120000000005	6.0	99.955965	70.394389	6.0	0.013772	13.16596	5.0	46.93788	7.661331	5.0	20.875833
393.0	2.0	93.616376	10.083749000000001	18.95164	65.907076	0.185094	0.790435	0.8029729999999999	0.774226	70.889003	6.0	20.847699	0.573167	4.0	0.021812	1.1318840000000001	6.0	22.57716	1.269768	5.0	99.015833	29.679736	2.0	0.037282	11.599655	2.0	83.82735100000001	2.564623	6.0	15.956342000000001
400.0	2.0	9.111111	8.928916000000001	58.006184999999995	87.400662	0.50071	0.820076	0.273866	0.7489239999999999	31.151931	2.0	51.544948	1.9181860000000002	5.0	0.023718	9.496436	1.0	55.82917	13.251160999999998	6.0	60.381487	63.673244999999994	1.0	0.27193	7.955603999999999	2.0	2.9879279999999997	12.208872	4.0	54.714387
403.0	2.0	21.444057	5.6046260000000006	47.133812	33.731107	0.97765	0.8522379999999999	0.535929	0.31004899999999996	26.093845	6.0	87.398465	0.351221	3.0	0.017012	5.910566	6.0	9.05058	17.252994	3.0	53.487933999999996	7.64945	3.0	0.023939	12.632769	3.0	64.303607	11.073265	1.0	59.327208
414.0	2.0	5.50995	66.730941	48.134917	57.924285999999995	0.77354	0.17218	0.849319	0.322329	69.30958100000001	2.0	94.889399	8.070521000000001	2.0	0.032812	16.185406	5.0	42.021023	20.330696	3.0	83.25480400000001	51.069362	5.0	0.101105	7.800198	6.0	23.444561	20.875760999999997	1.0	53.100992000000005
416.0	2.0	97.742762	12.854832	16.759701	41.765966	0.810301	0.715615	0.254217	0.573584	60.953632999999996	6.0	38.379422999999996	0.7527520000000001	1.0	0.302937	15.0943	4.0	58.20934499999999	5.109732	5.0	97.673707	53.636621999999996	2.0	0.026248	10.875227	6.0	82.200622	9.408688	2.0	69.656112
431.0	2.0	27.313846	5.595905	63.464585	94.337673	0.719755	0.982208	0.748412	0.245772	14.923238000000001	4.0	60.947534999999995	9.090958	5.0	0.017845	0.472033	1.0	45.660191	13.595120999999999	1.0	23.052066	57.877309999999994	3.0	0.041049	17.996562	5.0	99.392875	4.069138	4.0	35.09158
454.0	2.0	29.734016999999998	17.870004	56.919856	50.377577	0.8241569999999999	0.704281	0.650647	0.379157	61.530368	6.0	92.497108	21.577222	4.0	0.025505	11.013276	3.0	58.669652	20.961133	4.0	62.57036899999999	12.297459	1.0	0.010615000000000001	0.266392	3.0	79.529409	18.130195	4.0	76.65051700000001
481.0	2.0	77.916585	15.032292000000002	77.301035	69.920745	0.572817	0.815605	0.663213	0.16276500000000002	39.450131	5.0	85.888138	10.441235	6.0	0.011498	3.882186	2.0	26.044033	18.982675	3.0	37.383657	31.815321	6.0	0.073078	13.463227999999999	5.0	25.155172	11.556192	6.0	32.040462
483.0	2.0	66.856769	59.697033999999995	77.63037299999999	55.017497999999996	0.938155	0.915076	0.522351	0.332351	75.138367	2.0	58.957073	9.324663000000001	2.0	0.035914999999999996	15.804838	6.0	44.245014000000005	17.719535999999998	6.0	61.58933100000001	78.318046	2.0	0.27568400000000004	7.116509	4.0	8.122848	19.768704	5.0	11.181686000000001
485.0	2.0	76.908175	6.0731269999999995	27.040886999999998	36.326167	0.289231	0.322548	0.860685	0.699343	55.477745999999996	4.0	94.20266600000001	11.007975	1.0	0.030968	8.635872	3.0	33.817818	17.546444	4.0	44.356248	35.790091	6.0	0.024859	12.30231	2.0	71.511052	17.314488	6.0	95.796657
490.0	2.0	20.919642	21.263026999999997	31.474090999999998	62.06381	0.712375	0.961039	0.669858	0.99279	30.737761	3.0	74.774364	8.769117	1.0	0.016291999999999997	15.68609	3.0	37.898585	12.166373	3.0	17.348518	44.838116	1.0	0.011554	0.990124	6.0	8.414252000000001	15.809959	5.0	53.788286
503.0	2.0	4.151871	21.441439000000003	25.487807	74.16339	0.951227	0.145619	0.739128	0.19173099999999998	42.916844	1.0	54.435095999999994	6.13325	1.0	0.026541000000000002	3.867857	6.0	29.986998	9.370166000000001	5.0	50.126945	37.033679	1.0	0.013734	3.7338199999999997	4.0	96.221405	22.472195000000003	5.0	60.173359999999995
509.0	2.0	10.161256	44.789152	81.521744	66.172875	0.651293	0.910452	0.47443900000000006	0.710923	43.133191	5.0	25.691654	0.950557	5.0	0.541263	13.107473	3.0	83.936352	23.599556	3.0	60.809288	34.965342	1.0	0.012551	8.135444	1.0	1.7347110000000001	11.987757	6.0	82.069721
513.0	2.0	91.157557	20.165046	81.936284	77.586173	0.635808	0.984707	0.480289	0.23865	25.486828	3.0	28.047226000000002	8.804030000000001	3.0	0.052332000000000004	1.760743	1.0	50.950365000000005	15.829471	4.0	59.511140000000005	11.997306	6.0	0.012274	6.465682	6.0	19.76545	21.361089	6.0	73.384772
532.0	2.0	6.10436	35.995461999999996	67.90392	29.292735999999998	0.988914	0.982756	0.933875	0.582933	24.786331	6.0	23.858273999999998	21.968131	5.0	0.094907	11.410262	4.0	54.509354	16.706231	5.0	81.83635	63.934713	5.0	0.165928	4.084506	2.0	76.735918	4.238366	4.0	94.783016
557.0	2.0	51.360147	3.1948	16.085678	94.082785	0.863664	0.9583020000000001	0.195671	0.3032	13.645366000000001	2.0	41.235711	9.131689999999999	1.0	0.016847	15.619648000000002	2.0	44.75773	22.137069	1.0	25.970782	43.215138	6.0	0.022057	12.060801	4.0	98.894661	4.385929	4.0	25.992818
565.0	2.0	13.579472	54.499925	23.501693	11.915699	0.687171	0.739396	0.768836	0.249256	46.340603	5.0	12.243812	7.5031490000000005	2.0	0.309087	15.536570000000001	3.0	28.896276	13.486582	4.0	70.630889	26.266161999999998	5.0	0.021131	18.15714	4.0	29.243654	19.275185999999998	3.0	6.690554
576.0	2.0	3.018553	64.39981800000001	72.86099499999999	79.125186	0.417704	0.688782	0.8825270000000001	0.586691	24.680657999999998	4.0	19.218254	17.653939	1.0	0.101091	10.595471	2.0	13.359413	12.190533	2.0	91.857122	11.934264	5.0	0.018867	3.697372	6.0	77.785036	10.930758	1.0	55.335069999999995
582.0	2.0	12.313897	39.685683000000004	15.269867999999999	51.916106	0.254182	0.50335	0.675036	0.575856	69.011234	6.0	18.810646	22.245793	1.0	0.096867	14.139697	1.0	68.191395	18.965712	2.0	86.257467	64.497751	6.0	0.018841999999999998	12.17503	2.0	21.688032999999997	20.628842000000002	3.0	37.493224
590.0	2.0	83.821186	13.162806	68.47397099999999	66.106977	0.9084030000000001	0.88931	0.49812399999999996	0.30206900000000003	6.618839	5.0	15.393026999999998	10.828453999999999	5.0	0.025838999999999997	7.830775	5.0	50.805118	21.887731	5.0	49.035013	74.189723	4.0	0.048463	7.5192190000000005	1.0	99.511155	13.852070000000001	6.0	90.808749
599.0	2.0	75.115398	20.617511999999998	46.036586	58.06985699999999	0.11148699999999999	0.8722549999999999	0.654619	0.232023	30.198286	4.0	25.474616	11.408002	6.0	0.150773	14.960285	3.0	44.281999	3.10486	5.0	25.141378	9.158689	3.0	0.013153999999999999	0.6035520000000001	1.0	57.993716000000006	18.676804	5.0	56.4268
602.0	2.0	42.970326	9.299992	86.02416	7.973397	0.576856	0.40533800000000003	0.32207399999999997	0.165515	42.073071	1.0	21.841826	4.987243	5.0	0.06669299999999999	1.7772240000000001	3.0	63.001553	3.0143619999999998	3.0	29.875852000000002	11.585511	6.0	0.010888	7.639181	5.0	95.16304000000001	0.347842	5.0	62.740423
616.0	2.0	90.897377	9.182055	27.832879	79.692442	0.6046819999999999	0.847828	0.650528	0.7937420000000001	34.766531	5.0	4.286206	1.34028	3.0	0.0203	1.428642	4.0	51.310179999999995	22.438798000000002	6.0	72.239715	5.11567	3.0	0.024822999999999998	5.807785	2.0	94.410721	10.416798	6.0	50.050514
618.0	2.0	56.747980000000005	4.794502	39.263546999999996	28.783593	0.8303649999999999	0.511783	0.22897399999999998	0.234974	72.464635	1.0	60.316874	4.176431	2.0	0.062322	1.042666	5.0	81.84022900000001	5.994736	4.0	2.2689209999999997	3.785532	6.0	0.010839	8.486885000000001	5.0	93.548137	22.795759	1.0	81.921823
662.0	2.0	4.49299	85.926389	83.892842	89.275221	0.207281	0.453165	0.207404	0.722204	55.285970999999996	2.0	15.648935	22.011934	4.0	0.036193	17.084571	6.0	39.362237	19.108489000000002	6.0	90.082669	12.78173	4.0	0.012313	13.283983	2.0	97.351206	22.112068	6.0	29.587974
676.0	2.0	83.454573	12.451903	51.570941999999995	23.504920000000002	0.370141	0.723983	0.671525	0.43263199999999996	40.915764	4.0	60.418229000000004	17.972625	1.0	0.011235	15.055112	3.0	17.366581	10.730402999999999	6.0	91.869405	63.869752000000005	5.0	0.018785	13.206210999999998	6.0	39.991044	17.072015	6.0	14.157898999999999
680.0	2.0	66.986355	26.874	49.107841	56.993795	0.9878950000000001	0.888861	0.6518079999999999	0.364259	25.258957000000002	3.0	68.600181	15.931312	6.0	0.094056	17.434382	2.0	61.845729000000006	23.358822	4.0	20.329247	51.820814	3.0	0.011286	13.035703999999999	6.0	59.215908	18.044504	2.0	99.58983
694.0	2.0	79.7093	3.196571	13.357375	56.59584	0.428522	0.5434359999999999	0.60714	0.44314499999999996	27.379216999999997	2.0	37.715125	22.866422	5.0	0.014477	11.584285000000001	1.0	3.102529	4.784346	5.0	13.159215	44.451444	4.0	0.028627999999999997	5.577225	6.0	76.92329000000001	21.703727999999998	1.0	9.335603
706.0	2.0	65.34920699999999	32.76944	5.147832	57.86105799999999	0.91686	0.635713	0.20751399999999998	0.365555	67.85182900000001	6.0	40.023306	8.001767999999998	2.0	0.016793000000000002	2.6184439999999998	1.0	88.385543	15.669613	4.0	93.332178	11.004268	5.0	0.02733	1.2372670000000001	4.0	23.172079999999998	21.765304999999998	4.0	91.132903
715.0	2.0	75.76558	8.524830999999999	29.735769	17.205497	0.18196600000000002	0.841823	0.6884899999999999	0.962706	67.72093199999999	5.0	88.95649300000001	13.872075	5.0	0.054949	6.944791	1.0	32.690794	18.524044	2.0	92.353688	37.523389	2.0	0.021779	8.994399000000001	5.0	24.742594	4.134205000000001	4.0	19.615182
719.0	2.0	16.889001	7.170197999999999	26.917199	8.382866	0.352115	0.795506	0.621581	0.133786	33.261532	3.0	35.949727	4.636696	2.0	0.028125	4.636784	2.0	38.336849	15.463975	2.0	58.696394	5.528226999999999	6.0	0.045999	6.760161999999999	6.0	60.995265	3.993843	5.0	49.437698
731.0	2.0	81.700038	6.008831	95.81647199999999	85.15687700000001	0.7402310000000001	0.27110700000000004	0.768203	0.8428399999999999	71.465758	4.0	18.224109	19.084493	4.0	0.049842000000000004	5.210767	2.0	16.94986	12.826456	4.0	98.550679	26.574284000000002	3.0	0.047105	13.005068	3.0	46.32833	6.588758	1.0	77.57163
733.0	2.0	5.387109	65.654836	28.718566999999997	83.200615	0.707281	0.9787319999999999	0.18570599999999998	0.561851	73.248315	1.0	84.958828	14.200787	4.0	0.011984999999999999	12.917879	6.0	17.788964	12.822848	3.0	45.433997	13.961154	1.0	0.012838999999999998	11.030672000000001	5.0	83.287658	20.964631	6.0	45.578128
742.0	2.0	24.916036	25.948766	15.265116	38.914477000000005	0.25345	0.961784	0.948895	0.417472	75.089473	6.0	47.379795	20.776314000000003	6.0	0.054174	16.209401	3.0	20.194967000000002	3.4965949999999997	2.0	11.780517	51.366848	6.0	0.014348	8.816423	3.0	91.919891	18.962968	4.0	34.227685
776.0	2.0	12.012775999999999	42.348424	11.641264	32.815086	0.834218	0.256972	0.10209800000000001	0.729557	71.372976	6.0	88.512896	0.49106700000000003	4.0	0.066268	16.736361	5.0	69.72581	18.090332	6.0	44.939988	75.093766	2.0	0.016148	3.8250010000000003	6.0	53.825508	4.782781	1.0	29.332031
788.0	2.0	64.011421	17.684842	42.414453	64.341163	0.344932	0.8830819999999999	0.233944	0.232906	34.245317	3.0	39.121840999999996	18.745371	5.0	0.010408	6.8404940000000005	4.0	93.679801	5.877922	2.0	19.649151	19.75269	3.0	0.026291000000000002	14.552541	6.0	62.891817	6.262528	6.0	15.561995000000001
795.0	2.0	7.15716	1.9506720000000002	43.382411	86.504755	0.34268899999999997	0.625645	0.418786	0.613524	78.454255	4.0	2.344639	15.773886	4.0	0.010701	14.610995999999998	6.0	1.835754	19.109023999999998	4.0	59.656681999999996	48.603113	3.0	0.031269	7.404008999999999	5.0	29.890953999999997	15.161253	6.0	28.523989
809.0	2.0	76.290643	15.348082999999999	16.386337	38.06543	0.397886	0.594683	0.650945	0.9706370000000001	28.682746	2.0	12.511402	0.263117	3.0	0.038787999999999996	4.8034870000000005	1.0	9.753974000000001	1.756015	5.0	41.0244	14.051946	6.0	0.013481	7.670285000000001	5.0	38.514292	8.213007000000001	4.0	90.597483
841.0	2.0	75.106844	7.0737119999999996	96.31286999999999	52.107896000000004	0.41286999999999996	0.8227780000000001	0.7165520000000001	0.959866	74.444004	5.0	54.796569999999996	18.745051999999998	5.0	0.010778	6.074113	6.0	63.961874	12.407614	6.0	52.661919	77.782415	1.0	0.07003999999999999	3.870456	2.0	36.937871	13.548737	2.0	53.368706
843.0	2.0	29.995805999999998	12.18453	58.099067000000005	50.336875	0.717448	0.580901	0.83588	0.8404659999999999	61.01467099999999	2.0	55.233518999999994	9.557167999999999	4.0	0.045482	3.635139	3.0	3.2270790000000003	21.615707999999998	2.0	26.174570000000003	8.736759	4.0	0.022977	5.211869	4.0	39.29855	9.801153999999999	2.0	4.6722019999999995
846.0	2.0	3.839572	50.411137	25.474315	21.402739999999998	0.375082	0.66152	0.12080199999999999	0.8361649999999999	48.3115	2.0	78.143125	2.766857	6.0	0.010483	16.824574	3.0	45.449237	23.632557000000002	6.0	31.759593	10.692127000000001	2.0	0.031073000000000003	3.3954089999999995	1.0	27.300056	6.18256	4.0	39.219666
